"year","migback","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2001","direct migration background","(3b) higher tertiary education","","","","","","","","","","",""
"2001","indirect migration background","(0) in school","","","","","","","","","","",""
"2001","indirect migration background","(1a) inadequately completed","","","","","","","","","","",""
"2001","indirect migration background","(1b) general elementary school","","","","","","","","","","",""
"2001","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"2001","indirect migration background","(2a) intermediate vocational","","","","","","","","","","",""
"2001","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"2001","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2001","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2001","indirect migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2001","indirect migration background","(3b) higher tertiary education","","","","","","","","","","",""
"2001","no migration background","(0) in school","","","","","","","","","","",""
"2001","no migration background","(1a) inadequately completed","","","","","","","","","","",""
"2001","no migration background","(1b) general elementary school","","","","","","","","","","",""
"2001","no migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"2001","no migration background","(2a) intermediate vocational","","","","","","","","","","",""
"2001","no migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"2001","no migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2001","no migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2001","no migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2001","no migration background","(3b) higher tertiary education","","","","","","","","","","",""
"2002","direct migration background","(0) in school","","","","","","","","","","",""
"2002","direct migration background","(1a) inadequately completed","","","","","","","","","","",""
"2002","direct migration background","(1b) general elementary school","","","","","","","","","","",""
"2002","direct migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"2002","direct migration background","(2a) intermediate vocational","","","","","","","","","","",""
"2002","direct migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"2002","direct migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2002","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2002","direct migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2002","direct migration background","(3b) higher tertiary education","","","","","","","","","","",""
"2002","indirect migration background","(0) in school","","","","","","","","","","",""
"2002","indirect migration background","(1a) inadequately completed","","","","","","","","","","",""
"2002","indirect migration background","(1b) general elementary school","","","","","","","","","","",""
"2002","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"2002","indirect migration background","(2a) intermediate vocational","","","","","","","","","","",""
"2002","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"2002","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2002","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2002","indirect migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2002","indirect migration background","(3b) higher tertiary education","","","","","","","","","","",""
"2002","no migration background","(0) in school","","","","","","","","","","",""
"2002","no migration background","(1a) inadequately completed","","","","","","","","","","",""
"2002","no migration background","(1b) general elementary school","","","","","","","","","","",""
"2002","no migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"2002","no migration background","(2a) intermediate vocational","","","","","","","","","","",""
"2002","no migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"2002","no migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2002","no migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2002","no migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2002","no migration background","(3b) higher tertiary education","","","","","","","","","","",""
"2003","direct migration background","(0) in school","","","","","","","","","","",""
"2003","direct migration background","(1a) inadequately completed","","","","","","","","","","",""
"2003","direct migration background","(1b) general elementary school","","","","","","","","","","",""
"2003","direct migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"2003","direct migration background","(2a) intermediate vocational","","","","","","","","","","",""
"2003","direct migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"2003","direct migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2003","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2003","direct migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2003","direct migration background","(3b) higher tertiary education","","","","","","","","","","",""
"2003","indirect migration background","(0) in school","","","","","","","","","","",""
"2003","indirect migration background","(1a) inadequately completed","","","","","","","","","","",""
"2003","indirect migration background","(1b) general elementary school","","","","","","","","","","",""
"2003","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"2003","indirect migration background","(2a) intermediate vocational","","","","","","","","","","",""
"2003","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"2003","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2003","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2003","indirect migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2003","indirect migration background","(3b) higher tertiary education","","","","","","","","","","",""
"2003","no migration background","(0) in school","","","","","","","","","","",""
"2003","no migration background","(1a) inadequately completed","","","","","","","","","","",""
"2003","no migration background","(1b) general elementary school","","","","","","","","","","",""
"2003","no migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"2003","no migration background","(2a) intermediate vocational","","","","","","","","","","",""
"2003","no migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"2003","no migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2003","no migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2003","no migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2003","no migration background","(3b) higher tertiary education","","","","","","","","","","",""
"2004","direct migration background","(0) in school","6.7","7","61","5","6","8","9","6.27","7.13","7","8"
"2004","direct migration background","(1a) inadequately completed","3.8","4","157","0","2","5","7","3.44","4.16","3","4"
"2004","direct migration background","(1b) general elementary school","4.74","5","524","2","3","6","8","4.54","4.94","5","5"
"2004","direct migration background","(1c) basic vocational qualification","5.97","6","668","3","5","8","9","5.8","6.14","6","6"
"2004","direct migration background","(2a) intermediate vocational","7.06","8","151","5","6","8","9","6.76","7.36","7","8"
"2004","direct migration background","(2b) intermediate general qualification","6.32","6.86","46","2","5","8","9","5.49","7.15","5","8"
"2004","direct migration background","(2c_gen) general maturity certificate","5.82","6","111","2","4","8","9","5.35","6.29","5","7"
"2004","direct migration background","(2c_voc) vocational maturity certificate","6.73","7","268","4","5","8","9","6.49","6.97","7","8"
"2004","direct migration background","(3a) lower tertiary education","7.27","8","76","5","6","8","10","6.9","7.64","7","8"
"2004","direct migration background","(3b) higher tertiary education","7.28","8","264","5","5","9","10","7.02","7.54","8","8"
"2004","indirect migration background","(0) in school","6.52","7","78","3","6","8","10","5.99","7.05","7","8"
"2004","indirect migration background","(1a) inadequately completed","","","","","","","","","","",""
"2004","indirect migration background","(1b) general elementary school","5.92","5","119","3","5","8","9","5.47","6.37","5","6"
"2004","indirect migration background","(1c) basic vocational qualification","6.26","6","128","4","5","8","9","5.87","6.65","6","7"
"2004","indirect migration background","(2a) intermediate vocational","6.69","7","130","4","6","8","9","6.37","7.01","7","7"
"2004","indirect migration background","(2b) intermediate general qualification","6.62","7","69","5","5","9","9","6.08","7.16","7","8"
"2004","indirect migration background","(2c_gen) general maturity certificate","6.91","7","87","4","5","8","9","6.5","7.32","7","8"
"2004","indirect migration background","(2c_voc) vocational maturity certificate","7.42","8","59","5","6","8","9","6.98","7.86","7","8"
"2004","indirect migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2004","indirect migration background","(3b) higher tertiary education","8.6","9","42","6","8","10","10","8.18","9.02","8","9"
"2004","no migration background","(0) in school","7.16","8","484","5","6","8","9","7","7.32","7","8"
"2004","no migration background","(1a) inadequately completed","4.55","5","67","1","3","7","8","3.93","5.17","4","5"
"2004","no migration background","(1b) general elementary school","5.49","5","1170","2","4","7","8","5.36","5.62","5","5"
"2004","no migration background","(1c) basic vocational qualification","6.59","7","4684","4","5","8","9","6.54","6.64","7","7"
"2004","no migration background","(2a) intermediate vocational","7.05","7","4409","5","6","8","9","7","7.1","7","7"
"2004","no migration background","(2b) intermediate general qualification","6.84","7","484","5","6","8","9","6.66","7.02","7","7"
"2004","no migration background","(2c_gen) general maturity certificate","7.38","8","636","5","6","9","10","7.24","7.52","8","8"
"2004","no migration background","(2c_voc) vocational maturity certificate","7.67","8","1180","5","7","9","10","7.58","7.76","8","8"
"2004","no migration background","(3a) lower tertiary education","7.95","8","1493","6","7","9","10","7.88","8.02","8","8"
"2004","no migration background","(3b) higher tertiary education","8.55","9","2203","7","8","10","10","8.49","8.61","9","9"
"2005","direct migration background","(0) in school","","","","","","","","","","",""
"2005","direct migration background","(1a) inadequately completed","","","","","","","","","","",""
"2005","direct migration background","(1b) general elementary school","","","","","","","","","","",""
"2005","direct migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"2005","direct migration background","(2a) intermediate vocational","","","","","","","","","","",""
"2005","direct migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"2005","direct migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2005","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2005","direct migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2005","direct migration background","(3b) higher tertiary education","","","","","","","","","","",""
"2005","indirect migration background","(0) in school","","","","","","","","","","",""
"2005","indirect migration background","(1a) inadequately completed","","","","","","","","","","",""
"2005","indirect migration background","(1b) general elementary school","","","","","","","","","","",""
"2005","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"2005","indirect migration background","(2a) intermediate vocational","","","","","","","","","","",""
"2005","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"2005","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2005","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2005","indirect migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2005","indirect migration background","(3b) higher tertiary education","","","","","","","","","","",""
"2005","no migration background","(0) in school","","","","","","","","","","",""
"2005","no migration background","(1a) inadequately completed","","","","","","","","","","",""
"2005","no migration background","(1b) general elementary school","","","","","","","","","","",""
"2005","no migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"2005","no migration background","(2a) intermediate vocational","","","","","","","","","","",""
"2005","no migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"2005","no migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2005","no migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2005","no migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2005","no migration background","(3b) higher tertiary education","","","","","","","","","","",""
"2006","direct migration background","(0) in school","","","","","","","","","","",""
"2006","direct migration background","(1a) inadequately completed","","","","","","","","","","",""
"2006","direct migration background","(1b) general elementary school","","","","","","","","","","",""
"2006","direct migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"2006","direct migration background","(2a) intermediate vocational","","","","","","","","","","",""
"2006","direct migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"2006","direct migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2006","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2006","direct migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2006","direct migration background","(3b) higher tertiary education","","","","","","","","","","",""
"2006","indirect migration background","(0) in school","","","","","","","","","","",""
"2006","indirect migration background","(1a) inadequately completed","","","","","","","","","","",""
"2006","indirect migration background","(1b) general elementary school","","","","","","","","","","",""
"2006","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"2006","indirect migration background","(2a) intermediate vocational","","","","","","","","","","",""
"2006","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"2006","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2006","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2006","indirect migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2006","indirect migration background","(3b) higher tertiary education","","","","","","","","","","",""
"2006","no migration background","(0) in school","","","","","","","","","","",""
"2006","no migration background","(1a) inadequately completed","","","","","","","","","","",""
"2006","no migration background","(1b) general elementary school","","","","","","","","","","",""
"2006","no migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"2006","no migration background","(2a) intermediate vocational","","","","","","","","","","",""
"2006","no migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"2006","no migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2006","no migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2006","no migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2006","no migration background","(3b) higher tertiary education","","","","","","","","","","",""
"2007","direct migration background","(0) in school","","","","","","","","","","",""
"2007","direct migration background","(1a) inadequately completed","","","","","","","","","","",""
"2007","direct migration background","(1b) general elementary school","","","","","","","","","","",""
"2007","direct migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"2007","direct migration background","(2a) intermediate vocational","","","","","","","","","","",""
"2007","direct migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"2007","direct migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2007","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2007","direct migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2007","direct migration background","(3b) higher tertiary education","","","","","","","","","","",""
"2007","indirect migration background","(0) in school","","","","","","","","","","",""
"2007","indirect migration background","(1a) inadequately completed","","","","","","","","","","",""
"2007","indirect migration background","(1b) general elementary school","","","","","","","","","","",""
"2007","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"2007","indirect migration background","(2a) intermediate vocational","","","","","","","","","","",""
"2007","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"2007","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2007","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2007","indirect migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2007","indirect migration background","(3b) higher tertiary education","","","","","","","","","","",""
"2007","no migration background","(0) in school","","","","","","","","","","",""
"2007","no migration background","(1a) inadequately completed","","","","","","","","","","",""
"2007","no migration background","(1b) general elementary school","","","","","","","","","","",""
"2007","no migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"2007","no migration background","(2a) intermediate vocational","","","","","","","","","","",""
"2007","no migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"2007","no migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2007","no migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2007","no migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2007","no migration background","(3b) higher tertiary education","","","","","","","","","","",""
"2008","direct migration background","(0) in school","","","","","","","","","","",""
"2008","direct migration background","(1a) inadequately completed","3.73","4","94","0","2","5","7","3.17","4.29","3","4"
"2008","direct migration background","(1b) general elementary school","5.21","5","356","1","3","7","9","4.94","5.48","5","5"
"2008","direct migration background","(1c) basic vocational qualification","5.95","6","457","3","5","8","8","5.75","6.15","6","7"
"2008","direct migration background","(2a) intermediate vocational","7.2","8","126","5","6","8","9","6.86","7.54","7","8"
"2008","direct migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"2008","direct migration background","(2c_gen) general maturity certificate","6.27","7","95","2","5","8","9","5.78","6.76","6","8"
"2008","direct migration background","(2c_voc) vocational maturity certificate","6.65","7","227","4","6","8","9","6.39","6.91","7","8"
"2008","direct migration background","(3a) lower tertiary education","7.3","8","65","4","6","8","10","6.85","7.75","8","8"
"2008","direct migration background","(3b) higher tertiary education","7.84","8","228","5","7","9","10","7.6","8.08","8","9"
"2008","indirect migration background","(0) in school","6.59","7","52","4","5","8","9","6.08","7.1","6","8"
"2008","indirect migration background","(1a) inadequately completed","","","","","","","","","","",""
"2008","indirect migration background","(1b) general elementary school","6.65","7","93","2","5","9","10","6.07","7.23","5","7"
"2008","indirect migration background","(1c) basic vocational qualification","6.86","7","123","3","6","8","10","6.5","7.22","7","8"
"2008","indirect migration background","(2a) intermediate vocational","7.05","7","121","4","6","8","9","6.7","7.4","7","8"
"2008","indirect migration background","(2b) intermediate general qualification","6.14","7","64","1","5","8","9","5.63","6.65","7","8"
"2008","indirect migration background","(2c_gen) general maturity certificate","7.03","7","76","4","6","8","9","6.56","7.5","7","8"
"2008","indirect migration background","(2c_voc) vocational maturity certificate","7.88","8","52","6","7","9","10","7.35","8.41","7","9"
"2008","indirect migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2008","indirect migration background","(3b) higher tertiary education","8.29","9","61","4","8","10","10","7.91","8.67","8","9"
"2008","no migration background","(0) in school","7.53","8","289","5","7","9","9","7.34","7.72","8","8"
"2008","no migration background","(1a) inadequately completed","4.38","5","61","0","1","6","7","3.68","5.08","4","6"
"2008","no migration background","(1b) general elementary school","5.73","6","930","3","4","7","9","5.58","5.88","5","6"
"2008","no migration background","(1c) basic vocational qualification","6.74","7","4049","4","5","8","9","6.68","6.8","7","7"
"2008","no migration background","(2a) intermediate vocational","7.25","8","4096","5","6","8","9","7.2","7.3","8","8"
"2008","no migration background","(2b) intermediate general qualification","7.13","8","371","5","6","8","10","6.93","7.33","7","8"
"2008","no migration background","(2c_gen) general maturity certificate","7.56","8","549","5","7","9","10","7.4","7.72","8","8"
"2008","no migration background","(2c_voc) vocational maturity certificate","7.79","8","1117","6","7","9","10","7.7","7.88","8","8"
"2008","no migration background","(3a) lower tertiary education","8.1","8","1470","6","7","9","10","8.03","8.17","8","8"
"2008","no migration background","(3b) higher tertiary education","8.79","9","2176","7","8","10","10","8.73","8.85","9","9"
"2009","direct migration background","(0) in school","","","","","","","","","","",""
"2009","direct migration background","(1a) inadequately completed","","","","","","","","","","",""
"2009","direct migration background","(1b) general elementary school","","","","","","","","","","",""
"2009","direct migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"2009","direct migration background","(2a) intermediate vocational","","","","","","","","","","",""
"2009","direct migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"2009","direct migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2009","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2009","direct migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2009","direct migration background","(3b) higher tertiary education","","","","","","","","","","",""
"2009","indirect migration background","(0) in school","","","","","","","","","","",""
"2009","indirect migration background","(1a) inadequately completed","","","","","","","","","","",""
"2009","indirect migration background","(1b) general elementary school","","","","","","","","","","",""
"2009","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"2009","indirect migration background","(2a) intermediate vocational","","","","","","","","","","",""
"2009","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"2009","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2009","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2009","indirect migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2009","indirect migration background","(3b) higher tertiary education","","","","","","","","","","",""
"2009","no migration background","(0) in school","","","","","","","","","","",""
"2009","no migration background","(1a) inadequately completed","","","","","","","","","","",""
"2009","no migration background","(1b) general elementary school","","","","","","","","","","",""
"2009","no migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"2009","no migration background","(2a) intermediate vocational","","","","","","","","","","",""
"2009","no migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"2009","no migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2009","no migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2009","no migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2009","no migration background","(3b) higher tertiary education","","","","","","","","","","",""
"2010","direct migration background","(0) in school","","","","","","","","","","",""
"2010","direct migration background","(1a) inadequately completed","","","","","","","","","","",""
"2010","direct migration background","(1b) general elementary school","","","","","","","","","","",""
"2010","direct migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"2010","direct migration background","(2a) intermediate vocational","","","","","","","","","","",""
"2010","direct migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"2010","direct migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2010","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2010","direct migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2010","direct migration background","(3b) higher tertiary education","","","","","","","","","","",""
"2010","indirect migration background","(0) in school","","","","","","","","","","",""
"2010","indirect migration background","(1a) inadequately completed","","","","","","","","","","",""
"2010","indirect migration background","(1b) general elementary school","","","","","","","","","","",""
"2010","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"2010","indirect migration background","(2a) intermediate vocational","","","","","","","","","","",""
"2010","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"2010","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2010","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2010","indirect migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2010","indirect migration background","(3b) higher tertiary education","","","","","","","","","","",""
"2010","no migration background","(0) in school","","","","","","","","","","",""
"2010","no migration background","(1a) inadequately completed","","","","","","","","","","",""
"2010","no migration background","(1b) general elementary school","","","","","","","","","","",""
"2010","no migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"2010","no migration background","(2a) intermediate vocational","","","","","","","","","","",""
"2010","no migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"2010","no migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2010","no migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2010","no migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2010","no migration background","(3b) higher tertiary education","","","","","","","","","","",""
"2011","direct migration background","(0) in school","","","","","","","","","","",""
"2011","direct migration background","(1a) inadequately completed","","","","","","","","","","",""
"2011","direct migration background","(1b) general elementary school","","","","","","","","","","",""
"2011","direct migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"2011","direct migration background","(2a) intermediate vocational","","","","","","","","","","",""
"2011","direct migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"2011","direct migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2011","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2011","direct migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2011","direct migration background","(3b) higher tertiary education","","","","","","","","","","",""
"2011","indirect migration background","(0) in school","","","","","","","","","","",""
"2011","indirect migration background","(1a) inadequately completed","","","","","","","","","","",""
"2011","indirect migration background","(1b) general elementary school","","","","","","","","","","",""
"2011","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"2011","indirect migration background","(2a) intermediate vocational","","","","","","","","","","",""
"2011","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"2011","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2011","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2011","indirect migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2011","indirect migration background","(3b) higher tertiary education","","","","","","","","","","",""
"2011","no migration background","(0) in school","","","","","","","","","","",""
"2011","no migration background","(1a) inadequately completed","","","","","","","","","","",""
"2011","no migration background","(1b) general elementary school","","","","","","","","","","",""
"2011","no migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"2011","no migration background","(2a) intermediate vocational","","","","","","","","","","",""
"2011","no migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"2011","no migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2011","no migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2011","no migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2011","no migration background","(3b) higher tertiary education","","","","","","","","","","",""
"2012","direct migration background","(0) in school","","","","","","","","","","",""
"2012","direct migration background","(1a) inadequately completed","","","","","","","","","","",""
"2012","direct migration background","(1b) general elementary school","","","","","","","","","","",""
"2012","direct migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"2012","direct migration background","(2a) intermediate vocational","","","","","","","","","","",""
"2012","direct migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"2012","direct migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2012","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2012","direct migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2012","direct migration background","(3b) higher tertiary education","","","","","","","","","","",""
"2012","indirect migration background","(0) in school","","","","","","","","","","",""
"2012","indirect migration background","(1a) inadequately completed","","","","","","","","","","",""
"2012","indirect migration background","(1b) general elementary school","","","","","","","","","","",""
"2012","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"2012","indirect migration background","(2a) intermediate vocational","","","","","","","","","","",""
"2012","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"2012","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2012","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2012","indirect migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2012","indirect migration background","(3b) higher tertiary education","","","","","","","","","","",""
"2012","no migration background","(0) in school","","","","","","","","","","",""
"2012","no migration background","(1a) inadequately completed","","","","","","","","","","",""
"2012","no migration background","(1b) general elementary school","","","","","","","","","","",""
"2012","no migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"2012","no migration background","(2a) intermediate vocational","","","","","","","","","","",""
"2012","no migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"2012","no migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2012","no migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2012","no migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2012","no migration background","(3b) higher tertiary education","","","","","","","","","","",""
"2013","direct migration background","(0) in school","","","","","","","","","","",""
"2013","direct migration background","(1a) inadequately completed","","","","","","","","","","",""
"2013","direct migration background","(1b) general elementary school","","","","","","","","","","",""
"2013","direct migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"2013","direct migration background","(2a) intermediate vocational","","","","","","","","","","",""
"2013","direct migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"2013","direct migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2013","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2013","direct migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2013","direct migration background","(3b) higher tertiary education","","","","","","","","","","",""
"2013","indirect migration background","(0) in school","","","","","","","","","","",""
"2013","indirect migration background","(1a) inadequately completed","","","","","","","","","","",""
"2013","indirect migration background","(1b) general elementary school","","","","","","","","","","",""
"2013","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"2013","indirect migration background","(2a) intermediate vocational","","","","","","","","","","",""
"2013","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"2013","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2013","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2013","indirect migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2013","indirect migration background","(3b) higher tertiary education","","","","","","","","","","",""
"2013","no migration background","(0) in school","","","","","","","","","","",""
"2013","no migration background","(1a) inadequately completed","","","","","","","","","","",""
"2013","no migration background","(1b) general elementary school","","","","","","","","","","",""
"2013","no migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"2013","no migration background","(2a) intermediate vocational","","","","","","","","","","",""
"2013","no migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"2013","no migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2013","no migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2013","no migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2013","no migration background","(3b) higher tertiary education","","","","","","","","","","",""
