"plh0216","year","sampreg","sex","n","percent","lower_confidence","upper_confidence"
"7 Strongly agree","2018","East Germany","Female","","","",""
"1 Strongly disagree","2019","West Germany","Male","1058","0.106255639478379","0.100093424467533","0.112417854489226"
"1 Strongly disagree","2019","West Germany","Female","664","0.0577706654963766","0.0533114876058064","0.0622298433869467"
"1 Strongly disagree","2019","East Germany","Male","244","0.0950588728343473","0.0838962095570444","0.10622153611165"
"1 Strongly disagree","2019","East Germany","Female","123","0.0416201617046597","0.0343687254544535","0.048871597954866"
"2 on scale 1-7 ","2019","West Germany","Male","2113","0.215999025211803","0.20777018948368","0.224227860939926"
"2 on scale 1-7 ","2019","West Germany","Female","1544","0.144108050661437","0.137395672824661","0.150820428498212"
"2 on scale 1-7 ","2019","East Germany","Male","529","0.186837643101401","0.172002827436225","0.201672458766578"
"2 on scale 1-7 ","2019","East Germany","Female","396","0.133028245818851","0.12069782996858","0.145358661669122"
"3 on scale 1-7 ","2019","West Germany","Male","1647","0.163795112942549","0.156394613738081","0.171195612147017"
"3 on scale 1-7 ","2019","West Germany","Female","1422","0.137105003182139","0.130531022412433","0.143678983951845"
"3 on scale 1-7 ","2019","East Germany","Male","481","0.17758614155266","0.163041230262512","0.192131052842808"
"3 on scale 1-7 ","2019","East Germany","Female","422","0.14067261320019","0.128048891215519","0.153296335184862"
"4 on scale 1-7","2019","West Germany","Male","1684","0.188587758340149","0.180765507788175","0.196410008892122"
"4 on scale 1-7","2019","West Germany","Female","1933","0.192257794474142","0.184725953042626","0.199789635905657"
"4 on scale 1-7","2019","East Germany","Male","495","0.186015990854304","0.171206354056281","0.200825627652326"
"4 on scale 1-7","2019","East Germany","Female","557","0.201830458728948","0.187257617062318","0.216403300395579"
"5 on scale 1-7","2019","West Germany","Male","1504","0.156020177335719","0.148763954500762","0.163276400170675"
"5 on scale 1-7","2019","West Germany","Female","1976","0.190126762841572","0.182626906355032","0.197626619328112"
"5 on scale 1-7","2019","East Germany","Male","458","0.175464611542676","0.160988205672637","0.189941017412715"
"5 on scale 1-7","2019","East Germany","Female","545","0.195899599505077","0.181489226230203","0.21030997277995"
"6 on scale 1-7","2019","West Germany","Male","1089","0.120847777857055","0.114329909731166","0.127365645982943"
"6 on scale 1-7","2019","West Germany","Female","1717","0.160559232029719","0.153542490614034","0.167575973445405"
"6 on scale 1-7","2019","East Germany","Male","309","0.130071156520646","0.117268688568953","0.142873624472339"
"6 on scale 1-7","2019","East Germany","Female","514","0.171431747556868","0.157747746853033","0.185115748260703"
"7 Strongly agree","2019","West Germany","Male","512","0.0484945088343466","0.0441990839609514","0.0527899337077419"
"7 Strongly agree","2019","West Germany","Female","1260","0.118072491314615","0.111904928088379","0.12424005454085"
"7 Strongly agree","2019","East Germany","Male","136","0.0489655835939661","0.0407525251083939","0.0571786420795384"
"7 Strongly agree","2019","East Germany","Female","357","0.115517173485407","0.103911474646442","0.127122872324371"
