"pld0045","year","education","sex","n","percent","lower_confidence","upper_confidence"
"Very often","2013","lower secondary degree","Male","181","0.0433111884474263","0.0365177930648425","0.0501045838300102"
"Very often","2013","lower secondary degree","Female","227","0.0529144440094842","0.0456480074862136","0.0601808805327547"
"Very often","2013","secondary school degree","Male","154","0.0476341053195839","0.0401556777801377","0.0551125328590302"
"Very often","2013","secondary school degree","Female","361","0.060456510102212","0.0536752568585136","0.0672377633459104"
"Very often","2013","college entrance qualification","Male","239","0.0617074735703208","0.0537493835238476","0.0696655636167939"
"Very often","2013","college entrance qualification","Female","325","0.0647084799911707","0.0569536681690253","0.0724632918133161"
"Very often","2013","Other degree","Male","29","","",""
"Very often","2013","Other degree","Female","59","0.0586045099111787","0.0432591028866674","0.0739499169356899"
"Very often","2013","no degree/no degree yet","Male","28","","",""
"Very often","2013","no degree/no degree yet","Female","43","0.112356792416687","0.0823677792614738","0.1423458055719"
"Often","2013","lower secondary degree","Male","329","0.0857848221073589","0.0764387111012164","0.0951309331135015"
"Often","2013","lower secondary degree","Female","318","0.076969952191513","0.0683181160279082","0.0856217883551177"
"Often","2013","secondary school degree","Male","367","0.105743507139014","0.094946403434538","0.11654061084349"
"Often","2013","secondary school degree","Female","557","0.096327530189245","0.0879327230892713","0.104722337289219"
"Often","2013","college entrance qualification","Male","412","0.10323556513698","0.0931726294933504","0.113298500780609"
"Often","2013","college entrance qualification","Female","577","0.130387588746011","0.119773122559292","0.14100205493273"
"Often","2013","Other degree","Male","61","0.0715154645172563","0.0523989945443422","0.0906319344901704"
"Often","2013","Other degree","Female","77","0.06820234733568","0.0517325860922784","0.0846721085790815"
"Often","2013","no degree/no degree yet","Male","35","0.0589603442376713","0.0352145795976343","0.0827061088777083"
"Often","2013","no degree/no degree yet","Female","41","0.0851834050362171","0.0586747430997087","0.111692066972726"
"Sometimes","2013","lower secondary degree","Male","342","0.0949263911967531","0.0851441823666743","0.104708600026832"
"Sometimes","2013","lower secondary degree","Female","356","0.0912822147528284","0.0819335979779431","0.100630831527714"
"Sometimes","2013","secondary school degree","Male","370","0.113397319323675","0.102264240585587","0.124530398061763"
"Sometimes","2013","secondary school degree","Female","538","0.103519563859532","0.094851709457973","0.112187418261091"
"Sometimes","2013","college entrance qualification","Male","445","0.111611829298229","0.101197595242432","0.122026063354025"
"Sometimes","2013","college entrance qualification","Female","483","0.112482963192155","0.102523202816067","0.122442723568242"
"Sometimes","2013","Other degree","Male","85","0.126572107001537","0.101905869258728","0.151238344744347"
"Sometimes","2013","Other degree","Female","92","0.0804523399034924","0.0626825088816255","0.0982221709253593"
"Sometimes","2013","no degree/no degree yet","Male","30","0.0711124050162981","0.0452030587032916","0.0970217513293046"
"Sometimes","2013","no degree/no degree yet","Female","44","0.107452255768878","0.0780441678277843","0.136860343709971"
"Rarely","2013","lower secondary degree","Male","685","0.19723635945192","0.183956642157029","0.210516076746811"
"Rarely","2013","lower secondary degree","Female","528","0.147152584271599","0.135653602791227","0.158651565751971"
"Rarely","2013","secondary school degree","Male","602","0.175688075017079","0.162326234001819","0.18904991603234"
"Rarely","2013","secondary school degree","Female","834","0.186392782881193","0.175312472524151","0.197473093238236"
"Rarely","2013","college entrance qualification","Male","734","0.216670317360353","0.203045118834083","0.230295515886624"
"Rarely","2013","college entrance qualification","Female","700","0.185121393334302","0.172878278316481","0.197364508352123"
"Rarely","2013","Other degree","Male","103","0.138384597273904","0.112768026945334","0.164001167602474"
"Rarely","2013","Other degree","Female","131","0.148764290163291","0.125515460231063","0.172013120095519"
"Rarely","2013","no degree/no degree yet","Male","66","0.199166217642052","0.158905526912901","0.239426908371204"
"Rarely","2013","no degree/no degree yet","Female","62","0.125485366464568","0.0940279267015475","0.156942806227588"
"Never","2013","lower secondary degree","Male","1912","0.578741238796542","0.562262719618893","0.595219757974191"
"Never","2013","lower secondary degree","Female","2217","0.631680804774575","0.616024085117297","0.647337524431854"
"Never","2013","secondary school degree","Male","1623","0.557536993200647","0.540097868066112","0.574976118335182"
"Never","2013","secondary school degree","Female","2455","0.553303612967817","0.53915812428458","0.567449101651055"
"Never","2013","college entrance qualification","Male","1682","0.506774814634118","0.49023993752516","0.523309691743075"
"Never","2013","college entrance qualification","Female","1781","0.507299574736362","0.491540131007165","0.523059018465559"
"Never","2013","Other degree","Male","420","0.630074470342874","0.594258767891745","0.665890172794002"
"Never","2013","Other degree","Female","541","0.643976512686358","0.612694032713868","0.675258992658848"
"Never","2013","no degree/no degree yet","Male","219","0.610552381916358","0.561395063682414","0.659709700150301"
"Never","2013","no degree/no degree yet","Female","236","0.569522180313651","0.522503113824565","0.616541246802736"
"Very often","2014","lower secondary degree","Male","","","",""
"Very often","2014","lower secondary degree","Female","","","",""
"Very often","2014","secondary school degree","Male","","","",""
"Very often","2014","secondary school degree","Female","","","",""
"Very often","2014","college entrance qualification","Male","","","",""
"Very often","2014","college entrance qualification","Female","","","",""
"Very often","2014","Other degree","Male","","","",""
"Very often","2014","Other degree","Female","","","",""
"Very often","2014","no degree/no degree yet","Male","","","",""
"Very often","2014","no degree/no degree yet","Female","","","",""
"Often","2014","lower secondary degree","Male","","","",""
"Often","2014","lower secondary degree","Female","","","",""
"Often","2014","secondary school degree","Male","","","",""
"Often","2014","secondary school degree","Female","","","",""
"Often","2014","college entrance qualification","Male","","","",""
"Often","2014","college entrance qualification","Female","","","",""
"Often","2014","Other degree","Male","","","",""
"Often","2014","Other degree","Female","","","",""
"Often","2014","no degree/no degree yet","Male","","","",""
"Often","2014","no degree/no degree yet","Female","","","",""
"Sometimes","2014","lower secondary degree","Male","","","",""
"Sometimes","2014","lower secondary degree","Female","","","",""
"Sometimes","2014","secondary school degree","Male","","","",""
"Sometimes","2014","secondary school degree","Female","","","",""
"Sometimes","2014","college entrance qualification","Male","","","",""
"Sometimes","2014","college entrance qualification","Female","","","",""
"Sometimes","2014","Other degree","Male","","","",""
"Sometimes","2014","Other degree","Female","","","",""
"Sometimes","2014","no degree/no degree yet","Male","","","",""
"Sometimes","2014","no degree/no degree yet","Female","","","",""
"Rarely","2014","lower secondary degree","Male","","","",""
"Rarely","2014","lower secondary degree","Female","","","",""
"Rarely","2014","secondary school degree","Male","","","",""
"Rarely","2014","secondary school degree","Female","","","",""
"Rarely","2014","college entrance qualification","Male","","","",""
"Rarely","2014","college entrance qualification","Female","","","",""
"Rarely","2014","Other degree","Male","","","",""
"Rarely","2014","Other degree","Female","","","",""
"Rarely","2014","no degree/no degree yet","Male","","","",""
"Rarely","2014","no degree/no degree yet","Female","","","",""
"Never","2014","lower secondary degree","Male","","","",""
"Never","2014","lower secondary degree","Female","","","",""
"Never","2014","secondary school degree","Male","","","",""
"Never","2014","secondary school degree","Female","","","",""
"Never","2014","college entrance qualification","Male","","","",""
"Never","2014","college entrance qualification","Female","","","",""
"Never","2014","Other degree","Male","","","",""
"Never","2014","Other degree","Female","","","",""
"Never","2014","no degree/no degree yet","Male","","","",""
"Never","2014","no degree/no degree yet","Female","","","",""
"Very often","2015","lower secondary degree","Male","","","",""
"Very often","2015","lower secondary degree","Female","","","",""
"Very often","2015","secondary school degree","Male","","","",""
"Very often","2015","secondary school degree","Female","","","",""
"Very often","2015","college entrance qualification","Male","","","",""
"Very often","2015","college entrance qualification","Female","","","",""
"Very often","2015","Other degree","Male","","","",""
"Very often","2015","Other degree","Female","","","",""
"Very often","2015","no degree/no degree yet","Male","","","",""
"Very often","2015","no degree/no degree yet","Female","","","",""
"Often","2015","lower secondary degree","Male","","","",""
"Often","2015","lower secondary degree","Female","","","",""
"Often","2015","secondary school degree","Male","","","",""
"Often","2015","secondary school degree","Female","","","",""
"Often","2015","college entrance qualification","Male","","","",""
"Often","2015","college entrance qualification","Female","","","",""
"Often","2015","Other degree","Male","","","",""
"Often","2015","Other degree","Female","","","",""
"Often","2015","no degree/no degree yet","Male","","","",""
"Often","2015","no degree/no degree yet","Female","","","",""
"Sometimes","2015","lower secondary degree","Male","","","",""
"Sometimes","2015","lower secondary degree","Female","","","",""
"Sometimes","2015","secondary school degree","Male","","","",""
"Sometimes","2015","secondary school degree","Female","","","",""
"Sometimes","2015","college entrance qualification","Male","","","",""
"Sometimes","2015","college entrance qualification","Female","","","",""
"Sometimes","2015","Other degree","Male","","","",""
"Sometimes","2015","Other degree","Female","","","",""
"Sometimes","2015","no degree/no degree yet","Male","","","",""
"Sometimes","2015","no degree/no degree yet","Female","","","",""
"Rarely","2015","lower secondary degree","Male","","","",""
"Rarely","2015","lower secondary degree","Female","","","",""
"Rarely","2015","secondary school degree","Male","","","",""
"Rarely","2015","secondary school degree","Female","","","",""
"Rarely","2015","college entrance qualification","Male","","","",""
"Rarely","2015","college entrance qualification","Female","","","",""
"Rarely","2015","Other degree","Male","","","",""
"Rarely","2015","Other degree","Female","","","",""
"Rarely","2015","no degree/no degree yet","Male","","","",""
"Rarely","2015","no degree/no degree yet","Female","","","",""
"Never","2015","lower secondary degree","Male","","","",""
"Never","2015","lower secondary degree","Female","","","",""
"Never","2015","secondary school degree","Male","","","",""
"Never","2015","secondary school degree","Female","","","",""
"Never","2015","college entrance qualification","Male","","","",""
"Never","2015","college entrance qualification","Female","","","",""
"Never","2015","Other degree","Male","","","",""
"Never","2015","Other degree","Female","","","",""
"Never","2015","no degree/no degree yet","Male","","","",""
"Never","2015","no degree/no degree yet","Female","","","",""
"Very often","2016","lower secondary degree","Male","","","",""
"Very often","2016","lower secondary degree","Female","","","",""
"Very often","2016","secondary school degree","Male","","","",""
"Very often","2016","secondary school degree","Female","","","",""
"Very often","2016","college entrance qualification","Male","","","",""
"Very often","2016","college entrance qualification","Female","","","",""
"Very often","2016","Other degree","Male","","","",""
"Very often","2016","Other degree","Female","","","",""
"Very often","2016","no degree/no degree yet","Male","","","",""
"Very often","2016","no degree/no degree yet","Female","","","",""
"Often","2016","lower secondary degree","Male","","","",""
"Often","2016","lower secondary degree","Female","","","",""
"Often","2016","secondary school degree","Male","","","",""
"Often","2016","secondary school degree","Female","","","",""
"Often","2016","college entrance qualification","Male","","","",""
"Often","2016","college entrance qualification","Female","","","",""
"Often","2016","Other degree","Male","","","",""
"Often","2016","Other degree","Female","","","",""
"Often","2016","no degree/no degree yet","Male","","","",""
"Often","2016","no degree/no degree yet","Female","","","",""
"Sometimes","2016","lower secondary degree","Male","","","",""
"Sometimes","2016","lower secondary degree","Female","","","",""
"Sometimes","2016","secondary school degree","Male","","","",""
"Sometimes","2016","secondary school degree","Female","","","",""
"Sometimes","2016","college entrance qualification","Male","","","",""
"Sometimes","2016","college entrance qualification","Female","","","",""
"Sometimes","2016","Other degree","Male","","","",""
"Sometimes","2016","Other degree","Female","","","",""
"Sometimes","2016","no degree/no degree yet","Male","","","",""
"Sometimes","2016","no degree/no degree yet","Female","","","",""
"Rarely","2016","lower secondary degree","Male","","","",""
"Rarely","2016","lower secondary degree","Female","","","",""
"Rarely","2016","secondary school degree","Male","","","",""
"Rarely","2016","secondary school degree","Female","","","",""
"Rarely","2016","college entrance qualification","Male","","","",""
"Rarely","2016","college entrance qualification","Female","","","",""
"Rarely","2016","Other degree","Male","","","",""
"Rarely","2016","Other degree","Female","","","",""
"Rarely","2016","no degree/no degree yet","Male","","","",""
"Rarely","2016","no degree/no degree yet","Female","","","",""
"Never","2016","lower secondary degree","Male","","","",""
"Never","2016","lower secondary degree","Female","","","",""
"Never","2016","secondary school degree","Male","","","",""
"Never","2016","secondary school degree","Female","","","",""
"Never","2016","college entrance qualification","Male","","","",""
"Never","2016","college entrance qualification","Female","","","",""
"Never","2016","Other degree","Male","","","",""
"Never","2016","Other degree","Female","","","",""
"Never","2016","no degree/no degree yet","Male","","","",""
"Never","2016","no degree/no degree yet","Female","","","",""
"Very often","2017","lower secondary degree","Male","","","",""
"Very often","2017","lower secondary degree","Female","","","",""
"Very often","2017","secondary school degree","Male","","","",""
"Very often","2017","secondary school degree","Female","","","",""
"Very often","2017","college entrance qualification","Male","","","",""
"Very often","2017","college entrance qualification","Female","","","",""
"Very often","2017","Other degree","Male","","","",""
"Very often","2017","Other degree","Female","","","",""
"Very often","2017","no degree/no degree yet","Male","","","",""
"Very often","2017","no degree/no degree yet","Female","","","",""
"Often","2017","lower secondary degree","Male","","","",""
"Often","2017","lower secondary degree","Female","","","",""
"Often","2017","secondary school degree","Male","","","",""
"Often","2017","secondary school degree","Female","","","",""
"Often","2017","college entrance qualification","Male","","","",""
"Often","2017","college entrance qualification","Female","","","",""
"Often","2017","Other degree","Male","","","",""
"Often","2017","Other degree","Female","","","",""
"Often","2017","no degree/no degree yet","Male","","","",""
"Often","2017","no degree/no degree yet","Female","","","",""
"Sometimes","2017","lower secondary degree","Male","","","",""
"Sometimes","2017","lower secondary degree","Female","","","",""
"Sometimes","2017","secondary school degree","Male","","","",""
"Sometimes","2017","secondary school degree","Female","","","",""
"Sometimes","2017","college entrance qualification","Male","","","",""
"Sometimes","2017","college entrance qualification","Female","","","",""
"Sometimes","2017","Other degree","Male","","","",""
"Sometimes","2017","Other degree","Female","","","",""
"Sometimes","2017","no degree/no degree yet","Male","","","",""
"Sometimes","2017","no degree/no degree yet","Female","","","",""
"Rarely","2017","lower secondary degree","Male","","","",""
"Rarely","2017","lower secondary degree","Female","","","",""
"Rarely","2017","secondary school degree","Male","","","",""
"Rarely","2017","secondary school degree","Female","","","",""
"Rarely","2017","college entrance qualification","Male","","","",""
"Rarely","2017","college entrance qualification","Female","","","",""
"Rarely","2017","Other degree","Male","","","",""
"Rarely","2017","Other degree","Female","","","",""
"Rarely","2017","no degree/no degree yet","Male","","","",""
"Rarely","2017","no degree/no degree yet","Female","","","",""
"Never","2017","lower secondary degree","Male","","","",""
"Never","2017","lower secondary degree","Female","","","",""
"Never","2017","secondary school degree","Male","","","",""
"Never","2017","secondary school degree","Female","","","",""
"Never","2017","college entrance qualification","Male","","","",""
"Never","2017","college entrance qualification","Female","","","",""
"Never","2017","Other degree","Male","","","",""
"Never","2017","Other degree","Female","","","",""
"Never","2017","no degree/no degree yet","Male","","","",""
"Never","2017","no degree/no degree yet","Female","","","",""
"Very often","2018","lower secondary degree","Male","170","0.0554470573945674","0.0470598481385259","0.063834266650609"
"Very often","2018","lower secondary degree","Female","192","0.0678387193247475","0.058593432177895","0.0770840064716"
"Very often","2018","secondary school degree","Male","182","0.0521841939911497","0.0441777355305623","0.0601906524517372"
"Very often","2018","secondary school degree","Female","323","0.0690203430713771","0.061418096389197","0.0766225897535572"
"Very often","2018","college entrance qualification","Male","241","0.0627556962958043","0.0548997011276532","0.0706116914639554"
"Very often","2018","college entrance qualification","Female","391","0.0843604510277076","0.0757389170799133","0.0929819849755019"
"Very often","2018","Other degree","Male","74","0.0500517578243495","0.0382212748686973","0.0618822407800018"
"Very often","2018","Other degree","Female","92","0.0653541346039133","0.0533670084107268","0.0773412607970998"
"Very often","2018","no degree/no degree yet","Male","18","","",""
"Very often","2018","no degree/no degree yet","Female","32","0.0445057277533158","0.0261907832134869","0.0628206722931447"
"Often","2018","lower secondary degree","Male","242","0.0791377552169106","0.0692441569506014","0.0890313534832197"
"Often","2018","lower secondary degree","Female","259","0.085151357440473","0.0748899610112783","0.0954127538696677"
"Often","2018","secondary school degree","Male","305","0.101666663035888","0.090786960179048","0.112546365892728"
"Often","2018","secondary school degree","Female","479","0.108326148093713","0.0990053527727318","0.117646943414694"
"Often","2018","college entrance qualification","Male","408","0.10043356664798","0.0906970347642306","0.110170098531729"
"Often","2018","college entrance qualification","Female","487","0.112654219241788","0.102846387650772","0.122462050832803"
"Often","2018","Other degree","Male","105","0.0809127734657783","0.066117270128918","0.0957082768026385"
"Often","2018","Other degree","Female","133","0.0774218376771517","0.0644593510410937","0.0903843243132098"
"Often","2018","no degree/no degree yet","Male","42","0.111179315211089","0.0802570065055716","0.142101623916607"
"Often","2018","no degree/no degree yet","Female","50","0.0954069377185795","0.0693153675730178","0.121498507864141"
"Sometimes","2018","lower secondary degree","Male","300","0.108464673636629","0.0970679895584832","0.119861357714775"
"Sometimes","2018","lower secondary degree","Female","233","0.087707024099692","0.0773073337694093","0.0981067144299746"
"Sometimes","2018","secondary school degree","Male","320","0.106441146642617","0.0953385299970468","0.117543763288187"
"Sometimes","2018","secondary school degree","Female","483","0.113114151628","0.103615200807984","0.122613102448016"
"Sometimes","2018","college entrance qualification","Male","473","0.130281638296588","0.119377806291293","0.141185470301883"
"Sometimes","2018","college entrance qualification","Female","496","0.118833247777621","0.108795163000811","0.128871332554431"
"Sometimes","2018","Other degree","Male","114","0.0895051796306935","0.0740168116174803","0.104993547643907"
"Sometimes","2018","Other degree","Female","160","0.0953669675255715","0.0811210572022484","0.109612877848894"
"Sometimes","2018","no degree/no degree yet","Male","27","","",""
"Sometimes","2018","no degree/no degree yet","Female","56","0.131540848659607","0.101522373475371","0.161559323843843"
"Rarely","2018","lower secondary degree","Male","476","0.17300311702466","0.159140539919335","0.186865694129986"
"Rarely","2018","lower secondary degree","Female","361","0.129768922503709","0.117414037772663","0.142123807234754"
"Rarely","2018","secondary school degree","Male","530","0.193923951479081","0.179690418047065","0.208157484911097"
"Rarely","2018","secondary school degree","Female","680","0.167545410800715","0.156345105793277","0.178745715808154"
"Rarely","2018","college entrance qualification","Male","771","0.215476238134887","0.202157871380961","0.228794604888814"
"Rarely","2018","college entrance qualification","Female","760","0.185493583079303","0.173435881671697","0.197551284486909"
"Rarely","2018","Other degree","Male","195","0.181972885345561","0.161039955140157","0.202905815550964"
"Rarely","2018","Other degree","Female","211","0.135130136320313","0.118549297855545","0.151710974785082"
"Rarely","2018","no degree/no degree yet","Male","50","0.0956340479772412","0.0667051953657834","0.124562900588699"
"Rarely","2018","no degree/no degree yet","Female","63","0.142059321475528","0.111053223970948","0.173065418980109"
"Never","2018","lower secondary degree","Male","1672","0.583947396727233","0.565882891974398","0.602011901480067"
"Never","2018","lower secondary degree","Female","1797","0.629533976631379","0.611779011111742","0.647288942151016"
"Never","2018","secondary school degree","Male","1627","0.545784044851264","0.527859398251484","0.563708691451044"
"Never","2018","secondary school degree","Female","2306","0.541993946406195","0.527051691795373","0.556936201017016"
"Never","2018","college entrance qualification","Male","1768","0.49105286062474","0.474859063725493","0.507246657523987"
"Never","2018","college entrance qualification","Female","1858","0.49865849887358","0.483148160734934","0.514168837012226"
"Never","2018","Other degree","Male","817","0.597557403733618","0.570951095255229","0.624163712212007"
"Never","2018","Other degree","Female","1037","0.62672692387305","0.603268031237865","0.650185816508235"
"Never","2018","no degree/no degree yet","Male","260","0.669010565350395","0.622721715340827","0.715299415359964"
"Never","2018","no degree/no degree yet","Female","286","0.58648716439297","0.54274932115455","0.63022500763139"
