"pld0045","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Never","2009","higher vocational","Urban Area","","","","","5"
"Never","2009","higher vocational","Rural Area","","","","","5"
"Never","2009","higher education","Urban Area","","","","","5"
"Never","2009","higher education","Rural Area","","","","","5"
"Never","2009","in school","Urban Area","","","","","5"
"Never","2009","in school","Rural Area","","","","","5"
"Never","2009","inadequately","Urban Area","","","","","5"
"Never","2009","inadequately","Rural Area","","","","","5"
"Never","2009","general elemantary","Urban Area","","","","","5"
"Often","2009","in school","Urban Area","","","","","2"
"Often","2009","in school","Rural Area","","","","","2"
"Often","2009","inadequately","Urban Area","","","","","2"
"Often","2009","inadequately","Rural Area","","","","","2"
"Often","2009","general elemantary","Urban Area","","","","","2"
"Often","2009","general elemantary","Rural Area","","","","","2"
"Often","2009","middle vocational","Urban Area","","","","","2"
"Often","2009","middle vocational","Rural Area","","","","","2"
"Often","2009","vocational + Abi","Urban Area","","","","","2"
"Often","2009","vocational + Abi","Rural Area","","","","","2"
"Often","2009","higher vocational","Urban Area","","","","","2"
"Often","2009","higher vocational","Rural Area","","","","","2"
"Often","2009","higher education","Urban Area","","","","","2"
"Often","2009","higher education","Rural Area","","","","","2"
"Rarely","2009","middle vocational","Urban Area","","","","","4"
"Rarely","2009","middle vocational","Rural Area","","","","","4"
"Rarely","2009","vocational + Abi","Urban Area","","","","","4"
"Rarely","2009","vocational + Abi","Rural Area","","","","","4"
"Rarely","2009","higher vocational","Urban Area","","","","","4"
"Rarely","2009","higher vocational","Rural Area","","","","","4"
"Rarely","2009","higher education","Urban Area","","","","","4"
"Rarely","2009","in school","Urban Area","","","","","4"
"Rarely","2009","in school","Rural Area","","","","","4"
"Rarely","2009","inadequately","Urban Area","","","","","4"
"Rarely","2009","inadequately","Rural Area","","","","","4"
"Rarely","2009","general elemantary","Urban Area","","","","","4"
"Rarely","2009","general elemantary","Rural Area","","","","","4"
"Rarely","2009","higher education","Rural Area","","","","","4"
"Sometimes","2009","vocational + Abi","Rural Area","","","","","3"
"Sometimes","2009","in school","Urban Area","","","","","3"
"Sometimes","2009","in school","Rural Area","","","","","3"
"Sometimes","2009","inadequately","Urban Area","","","","","3"
"Sometimes","2009","inadequately","Rural Area","","","","","3"
"Sometimes","2009","general elemantary","Urban Area","","","","","3"
"Sometimes","2009","general elemantary","Rural Area","","","","","3"
"Sometimes","2009","middle vocational","Urban Area","","","","","3"
"Sometimes","2009","middle vocational","Rural Area","","","","","3"
"Sometimes","2009","vocational + Abi","Urban Area","","","","","3"
"Sometimes","2009","higher vocational","Urban Area","","","","","3"
"Sometimes","2009","higher vocational","Rural Area","","","","","3"
"Sometimes","2009","higher education","Urban Area","","","","","3"
"Sometimes","2009","higher education","Rural Area","","","","","3"
"Very often","2009","in school","Urban Area","","","","","1"
"Very often","2009","in school","Rural Area","","","","","1"
"Very often","2009","inadequately","Urban Area","","","","","1"
"Very often","2009","inadequately","Rural Area","","","","","1"
"Very often","2009","general elemantary","Urban Area","","","","","1"
"Very often","2009","general elemantary","Rural Area","","","","","1"
"Very often","2009","middle vocational","Urban Area","","","","","1"
"Very often","2009","middle vocational","Rural Area","","","","","1"
"Very often","2009","vocational + Abi","Urban Area","","","","","1"
"Very often","2009","vocational + Abi","Rural Area","","","","","1"
"Very often","2009","higher vocational","Urban Area","","","","","1"
"Very often","2009","higher vocational","Rural Area","","","","","1"
"Very often","2009","higher education","Urban Area","","","","","1"
"Very often","2009","higher education","Rural Area","","","","","1"
"Never","2010","general elemantary","Rural Area","","","","","5"
"Never","2010","middle vocational","Urban Area","","","","","5"
"Never","2010","middle vocational","Rural Area","","","","","5"
"Never","2010","vocational + Abi","Urban Area","","","","","5"
"Never","2010","vocational + Abi","Rural Area","","","","","5"
"Never","2010","higher vocational","Urban Area","","","","","5"
"Never","2010","higher vocational","Rural Area","","","","","5"
"Never","2010","higher education","Urban Area","","","","","5"
"Never","2010","higher education","Rural Area","","","","","5"
"Never","2010","in school","Urban Area","","","","","5"
"Never","2010","in school","Rural Area","","","","","5"
"Never","2010","inadequately","Urban Area","","","","","5"
"Never","2010","inadequately","Rural Area","","","","","5"
"Never","2010","general elemantary","Urban Area","","","","","5"
"Often","2010","vocational + Abi","Urban Area","","","","","2"
"Often","2010","vocational + Abi","Rural Area","","","","","2"
"Often","2010","higher vocational","Urban Area","","","","","2"
"Often","2010","higher vocational","Rural Area","","","","","2"
"Often","2010","higher education","Urban Area","","","","","2"
"Often","2010","higher education","Rural Area","","","","","2"
"Often","2010","in school","Urban Area","","","","","2"
"Often","2010","in school","Rural Area","","","","","2"
"Often","2010","inadequately","Urban Area","","","","","2"
"Often","2010","inadequately","Rural Area","","","","","2"
"Often","2010","general elemantary","Urban Area","","","","","2"
"Often","2010","general elemantary","Rural Area","","","","","2"
"Often","2010","middle vocational","Urban Area","","","","","2"
"Often","2010","middle vocational","Rural Area","","","","","2"
"Rarely","2010","middle vocational","Urban Area","","","","","4"
"Rarely","2010","middle vocational","Rural Area","","","","","4"
"Rarely","2010","higher education","Urban Area","","","","","4"
"Rarely","2010","higher education","Rural Area","","","","","4"
"Rarely","2010","vocational + Abi","Urban Area","","","","","4"
"Rarely","2010","vocational + Abi","Rural Area","","","","","4"
"Rarely","2010","higher vocational","Urban Area","","","","","4"
"Rarely","2010","higher vocational","Rural Area","","","","","4"
"Rarely","2010","in school","Urban Area","","","","","4"
"Rarely","2010","in school","Rural Area","","","","","4"
"Rarely","2010","inadequately","Urban Area","","","","","4"
"Rarely","2010","inadequately","Rural Area","","","","","4"
"Rarely","2010","general elemantary","Urban Area","","","","","4"
"Rarely","2010","general elemantary","Rural Area","","","","","4"
"Sometimes","2010","in school","Urban Area","","","","","3"
"Sometimes","2010","in school","Rural Area","","","","","3"
"Sometimes","2010","inadequately","Urban Area","","","","","3"
"Sometimes","2010","inadequately","Rural Area","","","","","3"
"Sometimes","2010","general elemantary","Urban Area","","","","","3"
"Sometimes","2010","general elemantary","Rural Area","","","","","3"
"Sometimes","2010","higher vocational","Rural Area","","","","","3"
"Sometimes","2010","higher education","Urban Area","","","","","3"
"Sometimes","2010","higher education","Rural Area","","","","","3"
"Sometimes","2010","middle vocational","Urban Area","","","","","3"
"Sometimes","2010","middle vocational","Rural Area","","","","","3"
"Sometimes","2010","vocational + Abi","Urban Area","","","","","3"
"Sometimes","2010","vocational + Abi","Rural Area","","","","","3"
"Sometimes","2010","higher vocational","Urban Area","","","","","3"
"Very often","2010","vocational + Abi","Rural Area","","","","","1"
"Very often","2010","higher vocational","Urban Area","","","","","1"
"Very often","2010","higher vocational","Rural Area","","","","","1"
"Very often","2010","higher education","Urban Area","","","","","1"
"Very often","2010","higher education","Rural Area","","","","","1"
"Very often","2010","in school","Urban Area","","","","","1"
"Very often","2010","in school","Rural Area","","","","","1"
"Very often","2010","inadequately","Urban Area","","","","","1"
"Very often","2010","inadequately","Rural Area","","","","","1"
"Very often","2010","general elemantary","Urban Area","","","","","1"
"Very often","2010","general elemantary","Rural Area","","","","","1"
"Very often","2010","middle vocational","Urban Area","","","","","1"
"Very often","2010","middle vocational","Rural Area","","","","","1"
"Very often","2010","vocational + Abi","Urban Area","","","","","1"
"Never","2011","general elemantary","Rural Area","","","","","5"
"Never","2011","middle vocational","Urban Area","","","","","5"
"Never","2011","middle vocational","Rural Area","","","","","5"
"Never","2011","vocational + Abi","Urban Area","","","","","5"
"Never","2011","vocational + Abi","Rural Area","","","","","5"
"Never","2011","higher vocational","Urban Area","","","","","5"
"Never","2011","higher vocational","Rural Area","","","","","5"
"Never","2011","higher education","Urban Area","","","","","5"
"Never","2011","higher education","Rural Area","","","","","5"
"Never","2011","in school","Urban Area","","","","","5"
"Never","2011","in school","Rural Area","","","","","5"
"Never","2011","inadequately","Urban Area","","","","","5"
"Never","2011","inadequately","Rural Area","","","","","5"
"Never","2011","general elemantary","Urban Area","","","","","5"
"Often","2011","vocational + Abi","Urban Area","","","","","2"
"Often","2011","vocational + Abi","Rural Area","","","","","2"
"Often","2011","higher vocational","Urban Area","","","","","2"
"Often","2011","higher vocational","Rural Area","","","","","2"
"Often","2011","higher education","Urban Area","","","","","2"
"Often","2011","higher education","Rural Area","","","","","2"
"Often","2011","inadequately","Urban Area","","","","","2"
"Often","2011","inadequately","Rural Area","","","","","2"
"Often","2011","general elemantary","Urban Area","","","","","2"
"Often","2011","general elemantary","Rural Area","","","","","2"
"Often","2011","in school","Urban Area","","","","","2"
"Often","2011","in school","Rural Area","","","","","2"
"Often","2011","middle vocational","Urban Area","","","","","2"
"Often","2011","middle vocational","Rural Area","","","","","2"
"Rarely","2011","middle vocational","Urban Area","","","","","4"
"Rarely","2011","middle vocational","Rural Area","","","","","4"
"Rarely","2011","vocational + Abi","Urban Area","","","","","4"
"Rarely","2011","vocational + Abi","Rural Area","","","","","4"
"Rarely","2011","higher vocational","Urban Area","","","","","4"
"Rarely","2011","higher vocational","Rural Area","","","","","4"
"Rarely","2011","higher education","Urban Area","","","","","4"
"Rarely","2011","higher education","Rural Area","","","","","4"
"Rarely","2011","in school","Urban Area","","","","","4"
"Rarely","2011","in school","Rural Area","","","","","4"
"Rarely","2011","inadequately","Urban Area","","","","","4"
"Rarely","2011","inadequately","Rural Area","","","","","4"
"Rarely","2011","general elemantary","Urban Area","","","","","4"
"Rarely","2011","general elemantary","Rural Area","","","","","4"
"Sometimes","2011","inadequately","Rural Area","","","","","3"
"Sometimes","2011","general elemantary","Urban Area","","","","","3"
"Sometimes","2011","general elemantary","Rural Area","","","","","3"
"Sometimes","2011","middle vocational","Urban Area","","","","","3"
"Sometimes","2011","middle vocational","Rural Area","","","","","3"
"Sometimes","2011","in school","Urban Area","","","","","3"
"Sometimes","2011","in school","Rural Area","","","","","3"
"Sometimes","2011","inadequately","Urban Area","","","","","3"
"Sometimes","2011","vocational + Abi","Urban Area","","","","","3"
"Sometimes","2011","vocational + Abi","Rural Area","","","","","3"
"Sometimes","2011","higher vocational","Urban Area","","","","","3"
"Sometimes","2011","higher vocational","Rural Area","","","","","3"
"Sometimes","2011","higher education","Urban Area","","","","","3"
"Sometimes","2011","higher education","Rural Area","","","","","3"
"Very often","2011","vocational + Abi","Rural Area","","","","","1"
"Very often","2011","higher vocational","Urban Area","","","","","1"
"Very often","2011","higher vocational","Rural Area","","","","","1"
"Very often","2011","higher education","Urban Area","","","","","1"
"Very often","2011","higher education","Rural Area","","","","","1"
"Very often","2011","in school","Urban Area","","","","","1"
"Very often","2011","in school","Rural Area","","","","","1"
"Very often","2011","inadequately","Urban Area","","","","","1"
"Very often","2011","inadequately","Rural Area","","","","","1"
"Very often","2011","general elemantary","Urban Area","","","","","1"
"Very often","2011","general elemantary","Rural Area","","","","","1"
"Very often","2011","middle vocational","Urban Area","","","","","1"
"Very often","2011","middle vocational","Rural Area","","","","","1"
"Very often","2011","vocational + Abi","Urban Area","","","","","1"
"Never","2012","in school","Urban Area","","","","","5"
"Never","2012","in school","Rural Area","","","","","5"
"Never","2012","inadequately","Urban Area","","","","","5"
"Never","2012","inadequately","Rural Area","","","","","5"
"Never","2012","general elemantary","Urban Area","","","","","5"
"Never","2012","general elemantary","Rural Area","","","","","5"
"Never","2012","middle vocational","Urban Area","","","","","5"
"Never","2012","middle vocational","Rural Area","","","","","5"
"Never","2012","vocational + Abi","Urban Area","","","","","5"
"Never","2012","vocational + Abi","Rural Area","","","","","5"
"Never","2012","higher vocational","Urban Area","","","","","5"
"Never","2012","higher vocational","Rural Area","","","","","5"
"Never","2012","higher education","Urban Area","","","","","5"
"Never","2012","higher education","Rural Area","","","","","5"
"Often","2012","in school","Urban Area","","","","","2"
"Often","2012","vocational + Abi","Urban Area","","","","","2"
"Often","2012","vocational + Abi","Rural Area","","","","","2"
"Often","2012","higher vocational","Urban Area","","","","","2"
"Often","2012","higher vocational","Rural Area","","","","","2"
"Often","2012","higher education","Urban Area","","","","","2"
"Often","2012","higher education","Rural Area","","","","","2"
"Often","2012","in school","Rural Area","","","","","2"
"Often","2012","inadequately","Urban Area","","","","","2"
"Often","2012","inadequately","Rural Area","","","","","2"
"Often","2012","general elemantary","Urban Area","","","","","2"
"Often","2012","general elemantary","Rural Area","","","","","2"
"Often","2012","middle vocational","Urban Area","","","","","2"
"Often","2012","middle vocational","Rural Area","","","","","2"
"Rarely","2012","in school","Urban Area","","","","","4"
"Rarely","2012","in school","Rural Area","","","","","4"
"Rarely","2012","inadequately","Urban Area","","","","","4"
"Rarely","2012","inadequately","Rural Area","","","","","4"
"Rarely","2012","general elemantary","Urban Area","","","","","4"
"Rarely","2012","general elemantary","Rural Area","","","","","4"
"Rarely","2012","middle vocational","Urban Area","","","","","4"
"Rarely","2012","middle vocational","Rural Area","","","","","4"
"Rarely","2012","vocational + Abi","Urban Area","","","","","4"
"Rarely","2012","vocational + Abi","Rural Area","","","","","4"
"Rarely","2012","higher vocational","Urban Area","","","","","4"
"Rarely","2012","higher vocational","Rural Area","","","","","4"
"Rarely","2012","higher education","Urban Area","","","","","4"
"Rarely","2012","higher education","Rural Area","","","","","4"
"Sometimes","2012","in school","Urban Area","","","","","3"
"Sometimes","2012","in school","Rural Area","","","","","3"
"Sometimes","2012","inadequately","Urban Area","","","","","3"
"Sometimes","2012","inadequately","Rural Area","","","","","3"
"Sometimes","2012","general elemantary","Rural Area","","","","","3"
"Sometimes","2012","middle vocational","Urban Area","","","","","3"
"Sometimes","2012","middle vocational","Rural Area","","","","","3"
"Sometimes","2012","vocational + Abi","Urban Area","","","","","3"
"Sometimes","2012","vocational + Abi","Rural Area","","","","","3"
"Sometimes","2012","higher vocational","Urban Area","","","","","3"
"Sometimes","2012","higher vocational","Rural Area","","","","","3"
"Sometimes","2012","higher education","Urban Area","","","","","3"
"Sometimes","2012","higher education","Rural Area","","","","","3"
"Sometimes","2012","general elemantary","Urban Area","","","","","3"
"Very often","2012","vocational + Abi","Rural Area","","","","","1"
"Very often","2012","higher vocational","Urban Area","","","","","1"
"Very often","2012","higher vocational","Rural Area","","","","","1"
"Very often","2012","higher education","Urban Area","","","","","1"
"Very often","2012","higher education","Rural Area","","","","","1"
"Very often","2012","in school","Urban Area","","","","","1"
"Very often","2012","in school","Rural Area","","","","","1"
"Very often","2012","inadequately","Urban Area","","","","","1"
"Very often","2012","inadequately","Rural Area","","","","","1"
"Very often","2012","general elemantary","Urban Area","","","","","1"
"Very often","2012","general elemantary","Rural Area","","","","","1"
"Very often","2012","middle vocational","Urban Area","","","","","1"
"Very often","2012","middle vocational","Rural Area","","","","","1"
"Very often","2012","vocational + Abi","Urban Area","","","","","1"
"Never","2013","vocational + Abi","Rural Area","215","0.425114576444584","0.381026802380704","0.469202350508463","5"
"Never","2013","in school","Urban Area","168","0.575278754643364","0.519437392452304","0.631120116834424","5"
"Never","2013","in school","Rural Area","74","0.560271878720098","0.476543488908622","0.644000268531574","5"
"Never","2013","inadequately","Urban Area","132","0.640477424744039","0.575882981872008","0.70507186761607","5"
"Never","2013","inadequately","Rural Area","57","0.537727187870485","0.446997530681131","0.628456845059839","5"
"Never","2013","general elemantary","Urban Area","1033","0.642774374449271","0.6198607373768","0.665688011521742","5"
"Never","2013","general elemantary","Rural Area","489","0.570776014232149","0.538275959843995","0.603276068620303","5"
"Never","2013","middle vocational","Urban Area","4237","0.604224751289217","0.593051945220091","0.615397557358343","5"
"Never","2013","middle vocational","Rural Area","2600","0.545763056760718","0.532021153069338","0.559504960452097","5"
"Never","2013","vocational + Abi","Urban Area","669","0.571868325644784","0.544835246332177","0.598901404957391","5"
"Never","2013","higher vocational","Urban Area","524","0.554212431800045","0.523451482583183","0.584973381016907","5"
"Never","2013","higher vocational","Rural Area","267","0.415959623483577","0.378776726023543","0.453142520943611","5"
"Never","2013","higher education","Urban Area","2093","0.544578750023876","0.529504953427393","0.559652546620359","5"
"Never","2013","higher education","Rural Area","672","0.415850916647788","0.391902048338843","0.439799784956733","5"
"Often","2013","in school","Urban Area","25","","","","2"
"Often","2013","in school","Rural Area","13","","","","2"
"Often","2013","inadequately","Urban Area","20","","","","2"
"Often","2013","vocational + Abi","Urban Area","153","0.0960478856318253","0.0799497554736153","0.112146015790035","2"
"Often","2013","vocational + Abi","Rural Area","64","0.126505054876865","0.0968595628071134","0.156150546946618","2"
"Often","2013","higher vocational","Urban Area","130","0.109719346780346","0.0903772879866093","0.129061405574082","2"
"Often","2013","higher vocational","Rural Area","115","0.150090133399334","0.123146341726608","0.177033925072061","2"
"Often","2013","higher education","Urban Area","490","0.101872566516535","0.0927170412657492","0.111028091767321","2"
"Often","2013","higher education","Rural Area","248","0.14382956933592","0.126778229230662","0.160880909441177","2"
"Often","2013","general elemantary","Rural Area","94","0.0869491763819814","0.0684484213988248","0.105449931365138","2"
"Often","2013","middle vocational","Urban Area","744","0.088406239650271","0.0819201817590997","0.0948922975414423","2"
"Often","2013","inadequately","Rural Area","11","","","","2"
"Often","2013","general elemantary","Urban Area","143","0.065026102673851","0.0532354714518064","0.0768167338958956","2"
"Often","2013","middle vocational","Rural Area","554","0.0979647710816161","0.0897603050638912","0.106169237099341","2"
"Rarely","2013","inadequately","Rural Area","28","","","","4"
"Rarely","2013","general elemantary","Urban Area","255","0.155478615569904","0.138151187363645","0.172806043776162","4"
"Rarely","2013","in school","Urban Area","53","0.176998000828379","0.133880908198039","0.220115093458718","4"
"Rarely","2013","in school","Rural Area","20","","","","4"
"Rarely","2013","inadequately","Urban Area","21","","","","4"
"Rarely","2013","higher vocational","Rural Area","162","0.237340399429476","0.2052446581988","0.269436140660153","4"
"Rarely","2013","higher education","Urban Area","795","0.180868032979185","0.169217561394936","0.192518504563435","4"
"Rarely","2013","higher education","Rural Area","346","0.234859673091907","0.214261481818696","0.255457864365117","4"
"Rarely","2013","general elemantary","Rural Area","159","0.173652024011893","0.148778882102733","0.198525165921052","4"
"Rarely","2013","middle vocational","Urban Area","1220","0.168922355196353","0.160361777886378","0.177482932506328","4"
"Rarely","2013","middle vocational","Rural Area","939","0.191070426889523","0.180219778257682","0.201921075521365","4"
"Rarely","2013","vocational + Abi","Urban Area","220","0.182632254709453","0.161523806570001","0.203740702848906","4"
"Rarely","2013","vocational + Abi","Rural Area","97","0.234256950405695","0.196485618437958","0.272028282373432","4"
"Rarely","2013","higher vocational","Urban Area","185","0.185156734982607","0.161118397858657","0.209195072106558","4"
"Sometimes","2013","inadequately","Rural Area","10","","","","3"
"Sometimes","2013","in school","Urban Area","30","0.135030225183607","0.0964219139882849","0.17363853637893","3"
"Sometimes","2013","in school","Rural Area","13","","","","3"
"Sometimes","2013","inadequately","Urban Area","23","","","","3"
"Sometimes","2013","higher vocational","Rural Area","90","0.139325043374724","0.113201602419564","0.165448484329884","3"
"Sometimes","2013","higher education","Urban Area","530","0.110074685784752","0.100601279410884","0.11954809215862","3"
"Sometimes","2013","higher education","Rural Area","242","0.138128782311069","0.12136324042535","0.154894324196789","3"
"Sometimes","2013","general elemantary","Urban Area","160","0.0928112759659468","0.0789359676034072","0.106686584328486","3"
"Sometimes","2013","general elemantary","Rural Area","108","0.119143462739443","0.0978720203941698","0.140414905084716","3"
"Sometimes","2013","middle vocational","Urban Area","695","0.0887921276662135","0.0822933055082434","0.0952909498241836","3"
"Sometimes","2013","middle vocational","Rural Area","583","0.108580448760414","0.0999938632228428","0.117167034297986","3"
"Sometimes","2013","vocational + Abi","Urban Area","145","0.0938016100540688","0.0778730833804636","0.109730136727674","3"
"Sometimes","2013","vocational + Abi","Rural Area","67","0.151944217252543","0.119931036725618","0.183957397779467","3"
"Sometimes","2013","higher vocational","Urban Area","112","0.0993034416004517","0.0807950352302191","0.117811847970684","3"
"Very often","2013","vocational + Abi","Rural Area","40","0.0621792010203131","0.0406435986242326","0.0837148034163935","1"
"Very often","2013","higher vocational","Urban Area","52","0.0516080448365503","0.0379165691888953","0.0652995204842052","1"
"Very often","2013","higher vocational","Rural Area","41","0.0572848003128886","0.0397538216534703","0.0748157789723069","1"
"Very often","2013","higher education","Urban Area","285","0.0626059646956512","0.0552734218610378","0.0699385075302647","1"
"Very often","2013","higher education","Rural Area","119","0.0673310586133165","0.0551544655247333","0.0795076517018997","1"
"Very often","2013","in school","Urban Area","25","","","","1"
"Very often","2013","in school","Rural Area","15","","","","1"
"Very often","2013","inadequately","Urban Area","16","","","","1"
"Very often","2013","inadequately","Rural Area","10","","","","1"
"Very often","2013","general elemantary","Urban Area","89","0.0439096313410271","0.0341119611260168","0.0537073015560374","1"
"Very often","2013","general elemantary","Rural Area","41","0.0494793226345333","0.0352395879953287","0.0637190572737379","1"
"Very often","2013","middle vocational","Urban Area","463","0.0496545261979454","0.0446913594554874","0.0546176929404033","1"
"Very often","2013","middle vocational","Rural Area","367","0.0566212965077285","0.0502425323436226","0.0630000606718344","1"
"Very often","2013","vocational + Abi","Urban Area","100","0.0556499239598689","0.043125504191327","0.0681743437284108","1"
"Never","2014","in school","Urban Area","","","","","5"
"Never","2014","in school","Rural Area","","","","","5"
"Never","2014","inadequately","Urban Area","","","","","5"
"Never","2014","inadequately","Rural Area","","","","","5"
"Never","2014","general elemantary","Urban Area","","","","","5"
"Never","2014","general elemantary","Rural Area","","","","","5"
"Never","2014","middle vocational","Urban Area","","","","","5"
"Never","2014","middle vocational","Rural Area","","","","","5"
"Never","2014","vocational + Abi","Urban Area","","","","","5"
"Never","2014","vocational + Abi","Rural Area","","","","","5"
"Never","2014","higher vocational","Urban Area","","","","","5"
"Never","2014","higher vocational","Rural Area","","","","","5"
"Never","2014","higher education","Urban Area","","","","","5"
"Never","2014","higher education","Rural Area","","","","","5"
"Often","2014","in school","Urban Area","","","","","2"
"Often","2014","in school","Rural Area","","","","","2"
"Often","2014","inadequately","Urban Area","","","","","2"
"Often","2014","inadequately","Rural Area","","","","","2"
"Often","2014","vocational + Abi","Rural Area","","","","","2"
"Often","2014","higher vocational","Urban Area","","","","","2"
"Often","2014","higher vocational","Rural Area","","","","","2"
"Often","2014","higher education","Urban Area","","","","","2"
"Often","2014","higher education","Rural Area","","","","","2"
"Often","2014","general elemantary","Urban Area","","","","","2"
"Often","2014","general elemantary","Rural Area","","","","","2"
"Often","2014","middle vocational","Urban Area","","","","","2"
"Often","2014","middle vocational","Rural Area","","","","","2"
"Often","2014","vocational + Abi","Urban Area","","","","","2"
"Rarely","2014","in school","Urban Area","","","","","4"
"Rarely","2014","in school","Rural Area","","","","","4"
"Rarely","2014","inadequately","Urban Area","","","","","4"
"Rarely","2014","inadequately","Rural Area","","","","","4"
"Rarely","2014","general elemantary","Urban Area","","","","","4"
"Rarely","2014","higher vocational","Rural Area","","","","","4"
"Rarely","2014","higher education","Urban Area","","","","","4"
"Rarely","2014","higher education","Rural Area","","","","","4"
"Rarely","2014","middle vocational","Urban Area","","","","","4"
"Rarely","2014","middle vocational","Rural Area","","","","","4"
"Rarely","2014","vocational + Abi","Urban Area","","","","","4"
"Rarely","2014","vocational + Abi","Rural Area","","","","","4"
"Rarely","2014","higher vocational","Urban Area","","","","","4"
"Rarely","2014","general elemantary","Rural Area","","","","","4"
"Sometimes","2014","in school","Urban Area","","","","","3"
"Sometimes","2014","in school","Rural Area","","","","","3"
"Sometimes","2014","inadequately","Urban Area","","","","","3"
"Sometimes","2014","inadequately","Rural Area","","","","","3"
"Sometimes","2014","general elemantary","Urban Area","","","","","3"
"Sometimes","2014","general elemantary","Rural Area","","","","","3"
"Sometimes","2014","middle vocational","Urban Area","","","","","3"
"Sometimes","2014","middle vocational","Rural Area","","","","","3"
"Sometimes","2014","higher vocational","Rural Area","","","","","3"
"Sometimes","2014","higher education","Urban Area","","","","","3"
"Sometimes","2014","higher education","Rural Area","","","","","3"
"Sometimes","2014","vocational + Abi","Urban Area","","","","","3"
"Sometimes","2014","vocational + Abi","Rural Area","","","","","3"
"Sometimes","2014","higher vocational","Urban Area","","","","","3"
"Very often","2014","in school","Urban Area","","","","","1"
"Very often","2014","in school","Rural Area","","","","","1"
"Very often","2014","inadequately","Urban Area","","","","","1"
"Very often","2014","inadequately","Rural Area","","","","","1"
"Very often","2014","general elemantary","Urban Area","","","","","1"
"Very often","2014","general elemantary","Rural Area","","","","","1"
"Very often","2014","middle vocational","Urban Area","","","","","1"
"Very often","2014","middle vocational","Rural Area","","","","","1"
"Very often","2014","vocational + Abi","Urban Area","","","","","1"
"Very often","2014","vocational + Abi","Rural Area","","","","","1"
"Very often","2014","higher vocational","Urban Area","","","","","1"
"Very often","2014","higher vocational","Rural Area","","","","","1"
"Very often","2014","higher education","Urban Area","","","","","1"
"Very often","2014","higher education","Rural Area","","","","","1"
"Never","2015","in school","Urban Area","","","","","5"
"Never","2015","in school","Rural Area","","","","","5"
"Never","2015","inadequately","Urban Area","","","","","5"
"Never","2015","inadequately","Rural Area","","","","","5"
"Never","2015","general elemantary","Urban Area","","","","","5"
"Never","2015","general elemantary","Rural Area","","","","","5"
"Never","2015","middle vocational","Urban Area","","","","","5"
"Never","2015","middle vocational","Rural Area","","","","","5"
"Never","2015","vocational + Abi","Urban Area","","","","","5"
"Never","2015","vocational + Abi","Rural Area","","","","","5"
"Never","2015","higher vocational","Urban Area","","","","","5"
"Never","2015","higher vocational","Rural Area","","","","","5"
"Never","2015","higher education","Urban Area","","","","","5"
"Never","2015","higher education","Rural Area","","","","","5"
"Often","2015","vocational + Abi","Rural Area","","","","","2"
"Often","2015","in school","Urban Area","","","","","2"
"Often","2015","in school","Rural Area","","","","","2"
"Often","2015","inadequately","Urban Area","","","","","2"
"Often","2015","inadequately","Rural Area","","","","","2"
"Often","2015","higher vocational","Urban Area","","","","","2"
"Often","2015","higher vocational","Rural Area","","","","","2"
"Often","2015","higher education","Urban Area","","","","","2"
"Often","2015","higher education","Rural Area","","","","","2"
"Often","2015","general elemantary","Rural Area","","","","","2"
"Often","2015","middle vocational","Urban Area","","","","","2"
"Often","2015","middle vocational","Rural Area","","","","","2"
"Often","2015","vocational + Abi","Urban Area","","","","","2"
"Often","2015","general elemantary","Urban Area","","","","","2"
"Rarely","2015","in school","Urban Area","","","","","4"
"Rarely","2015","in school","Rural Area","","","","","4"
"Rarely","2015","inadequately","Urban Area","","","","","4"
"Rarely","2015","inadequately","Rural Area","","","","","4"
"Rarely","2015","general elemantary","Urban Area","","","","","4"
"Rarely","2015","general elemantary","Rural Area","","","","","4"
"Rarely","2015","middle vocational","Urban Area","","","","","4"
"Rarely","2015","middle vocational","Rural Area","","","","","4"
"Rarely","2015","vocational + Abi","Urban Area","","","","","4"
"Rarely","2015","higher vocational","Rural Area","","","","","4"
"Rarely","2015","vocational + Abi","Rural Area","","","","","4"
"Rarely","2015","higher vocational","Urban Area","","","","","4"
"Rarely","2015","higher education","Urban Area","","","","","4"
"Rarely","2015","higher education","Rural Area","","","","","4"
"Sometimes","2015","vocational + Abi","Urban Area","","","","","3"
"Sometimes","2015","vocational + Abi","Rural Area","","","","","3"
"Sometimes","2015","in school","Urban Area","","","","","3"
"Sometimes","2015","in school","Rural Area","","","","","3"
"Sometimes","2015","inadequately","Urban Area","","","","","3"
"Sometimes","2015","inadequately","Rural Area","","","","","3"
"Sometimes","2015","general elemantary","Urban Area","","","","","3"
"Sometimes","2015","general elemantary","Rural Area","","","","","3"
"Sometimes","2015","middle vocational","Urban Area","","","","","3"
"Sometimes","2015","middle vocational","Rural Area","","","","","3"
"Sometimes","2015","higher vocational","Urban Area","","","","","3"
"Sometimes","2015","higher vocational","Rural Area","","","","","3"
"Sometimes","2015","higher education","Urban Area","","","","","3"
"Sometimes","2015","higher education","Rural Area","","","","","3"
"Very often","2015","in school","Urban Area","","","","","1"
"Very often","2015","in school","Rural Area","","","","","1"
"Very often","2015","inadequately","Urban Area","","","","","1"
"Very often","2015","inadequately","Rural Area","","","","","1"
