"pld0043","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Never","2006","66 and older","(0) in school","","","",""
"Never","2006","66 and older","(1a) inadequately completed","","","",""
"Never","2006","66 and older","(1b) general elementary school","","","",""
"Never","2006","66 and older","(1c) basic vocational qualification","","","",""
"Never","2006","66 and older","(2b) intermediate general qualification","","","",""
"Never","2006","66 and older","(2a) intermediate vocational","","","",""
"Never","2006","66 and older","(2c_gen) general maturity certificate","","","",""
"Never","2006","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Never","2006","66 and older","(3a) lower tertiary education","","","",""
"Never","2006","66 and older","(3b) higher tertiary education","","","",""
"Very often","2007","16-34 y.","(0) in school","","","",""
"Very often","2007","16-34 y.","(1a) inadequately completed","","","",""
"Very often","2007","16-34 y.","(1b) general elementary school","","","",""
"Very often","2007","16-34 y.","(1c) basic vocational qualification","","","",""
"Very often","2007","16-34 y.","(2b) intermediate general qualification","","","",""
"Very often","2007","16-34 y.","(2a) intermediate vocational","","","",""
"Very often","2007","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Very often","2007","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Very often","2007","16-34 y.","(3a) lower tertiary education","","","",""
"Very often","2007","16-34 y.","(3b) higher tertiary education","","","",""
"Very often","2007","35-65 y.","(0) in school","","","",""
"Very often","2007","35-65 y.","(1a) inadequately completed","","","",""
"Very often","2007","35-65 y.","(1b) general elementary school","","","",""
"Very often","2007","35-65 y.","(1c) basic vocational qualification","","","",""
"Very often","2007","35-65 y.","(2b) intermediate general qualification","","","",""
"Very often","2007","35-65 y.","(2a) intermediate vocational","","","",""
"Very often","2007","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Very often","2007","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Very often","2007","35-65 y.","(3a) lower tertiary education","","","",""
"Very often","2007","35-65 y.","(3b) higher tertiary education","","","",""
"Very often","2007","66 and older","(0) in school","","","",""
"Very often","2007","66 and older","(1a) inadequately completed","","","",""
"Very often","2007","66 and older","(1b) general elementary school","","","",""
"Very often","2007","66 and older","(1c) basic vocational qualification","","","",""
"Very often","2007","66 and older","(2b) intermediate general qualification","","","",""
"Very often","2007","66 and older","(2a) intermediate vocational","","","",""
"Very often","2007","66 and older","(2c_gen) general maturity certificate","","","",""
"Very often","2007","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Very often","2007","66 and older","(3a) lower tertiary education","","","",""
"Very often","2007","66 and older","(3b) higher tertiary education","","","",""
"Often","2007","16-34 y.","(0) in school","","","",""
"Often","2007","16-34 y.","(1a) inadequately completed","","","",""
"Often","2007","16-34 y.","(1b) general elementary school","","","",""
"Often","2007","16-34 y.","(1c) basic vocational qualification","","","",""
"Often","2007","16-34 y.","(2b) intermediate general qualification","","","",""
"Often","2007","16-34 y.","(2a) intermediate vocational","","","",""
"Often","2007","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Often","2007","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Often","2007","16-34 y.","(3a) lower tertiary education","","","",""
"Often","2007","16-34 y.","(3b) higher tertiary education","","","",""
"Often","2007","35-65 y.","(0) in school","","","",""
"Often","2007","35-65 y.","(1a) inadequately completed","","","",""
"Often","2007","35-65 y.","(1b) general elementary school","","","",""
"Often","2007","35-65 y.","(1c) basic vocational qualification","","","",""
"Often","2007","35-65 y.","(2b) intermediate general qualification","","","",""
"Often","2007","35-65 y.","(2a) intermediate vocational","","","",""
"Often","2007","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Often","2007","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Often","2007","35-65 y.","(3a) lower tertiary education","","","",""
"Often","2007","35-65 y.","(3b) higher tertiary education","","","",""
"Often","2007","66 and older","(0) in school","","","",""
"Often","2007","66 and older","(1a) inadequately completed","","","",""
"Often","2007","66 and older","(1b) general elementary school","","","",""
"Often","2007","66 and older","(1c) basic vocational qualification","","","",""
"Often","2007","66 and older","(2b) intermediate general qualification","","","",""
"Often","2007","66 and older","(2a) intermediate vocational","","","",""
"Often","2007","66 and older","(2c_gen) general maturity certificate","","","",""
"Often","2007","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Often","2007","66 and older","(3a) lower tertiary education","","","",""
"Often","2007","66 and older","(3b) higher tertiary education","","","",""
"Sometimes","2007","16-34 y.","(0) in school","","","",""
"Sometimes","2007","16-34 y.","(1a) inadequately completed","","","",""
"Sometimes","2007","16-34 y.","(1b) general elementary school","","","",""
"Sometimes","2007","16-34 y.","(1c) basic vocational qualification","","","",""
"Sometimes","2007","16-34 y.","(2b) intermediate general qualification","","","",""
"Sometimes","2007","16-34 y.","(2a) intermediate vocational","","","",""
"Sometimes","2007","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Sometimes","2007","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2007","16-34 y.","(3a) lower tertiary education","","","",""
"Sometimes","2007","16-34 y.","(3b) higher tertiary education","","","",""
"Sometimes","2007","35-65 y.","(0) in school","","","",""
"Sometimes","2007","35-65 y.","(1a) inadequately completed","","","",""
"Sometimes","2007","35-65 y.","(1b) general elementary school","","","",""
"Sometimes","2007","35-65 y.","(1c) basic vocational qualification","","","",""
"Sometimes","2007","35-65 y.","(2b) intermediate general qualification","","","",""
"Sometimes","2007","35-65 y.","(2a) intermediate vocational","","","",""
"Sometimes","2007","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Sometimes","2007","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2007","35-65 y.","(3a) lower tertiary education","","","",""
"Sometimes","2007","35-65 y.","(3b) higher tertiary education","","","",""
"Sometimes","2007","66 and older","(0) in school","","","",""
"Sometimes","2007","66 and older","(1a) inadequately completed","","","",""
"Sometimes","2007","66 and older","(1b) general elementary school","","","",""
"Sometimes","2007","66 and older","(1c) basic vocational qualification","","","",""
"Sometimes","2007","66 and older","(2b) intermediate general qualification","","","",""
"Sometimes","2007","66 and older","(2a) intermediate vocational","","","",""
"Sometimes","2007","66 and older","(2c_gen) general maturity certificate","","","",""
"Sometimes","2007","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2007","66 and older","(3a) lower tertiary education","","","",""
"Sometimes","2007","66 and older","(3b) higher tertiary education","","","",""
"Rarely","2007","16-34 y.","(0) in school","","","",""
"Rarely","2007","16-34 y.","(1a) inadequately completed","","","",""
"Rarely","2007","16-34 y.","(1b) general elementary school","","","",""
"Rarely","2007","16-34 y.","(1c) basic vocational qualification","","","",""
"Rarely","2007","16-34 y.","(2b) intermediate general qualification","","","",""
"Rarely","2007","16-34 y.","(2a) intermediate vocational","","","",""
"Rarely","2007","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Rarely","2007","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2007","16-34 y.","(3a) lower tertiary education","","","",""
"Rarely","2007","16-34 y.","(3b) higher tertiary education","","","",""
"Rarely","2007","35-65 y.","(0) in school","","","",""
"Rarely","2007","35-65 y.","(1a) inadequately completed","","","",""
"Rarely","2007","35-65 y.","(1b) general elementary school","","","",""
"Rarely","2007","35-65 y.","(1c) basic vocational qualification","","","",""
"Rarely","2007","35-65 y.","(2b) intermediate general qualification","","","",""
"Rarely","2007","35-65 y.","(2a) intermediate vocational","","","",""
"Rarely","2007","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Rarely","2007","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2007","35-65 y.","(3a) lower tertiary education","","","",""
"Rarely","2007","35-65 y.","(3b) higher tertiary education","","","",""
"Rarely","2007","66 and older","(0) in school","","","",""
"Rarely","2007","66 and older","(1a) inadequately completed","","","",""
"Rarely","2007","66 and older","(1b) general elementary school","","","",""
"Rarely","2007","66 and older","(1c) basic vocational qualification","","","",""
"Rarely","2007","66 and older","(2b) intermediate general qualification","","","",""
"Rarely","2007","66 and older","(2a) intermediate vocational","","","",""
"Rarely","2007","66 and older","(2c_gen) general maturity certificate","","","",""
"Rarely","2007","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2007","66 and older","(3a) lower tertiary education","","","",""
"Rarely","2007","66 and older","(3b) higher tertiary education","","","",""
"Never","2007","16-34 y.","(0) in school","","","",""
"Never","2007","16-34 y.","(1a) inadequately completed","","","",""
"Never","2007","16-34 y.","(1b) general elementary school","","","",""
"Never","2007","16-34 y.","(1c) basic vocational qualification","","","",""
"Never","2007","16-34 y.","(2b) intermediate general qualification","","","",""
"Never","2007","16-34 y.","(2a) intermediate vocational","","","",""
"Never","2007","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Never","2007","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Never","2007","16-34 y.","(3a) lower tertiary education","","","",""
"Never","2007","16-34 y.","(3b) higher tertiary education","","","",""
"Never","2007","35-65 y.","(0) in school","","","",""
"Never","2007","35-65 y.","(1a) inadequately completed","","","",""
"Never","2007","35-65 y.","(1b) general elementary school","","","",""
"Never","2007","35-65 y.","(1c) basic vocational qualification","","","",""
"Never","2007","35-65 y.","(2b) intermediate general qualification","","","",""
"Never","2007","35-65 y.","(2a) intermediate vocational","","","",""
"Never","2007","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Never","2007","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Never","2007","35-65 y.","(3a) lower tertiary education","","","",""
"Never","2007","35-65 y.","(3b) higher tertiary education","","","",""
"Never","2007","66 and older","(0) in school","","","",""
"Never","2007","66 and older","(1a) inadequately completed","","","",""
"Never","2007","66 and older","(1b) general elementary school","","","",""
"Never","2007","66 and older","(1c) basic vocational qualification","","","",""
"Never","2007","66 and older","(2b) intermediate general qualification","","","",""
"Never","2007","66 and older","(2a) intermediate vocational","","","",""
"Never","2007","66 and older","(2c_gen) general maturity certificate","","","",""
"Never","2007","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Never","2007","66 and older","(3a) lower tertiary education","","","",""
"Never","2007","66 and older","(3b) higher tertiary education","","","",""
"Very often","2008","16-34 y.","(0) in school","38","0.0834265857374353","0.0547016573103405","0.11215151416453"
"Very often","2008","16-34 y.","(1a) inadequately completed","2","","",""
"Very often","2008","16-34 y.","(1b) general elementary school","15","","",""
"Very often","2008","16-34 y.","(1c) basic vocational qualification","17","","",""
"Very often","2008","16-34 y.","(2b) intermediate general qualification","21","","",""
"Very often","2008","16-34 y.","(2a) intermediate vocational","43","0.0401116621019048","0.0274459877630285","0.0527773364407811"
"Very often","2008","16-34 y.","(2c_gen) general maturity certificate","45","0.069447019959841","0.049072149399332","0.08982189052035"
"Very often","2008","16-34 y.","(2c_voc) vocational maturity certificate","22","","",""
"Very often","2008","16-34 y.","(3a) lower tertiary education","11","","",""
"Very often","2008","16-34 y.","(3b) higher tertiary education","27","","",""
"Very often","2008","35-65 y.","(0) in school","","","",""
"Very often","2008","35-65 y.","(1a) inadequately completed","","","",""
"Very often","2008","35-65 y.","(1b) general elementary school","6","","",""
"Very often","2008","35-65 y.","(1c) basic vocational qualification","57","0.0217938012105458","0.0164426555558263","0.0271449468652654"
"Very often","2008","35-65 y.","(2b) intermediate general qualification","2","","",""
"Very often","2008","35-65 y.","(2a) intermediate vocational","84","0.0316128911982474","0.0255431069015656","0.0376826754949292"
"Very often","2008","35-65 y.","(2c_gen) general maturity certificate","7","","",""
"Very often","2008","35-65 y.","(2c_voc) vocational maturity certificate","31","0.0274427721279399","0.0165430791283725","0.0383424651275074"
"Very often","2008","35-65 y.","(3a) lower tertiary education","41","0.0416405585540761","0.0296429200240616","0.0536381970840906"
"Very often","2008","35-65 y.","(3b) higher tertiary education","64","0.0373401988071912","0.0283749727924115","0.0463054248219709"
"Very often","2008","66 and older","(0) in school","","","",""
"Very often","2008","66 and older","(1a) inadequately completed","1","","",""
"Very often","2008","66 and older","(1b) general elementary school","3","","",""
"Very often","2008","66 and older","(1c) basic vocational qualification","16","","",""
"Very often","2008","66 and older","(2b) intermediate general qualification","1","","",""
"Very often","2008","66 and older","(2a) intermediate vocational","10","","",""
"Very often","2008","66 and older","(2c_gen) general maturity certificate","1","","",""
"Very often","2008","66 and older","(2c_voc) vocational maturity certificate","2","","",""
"Very often","2008","66 and older","(3a) lower tertiary education","7","","",""
"Very often","2008","66 and older","(3b) higher tertiary education","10","","",""
"Often","2008","16-34 y.","(0) in school","122","0.343224129538388","0.293904410653656","0.39254384842312"
"Often","2008","16-34 y.","(1a) inadequately completed","6","","",""
"Often","2008","16-34 y.","(1b) general elementary school","51","0.16707341004031","0.124647917005326","0.209498903075293"
"Often","2008","16-34 y.","(1c) basic vocational qualification","88","0.214202156400198","0.175559099138713","0.252845213661682"
"Often","2008","16-34 y.","(2b) intermediate general qualification","89","0.256076550954005","0.210415746065561","0.301737355842449"
"Often","2008","16-34 y.","(2a) intermediate vocational","200","0.229166771544786","0.202037466579862","0.256296076509709"
"Often","2008","16-34 y.","(2c_gen) general maturity certificate","181","0.277718931169093","0.24182232770176","0.313615534636425"
"Often","2008","16-34 y.","(2c_voc) vocational maturity certificate","106","0.264055485316368","0.221693962978728","0.306417007654007"
"Often","2008","16-34 y.","(3a) lower tertiary education","44","0.187691122447913","0.133165900322183","0.242216344573644"
"Often","2008","16-34 y.","(3b) higher tertiary education","92","0.27362528589274","0.225813680049582","0.321436891735898"
"Often","2008","35-65 y.","(0) in school","","","",""
"Often","2008","35-65 y.","(1a) inadequately completed","5","","",""
"Often","2008","35-65 y.","(1b) general elementary school","41","0.0599741540830367","0.0407333985841433","0.0792149095819302"
"Often","2008","35-65 y.","(1c) basic vocational qualification","339","0.115256071868815","0.103552840880384","0.126959302857246"
"Often","2008","35-65 y.","(2b) intermediate general qualification","20","","",""
"Often","2008","35-65 y.","(2a) intermediate vocational","467","0.144619569734043","0.132418164890996","0.156820974577091"
"Often","2008","35-65 y.","(2c_gen) general maturity certificate","29","","",""
"Often","2008","35-65 y.","(2c_voc) vocational maturity certificate","150","0.165225925400005","0.140447924405236","0.190003926394775"
"Often","2008","35-65 y.","(3a) lower tertiary education","224","0.214812566817734","0.190147073864393","0.239478059771076"
"Often","2008","35-65 y.","(3b) higher tertiary education","354","0.219549176028937","0.19997537412371","0.239122977934163"
"Often","2008","66 and older","(0) in school","","","",""
"Often","2008","66 and older","(1a) inadequately completed","3","","",""
"Often","2008","66 and older","(1b) general elementary school","35","0.0603161966946786","0.0425396939142869","0.0780926994750703"
"Often","2008","66 and older","(1c) basic vocational qualification","102","0.0550894699771602","0.0449185132782055","0.0652604266761149"
"Often","2008","66 and older","(2b) intermediate general qualification","1","","",""
"Often","2008","66 and older","(2a) intermediate vocational","43","0.0877999544095373","0.0633103596639798","0.112289549155095"
"Often","2008","66 and older","(2c_gen) general maturity certificate","1","","",""
"Often","2008","66 and older","(2c_voc) vocational maturity certificate","15","","",""
"Often","2008","66 and older","(3a) lower tertiary education","38","0.088285380391378","0.0598348566738807","0.116735904108875"
"Often","2008","66 and older","(3b) higher tertiary education","60","0.127230690943487","0.0977857142150089","0.156675667671964"
"Sometimes","2008","16-34 y.","(0) in school","143","0.410656182461199","0.35955315367195","0.461759211250448"
"Sometimes","2008","16-34 y.","(1a) inadequately completed","14","","",""
"Sometimes","2008","16-34 y.","(1b) general elementary school","116","0.41167583523015","0.355705759120806","0.467645911339495"
"Sometimes","2008","16-34 y.","(1c) basic vocational qualification","184","0.433818438530956","0.387137883928304","0.480498993133609"
"Sometimes","2008","16-34 y.","(2b) intermediate general qualification","145","0.399149950289254","0.347917441495971","0.450382459082536"
"Sometimes","2008","16-34 y.","(2a) intermediate vocational","369","0.421715519710234","0.389839565741111","0.453591473679357"
"Sometimes","2008","16-34 y.","(2c_gen) general maturity certificate","240","0.400405993485327","0.361134589734583","0.439677397236072"
"Sometimes","2008","16-34 y.","(2c_voc) vocational maturity certificate","177","0.413415457323733","0.366093784533209","0.460737130114257"
"Sometimes","2008","16-34 y.","(3a) lower tertiary education","95","0.504898065403446","0.435080589642424","0.574715541164468"
"Sometimes","2008","16-34 y.","(3b) higher tertiary education","138","0.389562217275416","0.337264350398876","0.441860084151956"
"Sometimes","2008","35-65 y.","(0) in school","","","",""
"Sometimes","2008","35-65 y.","(1a) inadequately completed","23","","",""
"Sometimes","2008","35-65 y.","(1b) general elementary school","163","0.248014204212058","0.213018619529471","0.283009788894646"
"Sometimes","2008","35-65 y.","(1c) basic vocational qualification","889","0.318332734396385","0.301260437925529","0.335405030867242"
"Sometimes","2008","35-65 y.","(2b) intermediate general qualification","31","0.311616757775704","0.217485868022416","0.405747647528991"
"Sometimes","2008","35-65 y.","(2a) intermediate vocational","1191","0.364269951198851","0.347575786521264","0.380964115876439"
"Sometimes","2008","35-65 y.","(2c_gen) general maturity certificate","34","0.260521743209333","0.182315738820372","0.338727747598294"
"Sometimes","2008","35-65 y.","(2c_voc) vocational maturity certificate","327","0.390650799514675","0.358099361821959","0.423202237207391"
"Sometimes","2008","35-65 y.","(3a) lower tertiary education","396","0.355671995933069","0.326921083839557","0.38442290802658"
"Sometimes","2008","35-65 y.","(3b) higher tertiary education","694","0.387058295291443","0.364026155543357","0.410090435039528"
"Sometimes","2008","66 and older","(0) in school","","","",""
"Sometimes","2008","66 and older","(1a) inadequately completed","8","","",""
"Sometimes","2008","66 and older","(1b) general elementary school","108","0.169677784204446","0.141650933435334","0.197704634973559"
"Sometimes","2008","66 and older","(1c) basic vocational qualification","423","0.220331952396874","0.201855194273055","0.238808710520693"
"Sometimes","2008","66 and older","(2b) intermediate general qualification","16","","",""
"Sometimes","2008","66 and older","(2a) intermediate vocational","147","0.31254302494103","0.272431693742165","0.352654356139896"
"Sometimes","2008","66 and older","(2c_gen) general maturity certificate","8","","",""
"Sometimes","2008","66 and older","(2c_voc) vocational maturity certificate","47","0.205279367845957","0.143462633010605","0.267096102681309"
"Sometimes","2008","66 and older","(3a) lower tertiary education","110","0.262083775565896","0.217983631578838","0.306183919552953"
"Sometimes","2008","66 and older","(3b) higher tertiary education","186","0.383970476610231","0.340995542524848","0.426945410695615"
"Rarely","2008","16-34 y.","(0) in school","46","0.140677778576955","0.104560596034813","0.176794961119096"
"Rarely","2008","16-34 y.","(1a) inadequately completed","7","","",""
"Rarely","2008","16-34 y.","(1b) general elementary school","65","0.172360081761423","0.12940555619142","0.215314607331426"
"Rarely","2008","16-34 y.","(1c) basic vocational qualification","95","0.200175206332248","0.162486891723491","0.237863520941005"
"Rarely","2008","16-34 y.","(2b) intermediate general qualification","76","0.241988221842044","0.197182897667146","0.286793546016942"
"Rarely","2008","16-34 y.","(2a) intermediate vocational","238","0.243875956872999","0.216157844721381","0.271594069024617"
"Rarely","2008","16-34 y.","(2c_gen) general maturity certificate","113","0.20841606223134","0.17586152105852","0.240970603404159"
"Rarely","2008","16-34 y.","(2c_voc) vocational maturity certificate","90","0.230173521029498","0.189722868775897","0.2706241732831"
"Rarely","2008","16-34 y.","(3a) lower tertiary education","43","0.218458878818924","0.160758887881801","0.276158869756047"
"Rarely","2008","16-34 y.","(3b) higher tertiary education","71","0.2467135029556","0.200480573899812","0.292946432011388"
"Rarely","2008","35-65 y.","(0) in school","","","",""
"Rarely","2008","35-65 y.","(1a) inadequately completed","32","0.406640957840173","0.309388766587852","0.503893149092493"
"Rarely","2008","35-65 y.","(1b) general elementary school","178","0.330702889447432","0.292578874796546","0.368826904098318"
"Rarely","2008","35-65 y.","(1c) basic vocational qualification","966","0.323235890494898","0.306094599714102","0.340377181275694"
"Rarely","2008","35-65 y.","(2b) intermediate general qualification","23","","",""
"Rarely","2008","35-65 y.","(2a) intermediate vocational","1056","0.337712937159732","0.321306524364462","0.354119349955002"
"Rarely","2008","35-65 y.","(2c_gen) general maturity certificate","30","0.224535715655249","0.150186049667095","0.298885381643403"
"Rarely","2008","35-65 y.","(2c_voc) vocational maturity certificate","265","0.317625978123797","0.286565227752168","0.348686728495426"
"Rarely","2008","35-65 y.","(3a) lower tertiary education","308","0.297031609141942","0.269587918205113","0.324475300078772"
"Rarely","2008","35-65 y.","(3b) higher tertiary education","482","0.275468408592893","0.254343196660046","0.29659362052574"
"Rarely","2008","66 and older","(0) in school","","","",""
"Rarely","2008","66 and older","(1a) inadequately completed","11","","",""
"Rarely","2008","66 and older","(1b) general elementary school","189","0.272356772003405","0.239116328081483","0.305597215925328"
"Rarely","2008","66 and older","(1c) basic vocational qualification","649","0.317936815880878","0.29717741199985","0.338696219761906"
"Rarely","2008","66 and older","(2b) intermediate general qualification","10","","",""
"Rarely","2008","66 and older","(2a) intermediate vocational","167","0.30824970281654","0.26829062849581","0.34820877713727"
"Rarely","2008","66 and older","(2c_gen) general maturity certificate","5","","",""
"Rarely","2008","66 and older","(2c_voc) vocational maturity certificate","59","0.426336233536813","0.350647541723421","0.502024925350204"
"Rarely","2008","66 and older","(3a) lower tertiary education","155","0.429791952438923","0.380148472145394","0.479435432732452"
"Rarely","2008","66 and older","(3b) higher tertiary education","154","0.307217175326814","0.26645223211857","0.347982118535057"
"Never","2008","16-34 y.","(0) in school","7","","",""
"Never","2008","16-34 y.","(1a) inadequately completed","4","","",""
"Never","2008","16-34 y.","(1b) general elementary school","50","0.188349387022489","0.143882519924055","0.232816254120923"
"Never","2008","16-34 y.","(1c) basic vocational qualification","49","0.106694059035486","0.0776154001563196","0.135772717914652"
"Never","2008","16-34 y.","(2b) intermediate general qualification","20","","",""
"Never","2008","16-34 y.","(2a) intermediate vocational","72","0.0651300897700764","0.0492025367381992","0.0810576428019536"
"Never","2008","16-34 y.","(2c_gen) general maturity certificate","19","","",""
"Never","2008","16-34 y.","(2c_voc) vocational maturity certificate","21","","",""
"Never","2008","16-34 y.","(3a) lower tertiary education","4","","",""
"Never","2008","16-34 y.","(3b) higher tertiary education","6","","",""
"Never","2008","35-65 y.","(0) in school","","","",""
"Never","2008","35-65 y.","(1a) inadequately completed","38","0.347781895421291","0.253487699127642","0.442076091714939"
"Never","2008","35-65 y.","(1b) general elementary school","197","0.351403762291443","0.312717161319461","0.390090363263424"
"Never","2008","35-65 y.","(1c) basic vocational qualification","609","0.221381502029356","0.206165586174191","0.236597417884521"
"Never","2008","35-65 y.","(2b) intermediate general qualification","17","","",""
"Never","2008","35-65 y.","(2a) intermediate vocational","394","0.121784650709126","0.110439417206031","0.133129884212221"
"Never","2008","35-65 y.","(2c_gen) general maturity certificate","21","","",""
"Never","2008","35-65 y.","(2c_voc) vocational maturity certificate","90","0.0990545248335831","0.0791235240191935","0.118985525647973"
"Never","2008","35-65 y.","(3a) lower tertiary education","96","0.0908432695531784","0.0735833389787916","0.108103200127565"
"Never","2008","35-65 y.","(3b) higher tertiary education","124","0.0805839212795363","0.0677127889066754","0.0934550536523971"
"Never","2008","66 and older","(0) in school","","","",""
"Never","2008","66 and older","(1a) inadequately completed","29","","",""
"Never","2008","66 and older","(1b) general elementary school","354","0.492618161311124","0.455287889814127","0.529948432808121"
"Never","2008","66 and older","(1c) basic vocational qualification","743","0.39781398881117","0.375994854249761","0.41963312337258"
"Never","2008","66 and older","(2b) intermediate general qualification","10","","",""
"Never","2008","66 and older","(2a) intermediate vocational","146","0.276567779145941","0.237860813810355","0.315274744481528"
"Never","2008","66 and older","(2c_gen) general maturity certificate","4","","",""
"Never","2008","66 and older","(2c_voc) vocational maturity certificate","41","0.250504842996073","0.184188793702017","0.316820892290128"
"Never","2008","66 and older","(3a) lower tertiary education","72","0.205289594507283","0.164784996367761","0.245794192646806"
"Never","2008","66 and older","(3b) higher tertiary education","82","0.164604564917131","0.131837878407456","0.197371251426806"
"Very often","2009","16-34 y.","(0) in school","","","",""
"Very often","2009","16-34 y.","(1a) inadequately completed","","","",""
"Very often","2009","16-34 y.","(1b) general elementary school","","","",""
"Very often","2009","16-34 y.","(1c) basic vocational qualification","","","",""
"Very often","2009","16-34 y.","(2b) intermediate general qualification","","","",""
"Very often","2009","16-34 y.","(2a) intermediate vocational","","","",""
"Very often","2009","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Very often","2009","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Very often","2009","16-34 y.","(3a) lower tertiary education","","","",""
"Very often","2009","16-34 y.","(3b) higher tertiary education","","","",""
"Very often","2009","35-65 y.","(0) in school","","","",""
"Very often","2009","35-65 y.","(1a) inadequately completed","","","",""
"Very often","2009","35-65 y.","(1b) general elementary school","","","",""
"Very often","2009","35-65 y.","(1c) basic vocational qualification","","","",""
"Very often","2009","35-65 y.","(2b) intermediate general qualification","","","",""
"Very often","2009","35-65 y.","(2a) intermediate vocational","","","",""
"Very often","2009","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Very often","2009","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Very often","2009","35-65 y.","(3a) lower tertiary education","","","",""
"Very often","2009","35-65 y.","(3b) higher tertiary education","","","",""
"Very often","2009","66 and older","(0) in school","","","",""
"Very often","2009","66 and older","(1a) inadequately completed","","","",""
"Very often","2009","66 and older","(1b) general elementary school","","","",""
"Very often","2009","66 and older","(1c) basic vocational qualification","","","",""
"Very often","2009","66 and older","(2b) intermediate general qualification","","","",""
"Very often","2009","66 and older","(2a) intermediate vocational","","","",""
"Very often","2009","66 and older","(2c_gen) general maturity certificate","","","",""
"Very often","2009","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Very often","2009","66 and older","(3a) lower tertiary education","","","",""
"Very often","2009","66 and older","(3b) higher tertiary education","","","",""
"Often","2009","16-34 y.","(0) in school","","","",""
"Often","2009","16-34 y.","(1a) inadequately completed","","","",""
"Often","2009","16-34 y.","(1b) general elementary school","","","",""
"Often","2009","16-34 y.","(1c) basic vocational qualification","","","",""
"Often","2009","16-34 y.","(2b) intermediate general qualification","","","",""
"Often","2009","16-34 y.","(2a) intermediate vocational","","","",""
"Often","2009","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Often","2009","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Often","2009","16-34 y.","(3a) lower tertiary education","","","",""
"Often","2009","16-34 y.","(3b) higher tertiary education","","","",""
"Often","2009","35-65 y.","(0) in school","","","",""
"Often","2009","35-65 y.","(1a) inadequately completed","","","",""
"Often","2009","35-65 y.","(1b) general elementary school","","","",""
"Often","2009","35-65 y.","(1c) basic vocational qualification","","","",""
"Often","2009","35-65 y.","(2b) intermediate general qualification","","","",""
"Often","2009","35-65 y.","(2a) intermediate vocational","","","",""
"Often","2009","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Often","2009","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Often","2009","35-65 y.","(3a) lower tertiary education","","","",""
"Often","2009","35-65 y.","(3b) higher tertiary education","","","",""
"Often","2009","66 and older","(0) in school","","","",""
"Often","2009","66 and older","(1a) inadequately completed","","","",""
"Often","2009","66 and older","(1b) general elementary school","","","",""
"Often","2009","66 and older","(1c) basic vocational qualification","","","",""
"Often","2009","66 and older","(2b) intermediate general qualification","","","",""
"Often","2009","66 and older","(2a) intermediate vocational","","","",""
"Often","2009","66 and older","(2c_gen) general maturity certificate","","","",""
"Often","2009","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Often","2009","66 and older","(3a) lower tertiary education","","","",""
"Often","2009","66 and older","(3b) higher tertiary education","","","",""
"Sometimes","2009","16-34 y.","(0) in school","","","",""
"Sometimes","2009","16-34 y.","(1a) inadequately completed","","","",""
"Sometimes","2009","16-34 y.","(1b) general elementary school","","","",""
"Sometimes","2009","16-34 y.","(1c) basic vocational qualification","","","",""
"Sometimes","2009","16-34 y.","(2b) intermediate general qualification","","","",""
"Sometimes","2009","16-34 y.","(2a) intermediate vocational","","","",""
"Sometimes","2009","16-34 y.","(2c_gen) general maturity certificate","","","",""
