"pld0043","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Often","2006","secondary school degree","vocational + Abi","","","",""
"Often","2006","secondary school degree","higher vocational","","","",""
"Often","2006","secondary school degree","higher education","","","",""
"Often","2006","college entrance qualification","in school","","","",""
"Often","2006","college entrance qualification","inadequately","","","",""
"Often","2006","college entrance qualification","general elemantary","","","",""
"Often","2006","college entrance qualification","middle vocational","","","",""
"Often","2006","college entrance qualification","vocational + Abi","","","",""
"Often","2006","college entrance qualification","higher vocational","","","",""
"Often","2006","college entrance qualification","higher education","","","",""
"Often","2006","Other degree","in school","","","",""
"Often","2006","Other degree","inadequately","","","",""
"Often","2006","Other degree","general elemantary","","","",""
"Often","2006","Other degree","middle vocational","","","",""
"Often","2006","Other degree","vocational + Abi","","","",""
"Often","2006","Other degree","higher vocational","","","",""
"Often","2006","Other degree","higher education","","","",""
"Often","2006","no degree/no degree yet","in school","","","",""
"Often","2006","no degree/no degree yet","inadequately","","","",""
"Often","2006","no degree/no degree yet","general elemantary","","","",""
"Often","2006","no degree/no degree yet","middle vocational","","","",""
"Often","2006","no degree/no degree yet","vocational + Abi","","","",""
"Often","2006","no degree/no degree yet","higher vocational","","","",""
"Often","2006","no degree/no degree yet","higher education","","","",""
"Sometimes","2006","lower secondary degree","in school","","","",""
"Sometimes","2006","lower secondary degree","inadequately","","","",""
"Sometimes","2006","lower secondary degree","general elemantary","","","",""
"Sometimes","2006","lower secondary degree","middle vocational","","","",""
"Sometimes","2006","lower secondary degree","vocational + Abi","","","",""
"Sometimes","2006","lower secondary degree","higher vocational","","","",""
"Sometimes","2006","lower secondary degree","higher education","","","",""
"Sometimes","2006","secondary school degree","in school","","","",""
"Sometimes","2006","secondary school degree","inadequately","","","",""
"Sometimes","2006","secondary school degree","general elemantary","","","",""
"Sometimes","2006","secondary school degree","middle vocational","","","",""
"Sometimes","2006","secondary school degree","vocational + Abi","","","",""
"Sometimes","2006","secondary school degree","higher vocational","","","",""
"Sometimes","2006","secondary school degree","higher education","","","",""
"Sometimes","2006","college entrance qualification","in school","","","",""
"Sometimes","2006","college entrance qualification","inadequately","","","",""
"Sometimes","2006","college entrance qualification","general elemantary","","","",""
"Sometimes","2006","college entrance qualification","middle vocational","","","",""
"Sometimes","2006","college entrance qualification","vocational + Abi","","","",""
"Sometimes","2006","college entrance qualification","higher vocational","","","",""
"Sometimes","2006","college entrance qualification","higher education","","","",""
"Sometimes","2006","Other degree","in school","","","",""
"Sometimes","2006","Other degree","inadequately","","","",""
"Sometimes","2006","Other degree","general elemantary","","","",""
"Sometimes","2006","Other degree","middle vocational","","","",""
"Sometimes","2006","Other degree","vocational + Abi","","","",""
"Sometimes","2006","Other degree","higher vocational","","","",""
"Sometimes","2006","Other degree","higher education","","","",""
"Sometimes","2006","no degree/no degree yet","in school","","","",""
"Sometimes","2006","no degree/no degree yet","inadequately","","","",""
"Sometimes","2006","no degree/no degree yet","general elemantary","","","",""
"Sometimes","2006","no degree/no degree yet","middle vocational","","","",""
"Sometimes","2006","no degree/no degree yet","vocational + Abi","","","",""
"Sometimes","2006","no degree/no degree yet","higher vocational","","","",""
"Sometimes","2006","no degree/no degree yet","higher education","","","",""
"Rarely","2006","lower secondary degree","in school","","","",""
"Rarely","2006","lower secondary degree","inadequately","","","",""
"Rarely","2006","lower secondary degree","general elemantary","","","",""
"Rarely","2006","lower secondary degree","middle vocational","","","",""
"Rarely","2006","lower secondary degree","vocational + Abi","","","",""
"Rarely","2006","lower secondary degree","higher vocational","","","",""
"Rarely","2006","lower secondary degree","higher education","","","",""
"Rarely","2006","secondary school degree","in school","","","",""
"Rarely","2006","secondary school degree","inadequately","","","",""
"Rarely","2006","secondary school degree","general elemantary","","","",""
"Rarely","2006","secondary school degree","middle vocational","","","",""
"Rarely","2006","secondary school degree","vocational + Abi","","","",""
"Rarely","2006","secondary school degree","higher vocational","","","",""
"Rarely","2006","secondary school degree","higher education","","","",""
"Rarely","2006","college entrance qualification","in school","","","",""
"Rarely","2006","college entrance qualification","inadequately","","","",""
"Rarely","2006","college entrance qualification","general elemantary","","","",""
"Rarely","2006","college entrance qualification","middle vocational","","","",""
"Rarely","2006","college entrance qualification","vocational + Abi","","","",""
"Rarely","2006","college entrance qualification","higher vocational","","","",""
"Rarely","2006","college entrance qualification","higher education","","","",""
"Rarely","2006","Other degree","in school","","","",""
"Rarely","2006","Other degree","inadequately","","","",""
"Rarely","2006","Other degree","general elemantary","","","",""
"Rarely","2006","Other degree","middle vocational","","","",""
"Rarely","2006","Other degree","vocational + Abi","","","",""
"Rarely","2006","Other degree","higher vocational","","","",""
"Rarely","2006","Other degree","higher education","","","",""
"Rarely","2006","no degree/no degree yet","in school","","","",""
"Rarely","2006","no degree/no degree yet","inadequately","","","",""
"Rarely","2006","no degree/no degree yet","general elemantary","","","",""
"Rarely","2006","no degree/no degree yet","middle vocational","","","",""
"Rarely","2006","no degree/no degree yet","vocational + Abi","","","",""
"Rarely","2006","no degree/no degree yet","higher vocational","","","",""
"Rarely","2006","no degree/no degree yet","higher education","","","",""
"Never","2006","lower secondary degree","in school","","","",""
"Never","2006","lower secondary degree","inadequately","","","",""
"Never","2006","lower secondary degree","general elemantary","","","",""
"Never","2006","lower secondary degree","middle vocational","","","",""
"Never","2006","lower secondary degree","vocational + Abi","","","",""
"Never","2006","lower secondary degree","higher vocational","","","",""
"Never","2006","lower secondary degree","higher education","","","",""
"Never","2006","secondary school degree","in school","","","",""
"Never","2006","secondary school degree","inadequately","","","",""
"Never","2006","secondary school degree","general elemantary","","","",""
"Never","2006","secondary school degree","middle vocational","","","",""
"Never","2006","secondary school degree","vocational + Abi","","","",""
"Never","2006","secondary school degree","higher vocational","","","",""
"Never","2006","secondary school degree","higher education","","","",""
"Never","2006","college entrance qualification","in school","","","",""
"Never","2006","college entrance qualification","inadequately","","","",""
"Never","2006","college entrance qualification","general elemantary","","","",""
"Never","2006","college entrance qualification","middle vocational","","","",""
"Never","2006","college entrance qualification","vocational + Abi","","","",""
"Never","2006","college entrance qualification","higher vocational","","","",""
"Never","2006","college entrance qualification","higher education","","","",""
"Never","2006","Other degree","in school","","","",""
"Never","2006","Other degree","inadequately","","","",""
"Never","2006","Other degree","general elemantary","","","",""
"Never","2006","Other degree","middle vocational","","","",""
"Never","2006","Other degree","vocational + Abi","","","",""
"Never","2006","Other degree","higher vocational","","","",""
"Never","2006","Other degree","higher education","","","",""
"Never","2006","no degree/no degree yet","in school","","","",""
"Never","2006","no degree/no degree yet","inadequately","","","",""
"Never","2006","no degree/no degree yet","general elemantary","","","",""
"Never","2006","no degree/no degree yet","middle vocational","","","",""
"Never","2006","no degree/no degree yet","vocational + Abi","","","",""
"Never","2006","no degree/no degree yet","higher vocational","","","",""
"Never","2006","no degree/no degree yet","higher education","","","",""
"Very often","2007","lower secondary degree","in school","","","",""
"Very often","2007","lower secondary degree","inadequately","","","",""
"Very often","2007","lower secondary degree","general elemantary","","","",""
"Very often","2007","lower secondary degree","middle vocational","","","",""
"Very often","2007","lower secondary degree","vocational + Abi","","","",""
"Very often","2007","lower secondary degree","higher vocational","","","",""
"Very often","2007","lower secondary degree","higher education","","","",""
"Very often","2007","secondary school degree","in school","","","",""
"Very often","2007","secondary school degree","inadequately","","","",""
"Very often","2007","secondary school degree","general elemantary","","","",""
"Very often","2007","secondary school degree","middle vocational","","","",""
"Very often","2007","secondary school degree","vocational + Abi","","","",""
"Very often","2007","secondary school degree","higher vocational","","","",""
"Very often","2007","secondary school degree","higher education","","","",""
"Very often","2007","college entrance qualification","in school","","","",""
"Very often","2007","college entrance qualification","inadequately","","","",""
"Very often","2007","college entrance qualification","general elemantary","","","",""
"Very often","2007","college entrance qualification","middle vocational","","","",""
"Very often","2007","college entrance qualification","vocational + Abi","","","",""
"Very often","2007","college entrance qualification","higher vocational","","","",""
"Very often","2007","college entrance qualification","higher education","","","",""
"Very often","2007","Other degree","in school","","","",""
"Very often","2007","Other degree","inadequately","","","",""
"Very often","2007","Other degree","general elemantary","","","",""
"Very often","2007","Other degree","middle vocational","","","",""
"Very often","2007","Other degree","vocational + Abi","","","",""
"Very often","2007","Other degree","higher vocational","","","",""
"Very often","2007","Other degree","higher education","","","",""
"Very often","2007","no degree/no degree yet","in school","","","",""
"Very often","2007","no degree/no degree yet","inadequately","","","",""
"Very often","2007","no degree/no degree yet","general elemantary","","","",""
"Very often","2007","no degree/no degree yet","middle vocational","","","",""
"Very often","2007","no degree/no degree yet","vocational + Abi","","","",""
"Very often","2007","no degree/no degree yet","higher vocational","","","",""
"Very often","2007","no degree/no degree yet","higher education","","","",""
"Often","2007","lower secondary degree","in school","","","",""
"Often","2007","lower secondary degree","inadequately","","","",""
"Often","2007","lower secondary degree","general elemantary","","","",""
"Often","2007","lower secondary degree","middle vocational","","","",""
"Often","2007","lower secondary degree","vocational + Abi","","","",""
"Often","2007","lower secondary degree","higher vocational","","","",""
"Often","2007","lower secondary degree","higher education","","","",""
"Often","2007","secondary school degree","in school","","","",""
"Often","2007","secondary school degree","inadequately","","","",""
"Often","2007","secondary school degree","general elemantary","","","",""
"Often","2007","secondary school degree","middle vocational","","","",""
"Often","2007","secondary school degree","vocational + Abi","","","",""
"Often","2007","secondary school degree","higher vocational","","","",""
"Often","2007","secondary school degree","higher education","","","",""
"Often","2007","college entrance qualification","in school","","","",""
"Often","2007","college entrance qualification","inadequately","","","",""
"Often","2007","college entrance qualification","general elemantary","","","",""
"Often","2007","college entrance qualification","middle vocational","","","",""
"Often","2007","college entrance qualification","vocational + Abi","","","",""
"Often","2007","college entrance qualification","higher vocational","","","",""
"Often","2007","college entrance qualification","higher education","","","",""
"Often","2007","Other degree","in school","","","",""
"Often","2007","Other degree","inadequately","","","",""
"Often","2007","Other degree","general elemantary","","","",""
"Often","2007","Other degree","middle vocational","","","",""
"Often","2007","Other degree","vocational + Abi","","","",""
"Often","2007","Other degree","higher vocational","","","",""
"Often","2007","Other degree","higher education","","","",""
"Often","2007","no degree/no degree yet","in school","","","",""
"Often","2007","no degree/no degree yet","inadequately","","","",""
"Often","2007","no degree/no degree yet","general elemantary","","","",""
"Often","2007","no degree/no degree yet","middle vocational","","","",""
"Often","2007","no degree/no degree yet","vocational + Abi","","","",""
"Often","2007","no degree/no degree yet","higher vocational","","","",""
"Often","2007","no degree/no degree yet","higher education","","","",""
"Sometimes","2007","lower secondary degree","in school","","","",""
"Sometimes","2007","lower secondary degree","inadequately","","","",""
"Sometimes","2007","lower secondary degree","general elemantary","","","",""
"Sometimes","2007","lower secondary degree","middle vocational","","","",""
"Sometimes","2007","lower secondary degree","vocational + Abi","","","",""
"Sometimes","2007","lower secondary degree","higher vocational","","","",""
"Sometimes","2007","lower secondary degree","higher education","","","",""
"Sometimes","2007","secondary school degree","in school","","","",""
"Sometimes","2007","secondary school degree","inadequately","","","",""
"Sometimes","2007","secondary school degree","general elemantary","","","",""
"Sometimes","2007","secondary school degree","middle vocational","","","",""
"Sometimes","2007","secondary school degree","vocational + Abi","","","",""
"Sometimes","2007","secondary school degree","higher vocational","","","",""
"Sometimes","2007","secondary school degree","higher education","","","",""
"Sometimes","2007","college entrance qualification","in school","","","",""
"Sometimes","2007","college entrance qualification","inadequately","","","",""
"Sometimes","2007","college entrance qualification","general elemantary","","","",""
"Sometimes","2007","college entrance qualification","middle vocational","","","",""
"Sometimes","2007","college entrance qualification","vocational + Abi","","","",""
"Sometimes","2007","college entrance qualification","higher vocational","","","",""
"Sometimes","2007","college entrance qualification","higher education","","","",""
"Sometimes","2007","Other degree","in school","","","",""
"Sometimes","2007","Other degree","inadequately","","","",""
"Sometimes","2007","Other degree","general elemantary","","","",""
"Sometimes","2007","Other degree","middle vocational","","","",""
"Sometimes","2007","Other degree","vocational + Abi","","","",""
"Sometimes","2007","Other degree","higher vocational","","","",""
"Sometimes","2007","Other degree","higher education","","","",""
"Sometimes","2007","no degree/no degree yet","in school","","","",""
"Sometimes","2007","no degree/no degree yet","inadequately","","","",""
"Sometimes","2007","no degree/no degree yet","general elemantary","","","",""
"Sometimes","2007","no degree/no degree yet","middle vocational","","","",""
"Sometimes","2007","no degree/no degree yet","vocational + Abi","","","",""
"Sometimes","2007","no degree/no degree yet","higher vocational","","","",""
"Sometimes","2007","no degree/no degree yet","higher education","","","",""
"Rarely","2007","lower secondary degree","in school","","","",""
"Rarely","2007","lower secondary degree","inadequately","","","",""
"Rarely","2007","lower secondary degree","general elemantary","","","",""
"Rarely","2007","lower secondary degree","middle vocational","","","",""
"Rarely","2007","lower secondary degree","vocational + Abi","","","",""
"Rarely","2007","lower secondary degree","higher vocational","","","",""
"Rarely","2007","lower secondary degree","higher education","","","",""
"Rarely","2007","secondary school degree","in school","","","",""
"Rarely","2007","secondary school degree","inadequately","","","",""
"Rarely","2007","secondary school degree","general elemantary","","","",""
"Rarely","2007","secondary school degree","middle vocational","","","",""
"Rarely","2007","secondary school degree","vocational + Abi","","","",""
"Rarely","2007","secondary school degree","higher vocational","","","",""
"Rarely","2007","secondary school degree","higher education","","","",""
"Rarely","2007","college entrance qualification","in school","","","",""
"Rarely","2007","college entrance qualification","inadequately","","","",""
"Rarely","2007","college entrance qualification","general elemantary","","","",""
"Rarely","2007","college entrance qualification","middle vocational","","","",""
"Rarely","2007","college entrance qualification","vocational + Abi","","","",""
"Rarely","2007","college entrance qualification","higher vocational","","","",""
"Rarely","2007","college entrance qualification","higher education","","","",""
"Rarely","2007","Other degree","in school","","","",""
"Rarely","2007","Other degree","inadequately","","","",""
"Rarely","2007","Other degree","general elemantary","","","",""
"Rarely","2007","Other degree","middle vocational","","","",""
"Rarely","2007","Other degree","vocational + Abi","","","",""
"Rarely","2007","Other degree","higher vocational","","","",""
"Rarely","2007","Other degree","higher education","","","",""
"Rarely","2007","no degree/no degree yet","in school","","","",""
"Rarely","2007","no degree/no degree yet","inadequately","","","",""
"Rarely","2007","no degree/no degree yet","general elemantary","","","",""
"Rarely","2007","no degree/no degree yet","middle vocational","","","",""
"Rarely","2007","no degree/no degree yet","vocational + Abi","","","",""
"Rarely","2007","no degree/no degree yet","higher vocational","","","",""
"Rarely","2007","no degree/no degree yet","higher education","","","",""
"Never","2007","lower secondary degree","in school","","","",""
"Never","2007","lower secondary degree","inadequately","","","",""
"Never","2007","lower secondary degree","general elemantary","","","",""
"Never","2007","lower secondary degree","middle vocational","","","",""
"Never","2007","lower secondary degree","vocational + Abi","","","",""
"Never","2007","lower secondary degree","higher vocational","","","",""
"Never","2007","lower secondary degree","higher education","","","",""
"Never","2007","secondary school degree","in school","","","",""
"Never","2007","secondary school degree","inadequately","","","",""
"Never","2007","secondary school degree","general elemantary","","","",""
"Never","2007","secondary school degree","middle vocational","","","",""
"Never","2007","secondary school degree","vocational + Abi","","","",""
"Never","2007","secondary school degree","higher vocational","","","",""
"Never","2007","secondary school degree","higher education","","","",""
"Never","2007","college entrance qualification","in school","","","",""
"Never","2007","college entrance qualification","inadequately","","","",""
"Never","2007","college entrance qualification","general elemantary","","","",""
"Never","2007","college entrance qualification","middle vocational","","","",""
"Never","2007","college entrance qualification","vocational + Abi","","","",""
"Never","2007","college entrance qualification","higher vocational","","","",""
"Never","2007","college entrance qualification","higher education","","","",""
"Never","2007","Other degree","in school","","","",""
"Never","2007","Other degree","inadequately","","","",""
"Never","2007","Other degree","general elemantary","","","",""
"Never","2007","Other degree","middle vocational","","","",""
"Never","2007","Other degree","vocational + Abi","","","",""
"Never","2007","Other degree","higher vocational","","","",""
"Never","2007","Other degree","higher education","","","",""
"Never","2007","no degree/no degree yet","in school","","","",""
"Never","2007","no degree/no degree yet","inadequately","","","",""
"Never","2007","no degree/no degree yet","general elemantary","","","",""
"Never","2007","no degree/no degree yet","middle vocational","","","",""
"Never","2007","no degree/no degree yet","vocational + Abi","","","",""
"Never","2007","no degree/no degree yet","higher vocational","","","",""
"Never","2007","no degree/no degree yet","higher education","","","",""
"Very often","2008","lower secondary degree","in school","","","",""
"Very often","2008","lower secondary degree","inadequately","","","",""
"Very often","2008","lower secondary degree","general elemantary","19","","",""
"Very often","2008","lower secondary degree","middle vocational","84","0.020599824286961","0.0164690033188448","0.0247306452550773"
"Very often","2008","lower secondary degree","vocational + Abi","","","",""
"Very often","2008","lower secondary degree","higher vocational","5","","",""
"Very often","2008","lower secondary degree","higher education","2","","",""
"Very often","2008","secondary school degree","in school","","","",""
"Very often","2008","secondary school degree","inadequately","","","",""
"Very often","2008","secondary school degree","general elemantary","24","","",""
"Very often","2008","secondary school degree","middle vocational","118","0.0317734950067268","0.0263345999752934","0.0372123900381601"
"Very often","2008","secondary school degree","vocational + Abi","1","","",""
"Very often","2008","secondary school degree","higher vocational","17","","",""
"Very often","2008","secondary school degree","higher education","24","","",""
"Very often","2008","college entrance qualification","in school","","","",""
"Very often","2008","college entrance qualification","inadequately","","","",""
"Very often","2008","college entrance qualification","general elemantary","","","",""
"Very often","2008","college entrance qualification","middle vocational","52","0.0721229393218793","0.0527079197976329","0.0915379588461258"
"Very often","2008","college entrance qualification","vocational + Abi","36","0.0322118699323339","0.0209187638201472","0.0435049760445206"
"Very often","2008","college entrance qualification","higher vocational","12","","",""
"Very often","2008","college entrance qualification","higher education","120","0.0379952994707972","0.031364984374866","0.0446256145667285"
"Very often","2008","Other degree","in school","","","",""
"Very often","2008","Other degree","inadequately","1","","",""
"Very often","2008","Other degree","general elemantary","4","","",""
"Very often","2008","Other degree","middle vocational","5","","",""
"Very often","2008","Other degree","vocational + Abi","4","","",""
"Very often","2008","Other degree","higher vocational","1","","",""
"Very often","2008","Other degree","higher education","11","","",""
"Very often","2008","no degree/no degree yet","in school","37","0.0823876080228118","0.0537048228400475","0.111070393205576"
"Very often","2008","no degree/no degree yet","inadequately","3","","",""
"Very often","2008","no degree/no degree yet","general elemantary","","","",""
"Very often","2008","no degree/no degree yet","middle vocational","1","","",""
"Very often","2008","no degree/no degree yet","vocational + Abi","","","",""
"Very often","2008","no degree/no degree yet","higher vocational","","","",""
"Very often","2008","no degree/no degree yet","higher education","","","",""
"Often","2008","lower secondary degree","in school","","","",""
"Often","2008","lower secondary degree","inadequately","","","",""
"Often","2008","lower secondary degree","general elemantary","109","0.0814402135260333","0.0665032154305043","0.0963772116215623"
"Often","2008","lower secondary degree","middle vocational","456","0.0993664769705165","0.0906664915220237","0.108066462419009"
"Often","2008","lower secondary degree","vocational + Abi","2","","",""
"Often","2008","lower secondary degree","higher vocational","46","0.120419101786359","0.0891823655876781","0.151655837985039"
"Often","2008","lower secondary degree","higher education","14","","",""
"Often","2008","secondary school degree","in school","","","",""
"Often","2008","secondary school degree","inadequately","","","",""
"Often","2008","secondary school degree","general elemantary","108","0.214739039076154","0.178003198760048","0.25147487939226"
"Often","2008","secondary school degree","middle vocational","610","0.152779390168844","0.141623086133158","0.16393569420453"
"Often","2008","secondary school degree","vocational + Abi","5","","",""
"Often","2008","secondary school degree","higher vocational","95","0.162865225221831","0.133824051513765","0.191906398929897"
"Often","2008","secondary school degree","higher education","96","0.140720610319638","0.113148275827601","0.168292944811675"
"Often","2008","college entrance qualification","in school","","","",""
"Often","2008","college entrance qualification","inadequately","","","",""
"Often","2008","college entrance qualification","general elemantary","","","",""
"Often","2008","college entrance qualification","middle vocational","204","0.291617738257634","0.257506560764358","0.32572891575091"
"Often","2008","college entrance qualification","vocational + Abi","193","0.206085441242212","0.180213689563706","0.231957192920719"
"Often","2008","college entrance qualification","higher vocational","51","0.153140225108284","0.113244504375243","0.193035945841325"
"Often","2008","college entrance qualification","higher education","671","0.224174063272541","0.20971116058162","0.238636965963461"
"Often","2008","Other degree","in school","","","",""
"Often","2008","Other degree","inadequately","3","","",""
"Often","2008","Other degree","general elemantary","17","","",""
"Often","2008","Other degree","middle vocational","38","0.157069318137277","0.117014010636407","0.197124625638147"
"Often","2008","Other degree","vocational + Abi","15","","",""
"Often","2008","Other degree","higher vocational","6","","",""
"Often","2008","Other degree","higher education","27","","",""
"Often","2008","no degree/no degree yet","in school","122","0.345473372102382","0.295867660091384","0.395079084113381"
"Often","2008","no degree/no degree yet","inadequately","9","","",""
"Often","2008","no degree/no degree yet","general elemantary","","","",""
"Often","2008","no degree/no degree yet","middle vocational","5","","",""
"Often","2008","no degree/no degree yet","vocational + Abi","","","",""
"Often","2008","no degree/no degree yet","higher vocational","","","",""
"Often","2008","no degree/no degree yet","higher education","1","","",""
"Sometimes","2008","lower secondary degree","in school","","","",""
"Sometimes","2008","lower secondary degree","inadequately","","","",""
"Sometimes","2008","lower secondary degree","general elemantary","319","0.250932568223652","0.227255434181934","0.274609702265369"
"Sometimes","2008","lower secondary degree","middle vocational","1293","0.290016062802147","0.2768195308421","0.303212594762193"
"Sometimes","2008","lower secondary degree","vocational + Abi","5","","",""
"Sometimes","2008","lower secondary degree","higher vocational","121","0.327432202343779","0.282391122612367","0.37247328207519"
"Sometimes","2008","lower secondary degree","higher education","57","0.348650376660997","0.27824693182779","0.419053821494204"
"Sometimes","2008","secondary school degree","in school","","","",""
"Sometimes","2008","secondary school degree","inadequately","","","",""
"Sometimes","2008","secondary school degree","general elemantary","192","0.394863941884952","0.35113411816548","0.438593765604424"
"Sometimes","2008","secondary school degree","middle vocational","1476","0.369501072019655","0.354533900802384","0.384468243236925"
"Sometimes","2008","secondary school degree","vocational + Abi","11","","",""
"Sometimes","2008","secondary school degree","higher vocational","227","0.385583257000435","0.347301408909115","0.423865105091754"
"Sometimes","2008","secondary school degree","higher education","231","0.351827122397562","0.313962156400858","0.389692088394266"
"Sometimes","2008","college entrance qualification","in school","","","",""
"Sometimes","2008","college entrance qualification","inadequately","","","",""
"Sometimes","2008","college entrance qualification","general elemantary","","","",""
"Sometimes","2008","college entrance qualification","middle vocational","270","0.408965288123337","0.372067050648678","0.445863525597996"
"Sometimes","2008","college entrance qualification","vocational + Abi","368","0.370563910301048","0.339673571239122","0.401454249362975"
"Sometimes","2008","college entrance qualification","higher vocational","124","0.40840251222952","0.353948073601153","0.462856950857886"
"Sometimes","2008","college entrance qualification","higher education","1259","0.375944869773011","0.359147000566927","0.392742738979095"
"Sometimes","2008","Other degree","in school","","","",""
"Sometimes","2008","Other degree","inadequately","12","","",""
"Sometimes","2008","Other degree","general elemantary","56","0.207092842560814","0.156557719441073","0.257627965680554"
"Sometimes","2008","Other degree","middle vocational","90","0.262270918533569","0.213849001368311","0.310692835698826"
"Sometimes","2008","Other degree","vocational + Abi","36","0.337723650027604","0.249743041378223","0.425704258676985"
"Sometimes","2008","Other degree","higher vocational","15","","",""
"Sometimes","2008","Other degree","higher education","58","0.374697687922499","0.303388255175483","0.446007120669516"
"Sometimes","2008","no degree/no degree yet","in school","141","0.408379744755712","0.357103719562604","0.45965576994882"
"Sometimes","2008","no degree/no degree yet","inadequately","33","0.205672139528436","0.139192057068561","0.27215222198831"
"Sometimes","2008","no degree/no degree yet","general elemantary","","","",""
"Sometimes","2008","no degree/no degree yet","middle vocational","13","","",""
"Sometimes","2008","no degree/no degree yet","vocational + Abi","","","",""
"Sometimes","2008","no degree/no degree yet","higher vocational","1","","",""
"Sometimes","2008","no degree/no degree yet","higher education","1","","",""
"Rarely","2008","lower secondary degree","in school","","","",""
"Rarely","2008","lower secondary degree","inadequately","","","",""
"Rarely","2008","lower secondary degree","general elemantary","365","0.275704131780673","0.251299638161699","0.300108625399646"
"Rarely","2008","lower secondary degree","middle vocational","1473","0.311594993301235","0.298125794233356","0.325064192369114"
"Rarely","2008","lower secondary degree","vocational + Abi","4","","",""
"Rarely","2008","lower secondary degree","higher vocational","158","0.324286615586921","0.279357710359207","0.369215520814634"
"Rarely","2008","lower secondary degree","higher education","64","0.354062458777578","0.28341005201367","0.424714865541485"
"Rarely","2008","secondary school degree","in school","","","",""
"Rarely","2008","secondary school degree","inadequately","","","",""
"Rarely","2008","secondary school degree","general elemantary","109","0.232950441847124","0.195134845491858","0.270766038202391"
"Rarely","2008","secondary school degree","middle vocational","1243","0.312806399572619","0.29842943948208","0.327183359663157"
"Rarely","2008","secondary school degree","vocational + Abi","8","","",""
"Rarely","2008","secondary school degree","higher vocational","218","0.325387154483173","0.288537807486587","0.362236501479758"
"Rarely","2008","secondary school degree","higher education","193","0.333043573319504","0.295673259443685","0.370413887195322"
"Rarely","2008","college entrance qualification","in school","","","",""
"Rarely","2008","college entrance qualification","inadequately","","","",""
"Rarely","2008","college entrance qualification","general elemantary","","","",""
"Rarely","2008","college entrance qualification","middle vocational","132","0.198001498635829","0.16809421835819","0.227908778913469"
"Rarely","2008","college entrance qualification","vocational + Abi","262","0.310111385329762","0.280526925824764","0.339695844834761"
"Rarely","2008","college entrance qualification","higher vocational","99","0.30021307669023","0.249435305268969","0.35099084811149"
"Rarely","2008","college entrance qualification","higher education","895","0.280814205680549","0.265229065163448","0.296399346197651"
"Rarely","2008","Other degree","in school","","","",""
"Rarely","2008","Other degree","inadequately","6","","",""
"Rarely","2008","Other degree","general elemantary","61","0.283499329560731","0.227293167271346","0.339705491850115"
"Rarely","2008","Other degree","middle vocational","88","0.25980503836805","0.211530813763574","0.308079262972526"
"Rarely","2008","Other degree","vocational + Abi","27","","",""
"Rarely","2008","Other degree","higher vocational","21","","",""
"Rarely","2008","Other degree","higher education","54","0.34520687510486","0.27516573101079","0.41524801919893"
"Rarely","2008","no degree/no degree yet","in school","46","0.141599678933462","0.105230222662166","0.177969135204758"
"Rarely","2008","no degree/no degree yet","inadequately","38","0.336796741350249","0.259062711103768","0.414530771596729"
"Rarely","2008","no degree/no degree yet","general elemantary","","","",""
"Rarely","2008","no degree/no degree yet","middle vocational","11","","",""
"Rarely","2008","no degree/no degree yet","vocational + Abi","","","",""
"Rarely","2008","no degree/no degree yet","higher vocational","1","","",""
"Rarely","2008","no degree/no degree yet","higher education","2","","",""
"Never","2008","lower secondary degree","in school","","","",""
"Never","2008","lower secondary degree","inadequately","","","",""
"Never","2008","lower secondary degree","general elemantary","476","0.372552583150135","0.346148407276695","0.398956759023575"
"Never","2008","lower secondary degree","middle vocational","1236","0.27842264263914","0.265387426096082","0.291457859182199"
"Never","2008","lower secondary degree","vocational + Abi","6","","",""
"Never","2008","lower secondary degree","higher vocational","87","0.217977764933286","0.178350352785418","0.257605177081153"
"Never","2008","lower secondary degree","higher education","39","0.221679686538943","0.160312828363969","0.283046544713918"
"Never","2008","secondary school degree","in school","","","",""
"Never","2008","secondary school degree","inadequately","","","",""
"Never","2008","secondary school degree","general elemantary","47","0.116008998983036","0.0873608059713303","0.144657191994742"
"Never","2008","secondary school degree","middle vocational","548","0.133139643232156","0.122605045300977","0.143674241163335"
"Never","2008","secondary school degree","vocational + Abi","6","","",""
"Never","2008","secondary school degree","higher vocational","64","0.101246354464957","0.0775210212442611","0.124971687685654"
"Never","2008","secondary school degree","higher education","67","0.133682470760231","0.10669866084769","0.160666280672771"
"Never","2008","college entrance qualification","in school","","","",""
"Never","2008","college entrance qualification","inadequately","","","",""
"Never","2008","college entrance qualification","general elemantary","","","",""
"Never","2008","college entrance qualification","middle vocational","24","","",""
"Never","2008","college entrance qualification","vocational + Abi","80","0.0810273931946432","0.0635738939568944","0.0984808924323919"
"Never","2008","college entrance qualification","higher vocational","27","","",""
"Never","2008","college entrance qualification","higher education","249","0.0810715618031018","0.0716057960944242","0.0905373275117795"
"Never","2008","Other degree","in school","","","",""
"Never","2008","Other degree","inadequately","16","","",""
"Never","2008","Other degree","general elemantary","109","0.41137370999338","0.350006312094149","0.472741107892612"
"Never","2008","Other degree","middle vocational","96","0.301679442441669","0.251152998698306","0.352205886185032"
"Never","2008","Other degree","vocational + Abi","29","","",""
"Never","2008","Other degree","higher vocational","6","","",""
"Never","2008","Other degree","higher education","27","","",""
"Never","2008","no degree/no degree yet","in school","7","","",""
