"pld0043","year","e11102","education","n","percent","lower_confidence","upper_confidence"
"Very often","2012","Employed","no degree/no degree yet","","","",""
"Often","2012","Not Employed","lower secondary degree","","","",""
"Often","2012","Not Employed","secondary school degree","","","",""
"Often","2012","Not Employed","college entrance qualification","","","",""
"Often","2012","Not Employed","Other degree","","","",""
"Often","2012","Not Employed","no degree/no degree yet","","","",""
"Often","2012","Employed","lower secondary degree","","","",""
"Often","2012","Employed","secondary school degree","","","",""
"Often","2012","Employed","college entrance qualification","","","",""
"Often","2012","Employed","Other degree","","","",""
"Often","2012","Employed","no degree/no degree yet","","","",""
"Sometimes","2012","Not Employed","lower secondary degree","","","",""
"Sometimes","2012","Not Employed","secondary school degree","","","",""
"Sometimes","2012","Not Employed","college entrance qualification","","","",""
"Sometimes","2012","Not Employed","Other degree","","","",""
"Sometimes","2012","Not Employed","no degree/no degree yet","","","",""
"Sometimes","2012","Employed","lower secondary degree","","","",""
"Sometimes","2012","Employed","secondary school degree","","","",""
"Sometimes","2012","Employed","college entrance qualification","","","",""
"Sometimes","2012","Employed","Other degree","","","",""
"Sometimes","2012","Employed","no degree/no degree yet","","","",""
"Rarely","2012","Not Employed","lower secondary degree","","","",""
"Rarely","2012","Not Employed","secondary school degree","","","",""
"Rarely","2012","Not Employed","college entrance qualification","","","",""
"Rarely","2012","Not Employed","Other degree","","","",""
"Rarely","2012","Not Employed","no degree/no degree yet","","","",""
"Rarely","2012","Employed","lower secondary degree","","","",""
"Rarely","2012","Employed","secondary school degree","","","",""
"Rarely","2012","Employed","college entrance qualification","","","",""
"Rarely","2012","Employed","Other degree","","","",""
"Rarely","2012","Employed","no degree/no degree yet","","","",""
"Never","2012","Not Employed","lower secondary degree","","","",""
"Never","2012","Not Employed","secondary school degree","","","",""
"Never","2012","Not Employed","college entrance qualification","","","",""
"Never","2012","Not Employed","Other degree","","","",""
"Never","2012","Not Employed","no degree/no degree yet","","","",""
"Never","2012","Employed","lower secondary degree","","","",""
"Never","2012","Employed","secondary school degree","","","",""
"Never","2012","Employed","college entrance qualification","","","",""
"Never","2012","Employed","Other degree","","","",""
"Never","2012","Employed","no degree/no degree yet","","","",""
"Very often","2013","Not Employed","lower secondary degree","55","0.0171537700385389","0.0129425756733472","0.0213649644037306"
"Very often","2013","Not Employed","secondary school degree","40","0.0159322625325505","0.0105290792327844","0.0213354458323167"
"Very often","2013","Not Employed","college entrance qualification","57","0.0312065401555543","0.0228772349863284","0.0395358453247801"
"Very often","2013","Not Employed","Other degree","19","","",""
"Very often","2013","Not Employed","no degree/no degree yet","28","","",""
"Very often","2013","Employed","lower secondary degree","86","0.0235983891419304","0.0185302809516787","0.0286664973321821"
"Very often","2013","Employed","secondary school degree","141","0.0228603009479286","0.0190192046712215","0.0267013972246358"
"Very often","2013","Employed","college entrance qualification","186","0.0295472638249091","0.0251593514472945","0.0339351762025237"
"Very often","2013","Employed","Other degree","24","","",""
"Very often","2013","Employed","no degree/no degree yet","11","","",""
"Often","2013","Not Employed","lower secondary degree","287","0.0708667195258338","0.0625444288703166","0.0791890101813511"
"Often","2013","Not Employed","secondary school degree","251","0.101347607428745","0.0883249056661098","0.114370309191379"
"Often","2013","Not Employed","college entrance qualification","301","0.179271264996343","0.160896342108076","0.19764618788461"
"Often","2013","Not Employed","Other degree","62","0.0876757979877637","0.0653233550555735","0.110028240919954"
"Often","2013","Not Employed","no degree/no degree yet","132","0.156192506944462","0.12562920764976","0.186755806239164"
"Often","2013","Employed","lower secondary degree","487","0.138204784404304","0.12668209030012","0.149727478508488"
"Often","2013","Employed","secondary school degree","909","0.143377639071731","0.134370822713393","0.152384455430068"
"Often","2013","Employed","college entrance qualification","1209","0.224896447138288","0.214077542862513","0.235715351414063"
"Often","2013","Employed","Other degree","183","0.193144911669845","0.168529391055538","0.217760432284152"
"Often","2013","Employed","no degree/no degree yet","53","0.199517394297716","0.151760257356841","0.247274531238592"
"Sometimes","2013","Not Employed","lower secondary degree","812","0.21113521218977","0.197898981532499","0.224371442847042"
"Sometimes","2013","Not Employed","secondary school degree","660","0.311393281650216","0.291411292261839","0.331375271038593"
"Sometimes","2013","Not Employed","college entrance qualification","636","0.37290545254291","0.349740242451345","0.396070662634474"
"Sometimes","2013","Not Employed","Other degree","148","0.195729011185216","0.164371662457167","0.227086359913265"
"Sometimes","2013","Not Employed","no degree/no degree yet","171","0.329971148232235","0.2903859172169","0.36955637924757"
"Sometimes","2013","Employed","lower secondary degree","1113","0.319836487154527","0.304263887340813","0.335409086968241"
"Sometimes","2013","Employed","secondary school degree","2188","0.389269278993461","0.37673827579998","0.401800282186941"
"Sometimes","2013","Employed","college entrance qualification","2380","0.412402075268554","0.399646129481819","0.42515802105529"
"Sometimes","2013","Employed","Other degree","344","0.329833501501524","0.300517255440023","0.359149747563025"
"Sometimes","2013","Employed","no degree/no degree yet","84","0.322055884364663","0.266217284735915","0.377894483993412"
"Rarely","2013","Not Employed","lower secondary degree","1222","0.332485033941159","0.317205881606581","0.347764186275737"
"Rarely","2013","Not Employed","secondary school degree","697","0.340249362981972","0.31980436619976","0.360694359764184"
"Rarely","2013","Not Employed","college entrance qualification","517","0.305177917056774","0.283119023612103","0.327236810501446"
"Rarely","2013","Not Employed","Other degree","181","0.297236574875204","0.26111503695752","0.333358112792889"
"Rarely","2013","Not Employed","no degree/no degree yet","119","0.263799828135765","0.226698995264943","0.300900661006587"
"Rarely","2013","Employed","lower secondary degree","1192","0.357157422001613","0.341159167132964","0.373155676870262"
"Rarely","2013","Employed","secondary school degree","1957","0.339172467279901","0.327005278343303","0.351339656216498"
"Rarely","2013","Employed","college entrance qualification","1656","0.285943346639451","0.274234383195853","0.297652310083048"
"Rarely","2013","Employed","Other degree","285","0.288161068151996","0.259920193723452","0.31640194258054"
"Rarely","2013","Employed","no degree/no degree yet","74","0.276582257838385","0.223128445118002","0.330036070558769"
"Never","2013","Not Employed","lower secondary degree","1276","0.368359264304698","0.352715056706302","0.384003471903093"
"Never","2013","Not Employed","secondary school degree","415","0.231077485406517","0.212888076665995","0.249266894147039"
"Never","2013","Not Employed","college entrance qualification","163","0.111438825248418","0.096364693963984","0.126512956532853"
"Never","2013","Not Employed","Other degree","205","0.399638326074088","0.360925883096938","0.438350769051238"
"Never","2013","Not Employed","no degree/no degree yet","92","0.223457167147211","0.188387770026051","0.258526564268371"
"Never","2013","Employed","lower secondary degree","568","0.161202917297626","0.148925546891504","0.173480287703747"
"Never","2013","Employed","secondary school degree","621","0.10532031370698","0.0974312447438952","0.113209382670064"
"Never","2013","Employed","college entrance qualification","290","0.0472108671287978","0.0417150597438736","0.0527066745137221"
"Never","2013","Employed","Other degree","152","0.160123620359523","0.137256840915628","0.182990399803417"
"Never","2013","Employed","no degree/no degree yet","47","0.160663786223022","0.116780521425957","0.204547051020087"
"Very often","2014","Not Employed","lower secondary degree","","","",""
"Very often","2014","Not Employed","secondary school degree","","","",""
"Very often","2014","Not Employed","college entrance qualification","","","",""
"Very often","2014","Not Employed","Other degree","","","",""
"Very often","2014","Not Employed","no degree/no degree yet","","","",""
"Very often","2014","Employed","lower secondary degree","","","",""
"Very often","2014","Employed","secondary school degree","","","",""
"Very often","2014","Employed","college entrance qualification","","","",""
"Very often","2014","Employed","Other degree","","","",""
"Very often","2014","Employed","no degree/no degree yet","","","",""
"Often","2014","Not Employed","lower secondary degree","","","",""
"Often","2014","Not Employed","secondary school degree","","","",""
"Often","2014","Not Employed","college entrance qualification","","","",""
"Often","2014","Not Employed","Other degree","","","",""
"Often","2014","Not Employed","no degree/no degree yet","","","",""
"Often","2014","Employed","lower secondary degree","","","",""
"Often","2014","Employed","secondary school degree","","","",""
"Often","2014","Employed","college entrance qualification","","","",""
"Often","2014","Employed","Other degree","","","",""
"Often","2014","Employed","no degree/no degree yet","","","",""
"Sometimes","2014","Not Employed","lower secondary degree","","","",""
"Sometimes","2014","Not Employed","secondary school degree","","","",""
"Sometimes","2014","Not Employed","college entrance qualification","","","",""
"Sometimes","2014","Not Employed","Other degree","","","",""
"Sometimes","2014","Not Employed","no degree/no degree yet","","","",""
"Sometimes","2014","Employed","lower secondary degree","","","",""
"Sometimes","2014","Employed","secondary school degree","","","",""
"Sometimes","2014","Employed","college entrance qualification","","","",""
"Sometimes","2014","Employed","Other degree","","","",""
"Sometimes","2014","Employed","no degree/no degree yet","","","",""
"Rarely","2014","Not Employed","lower secondary degree","","","",""
"Rarely","2014","Not Employed","secondary school degree","","","",""
"Rarely","2014","Not Employed","college entrance qualification","","","",""
"Rarely","2014","Not Employed","Other degree","","","",""
"Rarely","2014","Not Employed","no degree/no degree yet","","","",""
"Rarely","2014","Employed","lower secondary degree","","","",""
"Rarely","2014","Employed","secondary school degree","","","",""
"Rarely","2014","Employed","college entrance qualification","","","",""
"Rarely","2014","Employed","Other degree","","","",""
"Rarely","2014","Employed","no degree/no degree yet","","","",""
"Never","2014","Not Employed","lower secondary degree","","","",""
"Never","2014","Not Employed","secondary school degree","","","",""
"Never","2014","Not Employed","college entrance qualification","","","",""
"Never","2014","Not Employed","Other degree","","","",""
"Never","2014","Not Employed","no degree/no degree yet","","","",""
"Never","2014","Employed","lower secondary degree","","","",""
"Never","2014","Employed","secondary school degree","","","",""
"Never","2014","Employed","college entrance qualification","","","",""
"Never","2014","Employed","Other degree","","","",""
"Never","2014","Employed","no degree/no degree yet","","","",""
"Very often","2015","Not Employed","lower secondary degree","","","",""
"Very often","2015","Not Employed","secondary school degree","","","",""
"Very often","2015","Not Employed","college entrance qualification","","","",""
"Very often","2015","Not Employed","Other degree","","","",""
"Very often","2015","Not Employed","no degree/no degree yet","","","",""
"Very often","2015","Employed","lower secondary degree","","","",""
"Very often","2015","Employed","secondary school degree","","","",""
"Very often","2015","Employed","college entrance qualification","","","",""
"Very often","2015","Employed","Other degree","","","",""
"Very often","2015","Employed","no degree/no degree yet","","","",""
"Often","2015","Not Employed","lower secondary degree","","","",""
"Often","2015","Not Employed","secondary school degree","","","",""
"Often","2015","Not Employed","college entrance qualification","","","",""
"Often","2015","Not Employed","Other degree","","","",""
"Often","2015","Not Employed","no degree/no degree yet","","","",""
"Often","2015","Employed","lower secondary degree","","","",""
"Often","2015","Employed","secondary school degree","","","",""
"Often","2015","Employed","college entrance qualification","","","",""
"Often","2015","Employed","Other degree","","","",""
"Often","2015","Employed","no degree/no degree yet","","","",""
"Sometimes","2015","Not Employed","lower secondary degree","","","",""
"Sometimes","2015","Not Employed","secondary school degree","","","",""
"Sometimes","2015","Not Employed","college entrance qualification","","","",""
"Sometimes","2015","Not Employed","Other degree","","","",""
"Sometimes","2015","Not Employed","no degree/no degree yet","","","",""
"Sometimes","2015","Employed","lower secondary degree","","","",""
"Sometimes","2015","Employed","secondary school degree","","","",""
"Sometimes","2015","Employed","college entrance qualification","","","",""
"Sometimes","2015","Employed","Other degree","","","",""
"Sometimes","2015","Employed","no degree/no degree yet","","","",""
"Rarely","2015","Not Employed","lower secondary degree","","","",""
"Rarely","2015","Not Employed","secondary school degree","","","",""
"Rarely","2015","Not Employed","college entrance qualification","","","",""
"Rarely","2015","Not Employed","Other degree","","","",""
"Rarely","2015","Not Employed","no degree/no degree yet","","","",""
"Rarely","2015","Employed","lower secondary degree","","","",""
"Rarely","2015","Employed","secondary school degree","","","",""
"Rarely","2015","Employed","college entrance qualification","","","",""
"Rarely","2015","Employed","Other degree","","","",""
"Rarely","2015","Employed","no degree/no degree yet","","","",""
"Never","2015","Not Employed","lower secondary degree","","","",""
"Never","2015","Not Employed","secondary school degree","","","",""
"Never","2015","Not Employed","college entrance qualification","","","",""
"Never","2015","Not Employed","Other degree","","","",""
"Never","2015","Not Employed","no degree/no degree yet","","","",""
"Never","2015","Employed","lower secondary degree","","","",""
"Never","2015","Employed","secondary school degree","","","",""
"Never","2015","Employed","college entrance qualification","","","",""
"Never","2015","Employed","Other degree","","","",""
"Never","2015","Employed","no degree/no degree yet","","","",""
"Very often","2016","Not Employed","lower secondary degree","","","",""
"Very often","2016","Not Employed","secondary school degree","","","",""
"Very often","2016","Not Employed","college entrance qualification","","","",""
"Very often","2016","Not Employed","Other degree","","","",""
"Very often","2016","Not Employed","no degree/no degree yet","","","",""
"Very often","2016","Employed","lower secondary degree","","","",""
"Very often","2016","Employed","secondary school degree","","","",""
"Very often","2016","Employed","college entrance qualification","","","",""
"Very often","2016","Employed","Other degree","","","",""
"Very often","2016","Employed","no degree/no degree yet","","","",""
"Often","2016","Not Employed","lower secondary degree","","","",""
"Often","2016","Not Employed","secondary school degree","","","",""
"Often","2016","Not Employed","college entrance qualification","","","",""
"Often","2016","Not Employed","Other degree","","","",""
"Often","2016","Not Employed","no degree/no degree yet","","","",""
"Often","2016","Employed","lower secondary degree","","","",""
"Often","2016","Employed","secondary school degree","","","",""
"Often","2016","Employed","college entrance qualification","","","",""
"Often","2016","Employed","Other degree","","","",""
"Often","2016","Employed","no degree/no degree yet","","","",""
"Sometimes","2016","Not Employed","lower secondary degree","","","",""
"Sometimes","2016","Not Employed","secondary school degree","","","",""
"Sometimes","2016","Not Employed","college entrance qualification","","","",""
"Sometimes","2016","Not Employed","Other degree","","","",""
"Sometimes","2016","Not Employed","no degree/no degree yet","","","",""
"Sometimes","2016","Employed","lower secondary degree","","","",""
"Sometimes","2016","Employed","secondary school degree","","","",""
"Sometimes","2016","Employed","college entrance qualification","","","",""
"Sometimes","2016","Employed","Other degree","","","",""
"Sometimes","2016","Employed","no degree/no degree yet","","","",""
"Rarely","2016","Not Employed","lower secondary degree","","","",""
"Rarely","2016","Not Employed","secondary school degree","","","",""
"Rarely","2016","Not Employed","college entrance qualification","","","",""
"Rarely","2016","Not Employed","Other degree","","","",""
"Rarely","2016","Not Employed","no degree/no degree yet","","","",""
"Rarely","2016","Employed","lower secondary degree","","","",""
"Rarely","2016","Employed","secondary school degree","","","",""
"Rarely","2016","Employed","college entrance qualification","","","",""
"Rarely","2016","Employed","Other degree","","","",""
"Rarely","2016","Employed","no degree/no degree yet","","","",""
"Never","2016","Not Employed","lower secondary degree","","","",""
"Never","2016","Not Employed","secondary school degree","","","",""
"Never","2016","Not Employed","college entrance qualification","","","",""
"Never","2016","Not Employed","Other degree","","","",""
"Never","2016","Not Employed","no degree/no degree yet","","","",""
"Never","2016","Employed","lower secondary degree","","","",""
"Never","2016","Employed","secondary school degree","","","",""
"Never","2016","Employed","college entrance qualification","","","",""
"Never","2016","Employed","Other degree","","","",""
"Never","2016","Employed","no degree/no degree yet","","","",""
"Very often","2017","Not Employed","lower secondary degree","","","",""
"Very often","2017","Not Employed","secondary school degree","","","",""
"Very often","2017","Not Employed","college entrance qualification","","","",""
"Very often","2017","Not Employed","Other degree","","","",""
"Very often","2017","Not Employed","no degree/no degree yet","","","",""
"Very often","2017","Employed","lower secondary degree","","","",""
"Very often","2017","Employed","secondary school degree","","","",""
"Very often","2017","Employed","college entrance qualification","","","",""
"Very often","2017","Employed","Other degree","","","",""
"Very often","2017","Employed","no degree/no degree yet","","","",""
"Often","2017","Not Employed","lower secondary degree","","","",""
"Often","2017","Not Employed","secondary school degree","","","",""
"Often","2017","Not Employed","college entrance qualification","","","",""
"Often","2017","Not Employed","Other degree","","","",""
"Often","2017","Not Employed","no degree/no degree yet","","","",""
"Often","2017","Employed","lower secondary degree","","","",""
"Often","2017","Employed","secondary school degree","","","",""
"Often","2017","Employed","college entrance qualification","","","",""
"Often","2017","Employed","Other degree","","","",""
"Often","2017","Employed","no degree/no degree yet","","","",""
"Sometimes","2017","Not Employed","lower secondary degree","","","",""
"Sometimes","2017","Not Employed","secondary school degree","","","",""
"Sometimes","2017","Not Employed","college entrance qualification","","","",""
"Sometimes","2017","Not Employed","Other degree","","","",""
"Sometimes","2017","Not Employed","no degree/no degree yet","","","",""
"Sometimes","2017","Employed","lower secondary degree","","","",""
"Sometimes","2017","Employed","secondary school degree","","","",""
"Sometimes","2017","Employed","college entrance qualification","","","",""
"Sometimes","2017","Employed","Other degree","","","",""
"Sometimes","2017","Employed","no degree/no degree yet","","","",""
"Rarely","2017","Not Employed","lower secondary degree","","","",""
"Rarely","2017","Not Employed","secondary school degree","","","",""
"Rarely","2017","Not Employed","college entrance qualification","","","",""
"Rarely","2017","Not Employed","Other degree","","","",""
"Rarely","2017","Not Employed","no degree/no degree yet","","","",""
"Rarely","2017","Employed","lower secondary degree","","","",""
"Rarely","2017","Employed","secondary school degree","","","",""
"Rarely","2017","Employed","college entrance qualification","","","",""
"Rarely","2017","Employed","Other degree","","","",""
"Rarely","2017","Employed","no degree/no degree yet","","","",""
"Never","2017","Not Employed","lower secondary degree","","","",""
"Never","2017","Not Employed","secondary school degree","","","",""
"Never","2017","Not Employed","college entrance qualification","","","",""
"Never","2017","Not Employed","Other degree","","","",""
"Never","2017","Not Employed","no degree/no degree yet","","","",""
"Never","2017","Employed","lower secondary degree","","","",""
"Never","2017","Employed","secondary school degree","","","",""
"Never","2017","Employed","college entrance qualification","","","",""
"Never","2017","Employed","Other degree","","","",""
"Never","2017","Employed","no degree/no degree yet","","","",""
"Very often","2018","Not Employed","lower secondary degree","52","0.0169563230551656","0.0122121644059256","0.0217004817044056"
"Very often","2018","Not Employed","secondary school degree","55","0.0254608504828187","0.0184278065195966","0.0324938944460407"
"Very often","2018","Not Employed","college entrance qualification","73","0.0321405645244191","0.0237391481986653","0.0405419808501729"
"Very often","2018","Not Employed","Other degree","27","","",""
"Very often","2018","Not Employed","no degree/no degree yet","39","0.0675774196604625","0.0470422006801588","0.0881126386407662"
"Very often","2018","Employed","lower secondary degree","114","0.0420373897480115","0.0346956448069484","0.0493791346890746"
"Very often","2018","Employed","secondary school degree","161","0.0318866246174297","0.0271631254698582","0.0366101237650011"
"Very often","2018","Employed","college entrance qualification","290","0.0471588791980637","0.0417835203153954","0.052534238080732"
"Very often","2018","Employed","Other degree","93","0.0463978430923922","0.0373342509554148","0.0554614352293697"
"Very often","2018","Employed","no degree/no degree yet","17","","",""
"Often","2018","Not Employed","lower secondary degree","256","0.0855117669866347","0.075236125184836","0.0957874087884335"
"Often","2018","Not Employed","secondary school degree","255","0.114732603270554","0.100503160523582","0.128962046017525"
"Often","2018","Not Employed","college entrance qualification","322","0.204062834010484","0.184865498235723","0.223260169785246"
"Often","2018","Not Employed","Other degree","104","0.109120523626231","0.0883665509826302","0.129874496269833"
"Often","2018","Not Employed","no degree/no degree yet","117","0.175723668630568","0.144589039966155","0.206858297294981"
"Often","2018","Employed","lower secondary degree","419","0.150845439388961","0.137751612102843","0.163939266675079"
"Often","2018","Employed","secondary school degree","905","0.171205718315191","0.161078761391838","0.181332675238544"
"Often","2018","Employed","college entrance qualification","1292","0.22423548374702","0.213659211872821","0.234811755621219"
"Often","2018","Employed","Other degree","320","0.174088638525274","0.157749852684436","0.190427424366112"
"Often","2018","Employed","no degree/no degree yet","57","0.182269163023645","0.139836887886431","0.224701438160859"
"Sometimes","2018","Not Employed","lower secondary degree","718","0.234612997729425","0.219041745795571","0.250184249663278"
"Sometimes","2018","Not Employed","secondary school degree","636","0.325291851467753","0.304374735534658","0.346208967400847"
"Sometimes","2018","Not Employed","college entrance qualification","613","0.35208549103146","0.329334384238045","0.374836597824876"
"Sometimes","2018","Not Employed","Other degree","238","0.278187391444501","0.248359710060213","0.30801507282879"
"Sometimes","2018","Not Employed","no degree/no degree yet","164","0.246761833545401","0.211492496376044","0.282031170714758"
"Sometimes","2018","Employed","lower secondary degree","955","0.324959538173945","0.307824436345084","0.342094640002806"
"Sometimes","2018","Employed","secondary school degree","1980","0.385584041798887","0.372498635080854","0.398669448516921"
"Sometimes","2018","Employed","college entrance qualification","2473","0.412766572131596","0.400282015433539","0.425251128829654"
"Sometimes","2018","Employed","Other degree","664","0.316951808171469","0.296902927289335","0.337000689053603"
"Sometimes","2018","Employed","no degree/no degree yet","108","0.348750991148513","0.296370954979526","0.4011310273175"
"Rarely","2018","Not Employed","lower secondary degree","903","0.330273682187606","0.312991737031544","0.347555627343669"
"Rarely","2018","Not Employed","secondary school degree","615","0.318911487696671","0.298102828707945","0.339720146685397"
"Rarely","2018","Not Employed","college entrance qualification","520","0.309403812194505","0.287384967387472","0.331422657001539"
"Rarely","2018","Not Employed","Other degree","216","0.275468781135141","0.245731361073144","0.305206201197139"
"Rarely","2018","Not Employed","no degree/no degree yet","128","0.250243223880701","0.214808136521103","0.285678311240298"
"Rarely","2018","Employed","lower secondary degree","915","0.320350190589136","0.303279061920163","0.337421319258109"
"Rarely","2018","Employed","secondary school degree","1706","0.308859598428477","0.296438495851756","0.321280701005198"
"Rarely","2018","Employed","college entrance qualification","1605","0.265982511973782","0.254777941125263","0.277187082822302"
"Rarely","2018","Employed","Other degree","567","0.279165975824927","0.259836649073299","0.298495302576555"
"Rarely","2018","Employed","no degree/no degree yet","73","0.242516433625104","0.195408752659649","0.289624114590559"
"Never","2018","Not Employed","lower secondary degree","916","0.332645230041169","0.315332084086395","0.349958375995942"
"Never","2018","Not Employed","secondary school degree","366","0.215603207082204","0.197241935822216","0.233964478342192"
"Never","2018","Not Employed","college entrance qualification","165","0.102307298239131","0.0878716341701016","0.11674296230816"
"Never","2018","Not Employed","Other degree","282","0.310106906081952","0.279318645042509","0.340895167121396"
"Never","2018","Not Employed","no degree/no degree yet","126","0.259693854282868","0.223824078809501","0.295563629756235"
"Never","2018","Employed","lower secondary degree","467","0.161807442099947","0.148334008414613","0.17528087578528"
"Never","2018","Employed","secondary school degree","563","0.102464016840015","0.0943111926026095","0.110616841077421"
"Never","2018","Employed","college entrance qualification","314","0.0498565529495374","0.0443374156925154","0.0553756902065595"
"Never","2018","Employed","Other degree","425","0.183395734385938","0.166720640690085","0.200070828081791"
"Never","2018","Employed","no degree/no degree yet","63","0.191033812198295","0.147826740144004","0.234240884252585"
