"pld0043","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Rarely","2007","indirect migration background","vocational + Abi","","","","","4"
"Rarely","2007","indirect migration background","higher vocational","","","","","4"
"Rarely","2007","indirect migration background","higher education","","","","","4"
"Rarely","2007","no migration background","vocational + Abi","","","","","4"
"Rarely","2007","no migration background","higher vocational","","","","","4"
"Rarely","2007","no migration background","higher education","","","","","4"
"Rarely","2007","direct migration background","general elemantary","","","","","4"
"Rarely","2007","direct migration background","middle vocational","","","","","4"
"Rarely","2007","no migration background","in school","","","","","4"
"Rarely","2007","no migration background","inadequately","","","","","4"
"Rarely","2007","no migration background","middle vocational","","","","","4"
"Rarely","2007","no migration background","general elemantary","","","","","4"
"Sometimes","2007","no migration background","in school","","","","","3"
"Sometimes","2007","no migration background","middle vocational","","","","","3"
"Sometimes","2007","no migration background","vocational + Abi","","","","","3"
"Sometimes","2007","no migration background","higher vocational","","","","","3"
"Sometimes","2007","direct migration background","middle vocational","","","","","3"
"Sometimes","2007","direct migration background","vocational + Abi","","","","","3"
"Sometimes","2007","direct migration background","higher vocational","","","","","3"
"Sometimes","2007","direct migration background","higher education","","","","","3"
"Sometimes","2007","no migration background","inadequately","","","","","3"
"Sometimes","2007","no migration background","general elemantary","","","","","3"
"Sometimes","2007","no migration background","higher education","","","","","3"
"Sometimes","2007","direct migration background","in school","","","","","3"
"Sometimes","2007","direct migration background","inadequately","","","","","3"
"Sometimes","2007","direct migration background","general elemantary","","","","","3"
"Sometimes","2007","indirect migration background","in school","","","","","3"
"Sometimes","2007","indirect migration background","inadequately","","","","","3"
"Sometimes","2007","indirect migration background","general elemantary","","","","","3"
"Sometimes","2007","indirect migration background","middle vocational","","","","","3"
"Sometimes","2007","indirect migration background","vocational + Abi","","","","","3"
"Sometimes","2007","indirect migration background","higher vocational","","","","","3"
"Sometimes","2007","indirect migration background","higher education","","","","","3"
"Very often","2007","no migration background","in school","","","","","1"
"Very often","2007","no migration background","inadequately","","","","","1"
"Very often","2007","no migration background","general elemantary","","","","","1"
"Very often","2007","no migration background","middle vocational","","","","","1"
"Very often","2007","no migration background","vocational + Abi","","","","","1"
"Very often","2007","no migration background","higher vocational","","","","","1"
"Very often","2007","no migration background","higher education","","","","","1"
"Very often","2007","direct migration background","in school","","","","","1"
"Very often","2007","direct migration background","inadequately","","","","","1"
"Very often","2007","direct migration background","general elemantary","","","","","1"
"Very often","2007","direct migration background","middle vocational","","","","","1"
"Very often","2007","direct migration background","vocational + Abi","","","","","1"
"Very often","2007","direct migration background","higher vocational","","","","","1"
"Very often","2007","direct migration background","higher education","","","","","1"
"Very often","2007","indirect migration background","in school","","","","","1"
"Very often","2007","indirect migration background","inadequately","","","","","1"
"Very often","2007","indirect migration background","general elemantary","","","","","1"
"Very often","2007","indirect migration background","middle vocational","","","","","1"
"Very often","2007","indirect migration background","vocational + Abi","","","","","1"
"Very often","2007","indirect migration background","higher vocational","","","","","1"
"Very often","2007","indirect migration background","higher education","","","","","1"
"Never","2008","direct migration background","higher vocational","19","","","","5"
"Never","2008","indirect migration background","higher vocational","2","","","","5"
"Never","2008","indirect migration background","higher education","5","","","","5"
"Never","2008","direct migration background","middle vocational","179","0.236800753271047","0.205530642264002","0.268070864278091","5"
"Never","2008","direct migration background","vocational + Abi","39","0.178389471887531","0.124517256701086","0.232261687073977","5"
"Never","2008","indirect migration background","vocational + Abi","3","","","","5"
"Never","2008","direct migration background","in school","","","","","5"
"Never","2008","direct migration background","inadequately","41","0.361079728502869","0.264998762267268","0.45716069473847","5"
"Never","2008","direct migration background","general elemantary","154","0.339764906685349","0.294629592539213","0.384900220831485","5"
"Never","2008","no migration background","in school","6","","","","5"
"Never","2008","no migration background","inadequately","31","0.37076345000263","0.261450179680374","0.480076720324886","5"
"Never","2008","no migration background","general elemantary","455","0.329001449313164","0.304666173175193","0.353336725451136","5"
"Never","2008","no migration background","middle vocational","1718","0.206121050229697","0.197612579541192","0.214629520918202","5"
"Never","2008","no migration background","vocational + Abi","79","0.0854471249185124","0.0667963951317981","0.104097854705227","5"
"Never","2008","no migration background","higher vocational","165","0.140890913034134","0.121680864302265","0.160100961766003","5"
"Never","2008","no migration background","higher education","340","0.094589862450941","0.085274147907986","0.103905576993896","5"
"Never","2008","direct migration background","higher education","39","0.121414061012233","0.0851150733283564","0.15771304869611","5"
"Never","2008","indirect migration background","in school","1","","","","5"
"Never","2008","indirect migration background","inadequately","3","","","","5"
"Never","2008","indirect migration background","general elemantary","23","","","","5"
"Never","2008","indirect migration background","middle vocational","31","0.116827776183982","0.0816337577020985","0.152021794665866","5"
"Often","2008","indirect migration background","middle vocational","74","0.206054896304814","0.16173897233536","0.250370820274267","2"
"Often","2008","indirect migration background","higher vocational","6","","","","2"
"Often","2008","direct migration background","middle vocational","112","0.157096313401872","0.130329856314828","0.183862770488917","2"
"Often","2008","direct migration background","vocational + Abi","28","","","","2"
"Often","2008","indirect migration background","vocational + Abi","11","","","","2"
"Often","2008","direct migration background","in school","3","","","","2"
"Often","2008","direct migration background","inadequately","5","","","","2"
"Often","2008","direct migration background","general elemantary","35","0.101713791431054","0.072908306229976","0.130519276632132","2"
"Often","2008","no migration background","in school","102","0.341129564541947","0.286659073959149","0.395600055124744","2"
"Often","2008","no migration background","inadequately","5","","","","2"
"Often","2008","direct migration background","higher vocational","16","","","","2"
"Often","2008","direct migration background","higher education","54","0.130702021300923","0.0932398122186725","0.168164230383173","2"
"Often","2008","indirect migration background","in school","17","","","","2"
"Often","2008","indirect migration background","inadequately","2","","","","2"
"Often","2008","indirect migration background","general elemantary","33","0.201321164479643","0.139188653590373","0.263453675368913","2"
"Often","2008","indirect migration background","higher education","22","","","","2"
"Often","2008","no migration background","general elemantary","166","0.103934068132814","0.0881279389073705","0.119740197358257","2"
"Often","2008","no migration background","middle vocational","1162","0.131564943254821","0.124455232130775","0.138674654378867","2"
"Often","2008","no migration background","vocational + Abi","176","0.206379721062487","0.179378551134689","0.233380890990286","2"
"Often","2008","no migration background","higher vocational","177","0.149888298634283","0.130178386850714","0.169598210417851","2"
"Often","2008","no migration background","higher education","736","0.206931643060945","0.194036090293239","0.21982719582865","2"
"Rarely","2008","direct migration background","in school","1","","","","4"
"Rarely","2008","direct migration background","inadequately","24","","","","4"
"Rarely","2008","direct migration background","general elemantary","120","0.29781001886233","0.25423125834665","0.34138877937801","4"
"Rarely","2008","no migration background","in school","38","0.141910583898627","0.101816964565732","0.182004203231522","4"
"Rarely","2008","direct migration background","middle vocational","197","0.298347336180201","0.264692995393797","0.332001676966604","4"
"Rarely","2008","direct migration background","vocational + Abi","48","0.275812030734868","0.212922336697567","0.338701724772168","4"
"Rarely","2008","direct migration background","higher vocational","44","0.423256129614076","0.332159566718488","0.514352692509663","4"
"Rarely","2008","direct migration background","higher education","84","0.283888848044383","0.233777938989235","0.333999757099532","4"
"Rarely","2008","indirect migration background","in school","7","","","","4"
"Rarely","2008","indirect migration background","inadequately","2","","","","4"
"Rarely","2008","indirect migration background","general elemantary","32","0.136376789517682","0.0832001995858418","0.189553379449522","4"
"Rarely","2008","indirect migration background","middle vocational","78","0.242073892727402","0.195142816639476","0.289004968815327","4"
"Rarely","2008","indirect migration background","vocational + Abi","7","","","","4"
"Rarely","2008","indirect migration background","higher vocational","11","","","","4"
"Rarely","2008","indirect migration background","higher education","17","","","","4"
"Rarely","2008","no migration background","inadequately","18","","","","4"
"Rarely","2008","no migration background","general elemantary","383","0.271322258854625","0.248292624335608","0.294351893373642","4"
"Rarely","2008","no migration background","middle vocational","2706","0.305039962910233","0.295355590627135","0.31472433519333","4"
"Rarely","2008","no migration background","vocational + Abi","246","0.311842605602908","0.280935786599014","0.342749424606801","4"
"Rarely","2008","no migration background","higher vocational","445","0.319430920172965","0.293686245881668","0.345175594464262","4"
"Rarely","2008","no migration background","higher education","1112","0.296613841115324","0.282073860941342","0.311153821289306","4"
"Sometimes","2008","no migration background","in school","114","0.411426210687172","0.354887222337905","0.46796519903644","3"
"Sometimes","2008","no migration background","general elemantary","397","0.276558279911568","0.253391179022876","0.29972538080026","3"
"Sometimes","2008","no migration background","middle vocational","2861","0.328752100729241","0.318871373080657","0.338632828377825","3"
"Sometimes","2008","direct migration background","vocational + Abi","70","0.361974428086484","0.294349749477676","0.429599106695293","3"
"Sometimes","2008","direct migration background","higher education","117","0.409979733875885","0.355318106703346","0.464641361048423","3"
"Sometimes","2008","no migration background","inadequately","19","","","","3"
"Sometimes","2008","no migration background","vocational + Abi","331","0.370936399891478","0.338707929223055","0.4031648705599","3"
"Sometimes","2008","no migration background","higher vocational","444","0.370951386408576","0.344278904913007","0.397623867904144","3"
"Sometimes","2008","direct migration background","general elemantary","107","0.247095303749803","0.205991675788","0.288198931711606","3"
"Sometimes","2008","direct migration background","middle vocational","209","0.288285978408828","0.254967632126909","0.321604324690747","3"
"Sometimes","2008","direct migration background","higher vocational","31","0.304653365091482","0.219791506793925","0.389515223389039","3"
"Sometimes","2008","no migration background","higher education","1465","0.365841586044294","0.350508957516581","0.381174214572008","3"
"Sometimes","2008","direct migration background","in school","3","","","","3"
"Sometimes","2008","direct migration background","inadequately","24","","","","3"
"Sometimes","2008","indirect migration background","in school","24","","","","3"
"Sometimes","2008","indirect migration background","inadequately","2","","","","3"
"Sometimes","2008","indirect migration background","general elemantary","63","0.359436374387337","0.285086498316735","0.433786250457939","3"
"Sometimes","2008","indirect migration background","middle vocational","116","0.387533968953561","0.334155145967897","0.440912791939226","3"
"Sometimes","2008","indirect migration background","vocational + Abi","19","","","","3"
"Sometimes","2008","indirect migration background","higher vocational","14","","","","3"
"Sometimes","2008","indirect migration background","higher education","37","0.467080238125335","0.361635351437424","0.572525124813246","3"
"Very often","2008","no migration background","in school","31","0.0872884916877696","0.0548584987304271","0.119718484645112","1"
"Very often","2008","no migration background","inadequately","2","","","","1"
"Very often","2008","no migration background","general elemantary","31","0.0191839437878292","0.0120793490143701","0.0262885385612884","1"
"Very often","2008","no migration background","middle vocational","236","0.0285219428760081","0.0250207241614464","0.0320231615905698","1"
"Very often","2008","no migration background","vocational + Abi","31","0.0253941485246147","0.0148981435442793","0.0358901535049502","1"
"Very often","2008","no migration background","higher vocational","29","","","","1"
"Very often","2008","no migration background","higher education","138","0.0360230673284958","0.0300911530762621","0.0419549815807295","1"
"Very often","2008","direct migration background","in school","2","","","","1"
"Very often","2008","direct migration background","inadequately","2","","","","1"
"Very often","2008","direct migration background","general elemantary","7","","","","1"
"Very often","2008","direct migration background","middle vocational","13","","","","1"
"Very often","2008","direct migration background","vocational + Abi","9","","","","1"
"Very often","2008","direct migration background","higher vocational","3","","","","1"
"Very often","2008","direct migration background","higher education","17","","","","1"
"Very often","2008","indirect migration background","in school","4","","","","1"
"Very often","2008","indirect migration background","inadequately","","","","","1"
"Very often","2008","indirect migration background","general elemantary","9","","","","1"
"Very often","2008","indirect migration background","middle vocational","21","","","","1"
"Very often","2008","indirect migration background","vocational + Abi","1","","","","1"
"Very often","2008","indirect migration background","higher vocational","3","","","","1"
"Very often","2008","indirect migration background","higher education","5","","","","1"
"Never","2009","direct migration background","vocational + Abi","","","","","5"
"Never","2009","direct migration background","higher vocational","","","","","5"
"Never","2009","indirect migration background","vocational + Abi","","","","","5"
"Never","2009","indirect migration background","higher vocational","","","","","5"
"Never","2009","indirect migration background","higher education","","","","","5"
"Never","2009","direct migration background","middle vocational","","","","","5"
"Never","2009","indirect migration background","middle vocational","","","","","5"
"Never","2009","direct migration background","general elemantary","","","","","5"
"Never","2009","direct migration background","in school","","","","","5"
"Never","2009","direct migration background","inadequately","","","","","5"
"Never","2009","no migration background","in school","","","","","5"
"Never","2009","no migration background","inadequately","","","","","5"
"Never","2009","no migration background","general elemantary","","","","","5"
"Never","2009","no migration background","middle vocational","","","","","5"
"Never","2009","no migration background","vocational + Abi","","","","","5"
"Never","2009","no migration background","higher vocational","","","","","5"
"Never","2009","no migration background","higher education","","","","","5"
"Never","2009","direct migration background","higher education","","","","","5"
"Never","2009","indirect migration background","in school","","","","","5"
"Never","2009","indirect migration background","inadequately","","","","","5"
"Never","2009","indirect migration background","general elemantary","","","","","5"
"Often","2009","indirect migration background","middle vocational","","","","","2"
"Often","2009","indirect migration background","vocational + Abi","","","","","2"
"Often","2009","direct migration background","in school","","","","","2"
"Often","2009","direct migration background","inadequately","","","","","2"
"Often","2009","direct migration background","general elemantary","","","","","2"
"Often","2009","direct migration background","middle vocational","","","","","2"
"Often","2009","direct migration background","vocational + Abi","","","","","2"
"Often","2009","direct migration background","higher vocational","","","","","2"
"Often","2009","direct migration background","higher education","","","","","2"
"Often","2009","indirect migration background","in school","","","","","2"
"Often","2009","indirect migration background","inadequately","","","","","2"
"Often","2009","indirect migration background","general elemantary","","","","","2"
"Often","2009","indirect migration background","higher vocational","","","","","2"
"Often","2009","indirect migration background","higher education","","","","","2"
"Often","2009","no migration background","in school","","","","","2"
"Often","2009","no migration background","inadequately","","","","","2"
"Often","2009","no migration background","vocational + Abi","","","","","2"
"Often","2009","no migration background","higher vocational","","","","","2"
"Often","2009","no migration background","higher education","","","","","2"
"Often","2009","no migration background","general elemantary","","","","","2"
"Often","2009","no migration background","middle vocational","","","","","2"
"Rarely","2009","indirect migration background","middle vocational","","","","","4"
"Rarely","2009","direct migration background","in school","","","","","4"
"Rarely","2009","direct migration background","inadequately","","","","","4"
"Rarely","2009","direct migration background","general elemantary","","","","","4"
"Rarely","2009","direct migration background","vocational + Abi","","","","","4"
"Rarely","2009","direct migration background","higher vocational","","","","","4"
"Rarely","2009","direct migration background","higher education","","","","","4"
"Rarely","2009","indirect migration background","in school","","","","","4"
"Rarely","2009","indirect migration background","inadequately","","","","","4"
"Rarely","2009","indirect migration background","general elemantary","","","","","4"
"Rarely","2009","indirect migration background","vocational + Abi","","","","","4"
"Rarely","2009","indirect migration background","higher vocational","","","","","4"
"Rarely","2009","indirect migration background","higher education","","","","","4"
"Rarely","2009","no migration background","in school","","","","","4"
"Rarely","2009","no migration background","vocational + Abi","","","","","4"
"Rarely","2009","no migration background","higher vocational","","","","","4"
"Rarely","2009","no migration background","higher education","","","","","4"
"Rarely","2009","direct migration background","middle vocational","","","","","4"
"Rarely","2009","no migration background","inadequately","","","","","4"
"Rarely","2009","no migration background","general elemantary","","","","","4"
"Rarely","2009","no migration background","middle vocational","","","","","4"
"Sometimes","2009","no migration background","higher vocational","","","","","3"
"Sometimes","2009","no migration background","middle vocational","","","","","3"
"Sometimes","2009","direct migration background","middle vocational","","","","","3"
"Sometimes","2009","direct migration background","vocational + Abi","","","","","3"
"Sometimes","2009","no migration background","vocational + Abi","","","","","3"
"Sometimes","2009","direct migration background","general elemantary","","","","","3"
"Sometimes","2009","direct migration background","higher vocational","","","","","3"
"Sometimes","2009","direct migration background","higher education","","","","","3"
"Sometimes","2009","no migration background","general elemantary","","","","","3"
"Sometimes","2009","no migration background","in school","","","","","3"
"Sometimes","2009","direct migration background","inadequately","","","","","3"
"Sometimes","2009","no migration background","inadequately","","","","","3"
"Sometimes","2009","no migration background","higher education","","","","","3"
"Sometimes","2009","direct migration background","in school","","","","","3"
"Sometimes","2009","indirect migration background","in school","","","","","3"
"Sometimes","2009","indirect migration background","inadequately","","","","","3"
"Sometimes","2009","indirect migration background","general elemantary","","","","","3"
"Sometimes","2009","indirect migration background","middle vocational","","","","","3"
"Sometimes","2009","indirect migration background","vocational + Abi","","","","","3"
"Sometimes","2009","indirect migration background","higher vocational","","","","","3"
"Sometimes","2009","indirect migration background","higher education","","","","","3"
"Very often","2009","direct migration background","vocational + Abi","","","","","1"
"Very often","2009","direct migration background","higher vocational","","","","","1"
"Very often","2009","direct migration background","higher education","","","","","1"
"Very often","2009","indirect migration background","in school","","","","","1"
"Very often","2009","indirect migration background","inadequately","","","","","1"
"Very often","2009","no migration background","in school","","","","","1"
"Very often","2009","no migration background","inadequately","","","","","1"
"Very often","2009","no migration background","general elemantary","","","","","1"
"Very often","2009","no migration background","middle vocational","","","","","1"
"Very often","2009","no migration background","vocational + Abi","","","","","1"
"Very often","2009","no migration background","higher vocational","","","","","1"
"Very often","2009","no migration background","higher education","","","","","1"
"Very often","2009","direct migration background","in school","","","","","1"
"Very often","2009","direct migration background","inadequately","","","","","1"
"Very often","2009","direct migration background","general elemantary","","","","","1"
"Very often","2009","direct migration background","middle vocational","","","","","1"
"Very often","2009","indirect migration background","general elemantary","","","","","1"
"Very often","2009","indirect migration background","middle vocational","","","","","1"
"Very often","2009","indirect migration background","vocational + Abi","","","","","1"
"Very often","2009","indirect migration background","higher vocational","","","","","1"
"Very often","2009","indirect migration background","higher education","","","","","1"
"Never","2010","indirect migration background","higher education","","","","","5"
"Never","2010","indirect migration background","middle vocational","","","","","5"
"Never","2010","indirect migration background","higher vocational","","","","","5"
"Never","2010","indirect migration background","vocational + Abi","","","","","5"
"Never","2010","direct migration background","in school","","","","","5"
"Never","2010","direct migration background","inadequately","","","","","5"
"Never","2010","direct migration background","general elemantary","","","","","5"
"Never","2010","direct migration background","middle vocational","","","","","5"
"Never","2010","direct migration background","vocational + Abi","","","","","5"
"Never","2010","direct migration background","higher vocational","","","","","5"
"Never","2010","direct migration background","higher education","","","","","5"
"Never","2010","indirect migration background","in school","","","","","5"
"Never","2010","indirect migration background","inadequately","","","","","5"
"Never","2010","indirect migration background","general elemantary","","","","","5"
"Never","2010","no migration background","in school","","","","","5"
"Never","2010","no migration background","inadequately","","","","","5"
"Never","2010","no migration background","general elemantary","","","","","5"
"Never","2010","no migration background","middle vocational","","","","","5"
"Never","2010","no migration background","vocational + Abi","","","","","5"
"Never","2010","no migration background","higher vocational","","","","","5"
"Never","2010","no migration background","higher education","","","","","5"
"Often","2010","indirect migration background","vocational + Abi","","","","","2"
"Often","2010","indirect migration background","higher vocational","","","","","2"
"Often","2010","indirect migration background","in school","","","","","2"
"Often","2010","indirect migration background","inadequately","","","","","2"
"Often","2010","indirect migration background","general elemantary","","","","","2"
"Often","2010","indirect migration background","middle vocational","","","","","2"
"Often","2010","indirect migration background","higher education","","","","","2"
"Often","2010","direct migration background","in school","","","","","2"
"Often","2010","direct migration background","inadequately","","","","","2"
"Often","2010","direct migration background","general elemantary","","","","","2"
"Often","2010","direct migration background","middle vocational","","","","","2"
"Often","2010","direct migration background","vocational + Abi","","","","","2"
"Often","2010","direct migration background","higher vocational","","","","","2"
"Often","2010","direct migration background","higher education","","","","","2"
"Often","2010","no migration background","in school","","","","","2"
"Often","2010","no migration background","inadequately","","","","","2"
"Often","2010","no migration background","vocational + Abi","","","","","2"
"Often","2010","no migration background","higher vocational","","","","","2"
"Often","2010","no migration background","higher education","","","","","2"
"Often","2010","no migration background","general elemantary","","","","","2"
"Often","2010","no migration background","middle vocational","","","","","2"
"Rarely","2010","indirect migration background","vocational + Abi","","","","","4"
"Rarely","2010","indirect migration background","in school","","","","","4"
"Rarely","2010","indirect migration background","inadequately","","","","","4"
"Rarely","2010","indirect migration background","general elemantary","","","","","4"
"Rarely","2010","indirect migration background","middle vocational","","","","","4"
"Rarely","2010","indirect migration background","higher vocational","","","","","4"
"Rarely","2010","indirect migration background","higher education","","","","","4"
"Rarely","2010","direct migration background","in school","","","","","4"
"Rarely","2010","direct migration background","inadequately","","","","","4"
"Rarely","2010","direct migration background","general elemantary","","","","","4"
"Rarely","2010","direct migration background","vocational + Abi","","","","","4"
"Rarely","2010","direct migration background","higher vocational","","","","","4"
"Rarely","2010","direct migration background","higher education","","","","","4"
"Rarely","2010","no migration background","in school","","","","","4"
"Rarely","2010","no migration background","vocational + Abi","","","","","4"
"Rarely","2010","no migration background","higher vocational","","","","","4"
"Rarely","2010","no migration background","higher education","","","","","4"
"Rarely","2010","direct migration background","middle vocational","","","","","4"
"Rarely","2010","no migration background","general elemantary","","","","","4"
"Rarely","2010","no migration background","middle vocational","","","","","4"
"Rarely","2010","no migration background","inadequately","","","","","4"
"Sometimes","2010","no migration background","in school","","","","","3"
"Sometimes","2010","no migration background","inadequately","","","","","3"
"Sometimes","2010","no migration background","general elemantary","","","","","3"
"Sometimes","2010","no migration background","middle vocational","","","","","3"
"Sometimes","2010","no migration background","vocational + Abi","","","","","3"
"Sometimes","2010","no migration background","higher vocational","","","","","3"
"Sometimes","2010","no migration background","higher education","","","","","3"
"Sometimes","2010","direct migration background","in school","","","","","3"
"Sometimes","2010","direct migration background","inadequately","","","","","3"
"Sometimes","2010","direct migration background","general elemantary","","","","","3"
"Sometimes","2010","direct migration background","middle vocational","","","","","3"
"Sometimes","2010","direct migration background","vocational + Abi","","","","","3"
"Sometimes","2010","direct migration background","higher vocational","","","","","3"
"Sometimes","2010","direct migration background","higher education","","","","","3"
"Sometimes","2010","indirect migration background","in school","","","","","3"
"Sometimes","2010","indirect migration background","inadequately","","","","","3"
"Sometimes","2010","indirect migration background","general elemantary","","","","","3"
"Sometimes","2010","indirect migration background","middle vocational","","","","","3"
"Sometimes","2010","indirect migration background","vocational + Abi","","","","","3"
"Sometimes","2010","indirect migration background","higher vocational","","","","","3"
"Sometimes","2010","indirect migration background","higher education","","","","","3"
"Very often","2010","indirect migration background","in school","","","","","1"
"Very often","2010","indirect migration background","inadequately","","","","","1"
"Very often","2010","indirect migration background","general elemantary","","","","","1"
"Very often","2010","indirect migration background","middle vocational","","","","","1"
"Very often","2010","indirect migration background","vocational + Abi","","","","","1"
"Very often","2010","indirect migration background","higher vocational","","","","","1"
"Very often","2010","indirect migration background","higher education","","","","","1"
"Very often","2010","direct migration background","vocational + Abi","","","","","1"
"Very often","2010","direct migration background","higher vocational","","","","","1"
"Very often","2010","direct migration background","higher education","","","","","1"
"Very often","2010","no migration background","in school","","","","","1"
"Very often","2010","no migration background","inadequately","","","","","1"
"Very often","2010","no migration background","general elemantary","","","","","1"
"Very often","2010","no migration background","middle vocational","","","","","1"
"Very often","2010","no migration background","vocational + Abi","","","","","1"
"Very often","2010","no migration background","higher vocational","","","","","1"
"Very often","2010","no migration background","higher education","","","","","1"
"Very often","2010","direct migration background","in school","","","","","1"
"Very often","2010","direct migration background","inadequately","","","","","1"
"Very often","2010","direct migration background","general elemantary","","","","","1"
"Very often","2010","direct migration background","middle vocational","","","","","1"
"Never","2011","direct migration background","middle vocational","","","","","5"
"Never","2011","direct migration background","vocational + Abi","","","","","5"
"Never","2011","direct migration background","higher vocational","","","","","5"
"Never","2011","direct migration background","higher education","","","","","5"
"Never","2011","indirect migration background","in school","","","","","5"
"Never","2011","indirect migration background","inadequately","","","","","5"
"Never","2011","indirect migration background","general elemantary","","","","","5"
"Never","2011","indirect migration background","middle vocational","","","","","5"
"Never","2011","indirect migration background","vocational + Abi","","","","","5"
"Never","2011","indirect migration background","higher vocational","","","","","5"
"Never","2011","indirect migration background","higher education","","","","","5"
"Never","2011","direct migration background","in school","","","","","5"
"Never","2011","direct migration background","inadequately","","","","","5"
"Never","2011","direct migration background","general elemantary","","","","","5"
"Never","2011","no migration background","in school","","","","","5"
"Never","2011","no migration background","inadequately","","","","","5"
"Never","2011","no migration background","general elemantary","","","","","5"
"Never","2011","no migration background","middle vocational","","","","","5"
"Never","2011","no migration background","vocational + Abi","","","","","5"
"Never","2011","no migration background","higher vocational","","","","","5"
"Never","2011","no migration background","higher education","","","","","5"
"Often","2011","indirect migration background","higher vocational","","","","","2"
"Often","2011","indirect migration background","middle vocational","","","","","2"
"Often","2011","indirect migration background","vocational + Abi","","","","","2"
"Often","2011","direct migration background","middle vocational","","","","","2"
"Often","2011","indirect migration background","in school","","","","","2"
"Often","2011","indirect migration background","inadequately","","","","","2"
"Often","2011","indirect migration background","general elemantary","","","","","2"
"Often","2011","indirect migration background","higher education","","","","","2"
"Often","2011","direct migration background","in school","","","","","2"
"Often","2011","direct migration background","inadequately","","","","","2"
"Often","2011","direct migration background","general elemantary","","","","","2"
"Often","2011","direct migration background","vocational + Abi","","","","","2"
"Often","2011","direct migration background","higher vocational","","","","","2"
"Often","2011","direct migration background","higher education","","","","","2"
"Often","2011","no migration background","in school","","","","","2"
"Often","2011","no migration background","inadequately","","","","","2"
"Often","2011","no migration background","middle vocational","","","","","2"
"Often","2011","no migration background","vocational + Abi","","","","","2"
"Often","2011","no migration background","higher vocational","","","","","2"
"Often","2011","no migration background","higher education","","","","","2"
"Often","2011","no migration background","general elemantary","","","","","2"
"Rarely","2011","indirect migration background","middle vocational","","","","","4"
"Rarely","2011","indirect migration background","vocational + Abi","","","","","4"
"Rarely","2011","indirect migration background","in school","","","","","4"
"Rarely","2011","indirect migration background","inadequately","","","","","4"
"Rarely","2011","indirect migration background","general elemantary","","","","","4"
"Rarely","2011","indirect migration background","higher vocational","","","","","4"
"Rarely","2011","indirect migration background","higher education","","","","","4"
"Rarely","2011","direct migration background","in school","","","","","4"
"Rarely","2011","direct migration background","inadequately","","","","","4"
"Rarely","2011","direct migration background","general elemantary","","","","","4"
"Rarely","2011","direct migration background","middle vocational","","","","","4"
"Rarely","2011","direct migration background","vocational + Abi","","","","","4"
"Rarely","2011","direct migration background","higher vocational","","","","","4"
"Rarely","2011","direct migration background","higher education","","","","","4"
"Rarely","2011","no migration background","in school","","","","","4"
"Rarely","2011","no migration background","middle vocational","","","","","4"
"Rarely","2011","no migration background","vocational + Abi","","","","","4"
"Rarely","2011","no migration background","higher vocational","","","","","4"
"Rarely","2011","no migration background","higher education","","","","","4"
"Rarely","2011","no migration background","inadequately","","","","","4"
"Rarely","2011","no migration background","general elemantary","","","","","4"
"Sometimes","2011","no migration background","in school","","","","","3"
"Sometimes","2011","no migration background","inadequately","","","","","3"
"Sometimes","2011","no migration background","general elemantary","","","","","3"
"Sometimes","2011","no migration background","middle vocational","","","","","3"
"Sometimes","2011","no migration background","vocational + Abi","","","","","3"
"Sometimes","2011","no migration background","higher vocational","","","","","3"
"Sometimes","2011","no migration background","higher education","","","","","3"
"Sometimes","2011","direct migration background","in school","","","","","3"
"Sometimes","2011","direct migration background","inadequately","","","","","3"
"Sometimes","2011","direct migration background","general elemantary","","","","","3"
"Sometimes","2011","direct migration background","middle vocational","","","","","3"
"Sometimes","2011","direct migration background","vocational + Abi","","","","","3"
"Sometimes","2011","direct migration background","higher vocational","","","","","3"
"Sometimes","2011","direct migration background","higher education","","","","","3"
"Sometimes","2011","indirect migration background","in school","","","","","3"
"Sometimes","2011","indirect migration background","inadequately","","","","","3"
"Sometimes","2011","indirect migration background","general elemantary","","","","","3"
"Sometimes","2011","indirect migration background","middle vocational","","","","","3"
"Sometimes","2011","indirect migration background","vocational + Abi","","","","","3"
"Sometimes","2011","indirect migration background","higher vocational","","","","","3"
"Sometimes","2011","indirect migration background","higher education","","","","","3"
"Very often","2011","indirect migration background","in school","","","","","1"
"Very often","2011","indirect migration background","inadequately","","","","","1"
"Very often","2011","indirect migration background","general elemantary","","","","","1"
"Very often","2011","indirect migration background","middle vocational","","","","","1"
"Very often","2011","indirect migration background","vocational + Abi","","","","","1"
"Very often","2011","indirect migration background","higher vocational","","","","","1"
"Very often","2011","indirect migration background","higher education","","","","","1"
"Very often","2011","no migration background","vocational + Abi","","","","","1"
"Very often","2011","no migration background","higher vocational","","","","","1"
"Very often","2011","no migration background","higher education","","","","","1"
"Very often","2011","direct migration background","in school","","","","","1"
"Very often","2011","direct migration background","inadequately","","","","","1"
"Very often","2011","direct migration background","general elemantary","","","","","1"
"Very often","2011","direct migration background","middle vocational","","","","","1"
"Very often","2011","direct migration background","vocational + Abi","","","","","1"
"Very often","2011","direct migration background","higher vocational","","","","","1"
"Very often","2011","direct migration background","higher education","","","","","1"
"Very often","2011","no migration background","general elemantary","","","","","1"
"Very often","2011","no migration background","inadequately","","","","","1"
"Very often","2011","no migration background","middle vocational","","","","","1"
"Very often","2011","no migration background","in school","","","","","1"
