"pld0043","year","age_gr","migback","n","percent","lower_confidence","upper_confidence","value"
"Very often","2012","35-65 y.","indirect migration background","","","","","1"
"Very often","2012","66 and older","indirect migration background","","","","","1"
"Never","2013","16-34 y.","no migration background","372","0.0682933569332608","0.0608264344171221","0.0757602794493995","5"
"Never","2013","16-34 y.","direct migration background","74","0.0765534401310237","0.0552788743141388","0.0978280059479085","5"
"Never","2013","16-34 y.","indirect migration background","54","0.0651016038459232","0.0462228109281777","0.0839803967636688","5"
"Never","2013","35-65 y.","indirect migration background","60","0.12700594981238","0.0984685156963804","0.15554338392838","5"
"Never","2013","66 and older","no migration background","1402","0.326351003238678","0.312798393976708","0.339903612500648","5"
"Never","2013","66 and older","direct migration background","132","0.385604479202338","0.33580668405206","0.435402274352616","5"
"Never","2013","35-65 y.","no migration background","1531","0.12643590965213","0.120656806400678","0.132215012903581","5"
"Never","2013","35-65 y.","direct migration background","293","0.196973126224768","0.17799474883908","0.215951503610456","5"
"Never","2013","66 and older","indirect migration background","4","","","","5"
"Often","2013","16-34 y.","no migration background","960","0.228098621416341","0.2156776644591","0.240519578373582","2"
"Often","2013","16-34 y.","direct migration background","117","0.26031881320356","0.225207463035152","0.295430163371969","2"
"Often","2013","16-34 y.","indirect migration background","168","0.269278466710338","0.235333691503909","0.303223241916766","2"
"Often","2013","35-65 y.","no migration background","2028","0.146618177487653","0.140467209725793","0.152769145249512","2"
"Often","2013","35-65 y.","direct migration background","267","0.158821342409398","0.141379630710455","0.176263054108342","2"
"Often","2013","66 and older","direct migration background","26","","","","2"
"Often","2013","35-65 y.","indirect migration background","92","0.199614564288428","0.165358067525001","0.233871061051854","2"
"Often","2013","66 and older","indirect migration background","","","","","2"
"Often","2013","66 and older","no migration background","386","0.0778588597515","0.070113950629996","0.0856037688730039","2"
"Rarely","2013","16-34 y.","no migration background","1153","0.256446555927074","0.243520460776068","0.26937265107808","4"
"Rarely","2013","16-34 y.","direct migration background","174","0.245358106330347","0.210927622390563","0.27978859027013","4"
"Rarely","2013","16-34 y.","indirect migration background","164","0.260993673547137","0.227386248432495","0.29460109866178","4"
"Rarely","2013","35-65 y.","no migration background","4147","0.33726932284558","0.32904813056318","0.34549051512798","4"
"Rarely","2013","66 and older","direct migration background","128","0.340981710767387","0.292483095893197","0.389480325641578","4"
"Rarely","2013","35-65 y.","direct migration background","514","0.312885650031362","0.290759906105317","0.335011393957407","4"
"Rarely","2013","35-65 y.","indirect migration background","163","0.263193512563047","0.22545267298312","0.300934352142974","4"
"Rarely","2013","66 and older","no migration background","1638","0.346694326040843","0.33293823030536","0.360450421776326","4"
"Rarely","2013","66 and older","indirect migration background","1","","","","4"
"Sometimes","2013","16-34 y.","no migration background","1703","0.399771114908857","0.385270815506679","0.414271414311036","3"
"Sometimes","2013","16-34 y.","indirect migration background","233","0.373135515614474","0.336125753141022","0.410145278087926","3"
"Sometimes","2013","35-65 y.","direct migration background","561","0.306208717727994","0.284214235414746","0.328203200041242","3"
"Sometimes","2013","66 and older","indirect migration background","","","","","3"
"Sometimes","2013","35-65 y.","indirect migration background","195","0.374973124151891","0.333482815723087","0.416463432580694","3"
"Sometimes","2013","66 and older","direct migration background","77","0.185943638132688","0.146139066158088","0.225748210107288","3"
"Sometimes","2013","35-65 y.","no migration background","4710","0.370836789798564","0.362437338530184","0.379236241066945","3"
"Sometimes","2013","16-34 y.","direct migration background","211","0.375315219005076","0.336571525870836","0.414058912139317","3"
"Sometimes","2013","66 and older","no migration background","1111","0.234133670334171","0.221893934841674","0.246373405826668","3"
"Very often","2013","16-34 y.","indirect migration background","37","0.0314907402821282","0.0181266471029742","0.0448548334612822","1"
"Very often","2013","16-34 y.","no migration background","196","0.0473903508144672","0.0411008631709643","0.0536798384579702","1"
"Very often","2013","16-34 y.","direct migration background","24","","","","1"
"Very often","2013","66 and older","no migration background","61","0.0149621406348087","0.0114531118146387","0.0184711694549787","1"
"Very often","2013","35-65 y.","indirect migration background","13","","","","1"
"Very often","2013","66 and older","direct migration background","4","","","","1"
"Very often","2013","35-65 y.","direct migration background","52","0.0251111636064775","0.0176449309804103","0.0325773962325446","1"
"Very often","2013","66 and older","indirect migration background","","","","","1"
"Very often","2013","35-65 y.","no migration background","288","0.0188398002160734","0.0164755907248112","0.0212040097073356","1"
"Never","2014","16-34 y.","no migration background","","","","","5"
"Never","2014","16-34 y.","direct migration background","","","","","5"
"Never","2014","16-34 y.","indirect migration background","","","","","5"
"Never","2014","35-65 y.","indirect migration background","","","","","5"
"Never","2014","66 and older","no migration background","","","","","5"
"Never","2014","66 and older","direct migration background","","","","","5"
"Never","2014","66 and older","indirect migration background","","","","","5"
"Never","2014","35-65 y.","no migration background","","","","","5"
"Never","2014","35-65 y.","direct migration background","","","","","5"
"Often","2014","16-34 y.","no migration background","","","","","2"
"Often","2014","16-34 y.","direct migration background","","","","","2"
"Often","2014","16-34 y.","indirect migration background","","","","","2"
"Often","2014","35-65 y.","no migration background","","","","","2"
"Often","2014","35-65 y.","direct migration background","","","","","2"
"Often","2014","66 and older","direct migration background","","","","","2"
"Often","2014","35-65 y.","indirect migration background","","","","","2"
"Often","2014","66 and older","no migration background","","","","","2"
"Often","2014","66 and older","indirect migration background","","","","","2"
"Rarely","2014","16-34 y.","no migration background","","","","","4"
"Rarely","2014","35-65 y.","no migration background","","","","","4"
"Rarely","2014","16-34 y.","direct migration background","","","","","4"
"Rarely","2014","16-34 y.","indirect migration background","","","","","4"
"Rarely","2014","35-65 y.","direct migration background","","","","","4"
"Rarely","2014","35-65 y.","indirect migration background","","","","","4"
"Rarely","2014","66 and older","no migration background","","","","","4"
"Rarely","2014","66 and older","direct migration background","","","","","4"
"Rarely","2014","66 and older","indirect migration background","","","","","4"
"Sometimes","2014","66 and older","direct migration background","","","","","3"
"Sometimes","2014","66 and older","no migration background","","","","","3"
"Sometimes","2014","16-34 y.","no migration background","","","","","3"
"Sometimes","2014","16-34 y.","direct migration background","","","","","3"
"Sometimes","2014","16-34 y.","indirect migration background","","","","","3"
"Sometimes","2014","35-65 y.","no migration background","","","","","3"
"Sometimes","2014","35-65 y.","indirect migration background","","","","","3"
"Sometimes","2014","66 and older","indirect migration background","","","","","3"
"Sometimes","2014","35-65 y.","direct migration background","","","","","3"
"Very often","2014","16-34 y.","no migration background","","","","","1"
"Very often","2014","16-34 y.","direct migration background","","","","","1"
"Very often","2014","16-34 y.","indirect migration background","","","","","1"
"Very often","2014","35-65 y.","no migration background","","","","","1"
"Very often","2014","66 and older","direct migration background","","","","","1"
"Very often","2014","66 and older","indirect migration background","","","","","1"
"Very often","2014","66 and older","no migration background","","","","","1"
"Very often","2014","35-65 y.","direct migration background","","","","","1"
"Very often","2014","35-65 y.","indirect migration background","","","","","1"
"Never","2015","16-34 y.","no migration background","","","","","5"
"Never","2015","16-34 y.","direct migration background","","","","","5"
"Never","2015","16-34 y.","indirect migration background","","","","","5"
"Never","2015","35-65 y.","no migration background","","","","","5"
"Never","2015","35-65 y.","direct migration background","","","","","5"
"Never","2015","35-65 y.","indirect migration background","","","","","5"
"Never","2015","66 and older","no migration background","","","","","5"
"Never","2015","66 and older","direct migration background","","","","","5"
"Never","2015","66 and older","indirect migration background","","","","","5"
"Often","2015","16-34 y.","no migration background","","","","","2"
"Often","2015","16-34 y.","direct migration background","","","","","2"
"Often","2015","16-34 y.","indirect migration background","","","","","2"
"Often","2015","35-65 y.","no migration background","","","","","2"
"Often","2015","35-65 y.","direct migration background","","","","","2"
"Often","2015","66 and older","direct migration background","","","","","2"
"Often","2015","66 and older","no migration background","","","","","2"
"Often","2015","35-65 y.","indirect migration background","","","","","2"
"Often","2015","66 and older","indirect migration background","","","","","2"
"Rarely","2015","16-34 y.","no migration background","","","","","4"
"Rarely","2015","35-65 y.","no migration background","","","","","4"
"Rarely","2015","16-34 y.","direct migration background","","","","","4"
"Rarely","2015","16-34 y.","indirect migration background","","","","","4"
"Rarely","2015","35-65 y.","direct migration background","","","","","4"
"Rarely","2015","35-65 y.","indirect migration background","","","","","4"
"Rarely","2015","66 and older","no migration background","","","","","4"
"Rarely","2015","66 and older","indirect migration background","","","","","4"
"Rarely","2015","66 and older","direct migration background","","","","","4"
"Sometimes","2015","66 and older","no migration background","","","","","3"
"Sometimes","2015","16-34 y.","indirect migration background","","","","","3"
"Sometimes","2015","35-65 y.","direct migration background","","","","","3"
"Sometimes","2015","35-65 y.","indirect migration background","","","","","3"
"Sometimes","2015","66 and older","direct migration background","","","","","3"
"Sometimes","2015","66 and older","indirect migration background","","","","","3"
"Sometimes","2015","16-34 y.","no migration background","","","","","3"
"Sometimes","2015","16-34 y.","direct migration background","","","","","3"
"Sometimes","2015","35-65 y.","no migration background","","","","","3"
"Very often","2015","16-34 y.","no migration background","","","","","1"
"Very often","2015","16-34 y.","direct migration background","","","","","1"
"Very often","2015","16-34 y.","indirect migration background","","","","","1"
"Very often","2015","66 and older","no migration background","","","","","1"
"Very often","2015","66 and older","direct migration background","","","","","1"
"Very often","2015","35-65 y.","indirect migration background","","","","","1"
"Very often","2015","35-65 y.","direct migration background","","","","","1"
"Very often","2015","35-65 y.","no migration background","","","","","1"
"Very often","2015","66 and older","indirect migration background","","","","","1"
"Never","2016","16-34 y.","no migration background","","","","","5"
"Never","2016","16-34 y.","direct migration background","","","","","5"
"Never","2016","16-34 y.","indirect migration background","","","","","5"
"Never","2016","35-65 y.","indirect migration background","","","","","5"
"Never","2016","66 and older","no migration background","","","","","5"
"Never","2016","66 and older","direct migration background","","","","","5"
"Never","2016","35-65 y.","no migration background","","","","","5"
"Never","2016","35-65 y.","direct migration background","","","","","5"
"Never","2016","66 and older","indirect migration background","","","","","5"
"Often","2016","16-34 y.","no migration background","","","","","2"
"Often","2016","16-34 y.","direct migration background","","","","","2"
"Often","2016","16-34 y.","indirect migration background","","","","","2"
"Often","2016","35-65 y.","no migration background","","","","","2"
"Often","2016","35-65 y.","direct migration background","","","","","2"
"Often","2016","35-65 y.","indirect migration background","","","","","2"
"Often","2016","66 and older","no migration background","","","","","2"
"Often","2016","66 and older","direct migration background","","","","","2"
"Often","2016","66 and older","indirect migration background","","","","","2"
"Rarely","2016","16-34 y.","indirect migration background","","","","","4"
"Rarely","2016","16-34 y.","no migration background","","","","","4"
"Rarely","2016","16-34 y.","direct migration background","","","","","4"
"Rarely","2016","35-65 y.","no migration background","","","","","4"
"Rarely","2016","35-65 y.","direct migration background","","","","","4"
"Rarely","2016","35-65 y.","indirect migration background","","","","","4"
"Rarely","2016","66 and older","no migration background","","","","","4"
"Rarely","2016","66 and older","direct migration background","","","","","4"
"Rarely","2016","66 and older","indirect migration background","","","","","4"
"Sometimes","2016","16-34 y.","indirect migration background","","","","","3"
"Sometimes","2016","66 and older","direct migration background","","","","","3"
"Sometimes","2016","16-34 y.","no migration background","","","","","3"
"Sometimes","2016","16-34 y.","direct migration background","","","","","3"
"Sometimes","2016","35-65 y.","no migration background","","","","","3"
"Sometimes","2016","35-65 y.","direct migration background","","","","","3"
"Sometimes","2016","35-65 y.","indirect migration background","","","","","3"
"Sometimes","2016","66 and older","no migration background","","","","","3"
"Sometimes","2016","66 and older","indirect migration background","","","","","3"
"Very often","2016","16-34 y.","indirect migration background","","","","","1"
"Very often","2016","16-34 y.","no migration background","","","","","1"
"Very often","2016","16-34 y.","direct migration background","","","","","1"
"Very often","2016","66 and older","no migration background","","","","","1"
"Very often","2016","35-65 y.","indirect migration background","","","","","1"
"Very often","2016","35-65 y.","direct migration background","","","","","1"
"Very often","2016","35-65 y.","no migration background","","","","","1"
"Very often","2016","66 and older","direct migration background","","","","","1"
"Very often","2016","66 and older","indirect migration background","","","","","1"
"Never","2017","16-34 y.","no migration background","","","","","5"
"Never","2017","16-34 y.","direct migration background","","","","","5"
"Never","2017","16-34 y.","indirect migration background","","","","","5"
"Never","2017","35-65 y.","indirect migration background","","","","","5"
"Never","2017","66 and older","no migration background","","","","","5"
"Never","2017","66 and older","direct migration background","","","","","5"
"Never","2017","66 and older","indirect migration background","","","","","5"
"Never","2017","35-65 y.","no migration background","","","","","5"
"Never","2017","35-65 y.","direct migration background","","","","","5"
"Often","2017","35-65 y.","indirect migration background","","","","","2"
"Often","2017","66 and older","no migration background","","","","","2"
"Often","2017","66 and older","direct migration background","","","","","2"
"Often","2017","16-34 y.","no migration background","","","","","2"
"Often","2017","16-34 y.","direct migration background","","","","","2"
"Often","2017","16-34 y.","indirect migration background","","","","","2"
"Often","2017","35-65 y.","no migration background","","","","","2"
"Often","2017","35-65 y.","direct migration background","","","","","2"
"Often","2017","66 and older","indirect migration background","","","","","2"
"Rarely","2017","16-34 y.","indirect migration background","","","","","4"
"Rarely","2017","16-34 y.","no migration background","","","","","4"
"Rarely","2017","16-34 y.","direct migration background","","","","","4"
"Rarely","2017","35-65 y.","no migration background","","","","","4"
"Rarely","2017","66 and older","no migration background","","","","","4"
"Rarely","2017","35-65 y.","direct migration background","","","","","4"
"Rarely","2017","35-65 y.","indirect migration background","","","","","4"
"Rarely","2017","66 and older","direct migration background","","","","","4"
"Rarely","2017","66 and older","indirect migration background","","","","","4"
"Sometimes","2017","16-34 y.","no migration background","","","","","3"
"Sometimes","2017","16-34 y.","direct migration background","","","","","3"
"Sometimes","2017","66 and older","no migration background","","","","","3"
"Sometimes","2017","16-34 y.","indirect migration background","","","","","3"
"Sometimes","2017","35-65 y.","direct migration background","","","","","3"
"Sometimes","2017","35-65 y.","indirect migration background","","","","","3"
"Sometimes","2017","66 and older","direct migration background","","","","","3"
"Sometimes","2017","66 and older","indirect migration background","","","","","3"
"Sometimes","2017","35-65 y.","no migration background","","","","","3"
"Very often","2017","16-34 y.","no migration background","","","","","1"
"Very often","2017","16-34 y.","direct migration background","","","","","1"
"Very often","2017","16-34 y.","indirect migration background","","","","","1"
"Very often","2017","35-65 y.","no migration background","","","","","1"
"Very often","2017","66 and older","direct migration background","","","","","1"
"Very often","2017","66 and older","indirect migration background","","","","","1"
"Very often","2017","35-65 y.","indirect migration background","","","","","1"
"Very often","2017","35-65 y.","direct migration background","","","","","1"
"Very often","2017","66 and older","no migration background","","","","","1"
"Never","2018","16-34 y.","no migration background","313","0.0738309461783897","0.06571813109616","0.0819437612606194","5"
"Never","2018","16-34 y.","direct migration background","178","0.143651787643381","0.122597032079242","0.164706543207519","5"
"Never","2018","16-34 y.","indirect migration background","92","0.0943843269222334","0.0760611586412788","0.112707495203188","5"
"Never","2018","35-65 y.","no migration background","1270","0.116624200852911","0.110630931505796","0.122617470200027","5"
"Never","2018","35-65 y.","direct migration background","627","0.204120960315413","0.189459004440649","0.218782916190177","5"
"Never","2018","35-65 y.","indirect migration background","95","0.124689363567206","0.100405985707612","0.148972741426801","5"
"Never","2018","66 and older","no migration background","1124","0.265437861193531","0.252644024945682","0.278231697441379","5"
"Never","2018","66 and older","direct migration background","163","0.299923542992423","0.257301464816921","0.342545621167925","5"
"Never","2018","66 and older","indirect migration background","5","","","","5"
"Often","2018","16-34 y.","no migration background","912","0.232011886680086","0.218915858706246","0.245107914653926","2"
"Often","2018","16-34 y.","direct migration background","218","0.22272430827296","0.197747275652538","0.247701340893381","2"
"Often","2018","16-34 y.","indirect migration background","237","0.252164065744355","0.224948120186776","0.279380011301933","2"
"Often","2018","35-65 y.","no migration background","1829","0.168856710328973","0.161861612051276","0.17585180860667","2"
"Often","2018","35-65 y.","direct migration background","431","0.155071369561244","0.141903958379677","0.168238780742811","2"
"Often","2018","35-65 y.","indirect migration background","139","0.206507893107484","0.176753374787285","0.236262411427683","2"
"Often","2018","66 and older","no migration background","501","0.106406838445892","0.0974725540822328","0.11534112280955","2"
"Often","2018","66 and older","direct migration background","44","0.0972610263617955","0.0696992549612554","0.124822797762336","2"
"Often","2018","66 and older","indirect migration background","5","","","","2"
"Rarely","2018","16-34 y.","indirect migration background","243","0.198148580771002","0.173166932019628","0.223130229522376","4"
"Rarely","2018","16-34 y.","no migration background","1027","0.260733245623841","0.247112338849381","0.2743541523983","4"
"Rarely","2018","16-34 y.","direct migration background","255","0.260553875636026","0.234204427367552","0.2869033239045","4"
"Rarely","2018","35-65 y.","no migration background","3401","0.306580692573322","0.297971407819505","0.31518997732714","4"
"Rarely","2018","66 and older","no migration background","1524","0.3326343897896","0.318983197992943","0.346285581586256","4"
"Rarely","2018","35-65 y.","direct migration background","783","0.276926950151101","0.260649054056699","0.293204846245503","4"
"Rarely","2018","35-65 y.","indirect migration background","205","0.286185686827717","0.252963373385703","0.31940800026973","4"
"Rarely","2018","66 and older","indirect migration background","8","","","","4"
"Rarely","2018","66 and older","direct migration background","122","0.320753758846961","0.277337129385235","0.364170388308687","4"
"Sometimes","2018","16-34 y.","no migration background","1522","0.382505248744079","0.36742728961366","0.397583207874499","3"
"Sometimes","2018","16-34 y.","direct migration background","351","0.307673578394964","0.279967819976759","0.33537933681317","3"
"Sometimes","2018","35-65 y.","direct migration background","929","0.320509386046483","0.303533334695637","0.33748543739733","3"
"Sometimes","2018","35-65 y.","indirect migration background","237","0.312251874126905","0.278189059953186","0.346314688300624","3"
"Sometimes","2018","66 and older","no migration background","1336","0.278371992889523","0.265386018484241","0.291357967294804","3"
"Sometimes","2018","66 and older","indirect migration background","2","","","","3"
"Sometimes","2018","16-34 y.","indirect migration background","327","0.363096718869863","0.332957876370226","0.393235561369499","3"
"Sometimes","2018","35-65 y.","no migration background","4159","0.375263539737676","0.366222605324735","0.384304474150616","3"
"Sometimes","2018","66 and older","direct migration background","105","0.264507558945922","0.22348103173872","0.305534086153124","3"
"Very often","2018","16-34 y.","no migration background","217","0.0509186727736044","0.0440984669835203","0.0577388785636885","1"
"Very often","2018","16-34 y.","direct migration background","64","0.0653964500526695","0.0505555483428504","0.0802373517624885","1"
"Very often","2018","16-34 y.","indirect migration background","79","0.0922063076925477","0.0740740217257213","0.110338593659374","1"
"Very often","2018","66 and older","no migration background","91","0.0171489176814553","0.0133873636793623","0.0209104716835484","1"
"Very often","2018","35-65 y.","direct migration background","133","0.0433713339257587","0.0359616845412069","0.0507809833103104","1"
"Very often","2018","35-65 y.","indirect migration background","35","0.0703651823706886","0.0515655918467167","0.0891647728946606","1"
"Very often","2018","66 and older","direct migration background","10","","","","1"
"Very often","2018","66 and older","indirect migration background","","","","","1"
"Very often","2018","35-65 y.","no migration background","359","0.0326748565071177","0.0293552256737448","0.0359944873404906","1"
