"pld0043","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence"
"Rarely","2009","inadequately","Urban Area","","","",""
"Rarely","2009","inadequately","Rural Area","","","",""
"Rarely","2009","general elemantary","Urban Area","","","",""
"Rarely","2009","general elemantary","Rural Area","","","",""
"Rarely","2009","middle vocational","Urban Area","","","",""
"Rarely","2009","middle vocational","Rural Area","","","",""
"Rarely","2009","vocational + Abi","Urban Area","","","",""
"Rarely","2009","vocational + Abi","Rural Area","","","",""
"Rarely","2009","higher vocational","Urban Area","","","",""
"Rarely","2009","higher vocational","Rural Area","","","",""
"Rarely","2009","higher education","Urban Area","","","",""
"Rarely","2009","higher education","Rural Area","","","",""
"Never","2009","in school","Urban Area","","","",""
"Never","2009","in school","Rural Area","","","",""
"Never","2009","inadequately","Urban Area","","","",""
"Never","2009","inadequately","Rural Area","","","",""
"Never","2009","general elemantary","Urban Area","","","",""
"Never","2009","general elemantary","Rural Area","","","",""
"Never","2009","middle vocational","Urban Area","","","",""
"Never","2009","middle vocational","Rural Area","","","",""
"Never","2009","vocational + Abi","Urban Area","","","",""
"Never","2009","vocational + Abi","Rural Area","","","",""
"Never","2009","higher vocational","Urban Area","","","",""
"Never","2009","higher vocational","Rural Area","","","",""
"Never","2009","higher education","Urban Area","","","",""
"Never","2009","higher education","Rural Area","","","",""
"Very often","2010","in school","Urban Area","","","",""
"Very often","2010","in school","Rural Area","","","",""
"Very often","2010","inadequately","Urban Area","","","",""
"Very often","2010","inadequately","Rural Area","","","",""
"Very often","2010","general elemantary","Urban Area","","","",""
"Very often","2010","general elemantary","Rural Area","","","",""
"Very often","2010","middle vocational","Urban Area","","","",""
"Very often","2010","middle vocational","Rural Area","","","",""
"Very often","2010","vocational + Abi","Urban Area","","","",""
"Very often","2010","vocational + Abi","Rural Area","","","",""
"Very often","2010","higher vocational","Urban Area","","","",""
"Very often","2010","higher vocational","Rural Area","","","",""
"Very often","2010","higher education","Urban Area","","","",""
"Very often","2010","higher education","Rural Area","","","",""
"Often","2010","in school","Urban Area","","","",""
"Often","2010","in school","Rural Area","","","",""
"Often","2010","inadequately","Urban Area","","","",""
"Often","2010","inadequately","Rural Area","","","",""
"Often","2010","general elemantary","Urban Area","","","",""
"Often","2010","general elemantary","Rural Area","","","",""
"Often","2010","middle vocational","Urban Area","","","",""
"Often","2010","middle vocational","Rural Area","","","",""
"Often","2010","vocational + Abi","Urban Area","","","",""
"Often","2010","vocational + Abi","Rural Area","","","",""
"Often","2010","higher vocational","Urban Area","","","",""
"Often","2010","higher vocational","Rural Area","","","",""
"Often","2010","higher education","Urban Area","","","",""
"Often","2010","higher education","Rural Area","","","",""
"Sometimes","2010","in school","Urban Area","","","",""
"Sometimes","2010","in school","Rural Area","","","",""
"Sometimes","2010","inadequately","Urban Area","","","",""
"Sometimes","2010","inadequately","Rural Area","","","",""
"Sometimes","2010","general elemantary","Urban Area","","","",""
"Sometimes","2010","general elemantary","Rural Area","","","",""
"Sometimes","2010","middle vocational","Urban Area","","","",""
"Sometimes","2010","middle vocational","Rural Area","","","",""
"Sometimes","2010","vocational + Abi","Urban Area","","","",""
"Sometimes","2010","vocational + Abi","Rural Area","","","",""
"Sometimes","2010","higher vocational","Urban Area","","","",""
"Sometimes","2010","higher vocational","Rural Area","","","",""
"Sometimes","2010","higher education","Urban Area","","","",""
"Sometimes","2010","higher education","Rural Area","","","",""
"Rarely","2010","in school","Urban Area","","","",""
"Rarely","2010","in school","Rural Area","","","",""
"Rarely","2010","inadequately","Urban Area","","","",""
"Rarely","2010","inadequately","Rural Area","","","",""
"Rarely","2010","general elemantary","Urban Area","","","",""
"Rarely","2010","general elemantary","Rural Area","","","",""
"Rarely","2010","middle vocational","Urban Area","","","",""
"Rarely","2010","middle vocational","Rural Area","","","",""
"Rarely","2010","vocational + Abi","Urban Area","","","",""
"Rarely","2010","vocational + Abi","Rural Area","","","",""
"Rarely","2010","higher vocational","Urban Area","","","",""
"Rarely","2010","higher vocational","Rural Area","","","",""
"Rarely","2010","higher education","Urban Area","","","",""
"Rarely","2010","higher education","Rural Area","","","",""
"Never","2010","in school","Urban Area","","","",""
"Never","2010","in school","Rural Area","","","",""
"Never","2010","inadequately","Urban Area","","","",""
"Never","2010","inadequately","Rural Area","","","",""
"Never","2010","general elemantary","Urban Area","","","",""
"Never","2010","general elemantary","Rural Area","","","",""
"Never","2010","middle vocational","Urban Area","","","",""
"Never","2010","middle vocational","Rural Area","","","",""
"Never","2010","vocational + Abi","Urban Area","","","",""
"Never","2010","vocational + Abi","Rural Area","","","",""
"Never","2010","higher vocational","Urban Area","","","",""
"Never","2010","higher vocational","Rural Area","","","",""
"Never","2010","higher education","Urban Area","","","",""
"Never","2010","higher education","Rural Area","","","",""
"Very often","2011","in school","Urban Area","","","",""
"Very often","2011","in school","Rural Area","","","",""
"Very often","2011","inadequately","Urban Area","","","",""
"Very often","2011","inadequately","Rural Area","","","",""
"Very often","2011","general elemantary","Urban Area","","","",""
"Very often","2011","general elemantary","Rural Area","","","",""
"Very often","2011","middle vocational","Urban Area","","","",""
"Very often","2011","middle vocational","Rural Area","","","",""
"Very often","2011","vocational + Abi","Urban Area","","","",""
"Very often","2011","vocational + Abi","Rural Area","","","",""
"Very often","2011","higher vocational","Urban Area","","","",""
"Very often","2011","higher vocational","Rural Area","","","",""
"Very often","2011","higher education","Urban Area","","","",""
"Very often","2011","higher education","Rural Area","","","",""
"Often","2011","in school","Urban Area","","","",""
"Often","2011","in school","Rural Area","","","",""
"Often","2011","inadequately","Urban Area","","","",""
"Often","2011","inadequately","Rural Area","","","",""
"Often","2011","general elemantary","Urban Area","","","",""
"Often","2011","general elemantary","Rural Area","","","",""
"Often","2011","middle vocational","Urban Area","","","",""
"Often","2011","middle vocational","Rural Area","","","",""
"Often","2011","vocational + Abi","Urban Area","","","",""
"Often","2011","vocational + Abi","Rural Area","","","",""
"Often","2011","higher vocational","Urban Area","","","",""
"Often","2011","higher vocational","Rural Area","","","",""
"Often","2011","higher education","Urban Area","","","",""
"Often","2011","higher education","Rural Area","","","",""
"Sometimes","2011","in school","Urban Area","","","",""
"Sometimes","2011","in school","Rural Area","","","",""
"Sometimes","2011","inadequately","Urban Area","","","",""
"Sometimes","2011","inadequately","Rural Area","","","",""
"Sometimes","2011","general elemantary","Urban Area","","","",""
"Sometimes","2011","general elemantary","Rural Area","","","",""
"Sometimes","2011","middle vocational","Urban Area","","","",""
"Sometimes","2011","middle vocational","Rural Area","","","",""
"Sometimes","2011","vocational + Abi","Urban Area","","","",""
"Sometimes","2011","vocational + Abi","Rural Area","","","",""
"Sometimes","2011","higher vocational","Urban Area","","","",""
"Sometimes","2011","higher vocational","Rural Area","","","",""
"Sometimes","2011","higher education","Urban Area","","","",""
"Sometimes","2011","higher education","Rural Area","","","",""
"Rarely","2011","in school","Urban Area","","","",""
"Rarely","2011","in school","Rural Area","","","",""
"Rarely","2011","inadequately","Urban Area","","","",""
"Rarely","2011","inadequately","Rural Area","","","",""
"Rarely","2011","general elemantary","Urban Area","","","",""
"Rarely","2011","general elemantary","Rural Area","","","",""
"Rarely","2011","middle vocational","Urban Area","","","",""
"Rarely","2011","middle vocational","Rural Area","","","",""
"Rarely","2011","vocational + Abi","Urban Area","","","",""
"Rarely","2011","vocational + Abi","Rural Area","","","",""
"Rarely","2011","higher vocational","Urban Area","","","",""
"Rarely","2011","higher vocational","Rural Area","","","",""
"Rarely","2011","higher education","Urban Area","","","",""
"Rarely","2011","higher education","Rural Area","","","",""
"Never","2011","in school","Urban Area","","","",""
"Never","2011","in school","Rural Area","","","",""
"Never","2011","inadequately","Urban Area","","","",""
"Never","2011","inadequately","Rural Area","","","",""
"Never","2011","general elemantary","Urban Area","","","",""
"Never","2011","general elemantary","Rural Area","","","",""
"Never","2011","middle vocational","Urban Area","","","",""
"Never","2011","middle vocational","Rural Area","","","",""
"Never","2011","vocational + Abi","Urban Area","","","",""
"Never","2011","vocational + Abi","Rural Area","","","",""
"Never","2011","higher vocational","Urban Area","","","",""
"Never","2011","higher vocational","Rural Area","","","",""
"Never","2011","higher education","Urban Area","","","",""
"Never","2011","higher education","Rural Area","","","",""
"Very often","2012","in school","Urban Area","","","",""
"Very often","2012","in school","Rural Area","","","",""
"Very often","2012","inadequately","Urban Area","","","",""
"Very often","2012","inadequately","Rural Area","","","",""
"Very often","2012","general elemantary","Urban Area","","","",""
"Very often","2012","general elemantary","Rural Area","","","",""
"Very often","2012","middle vocational","Urban Area","","","",""
"Very often","2012","middle vocational","Rural Area","","","",""
"Very often","2012","vocational + Abi","Urban Area","","","",""
"Very often","2012","vocational + Abi","Rural Area","","","",""
"Very often","2012","higher vocational","Urban Area","","","",""
"Very often","2012","higher vocational","Rural Area","","","",""
"Very often","2012","higher education","Urban Area","","","",""
"Very often","2012","higher education","Rural Area","","","",""
"Often","2012","in school","Urban Area","","","",""
"Often","2012","in school","Rural Area","","","",""
"Often","2012","inadequately","Urban Area","","","",""
"Often","2012","inadequately","Rural Area","","","",""
"Often","2012","general elemantary","Urban Area","","","",""
"Often","2012","general elemantary","Rural Area","","","",""
"Often","2012","middle vocational","Urban Area","","","",""
"Often","2012","middle vocational","Rural Area","","","",""
"Often","2012","vocational + Abi","Urban Area","","","",""
"Often","2012","vocational + Abi","Rural Area","","","",""
"Often","2012","higher vocational","Urban Area","","","",""
"Often","2012","higher vocational","Rural Area","","","",""
"Often","2012","higher education","Urban Area","","","",""
"Often","2012","higher education","Rural Area","","","",""
"Sometimes","2012","in school","Urban Area","","","",""
"Sometimes","2012","in school","Rural Area","","","",""
"Sometimes","2012","inadequately","Urban Area","","","",""
"Sometimes","2012","inadequately","Rural Area","","","",""
"Sometimes","2012","general elemantary","Urban Area","","","",""
"Sometimes","2012","general elemantary","Rural Area","","","",""
"Sometimes","2012","middle vocational","Urban Area","","","",""
"Sometimes","2012","middle vocational","Rural Area","","","",""
"Sometimes","2012","vocational + Abi","Urban Area","","","",""
"Sometimes","2012","vocational + Abi","Rural Area","","","",""
"Sometimes","2012","higher vocational","Urban Area","","","",""
"Sometimes","2012","higher vocational","Rural Area","","","",""
"Sometimes","2012","higher education","Urban Area","","","",""
"Sometimes","2012","higher education","Rural Area","","","",""
"Rarely","2012","in school","Urban Area","","","",""
"Rarely","2012","in school","Rural Area","","","",""
"Rarely","2012","inadequately","Urban Area","","","",""
"Rarely","2012","inadequately","Rural Area","","","",""
"Rarely","2012","general elemantary","Urban Area","","","",""
"Rarely","2012","general elemantary","Rural Area","","","",""
"Rarely","2012","middle vocational","Urban Area","","","",""
"Rarely","2012","middle vocational","Rural Area","","","",""
"Rarely","2012","vocational + Abi","Urban Area","","","",""
"Rarely","2012","vocational + Abi","Rural Area","","","",""
"Rarely","2012","higher vocational","Urban Area","","","",""
"Rarely","2012","higher vocational","Rural Area","","","",""
"Rarely","2012","higher education","Urban Area","","","",""
"Rarely","2012","higher education","Rural Area","","","",""
"Never","2012","in school","Urban Area","","","",""
"Never","2012","in school","Rural Area","","","",""
"Never","2012","inadequately","Urban Area","","","",""
"Never","2012","inadequately","Rural Area","","","",""
"Never","2012","general elemantary","Urban Area","","","",""
"Never","2012","general elemantary","Rural Area","","","",""
"Never","2012","middle vocational","Urban Area","","","",""
"Never","2012","middle vocational","Rural Area","","","",""
"Never","2012","vocational + Abi","Urban Area","","","",""
"Never","2012","vocational + Abi","Rural Area","","","",""
"Never","2012","higher vocational","Urban Area","","","",""
"Never","2012","higher vocational","Rural Area","","","",""
"Never","2012","higher education","Urban Area","","","",""
"Never","2012","higher education","Rural Area","","","",""
"Very often","2013","in school","Urban Area","17","","",""
"Very often","2013","in school","Rural Area","12","","",""
"Very often","2013","inadequately","Urban Area","6","","",""
"Very often","2013","inadequately","Rural Area","6","","",""
"Very often","2013","general elemantary","Urban Area","60","0.0280076867365516","0.0201179323143679","0.0358974411587352"
"Very often","2013","general elemantary","Rural Area","22","","",""
"Very often","2013","middle vocational","Urban Area","171","0.0218482885368934","0.0185109773341311","0.0251855997396557"
"Very often","2013","middle vocational","Rural Area","89","0.0149116591548968","0.011568916251128","0.0182544020586656"
"Very often","2013","vocational + Abi","Urban Area","38","0.0297437033771894","0.0204662044003544","0.0390212023540244"
"Very often","2013","vocational + Abi","Rural Area","13","","",""
"Very often","2013","higher vocational","Urban Area","23","","",""
"Very often","2013","higher vocational","Rural Area","12","","",""
"Very often","2013","higher education","Urban Area","149","0.0326528721209336","0.0272772711869888","0.0380284730548784"
"Very often","2013","higher education","Rural Area","38","0.0231660470337451","0.0158632264845896","0.0304688675829006"
"Often","2013","in school","Urban Area","104","0.284494526964649","0.234107797382892","0.334881256546407"
"Often","2013","in school","Rural Area","41","0.253958461688072","0.180803887767072","0.327113035609072"
"Often","2013","inadequately","Urban Area","24","","",""
"Often","2013","inadequately","Rural Area","13","","",""
"Often","2013","general elemantary","Urban Area","224","0.111506445110716","0.0964552641853311","0.1265576260361"
"Often","2013","general elemantary","Rural Area","124","0.127689870627183","0.105885652522462","0.149494088731904"
"Often","2013","middle vocational","Urban Area","1073","0.140249213058703","0.132321984263149","0.148176441854258"
"Often","2013","middle vocational","Rural Area","627","0.116825646393317","0.107966441973121","0.125684850813514"
"Often","2013","vocational + Abi","Urban Area","259","0.182557558783556","0.161460657998895","0.203654459568218"
"Often","2013","vocational + Abi","Rural Area","62","0.151374596496179","0.119509556368163","0.183239636624196"
"Often","2013","higher vocational","Urban Area","145","0.13135385438877","0.110459733957253","0.152247974820287"
"Often","2013","higher vocational","Rural Area","94","0.122687735129504","0.0979378105601461","0.147437659698862"
"Often","2013","higher education","Urban Area","869","0.201127515861742","0.189003412507279","0.213251619216206"
"Often","2013","higher education","Rural Area","261","0.172223764973897","0.153893982742787","0.190553547205007"
"Sometimes","2013","in school","Urban Area","122","0.494488152645556","0.438651889238095","0.550324416053016"
"Sometimes","2013","in school","Rural Area","45","0.382621823136408","0.300937419597645","0.464306226675171"
"Sometimes","2013","inadequately","Urban Area","50","0.207377379037608","0.152802336543314","0.261952421531902"
"Sometimes","2013","inadequately","Rural Area","22","","",""
"Sometimes","2013","general elemantary","Urban Area","456","0.249398910860781","0.228709633511698","0.270088188209864"
"Sometimes","2013","general elemantary","Rural Area","260","0.267133170008522","0.238226152994157","0.296040187022887"
"Sometimes","2013","middle vocational","Urban Area","2451","0.314079293943754","0.303483305035714","0.324675282851794"
"Sometimes","2013","middle vocational","Rural Area","1614","0.325771170262779","0.312845222831403","0.338697117694155"
"Sometimes","2013","vocational + Abi","Urban Area","500","0.401197608238161","0.37442990613931","0.427965310337011"
"Sometimes","2013","vocational + Abi","Rural Area","188","0.377913613001285","0.334806238413625","0.421020987588945"
"Sometimes","2013","higher vocational","Urban Area","359","0.357022101955199","0.327385609120937","0.386658594789462"
"Sometimes","2013","higher vocational","Rural Area","244","0.386194560694229","0.349465091903407","0.422924029485051"
"Sometimes","2013","higher education","Urban Area","1681","0.39193908631425","0.377173252184883","0.406704920443617"
"Sometimes","2013","higher education","Rural Area","645","0.371889302418683","0.348426535474142","0.395352069363224"
"Rarely","2013","in school","Urban Area","54","0.15849378019223","0.117708118756232","0.199279441628228"
"Rarely","2013","in school","Rural Area","29","","",""
"Rarely","2013","inadequately","Urban Area","62","0.336621249396469","0.273010325649738","0.4002321731432"
"Rarely","2013","inadequately","Rural Area","35","0.320796999998393","0.235852738830765","0.405741261166021"
"Rarely","2013","general elemantary","Urban Area","522","0.311153188355114","0.289015008867441","0.333291367842788"
"Rarely","2013","general elemantary","Rural Area","258","0.289196779882881","0.259575879467542","0.31881768029822"
"Rarely","2013","middle vocational","Urban Area","2381","0.328050668132534","0.317332424812497","0.338768911452571"
"Rarely","2013","middle vocational","Rural Area","1741","0.34097221895615","0.327898059990815","0.354046377921485"
"Rarely","2013","vocational + Abi","Urban Area","380","0.293482478413112","0.268614372011574","0.31835058481465"
"Rarely","2013","vocational + Abi","Rural Area","175","0.354417981906246","0.311891099809657","0.396944864002836"
"Rarely","2013","higher vocational","Urban Area","373","0.364964333420816","0.335185649098602","0.39474301774303"
"Rarely","2013","higher vocational","Rural Area","234","0.318455781477391","0.283310437961424","0.353601124993359"
"Rarely","2013","higher education","Urban Area","1195","0.301673732246889","0.287791059345121","0.315556405148658"
"Rarely","2013","higher education","Rural Area","544","0.331040468163272","0.308195279144868","0.353885657181677"
"Never","2013","in school","Urban Area","11","","",""
"Never","2013","in school","Rural Area","9","","",""
"Never","2013","inadequately","Urban Area","70","0.355404980409535","0.290975387385027","0.419834573434042"
"Never","2013","inadequately","Rural Area","40","0.378104360321668","0.289860663230983","0.466348057412353"
"Never","2013","general elemantary","Urban Area","418","0.299933768936837","0.278022087909653","0.321845449964022"
"Never","2013","general elemantary","Rural Area","236","0.298766780160125","0.268863128119265","0.328670432200985"
"Never","2013","middle vocational","Urban Area","1295","0.195772536328115","0.186714162928107","0.204830909728122"
"Never","2013","middle vocational","Rural Area","979","0.201519305232857","0.190455795027628","0.212582815438086"
"Never","2013","vocational + Abi","Urban Area","111","0.0930186511879816","0.077156051787794","0.108881250588169"
"Never","2013","vocational + Abi","Rural Area","48","0.079733154222325","0.0556503909359016","0.103815917508748"
"Never","2013","higher vocational","Urban Area","104","0.124467268960437","0.104047773451299","0.144886764469575"
"Never","2013","higher vocational","Rural Area","91","0.149684546549862","0.122770764967583","0.176598328132141"
"Never","2013","higher education","Urban Area","305","0.0726067934561847","0.0647581294545041","0.0804554574578654"
"Never","2013","higher education","Rural Area","142","0.101680417410403","0.0870084490251045","0.116352385795702"
"Very often","2014","in school","Urban Area","","","",""
"Very often","2014","in school","Rural Area","","","",""
"Very often","2014","inadequately","Urban Area","","","",""
"Very often","2014","inadequately","Rural Area","","","",""
"Very often","2014","general elemantary","Urban Area","","","",""
"Very often","2014","general elemantary","Rural Area","","","",""
"Very often","2014","middle vocational","Urban Area","","","",""
"Very often","2014","middle vocational","Rural Area","","","",""
"Very often","2014","vocational + Abi","Urban Area","","","",""
"Very often","2014","vocational + Abi","Rural Area","","","",""
"Very often","2014","higher vocational","Urban Area","","","",""
"Very often","2014","higher vocational","Rural Area","","","",""
"Very often","2014","higher education","Urban Area","","","",""
"Very often","2014","higher education","Rural Area","","","",""
"Often","2014","in school","Urban Area","","","",""
"Often","2014","in school","Rural Area","","","",""
"Often","2014","inadequately","Urban Area","","","",""
"Often","2014","inadequately","Rural Area","","","",""
"Often","2014","general elemantary","Urban Area","","","",""
"Often","2014","general elemantary","Rural Area","","","",""
"Often","2014","middle vocational","Urban Area","","","",""
"Often","2014","middle vocational","Rural Area","","","",""
"Often","2014","vocational + Abi","Urban Area","","","",""
"Often","2014","vocational + Abi","Rural Area","","","",""
"Often","2014","higher vocational","Urban Area","","","",""
"Often","2014","higher vocational","Rural Area","","","",""
"Often","2014","higher education","Urban Area","","","",""
"Often","2014","higher education","Rural Area","","","",""
"Sometimes","2014","in school","Urban Area","","","",""
"Sometimes","2014","in school","Rural Area","","","",""
"Sometimes","2014","inadequately","Urban Area","","","",""
"Sometimes","2014","inadequately","Rural Area","","","",""
"Sometimes","2014","general elemantary","Urban Area","","","",""
"Sometimes","2014","general elemantary","Rural Area","","","",""
"Sometimes","2014","middle vocational","Urban Area","","","",""
"Sometimes","2014","middle vocational","Rural Area","","","",""
"Sometimes","2014","vocational + Abi","Urban Area","","","",""
"Sometimes","2014","vocational + Abi","Rural Area","","","",""
"Sometimes","2014","higher vocational","Urban Area","","","",""
"Sometimes","2014","higher vocational","Rural Area","","","",""
"Sometimes","2014","higher education","Urban Area","","","",""
"Sometimes","2014","higher education","Rural Area","","","",""
"Rarely","2014","in school","Urban Area","","","",""
"Rarely","2014","in school","Rural Area","","","",""
"Rarely","2014","inadequately","Urban Area","","","",""
"Rarely","2014","inadequately","Rural Area","","","",""
"Rarely","2014","general elemantary","Urban Area","","","",""
"Rarely","2014","general elemantary","Rural Area","","","",""
"Rarely","2014","middle vocational","Urban Area","","","",""
"Rarely","2014","middle vocational","Rural Area","","","",""
"Rarely","2014","vocational + Abi","Urban Area","","","",""
"Rarely","2014","vocational + Abi","Rural Area","","","",""
"Rarely","2014","higher vocational","Urban Area","","","",""
"Rarely","2014","higher vocational","Rural Area","","","",""
"Rarely","2014","higher education","Urban Area","","","",""
"Rarely","2014","higher education","Rural Area","","","",""
"Never","2014","in school","Urban Area","","","",""
"Never","2014","in school","Rural Area","","","",""
"Never","2014","inadequately","Urban Area","","","",""
"Never","2014","inadequately","Rural Area","","","",""
"Never","2014","general elemantary","Urban Area","","","",""
"Never","2014","general elemantary","Rural Area","","","",""
"Never","2014","middle vocational","Urban Area","","","",""
"Never","2014","middle vocational","Rural Area","","","",""
"Never","2014","vocational + Abi","Urban Area","","","",""
"Never","2014","vocational + Abi","Rural Area","","","",""
"Never","2014","higher vocational","Urban Area","","","",""
"Never","2014","higher vocational","Rural Area","","","",""
"Never","2014","higher education","Urban Area","","","",""
"Never","2014","higher education","Rural Area","","","",""
"Very often","2015","in school","Urban Area","","","",""
"Very often","2015","in school","Rural Area","","","",""
"Very often","2015","inadequately","Urban Area","","","",""
"Very often","2015","inadequately","Rural Area","","","",""
"Very often","2015","general elemantary","Urban Area","","","",""
"Very often","2015","general elemantary","Rural Area","","","",""
"Very often","2015","middle vocational","Urban Area","","","",""
"Very often","2015","middle vocational","Rural Area","","","",""
"Very often","2015","vocational + Abi","Urban Area","","","",""
"Very often","2015","vocational + Abi","Rural Area","","","",""
"Very often","2015","higher vocational","Urban Area","","","",""
"Very often","2015","higher vocational","Rural Area","","","",""
"Very often","2015","higher education","Urban Area","","","",""
"Very often","2015","higher education","Rural Area","","","",""
"Often","2015","in school","Urban Area","","","",""
"Often","2015","in school","Rural Area","","","",""
"Often","2015","inadequately","Urban Area","","","",""
"Often","2015","inadequately","Rural Area","","","",""
"Often","2015","general elemantary","Urban Area","","","",""
"Often","2015","general elemantary","Rural Area","","","",""
"Often","2015","middle vocational","Urban Area","","","",""
"Often","2015","middle vocational","Rural Area","","","",""
"Often","2015","vocational + Abi","Urban Area","","","",""
"Often","2015","vocational + Abi","Rural Area","","","",""
"Often","2015","higher vocational","Urban Area","","","",""
"Often","2015","higher vocational","Rural Area","","","",""
"Often","2015","higher education","Urban Area","","","",""
"Often","2015","higher education","Rural Area","","","",""
"Sometimes","2015","in school","Urban Area","","","",""
"Sometimes","2015","in school","Rural Area","","","",""
"Sometimes","2015","inadequately","Urban Area","","","",""
"Sometimes","2015","inadequately","Rural Area","","","",""
"Sometimes","2015","general elemantary","Urban Area","","","",""
"Sometimes","2015","general elemantary","Rural Area","","","",""
"Sometimes","2015","middle vocational","Urban Area","","","",""
"Sometimes","2015","middle vocational","Rural Area","","","",""
"Sometimes","2015","vocational + Abi","Urban Area","","","",""
"Sometimes","2015","vocational + Abi","Rural Area","","","",""
"Sometimes","2015","higher vocational","Urban Area","","","",""
"Sometimes","2015","higher vocational","Rural Area","","","",""
"Sometimes","2015","higher education","Urban Area","","","",""
"Sometimes","2015","higher education","Rural Area","","","",""
"Rarely","2015","in school","Urban Area","","","",""
"Rarely","2015","in school","Rural Area","","","",""
"Rarely","2015","inadequately","Urban Area","","","",""
"Rarely","2015","inadequately","Rural Area","","","",""
"Rarely","2015","general elemantary","Urban Area","","","",""
"Rarely","2015","general elemantary","Rural Area","","","",""
"Rarely","2015","middle vocational","Urban Area","","","",""
"Rarely","2015","middle vocational","Rural Area","","","",""
"Rarely","2015","vocational + Abi","Urban Area","","","",""
"Rarely","2015","vocational + Abi","Rural Area","","","",""
"Rarely","2015","higher vocational","Urban Area","","","",""
"Rarely","2015","higher vocational","Rural Area","","","",""
"Rarely","2015","higher education","Urban Area","","","",""
"Rarely","2015","higher education","Rural Area","","","",""
"Never","2015","in school","Urban Area","","","",""
"Never","2015","in school","Rural Area","","","",""
"Never","2015","inadequately","Urban Area","","","",""
"Never","2015","inadequately","Rural Area","","","",""
"Never","2015","general elemantary","Urban Area","","","",""
"Never","2015","general elemantary","Rural Area","","","",""
"Never","2015","middle vocational","Urban Area","","","",""
"Never","2015","middle vocational","Rural Area","","","",""
"Never","2015","vocational + Abi","Urban Area","","","",""
"Never","2015","vocational + Abi","Rural Area","","","",""
"Never","2015","higher vocational","Urban Area","","","",""
"Never","2015","higher vocational","Rural Area","","","",""
"Never","2015","higher education","Urban Area","","","",""
"Never","2015","higher education","Rural Area","","","",""
"Very often","2016","in school","Urban Area","","","",""
"Very often","2016","in school","Rural Area","","","",""
"Very often","2016","inadequately","Urban Area","","","",""
"Very often","2016","inadequately","Rural Area","","","",""
"Very often","2016","general elemantary","Urban Area","","","",""
"Very often","2016","general elemantary","Rural Area","","","",""
"Very often","2016","middle vocational","Urban Area","","","",""
"Very often","2016","middle vocational","Rural Area","","","",""
"Very often","2016","vocational + Abi","Urban Area","","","",""
"Very often","2016","vocational + Abi","Rural Area","","","",""
"Very often","2016","higher vocational","Urban Area","","","",""
"Very often","2016","higher vocational","Rural Area","","","",""
"Very often","2016","higher education","Urban Area","","","",""
"Very often","2016","higher education","Rural Area","","","",""
"Often","2016","in school","Urban Area","","","",""
"Often","2016","in school","Rural Area","","","",""
"Often","2016","inadequately","Urban Area","","","",""
"Often","2016","inadequately","Rural Area","","","",""
"Often","2016","general elemantary","Urban Area","","","",""
"Often","2016","general elemantary","Rural Area","","","",""
"Often","2016","middle vocational","Urban Area","","","",""
"Often","2016","middle vocational","Rural Area","","","",""
"Often","2016","vocational + Abi","Urban Area","","","",""
"Often","2016","vocational + Abi","Rural Area","","","",""
"Often","2016","higher vocational","Urban Area","","","",""
"Often","2016","higher vocational","Rural Area","","","",""
"Often","2016","higher education","Urban Area","","","",""
"Often","2016","higher education","Rural Area","","","",""
"Sometimes","2016","in school","Urban Area","","","",""
"Sometimes","2016","in school","Rural Area","","","",""
"Sometimes","2016","inadequately","Urban Area","","","",""
"Sometimes","2016","inadequately","Rural Area","","","",""
"Sometimes","2016","general elemantary","Urban Area","","","",""
"Sometimes","2016","general elemantary","Rural Area","","","",""
"Sometimes","2016","middle vocational","Urban Area","","","",""
"Sometimes","2016","middle vocational","Rural Area","","","",""
"Sometimes","2016","vocational + Abi","Urban Area","","","",""
"Sometimes","2016","vocational + Abi","Rural Area","","","",""
"Sometimes","2016","higher vocational","Urban Area","","","",""
"Sometimes","2016","higher vocational","Rural Area","","","",""
"Sometimes","2016","higher education","Urban Area","","","",""
"Sometimes","2016","higher education","Rural Area","","","",""
"Rarely","2016","in school","Urban Area","","","",""
"Rarely","2016","in school","Rural Area","","","",""
"Rarely","2016","inadequately","Urban Area","","","",""
"Rarely","2016","inadequately","Rural Area","","","",""
"Rarely","2016","general elemantary","Urban Area","","","",""
"Rarely","2016","general elemantary","Rural Area","","","",""
"Rarely","2016","middle vocational","Urban Area","","","",""
"Rarely","2016","middle vocational","Rural Area","","","",""
"Rarely","2016","vocational + Abi","Urban Area","","","",""
"Rarely","2016","vocational + Abi","Rural Area","","","",""
"Rarely","2016","higher vocational","Urban Area","","","",""
"Rarely","2016","higher vocational","Rural Area","","","",""
"Rarely","2016","higher education","Urban Area","","","",""
"Rarely","2016","higher education","Rural Area","","","",""
"Never","2016","in school","Urban Area","","","",""
"Never","2016","in school","Rural Area","","","",""
"Never","2016","inadequately","Urban Area","","","",""
"Never","2016","inadequately","Rural Area","","","",""
"Never","2016","general elemantary","Urban Area","","","",""
"Never","2016","general elemantary","Rural Area","","","",""
"Never","2016","middle vocational","Urban Area","","","",""
"Never","2016","middle vocational","Rural Area","","","",""
"Never","2016","vocational + Abi","Urban Area","","","",""
"Never","2016","vocational + Abi","Rural Area","","","",""
"Never","2016","higher vocational","Urban Area","","","",""
"Never","2016","higher vocational","Rural Area","","","",""
