"pld0043","year","education","migback","n","percent","lower_confidence","upper_confidence"
"Never","2008","secondary school degree","no migration background","691","0.131659683975536","0.122595147037864","0.140724220913209"
"Never","2008","secondary school degree","direct migration background","25","","",""
"Never","2008","secondary school degree","indirect migration background","16","","",""
"Never","2008","college entrance qualification","no migration background","346","0.0734217016401868","0.0659505823414824","0.0808928209388912"
"Never","2008","college entrance qualification","direct migration background","26","","",""
"Never","2008","college entrance qualification","indirect migration background","8","","",""
"Never","2008","Other degree","no migration background","38","0.323336803733925","0.239296336417032","0.407377271050818"
"Never","2008","Other degree","direct migration background","239","0.276121648256135","0.245256839302806","0.306986457209464"
"Never","2008","Other degree","indirect migration background","6","","",""
"Never","2008","no degree/no degree yet","no migration background","30","0.123099126137503","0.089485311928309","0.156712940346697"
"Never","2008","no degree/no degree yet","direct migration background","45","0.340290601347962","0.254068141399396","0.426513061296527"
"Never","2008","no degree/no degree yet","indirect migration background","3","","",""
"Very often","2009","lower secondary degree","no migration background","","","",""
"Very often","2009","lower secondary degree","direct migration background","","","",""
"Very often","2009","lower secondary degree","indirect migration background","","","",""
"Very often","2009","secondary school degree","no migration background","","","",""
"Very often","2009","secondary school degree","direct migration background","","","",""
"Very often","2009","secondary school degree","indirect migration background","","","",""
"Very often","2009","college entrance qualification","no migration background","","","",""
"Very often","2009","college entrance qualification","direct migration background","","","",""
"Very often","2009","college entrance qualification","indirect migration background","","","",""
"Very often","2009","Other degree","no migration background","","","",""
"Very often","2009","Other degree","direct migration background","","","",""
"Very often","2009","Other degree","indirect migration background","","","",""
"Very often","2009","no degree/no degree yet","no migration background","","","",""
"Very often","2009","no degree/no degree yet","direct migration background","","","",""
"Very often","2009","no degree/no degree yet","indirect migration background","","","",""
"Often","2009","lower secondary degree","no migration background","","","",""
"Often","2009","lower secondary degree","direct migration background","","","",""
"Often","2009","lower secondary degree","indirect migration background","","","",""
"Often","2009","secondary school degree","no migration background","","","",""
"Often","2009","secondary school degree","direct migration background","","","",""
"Often","2009","secondary school degree","indirect migration background","","","",""
"Often","2009","college entrance qualification","no migration background","","","",""
"Often","2009","college entrance qualification","direct migration background","","","",""
"Often","2009","college entrance qualification","indirect migration background","","","",""
"Often","2009","Other degree","no migration background","","","",""
"Often","2009","Other degree","direct migration background","","","",""
"Often","2009","Other degree","indirect migration background","","","",""
"Often","2009","no degree/no degree yet","no migration background","","","",""
"Often","2009","no degree/no degree yet","direct migration background","","","",""
"Often","2009","no degree/no degree yet","indirect migration background","","","",""
"Sometimes","2009","lower secondary degree","no migration background","","","",""
"Sometimes","2009","lower secondary degree","direct migration background","","","",""
"Sometimes","2009","lower secondary degree","indirect migration background","","","",""
"Sometimes","2009","secondary school degree","no migration background","","","",""
"Sometimes","2009","secondary school degree","direct migration background","","","",""
"Sometimes","2009","secondary school degree","indirect migration background","","","",""
"Sometimes","2009","college entrance qualification","no migration background","","","",""
"Sometimes","2009","college entrance qualification","direct migration background","","","",""
"Sometimes","2009","college entrance qualification","indirect migration background","","","",""
"Sometimes","2009","Other degree","no migration background","","","",""
"Sometimes","2009","Other degree","direct migration background","","","",""
"Sometimes","2009","Other degree","indirect migration background","","","",""
"Sometimes","2009","no degree/no degree yet","no migration background","","","",""
"Sometimes","2009","no degree/no degree yet","direct migration background","","","",""
"Sometimes","2009","no degree/no degree yet","indirect migration background","","","",""
"Rarely","2009","lower secondary degree","no migration background","","","",""
"Rarely","2009","lower secondary degree","direct migration background","","","",""
"Rarely","2009","lower secondary degree","indirect migration background","","","",""
"Rarely","2009","secondary school degree","no migration background","","","",""
"Rarely","2009","secondary school degree","direct migration background","","","",""
"Rarely","2009","secondary school degree","indirect migration background","","","",""
"Rarely","2009","college entrance qualification","no migration background","","","",""
"Rarely","2009","college entrance qualification","direct migration background","","","",""
"Rarely","2009","college entrance qualification","indirect migration background","","","",""
"Rarely","2009","Other degree","no migration background","","","",""
"Rarely","2009","Other degree","direct migration background","","","",""
"Rarely","2009","Other degree","indirect migration background","","","",""
"Rarely","2009","no degree/no degree yet","no migration background","","","",""
"Rarely","2009","no degree/no degree yet","direct migration background","","","",""
"Rarely","2009","no degree/no degree yet","indirect migration background","","","",""
"Never","2009","lower secondary degree","no migration background","","","",""
"Never","2009","lower secondary degree","direct migration background","","","",""
"Never","2009","lower secondary degree","indirect migration background","","","",""
"Never","2009","secondary school degree","no migration background","","","",""
"Never","2009","secondary school degree","direct migration background","","","",""
"Never","2009","secondary school degree","indirect migration background","","","",""
"Never","2009","college entrance qualification","no migration background","","","",""
"Never","2009","college entrance qualification","direct migration background","","","",""
"Never","2009","college entrance qualification","indirect migration background","","","",""
"Never","2009","Other degree","no migration background","","","",""
"Never","2009","Other degree","direct migration background","","","",""
"Never","2009","Other degree","indirect migration background","","","",""
"Never","2009","no degree/no degree yet","no migration background","","","",""
"Never","2009","no degree/no degree yet","direct migration background","","","",""
"Never","2009","no degree/no degree yet","indirect migration background","","","",""
"Very often","2010","lower secondary degree","no migration background","","","",""
"Very often","2010","lower secondary degree","direct migration background","","","",""
"Very often","2010","lower secondary degree","indirect migration background","","","",""
"Very often","2010","secondary school degree","no migration background","","","",""
"Very often","2010","secondary school degree","direct migration background","","","",""
"Very often","2010","secondary school degree","indirect migration background","","","",""
"Very often","2010","college entrance qualification","no migration background","","","",""
"Very often","2010","college entrance qualification","direct migration background","","","",""
"Very often","2010","college entrance qualification","indirect migration background","","","",""
"Very often","2010","Other degree","no migration background","","","",""
"Very often","2010","Other degree","direct migration background","","","",""
"Very often","2010","Other degree","indirect migration background","","","",""
"Very often","2010","no degree/no degree yet","no migration background","","","",""
"Very often","2010","no degree/no degree yet","direct migration background","","","",""
"Very often","2010","no degree/no degree yet","indirect migration background","","","",""
"Often","2010","lower secondary degree","no migration background","","","",""
"Often","2010","lower secondary degree","direct migration background","","","",""
"Often","2010","lower secondary degree","indirect migration background","","","",""
"Often","2010","secondary school degree","no migration background","","","",""
"Often","2010","secondary school degree","direct migration background","","","",""
"Often","2010","secondary school degree","indirect migration background","","","",""
"Often","2010","college entrance qualification","no migration background","","","",""
"Often","2010","college entrance qualification","direct migration background","","","",""
"Often","2010","college entrance qualification","indirect migration background","","","",""
"Often","2010","Other degree","no migration background","","","",""
"Often","2010","Other degree","direct migration background","","","",""
"Often","2010","Other degree","indirect migration background","","","",""
"Often","2010","no degree/no degree yet","no migration background","","","",""
"Often","2010","no degree/no degree yet","direct migration background","","","",""
"Often","2010","no degree/no degree yet","indirect migration background","","","",""
"Sometimes","2010","lower secondary degree","no migration background","","","",""
"Sometimes","2010","lower secondary degree","direct migration background","","","",""
"Sometimes","2010","lower secondary degree","indirect migration background","","","",""
"Sometimes","2010","secondary school degree","no migration background","","","",""
"Sometimes","2010","secondary school degree","direct migration background","","","",""
"Sometimes","2010","secondary school degree","indirect migration background","","","",""
"Sometimes","2010","college entrance qualification","no migration background","","","",""
"Sometimes","2010","college entrance qualification","direct migration background","","","",""
"Sometimes","2010","college entrance qualification","indirect migration background","","","",""
"Sometimes","2010","Other degree","no migration background","","","",""
"Sometimes","2010","Other degree","direct migration background","","","",""
"Sometimes","2010","Other degree","indirect migration background","","","",""
"Sometimes","2010","no degree/no degree yet","no migration background","","","",""
"Sometimes","2010","no degree/no degree yet","direct migration background","","","",""
"Sometimes","2010","no degree/no degree yet","indirect migration background","","","",""
"Rarely","2010","lower secondary degree","no migration background","","","",""
"Rarely","2010","lower secondary degree","direct migration background","","","",""
"Rarely","2010","lower secondary degree","indirect migration background","","","",""
"Rarely","2010","secondary school degree","no migration background","","","",""
"Rarely","2010","secondary school degree","direct migration background","","","",""
"Rarely","2010","secondary school degree","indirect migration background","","","",""
"Rarely","2010","college entrance qualification","no migration background","","","",""
"Rarely","2010","college entrance qualification","direct migration background","","","",""
"Rarely","2010","college entrance qualification","indirect migration background","","","",""
"Rarely","2010","Other degree","no migration background","","","",""
"Rarely","2010","Other degree","direct migration background","","","",""
"Rarely","2010","Other degree","indirect migration background","","","",""
"Rarely","2010","no degree/no degree yet","no migration background","","","",""
"Rarely","2010","no degree/no degree yet","direct migration background","","","",""
"Rarely","2010","no degree/no degree yet","indirect migration background","","","",""
"Never","2010","lower secondary degree","no migration background","","","",""
"Never","2010","lower secondary degree","direct migration background","","","",""
"Never","2010","lower secondary degree","indirect migration background","","","",""
"Never","2010","secondary school degree","no migration background","","","",""
"Never","2010","secondary school degree","direct migration background","","","",""
"Never","2010","secondary school degree","indirect migration background","","","",""
"Never","2010","college entrance qualification","no migration background","","","",""
"Never","2010","college entrance qualification","direct migration background","","","",""
"Never","2010","college entrance qualification","indirect migration background","","","",""
"Never","2010","Other degree","no migration background","","","",""
"Never","2010","Other degree","direct migration background","","","",""
"Never","2010","Other degree","indirect migration background","","","",""
"Never","2010","no degree/no degree yet","no migration background","","","",""
"Never","2010","no degree/no degree yet","direct migration background","","","",""
"Never","2010","no degree/no degree yet","indirect migration background","","","",""
"Very often","2011","lower secondary degree","no migration background","","","",""
"Very often","2011","lower secondary degree","direct migration background","","","",""
"Very often","2011","lower secondary degree","indirect migration background","","","",""
"Very often","2011","secondary school degree","no migration background","","","",""
"Very often","2011","secondary school degree","direct migration background","","","",""
"Very often","2011","secondary school degree","indirect migration background","","","",""
"Very often","2011","college entrance qualification","no migration background","","","",""
"Very often","2011","college entrance qualification","direct migration background","","","",""
"Very often","2011","college entrance qualification","indirect migration background","","","",""
"Very often","2011","Other degree","no migration background","","","",""
"Very often","2011","Other degree","direct migration background","","","",""
"Very often","2011","Other degree","indirect migration background","","","",""
"Very often","2011","no degree/no degree yet","no migration background","","","",""
"Very often","2011","no degree/no degree yet","direct migration background","","","",""
"Very often","2011","no degree/no degree yet","indirect migration background","","","",""
"Often","2011","lower secondary degree","no migration background","","","",""
"Often","2011","lower secondary degree","direct migration background","","","",""
"Often","2011","lower secondary degree","indirect migration background","","","",""
"Often","2011","secondary school degree","no migration background","","","",""
"Often","2011","secondary school degree","direct migration background","","","",""
"Often","2011","secondary school degree","indirect migration background","","","",""
"Often","2011","college entrance qualification","no migration background","","","",""
"Often","2011","college entrance qualification","direct migration background","","","",""
"Often","2011","college entrance qualification","indirect migration background","","","",""
"Often","2011","Other degree","no migration background","","","",""
"Often","2011","Other degree","direct migration background","","","",""
"Often","2011","Other degree","indirect migration background","","","",""
"Often","2011","no degree/no degree yet","no migration background","","","",""
"Often","2011","no degree/no degree yet","direct migration background","","","",""
"Often","2011","no degree/no degree yet","indirect migration background","","","",""
"Sometimes","2011","lower secondary degree","no migration background","","","",""
"Sometimes","2011","lower secondary degree","direct migration background","","","",""
"Sometimes","2011","lower secondary degree","indirect migration background","","","",""
"Sometimes","2011","secondary school degree","no migration background","","","",""
"Sometimes","2011","secondary school degree","direct migration background","","","",""
"Sometimes","2011","secondary school degree","indirect migration background","","","",""
"Sometimes","2011","college entrance qualification","no migration background","","","",""
"Sometimes","2011","college entrance qualification","direct migration background","","","",""
"Sometimes","2011","college entrance qualification","indirect migration background","","","",""
"Sometimes","2011","Other degree","no migration background","","","",""
"Sometimes","2011","Other degree","direct migration background","","","",""
"Sometimes","2011","Other degree","indirect migration background","","","",""
"Sometimes","2011","no degree/no degree yet","no migration background","","","",""
"Sometimes","2011","no degree/no degree yet","direct migration background","","","",""
"Sometimes","2011","no degree/no degree yet","indirect migration background","","","",""
"Rarely","2011","lower secondary degree","no migration background","","","",""
"Rarely","2011","lower secondary degree","direct migration background","","","",""
"Rarely","2011","lower secondary degree","indirect migration background","","","",""
"Rarely","2011","secondary school degree","no migration background","","","",""
"Rarely","2011","secondary school degree","direct migration background","","","",""
"Rarely","2011","secondary school degree","indirect migration background","","","",""
"Rarely","2011","college entrance qualification","no migration background","","","",""
"Rarely","2011","college entrance qualification","direct migration background","","","",""
"Rarely","2011","college entrance qualification","indirect migration background","","","",""
"Rarely","2011","Other degree","no migration background","","","",""
"Rarely","2011","Other degree","direct migration background","","","",""
"Rarely","2011","Other degree","indirect migration background","","","",""
"Rarely","2011","no degree/no degree yet","no migration background","","","",""
"Rarely","2011","no degree/no degree yet","direct migration background","","","",""
"Rarely","2011","no degree/no degree yet","indirect migration background","","","",""
"Never","2011","lower secondary degree","no migration background","","","",""
"Never","2011","lower secondary degree","direct migration background","","","",""
"Never","2011","lower secondary degree","indirect migration background","","","",""
"Never","2011","secondary school degree","no migration background","","","",""
"Never","2011","secondary school degree","direct migration background","","","",""
"Never","2011","secondary school degree","indirect migration background","","","",""
"Never","2011","college entrance qualification","no migration background","","","",""
"Never","2011","college entrance qualification","direct migration background","","","",""
"Never","2011","college entrance qualification","indirect migration background","","","",""
"Never","2011","Other degree","no migration background","","","",""
"Never","2011","Other degree","direct migration background","","","",""
"Never","2011","Other degree","indirect migration background","","","",""
"Never","2011","no degree/no degree yet","no migration background","","","",""
"Never","2011","no degree/no degree yet","direct migration background","","","",""
"Never","2011","no degree/no degree yet","indirect migration background","","","",""
"Very often","2012","lower secondary degree","no migration background","","","",""
"Very often","2012","lower secondary degree","direct migration background","","","",""
"Very often","2012","lower secondary degree","indirect migration background","","","",""
"Very often","2012","secondary school degree","no migration background","","","",""
"Very often","2012","secondary school degree","direct migration background","","","",""
"Very often","2012","secondary school degree","indirect migration background","","","",""
"Very often","2012","college entrance qualification","no migration background","","","",""
"Very often","2012","college entrance qualification","direct migration background","","","",""
"Very often","2012","college entrance qualification","indirect migration background","","","",""
"Very often","2012","Other degree","no migration background","","","",""
"Very often","2012","Other degree","direct migration background","","","",""
"Very often","2012","Other degree","indirect migration background","","","",""
"Very often","2012","no degree/no degree yet","no migration background","","","",""
"Very often","2012","no degree/no degree yet","direct migration background","","","",""
"Very often","2012","no degree/no degree yet","indirect migration background","","","",""
"Often","2012","lower secondary degree","no migration background","","","",""
"Often","2012","lower secondary degree","direct migration background","","","",""
"Often","2012","lower secondary degree","indirect migration background","","","",""
"Often","2012","secondary school degree","no migration background","","","",""
"Often","2012","secondary school degree","direct migration background","","","",""
"Often","2012","secondary school degree","indirect migration background","","","",""
"Often","2012","college entrance qualification","no migration background","","","",""
"Often","2012","college entrance qualification","direct migration background","","","",""
"Often","2012","college entrance qualification","indirect migration background","","","",""
"Often","2012","Other degree","no migration background","","","",""
"Often","2012","Other degree","direct migration background","","","",""
"Often","2012","Other degree","indirect migration background","","","",""
"Often","2012","no degree/no degree yet","no migration background","","","",""
"Often","2012","no degree/no degree yet","direct migration background","","","",""
"Often","2012","no degree/no degree yet","indirect migration background","","","",""
"Sometimes","2012","lower secondary degree","no migration background","","","",""
"Sometimes","2012","lower secondary degree","direct migration background","","","",""
"Sometimes","2012","lower secondary degree","indirect migration background","","","",""
"Sometimes","2012","secondary school degree","no migration background","","","",""
"Sometimes","2012","secondary school degree","direct migration background","","","",""
"Sometimes","2012","secondary school degree","indirect migration background","","","",""
"Sometimes","2012","college entrance qualification","no migration background","","","",""
"Sometimes","2012","college entrance qualification","direct migration background","","","",""
"Sometimes","2012","college entrance qualification","indirect migration background","","","",""
"Sometimes","2012","Other degree","no migration background","","","",""
"Sometimes","2012","Other degree","direct migration background","","","",""
"Sometimes","2012","Other degree","indirect migration background","","","",""
"Sometimes","2012","no degree/no degree yet","no migration background","","","",""
"Sometimes","2012","no degree/no degree yet","direct migration background","","","",""
"Sometimes","2012","no degree/no degree yet","indirect migration background","","","",""
"Rarely","2012","lower secondary degree","no migration background","","","",""
"Rarely","2012","lower secondary degree","direct migration background","","","",""
"Rarely","2012","lower secondary degree","indirect migration background","","","",""
"Rarely","2012","secondary school degree","no migration background","","","",""
"Rarely","2012","secondary school degree","direct migration background","","","",""
"Rarely","2012","secondary school degree","indirect migration background","","","",""
"Rarely","2012","college entrance qualification","no migration background","","","",""
"Rarely","2012","college entrance qualification","direct migration background","","","",""
"Rarely","2012","college entrance qualification","indirect migration background","","","",""
"Rarely","2012","Other degree","no migration background","","","",""
"Rarely","2012","Other degree","direct migration background","","","",""
"Rarely","2012","Other degree","indirect migration background","","","",""
"Rarely","2012","no degree/no degree yet","no migration background","","","",""
"Rarely","2012","no degree/no degree yet","direct migration background","","","",""
"Rarely","2012","no degree/no degree yet","indirect migration background","","","",""
"Never","2012","lower secondary degree","no migration background","","","",""
"Never","2012","lower secondary degree","direct migration background","","","",""
"Never","2012","lower secondary degree","indirect migration background","","","",""
"Never","2012","secondary school degree","no migration background","","","",""
"Never","2012","secondary school degree","direct migration background","","","",""
"Never","2012","secondary school degree","indirect migration background","","","",""
"Never","2012","college entrance qualification","no migration background","","","",""
"Never","2012","college entrance qualification","direct migration background","","","",""
"Never","2012","college entrance qualification","indirect migration background","","","",""
"Never","2012","Other degree","no migration background","","","",""
"Never","2012","Other degree","direct migration background","","","",""
"Never","2012","Other degree","indirect migration background","","","",""
"Never","2012","no degree/no degree yet","no migration background","","","",""
"Never","2012","no degree/no degree yet","direct migration background","","","",""
"Never","2012","no degree/no degree yet","indirect migration background","","","",""
"Very often","2013","lower secondary degree","no migration background","115","0.0193253146177719","0.0159462250330515","0.0227044042024923"
"Very often","2013","lower secondary degree","direct migration background","17","","",""
"Very often","2013","lower secondary degree","indirect migration background","9","","",""
"Very often","2013","secondary school degree","no migration background","163","0.0207807633205087","0.0175091033751105","0.0240524232659069"
"Very often","2013","secondary school degree","direct migration background","5","","",""
"Very often","2013","secondary school degree","indirect migration background","13","","",""
"Very often","2013","college entrance qualification","no migration background","217","0.029513103011045","0.0254664306291714","0.0335597753929187"
"Very often","2013","college entrance qualification","direct migration background","13","","",""
"Very often","2013","college entrance qualification","indirect migration background","13","","",""
"Very often","2013","Other degree","no migration background","4","","",""
"Very often","2013","Other degree","direct migration background","38","0.0258752159459159","0.0174744221778745","0.0342760097139573"
"Very often","2013","Other degree","indirect migration background","1","","",""
"Very often","2013","no degree/no degree yet","no migration background","29","","",""
"Very often","2013","no degree/no degree yet","direct migration background","4","","",""
"Very often","2013","no degree/no degree yet","indirect migration background","6","","",""
"Often","2013","lower secondary degree","no migration background","662","0.0965583028859109","0.0893086232698209","0.103807982502001"
"Often","2013","lower secondary degree","direct migration background","61","0.126800973802882","0.0957448884197548","0.157857059186009"
"Often","2013","lower secondary degree","indirect migration background","51","0.189670515659144","0.143832515248239","0.235508516070048"
"Often","2013","secondary school degree","no migration background","1068","0.131382035661","0.123634210040959","0.139129861281041"
"Often","2013","secondary school degree","direct migration background","37","0.0881281236326448","0.0544391475523376","0.121817099712952"
"Often","2013","secondary school degree","indirect migration background","55","0.188854101604537","0.144857007015177","0.232851196193896"
"Often","2013","college entrance qualification","no migration background","1360","0.208069004262431","0.198362940599782","0.217775067925081"
"Often","2013","college entrance qualification","direct migration background","64","0.264749077575465","0.216333204666613","0.313164950484317"
"Often","2013","college entrance qualification","indirect migration background","86","0.28486970096945","0.238049885008798","0.331689516930102"
"Often","2013","Other degree","no migration background","22","","",""
"Often","2013","Other degree","direct migration background","215","0.157337560959789","0.138070562614028","0.17660455930555"
"Often","2013","Other degree","indirect migration background","8","","",""
"Often","2013","no degree/no degree yet","no migration background","140","0.208307059993444","0.173766353907293","0.242847766079595"
"Often","2013","no degree/no degree yet","direct migration background","20","","",""
"Often","2013","no degree/no degree yet","indirect migration background","25","","",""
"Sometimes","2013","lower secondary degree","no migration background","1683","0.253512160272681","0.242834288442183","0.264190032103179"
"Sometimes","2013","lower secondary degree","direct migration background","154","0.310924747470095","0.267724148539888","0.354125346400303"
"Sometimes","2013","lower secondary degree","indirect migration background","88","0.345378759830236","0.28978349668347","0.400974022977001"
"Sometimes","2013","secondary school degree","no migration background","2649","0.368977587466742","0.357910844416831","0.380044330516652"
"Sometimes","2013","secondary school degree","direct migration background","87","0.306393270245705","0.251608493126897","0.361178047364512"
"Sometimes","2013","secondary school degree","indirect migration background","112","0.377138652334576","0.322656091534524","0.431621213134628"
"Sometimes","2013","college entrance qualification","no migration background","2753","0.406862263327348","0.395116067047959","0.418608459606736"
"Sometimes","2013","college entrance qualification","direct migration background","117","0.328227962266198","0.276698987818689","0.379756936713708"
"Sometimes","2013","college entrance qualification","indirect migration background","146","0.398287763477659","0.347506104270161","0.449069422685156"
"Sometimes","2013","Other degree","no migration background","56","0.232420041113036","0.174028671422047","0.290811410804025"
"Sometimes","2013","Other degree","direct migration background","430","0.278635912307527","0.254913063592796","0.302358761022258"
"Sometimes","2013","Other degree","indirect migration background","6","","",""
"Sometimes","2013","no degree/no degree yet","no migration background","173","0.368648558420723","0.327614668536171","0.409682448305275"
"Sometimes","2013","no degree/no degree yet","direct migration background","33","0.158004000482886","0.102849303153005","0.213158697812767"
"Sometimes","2013","no degree/no degree yet","indirect migration background","49","0.474205071713094","0.38172878702458","0.566681356401609"
"Rarely","2013","lower secondary degree","no migration background","2201","0.348077680070726","0.336385110844801","0.359770249296652"
"Rarely","2013","lower secondary degree","direct migration background","125","0.283387050579875","0.241327839446535","0.325446261713214"
"Rarely","2013","lower secondary degree","indirect migration background","88","0.272778381785501","0.22070290009827","0.324853863472731"
"Rarely","2013","secondary school degree","no migration background","2449","0.337549416674698","0.3267040843314","0.348394749017996"
"Rarely","2013","secondary school degree","direct migration background","109","0.432299100932977","0.373426178285187","0.491172023580768"
"Rarely","2013","secondary school degree","indirect migration background","96","0.310676268925479","0.258655477554384","0.362697060296575"
"Rarely","2013","college entrance qualification","no migration background","1977","0.29330086366855","0.282414828784562","0.304186898552539"
"Rarely","2013","college entrance qualification","direct migration background","105","0.283719203464228","0.234249561247645","0.33318884568081"
"Rarely","2013","college entrance qualification","indirect migration background","91","0.233961600646024","0.190046736355512","0.277876464936536"
"Rarely","2013","Other degree","no migration background","56","0.292124837050248","0.229259298382629","0.354990375717867"
"Rarely","2013","Other degree","direct migration background","403","0.291824072150686","0.267769248790228","0.315878895511144"
"Rarely","2013","Other degree","indirect migration background","7","","",""
"Rarely","2013","no degree/no degree yet","no migration background","113","0.215391462090731","0.180425813585752","0.250357110595709"
"Rarely","2013","no degree/no degree yet","direct migration background","58","0.418267493442023","0.343677224469614","0.492857762414431"
"Rarely","2013","no degree/no degree yet","indirect migration background","22","","",""
"Never","2013","lower secondary degree","no migration background","1715","0.28252654215291","0.271475417347222","0.293577666958597"
"Never","2013","lower secondary degree","direct migration background","84","0.254661070484192","0.21399923498078","0.295322905987604"
"Never","2013","lower secondary degree","indirect migration background","45","0.15557940997562","0.11320043986277","0.19795838008847"
"Never","2013","secondary school degree","no migration background","974","0.141310196877052","0.13332101433549","0.149299379418614"
"Never","2013","secondary school degree","direct migration background","34","0.150664559714084","0.108152826115781","0.193176293312386"
"Never","2013","secondary school degree","indirect migration background","28","","",""
"Never","2013","college entrance qualification","no migration background","412","0.062254765730626","0.0564774712510777","0.0680320602101744"
"Never","2013","college entrance qualification","direct migration background","20","","",""
"Never","2013","college entrance qualification","indirect migration background","21","","",""
"Never","2013","Other degree","no migration background","63","0.370848599232695","0.304071743225775","0.437625455239614"
"Never","2013","Other degree","direct migration background","286","0.246327238636082","0.223528088192902","0.269126389079262"
"Never","2013","Other degree","indirect migration background","8","","",""
"Never","2013","no degree/no degree yet","no migration background","76","0.167124943756903","0.135391924495097","0.198857963018708"
"Never","2013","no degree/no degree yet","direct migration background","53","0.35369369693841","0.28139569317203","0.42599170070479"
"Never","2013","no degree/no degree yet","indirect migration background","10","","",""
"Very often","2014","lower secondary degree","no migration background","","","",""
"Very often","2014","lower secondary degree","direct migration background","","","",""
"Very often","2014","lower secondary degree","indirect migration background","","","",""
"Very often","2014","secondary school degree","no migration background","","","",""
"Very often","2014","secondary school degree","direct migration background","","","",""
"Very often","2014","secondary school degree","indirect migration background","","","",""
"Very often","2014","college entrance qualification","no migration background","","","",""
"Very often","2014","college entrance qualification","direct migration background","","","",""
"Very often","2014","college entrance qualification","indirect migration background","","","",""
"Very often","2014","Other degree","no migration background","","","",""
"Very often","2014","Other degree","direct migration background","","","",""
"Very often","2014","Other degree","indirect migration background","","","",""
"Very often","2014","no degree/no degree yet","no migration background","","","",""
"Very often","2014","no degree/no degree yet","direct migration background","","","",""
"Very often","2014","no degree/no degree yet","indirect migration background","","","",""
"Often","2014","lower secondary degree","no migration background","","","",""
"Often","2014","lower secondary degree","direct migration background","","","",""
"Often","2014","lower secondary degree","indirect migration background","","","",""
"Often","2014","secondary school degree","no migration background","","","",""
"Often","2014","secondary school degree","direct migration background","","","",""
"Often","2014","secondary school degree","indirect migration background","","","",""
"Often","2014","college entrance qualification","no migration background","","","",""
"Often","2014","college entrance qualification","direct migration background","","","",""
"Often","2014","college entrance qualification","indirect migration background","","","",""
"Often","2014","Other degree","no migration background","","","",""
"Often","2014","Other degree","direct migration background","","","",""
"Often","2014","Other degree","indirect migration background","","","",""
"Often","2014","no degree/no degree yet","no migration background","","","",""
"Often","2014","no degree/no degree yet","direct migration background","","","",""
"Often","2014","no degree/no degree yet","indirect migration background","","","",""
"Sometimes","2014","lower secondary degree","no migration background","","","",""
"Sometimes","2014","lower secondary degree","direct migration background","","","",""
"Sometimes","2014","lower secondary degree","indirect migration background","","","",""
"Sometimes","2014","secondary school degree","no migration background","","","",""
"Sometimes","2014","secondary school degree","direct migration background","","","",""
"Sometimes","2014","secondary school degree","indirect migration background","","","",""
"Sometimes","2014","college entrance qualification","no migration background","","","",""
"Sometimes","2014","college entrance qualification","direct migration background","","","",""
"Sometimes","2014","college entrance qualification","indirect migration background","","","",""
"Sometimes","2014","Other degree","no migration background","","","",""
"Sometimes","2014","Other degree","direct migration background","","","",""
"Sometimes","2014","Other degree","indirect migration background","","","",""
"Sometimes","2014","no degree/no degree yet","no migration background","","","",""
"Sometimes","2014","no degree/no degree yet","direct migration background","","","",""
"Sometimes","2014","no degree/no degree yet","indirect migration background","","","",""
"Rarely","2014","lower secondary degree","no migration background","","","",""
"Rarely","2014","lower secondary degree","direct migration background","","","",""
"Rarely","2014","lower secondary degree","indirect migration background","","","",""
"Rarely","2014","secondary school degree","no migration background","","","",""
"Rarely","2014","secondary school degree","direct migration background","","","",""
"Rarely","2014","secondary school degree","indirect migration background","","","",""
"Rarely","2014","college entrance qualification","no migration background","","","",""
"Rarely","2014","college entrance qualification","direct migration background","","","",""
"Rarely","2014","college entrance qualification","indirect migration background","","","",""
"Rarely","2014","Other degree","no migration background","","","",""
"Rarely","2014","Other degree","direct migration background","","","",""
"Rarely","2014","Other degree","indirect migration background","","","",""
"Rarely","2014","no degree/no degree yet","no migration background","","","",""
"Rarely","2014","no degree/no degree yet","direct migration background","","","",""
"Rarely","2014","no degree/no degree yet","indirect migration background","","","",""
"Never","2014","lower secondary degree","no migration background","","","",""
"Never","2014","lower secondary degree","direct migration background","","","",""
"Never","2014","lower secondary degree","indirect migration background","","","",""
"Never","2014","secondary school degree","no migration background","","","",""
"Never","2014","secondary school degree","direct migration background","","","",""
"Never","2014","secondary school degree","indirect migration background","","","",""
"Never","2014","college entrance qualification","no migration background","","","",""
"Never","2014","college entrance qualification","direct migration background","","","",""
"Never","2014","college entrance qualification","indirect migration background","","","",""
"Never","2014","Other degree","no migration background","","","",""
"Never","2014","Other degree","direct migration background","","","",""
"Never","2014","Other degree","indirect migration background","","","",""
"Never","2014","no degree/no degree yet","no migration background","","","",""
"Never","2014","no degree/no degree yet","direct migration background","","","",""
"Never","2014","no degree/no degree yet","indirect migration background","","","",""
"Very often","2015","lower secondary degree","no migration background","","","",""
"Very often","2015","lower secondary degree","direct migration background","","","",""
"Very often","2015","lower secondary degree","indirect migration background","","","",""
"Very often","2015","secondary school degree","no migration background","","","",""
"Very often","2015","secondary school degree","direct migration background","","","",""
"Very often","2015","secondary school degree","indirect migration background","","","",""
"Very often","2015","college entrance qualification","no migration background","","","",""
"Very often","2015","college entrance qualification","direct migration background","","","",""
"Very often","2015","college entrance qualification","indirect migration background","","","",""
"Very often","2015","Other degree","no migration background","","","",""
