"pld0043","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Often","2007","16-34 y.","higher vocational","","","","","2"
"Often","2007","16-34 y.","higher education","","","","","2"
"Rarely","2007","35-65 y.","in school","","","","","4"
"Rarely","2007","35-65 y.","inadequately","","","","","4"
"Rarely","2007","35-65 y.","vocational + Abi","","","","","4"
"Rarely","2007","35-65 y.","higher vocational","","","","","4"
"Rarely","2007","35-65 y.","higher education","","","","","4"
"Rarely","2007","66 and older","in school","","","","","4"
"Rarely","2007","66 and older","inadequately","","","","","4"
"Rarely","2007","66 and older","general elemantary","","","","","4"
"Rarely","2007","66 and older","middle vocational","","","","","4"
"Rarely","2007","66 and older","vocational + Abi","","","","","4"
"Rarely","2007","66 and older","higher vocational","","","","","4"
"Rarely","2007","66 and older","higher education","","","","","4"
"Rarely","2007","16-34 y.","vocational + Abi","","","","","4"
"Rarely","2007","16-34 y.","higher vocational","","","","","4"
"Rarely","2007","16-34 y.","higher education","","","","","4"
"Rarely","2007","35-65 y.","general elemantary","","","","","4"
"Rarely","2007","35-65 y.","middle vocational","","","","","4"
"Rarely","2007","16-34 y.","in school","","","","","4"
"Rarely","2007","16-34 y.","inadequately","","","","","4"
"Rarely","2007","16-34 y.","middle vocational","","","","","4"
"Rarely","2007","16-34 y.","general elemantary","","","","","4"
"Sometimes","2007","16-34 y.","in school","","","","","3"
"Sometimes","2007","16-34 y.","middle vocational","","","","","3"
"Sometimes","2007","16-34 y.","vocational + Abi","","","","","3"
"Sometimes","2007","16-34 y.","higher vocational","","","","","3"
"Sometimes","2007","35-65 y.","middle vocational","","","","","3"
"Sometimes","2007","35-65 y.","vocational + Abi","","","","","3"
"Sometimes","2007","35-65 y.","higher vocational","","","","","3"
"Sometimes","2007","35-65 y.","higher education","","","","","3"
"Sometimes","2007","16-34 y.","inadequately","","","","","3"
"Sometimes","2007","16-34 y.","general elemantary","","","","","3"
"Sometimes","2007","16-34 y.","higher education","","","","","3"
"Sometimes","2007","35-65 y.","in school","","","","","3"
"Sometimes","2007","35-65 y.","inadequately","","","","","3"
"Sometimes","2007","35-65 y.","general elemantary","","","","","3"
"Sometimes","2007","66 and older","in school","","","","","3"
"Sometimes","2007","66 and older","inadequately","","","","","3"
"Sometimes","2007","66 and older","general elemantary","","","","","3"
"Sometimes","2007","66 and older","middle vocational","","","","","3"
"Sometimes","2007","66 and older","vocational + Abi","","","","","3"
"Sometimes","2007","66 and older","higher vocational","","","","","3"
"Sometimes","2007","66 and older","higher education","","","","","3"
"Very often","2007","16-34 y.","in school","","","","","1"
"Very often","2007","16-34 y.","inadequately","","","","","1"
"Very often","2007","16-34 y.","general elemantary","","","","","1"
"Very often","2007","16-34 y.","middle vocational","","","","","1"
"Very often","2007","16-34 y.","vocational + Abi","","","","","1"
"Very often","2007","16-34 y.","higher vocational","","","","","1"
"Very often","2007","16-34 y.","higher education","","","","","1"
"Very often","2007","35-65 y.","in school","","","","","1"
"Very often","2007","35-65 y.","inadequately","","","","","1"
"Very often","2007","35-65 y.","general elemantary","","","","","1"
"Very often","2007","35-65 y.","middle vocational","","","","","1"
"Very often","2007","35-65 y.","vocational + Abi","","","","","1"
"Very often","2007","35-65 y.","higher vocational","","","","","1"
"Very often","2007","35-65 y.","higher education","","","","","1"
"Very often","2007","66 and older","in school","","","","","1"
"Very often","2007","66 and older","inadequately","","","","","1"
"Very often","2007","66 and older","general elemantary","","","","","1"
"Very often","2007","66 and older","middle vocational","","","","","1"
"Very often","2007","66 and older","vocational + Abi","","","","","1"
"Very often","2007","66 and older","higher vocational","","","","","1"
"Very often","2007","66 and older","higher education","","","","","1"
"Never","2008","35-65 y.","higher vocational","101","0.103204907869478","0.0840498711361896","0.122359944602767","5"
"Never","2008","66 and older","higher vocational","80","0.288735081106415","0.238610732910853","0.338859429301978","5"
"Never","2008","66 and older","higher education","154","0.183749969884078","0.158074546242108","0.209425393526048","5"
"Never","2008","35-65 y.","middle vocational","953","0.182120873218386","0.171913658491174","0.192328087945598","5"
"Never","2008","35-65 y.","vocational + Abi","67","0.100319326918257","0.0765175774111163","0.124121076425397","5"
"Never","2008","66 and older","vocational + Abi","33","0.256218566110094","0.174265952798518","0.338171179421669","5"
"Never","2008","35-65 y.","in school","","","","","5"
"Never","2008","35-65 y.","inadequately","40","0.374435128997712","0.275539147015939","0.473331110979486","5"
"Never","2008","35-65 y.","general elemantary","206","0.337037996304153","0.301110990867083","0.372965001741222","5"
"Never","2008","16-34 y.","in school","7","","","","5"
"Never","2008","16-34 y.","inadequately","11","","","","5"
"Never","2008","16-34 y.","general elemantary","63","0.113573944133964","0.0886786990066565","0.138469189261272","5"
"Never","2008","16-34 y.","middle vocational","144","0.0689513885439699","0.0578331924991088","0.080069584588831","5"
"Never","2008","16-34 y.","vocational + Abi","21","","","","5"
"Never","2008","16-34 y.","higher vocational","5","","","","5"
"Never","2008","16-34 y.","higher education","10","","","","5"
"Never","2008","35-65 y.","higher education","220","0.0844979239802518","0.0741645017796368","0.0948313461808668","5"
"Never","2008","66 and older","in school","","","","","5"
"Never","2008","66 and older","inadequately","24","","","","5"
"Never","2008","66 and older","general elemantary","363","0.478168848482397","0.441832990360071","0.514504706604724","5"
"Never","2008","66 and older","middle vocational","831","0.381514779967867","0.361335491090817","0.401694068844916","5"
"Often","2008","66 and older","middle vocational","133","0.0615601781332527","0.0515753944804761","0.0715449617860291","2"
"Often","2008","66 and older","higher vocational","19","","","","2"
"Often","2008","35-65 y.","middle vocational","731","0.130354663583045","0.12145000650051","0.139259320665579","2"
"Often","2008","35-65 y.","vocational + Abi","107","0.165999338241251","0.136520609152556","0.195478067329946","2"
"Often","2008","66 and older","vocational + Abi","13","","","","2"
"Often","2008","35-65 y.","in school","","","","","2"
"Often","2008","35-65 y.","inadequately","6","","","","2"
"Often","2008","35-65 y.","general elemantary","60","0.0757554740624052","0.0556442862384885","0.0958666618863218","2"
"Often","2008","16-34 y.","in school","122","0.345473372102382","0.295867660091384","0.395079084113381","2"
"Often","2008","16-34 y.","inadequately","5","","","","2"
"Often","2008","35-65 y.","higher vocational","149","0.15089117019672","0.128353978727504","0.173428361665936","2"
"Often","2008","35-65 y.","higher education","578","0.217742131297595","0.202408758567162","0.233075504028029","2"
"Often","2008","66 and older","in school","","","","","2"
"Often","2008","66 and older","inadequately","1","","","","2"
"Often","2008","66 and older","general elemantary","36","0.0570663241005056","0.0401926248891122","0.0739400233118991","2"
"Often","2008","66 and older","higher education","98","0.108903956279783","0.088251274137304","0.129556638422263","2"
"Often","2008","16-34 y.","general elemantary","138","0.218658798776988","0.186227851208834","0.251089746345141","2"
"Often","2008","16-34 y.","middle vocational","484","0.23806711757314","0.219378176005094","0.256756059141187","2"
"Often","2008","16-34 y.","vocational + Abi","95","0.261297844371029","0.216949234361453","0.305646454380605","2"
"Often","2008","16-34 y.","higher vocational","31","0.304176864525412","0.22384731340288","0.384506415647945","2"
"Often","2008","16-34 y.","higher education","136","0.242747230520401","0.206280367346804","0.279214093693997","2"
"Rarely","2008","35-65 y.","in school","","","","","4"
"Rarely","2008","35-65 y.","inadequately","24","","","","4"
"Rarely","2008","35-65 y.","general elemantary","199","0.319459279543645","0.284021044801489","0.3548975142858","4"
"Rarely","2008","16-34 y.","in school","46","0.141599678933462","0.105230222662166","0.177969135204758","4"
"Rarely","2008","35-65 y.","middle vocational","1809","0.329097242950741","0.316670001482135","0.341524484419346","4"
"Rarely","2008","35-65 y.","vocational + Abi","184","0.315866845783856","0.279037439266584","0.352696252301127","4"
"Rarely","2008","35-65 y.","higher vocational","344","0.335620102126528","0.305888492161024","0.365351712092031","4"
"Rarely","2008","35-65 y.","higher education","790","0.283694898515443","0.266946770450435","0.300443026580452","4"
"Rarely","2008","66 and older","in school","","","","","4"
"Rarely","2008","66 and older","inadequately","10","","","","4"
"Rarely","2008","66 and older","general elemantary","199","0.2677855211049","0.235575390736504","0.299995651473296","4"
"Rarely","2008","66 and older","middle vocational","725","0.311359402729059","0.292123489260519","0.330595316197598","4"
"Rarely","2008","66 and older","vocational + Abi","35","0.411738319864962","0.319347086319635","0.50412955341029","4"
"Rarely","2008","66 and older","higher vocational","121","0.351483665378374","0.298676081193911","0.404291249562837","4"
"Rarely","2008","66 and older","higher education","309","0.36489794317152","0.332982576230917","0.396813310112123","4"
"Rarely","2008","16-34 y.","inadequately","10","","","","4"
"Rarely","2008","16-34 y.","general elemantary","137","0.206122275402744","0.174383141736362","0.237861409069125","4"
"Rarely","2008","16-34 y.","middle vocational","447","0.220392084331492","0.202202919560754","0.23858124910223","4"
"Rarely","2008","16-34 y.","vocational + Abi","82","0.235442758489002","0.192615025374775","0.278270491603229","4"
"Rarely","2008","16-34 y.","higher vocational","35","0.214165910570796","0.142534513300948","0.285797307840645","4"
"Rarely","2008","16-34 y.","higher education","114","0.236560988360202","0.200415044663128","0.272706932057275","4"
"Sometimes","2008","16-34 y.","in school","141","0.408379744755712","0.357103719562604","0.45965576994882","3"
"Sometimes","2008","16-34 y.","general elemantary","251","0.40301349402606","0.364527930741315","0.441499057310805","3"
"Sometimes","2008","16-34 y.","middle vocational","809","0.420869997356108","0.399205996857939","0.442533997854276","3"
"Sometimes","2008","35-65 y.","vocational + Abi","234","0.389186450924367","0.350558153455985","0.427814748392749","3"
"Sometimes","2008","35-65 y.","higher education","1090","0.375084234446881","0.357096907295123","0.393071561598638","3"
"Sometimes","2008","16-34 y.","inadequately","20","","","","3"
"Sometimes","2008","16-34 y.","vocational + Abi","159","0.408654584998848","0.359032361459643","0.458276808538053","3"
"Sometimes","2008","16-34 y.","higher vocational","50","0.416688386891648","0.330605102550156","0.50277167123314","3"
"Sometimes","2008","35-65 y.","general elemantary","192","0.257646224855284","0.224406714261753","0.290885735448815","3"
"Sometimes","2008","35-65 y.","middle vocational","1865","0.33086954433048","0.318425354653622","0.343313734007339","3"
"Sometimes","2008","35-65 y.","higher vocational","348","0.388440923192224","0.35775297166547","0.419128874718979","3"
"Sometimes","2008","16-34 y.","higher education","233","0.431004951598414","0.388884191107028","0.4731257120898","3"
"Sometimes","2008","35-65 y.","in school","","","","","3"
"Sometimes","2008","35-65 y.","inadequately","22","","","","3"
"Sometimes","2008","66 and older","in school","","","","","3"
"Sometimes","2008","66 and older","inadequately","3","","","","3"
"Sometimes","2008","66 and older","general elemantary","124","0.19072688816765","0.162148791708105","0.219304984627195","3"
"Sometimes","2008","66 and older","middle vocational","512","0.235787544409789","0.218153456695648","0.25342163212393","3"
"Sometimes","2008","66 and older","vocational + Abi","27","","","","3"
"Sometimes","2008","66 and older","higher vocational","91","0.283315949248694","0.233475419616784","0.333156478880604","3"
"Sometimes","2008","66 and older","higher education","296","0.326613500958828","0.295522003207904","0.357704998709752","3"
"Very often","2008","16-34 y.","in school","37","0.0823876080228118","0.0537048228400475","0.111070393205576","1"
"Very often","2008","16-34 y.","inadequately","3","","","","1"
"Very often","2008","16-34 y.","general elemantary","35","0.0586314876602448","0.0401982727361961","0.0770647025842935","1"
"Very often","2008","16-34 y.","middle vocational","111","0.0517194121952907","0.042001524825039","0.0614372995655424","1"
"Very often","2008","16-34 y.","vocational + Abi","20","","","","1"
"Very often","2008","16-34 y.","higher vocational","5","","","","1"
"Very often","2008","16-34 y.","higher education","38","0.0679192215717205","0.0465187197955153","0.0893197233479258","1"
"Very often","2008","35-65 y.","in school","","","","","1"
"Very often","2008","35-65 y.","inadequately","","","","","1"
"Very often","2008","35-65 y.","general elemantary","8","","","","1"
"Very often","2008","35-65 y.","middle vocational","134","0.0275576759173483","0.0232281928319392","0.0318871590027573","1"
"Very often","2008","35-65 y.","vocational + Abi","20","","","","1"
"Very often","2008","35-65 y.","higher vocational","27","","","","1"
"Very often","2008","35-65 y.","higher education","105","0.0389808117598286","0.0317899166019382","0.0461717069177191","1"
"Very often","2008","66 and older","in school","","","","","1"
"Very often","2008","66 and older","inadequately","1","","","","1"
"Very often","2008","66 and older","general elemantary","4","","","","1"
"Very often","2008","66 and older","middle vocational","25","","","","1"
"Very often","2008","66 and older","vocational + Abi","1","","","","1"
"Very often","2008","66 and older","higher vocational","3","","","","1"
"Very often","2008","66 and older","higher education","17","","","","1"
"Never","2009","35-65 y.","vocational + Abi","","","","","5"
"Never","2009","35-65 y.","higher vocational","","","","","5"
"Never","2009","66 and older","vocational + Abi","","","","","5"
"Never","2009","66 and older","higher vocational","","","","","5"
"Never","2009","66 and older","higher education","","","","","5"
"Never","2009","35-65 y.","middle vocational","","","","","5"
"Never","2009","66 and older","middle vocational","","","","","5"
"Never","2009","35-65 y.","general elemantary","","","","","5"
"Never","2009","35-65 y.","in school","","","","","5"
"Never","2009","35-65 y.","inadequately","","","","","5"
"Never","2009","16-34 y.","in school","","","","","5"
"Never","2009","16-34 y.","inadequately","","","","","5"
"Never","2009","16-34 y.","general elemantary","","","","","5"
"Never","2009","16-34 y.","middle vocational","","","","","5"
"Never","2009","16-34 y.","vocational + Abi","","","","","5"
"Never","2009","16-34 y.","higher vocational","","","","","5"
"Never","2009","16-34 y.","higher education","","","","","5"
"Never","2009","35-65 y.","higher education","","","","","5"
"Never","2009","66 and older","in school","","","","","5"
"Never","2009","66 and older","inadequately","","","","","5"
"Never","2009","66 and older","general elemantary","","","","","5"
"Often","2009","66 and older","middle vocational","","","","","2"
"Often","2009","66 and older","vocational + Abi","","","","","2"
"Often","2009","35-65 y.","in school","","","","","2"
"Often","2009","35-65 y.","inadequately","","","","","2"
"Often","2009","35-65 y.","general elemantary","","","","","2"
"Often","2009","35-65 y.","middle vocational","","","","","2"
"Often","2009","35-65 y.","vocational + Abi","","","","","2"
"Often","2009","35-65 y.","higher vocational","","","","","2"
"Often","2009","35-65 y.","higher education","","","","","2"
"Often","2009","66 and older","in school","","","","","2"
"Often","2009","66 and older","inadequately","","","","","2"
"Often","2009","66 and older","general elemantary","","","","","2"
"Often","2009","66 and older","higher vocational","","","","","2"
"Often","2009","66 and older","higher education","","","","","2"
"Often","2009","16-34 y.","in school","","","","","2"
"Often","2009","16-34 y.","inadequately","","","","","2"
"Often","2009","16-34 y.","vocational + Abi","","","","","2"
"Often","2009","16-34 y.","higher vocational","","","","","2"
"Often","2009","16-34 y.","higher education","","","","","2"
"Often","2009","16-34 y.","general elemantary","","","","","2"
"Often","2009","16-34 y.","middle vocational","","","","","2"
"Rarely","2009","66 and older","middle vocational","","","","","4"
"Rarely","2009","35-65 y.","in school","","","","","4"
"Rarely","2009","35-65 y.","inadequately","","","","","4"
"Rarely","2009","35-65 y.","general elemantary","","","","","4"
"Rarely","2009","35-65 y.","vocational + Abi","","","","","4"
"Rarely","2009","35-65 y.","higher vocational","","","","","4"
"Rarely","2009","35-65 y.","higher education","","","","","4"
"Rarely","2009","66 and older","in school","","","","","4"
"Rarely","2009","66 and older","inadequately","","","","","4"
"Rarely","2009","66 and older","general elemantary","","","","","4"
"Rarely","2009","66 and older","vocational + Abi","","","","","4"
"Rarely","2009","66 and older","higher vocational","","","","","4"
"Rarely","2009","66 and older","higher education","","","","","4"
"Rarely","2009","16-34 y.","in school","","","","","4"
"Rarely","2009","16-34 y.","vocational + Abi","","","","","4"
"Rarely","2009","16-34 y.","higher vocational","","","","","4"
"Rarely","2009","16-34 y.","higher education","","","","","4"
"Rarely","2009","35-65 y.","middle vocational","","","","","4"
"Rarely","2009","16-34 y.","inadequately","","","","","4"
"Rarely","2009","16-34 y.","general elemantary","","","","","4"
"Rarely","2009","16-34 y.","middle vocational","","","","","4"
"Sometimes","2009","16-34 y.","higher vocational","","","","","3"
"Sometimes","2009","16-34 y.","middle vocational","","","","","3"
"Sometimes","2009","35-65 y.","middle vocational","","","","","3"
"Sometimes","2009","35-65 y.","vocational + Abi","","","","","3"
"Sometimes","2009","16-34 y.","vocational + Abi","","","","","3"
"Sometimes","2009","35-65 y.","general elemantary","","","","","3"
"Sometimes","2009","35-65 y.","higher vocational","","","","","3"
"Sometimes","2009","35-65 y.","higher education","","","","","3"
"Sometimes","2009","16-34 y.","general elemantary","","","","","3"
"Sometimes","2009","16-34 y.","in school","","","","","3"
"Sometimes","2009","35-65 y.","inadequately","","","","","3"
"Sometimes","2009","16-34 y.","inadequately","","","","","3"
"Sometimes","2009","16-34 y.","higher education","","","","","3"
"Sometimes","2009","35-65 y.","in school","","","","","3"
"Sometimes","2009","66 and older","in school","","","","","3"
"Sometimes","2009","66 and older","inadequately","","","","","3"
"Sometimes","2009","66 and older","general elemantary","","","","","3"
"Sometimes","2009","66 and older","middle vocational","","","","","3"
"Sometimes","2009","66 and older","vocational + Abi","","","","","3"
"Sometimes","2009","66 and older","higher vocational","","","","","3"
"Sometimes","2009","66 and older","higher education","","","","","3"
"Very often","2009","35-65 y.","vocational + Abi","","","","","1"
"Very often","2009","35-65 y.","higher vocational","","","","","1"
"Very often","2009","35-65 y.","higher education","","","","","1"
"Very often","2009","66 and older","in school","","","","","1"
"Very often","2009","66 and older","inadequately","","","","","1"
"Very often","2009","16-34 y.","in school","","","","","1"
"Very often","2009","16-34 y.","inadequately","","","","","1"
"Very often","2009","16-34 y.","general elemantary","","","","","1"
"Very often","2009","16-34 y.","middle vocational","","","","","1"
"Very often","2009","16-34 y.","vocational + Abi","","","","","1"
"Very often","2009","16-34 y.","higher vocational","","","","","1"
"Very often","2009","16-34 y.","higher education","","","","","1"
"Very often","2009","35-65 y.","in school","","","","","1"
"Very often","2009","35-65 y.","inadequately","","","","","1"
"Very often","2009","35-65 y.","general elemantary","","","","","1"
"Very often","2009","35-65 y.","middle vocational","","","","","1"
"Very often","2009","66 and older","general elemantary","","","","","1"
"Very often","2009","66 and older","middle vocational","","","","","1"
"Very often","2009","66 and older","vocational + Abi","","","","","1"
"Very often","2009","66 and older","higher vocational","","","","","1"
"Very often","2009","66 and older","higher education","","","","","1"
"Never","2010","66 and older","higher education","","","","","5"
"Never","2010","66 and older","middle vocational","","","","","5"
"Never","2010","66 and older","higher vocational","","","","","5"
"Never","2010","66 and older","vocational + Abi","","","","","5"
"Never","2010","35-65 y.","in school","","","","","5"
"Never","2010","35-65 y.","inadequately","","","","","5"
"Never","2010","35-65 y.","general elemantary","","","","","5"
"Never","2010","35-65 y.","middle vocational","","","","","5"
"Never","2010","35-65 y.","vocational + Abi","","","","","5"
"Never","2010","35-65 y.","higher vocational","","","","","5"
"Never","2010","35-65 y.","higher education","","","","","5"
"Never","2010","66 and older","in school","","","","","5"
"Never","2010","66 and older","inadequately","","","","","5"
"Never","2010","66 and older","general elemantary","","","","","5"
"Never","2010","16-34 y.","in school","","","","","5"
"Never","2010","16-34 y.","inadequately","","","","","5"
"Never","2010","16-34 y.","general elemantary","","","","","5"
"Never","2010","16-34 y.","middle vocational","","","","","5"
"Never","2010","16-34 y.","vocational + Abi","","","","","5"
"Never","2010","16-34 y.","higher vocational","","","","","5"
"Never","2010","16-34 y.","higher education","","","","","5"
"Often","2010","66 and older","vocational + Abi","","","","","2"
"Often","2010","66 and older","higher vocational","","","","","2"
"Often","2010","66 and older","in school","","","","","2"
"Often","2010","66 and older","inadequately","","","","","2"
"Often","2010","66 and older","general elemantary","","","","","2"
"Often","2010","66 and older","middle vocational","","","","","2"
"Often","2010","66 and older","higher education","","","","","2"
"Often","2010","35-65 y.","in school","","","","","2"
"Often","2010","35-65 y.","inadequately","","","","","2"
"Often","2010","35-65 y.","general elemantary","","","","","2"
"Often","2010","35-65 y.","middle vocational","","","","","2"
"Often","2010","35-65 y.","vocational + Abi","","","","","2"
"Often","2010","35-65 y.","higher vocational","","","","","2"
"Often","2010","35-65 y.","higher education","","","","","2"
"Often","2010","16-34 y.","in school","","","","","2"
"Often","2010","16-34 y.","inadequately","","","","","2"
"Often","2010","16-34 y.","vocational + Abi","","","","","2"
"Often","2010","16-34 y.","higher vocational","","","","","2"
"Often","2010","16-34 y.","higher education","","","","","2"
"Often","2010","16-34 y.","general elemantary","","","","","2"
"Often","2010","16-34 y.","middle vocational","","","","","2"
"Rarely","2010","66 and older","vocational + Abi","","","","","4"
"Rarely","2010","66 and older","in school","","","","","4"
"Rarely","2010","66 and older","inadequately","","","","","4"
"Rarely","2010","66 and older","general elemantary","","","","","4"
"Rarely","2010","66 and older","middle vocational","","","","","4"
"Rarely","2010","66 and older","higher vocational","","","","","4"
"Rarely","2010","66 and older","higher education","","","","","4"
"Rarely","2010","35-65 y.","in school","","","","","4"
"Rarely","2010","35-65 y.","inadequately","","","","","4"
"Rarely","2010","35-65 y.","general elemantary","","","","","4"
"Rarely","2010","35-65 y.","vocational + Abi","","","","","4"
"Rarely","2010","35-65 y.","higher vocational","","","","","4"
"Rarely","2010","35-65 y.","higher education","","","","","4"
"Rarely","2010","16-34 y.","in school","","","","","4"
"Rarely","2010","16-34 y.","vocational + Abi","","","","","4"
"Rarely","2010","16-34 y.","higher vocational","","","","","4"
"Rarely","2010","16-34 y.","higher education","","","","","4"
"Rarely","2010","35-65 y.","middle vocational","","","","","4"
"Rarely","2010","16-34 y.","general elemantary","","","","","4"
"Rarely","2010","16-34 y.","middle vocational","","","","","4"
"Rarely","2010","16-34 y.","inadequately","","","","","4"
"Sometimes","2010","16-34 y.","in school","","","","","3"
"Sometimes","2010","16-34 y.","inadequately","","","","","3"
"Sometimes","2010","16-34 y.","general elemantary","","","","","3"
"Sometimes","2010","16-34 y.","middle vocational","","","","","3"
"Sometimes","2010","16-34 y.","vocational + Abi","","","","","3"
"Sometimes","2010","16-34 y.","higher vocational","","","","","3"
"Sometimes","2010","16-34 y.","higher education","","","","","3"
"Sometimes","2010","35-65 y.","in school","","","","","3"
"Sometimes","2010","35-65 y.","inadequately","","","","","3"
"Sometimes","2010","35-65 y.","general elemantary","","","","","3"
"Sometimes","2010","35-65 y.","middle vocational","","","","","3"
"Sometimes","2010","35-65 y.","vocational + Abi","","","","","3"
"Sometimes","2010","35-65 y.","higher vocational","","","","","3"
"Sometimes","2010","35-65 y.","higher education","","","","","3"
"Sometimes","2010","66 and older","in school","","","","","3"
"Sometimes","2010","66 and older","inadequately","","","","","3"
"Sometimes","2010","66 and older","general elemantary","","","","","3"
"Sometimes","2010","66 and older","middle vocational","","","","","3"
"Sometimes","2010","66 and older","vocational + Abi","","","","","3"
"Sometimes","2010","66 and older","higher vocational","","","","","3"
"Sometimes","2010","66 and older","higher education","","","","","3"
"Very often","2010","66 and older","in school","","","","","1"
"Very often","2010","66 and older","inadequately","","","","","1"
"Very often","2010","66 and older","general elemantary","","","","","1"
"Very often","2010","66 and older","middle vocational","","","","","1"
"Very often","2010","66 and older","vocational + Abi","","","","","1"
"Very often","2010","66 and older","higher vocational","","","","","1"
"Very often","2010","66 and older","higher education","","","","","1"
"Very often","2010","35-65 y.","vocational + Abi","","","","","1"
"Very often","2010","35-65 y.","higher vocational","","","","","1"
"Very often","2010","35-65 y.","higher education","","","","","1"
"Very often","2010","16-34 y.","in school","","","","","1"
"Very often","2010","16-34 y.","inadequately","","","","","1"
"Very often","2010","16-34 y.","general elemantary","","","","","1"
"Very often","2010","16-34 y.","middle vocational","","","","","1"
"Very often","2010","16-34 y.","vocational + Abi","","","","","1"
"Very often","2010","16-34 y.","higher vocational","","","","","1"
"Very often","2010","16-34 y.","higher education","","","","","1"
"Very often","2010","35-65 y.","in school","","","","","1"
"Very often","2010","35-65 y.","inadequately","","","","","1"
"Very often","2010","35-65 y.","general elemantary","","","","","1"
"Very often","2010","35-65 y.","middle vocational","","","","","1"
"Never","2011","35-65 y.","middle vocational","","","","","5"
"Never","2011","35-65 y.","vocational + Abi","","","","","5"
"Never","2011","35-65 y.","higher vocational","","","","","5"
"Never","2011","35-65 y.","higher education","","","","","5"
"Never","2011","66 and older","in school","","","","","5"
"Never","2011","66 and older","inadequately","","","","","5"
"Never","2011","66 and older","general elemantary","","","","","5"
"Never","2011","66 and older","middle vocational","","","","","5"
"Never","2011","66 and older","vocational + Abi","","","","","5"
"Never","2011","66 and older","higher vocational","","","","","5"
"Never","2011","66 and older","higher education","","","","","5"
"Never","2011","35-65 y.","in school","","","","","5"
"Never","2011","35-65 y.","inadequately","","","","","5"
"Never","2011","35-65 y.","general elemantary","","","","","5"
"Never","2011","16-34 y.","in school","","","","","5"
"Never","2011","16-34 y.","inadequately","","","","","5"
"Never","2011","16-34 y.","general elemantary","","","","","5"
"Never","2011","16-34 y.","middle vocational","","","","","5"
"Never","2011","16-34 y.","vocational + Abi","","","","","5"
"Never","2011","16-34 y.","higher vocational","","","","","5"
"Never","2011","16-34 y.","higher education","","","","","5"
"Often","2011","66 and older","higher vocational","","","","","2"
"Often","2011","66 and older","middle vocational","","","","","2"
"Often","2011","66 and older","vocational + Abi","","","","","2"
"Often","2011","35-65 y.","middle vocational","","","","","2"
"Often","2011","66 and older","in school","","","","","2"
"Often","2011","66 and older","inadequately","","","","","2"
"Often","2011","66 and older","general elemantary","","","","","2"
"Often","2011","66 and older","higher education","","","","","2"
"Often","2011","35-65 y.","in school","","","","","2"
"Often","2011","35-65 y.","inadequately","","","","","2"
"Often","2011","35-65 y.","general elemantary","","","","","2"
"Often","2011","35-65 y.","vocational + Abi","","","","","2"
"Often","2011","35-65 y.","higher vocational","","","","","2"
"Often","2011","35-65 y.","higher education","","","","","2"
"Often","2011","16-34 y.","in school","","","","","2"
"Often","2011","16-34 y.","inadequately","","","","","2"
"Often","2011","16-34 y.","middle vocational","","","","","2"
"Often","2011","16-34 y.","vocational + Abi","","","","","2"
"Often","2011","16-34 y.","higher vocational","","","","","2"
"Often","2011","16-34 y.","higher education","","","","","2"
"Often","2011","16-34 y.","general elemantary","","","","","2"
"Rarely","2011","66 and older","middle vocational","","","","","4"
"Rarely","2011","66 and older","vocational + Abi","","","","","4"
"Rarely","2011","66 and older","in school","","","","","4"
"Rarely","2011","66 and older","inadequately","","","","","4"
"Rarely","2011","66 and older","general elemantary","","","","","4"
"Rarely","2011","66 and older","higher vocational","","","","","4"
"Rarely","2011","66 and older","higher education","","","","","4"
"Rarely","2011","35-65 y.","in school","","","","","4"
"Rarely","2011","35-65 y.","inadequately","","","","","4"
"Rarely","2011","35-65 y.","general elemantary","","","","","4"
"Rarely","2011","35-65 y.","middle vocational","","","","","4"
"Rarely","2011","35-65 y.","vocational + Abi","","","","","4"
"Rarely","2011","35-65 y.","higher vocational","","","","","4"
"Rarely","2011","35-65 y.","higher education","","","","","4"
"Rarely","2011","16-34 y.","in school","","","","","4"
"Rarely","2011","16-34 y.","middle vocational","","","","","4"
"Rarely","2011","16-34 y.","vocational + Abi","","","","","4"
"Rarely","2011","16-34 y.","higher vocational","","","","","4"
"Rarely","2011","16-34 y.","higher education","","","","","4"
"Rarely","2011","16-34 y.","inadequately","","","","","4"
"Rarely","2011","16-34 y.","general elemantary","","","","","4"
"Sometimes","2011","16-34 y.","in school","","","","","3"
"Sometimes","2011","16-34 y.","inadequately","","","","","3"
"Sometimes","2011","16-34 y.","general elemantary","","","","","3"
"Sometimes","2011","16-34 y.","middle vocational","","","","","3"
"Sometimes","2011","16-34 y.","vocational + Abi","","","","","3"
"Sometimes","2011","16-34 y.","higher vocational","","","","","3"
"Sometimes","2011","16-34 y.","higher education","","","","","3"
"Sometimes","2011","35-65 y.","in school","","","","","3"
"Sometimes","2011","35-65 y.","inadequately","","","","","3"
"Sometimes","2011","35-65 y.","general elemantary","","","","","3"
"Sometimes","2011","35-65 y.","middle vocational","","","","","3"
"Sometimes","2011","35-65 y.","vocational + Abi","","","","","3"
"Sometimes","2011","35-65 y.","higher vocational","","","","","3"
"Sometimes","2011","35-65 y.","higher education","","","","","3"
"Sometimes","2011","66 and older","in school","","","","","3"
"Sometimes","2011","66 and older","inadequately","","","","","3"
"Sometimes","2011","66 and older","general elemantary","","","","","3"
"Sometimes","2011","66 and older","middle vocational","","","","","3"
