"pld0043","year","education","sex","n","percent","lower_confidence","upper_confidence"
"Never","2012","Other degree","Male","","","",""
"Never","2012","Other degree","Female","","","",""
"Never","2012","no degree/no degree yet","Male","","","",""
"Never","2012","no degree/no degree yet","Female","","","",""
"Very often","2013","lower secondary degree","Male","74","0.0191382978609097","0.0145637729375641","0.0237128227842554"
"Very often","2013","lower secondary degree","Female","67","0.0207224287597168","0.0161022802242221","0.0253425772952115"
"Very often","2013","secondary school degree","Male","63","0.0172925125540171","0.0127190788389876","0.0218659462690465"
"Very often","2013","secondary school degree","Female","118","0.0238442975638314","0.019509311691326","0.0281792834363369"
"Very often","2013","college entrance qualification","Male","87","0.0233377231766042","0.0183488596661404","0.028326586687068"
"Very often","2013","college entrance qualification","Female","156","0.037243170384638","0.0312826824045","0.0432036583647761"
"Very often","2013","Other degree","Male","15","","",""
"Very often","2013","Other degree","Female","28","","",""
"Very often","2013","no degree/no degree yet","Male","18","","",""
"Very often","2013","no degree/no degree yet","Female","21","","",""
"Often","2013","lower secondary degree","Male","400","0.109540658424693","0.099113038933829","0.119968277915557"
"Often","2013","lower secondary degree","Female","374","0.0913335532251548","0.081990256761327","0.100676849688983"
"Often","2013","secondary school degree","Male","415","0.125248019405661","0.113635429017864","0.136860609793458"
"Often","2013","secondary school degree","Female","745","0.136740779027827","0.126978403489116","0.146503154566539"
"Often","2013","college entrance qualification","Male","599","0.192085819955693","0.179068234369043","0.205103405542343"
"Often","2013","college entrance qualification","Female","911","0.237376363885405","0.223983481414667","0.250769246356143"
"Often","2013","Other degree","Male","102","0.155132122315849","0.128332149828177","0.18193209480352"
"Often","2013","Other degree","Female","143","0.136629239575204","0.114215448673958","0.159043030476451"
"Often","2013","no degree/no degree yet","Male","85","0.161092957154023","0.124082565309562","0.198103348998484"
"Often","2013","no degree/no degree yet","Female","100","0.178580564667002","0.14246405269954","0.214697076634464"
"Sometimes","2013","lower secondary degree","Male","963","0.276080127183382","0.261153789001222","0.291006465365541"
"Sometimes","2013","lower secondary degree","Female","962","0.241815612101129","0.227928488737752","0.255702735464507"
"Sometimes","2013","secondary school degree","Male","1095","0.354938777234814","0.33815157204486","0.371725982424767"
"Sometimes","2013","secondary school degree","Female","1753","0.377567219829128","0.363792612051559","0.391341827606696"
"Sometimes","2013","college entrance qualification","Male","1423","0.403653282440096","0.387440638897294","0.419865925982899"
"Sometimes","2013","college entrance qualification","Female","1593","0.401567789728603","0.386137037203846","0.41699854225336"
"Sometimes","2013","Other degree","Male","218","0.269799274418129","0.236942070672673","0.302656478163586"
"Sometimes","2013","Other degree","Female","274","0.268389050577141","0.239471112890843","0.297306988263438"
"Sometimes","2013","no degree/no degree yet","Male","124","0.387496647924414","0.338449168245072","0.436544127603756"
"Sometimes","2013","no degree/no degree yet","Female","131","0.277167325181169","0.234959194256106","0.319375456106232"
"Rarely","2013","lower secondary degree","Male","1196","0.349349930964744","0.333431710128538","0.36526815180095"
"Rarely","2013","lower secondary degree","Female","1218","0.337456889262891","0.322121354414609","0.352792424111173"
"Rarely","2013","secondary school degree","Male","1112","0.365238694735803","0.348346160025499","0.382131229446108"
"Rarely","2013","secondary school degree","Female","1542","0.318717442848385","0.305477002676477","0.331957883020293"
"Rarely","2013","college entrance qualification","Male","1149","0.311136378991264","0.295838113445207","0.326434644537321"
"Rarely","2013","college entrance qualification","Female","1024","0.268174917141028","0.254230097121557","0.282119737160499"
"Rarely","2013","Other degree","Male","208","0.27906345373044","0.24585955464372","0.312267352817161"
"Rarely","2013","Other degree","Female","258","0.304034123172334","0.274014864699577","0.33405338164509"
"Rarely","2013","no degree/no degree yet","Male","92","0.249903564354158","0.206314930049276","0.293492198659041"
"Rarely","2013","no degree/no degree yet","Female","101","0.283197971223827","0.24071147673372","0.325684465713935"
"Never","2013","lower secondary degree","Male","813","0.245890985566272","0.231513636255907","0.260268334876637"
"Never","2013","lower secondary degree","Female","1031","0.308671516651108","0.293689398771153","0.323653634531064"
"Never","2013","secondary school degree","Male","436","0.137281996069706","0.125208239095298","0.149355753044114"
"Never","2013","secondary school degree","Female","600","0.143130260730829","0.13317943761704","0.153081083844617"
"Never","2013","college entrance qualification","Male","260","0.0697867954363422","0.0613674553671061","0.0782061355055783"
"Never","2013","college entrance qualification","Female","193","0.0556377588603257","0.0484224602142183","0.0628530575064331"
"Never","2013","Other degree","Male","158","0.26687726565231","0.234133153785964","0.299621377518657"
"Never","2013","Other degree","Female","199","0.270283043252085","0.241300837086605","0.299265249417564"
"Never","2013","no degree/no degree yet","Male","60","0.169841609815598","0.132038196411247","0.207645023219949"
"Never","2013","no degree/no degree yet","Female","79","0.229793258506087","0.190121768051026","0.269464748961147"
"Very often","2014","lower secondary degree","Male","","","",""
"Very often","2014","lower secondary degree","Female","","","",""
"Very often","2014","secondary school degree","Male","","","",""
"Very often","2014","secondary school degree","Female","","","",""
"Very often","2014","college entrance qualification","Male","","","",""
"Very often","2014","college entrance qualification","Female","","","",""
"Very often","2014","Other degree","Male","","","",""
"Very often","2014","Other degree","Female","","","",""
"Very often","2014","no degree/no degree yet","Male","","","",""
"Very often","2014","no degree/no degree yet","Female","","","",""
"Often","2014","lower secondary degree","Male","","","",""
"Often","2014","lower secondary degree","Female","","","",""
"Often","2014","secondary school degree","Male","","","",""
"Often","2014","secondary school degree","Female","","","",""
"Often","2014","college entrance qualification","Male","","","",""
"Often","2014","college entrance qualification","Female","","","",""
"Often","2014","Other degree","Male","","","",""
"Often","2014","Other degree","Female","","","",""
"Often","2014","no degree/no degree yet","Male","","","",""
"Often","2014","no degree/no degree yet","Female","","","",""
"Sometimes","2014","lower secondary degree","Male","","","",""
"Sometimes","2014","lower secondary degree","Female","","","",""
"Sometimes","2014","secondary school degree","Male","","","",""
"Sometimes","2014","secondary school degree","Female","","","",""
"Sometimes","2014","college entrance qualification","Male","","","",""
"Sometimes","2014","college entrance qualification","Female","","","",""
"Sometimes","2014","Other degree","Male","","","",""
"Sometimes","2014","Other degree","Female","","","",""
"Sometimes","2014","no degree/no degree yet","Male","","","",""
"Sometimes","2014","no degree/no degree yet","Female","","","",""
"Rarely","2014","lower secondary degree","Male","","","",""
"Rarely","2014","lower secondary degree","Female","","","",""
"Rarely","2014","secondary school degree","Male","","","",""
"Rarely","2014","secondary school degree","Female","","","",""
"Rarely","2014","college entrance qualification","Male","","","",""
"Rarely","2014","college entrance qualification","Female","","","",""
"Rarely","2014","Other degree","Male","","","",""
"Rarely","2014","Other degree","Female","","","",""
"Rarely","2014","no degree/no degree yet","Male","","","",""
"Rarely","2014","no degree/no degree yet","Female","","","",""
"Never","2014","lower secondary degree","Male","","","",""
"Never","2014","lower secondary degree","Female","","","",""
"Never","2014","secondary school degree","Male","","","",""
"Never","2014","secondary school degree","Female","","","",""
"Never","2014","college entrance qualification","Male","","","",""
"Never","2014","college entrance qualification","Female","","","",""
"Never","2014","Other degree","Male","","","",""
"Never","2014","Other degree","Female","","","",""
"Never","2014","no degree/no degree yet","Male","","","",""
"Never","2014","no degree/no degree yet","Female","","","",""
"Very often","2015","lower secondary degree","Male","","","",""
"Very often","2015","lower secondary degree","Female","","","",""
"Very often","2015","secondary school degree","Male","","","",""
"Very often","2015","secondary school degree","Female","","","",""
"Very often","2015","college entrance qualification","Male","","","",""
"Very often","2015","college entrance qualification","Female","","","",""
"Very often","2015","Other degree","Male","","","",""
"Very often","2015","Other degree","Female","","","",""
"Very often","2015","no degree/no degree yet","Male","","","",""
"Very often","2015","no degree/no degree yet","Female","","","",""
"Often","2015","lower secondary degree","Male","","","",""
"Often","2015","lower secondary degree","Female","","","",""
"Often","2015","secondary school degree","Male","","","",""
"Often","2015","secondary school degree","Female","","","",""
"Often","2015","college entrance qualification","Male","","","",""
"Often","2015","college entrance qualification","Female","","","",""
"Often","2015","Other degree","Male","","","",""
"Often","2015","Other degree","Female","","","",""
"Often","2015","no degree/no degree yet","Male","","","",""
"Often","2015","no degree/no degree yet","Female","","","",""
"Sometimes","2015","lower secondary degree","Male","","","",""
"Sometimes","2015","lower secondary degree","Female","","","",""
"Sometimes","2015","secondary school degree","Male","","","",""
"Sometimes","2015","secondary school degree","Female","","","",""
"Sometimes","2015","college entrance qualification","Male","","","",""
"Sometimes","2015","college entrance qualification","Female","","","",""
"Sometimes","2015","Other degree","Male","","","",""
"Sometimes","2015","Other degree","Female","","","",""
"Sometimes","2015","no degree/no degree yet","Male","","","",""
"Sometimes","2015","no degree/no degree yet","Female","","","",""
"Rarely","2015","lower secondary degree","Male","","","",""
"Rarely","2015","lower secondary degree","Female","","","",""
"Rarely","2015","secondary school degree","Male","","","",""
"Rarely","2015","secondary school degree","Female","","","",""
"Rarely","2015","college entrance qualification","Male","","","",""
"Rarely","2015","college entrance qualification","Female","","","",""
"Rarely","2015","Other degree","Male","","","",""
"Rarely","2015","Other degree","Female","","","",""
"Rarely","2015","no degree/no degree yet","Male","","","",""
"Rarely","2015","no degree/no degree yet","Female","","","",""
"Never","2015","lower secondary degree","Male","","","",""
"Never","2015","lower secondary degree","Female","","","",""
"Never","2015","secondary school degree","Male","","","",""
"Never","2015","secondary school degree","Female","","","",""
"Never","2015","college entrance qualification","Male","","","",""
"Never","2015","college entrance qualification","Female","","","",""
"Never","2015","Other degree","Male","","","",""
"Never","2015","Other degree","Female","","","",""
"Never","2015","no degree/no degree yet","Male","","","",""
"Never","2015","no degree/no degree yet","Female","","","",""
"Very often","2016","lower secondary degree","Male","","","",""
"Very often","2016","lower secondary degree","Female","","","",""
"Very often","2016","secondary school degree","Male","","","",""
"Very often","2016","secondary school degree","Female","","","",""
"Very often","2016","college entrance qualification","Male","","","",""
"Very often","2016","college entrance qualification","Female","","","",""
"Very often","2016","Other degree","Male","","","",""
"Very often","2016","Other degree","Female","","","",""
"Very often","2016","no degree/no degree yet","Male","","","",""
"Very often","2016","no degree/no degree yet","Female","","","",""
"Often","2016","lower secondary degree","Male","","","",""
"Often","2016","lower secondary degree","Female","","","",""
"Often","2016","secondary school degree","Male","","","",""
"Often","2016","secondary school degree","Female","","","",""
"Often","2016","college entrance qualification","Male","","","",""
"Often","2016","college entrance qualification","Female","","","",""
"Often","2016","Other degree","Male","","","",""
"Often","2016","Other degree","Female","","","",""
"Often","2016","no degree/no degree yet","Male","","","",""
"Often","2016","no degree/no degree yet","Female","","","",""
"Sometimes","2016","lower secondary degree","Male","","","",""
"Sometimes","2016","lower secondary degree","Female","","","",""
"Sometimes","2016","secondary school degree","Male","","","",""
"Sometimes","2016","secondary school degree","Female","","","",""
"Sometimes","2016","college entrance qualification","Male","","","",""
"Sometimes","2016","college entrance qualification","Female","","","",""
"Sometimes","2016","Other degree","Male","","","",""
"Sometimes","2016","Other degree","Female","","","",""
"Sometimes","2016","no degree/no degree yet","Male","","","",""
"Sometimes","2016","no degree/no degree yet","Female","","","",""
"Rarely","2016","lower secondary degree","Male","","","",""
"Rarely","2016","lower secondary degree","Female","","","",""
"Rarely","2016","secondary school degree","Male","","","",""
"Rarely","2016","secondary school degree","Female","","","",""
"Rarely","2016","college entrance qualification","Male","","","",""
"Rarely","2016","college entrance qualification","Female","","","",""
"Rarely","2016","Other degree","Male","","","",""
"Rarely","2016","Other degree","Female","","","",""
"Rarely","2016","no degree/no degree yet","Male","","","",""
"Rarely","2016","no degree/no degree yet","Female","","","",""
"Never","2016","lower secondary degree","Male","","","",""
"Never","2016","lower secondary degree","Female","","","",""
"Never","2016","secondary school degree","Male","","","",""
"Never","2016","secondary school degree","Female","","","",""
"Never","2016","college entrance qualification","Male","","","",""
"Never","2016","college entrance qualification","Female","","","",""
"Never","2016","Other degree","Male","","","",""
"Never","2016","Other degree","Female","","","",""
"Never","2016","no degree/no degree yet","Male","","","",""
"Never","2016","no degree/no degree yet","Female","","","",""
"Very often","2017","lower secondary degree","Male","","","",""
"Very often","2017","lower secondary degree","Female","","","",""
"Very often","2017","secondary school degree","Male","","","",""
"Very often","2017","secondary school degree","Female","","","",""
"Very often","2017","college entrance qualification","Male","","","",""
"Very often","2017","college entrance qualification","Female","","","",""
"Very often","2017","Other degree","Male","","","",""
"Very often","2017","Other degree","Female","","","",""
"Very often","2017","no degree/no degree yet","Male","","","",""
"Very often","2017","no degree/no degree yet","Female","","","",""
"Often","2017","lower secondary degree","Male","","","",""
"Often","2017","lower secondary degree","Female","","","",""
"Often","2017","secondary school degree","Male","","","",""
"Often","2017","secondary school degree","Female","","","",""
"Often","2017","college entrance qualification","Male","","","",""
"Often","2017","college entrance qualification","Female","","","",""
"Often","2017","Other degree","Male","","","",""
"Often","2017","Other degree","Female","","","",""
"Often","2017","no degree/no degree yet","Male","","","",""
"Often","2017","no degree/no degree yet","Female","","","",""
"Sometimes","2017","lower secondary degree","Male","","","",""
"Sometimes","2017","lower secondary degree","Female","","","",""
"Sometimes","2017","secondary school degree","Male","","","",""
"Sometimes","2017","secondary school degree","Female","","","",""
"Sometimes","2017","college entrance qualification","Male","","","",""
"Sometimes","2017","college entrance qualification","Female","","","",""
"Sometimes","2017","Other degree","Male","","","",""
"Sometimes","2017","Other degree","Female","","","",""
"Sometimes","2017","no degree/no degree yet","Male","","","",""
"Sometimes","2017","no degree/no degree yet","Female","","","",""
"Rarely","2017","lower secondary degree","Male","","","",""
"Rarely","2017","lower secondary degree","Female","","","",""
"Rarely","2017","secondary school degree","Male","","","",""
"Rarely","2017","secondary school degree","Female","","","",""
"Rarely","2017","college entrance qualification","Male","","","",""
"Rarely","2017","college entrance qualification","Female","","","",""
"Rarely","2017","Other degree","Male","","","",""
"Rarely","2017","Other degree","Female","","","",""
"Rarely","2017","no degree/no degree yet","Male","","","",""
"Rarely","2017","no degree/no degree yet","Female","","","",""
"Never","2017","lower secondary degree","Male","","","",""
"Never","2017","lower secondary degree","Female","","","",""
"Never","2017","secondary school degree","Male","","","",""
"Never","2017","secondary school degree","Female","","","",""
"Never","2017","college entrance qualification","Male","","","",""
"Never","2017","college entrance qualification","Female","","","",""
"Never","2017","Other degree","Male","","","",""
"Never","2017","Other degree","Female","","","",""
"Never","2017","no degree/no degree yet","Male","","","",""
"Never","2017","no degree/no degree yet","Female","","","",""
"Very often","2018","lower secondary degree","Male","84","0.0280851070908943","0.0220342939026972","0.0341359202790915"
"Very often","2018","lower secondary degree","Female","82","0.0291238807369115","0.0229514530060227","0.0352963084678003"
"Very often","2018","secondary school degree","Male","74","0.0300887178080435","0.0239376557098591","0.0362397799062279"
"Very often","2018","secondary school degree","Female","142","0.0300293169184935","0.0249156907176835","0.0351429431193034"
"Very often","2018","college entrance qualification","Male","149","0.0379130539099869","0.0317332345529352","0.0440928732670385"
"Very often","2018","college entrance qualification","Female","214","0.0501999668795797","0.0434314346436952","0.0569684991154642"
"Very often","2018","Other degree","Male","51","0.034061169655053","0.024208652718685","0.0439136865914209"
"Very often","2018","Other degree","Female","69","0.0450539052578529","0.0349966907276328","0.0551111197880729"
"Very often","2018","no degree/no degree yet","Male","21","","",""
"Very often","2018","no degree/no degree yet","Female","35","0.0528959802835687","0.0330981535128687","0.0726938070542686"
"Often","2018","lower secondary degree","Male","365","0.126228007982516","0.114065069551277","0.138390946413754"
"Often","2018","lower secondary degree","Female","310","0.105391101238825","0.094119955625249","0.116662246852402"
"Often","2018","secondary school degree","Male","416","0.138723251317577","0.126277295461114","0.151169207174041"
"Often","2018","secondary school degree","Female","744","0.168501561741489","0.157286294361649","0.179716829121329"
"Often","2018","college entrance qualification","Male","645","0.183818564809921","0.171285355960308","0.196351773659535"
"Often","2018","college entrance qualification","Female","969","0.258712673721736","0.245138017627085","0.272287329816387"
"Often","2018","Other degree","Male","192","0.137510945298186","0.118804639531003","0.15621725106537"
"Often","2018","Other degree","Female","232","0.165138527299447","0.147135170925674","0.18314188367322"
"Often","2018","no degree/no degree yet","Male","79","0.19835026176012","0.159321513632331","0.237379009887909"
"Often","2018","no degree/no degree yet","Female","95","0.160883080675453","0.128383798336992","0.193382363013913"
"Sometimes","2018","lower secondary degree","Male","861","0.29038251388241","0.273757616669006","0.307007411095814"
"Sometimes","2018","lower secondary degree","Female","812","0.262642015991506","0.246488361946893","0.278795670036119"
"Sometimes","2018","secondary school degree","Male","1049","0.361466832424223","0.344168341326421","0.378765323522025"
"Sometimes","2018","secondary school degree","Female","1567","0.374074209824334","0.359575904063705","0.388572515584964"
"Sometimes","2018","college entrance qualification","Male","1472","0.406624156610294","0.390730063461881","0.422518249758708"
"Sometimes","2018","college entrance qualification","Female","1614","0.391169276493229","0.376042118438565","0.406296434547892"
"Sometimes","2018","Other degree","Male","408","0.328027213553484","0.302525264195002","0.353529162911966"
"Sometimes","2018","Other degree","Female","494","0.282459495729869","0.260631022254084","0.304287969205653"
"Sometimes","2018","no degree/no degree yet","Male","131","0.310479896520682","0.265193672181058","0.355766120860307"
"Sometimes","2018","no degree/no degree yet","Female","141","0.258345259416609","0.219627654680579","0.297062864152639"
"Rarely","2018","lower secondary degree","Male","934","0.336075224742194","0.318775496908493","0.353374952575895"
"Rarely","2018","lower secondary degree","Female","884","0.315177280362928","0.298123682638494","0.332230878087362"
"Rarely","2018","secondary school degree","Male","1023","0.341819838073827","0.324741197787933","0.358898478359721"
"Rarely","2018","secondary school degree","Female","1298","0.287152247144946","0.273596250588236","0.300708243701656"
"Rarely","2018","college entrance qualification","Male","1154","0.307120154997325","0.292193676539717","0.322046633454933"
"Rarely","2018","college entrance qualification","Female","971","0.241552098870834","0.228284419101388","0.25481977864028"
"Rarely","2018","Other degree","Male","359","0.278764845071226","0.254409177116463","0.303120513025989"
"Rarely","2018","Other degree","Female","424","0.277167657462997","0.255465039332992","0.298870275593003"
"Rarely","2018","no degree/no degree yet","Male","95","0.234240207594626","0.192787499663631","0.275692915525621"
"Rarely","2018","no degree/no degree yet","Female","106","0.258760869318633","0.220022992418611","0.297498746218656"
"Never","2018","lower secondary degree","Male","620","0.219229146301987","0.204077056804276","0.234381235799697"
"Never","2018","lower secondary degree","Female","763","0.287665721669829","0.271049378178181","0.304282065161476"
"Never","2018","secondary school degree","Male","401","0.127901360376329","0.115875873971809","0.139926846780849"
"Never","2018","secondary school degree","Female","528","0.140242664370737","0.129838553542947","0.150646775198527"
"Never","2018","college entrance qualification","Male","249","0.0645240696724727","0.0565743572284173","0.0724737821165281"
"Never","2018","college entrance qualification","Female","230","0.0583659840346216","0.05109910934088","0.0656328587283632"
"Never","2018","Other degree","Male","292","0.221635826422051","0.19907505218199","0.244196600662111"
"Never","2018","Other degree","Female","415","0.230180414249834","0.209770051346556","0.250590777153112"
"Never","2018","no degree/no degree yet","Male","75","0.196316109514111","0.157438772824986","0.235193446203235"
"Never","2018","no degree/no degree yet","Female","114","0.269114810305736","0.229886398534055","0.308343222077417"
