"pld0043","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"Rarely","2008","35-65 y.","Other degree","179","0.315487443977637","0.278878726392322","0.352096161562951"
"Rarely","2008","35-65 y.","no degree/no degree yet","32","0.406640957840173","0.309388766587852","0.503893149092493"
"Rarely","2008","66 and older","lower secondary degree","856","0.316927973595191","0.299077843965481","0.3347781032249"
"Rarely","2008","66 and older","secondary school degree","227","0.310226391389013","0.275660598026949","0.344792184751078"
"Rarely","2008","66 and older","college entrance qualification","255","0.379506253114911","0.344231899987849","0.414780606241973"
"Rarely","2008","66 and older","Other degree","49","0.212704911214642","0.156272327275315","0.269137495153969"
"Rarely","2008","66 and older","no degree/no degree yet","12","","",""
"Never","2008","16-34 y.","lower secondary degree","91","0.148341197644609","0.12146751620615","0.175214879083067"
"Never","2008","16-34 y.","secondary school degree","92","0.0591599287994651","0.0463154255003349","0.0720044320985954"
"Never","2008","16-34 y.","college entrance qualification","40","0.0269518986897526","0.0185963155863164","0.0353074817931889"
"Never","2008","16-34 y.","Other degree","18","","",""
"Never","2008","16-34 y.","no degree/no degree yet","11","","",""
"Never","2008","35-65 y.","lower secondary degree","706","0.236842594550901","0.222014716874998","0.251670472226804"
"Never","2008","35-65 y.","secondary school degree","461","0.127078725657067","0.116424425654926","0.137733025659208"
"Never","2008","35-65 y.","college entrance qualification","217","0.0746845748493557","0.0652110987512671","0.0841580509474443"
"Never","2008","35-65 y.","Other degree","163","0.251633165394222","0.21744750505848","0.285818825729963"
"Never","2008","35-65 y.","no degree/no degree yet","38","0.347781895421291","0.253487699127642","0.442076091714939"
"Never","2008","66 and older","lower secondary degree","1047","0.40878219427313","0.38992193862476","0.4276424499215"
"Never","2008","66 and older","secondary school degree","179","0.260173046348505","0.227389940361043","0.292956152335967"
"Never","2008","66 and older","college entrance qualification","123","0.181207022773906","0.153207189030097","0.209206856517715"
"Never","2008","66 and older","Other degree","102","0.496877446163134","0.427927498409563","0.565827393916705"
"Never","2008","66 and older","no degree/no degree yet","29","","",""
"Very often","2009","16-34 y.","lower secondary degree","","","",""
"Very often","2009","16-34 y.","secondary school degree","","","",""
"Very often","2009","16-34 y.","college entrance qualification","","","",""
"Very often","2009","16-34 y.","Other degree","","","",""
"Very often","2009","16-34 y.","no degree/no degree yet","","","",""
"Very often","2009","35-65 y.","lower secondary degree","","","",""
"Very often","2009","35-65 y.","secondary school degree","","","",""
"Very often","2009","35-65 y.","college entrance qualification","","","",""
"Very often","2009","35-65 y.","Other degree","","","",""
"Very often","2009","35-65 y.","no degree/no degree yet","","","",""
"Very often","2009","66 and older","lower secondary degree","","","",""
"Very often","2009","66 and older","secondary school degree","","","",""
"Very often","2009","66 and older","college entrance qualification","","","",""
"Very often","2009","66 and older","Other degree","","","",""
"Very often","2009","66 and older","no degree/no degree yet","","","",""
"Often","2009","16-34 y.","lower secondary degree","","","",""
"Often","2009","16-34 y.","secondary school degree","","","",""
"Often","2009","16-34 y.","college entrance qualification","","","",""
"Often","2009","16-34 y.","Other degree","","","",""
"Often","2009","16-34 y.","no degree/no degree yet","","","",""
"Often","2009","35-65 y.","lower secondary degree","","","",""
"Often","2009","35-65 y.","secondary school degree","","","",""
"Often","2009","35-65 y.","college entrance qualification","","","",""
"Often","2009","35-65 y.","Other degree","","","",""
"Often","2009","35-65 y.","no degree/no degree yet","","","",""
"Often","2009","66 and older","lower secondary degree","","","",""
"Often","2009","66 and older","secondary school degree","","","",""
"Often","2009","66 and older","college entrance qualification","","","",""
"Often","2009","66 and older","Other degree","","","",""
"Often","2009","66 and older","no degree/no degree yet","","","",""
"Sometimes","2009","16-34 y.","lower secondary degree","","","",""
"Sometimes","2009","16-34 y.","secondary school degree","","","",""
"Sometimes","2009","16-34 y.","college entrance qualification","","","",""
"Sometimes","2009","16-34 y.","Other degree","","","",""
"Sometimes","2009","16-34 y.","no degree/no degree yet","","","",""
"Sometimes","2009","35-65 y.","lower secondary degree","","","",""
"Sometimes","2009","35-65 y.","secondary school degree","","","",""
"Sometimes","2009","35-65 y.","college entrance qualification","","","",""
"Sometimes","2009","35-65 y.","Other degree","","","",""
"Sometimes","2009","35-65 y.","no degree/no degree yet","","","",""
"Sometimes","2009","66 and older","lower secondary degree","","","",""
"Sometimes","2009","66 and older","secondary school degree","","","",""
"Sometimes","2009","66 and older","college entrance qualification","","","",""
"Sometimes","2009","66 and older","Other degree","","","",""
"Sometimes","2009","66 and older","no degree/no degree yet","","","",""
"Rarely","2009","16-34 y.","lower secondary degree","","","",""
"Rarely","2009","16-34 y.","secondary school degree","","","",""
"Rarely","2009","16-34 y.","college entrance qualification","","","",""
"Rarely","2009","16-34 y.","Other degree","","","",""
"Rarely","2009","16-34 y.","no degree/no degree yet","","","",""
"Rarely","2009","35-65 y.","lower secondary degree","","","",""
"Rarely","2009","35-65 y.","secondary school degree","","","",""
"Rarely","2009","35-65 y.","college entrance qualification","","","",""
"Rarely","2009","35-65 y.","Other degree","","","",""
"Rarely","2009","35-65 y.","no degree/no degree yet","","","",""
"Rarely","2009","66 and older","lower secondary degree","","","",""
"Rarely","2009","66 and older","secondary school degree","","","",""
"Rarely","2009","66 and older","college entrance qualification","","","",""
"Rarely","2009","66 and older","Other degree","","","",""
"Rarely","2009","66 and older","no degree/no degree yet","","","",""
"Never","2009","16-34 y.","lower secondary degree","","","",""
"Never","2009","16-34 y.","secondary school degree","","","",""
"Never","2009","16-34 y.","college entrance qualification","","","",""
"Never","2009","16-34 y.","Other degree","","","",""
"Never","2009","16-34 y.","no degree/no degree yet","","","",""
"Never","2009","35-65 y.","lower secondary degree","","","",""
"Never","2009","35-65 y.","secondary school degree","","","",""
"Never","2009","35-65 y.","college entrance qualification","","","",""
"Never","2009","35-65 y.","Other degree","","","",""
"Never","2009","35-65 y.","no degree/no degree yet","","","",""
"Never","2009","66 and older","lower secondary degree","","","",""
"Never","2009","66 and older","secondary school degree","","","",""
"Never","2009","66 and older","college entrance qualification","","","",""
"Never","2009","66 and older","Other degree","","","",""
"Never","2009","66 and older","no degree/no degree yet","","","",""
"Very often","2010","16-34 y.","lower secondary degree","","","",""
"Very often","2010","16-34 y.","secondary school degree","","","",""
"Very often","2010","16-34 y.","college entrance qualification","","","",""
"Very often","2010","16-34 y.","Other degree","","","",""
"Very often","2010","16-34 y.","no degree/no degree yet","","","",""
"Very often","2010","35-65 y.","lower secondary degree","","","",""
"Very often","2010","35-65 y.","secondary school degree","","","",""
"Very often","2010","35-65 y.","college entrance qualification","","","",""
"Very often","2010","35-65 y.","Other degree","","","",""
"Very often","2010","35-65 y.","no degree/no degree yet","","","",""
"Very often","2010","66 and older","lower secondary degree","","","",""
"Very often","2010","66 and older","secondary school degree","","","",""
"Very often","2010","66 and older","college entrance qualification","","","",""
"Very often","2010","66 and older","Other degree","","","",""
"Very often","2010","66 and older","no degree/no degree yet","","","",""
"Often","2010","16-34 y.","lower secondary degree","","","",""
"Often","2010","16-34 y.","secondary school degree","","","",""
"Often","2010","16-34 y.","college entrance qualification","","","",""
"Often","2010","16-34 y.","Other degree","","","",""
"Often","2010","16-34 y.","no degree/no degree yet","","","",""
"Often","2010","35-65 y.","lower secondary degree","","","",""
"Often","2010","35-65 y.","secondary school degree","","","",""
"Often","2010","35-65 y.","college entrance qualification","","","",""
"Often","2010","35-65 y.","Other degree","","","",""
"Often","2010","35-65 y.","no degree/no degree yet","","","",""
"Often","2010","66 and older","lower secondary degree","","","",""
"Often","2010","66 and older","secondary school degree","","","",""
"Often","2010","66 and older","college entrance qualification","","","",""
"Often","2010","66 and older","Other degree","","","",""
"Often","2010","66 and older","no degree/no degree yet","","","",""
"Sometimes","2010","16-34 y.","lower secondary degree","","","",""
"Sometimes","2010","16-34 y.","secondary school degree","","","",""
"Sometimes","2010","16-34 y.","college entrance qualification","","","",""
"Sometimes","2010","16-34 y.","Other degree","","","",""
"Sometimes","2010","16-34 y.","no degree/no degree yet","","","",""
"Sometimes","2010","35-65 y.","lower secondary degree","","","",""
"Sometimes","2010","35-65 y.","secondary school degree","","","",""
"Sometimes","2010","35-65 y.","college entrance qualification","","","",""
"Sometimes","2010","35-65 y.","Other degree","","","",""
"Sometimes","2010","35-65 y.","no degree/no degree yet","","","",""
"Sometimes","2010","66 and older","lower secondary degree","","","",""
"Sometimes","2010","66 and older","secondary school degree","","","",""
"Sometimes","2010","66 and older","college entrance qualification","","","",""
"Sometimes","2010","66 and older","Other degree","","","",""
"Sometimes","2010","66 and older","no degree/no degree yet","","","",""
"Rarely","2010","16-34 y.","lower secondary degree","","","",""
"Rarely","2010","16-34 y.","secondary school degree","","","",""
"Rarely","2010","16-34 y.","college entrance qualification","","","",""
"Rarely","2010","16-34 y.","Other degree","","","",""
"Rarely","2010","16-34 y.","no degree/no degree yet","","","",""
"Rarely","2010","35-65 y.","lower secondary degree","","","",""
"Rarely","2010","35-65 y.","secondary school degree","","","",""
"Rarely","2010","35-65 y.","college entrance qualification","","","",""
"Rarely","2010","35-65 y.","Other degree","","","",""
"Rarely","2010","35-65 y.","no degree/no degree yet","","","",""
"Rarely","2010","66 and older","lower secondary degree","","","",""
"Rarely","2010","66 and older","secondary school degree","","","",""
"Rarely","2010","66 and older","college entrance qualification","","","",""
"Rarely","2010","66 and older","Other degree","","","",""
"Rarely","2010","66 and older","no degree/no degree yet","","","",""
"Never","2010","16-34 y.","lower secondary degree","","","",""
"Never","2010","16-34 y.","secondary school degree","","","",""
"Never","2010","16-34 y.","college entrance qualification","","","",""
"Never","2010","16-34 y.","Other degree","","","",""
"Never","2010","16-34 y.","no degree/no degree yet","","","",""
"Never","2010","35-65 y.","lower secondary degree","","","",""
"Never","2010","35-65 y.","secondary school degree","","","",""
"Never","2010","35-65 y.","college entrance qualification","","","",""
"Never","2010","35-65 y.","Other degree","","","",""
"Never","2010","35-65 y.","no degree/no degree yet","","","",""
"Never","2010","66 and older","lower secondary degree","","","",""
"Never","2010","66 and older","secondary school degree","","","",""
"Never","2010","66 and older","college entrance qualification","","","",""
"Never","2010","66 and older","Other degree","","","",""
"Never","2010","66 and older","no degree/no degree yet","","","",""
"Very often","2011","16-34 y.","lower secondary degree","","","",""
"Very often","2011","16-34 y.","secondary school degree","","","",""
"Very often","2011","16-34 y.","college entrance qualification","","","",""
"Very often","2011","16-34 y.","Other degree","","","",""
"Very often","2011","16-34 y.","no degree/no degree yet","","","",""
"Very often","2011","35-65 y.","lower secondary degree","","","",""
"Very often","2011","35-65 y.","secondary school degree","","","",""
"Very often","2011","35-65 y.","college entrance qualification","","","",""
"Very often","2011","35-65 y.","Other degree","","","",""
"Very often","2011","35-65 y.","no degree/no degree yet","","","",""
"Very often","2011","66 and older","lower secondary degree","","","",""
"Very often","2011","66 and older","secondary school degree","","","",""
"Very often","2011","66 and older","college entrance qualification","","","",""
"Very often","2011","66 and older","Other degree","","","",""
"Very often","2011","66 and older","no degree/no degree yet","","","",""
"Often","2011","16-34 y.","lower secondary degree","","","",""
"Often","2011","16-34 y.","secondary school degree","","","",""
"Often","2011","16-34 y.","college entrance qualification","","","",""
"Often","2011","16-34 y.","Other degree","","","",""
"Often","2011","16-34 y.","no degree/no degree yet","","","",""
"Often","2011","35-65 y.","lower secondary degree","","","",""
"Often","2011","35-65 y.","secondary school degree","","","",""
"Often","2011","35-65 y.","college entrance qualification","","","",""
"Often","2011","35-65 y.","Other degree","","","",""
"Often","2011","35-65 y.","no degree/no degree yet","","","",""
"Often","2011","66 and older","lower secondary degree","","","",""
"Often","2011","66 and older","secondary school degree","","","",""
"Often","2011","66 and older","college entrance qualification","","","",""
"Often","2011","66 and older","Other degree","","","",""
"Often","2011","66 and older","no degree/no degree yet","","","",""
"Sometimes","2011","16-34 y.","lower secondary degree","","","",""
"Sometimes","2011","16-34 y.","secondary school degree","","","",""
"Sometimes","2011","16-34 y.","college entrance qualification","","","",""
"Sometimes","2011","16-34 y.","Other degree","","","",""
"Sometimes","2011","16-34 y.","no degree/no degree yet","","","",""
"Sometimes","2011","35-65 y.","lower secondary degree","","","",""
"Sometimes","2011","35-65 y.","secondary school degree","","","",""
"Sometimes","2011","35-65 y.","college entrance qualification","","","",""
"Sometimes","2011","35-65 y.","Other degree","","","",""
"Sometimes","2011","35-65 y.","no degree/no degree yet","","","",""
"Sometimes","2011","66 and older","lower secondary degree","","","",""
"Sometimes","2011","66 and older","secondary school degree","","","",""
"Sometimes","2011","66 and older","college entrance qualification","","","",""
"Sometimes","2011","66 and older","Other degree","","","",""
"Sometimes","2011","66 and older","no degree/no degree yet","","","",""
"Rarely","2011","16-34 y.","lower secondary degree","","","",""
"Rarely","2011","16-34 y.","secondary school degree","","","",""
"Rarely","2011","16-34 y.","college entrance qualification","","","",""
"Rarely","2011","16-34 y.","Other degree","","","",""
"Rarely","2011","16-34 y.","no degree/no degree yet","","","",""
"Rarely","2011","35-65 y.","lower secondary degree","","","",""
"Rarely","2011","35-65 y.","secondary school degree","","","",""
"Rarely","2011","35-65 y.","college entrance qualification","","","",""
"Rarely","2011","35-65 y.","Other degree","","","",""
"Rarely","2011","35-65 y.","no degree/no degree yet","","","",""
"Rarely","2011","66 and older","lower secondary degree","","","",""
"Rarely","2011","66 and older","secondary school degree","","","",""
"Rarely","2011","66 and older","college entrance qualification","","","",""
"Rarely","2011","66 and older","Other degree","","","",""
"Rarely","2011","66 and older","no degree/no degree yet","","","",""
"Never","2011","16-34 y.","lower secondary degree","","","",""
"Never","2011","16-34 y.","secondary school degree","","","",""
"Never","2011","16-34 y.","college entrance qualification","","","",""
"Never","2011","16-34 y.","Other degree","","","",""
"Never","2011","16-34 y.","no degree/no degree yet","","","",""
"Never","2011","35-65 y.","lower secondary degree","","","",""
"Never","2011","35-65 y.","secondary school degree","","","",""
"Never","2011","35-65 y.","college entrance qualification","","","",""
"Never","2011","35-65 y.","Other degree","","","",""
"Never","2011","35-65 y.","no degree/no degree yet","","","",""
"Never","2011","66 and older","lower secondary degree","","","",""
"Never","2011","66 and older","secondary school degree","","","",""
"Never","2011","66 and older","college entrance qualification","","","",""
"Never","2011","66 and older","Other degree","","","",""
"Never","2011","66 and older","no degree/no degree yet","","","",""
"Very often","2012","16-34 y.","lower secondary degree","","","",""
"Very often","2012","16-34 y.","secondary school degree","","","",""
"Very often","2012","16-34 y.","college entrance qualification","","","",""
"Very often","2012","16-34 y.","Other degree","","","",""
"Very often","2012","16-34 y.","no degree/no degree yet","","","",""
"Very often","2012","35-65 y.","lower secondary degree","","","",""
"Very often","2012","35-65 y.","secondary school degree","","","",""
"Very often","2012","35-65 y.","college entrance qualification","","","",""
"Very often","2012","35-65 y.","Other degree","","","",""
"Very often","2012","35-65 y.","no degree/no degree yet","","","",""
"Very often","2012","66 and older","lower secondary degree","","","",""
"Very often","2012","66 and older","secondary school degree","","","",""
"Very often","2012","66 and older","college entrance qualification","","","",""
"Very often","2012","66 and older","Other degree","","","",""
"Very often","2012","66 and older","no degree/no degree yet","","","",""
"Often","2012","16-34 y.","lower secondary degree","","","",""
"Often","2012","16-34 y.","secondary school degree","","","",""
"Often","2012","16-34 y.","college entrance qualification","","","",""
"Often","2012","16-34 y.","Other degree","","","",""
"Often","2012","16-34 y.","no degree/no degree yet","","","",""
"Often","2012","35-65 y.","lower secondary degree","","","",""
"Often","2012","35-65 y.","secondary school degree","","","",""
"Often","2012","35-65 y.","college entrance qualification","","","",""
"Often","2012","35-65 y.","Other degree","","","",""
"Often","2012","35-65 y.","no degree/no degree yet","","","",""
"Often","2012","66 and older","lower secondary degree","","","",""
"Often","2012","66 and older","secondary school degree","","","",""
"Often","2012","66 and older","college entrance qualification","","","",""
"Often","2012","66 and older","Other degree","","","",""
"Often","2012","66 and older","no degree/no degree yet","","","",""
"Sometimes","2012","16-34 y.","lower secondary degree","","","",""
"Sometimes","2012","16-34 y.","secondary school degree","","","",""
"Sometimes","2012","16-34 y.","college entrance qualification","","","",""
"Sometimes","2012","16-34 y.","Other degree","","","",""
"Sometimes","2012","16-34 y.","no degree/no degree yet","","","",""
"Sometimes","2012","35-65 y.","lower secondary degree","","","",""
"Sometimes","2012","35-65 y.","secondary school degree","","","",""
"Sometimes","2012","35-65 y.","college entrance qualification","","","",""
"Sometimes","2012","35-65 y.","Other degree","","","",""
"Sometimes","2012","35-65 y.","no degree/no degree yet","","","",""
"Sometimes","2012","66 and older","lower secondary degree","","","",""
"Sometimes","2012","66 and older","secondary school degree","","","",""
"Sometimes","2012","66 and older","college entrance qualification","","","",""
"Sometimes","2012","66 and older","Other degree","","","",""
"Sometimes","2012","66 and older","no degree/no degree yet","","","",""
"Rarely","2012","16-34 y.","lower secondary degree","","","",""
"Rarely","2012","16-34 y.","secondary school degree","","","",""
"Rarely","2012","16-34 y.","college entrance qualification","","","",""
"Rarely","2012","16-34 y.","Other degree","","","",""
"Rarely","2012","16-34 y.","no degree/no degree yet","","","",""
"Rarely","2012","35-65 y.","lower secondary degree","","","",""
"Rarely","2012","35-65 y.","secondary school degree","","","",""
"Rarely","2012","35-65 y.","college entrance qualification","","","",""
"Rarely","2012","35-65 y.","Other degree","","","",""
"Rarely","2012","35-65 y.","no degree/no degree yet","","","",""
"Rarely","2012","66 and older","lower secondary degree","","","",""
"Rarely","2012","66 and older","secondary school degree","","","",""
"Rarely","2012","66 and older","college entrance qualification","","","",""
"Rarely","2012","66 and older","Other degree","","","",""
"Rarely","2012","66 and older","no degree/no degree yet","","","",""
"Never","2012","16-34 y.","lower secondary degree","","","",""
"Never","2012","16-34 y.","secondary school degree","","","",""
"Never","2012","16-34 y.","college entrance qualification","","","",""
"Never","2012","16-34 y.","Other degree","","","",""
"Never","2012","16-34 y.","no degree/no degree yet","","","",""
"Never","2012","35-65 y.","lower secondary degree","","","",""
"Never","2012","35-65 y.","secondary school degree","","","",""
"Never","2012","35-65 y.","college entrance qualification","","","",""
"Never","2012","35-65 y.","Other degree","","","",""
"Never","2012","35-65 y.","no degree/no degree yet","","","",""
"Never","2012","66 and older","lower secondary degree","","","",""
"Never","2012","66 and older","secondary school degree","","","",""
"Never","2012","66 and older","college entrance qualification","","","",""
"Never","2012","66 and older","Other degree","","","",""
"Never","2012","66 and older","no degree/no degree yet","","","",""
"Very often","2013","16-34 y.","lower secondary degree","36","0.0496766548094335","0.0353374301524503","0.0640158794664166"
"Very often","2013","16-34 y.","secondary school degree","67","0.0452990788830988","0.0350482139223811","0.0555499438438166"
"Very often","2013","16-34 y.","college entrance qualification","83","0.0451813538028081","0.0355513628197813","0.0548113447858349"
"Very often","2013","16-34 y.","Other degree","12","","",""
"Very often","2013","16-34 y.","no degree/no degree yet","36","0.0548740181372432","0.0358760662046553","0.0738719700698311"
"Very often","2013","35-65 y.","lower secondary degree","70","0.0172602237455703","0.0129873772103334","0.0215330702808073"
"Very often","2013","35-65 y.","secondary school degree","107","0.0171843267260027","0.0136835983080497","0.0206850551439557"
"Very often","2013","35-65 y.","college entrance qualification","141","0.0254721842856684","0.0209402984273845","0.0300040701439523"
"Very often","2013","35-65 y.","Other degree","28","","",""
"Very often","2013","35-65 y.","no degree/no degree yet","3","","",""
"Very often","2013","66 and older","lower secondary degree","35","0.016870743842026","0.011964563069834","0.0217769246142181"
"Very often","2013","66 and older","secondary school degree","7","","",""
"Very often","2013","66 and older","college entrance qualification","19","","",""
"Very often","2013","66 and older","Other degree","3","","",""
"Very often","2013","66 and older","no degree/no degree yet","","","",""
"Often","2013","16-34 y.","lower secondary degree","169","0.203188933610567","0.176634227303517","0.229743639917617"
"Often","2013","16-34 y.","secondary school degree","314","0.191464097025073","0.172069735597293","0.210858458452854"
"Often","2013","16-34 y.","college entrance qualification","418","0.27766717744358","0.256902902906745","0.298431451980414"
"Often","2013","16-34 y.","Other degree","37","0.118045098877462","0.0774763024617478","0.158613895293177"
"Often","2013","16-34 y.","no degree/no degree yet","161","0.259170252062694","0.22261663698562","0.295723867139767"
"Often","2013","35-65 y.","lower secondary degree","462","0.129428412841629","0.118415761892152","0.140441063791106"
"Often","2013","35-65 y.","secondary school degree","758","0.125951187927383","0.117013501781934","0.134888874072832"
"Often","2013","35-65 y.","college entrance qualification","940","0.194838570989702","0.183445843796901","0.206231298182503"
"Often","2013","35-65 y.","Other degree","184","0.17314293545838","0.150853868475447","0.195432002441314"
"Often","2013","35-65 y.","no degree/no degree yet","22","","",""
"Often","2013","66 and older","lower secondary degree","143","0.0501615946118586","0.0418462232347845","0.0584769659889328"
"Often","2013","66 and older","secondary school degree","88","0.0842368384062238","0.0670568111529197","0.101416865659528"
"Often","2013","66 and older","college entrance qualification","152","0.157054641780352","0.134097937788029","0.180011345772675"
"Often","2013","66 and older","Other degree","24","","",""
"Often","2013","66 and older","no degree/no degree yet","2","","",""
"Sometimes","2013","16-34 y.","lower secondary degree","284","0.349831502772676","0.318357192799029","0.381305812746323"
"Sometimes","2013","16-34 y.","secondary school degree","588","0.387482867607891","0.363468700473199","0.411497034742582"
"Sometimes","2013","16-34 y.","college entrance qualification","770","0.413821243279804","0.390985915858191","0.436656570701416"
"Sometimes","2013","16-34 y.","Other degree","89","0.326190698509029","0.267245390480886","0.385136006537172"
"Sometimes","2013","16-34 y.","no degree/no degree yet","197","0.434171529796274","0.392823804634556","0.475519254957992"
"Sometimes","2013","35-65 y.","lower secondary degree","1140","0.313560216090531","0.298339449801102","0.328780982379961"
"Sometimes","2013","35-65 y.","secondary school degree","1963","0.383365342463206","0.37026820119272","0.396462483733693"
"Sometimes","2013","35-65 y.","college entrance qualification","1926","0.417272433183765","0.403088673051794","0.431456193315735"
"Sometimes","2013","35-65 y.","Other degree","359","0.312514642445655","0.285209704607096","0.339819580284214"
"Sometimes","2013","35-65 y.","no degree/no degree yet","40","0.166572730945359","0.113312263658356","0.219833198232363"
"Sometimes","2013","66 and older","lower secondary degree","501","0.184371171311919","0.169598334120108","0.19914400850373"
"Sometimes","2013","66 and older","secondary school degree","297","0.288042246510623","0.260030741630175","0.316053751391071"
"Sometimes","2013","66 and older","college entrance qualification","320","0.333623680334623","0.303874661502555","0.363372699166691"
"Sometimes","2013","66 and older","Other degree","44","0.147937180595282","0.104188767261537","0.191685593929026"
"Sometimes","2013","66 and older","no degree/no degree yet","18","","",""
"Rarely","2013","16-34 y.","lower secondary degree","271","0.284602827883458","0.254824040186853","0.314381615580063"
"Rarely","2013","16-34 y.","secondary school degree","456","0.290749662982758","0.268365464841483","0.313133861124034"
"Rarely","2013","16-34 y.","college entrance qualification","444","0.229464204217969","0.209968465425149","0.24895994301079"
"Rarely","2013","16-34 y.","Other degree","61","0.337031811797308","0.277598935792883","0.396464687801734"
"Rarely","2013","16-34 y.","no degree/no degree yet","112","0.201804150112629","0.168323157004063","0.235285143221194"
"Rarely","2013","35-65 y.","lower secondary degree","1196","0.346946868830189","0.33133048189211","0.362563255768267"
"Rarely","2013","35-65 y.","secondary school degree","1826","0.347572696403775","0.334745108102104","0.360400284705447"
"Rarely","2013","35-65 y.","college entrance qualification","1387","0.308326844314312","0.29504357803943","0.321610110589194"
"Rarely","2013","35-65 y.","Other degree","324","0.282260210311701","0.255745760328743","0.308774660294658"
"Rarely","2013","35-65 y.","no degree/no degree yet","63","0.42695001827583","0.356244398065179","0.497655638486481"
"Rarely","2013","66 and older","lower secondary degree","947","0.350904119382145","0.332723035097616","0.369085203666674"
"Rarely","2013","66 and older","secondary school degree","372","0.365567736327807","0.335778608043151","0.395356864612462"
"Rarely","2013","66 and older","college entrance qualification","342","0.345934706855997","0.315922906093018","0.375946507618977"
"Rarely","2013","66 and older","Other degree","81","0.302093987070934","0.245514716909768","0.3586732572321"
"Rarely","2013","66 and older","no degree/no degree yet","18","","",""
"Never","2013","16-34 y.","lower secondary degree","122","0.112700080923865","0.0918306246927292","0.133569537155001"
"Never","2013","16-34 y.","secondary school degree","156","0.0850042935011788","0.0712571611073321","0.0987514258950254"
"Never","2013","16-34 y.","college entrance qualification","72","0.0338660212558392","0.0254794086745024","0.042252633837176"
"Never","2013","16-34 y.","Other degree","44","0.164686793851956","0.118053186105039","0.211320401598874"
"Never","2013","16-34 y.","no degree/no degree yet","46","0.0499800498911604","0.0318021688282885","0.0681579309540323"
"Never","2013","35-65 y.","lower secondary degree","701","0.19280427849208","0.179861647290103","0.205746909694058"
"Never","2013","35-65 y.","secondary school degree","640","0.125926446479633","0.116989511737578","0.134863381221687"
"Never","2013","35-65 y.","college entrance qualification","249","0.0540899672265532","0.047583698089608","0.0605962363634985"
"Never","2013","35-65 y.","Other degree","212","0.209392771619873","0.185424566448356","0.233360976791391"
"Never","2013","35-65 y.","no degree/no degree yet","60","0.312217510261247","0.245977048394813","0.37845797212768"
"Never","2013","66 and older","lower secondary degree","1021","0.397692370852052","0.379047733850763","0.416337007853341"
"Never","2013","66 and older","secondary school degree","240","0.255414643131472","0.228439647923874","0.28238963833907"
"Never","2013","66 and older","college entrance qualification","132","0.146845852421299","0.124513779881296","0.169177924961302"
"Never","2013","66 and older","Other degree","101","0.44202966366244","0.380834219209226","0.503225108115653"
"Never","2013","66 and older","no degree/no degree yet","33","0.47573342134535","0.359568010051354","0.591898832639346"
"Very often","2014","16-34 y.","lower secondary degree","","","",""
"Very often","2014","16-34 y.","secondary school degree","","","",""
"Very often","2014","16-34 y.","college entrance qualification","","","",""
"Very often","2014","16-34 y.","Other degree","","","",""
"Very often","2014","16-34 y.","no degree/no degree yet","","","",""
"Very often","2014","35-65 y.","lower secondary degree","","","",""
"Very often","2014","35-65 y.","secondary school degree","","","",""
"Very often","2014","35-65 y.","college entrance qualification","","","",""
"Very often","2014","35-65 y.","Other degree","","","",""
"Very often","2014","35-65 y.","no degree/no degree yet","","","",""
"Very often","2014","66 and older","lower secondary degree","","","",""
"Very often","2014","66 and older","secondary school degree","","","",""
"Very often","2014","66 and older","college entrance qualification","","","",""
"Very often","2014","66 and older","Other degree","","","",""
"Very often","2014","66 and older","no degree/no degree yet","","","",""
"Often","2014","16-34 y.","lower secondary degree","","","",""
"Often","2014","16-34 y.","secondary school degree","","","",""
"Often","2014","16-34 y.","college entrance qualification","","","",""
"Often","2014","16-34 y.","Other degree","","","",""
"Often","2014","16-34 y.","no degree/no degree yet","","","",""
"Often","2014","35-65 y.","lower secondary degree","","","",""
"Often","2014","35-65 y.","secondary school degree","","","",""
"Often","2014","35-65 y.","college entrance qualification","","","",""
"Often","2014","35-65 y.","Other degree","","","",""
"Often","2014","35-65 y.","no degree/no degree yet","","","",""
"Often","2014","66 and older","lower secondary degree","","","",""
"Often","2014","66 and older","secondary school degree","","","",""
"Often","2014","66 and older","college entrance qualification","","","",""
"Often","2014","66 and older","Other degree","","","",""
"Often","2014","66 and older","no degree/no degree yet","","","",""
"Sometimes","2014","16-34 y.","lower secondary degree","","","",""
"Sometimes","2014","16-34 y.","secondary school degree","","","",""
"Sometimes","2014","16-34 y.","college entrance qualification","","","",""
"Sometimes","2014","16-34 y.","Other degree","","","",""
"Sometimes","2014","16-34 y.","no degree/no degree yet","","","",""
"Sometimes","2014","35-65 y.","lower secondary degree","","","",""
"Sometimes","2014","35-65 y.","secondary school degree","","","",""
"Sometimes","2014","35-65 y.","college entrance qualification","","","",""
"Sometimes","2014","35-65 y.","Other degree","","","",""
"Sometimes","2014","35-65 y.","no degree/no degree yet","","","",""
"Sometimes","2014","66 and older","lower secondary degree","","","",""
"Sometimes","2014","66 and older","secondary school degree","","","",""
"Sometimes","2014","66 and older","college entrance qualification","","","",""
"Sometimes","2014","66 and older","Other degree","","","",""
"Sometimes","2014","66 and older","no degree/no degree yet","","","",""
"Rarely","2014","16-34 y.","lower secondary degree","","","",""
"Rarely","2014","16-34 y.","secondary school degree","","","",""
"Rarely","2014","16-34 y.","college entrance qualification","","","",""
"Rarely","2014","16-34 y.","Other degree","","","",""
