"ple0013","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"No","2018","66 and older","(Married) couple without C. ","","","","","2"
"No","2018","66 and older","Single parent ","","","","","2"
"No","2018","66 and older","Couple + C. LE 16 ","","","","","2"
"No","2018","66 and older","Couple + C. GT 16 ","","","","","2"
"No","2018","66 and older","Couple + C. LE and GT 16","","","","","2"
"Yes","2018","35-65 y.","Single parent ","","","","","1"
"Yes","2018","35-65 y.","Couple + C. LE 16 ","","","","","1"
"Yes","2018","35-65 y.","Couple + C. GT 16 ","","","","","1"
"Yes","2018","35-65 y.","Couple + C. LE and GT 16","","","","","1"
"Yes","2018","66 and older","1-pers.-HH","","","","","1"
"Yes","2018","66 and older","Couple + C. GT 16 ","","","","","1"
"Yes","2018","16-34 y.","1-pers.-HH","","","","","1"
"Yes","2018","16-34 y.","(Married) couple without C. ","","","","","1"
"Yes","2018","16-34 y.","Single parent ","","","","","1"
"Yes","2018","16-34 y.","Couple + C. LE 16 ","","","","","1"
"Yes","2018","66 and older","(Married) couple without C. ","","","","","1"
"Yes","2018","66 and older","Single parent ","","","","","1"
"Yes","2018","66 and older","Couple + C. LE 16 ","","","","","1"
"Yes","2018","66 and older","Couple + C. LE and GT 16","","","","","1"
"Yes","2018","16-34 y.","Couple + C. GT 16 ","","","","","1"
"Yes","2018","16-34 y.","Couple + C. LE and GT 16","","","","","1"
"Yes","2018","35-65 y.","1-pers.-HH","","","","","1"
"Yes","2018","35-65 y.","(Married) couple without C. ","","","","","1"
"No","2019","16-34 y.","1-pers.-HH","788","0.904965229795709","0.885353824268087","0.924576635323331","2"
"No","2019","16-34 y.","(Married) couple without C. ","924","0.924210511396641","0.907839663451294","0.940581359341987","2"
"No","2019","16-34 y.","Single parent ","670","0.920732605456011","0.901254804429841","0.94021040648218","2"
"No","2019","16-34 y.","Couple + C. LE 16 ","943","0.92862839473096","0.912790451504669","0.94446633795725","2"
"No","2019","16-34 y.","Couple + C. GT 16 ","844","0.946787785914124","0.932131710747317","0.961443861080931","2"
"No","2019","16-34 y.","Couple + C. LE and GT 16","638","0.915540367881726","0.89465520451459","0.936425531248862","2"
"No","2019","35-65 y.","1-pers.-HH","1778","0.91079176059566","0.898101129043634","0.923482392147685","2"
"No","2019","35-65 y.","(Married) couple without C. ","3837","0.924311868692708","0.916249066390185","0.932374670995231","2"
"No","2019","35-65 y.","Single parent ","1135","0.901452490174224","0.884942752402971","0.917962227945477","2"
"No","2019","35-65 y.","Couple + C. LE 16 ","3902","0.938813324198893","0.931548484110325","0.94607816428746","2"
"No","2019","35-65 y.","Couple + C. GT 16 ","1748","0.929639744353785","0.918072728183191","0.941206760524378","2"
"No","2019","35-65 y.","Couple + C. LE and GT 16","1404","0.951699459089473","0.940863931024869","0.962534987154076","2"
"No","2019","66 and older","1-pers.-HH","1361","0.928932045669749","0.915770514018325","0.942093577321173","2"
"No","2019","66 and older","(Married) couple without C. ","3210","0.933533466526223","0.92518021381448","0.941886719237966","2"
"No","2019","66 and older","Single parent ","74","0.962374926609198","0.920145846873474","1.00460400634492","2"
"No","2019","66 and older","Couple + C. LE 16 ","8","","","","2"
"No","2019","66 and older","Couple + C. GT 16 ","186","0.939667160510586","0.906585640185898","0.972748680835274","2"
"No","2019","66 and older","Couple + C. LE and GT 16","4","","","","2"
"Yes","2019","35-65 y.","Single parent ","117","0.0985475098257764","0.0820377720545235","0.115057247597029","1"
"Yes","2019","35-65 y.","Couple + C. LE 16 ","279","0.0611866758011075","0.0539218357125401","0.0684515158896748","1"
"Yes","2019","35-65 y.","Couple + C. GT 16 ","130","0.0703602556462151","0.0587932394756216","0.0819272718168087","1"
"Yes","2019","35-65 y.","Couple + C. LE and GT 16","100","0.0483005409105272","0.0374650128459238","0.0591360689751307","1"
"Yes","2019","66 and older","1-pers.-HH","103","0.0710679543302511","0.057906422678827","0.0842294859816752","1"
"Yes","2019","16-34 y.","Couple + C. LE 16 ","72","0.0713716052690404","0.0555336620427501","0.0872095484953307","1"
"Yes","2019","66 and older","Couple + C. GT 16 ","13","","","","1"
"Yes","2019","35-65 y.","1-pers.-HH","160","0.0892082394043401","0.0765176078523144","0.101898870956366","1"
"Yes","2019","16-34 y.","1-pers.-HH","71","0.0950347702042911","0.0754233646766691","0.114646175731913","1"
"Yes","2019","16-34 y.","(Married) couple without C. ","80","0.0757894886033592","0.0594186406580127","0.0921603365487057","1"
"Yes","2019","16-34 y.","Single parent ","69","0.0792673945439894","0.05978959351782","0.0987451955701589","1"
"Yes","2019","16-34 y.","Couple + C. GT 16 ","57","0.0532122140858755","0.0385561389190685","0.0678682892526825","1"
"Yes","2019","16-34 y.","Couple + C. LE and GT 16","43","0.0844596321182742","0.0635744687511382","0.10534479548541","1"
"Yes","2019","66 and older","Single parent ","4","","","","1"
"Yes","2019","66 and older","Couple + C. LE 16 ","","","","","1"
"Yes","2019","35-65 y.","(Married) couple without C. ","297","0.0756881313072916","0.0676253290047687","0.0837509336098145","1"
"Yes","2019","66 and older","(Married) couple without C. ","206","0.0664665334737773","0.0581132807620344","0.0748197861855202","1"
"Yes","2019","66 and older","Couple + C. LE and GT 16","","","","","1"
