"ple0013","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Yes","2018","35-65 y.","higher vocational","","","","","1"
"Yes","2018","35-65 y.","higher education","","","","","1"
"Yes","2018","66 and older","in school","","","","","1"
"Yes","2018","66 and older","inadequately","","","","","1"
"Yes","2018","16-34 y.","higher education","","","","","1"
"Yes","2018","35-65 y.","in school","","","","","1"
"Yes","2018","16-34 y.","in school","","","","","1"
"Yes","2018","35-65 y.","inadequately","","","","","1"
"Yes","2018","16-34 y.","inadequately","","","","","1"
"Yes","2018","35-65 y.","general elemantary","","","","","1"
"Yes","2018","35-65 y.","middle vocational","","","","","1"
"Yes","2018","16-34 y.","middle vocational","","","","","1"
"Yes","2018","16-34 y.","vocational + Abi","","","","","1"
"Yes","2018","16-34 y.","general elemantary","","","","","1"
"Yes","2018","16-34 y.","higher vocational","","","","","1"
"No","2019","16-34 y.","in school","317","0.957997032427487","0.936386962931451","0.979607101923523","2"
"No","2019","16-34 y.","inadequately","96","0.874854648800782","0.812159849731973","0.937549447869591","2"
"No","2019","16-34 y.","general elemantary","765","0.926248443724435","0.908615443709548","0.943881443739322","2"
"No","2019","16-34 y.","middle vocational","1913","0.916541459698643","0.904652816419633","0.928430102977652","2"
"No","2019","16-34 y.","vocational + Abi","432","0.933461234837259","0.910711143724251","0.956211325950267","2"
"No","2019","16-34 y.","higher vocational","128","0.933449953113928","0.891406255027936","0.97549365119992","2"
"No","2019","16-34 y.","higher education","940","0.938866587811418","0.924076897327752","0.953656278295084","2"
"No","2019","35-65 y.","in school","","","","","2"
"No","2019","35-65 y.","inadequately","223","0.870121489600506","0.828366631290893","0.911876347910118","2"
"No","2019","35-65 y.","general elemantary","943","0.914508252211389","0.897357185653913","0.931659318768865","2"
"No","2019","35-65 y.","middle vocational","5973","0.921487404422228","0.914931825808494","0.928042983035962","2"
"No","2019","35-65 y.","vocational + Abi","1429","0.944107965584052","0.932646215946016","0.955569715222088","2"
"No","2019","35-65 y.","higher vocational","1078","0.960081692463728","0.948752302229137","0.971411082698319","2"
"No","2019","35-65 y.","higher education","4239","0.92428891426077","0.916604993544464","0.931972834977077","2"
"No","2019","66 and older","in school","","","","","2"
"No","2019","66 and older","inadequately","32","0.955104305513002","0.886501509365772","1.02370710166023","2"
"No","2019","66 and older","general elemantary","519","0.928969927828147","0.907637393698333","0.950302461957961","2"
"No","2019","66 and older","middle vocational","2414","0.934303794303937","0.924762387580493","0.943845201027381","2"
"No","2019","66 and older","vocational + Abi","165","0.983537367073908","0.964352896515494","1.00272183763232","2"
"No","2019","66 and older","higher vocational","362","0.902255174035232","0.872781968890725","0.931728379179739","2"
"No","2019","66 and older","higher education","1386","0.933123811359867","0.920318805023652","0.945928817696082","2"
"Yes","2019","66 and older","higher vocational","28","","","","1"
"Yes","2019","66 and older","higher education","76","0.0668761886401332","0.0540711823039183","0.0796811949763481","1"
"Yes","2019","66 and older","general elemantary","38","0.0710300721718532","0.049697538042039","0.0923626063016673","1"
"Yes","2019","66 and older","middle vocational","176","0.065696205696063","0.0561547989726188","0.0752376124195073","1"
"Yes","2019","66 and older","vocational + Abi","4","","","","1"
"Yes","2019","66 and older","in school","","","","","1"
"Yes","2019","66 and older","inadequately","3","","","","1"
"Yes","2019","35-65 y.","vocational + Abi","114","0.0558920344159476","0.0444302847779116","0.0673537840539836","1"
"Yes","2019","35-65 y.","higher vocational","69","0.0399183075362718","0.028588917301681","0.0512476977708627","1"
"Yes","2019","35-65 y.","higher education","314","0.0757110857392298","0.0680271650229234","0.0833950064555361","1"
"Yes","2019","16-34 y.","higher education","68","0.0611334121885823","0.0463437217049163","0.0759231026722482","1"
"Yes","2019","35-65 y.","general elemantary","78","0.085491747788611","0.0683406812311351","0.102642814346087","1"
"Yes","2019","35-65 y.","middle vocational","494","0.0785125955777723","0.0719570169640382","0.0850681741915064","1"
"Yes","2019","16-34 y.","in school","14","","","","1"
"Yes","2019","35-65 y.","in school","","","","","1"
"Yes","2019","35-65 y.","inadequately","26","","","","1"
"Yes","2019","16-34 y.","vocational + Abi","29","","","","1"
"Yes","2019","16-34 y.","middle vocational","166","0.0834585403013575","0.0715698970223481","0.0953471835803668","1"
"Yes","2019","16-34 y.","inadequately","11","","","","1"
"Yes","2019","16-34 y.","general elemantary","79","0.0737515562755647","0.0561185562606779","0.0913845562904516","1"
"Yes","2019","16-34 y.","higher vocational","7","","","","1"
