"ple0013","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"Yes","2018","Couple + C. GT 16 ","direct migration background","","","","","1"
"Yes","2018","Couple + C. GT 16 ","indirect migration background","","","","","1"
"Yes","2018","Couple + C. LE and GT 16","no migration background","","","","","1"
"Yes","2018","Couple + C. LE and GT 16","indirect migration background","","","","","1"
"Yes","2018","(Married) couple without C. ","direct migration background","","","","","1"
"Yes","2018","(Married) couple without C. ","indirect migration background","","","","","1"
"Yes","2018","Single parent ","no migration background","","","","","1"
"Yes","2018","Single parent ","direct migration background","","","","","1"
"No","2019","1-pers.-HH","no migration background","3307","0.913402579261548","0.904217988037022","0.922587170486073","2"
"No","2019","1-pers.-HH","direct migration background","414","0.949729304163453","0.929124732758966","0.970333875567941","2"
"No","2019","1-pers.-HH","indirect migration background","206","0.904556501468273","0.866333376769196","0.942779626167351","2"
"No","2019","(Married) couple without C. ","no migration background","6830","0.926184837230364","0.920203177761852","0.932166496698876","2"
"No","2019","(Married) couple without C. ","direct migration background","885","0.944633738118101","0.929951425650903","0.959316050585299","2"
"No","2019","(Married) couple without C. ","indirect migration background","256","0.900368723918945","0.865411930862286","0.935325516975605","2"
"No","2019","Single parent ","no migration background","1436","0.916432688886685","0.902821647888059","0.93004372988531","2"
"No","2019","Single parent ","direct migration background","253","0.900595173791285","0.865037594936745","0.936152752645825","2"
"No","2019","Single parent ","indirect migration background","190","0.894306495729479","0.852625096545462","0.935987894913495","2"
"No","2019","Couple + C. LE 16 ","no migration background","3329","0.928878434600975","0.920488172070833","0.937268697131116","2"
"No","2019","Couple + C. LE 16 ","direct migration background","1133","0.963807824000616","0.953128795906162","0.97448685209507","2"
"No","2019","Couple + C. LE 16 ","indirect migration background","391","0.925785060439744","0.900835326663714","0.950734794215774","2"
"No","2019","Couple + C. GT 16 ","no migration background","2157","0.942177160115131","0.932673277382816","0.951681042847446","2"
"No","2019","Couple + C. GT 16 ","direct migration background","400","0.915043678333107","0.8885047167655","0.941582639900713","2"
"No","2019","Couple + C. GT 16 ","indirect migration background","221","0.930784247152866","0.898469489459077","0.963099004846656","2"
"No","2019","Couple + C. LE and GT 16","no migration background","1357","0.941810573944395","0.929827039632727","0.953794108256063","2"
"No","2019","Couple + C. LE and GT 16","direct migration background","440","0.965579860135701","0.948901929509938","0.982257790761465","2"
"No","2019","Couple + C. LE and GT 16","indirect migration background","249","0.891205173150518","0.85364400419636","0.928766342104677","2"
"Yes","2019","Single parent ","indirect migration background","19","","","","1"
"Yes","2019","Couple + C. LE 16 ","no migration background","276","0.0711215653990253","0.0627313028688837","0.079511827929167","1"
"Yes","2019","Couple + C. LE 16 ","direct migration background","42","0.0361921759993839","0.0255131479049297","0.0468712040938381","1"
"Yes","2019","Couple + C. LE 16 ","indirect migration background","33","0.0742149395602558","0.0492652057842258","0.0991646733362858","1"
"Yes","2019","Couple + C. GT 16 ","no migration background","160","0.0578228398848692","0.0483189571525543","0.067326722617184","1"
"Yes","2019","(Married) couple without C. ","no migration background","510","0.0738151627696357","0.0678335033011239","0.0797968222381475","1"
"Yes","2019","Couple + C. LE and GT 16","direct migration background","19","","","","1"
"Yes","2019","Single parent ","no migration background","152","0.0835673111133153","0.0699562701146896","0.097178352111941","1"
"Yes","2019","1-pers.-HH","no migration background","295","0.0865974207384524","0.0774128295139267","0.0957820119629781","1"
"Yes","2019","1-pers.-HH","direct migration background","18","","","","1"
"Yes","2019","1-pers.-HH","indirect migration background","21","","","","1"
"Yes","2019","(Married) couple without C. ","direct migration background","47","0.0553662618818991","0.0406839494147008","0.0700485743490974","1"
"Yes","2019","(Married) couple without C. ","indirect migration background","26","","","","1"
"Yes","2019","Couple + C. GT 16 ","indirect migration background","16","","","","1"
"Yes","2019","Couple + C. LE and GT 16","no migration background","109","0.0581894260556053","0.0462058917439375","0.0701729603672731","1"
"Yes","2019","Single parent ","direct migration background","19","","","","1"
"Yes","2019","Couple + C. GT 16 ","direct migration background","24","","","","1"
"Yes","2019","Couple + C. LE and GT 16","indirect migration background","15","","","","1"
