"m11126","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Very good","2006","Employed","middle vocational","623","0.10010951615623","0.0928831141708372","0.107335918141623","1"
"Very good","2006","Employed","vocational + Abi","99","0.123571934988749","0.10229503280472","0.144848837172778","1"
"Very good","2006","Employed","higher vocational","73","0.0745414807726228","0.0592747746605698","0.0898081868846757","1"
"Very good","2006","Employed","higher education","420","0.129634798624981","0.118370589152126","0.140899008097836","1"
"Bad ","2007","Not Employed","in school","1","","","","5"
"Bad ","2007","Not Employed","inadequately","15","","","","5"
"Bad ","2007","Not Employed","general elemantary","143","0.106923605843791","0.0905782670906968","0.123268944596886","5"
"Bad ","2007","Not Employed","middle vocational","330","0.0857747418433689","0.0772549230020745","0.0942945606846634","5"
"Bad ","2007","Not Employed","vocational + Abi","20","","","","5"
"Bad ","2007","Not Employed","higher vocational","38","0.0887575213729979","0.0637042148045547","0.113810827941441","5"
"Bad ","2007","Not Employed","higher education","60","0.0607530967343103","0.0469828009215412","0.0745233925470794","5"
"Bad ","2007","Employed","in school","","","","","5"
"Bad ","2007","Employed","inadequately","8","","","","5"
"Bad ","2007","Employed","general elemantary","20","","","","5"
"Bad ","2007","Employed","middle vocational","89","0.0129790050283915","0.0101637278695971","0.0157942821871858","5"
"Bad ","2007","Employed","vocational + Abi","2","","","","5"
"Bad ","2007","Employed","higher vocational","14","","","","5"
"Bad ","2007","Employed","higher education","42","0.020579712476873","0.0156911655872187","0.0254682593665273","5"
"Good","2007","Not Employed","in school","267","0.451309568592596","0.410635732637094","0.491983404548098","2"
"Good","2007","Not Employed","inadequately","28","","","","2"
"Good","2007","Not Employed","general elemantary","304","0.194977369977927","0.17402134193769","0.215933398018164","2"
"Good","2007","Not Employed","middle vocational","1129","0.240210642358707","0.227212934600644","0.25320835011677","2"
"Good","2007","Not Employed","vocational + Abi","112","0.355703780483005","0.301074671757166","0.410332889208843","2"
"Good","2007","Not Employed","higher vocational","119","0.215944318416988","0.17969583544577","0.252192801388206","2"
"Good","2007","Not Employed","higher education","396","0.325697329307337","0.298682407641684","0.35271225097299","2"
"Good","2007","Employed","in school","29","","","","2"
"Good","2007","Employed","inadequately","31","0.407644857975678","0.300631584959589","0.514658130991767","2"
"Good","2007","Employed","general elemantary","407","0.431761553318042","0.399383141974959","0.464139964661125","2"
"Good","2007","Employed","middle vocational","2949","0.457049407054959","0.444658617188707","0.469440196921211","2"
"Good","2007","Employed","vocational + Abi","451","0.49920283229727","0.46613008401662","0.53227558057792","2"
"Good","2007","Employed","higher vocational","458","0.423218527966448","0.39317656517176","0.453260490761136","2"
"Good","2007","Employed","higher education","1622","0.502612611039188","0.485396317396639","0.519828904681736","2"
"Poor","2007","Not Employed","in school","16","","","","4"
"Poor","2007","Not Employed","inadequately","39","0.268892689321017","0.194917070210133","0.342868308431902","4"
"Poor","2007","Not Employed","general elemantary","355","0.291373079233369","0.26733795574519","0.315408202721548","4"
"Poor","2007","Not Employed","middle vocational","893","0.225557483207601","0.21284157873875","0.238273387676452","4"
"Poor","2007","Not Employed","vocational + Abi","51","0.220324782478955","0.173028650627576","0.267620914330334","4"
"Poor","2007","Not Employed","higher vocational","114","0.215836334072591","0.179594419920704","0.252078248224478","4"
"Poor","2007","Not Employed","higher education","221","0.195069036112436","0.172226587319386","0.217911484905487","4"
"Poor","2007","Employed","in school","3","","","","4"
"Poor","2007","Employed","inadequately","12","","","","4"
"Poor","2007","Employed","general elemantary","87","0.109648374824155","0.0892239364819644","0.130072813166347","4"
"Poor","2007","Employed","middle vocational","603","0.103368789292028","0.0957962959187269","0.110941282665329","4"
"Poor","2007","Employed","vocational + Abi","80","0.100669580138201","0.0807669898140449","0.120572170462358","4"
"Poor","2007","Employed","higher vocational","117","0.119092123818772","0.0993975274811876","0.138786720156356","4"
"Poor","2007","Employed","higher education","262","0.0898104574827286","0.0799657013867431","0.0996552135787142","4"
"Satisfactory","2007","Not Employed","in school","71","0.132723924954777","0.104992801783576","0.160455048125978","3"
"Satisfactory","2007","Not Employed","inadequately","52","0.426448176252703","0.343934105895234","0.508962246610172","3"
"Satisfactory","2007","Not Employed","general elemantary","472","0.337110352075927","0.312105776608095","0.36211492754376","3"
"Satisfactory","2007","Not Employed","middle vocational","1599","0.400099250295691","0.385193713746009","0.415004786845372","3"
"Satisfactory","2007","Not Employed","vocational + Abi","87","0.282180565361733","0.230822549284773","0.333538581438694","3"
"Satisfactory","2007","Not Employed","higher vocational","207","0.445234388814797","0.401452488476129","0.489016289153466","3"
"Satisfactory","2007","Not Employed","higher education","413","0.366629724608155","0.338851028985785","0.394408420230525","3"
"Satisfactory","2007","Employed","in school","9","","","","3"
"Satisfactory","2007","Employed","inadequately","27","","","","3"
"Satisfactory","2007","Employed","general elemantary","280","0.313049486478474","0.282735889714082","0.343363083242867","3"
"Satisfactory","2007","Employed","middle vocational","2023","0.341523650743778","0.329728113026197","0.35331918846136","3"
"Satisfactory","2007","Employed","vocational + Abi","249","0.276859224483084","0.247262628953488","0.306455820012681","3"
"Satisfactory","2007","Employed","higher vocational","379","0.363682175379072","0.334431333527824","0.392933017230321","3"
"Satisfactory","2007","Employed","higher education","968","0.279481039920786","0.264029403949114","0.294932675892457","3"
"Very good","2007","Not Employed","in school","220","0.387660614807901","0.347837419321308","0.427483810294493","1"
"Very good","2007","Not Employed","inadequately","4","","","","1"
"Very good","2007","Not Employed","general elemantary","99","0.0696155928689858","0.056153973796454","0.0830772119415176","1"
"Very good","2007","Not Employed","middle vocational","199","0.0483578822946327","0.0418311694279052","0.0548845951613602","1"
"Very good","2007","Not Employed","vocational + Abi","25","","","","1"
"Very good","2007","Not Employed","higher vocational","17","","","","1"
"Very good","2007","Not Employed","higher education","66","0.0518508132377613","0.0390692109892034","0.0646324154863193","1"
"Very good","2007","Employed","in school","10","","","","1"
"Very good","2007","Employed","inadequately","3","","","","1"
"Very good","2007","Employed","general elemantary","105","0.116911757033534","0.0959078837132928","0.137915630353775","1"
"Very good","2007","Employed","middle vocational","545","0.0850791478808434","0.0781394495867236","0.0920188461749632","1"
"Very good","2007","Employed","vocational + Abi","96","0.117556681974148","0.0962523509079998","0.138861013040295","1"
"Very good","2007","Employed","higher vocational","71","0.0835918424159695","0.0667625157955523","0.100421169036387","1"
"Very good","2007","Employed","higher education","346","0.107516179080425","0.0968499066272016","0.118182451533649","1"
"Bad ","2008","Not Employed","in school","3","","","","5"
"Bad ","2008","Not Employed","inadequately","10","","","","5"
"Bad ","2008","Not Employed","general elemantary","133","0.108521605500302","0.0913200869724253","0.125723124028179","5"
"Bad ","2008","Not Employed","middle vocational","330","0.0901539042716713","0.0811211916370224","0.0991866169063202","5"
"Bad ","2008","Not Employed","vocational + Abi","14","","","","5"
"Bad ","2008","Not Employed","higher vocational","37","0.0806240819511787","0.0557171232094908","0.105531040692867","5"
"Bad ","2008","Not Employed","higher education","45","0.0505311820411859","0.037937140863462","0.0631252232189098","5"
"Bad ","2008","Employed","in school","","","","","5"
"Bad ","2008","Employed","inadequately","4","","","","5"
"Bad ","2008","Employed","general elemantary","19","","","","5"
"Bad ","2008","Employed","middle vocational","88","0.0166849484117316","0.0134187946576984","0.0199511021657649","5"
"Bad ","2008","Employed","vocational + Abi","7","","","","5"
"Bad ","2008","Employed","higher vocational","16","","","","5"
"Bad ","2008","Employed","higher education","36","0.0131241484149714","0.00908058794337516","0.0171677088865677","5"
"Good","2008","Not Employed","general elemantary","310","0.224693951615856","0.201611307891146","0.247776595340565","2"
"Good","2008","Not Employed","middle vocational","1013","0.241569512368651","0.228069912101512","0.255069112635791","2"
"Good","2008","Not Employed","vocational + Abi","94","0.329967346582379","0.272480962044447","0.38745373112031","2"
"Good","2008","Not Employed","higher vocational","112","0.255820207061226","0.215904106513482","0.295736307608971","2"
"Good","2008","Not Employed","higher education","387","0.312249451331885","0.285604720229125","0.338894182434646","2"
"Good","2008","Employed","in school","34","0.608025176735535","0.489344153916504","0.726706199554566","2"
"Good","2008","Employed","inadequately","25","","","","2"
"Good","2008","Employed","general elemantary","347","0.368968719344988","0.336161622731577","0.401775815958399","2"
"Good","2008","Employed","middle vocational","2756","0.451545108751049","0.438855481189396","0.464234736312702","2"
"Good","2008","Employed","vocational + Abi","418","0.479217945398574","0.445454665051088","0.512981225746059","2"
"Good","2008","Employed","higher vocational","439","0.468373397831852","0.436840780708037","0.499906014955668","2"
"Good","2008","Employed","higher education","1513","0.477652821415716","0.459905495896169","0.495400146935264","2"
"Good","2008","Not Employed","in school","236","0.493483168232237","0.449079717335743","0.537886619128732","2"
"Good","2008","Not Employed","inadequately","18","","","","2"
"Poor","2008","Not Employed","in school","23","","","","4"
"Poor","2008","Not Employed","inadequately","35","0.298546934878008","0.215626651588018","0.381467218167997","4"
"Poor","2008","Not Employed","general elemantary","317","0.257514713344958","0.233332379010193","0.281697047679723","4"
"Poor","2008","Not Employed","middle vocational","876","0.221501615991483","0.208404994878138","0.234598237104828","4"
"Poor","2008","Not Employed","vocational + Abi","49","0.194455916073294","0.146068017031235","0.242843815115352","4"
"Poor","2008","Not Employed","higher vocational","94","0.19141727094213","0.155426219135177","0.227408322749083","4"
"Poor","2008","Not Employed","higher education","205","0.191688919707952","0.169056405692388","0.214321433723516","4"
"Poor","2008","Employed","in school","2","","","","4"
"Poor","2008","Employed","inadequately","17","","","","4"
"Poor","2008","Employed","general elemantary","88","0.100922415332079","0.0804419423520069","0.12140288831215","4"
"Poor","2008","Employed","middle vocational","619","0.111486667024293","0.103461182006194","0.119512152042392","4"
"Poor","2008","Employed","vocational + Abi","89","0.138242867935673","0.11491559859714","0.161570137274207","4"
"Poor","2008","Employed","higher vocational","102","0.109576361779552","0.089837716898492","0.129315006660613","4"
"Poor","2008","Employed","higher education","258","0.0858239980471387","0.0758718599426731","0.0957761361516042","4"
"Satisfactory","2008","Not Employed","general elemantary","427","0.356871741048214","0.330377093440505","0.383366388655924","3"
"Satisfactory","2008","Not Employed","middle vocational","1485","0.401299592872117","0.385840603713805","0.416758582030428","3"
"Satisfactory","2008","Not Employed","vocational + Abi","78","0.347076770130395","0.288876451384567","0.405277088876224","3"
"Satisfactory","2008","Not Employed","higher vocational","203","0.444941126535408","0.399477659880552","0.490404593190264","3"
"Satisfactory","2008","Not Employed","higher education","455","0.381021149709002","0.353098445642366","0.408943853775638","3"
"Satisfactory","2008","Employed","in school","16","","","","3"
"Satisfactory","2008","Employed","inadequately","20","","","","3"
"Satisfactory","2008","Employed","general elemantary","247","0.31906455799803","0.287373274293647","0.350755841702413","3"
"Satisfactory","2008","Employed","middle vocational","1892","0.327806211793767","0.315836500247988","0.339775923339547","3"
"Satisfactory","2008","Employed","vocational + Abi","230","0.255414161952651","0.225940780428783","0.28488754347652","3"
"Satisfactory","2008","Employed","higher vocational","354","0.340058166172909","0.310122426817375","0.369993905528443","3"
"Satisfactory","2008","Employed","higher education","889","0.306198516722223","0.289822198528823","0.322574834915622","3"
"Satisfactory","2008","Not Employed","in school","53","0.119471892480764","0.0906655517176964","0.148278233243831","3"
"Satisfactory","2008","Not Employed","inadequately","45","0.435880201716192","0.346028893914947","0.525731509517437","3"
"Very good","2008","Not Employed","in school","172","0.352339848447018","0.309913262994779","0.394766433899257","1"
"Very good","2008","Not Employed","inadequately","9","","","","1"
"Very good","2008","Not Employed","general elemantary","69","0.05239798849067","0.0400747865349552","0.0647211904463847","1"
"Very good","2008","Not Employed","middle vocational","158","0.0454753744960776","0.0389044925146309","0.0520462564775243","1"
"Very good","2008","Not Employed","vocational + Abi","22","","","","1"
"Very good","2008","Not Employed","higher vocational","13","","","","1"
"Very good","2008","Not Employed","higher education","70","0.0645092972099748","0.0503847049374369","0.0786338894825128","1"
"Very good","2008","Employed","in school","13","","","","1"
"Very good","2008","Employed","inadequately","4","","","","1"
"Very good","2008","Employed","general elemantary","130","0.18059401216251","0.154439367802207","0.206748656522814","1"
"Very good","2008","Employed","middle vocational","553","0.0924770640191591","0.0850899692736889","0.0998641587646292","1"
"Very good","2008","Employed","vocational + Abi","97","0.120872501310057","0.0988412187651937","0.14290378385492","1"
"Very good","2008","Employed","higher vocational","51","0.0659847701576872","0.050297066096679","0.0816724742186954","1"
"Very good","2008","Employed","higher education","347","0.117200515399951","0.105771918600804","0.128629112199098","1"
"Bad ","2009","Not Employed","in school","","","","","5"
"Bad ","2009","Not Employed","inadequately","17","","","","5"
"Bad ","2009","Not Employed","general elemantary","116","0.108192452954003","0.0898277757096841","0.126557130198322","5"
"Bad ","2009","Not Employed","middle vocational","298","0.0863786383496432","0.077131097236786","0.0956261794625004","5"
"Bad ","2009","Not Employed","vocational + Abi","14","","","","5"
"Bad ","2009","Not Employed","higher vocational","31","0.0696769853793942","0.0453567036425518","0.0939972671162366","5"
"Bad ","2009","Not Employed","higher education","50","0.0657953624207449","0.0511641947936406","0.0804265300478493","5"
"Bad ","2009","Employed","in school","","","","","5"
"Bad ","2009","Employed","inadequately","5","","","","5"
"Bad ","2009","Employed","general elemantary","11","","","","5"
"Bad ","2009","Employed","middle vocational","83","0.0163864681657404","0.0130469924551364","0.0197259438763445","5"
"Bad ","2009","Employed","vocational + Abi","9","","","","5"
"Bad ","2009","Employed","higher vocational","17","","","","5"
"Bad ","2009","Employed","higher education","42","0.0119449203140185","0.00801394567155826","0.0158758949564788","5"
"Good","2009","Not Employed","in school","216","0.503208741489248","0.456754096375439","0.549663386603057","2"
"Good","2009","Not Employed","inadequately","15","","","","2"
"Good","2009","Not Employed","general elemantary","231","0.189246281269829","0.166087942823095","0.212404619716563","2"
"Good","2009","Not Employed","middle vocational","880","0.233246436410288","0.219325277806285","0.24716759501429","2"
"Good","2009","Not Employed","vocational + Abi","81","0.263919634771208","0.208616258574379","0.319223010968037","2"
"Good","2009","Not Employed","higher vocational","102","0.253552221979147","0.211995577938785","0.295108866019508","2"
"Good","2009","Not Employed","higher education","346","0.308758851363131","0.281495148826284","0.336022553899977","2"
"Good","2009","Employed","in school","34","0.608027424688287","0.485517125969334","0.730537723407239","2"
"Good","2009","Employed","inadequately","25","","","","2"
"Good","2009","Employed","general elemantary","329","0.407482890232809","0.372363715039653","0.442602065425965","2"
"Good","2009","Employed","middle vocational","2515","0.424696570558151","0.411694538851263","0.437698602265038","2"
"Good","2009","Employed","vocational + Abi","374","0.481689088241194","0.446141856687172","0.517236319795216","2"
"Good","2009","Employed","higher vocational","384","0.450387823606202","0.418044276834087","0.482731370378318","2"
"Good","2009","Employed","higher education","1463","0.489834920587001","0.47174659895172","0.507923242222281","2"
"Poor","2009","Not Employed","in school","13","","","","4"
"Poor","2009","Not Employed","inadequately","30","0.365606177245782","0.269765812229313","0.461446542262252","4"
"Poor","2009","Not Employed","general elemantary","298","0.263070634292159","0.237039184144651","0.289102084439667","4"
"Poor","2009","Not Employed","middle vocational","800","0.230162503129548","0.216305899705542","0.244019106553555","4"
"Poor","2009","Not Employed","vocational + Abi","44","0.189301171877792","0.140147088511503","0.23845525524408","4"
"Poor","2009","Not Employed","higher vocational","80","0.20045284338479","0.162211319054618","0.238694367714962","4"
"Poor","2009","Not Employed","higher education","210","0.209015517704683","0.185019808976131","0.233011226433235","4"
"Poor","2009","Employed","in school","2","","","","4"
"Poor","2009","Employed","inadequately","11","","","","4"
"Poor","2009","Employed","general elemantary","64","0.0798136082232394","0.0604442359443993","0.0991829805020796","4"
"Poor","2009","Employed","middle vocational","594","0.108114373787459","0.0999462997944255","0.116282447780493","4"
"Poor","2009","Employed","vocational + Abi","65","0.0853995246489118","0.0655170406726954","0.105282008625128","4"
"Poor","2009","Employed","higher vocational","119","0.140843233407439","0.118229599855363","0.163456866959514","4"
"Poor","2009","Employed","higher education","227","0.0841180882428294","0.0740746485946084","0.0941615278910504","4"
"Satisfactory","2009","Not Employed","in school","61","0.135244034795771","0.103469885765433","0.167018183826108","3"
"Satisfactory","2009","Not Employed","inadequately","33","0.394682549029618","0.297412802679449","0.491952295379787","3"
"Satisfactory","2009","Not Employed","general elemantary","398","0.384291445793569","0.355532881759071","0.413050009828067","3"
"Satisfactory","2009","Not Employed","middle vocational","1412","0.401453333569855","0.385316938667888","0.417589728471822","3"
"Satisfactory","2009","Not Employed","vocational + Abi","85","0.403237493690635","0.34168659535478","0.464788392026491","3"
"Satisfactory","2009","Not Employed","higher vocational","193","0.452152261612603","0.40461005518494","0.499694468040266","3"
"Satisfactory","2009","Not Employed","higher education","445","0.374778327871537","0.34621133139618","0.403345324346894","3"
"Satisfactory","2009","Employed","in school","10","","","","3"
"Satisfactory","2009","Employed","inadequately","25","","","","3"
"Satisfactory","2009","Employed","general elemantary","254","0.372634121521363","0.338076732027617","0.407191511015108","3"
"Satisfactory","2009","Employed","middle vocational","1892","0.362914785057313","0.350266709355516","0.375562860759109","3"
"Satisfactory","2009","Employed","vocational + Abi","238","0.324864407143554","0.291546802446","0.358182011841108","3"
"Satisfactory","2009","Employed","higher vocational","338","0.346954454545201","0.316010620803176","0.377898288287226","3"
"Satisfactory","2009","Employed","higher education","862","0.290596331381662","0.274167381114974","0.30702528164835","3"
"Very good","2009","Not Employed","in school","155","0.330508665432234","0.286803578252434","0.374213752612034","1"
"Very good","2009","Not Employed","inadequately","2","","","","1"
"Very good","2009","Not Employed","general elemantary","56","0.0551991856904399","0.0416975710050666","0.0687008003758132","1"
"Very good","2009","Not Employed","middle vocational","155","0.0487590885406659","0.0416696307556466","0.0558485463256851","1"
"Very good","2009","Not Employed","vocational + Abi","20","","","","1"
"Very good","2009","Not Employed","higher vocational","15","","","","1"
"Very good","2009","Not Employed","higher education","52","0.0416519406399045","0.0298612406492863","0.0534426406305227","1"
"Very good","2009","Employed","in school","15","","","","1"
"Very good","2009","Employed","inadequately","5","","","","1"
"Very good","2009","Employed","general elemantary","94","0.122108166788212","0.098707295342048","0.145509038234375","1"
"Very good","2009","Employed","middle vocational","468","0.087887802431337","0.0804402803975917","0.0953353244650824","1"
"Very good","2009","Employed","vocational + Abi","73","0.0923747463119366","0.0717752254945112","0.112974267129362","1"
"Very good","2009","Employed","higher vocational","51","0.0517184061182876","0.0373218910555305","0.0661149211810448","1"
"Very good","2009","Employed","higher education","340","0.12350573947449","0.111600554578112","0.135410924370867","1"
"Bad ","2010","Not Employed","in school","3","","","","5"
"Bad ","2010","Not Employed","inadequately","19","","","","5"
"Bad ","2010","Not Employed","general elemantary","136","0.131002080569333","0.113446897683794","0.148557263454872","5"
"Bad ","2010","Not Employed","middle vocational","320","0.0849449402815584","0.0765312373429668","0.0933586432201501","5"
"Bad ","2010","Not Employed","vocational + Abi","21","","","","5"
"Bad ","2010","Not Employed","higher vocational","32","0.080190800629104","0.0550137137450491","0.105367887513159","5"
"Bad ","2010","Not Employed","higher education","61","0.0679771362017003","0.054413913764857","0.0815403586385436","5"
"Bad ","2010","Employed","in school","","","","","5"
"Bad ","2010","Employed","inadequately","7","","","","5"
"Bad ","2010","Employed","general elemantary","23","","","","5"
"Bad ","2010","Employed","middle vocational","133","0.0175672128269633","0.0146085989085218","0.0205258267454048","5"
"Bad ","2010","Employed","vocational + Abi","19","","","","5"
"Bad ","2010","Employed","higher vocational","19","","","","5"
"Bad ","2010","Employed","higher education","39","0.0130278372576985","0.00954071843810114","0.0165149560772958","5"
"Good","2010","Not Employed","in school","276","0.484481130296676","0.445549108968345","0.523413151625008","2"
"Good","2010","Not Employed","inadequately","49","0.121342588224418","0.0777976547968967","0.164887521651939","2"
"Good","2010","Not Employed","general elemantary","358","0.181176045347093","0.161135822300182","0.201216268394003","2"
"Good","2010","Not Employed","middle vocational","1235","0.236810928059406","0.223981368572947","0.249640487545865","2"
"Good","2010","Not Employed","vocational + Abi","158","0.307771146910361","0.263940075005519","0.351602218815203","2"
"Good","2010","Not Employed","higher vocational","124","0.258428469866311","0.217845761074361","0.299011178658261","2"
"Good","2010","Not Employed","higher education","439","0.305708309008171","0.28088310796553","0.330533510050813","2"
"Good","2010","Employed","in school","37","0.469961182149591","0.357007006224657","0.582915358074524","2"
"Good","2010","Employed","inadequately","55","0.441380786328628","0.355359139458854","0.527402433198402","2"
"Good","2010","Employed","general elemantary","495","0.431727056942299","0.402627683912004","0.460826429972594","2"
"Good","2010","Employed","middle vocational","3420","0.427944903934873","0.416802002228007","0.439087805641739","2"
"Good","2010","Employed","vocational + Abi","637","0.458085469987211","0.430875452829656","0.485295487144765","2"
"Good","2010","Employed","higher vocational","518","0.415752377917441","0.387499890959927","0.444004864874955","2"
"Good","2010","Employed","higher education","1995","0.488350136834887","0.472978142366359","0.503722131303416","2"
"Poor","2010","Not Employed","in school","26","","","","4"
"Poor","2010","Not Employed","inadequately","51","0.341273089523341","0.278042833491868","0.404503345554813","4"
"Poor","2010","Not Employed","general elemantary","306","0.251883584995046","0.229297476070631","0.274469693919461","4"
"Poor","2010","Not Employed","middle vocational","877","0.237512860382824","0.224670210887721","0.250355509877927","4"
"Poor","2010","Not Employed","vocational + Abi","52","0.172842098890181","0.136936492269458","0.208747705510904","4"
"Poor","2010","Not Employed","higher vocational","98","0.225028923174563","0.186315974875744","0.263741871473381","4"
"Poor","2010","Not Employed","higher education","223","0.205907065231248","0.184117956841315","0.227696173621181","4"
"Poor","2010","Employed","in school","5","","","","4"
"Poor","2010","Employed","inadequately","15","","","","4"
"Poor","2010","Employed","general elemantary","123","0.116171318870813","0.0973463609478614","0.134996276793764","4"
"Poor","2010","Employed","middle vocational","796","0.118779378793818","0.111493225718228","0.126065531869408","4"
"Poor","2010","Employed","vocational + Abi","108","0.0836274931828166","0.0685092709771108","0.0987457153885223","4"
"Poor","2010","Employed","higher vocational","122","0.107506577401333","0.0897499343110814","0.125263220491585","4"
"Poor","2010","Employed","higher education","323","0.0898058272496745","0.0810136301424415","0.0985980243569075","4"
"Satisfactory","2010","Not Employed","in school","85","0.13686345526878","0.110088439305672","0.163638471231888","3"
"Satisfactory","2010","Not Employed","inadequately","76","0.316474305587104","0.254449149531514","0.378499461642695","3"
"Satisfactory","2010","Not Employed","general elemantary","476","0.36143035035266","0.336434187856586","0.386426512848733","3"
"Satisfactory","2010","Not Employed","middle vocational","1510","0.393478385807911","0.378735639750064","0.408221131865758","3"
"Satisfactory","2010","Not Employed","vocational + Abi","138","0.370601607659747","0.324738893200856","0.416464322118638","3"
"Satisfactory","2010","Not Employed","higher vocational","179","0.420714811249902","0.37494970841922","0.466479914080584","3"
"Satisfactory","2010","Not Employed","higher education","475","0.361167512144164","0.335284429157648","0.387050595130681","3"
"Satisfactory","2010","Employed","in school","13","","","","3"
"Satisfactory","2010","Employed","inadequately","32","0.164135408147128","0.0999683379759162","0.22830247831834","3"
"Satisfactory","2010","Employed","general elemantary","320","0.297553474449435","0.270694485773969","0.324412463124901","3"
"Satisfactory","2010","Employed","middle vocational","2356","0.335085575745838","0.324455259505319","0.345715891986358","3"
"Satisfactory","2010","Employed","vocational + Abi","337","0.31603930594675","0.290648511982988","0.341430099910512","3"
"Satisfactory","2010","Employed","higher vocational","400","0.391852101972094","0.363868312115972","0.419835891828216","3"
"Satisfactory","2010","Employed","higher education","1018","0.264809553125105","0.251240645581092","0.278378460669118","3"
"Very good","2010","Not Employed","in school","243","0.348153656261199","0.311042513037882","0.385264799484516","1"
"Very good","2010","Not Employed","inadequately","21","","","","1"
"Very good","2010","Not Employed","general elemantary","143","0.0745079387358689","0.0608449875542084","0.0881708899175294","1"
"Very good","2010","Not Employed","middle vocational","276","0.0472528854683007","0.0408496747903373","0.0536560961462641","1"
"Very good","2010","Not Employed","vocational + Abi","57","0.076724726170907","0.0514505756578069","0.101998876684007","1"
"Very good","2010","Not Employed","higher vocational","14","","","","1"
"Very good","2010","Not Employed","higher education","125","0.0592399774147155","0.0465191594470758","0.0719607953823553","1"
"Very good","2010","Employed","in school","20","","","","1"
"Very good","2010","Employed","inadequately","19","","","","1"
"Very good","2010","Employed","general elemantary","152","0.121355896007854","0.102171971842662","0.140539820173046","1"
"Very good","2010","Employed","middle vocational","869","0.100622928698508","0.0938479985296539","0.107397858867361","1"
"Very good","2010","Employed","vocational + Abi","187","0.120094310737259","0.102341405316844","0.137847216157675","1"
"Very good","2010","Employed","higher vocational","110","0.0657784697340767","0.0515680255109516","0.0799889139572018","1"
"Very good","2010","Employed","higher education","687","0.144006645532635","0.133209608397964","0.154803682667305","1"
"Bad ","2011","Not Employed","in school","5","","","","5"
"Bad ","2011","Not Employed","inadequately","18","","","","5"
"Bad ","2011","Not Employed","general elemantary","160","0.10638668887167","0.0918110159719088","0.120962361771431","5"
"Bad ","2011","Not Employed","middle vocational","406","0.0890764273041163","0.0812830243368073","0.0968698302714252","5"
"Bad ","2011","Not Employed","vocational + Abi","29","","","","5"
"Bad ","2011","Not Employed","higher vocational","40","0.0853572727162737","0.0612721520000622","0.109442393432485","5"
"Bad ","2011","Not Employed","higher education","73","0.0564253163439378","0.0450370560302705","0.067813576657605","5"
"Bad ","2011","Employed","in school","","","","","5"
"Bad ","2011","Employed","inadequately","5","","","","5"
"Bad ","2011","Employed","general elemantary","31","0.027271625233451","0.0185833712300399","0.0359598792368621","5"
"Bad ","2011","Employed","middle vocational","169","0.0180992952645207","0.0153171588744235","0.0208814316546179","5"
"Bad ","2011","Employed","vocational + Abi","24","","","","5"
"Bad ","2011","Employed","higher vocational","21","","","","5"
"Bad ","2011","Employed","higher education","61","0.0150190440179006","0.0115205284473707","0.0185175595884305","5"
"Good","2011","Not Employed","in school","376","0.451080122592676","0.416555577165782","0.48560466801957","2"
"Good","2011","Not Employed","inadequately","72","0.218064646085937","0.166146041740312","0.269983250431562","2"
"Good","2011","Not Employed","general elemantary","451","0.216906486760024","0.197423603153814","0.236389370366234","2"
"Good","2011","Not Employed","middle vocational","1457","0.25411181187952","0.242200651880089","0.266022971878951","2"
"Good","2011","Not Employed","vocational + Abi","176","0.277800242231019","0.237391803489104","0.318208680972934","2"
"Good","2011","Not Employed","higher vocational","143","0.254898345891229","0.217332420481423","0.292464271301034","2"
"Good","2011","Not Employed","higher education","579","0.331230390992426","0.308001119086394","0.354459662898457","2"
"Good","2011","Employed","in school","45","0.472087065553264","0.371167268978366","0.573006862128163","2"
"Good","2011","Employed","inadequately","54","0.339099994494085","0.267514468687726","0.410685520300444","2"
"Good","2011","Employed","general elemantary","575","0.400387433667405","0.37425037040693","0.42652449692788","2"
"Good","2011","Employed","middle vocational","3949","0.424625895507592","0.41431035016598","0.434941440849204","2"
"Good","2011","Employed","vocational + Abi","765","0.490019403687918","0.465027771404303","0.515011035971533","2"
"Good","2011","Employed","higher vocational","615","0.446025577283504","0.419401011030877","0.47265014353613","2"
"Good","2011","Employed","higher education","2287","0.483296032797017","0.468922078412574","0.497669987181461","2"
"Poor","2011","Not Employed","in school","22","","","","4"
"Poor","2011","Not Employed","inadequately","68","0.326576193931749","0.267612939190695","0.385539448672803","4"
"Poor","2011","Not Employed","general elemantary","381","0.269027913021091","0.248064633721414","0.289991192320768","4"
"Poor","2011","Not Employed","middle vocational","1046","0.22275119656552","0.211367198296217","0.234135194834823","4"
"Poor","2011","Not Employed","vocational + Abi","68","0.161391546563248","0.12820232232891","0.194580770797586","4"
"Poor","2011","Not Employed","higher vocational","122","0.252161238453225","0.214728985273804","0.289593491632645","4"
"Poor","2011","Not Employed","higher education","265","0.204231724647194","0.184334744922789","0.224128704371599","4"
"Poor","2011","Employed","in school","2","","","","4"
"Poor","2011","Employed","inadequately","32","0.179085793485288","0.121106502032914","0.237065084937663","4"
"Poor","2011","Employed","general elemantary","157","0.131544587837032","0.113514764886924","0.149574410787139","4"
"Poor","2011","Employed","middle vocational","1030","0.123138771335679","0.116281100422757","0.1299964422486","4"
"Poor","2011","Employed","vocational + Abi","137","0.0917984932728115","0.0773633850969547","0.106233601448668","4"
