"m11126","year","migback","sampreg","n","percent","lower_confidence","upper_confidence"
"Bad ","2003","no migration background","West Germany","455","0.0416204112877984","0.0382651601243204","0.0449756624512763"
"Bad ","2003","no migration background","East Germany","203","0.0545771479891314","0.0484144212810759","0.0607398746971869"
"Bad ","2003","direct migration background","West Germany","115","0.0505038383737186","0.0419793581193246","0.0590283186281127"
"Bad ","2003","direct migration background","East Germany","4","","",""
"Bad ","2003","indirect migration background","West Germany","11","","",""
"Bad ","2003","indirect migration background","East Germany","1","","",""
"Very good","2004","no migration background","West Germany","1381","0.0962595096442702","0.0912334426227451","0.101285576665795"
"Very good","2004","no migration background","East Germany","367","0.0679908672869691","0.0610848425014406","0.0748968920724977"
"Very good","2004","direct migration background","West Germany","266","0.115055640401861","0.102412846853832","0.127698433949889"
"Very good","2004","direct migration background","East Germany","5","","",""
"Very good","2004","indirect migration background","West Germany","185","0.233265949188062","0.203491393530981","0.263040504845142"
"Very good","2004","indirect migration background","East Germany","4","","",""
"Good","2004","no migration background","West Germany","5481","0.372798749491866","0.364558786445545","0.381038712538186"
"Good","2004","no migration background","East Germany","2117","0.380780096149524","0.367458620613499","0.394101571685549"
"Good","2004","direct migration background","West Germany","963","0.377397171594913","0.358191213740984","0.396603129448841"
"Good","2004","direct migration background","East Germany","15","","",""
"Good","2004","indirect migration background","West Germany","392","0.451006739081943","0.415974147815811","0.486039330348074"
"Good","2004","indirect migration background","East Germany","18","","",""
"Satisfactory","2004","no migration background","West Germany","4140","0.329283692639801","0.321275414890282","0.337291970389319"
"Satisfactory","2004","no migration background","East Germany","1735","0.345942020548055","0.332892260048686","0.358991781047424"
"Satisfactory","2004","direct migration background","West Germany","734","0.283498531231188","0.265641261630372","0.301355800832003"
"Satisfactory","2004","direct migration background","East Germany","47","0.43491329551743","0.338706246865283","0.531120344169577"
"Satisfactory","2004","indirect migration background","West Germany","148","0.227039154312203","0.19754565063119","0.256532657993216"
"Satisfactory","2004","indirect migration background","East Germany","10","","",""
"Poor","2004","no migration background","West Germany","1728","0.151928999480749","0.14581224529037","0.158045753671127"
"Poor","2004","no migration background","East Germany","687","0.155538888685914","0.145596240299733","0.165481537072095"
"Poor","2004","direct migration background","West Germany","370","0.174388520940633","0.159354404319422","0.189422637561844"
"Poor","2004","direct migration background","East Germany","31","0.322972063479268","0.232224749546888","0.413719377411647"
"Poor","2004","indirect migration background","West Germany","41","0.0808784363925132","0.0616829071478579","0.100073965637168"
"Poor","2004","indirect migration background","East Germany","1","","",""
"Bad ","2004","no migration background","West Germany","499","0.0497290487433149","0.0460246870420147","0.0534334104446151"
"Bad ","2004","no migration background","East Germany","198","0.0497481273295377","0.0437832640475211","0.0557129906115542"
"Bad ","2004","direct migration background","West Germany","114","0.0496601358314056","0.0410526853783951","0.0582675862844161"
"Bad ","2004","direct migration background","East Germany","4","","",""
"Bad ","2004","indirect migration background","West Germany","9","","",""
"Bad ","2004","indirect migration background","East Germany","2","","",""
"Very good","2005","no migration background","West Germany","1199","0.0889898482260553","0.084024566742678","0.0939551297094327"
"Very good","2005","no migration background","East Germany","378","0.0710366168661754","0.0638446749279719","0.0782285588043789"
"Very good","2005","direct migration background","West Germany","201","0.0882356254107062","0.0765803998114497","0.0998908510099627"
"Very good","2005","direct migration background","East Germany","3","","",""
"Very good","2005","indirect migration background","West Germany","167","0.184261188310265","0.157345132069178","0.211177244551352"
"Very good","2005","indirect migration background","East Germany","4","","",""
"Good","2005","no migration background","West Germany","5076","0.371076230015927","0.362651759689686","0.379500700342168"
"Good","2005","no migration background","East Germany","1957","0.380181629389374","0.366591189137316","0.393772069641432"
"Good","2005","direct migration background","West Germany","863","0.355876349243401","0.336202398634937","0.375550299851864"
"Good","2005","direct migration background","East Germany","21","","",""
"Good","2005","indirect migration background","West Germany","403","0.483050908017981","0.448358114594108","0.517743701441855"
"Good","2005","indirect migration background","East Germany","15","","",""
"Satisfactory","2005","no migration background","West Germany","4151","0.340459715932424","0.332196186805189","0.348723245059659"
"Satisfactory","2005","no migration background","East Germany","1679","0.331917965889966","0.318734305217525","0.345101626562408"
"Satisfactory","2005","direct migration background","West Germany","725","0.331642812093351","0.312296553141506","0.350989071045195"
"Satisfactory","2005","direct migration background","East Germany","49","0.450264294616492","0.353712859706806","0.546815729526177"
"Satisfactory","2005","indirect migration background","West Germany","176","0.236871651096683","0.207354511614756","0.266388790578609"
"Satisfactory","2005","indirect migration background","East Germany","13","","",""
"Poor","2005","no migration background","West Germany","1741","0.154582660626771","0.148278489450937","0.160886831802604"
"Poor","2005","no migration background","East Germany","700","0.167179847653429","0.156733287361716","0.177626407945143"
"Poor","2005","direct migration background","West Germany","364","0.170352446686352","0.154904228429344","0.18580066494336"
"Poor","2005","direct migration background","East Germany","20","","",""
"Poor","2005","indirect migration background","West Germany","44","0.0822924584441736","0.0632136565249714","0.101371260363376"
"Poor","2005","indirect migration background","East Germany","2","","",""
"Bad ","2005","no migration background","West Germany","465","0.0448915451988232","0.0412806020201392","0.0485024883775072"
"Bad ","2005","no migration background","East Germany","187","0.049683940201055","0.0436005203683955","0.0557673600337144"
"Bad ","2005","direct migration background","West Germany","122","0.0538927665661905","0.044613945256341","0.06317158787604"
"Bad ","2005","direct migration background","East Germany","9","","",""
"Bad ","2005","indirect migration background","West Germany","7","","",""
"Bad ","2005","indirect migration background","East Germany","1","","",""
"Very good","2006","no migration background","West Germany","1312","0.0905759454038204","0.0857976631484334","0.0953542276592074"
"Very good","2006","no migration background","East Germany","410","0.0844177034392555","0.076882339543175","0.0919530673353359"
"Very good","2006","direct migration background","West Germany","228","0.103351295229251","0.0908723148296944","0.115830275628808"
"Very good","2006","direct migration background","East Germany","6","","",""
"Very good","2006","indirect migration background","West Germany","161","0.190439932205236","0.163515868411465","0.217363995999008"
"Very good","2006","indirect migration background","East Germany","7","","",""
"Good","2006","no migration background","West Germany","5556","0.374129181005931","0.366072887372741","0.38218547463912"
"Good","2006","no migration background","East Germany","2134","0.370269332761683","0.357181279201314","0.383357386322053"
"Good","2006","direct migration background","West Germany","837","0.356592148438177","0.336956780469177","0.376227516407177"
"Good","2006","direct migration background","East Germany","32","0.374167999107574","0.284548753543517","0.463787244671632"
"Good","2006","indirect migration background","West Germany","416","0.476351442031574","0.442104581838441","0.510598302224706"
"Good","2006","indirect migration background","East Germany","22","","",""
"Satisfactory","2006","no migration background","West Germany","4630","0.346017657680024","0.338097856378248","0.353937458981799"
"Satisfactory","2006","no migration background","East Germany","1745","0.33693566297472","0.324124454579402","0.349746871370038"
"Satisfactory","2006","direct migration background","West Germany","744","0.32045687662058","0.30132739124531","0.33958636199585"
"Satisfactory","2006","direct migration background","East Germany","38","0.28024857110382","0.197071801178282","0.363425341029359"
"Satisfactory","2006","indirect migration background","West Germany","168","0.232393394464059","0.203432077669822","0.261354711258296"
"Satisfactory","2006","indirect migration background","East Germany","11","","",""
"Poor","2006","no migration background","West Germany","1816","0.141498620878384","0.135695939214823","0.147301302541944"
"Poor","2006","no migration background","East Germany","714","0.151171206797452","0.141462008712115","0.16088040488279"
"Poor","2006","direct migration background","West Germany","358","0.167973073304584","0.152648143183351","0.183298003425818"
"Poor","2006","direct migration background","East Germany","25","","",""
"Poor","2006","indirect migration background","West Germany","61","0.0833726171851842","0.0644166829348129","0.102328551435556"
"Poor","2006","indirect migration background","East Germany","2","","",""
"Bad ","2006","no migration background","West Germany","545","0.0477785950318417","0.0442274549772753","0.051329735086408"
"Bad ","2006","no migration background","East Germany","226","0.0572060940268887","0.0509114916523982","0.0635006964013791"
"Bad ","2006","direct migration background","West Germany","119","0.0516266064074079","0.0425559973794493","0.0606972154353665"
"Bad ","2006","direct migration background","East Germany","11","","",""
"Bad ","2006","indirect migration background","West Germany","11","","",""
"Bad ","2006","indirect migration background","East Germany","1","","",""
"Very good","2007","no migration background","West Germany","1177","0.0836253188330521","0.0788597196080957","0.0883909180580086"
"Very good","2007","no migration background","East Germany","373","0.0782492860833137","0.0707752672812767","0.0857233048853507"
"Very good","2007","direct migration background","West Germany","165","0.085709313597793","0.0736002719542825","0.0978183552413035"
"Very good","2007","direct migration background","East Germany","4","","",""
"Very good","2007","indirect migration background","West Germany","157","0.205812765838142","0.177779589633825","0.233845942042458"
"Very good","2007","indirect migration background","East Germany","8","","",""
"Good","2007","no migration background","West Germany","5219","0.37516794961143","0.366832930566474","0.383502968656387"
"Good","2007","no migration background","East Germany","2002","0.393278152209601","0.37968400463757","0.406872299781632"
"Good","2007","direct migration background","West Germany","809","0.36008766059596","0.339323327917843","0.380851993274078"
"Good","2007","direct migration background","East Germany","18","","",""
"Good","2007","indirect migration background","West Germany","393","0.452665500524414","0.418151936304441","0.487179064744388"
"Good","2007","indirect migration background","East Germany","20","","",""
"Satisfactory","2007","no migration background","West Germany","4285","0.34846823607398","0.340265448256414","0.356671023891546"
"Satisfactory","2007","no migration background","East Germany","1718","0.327315002795708","0.314256419015836","0.34037358657558"
"Satisfactory","2007","direct migration background","West Germany","659","0.332640949882145","0.312260148831867","0.353021750932424"
"Satisfactory","2007","direct migration background","East Germany","43","0.480137995889559","0.379140352525755","0.581135639253363"
"Satisfactory","2007","indirect migration background","West Germany","180","0.238278394465482","0.20873807613644","0.267818712794523"
"Satisfactory","2007","indirect migration background","East Germany","16","","",""
"Poor","2007","no migration background","West Germany","1812","0.152251817700141","0.146067002049686","0.158436633350596"
"Poor","2007","no migration background","East Germany","672","0.152840404428716","0.142826372793256","0.162854436064176"
"Poor","2007","direct migration background","West Germany","315","0.166899535277225","0.150769702371753","0.183029368182698"
"Poor","2007","direct migration background","East Germany","23","","",""
"Poor","2007","indirect migration background","West Germany","56","0.0888493947384629","0.0691207604564223","0.108578029020504"
"Poor","2007","indirect migration background","East Germany","","","",""
"Bad ","2007","no migration background","West Germany","469","0.0404866777813968","0.0370936012322319","0.0438797543305618"
"Bad ","2007","no migration background","East Germany","195","0.0483171544826607","0.042349494807551","0.0542848141577705"
"Bad ","2007","direct migration background","West Germany","105","0.0546625406468763","0.0448294066664609","0.0644956746272918"
"Bad ","2007","direct migration background","East Germany","6","","",""
"Bad ","2007","indirect migration background","West Germany","13","","",""
"Bad ","2007","indirect migration background","East Germany","1","","",""
"Very good","2008","no migration background","West Germany","1097","0.0844587953069826","0.0795258646857025","0.0893917259282627"
"Very good","2008","no migration background","East Germany","361","0.0844628066631838","0.0765144466647708","0.0924111666615969"
"Very good","2008","direct migration background","West Germany","158","0.0956662917119397","0.0822121628785243","0.109120420545355"
"Very good","2008","direct migration background","East Germany","3","","",""
"Very good","2008","indirect migration background","West Germany","176","0.229237450136326","0.199832777443425","0.258642122829226"
"Very good","2008","indirect migration background","East Germany","7","","",""
"Good","2008","no migration background","West Germany","4904","0.378352584719889","0.36974930511803","0.386955864321748"
"Good","2008","no migration background","East Germany","1858","0.386318955912366","0.372401779181911","0.400236132642821"
"Good","2008","direct migration background","West Germany","683","0.344235942276467","0.322503243318044","0.365968641234891"
"Good","2008","direct migration background","East Germany","20","","",""
"Good","2008","indirect migration background","West Germany","374","0.450793747965382","0.415986479654979","0.485601016275784"
"Good","2008","indirect migration background","East Germany","23","","",""
"Satisfactory","2008","no migration background","West Germany","4036","0.349875899386305","0.341415346088931","0.358336452683678"
"Satisfactory","2008","no migration background","East Germany","1620","0.328935603909103","0.315506583947659","0.342364623870547"
"Satisfactory","2008","direct migration background","West Germany","570","0.318881002926307","0.297563439054143","0.340198566798471"
"Satisfactory","2008","direct migration background","East Germany","39","0.441318497911282","0.333184118210355","0.549452877612208"
"Satisfactory","2008","indirect migration background","West Germany","166","0.234939189073606","0.205281386244942","0.264596991902271"
"Satisfactory","2008","indirect migration background","East Germany","13","","",""
"Poor","2008","no migration background","West Germany","1727","0.146302429233619","0.140033095195921","0.152571763271316"
"Poor","2008","no migration background","East Germany","681","0.156603457866276","0.146215663107422","0.16699125262513"
"Poor","2008","direct migration background","West Germany","324","0.183675981098073","0.165963914999582","0.201388047196563"
"Poor","2008","direct migration background","East Germany","13","","",""
"Poor","2008","indirect migration background","West Germany","57","0.0727920681169365","0.0546183469327674","0.0909657893011056"
"Poor","2008","indirect migration background","East Germany","2","","",""
"Bad ","2008","no migration background","West Germany","443","0.0410102913532056","0.0374922817601574","0.0445283009462538"
"Bad ","2008","no migration background","East Germany","182","0.0436791756490712","0.0378373875214797","0.0495209637766628"
"Bad ","2008","direct migration background","West Germany","101","0.0575407819872131","0.0468887879239884","0.0681927760504377"
"Bad ","2008","direct migration background","East Germany","6","","",""
"Bad ","2008","indirect migration background","West Germany","12","","",""
"Bad ","2008","indirect migration background","East Germany","","","",""
"Very good","2009","no migration background","West Germany","1010","0.0817992043153971","0.076773668576719","0.0868247400540753"
"Very good","2009","no migration background","East Germany","278","0.0665921163773553","0.0592801215965979","0.0739041111581127"
"Very good","2009","direct migration background","West Germany","132","0.0929189588793362","0.0786846981683153","0.107153219590357"
"Very good","2009","direct migration background","East Germany","5","","",""
"Very good","2009","indirect migration background","West Germany","138","0.206875150135857","0.177142866452976","0.236607433818738"
"Very good","2009","indirect migration background","East Germany","7","","",""
"Good","2009","no migration background","West Germany","4438","0.364962991262424","0.356134979046138","0.37379100347871"
"Good","2009","no migration background","East Germany","1753","0.384468761459962","0.370201378774455","0.398736144145469"
"Good","2009","direct migration background","West Germany","581","0.354765898608181","0.331307989819722","0.37822380739664"
"Good","2009","direct migration background","East Germany","17","","",""
"Good","2009","indirect migration background","West Germany","361","0.465606106528255","0.428992424695149","0.502219788361361"
"Good","2009","indirect migration background","East Germany","22","","",""
"Satisfactory","2009","no migration background","West Germany","4009","0.370848631909455","0.361991055507723","0.379706208311187"
"Satisfactory","2009","no migration background","East Germany","1580","0.344224920799545","0.330290550732754","0.358159290866336"
"Satisfactory","2009","direct migration background","West Germany","512","0.319314357779367","0.296456147586539","0.342172567972195"
"Satisfactory","2009","direct migration background","East Germany","37","0.409668463046662","0.299106547725216","0.520230378368109"
"Satisfactory","2009","indirect migration background","West Germany","152","0.241055356909524","0.209659902766623","0.272450811052425"
"Satisfactory","2009","indirect migration background","East Germany","10","","",""
"Poor","2009","no migration background","West Germany","1546","0.14152142058396","0.135129743656665","0.147913097511254"
"Poor","2009","no migration background","East Germany","676","0.15830448960999","0.147598844243326","0.169010134976653"
"Poor","2009","direct migration background","West Germany","285","0.184979425981401","0.165942110663211","0.20401674129959"
"Poor","2009","direct migration background","East Germany","12","","",""
"Poor","2009","indirect migration background","West Germany","56","0.0742587595083281","0.0550135795342609","0.0935039394823954"
"Poor","2009","indirect migration background","East Germany","3","","",""
"Bad ","2009","no migration background","West Germany","421","0.0408677519287641","0.0372372337589671","0.0444982700985612"
"Bad ","2009","no migration background","East Germany","179","0.046409711753148","0.0402398692658288","0.0525795542404673"
"Bad ","2009","direct migration background","West Germany","88","0.0480213587517149","0.0375382394585989","0.058504478044831"
"Bad ","2009","direct migration background","East Germany","5","","",""
"Bad ","2009","indirect migration background","West Germany","6","","",""
"Bad ","2009","indirect migration background","East Germany","1","","",""
"Very good","2010","no migration background","West Germany","1822","0.0956421651996067","0.0909259163112564","0.100358414087957"
"Very good","2010","no migration background","East Germany","483","0.0736179662148944","0.0666051297392262","0.0806308026905626"
"Very good","2010","direct migration background","West Germany","398","0.110936500589119","0.0992831822399187","0.12258981893832"
"Very good","2010","direct migration background","East Germany","17","","",""
"Very good","2010","indirect migration background","West Germany","244","0.21653290784155","0.192717369088676","0.240348446594424"
"Very good","2010","indirect migration background","East Germany","21","","",""
"Good","2010","no migration background","West Germany","5982","0.362717392785067","0.355007433459162","0.370427352110972"
"Good","2010","no migration background","East Germany","2231","0.384395452228586","0.371332336545885","0.397458567911288"
"Good","2010","direct migration background","West Germany","1156","0.381115691140345","0.363094680622722","0.399136701657968"
"Good","2010","direct migration background","East Germany","41","0.239069093343164","0.165180493740995","0.312957692945333"
"Good","2010","indirect migration background","West Germany","523","0.397018942674019","0.368728123334589","0.425309762013449"
"Good","2010","indirect migration background","East Germany","28","","",""
"Satisfactory","2010","no migration background","West Germany","4683","0.346623145042504","0.338991599228476","0.354254690856531"
"Satisfactory","2010","no migration background","East Germany","1688","0.337479735713756","0.324781886194074","0.350177585233438"
"Satisfactory","2010","direct migration background","West Germany","773","0.29173289182761","0.274865915914548","0.308599867740673"
"Satisfactory","2010","direct migration background","East Germany","39","0.331474248456859","0.249923664738873","0.413024832174845"
"Satisfactory","2010","indirect migration background","West Germany","276","0.278135982249176","0.25222735741638","0.304044607081972"
"Satisfactory","2010","indirect migration background","East Germany","19","","",""
"Poor","2010","no migration background","West Germany","1960","0.151610471692282","0.145859196976696","0.157361746407868"
"Poor","2010","no migration background","East Germany","713","0.159990763697253","0.150146205537684","0.169835321856822"
"Poor","2010","direct migration background","West Germany","344","0.155837597803885","0.142379145658952","0.169296049948817"
"Poor","2010","direct migration background","East Germany","26","","",""
"Poor","2010","indirect migration background","West Germany","92","0.0896695962904298","0.0731495900207591","0.1061896025601"
"Poor","2010","indirect migration background","East Germany","10","","",""
"Bad ","2010","no migration background","West Germany","491","0.0434068252805405","0.0401391077047141","0.0466745428563669"
"Bad ","2010","no migration background","East Germany","212","0.0445160821455104","0.0389777767383097","0.0500543875527111"
"Bad ","2010","direct migration background","West Germany","119","0.0603773186390405","0.0515392036801607","0.0692154335979204"
"Bad ","2010","direct migration background","East Germany","5","","",""
"Bad ","2010","indirect migration background","West Germany","14","","",""
"Bad ","2010","indirect migration background","East Germany","","","",""
"Very good","2011","no migration background","West Germany","2057","0.100216978482121","0.0958472240783895","0.104586732885852"
"Very good","2011","no migration background","East Germany","536","0.0895204793666576","0.0823922193271153","0.0966487394061998"
"Very good","2011","direct migration background","West Germany","417","0.116031497648209","0.104782984221392","0.127280011075026"
"Very good","2011","direct migration background","East Germany","26","","",""
"Very good","2011","indirect migration background","West Germany","263","0.195730307081541","0.174318388476958","0.217142225686125"
"Very good","2011","indirect migration background","East Germany","15","","",""
"Good","2011","no migration background","West Germany","7401","0.37906408275303","0.372004204882679","0.386123960623381"
"Good","2011","no migration background","East Germany","2461","0.348945991863831","0.33704522740719","0.360846756320472"
"Good","2011","direct migration background","West Germany","1239","0.379894425848604","0.362847225504401","0.396941626192807"
"Good","2011","direct migration background","East Germany","55","0.287672040944659","0.217310012426707","0.35803406946261"
"Good","2011","indirect migration background","West Germany","627","0.466195123122178","0.439273525748032","0.493116720496324"
"Good","2011","indirect migration background","East Germany","43","0.493378065901324","0.390087953587555","0.596668178215093"
"Satisfactory","2011","no migration background","West Germany","5619","0.324383330070627","0.317570980558424","0.33119567958283"
"Satisfactory","2011","no migration background","East Germany","2050","0.365004150064563","0.352983676195562","0.377024623933565"
"Satisfactory","2011","direct migration background","West Germany","879","0.29332565867122","0.277334737750675","0.309316579591764"
"Satisfactory","2011","direct migration background","East Germany","43","0.325063517528995","0.252257865436492","0.397869169621497"
"Satisfactory","2011","indirect migration background","West Germany","293","0.235604246326026","0.212702089569439","0.258506403082612"
"Satisfactory","2011","indirect migration background","East Germany","23","","",""
"Poor","2011","no migration background","West Germany","2430","0.152362064872624","0.147132553682149","0.157591576063099"
"Poor","2011","no migration background","East Germany","857","0.153881516538563","0.144872112496017","0.162890920581108"
"Poor","2011","direct migration background","West Germany","447","0.167975237905278","0.154844789873905","0.181105685936651"
"Poor","2011","direct migration background","East Germany","27","","",""
"Poor","2011","indirect migration background","West Germany","113","0.0856742681702616","0.0705699416297824","0.100778594710741"
"Poor","2011","indirect migration background","East Germany","8","","",""
"Bad ","2011","no migration background","West Germany","634","0.043973543821598","0.0409898918179947","0.0469571958252014"
"Bad ","2011","no migration background","East Germany","258","0.0426478621663853","0.0376027394694162","0.0476929848633544"
"Bad ","2011","direct migration background","West Germany","132","0.0427731799266895","0.0356662507849843","0.0498801090683947"
"Bad ","2011","direct migration background","East Germany","8","","",""
"Bad ","2011","indirect migration background","West Germany","23","","",""
"Bad ","2011","indirect migration background","East Germany","1","","",""
"Very good","2012","no migration background","West Germany","1962","0.101196912305781","0.0967626611716002","0.105631163439961"
"Very good","2012","no migration background","East Germany","464","0.0756393642751857","0.0689692671257002","0.0823094614246712"
"Very good","2012","direct migration background","West Germany","355","0.108492169929709","0.0972003200430704","0.119784019816348"
"Very good","2012","direct migration background","East Germany","14","","",""
"Very good","2012","indirect migration background","West Germany","265","0.23420192938381","0.211100580550463","0.257303278217157"
"Very good","2012","indirect migration background","East Germany","14","","",""
"Good","2012","no migration background","West Germany","7313","0.378862759239028","0.371730302925001","0.385995215553055"
"Good","2012","no migration background","East Germany","2498","0.375644051967951","0.363427690118319","0.387860413817584"
"Good","2012","direct migration background","West Germany","1186","0.394360331232816","0.376616104209619","0.412104558256012"
"Good","2012","direct migration background","East Germany","63","0.271205690559981","0.201440677923124","0.340970703196839"
"Good","2012","indirect migration background","West Germany","587","0.447431916019914","0.420308689679225","0.474555142360603"
"Good","2012","indirect migration background","East Germany","40","0.370509372954149","0.265980709272082","0.475038036636216"
"Satisfactory","2012","no migration background","West Germany","5676","0.340511655079617","0.333544203965185","0.34747910619405"
"Satisfactory","2012","no migration background","East Germany","2005","0.35319443221272","0.341137653159736","0.365251211265703"
"Satisfactory","2012","direct migration background","West Germany","837","0.300174189212019","0.283532976633134","0.316815401790904"
"Satisfactory","2012","direct migration background","East Germany","40","0.312669541183376","0.239923163172311","0.38541591919444"
"Satisfactory","2012","indirect migration background","West Germany","301","0.215324060257905","0.19290195338685","0.237746167128959"
"Satisfactory","2012","indirect migration background","East Germany","14","","",""
"Poor","2012","no migration background","West Germany","2236","0.140481567773862","0.13537250019754","0.145590635350183"
"Poor","2012","no migration background","East Germany","841","0.15249445571613","0.143425948473486","0.161562962958775"
"Poor","2012","direct migration background","West Germany","418","0.160299458399493","0.14697861994689","0.173620296852095"
"Poor","2012","direct migration background","East Germany","29","","",""
"Poor","2012","indirect migration background","West Germany","115","0.0863325425101592","0.071012276228895","0.101652808791423"
"Poor","2012","indirect migration background","East Germany","13","","",""
"Bad ","2012","no migration background","West Germany","583","0.0389471056017119","0.0361025422091759","0.0417916689942479"
"Bad ","2012","no migration background","East Germany","229","0.0430276958280131","0.0379089774930176","0.0481464141630085"
"Bad ","2012","direct migration background","West Germany","118","0.0366738512259637","0.0298493918754945","0.043498310576433"
"Bad ","2012","direct migration background","East Germany","10","","",""
"Bad ","2012","indirect migration background","West Germany","23","","",""
"Bad ","2012","indirect migration background","East Germany","1","","",""
"Very good","2013","no migration background","West Germany","1860","0.0967725259191423","0.0923213343630327","0.101223717475252"
"Very good","2013","no migration background","East Germany","445","0.075415358259715","0.0685530292849749","0.0822776872344551"
"Very good","2013","direct migration background","West Germany","1063","0.156950219099089","0.147734619721969","0.16616581847621"
"Very good","2013","direct migration background","East Germany","74","0.160278061717298","0.125960168263387","0.19459595517121"
"Very good","2013","indirect migration background","West Germany","539","0.253727607970513","0.235226353604974","0.272228862336051"
"Very good","2013","indirect migration background","East Germany","25","","",""
"Good","2013","no migration background","West Germany","6795","0.370039561469999","0.362770432179059","0.377308690760939"
"Good","2013","no migration background","East Germany","2200","0.358187044390885","0.345726773802603","0.370647314979167"
"Good","2013","direct migration background","West Germany","2386","0.367129179449087","0.354917286132527","0.379341072765648"
"Good","2013","direct migration background","East Germany","168","0.336563209139809","0.292360496020729","0.380765922258889"
"Good","2013","indirect migration background","West Germany","926","0.438548439060041","0.417450814705748","0.459646063414334"
"Good","2013","indirect migration background","East Germany","53","0.43986804941887","0.347108606841029","0.532627491996712"
"Satisfactory","2013","no migration background","West Germany","5403","0.338054353823721","0.33093228595163","0.345176421695812"
"Satisfactory","2013","no migration background","East Germany","1963","0.36029110431124","0.347814791303982","0.372767417318498"
"Satisfactory","2013","direct migration background","West Germany","1505","0.278977696981032","0.267615165345361","0.290340228616703"
"Satisfactory","2013","direct migration background","East Germany","123","0.284106214500042","0.241919034702352","0.326293394297731"
"Satisfactory","2013","indirect migration background","West Germany","466","0.226234303790623","0.20844526064174","0.244023346939505"
"Satisfactory","2013","indirect migration background","East Germany","23","","",""
"Poor","2013","no migration background","West Germany","2309","0.151536713320244","0.146138163226646","0.156935263413842"
"Poor","2013","no migration background","East Germany","850","0.157701861452421","0.14823034261343","0.167173380291412"
"Poor","2013","direct migration background","West Germany","795","0.154056330037643","0.144910428742423","0.163202231332863"
"Poor","2013","direct migration background","East Germany","56","0.106809277013315","0.0779162914608406","0.135702262565789"
"Poor","2013","indirect migration background","West Germany","158","0.0680855040705648","0.0573756393294647","0.078795368811665"
"Poor","2013","indirect migration background","East Germany","6","","",""
"Bad ","2013","no migration background","West Germany","580","0.0435968454668936","0.040522520943828","0.0466711699899592"
"Bad ","2013","no migration background","East Germany","230","0.0484046315857386","0.0428271529367275","0.0539821102347497"
"Bad ","2013","direct migration background","West Germany","236","0.042886574433148","0.0377537265123143","0.0480194223539818"
"Bad ","2013","direct migration background","East Germany","18","","",""
"Bad ","2013","indirect migration background","West Germany","36","0.013404145108258","0.00851471967324401","0.0182935705432721"
"Bad ","2013","indirect migration background","East Germany","3","","",""
"Very good","2014","no migration background","West Germany","1554","0.0964856264047474","0.0918261797063407","0.101145073103154"
"Very good","2014","no migration background","East Germany","386","0.0741735554877072","0.0670680613906072","0.0812790495848072"
"Very good","2014","direct migration background","West Germany","636","0.127737480975317","0.118320922210319","0.137154039740314"
"Very good","2014","direct migration background","East Germany","49","0.128020505820133","0.0931664242118387","0.162874587428427"
"Very good","2014","indirect migration background","West Germany","408","0.236553194263447","0.216986259640117","0.256120128886776"
"Very good","2014","indirect migration background","East Germany","23","","",""
"Good","2014","no migration background","West Germany","6127","0.369600002698961","0.361982553109577","0.377217452288345"
"Good","2014","no migration background","East Germany","2067","0.363179295748127","0.350139401418568","0.376219190077685"
"Good","2014","direct migration background","West Germany","1949","0.380233291030315","0.366538713692085","0.393927868368544"
"Good","2014","direct migration background","East Germany","147","0.398512871261115","0.347439434364552","0.449586308157678"
"Good","2014","indirect migration background","West Germany","799","0.428479169533932","0.405694124928757","0.451264214139107"
"Good","2014","indirect migration background","East Germany","66","0.62460244288028","0.536861414470119","0.71234347129044"
"Satisfactory","2014","no migration background","West Germany","5015","0.336199503026364","0.328744414157756","0.343654591894972"
"Satisfactory","2014","no migration background","East Germany","1778","0.350870685831756","0.337930393202508","0.363810978461004"
"Satisfactory","2014","direct migration background","West Germany","1386","0.295218147762015","0.282350228613087","0.308086066910943"
"Satisfactory","2014","direct migration background","East Germany","95","0.284794329228245","0.237713740850705","0.331874917605786"
"Satisfactory","2014","indirect migration background","West Germany","433","0.240107527954143","0.220440082532361","0.259774973375924"
"Satisfactory","2014","indirect migration background","East Germany","20","","",""
"Poor","2014","no migration background","West Germany","2223","0.159668142064977","0.153887580182611","0.165448703947343"
"Poor","2014","no migration background","East Germany","787","0.165904997676644","0.155818452511383","0.175991542841904"
"Poor","2014","direct migration background","West Germany","666","0.1500445543337","0.139970190275423","0.160118918391977"
"Poor","2014","direct migration background","East Germany","47","0.147612477487507","0.110609146969025","0.184615808005989"
"Poor","2014","indirect migration background","West Germany","139","0.0786462690807975","0.0662519904198767","0.0910405477417184"
"Poor","2014","indirect migration background","East Germany","5","","",""
"Bad ","2014","no migration background","West Germany","506","0.0380467258049501","0.035027670022041","0.0410657815878592"
"Bad ","2014","no migration background","East Germany","207","0.0458714652557668","0.0401988974971487","0.0515440330143848"
"Bad ","2014","direct migration background","West Germany","190","0.0467665258986535","0.0408102248717824","0.0527228269255245"
"Bad ","2014","direct migration background","East Germany","15","","",""
"Bad ","2014","indirect migration background","West Germany","33","0.0162138391676809","0.0103986709910596","0.0220290073443022"
"Bad ","2014","indirect migration background","East Germany","3","","",""
"Very good","2015","no migration background","West Germany","1455","0.095227925719417","0.0904825486691269","0.0999733027697072"
