"ple0044_h","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence","value"
"No","1997","Couple + C. LE and GT 16","Female","412","0.751200791986841","0.715553513214445","0.786848070759238","2"
"Yes","1997","1-pers.-HH","Male","176","0.342475242095906","0.301209764054654","0.383740720137157","1"
"Yes","1997","1-pers.-HH","Female","116","0.106626575691251","0.0864513923171967","0.126801759065306","1"
"Yes","1997","Single parent ","Male","72","0.383817011374833","0.317885670263537","0.449748352486129","1"
"Yes","1997","Single parent ","Female","110","0.279346699903436","0.234987186018761","0.32370621378811","1"
"Yes","1997","Couple + C. LE 16 ","Male","627","0.465448628059854","0.438899586473761","0.491997669645948","1"
"Yes","1997","Couple + C. LE 16 ","Female","378","0.276997081242579","0.253308612656403","0.300685549828755","1"
"Yes","1997","Couple + C. GT 16 ","Male","459","0.350972441001342","0.324545881066704","0.37739900093598","1"
"Yes","1997","Couple + C. GT 16 ","Female","311","0.274688152794884","0.247521191570444","0.301855114019324","1"
"Yes","1997","Couple + C. LE and GT 16","Male","246","0.412385629902296","0.372831888141622","0.45193937166297","1"
"Yes","1997","Couple + C. LE and GT 16","Female","153","0.248799208013159","0.213151929240762","0.284446486785555","1"
"Yes","1997","(Married) couple without C. ","Male","439","0.222540135446834","0.203040767243811","0.242039503649857","1"
"Yes","1997","(Married) couple without C. ","Female","363","0.170988963294771","0.153359250555934","0.188618676033608","1"
"No","1998","1-pers.-HH","Male","435","0.696706327512194","0.661120618053694","0.732292036970694","2"
"No","1998","(Married) couple without C. ","Female","1597","0.809667636355731","0.792649290089012","0.826685982622449","2"
"No","1998","1-pers.-HH","Female","927","0.892795702731887","0.874284681761237","0.911306723702536","2"
"No","1998","(Married) couple without C. ","Male","1478","0.745503226673662","0.726545772289093","0.76446068105823","2"
"No","1998","Single parent ","Male","154","0.622520218843823","0.560276761388703","0.684763676298943","2"
"No","1998","Single parent ","Female","316","0.731416855503156","0.689765866152083","0.77306784485423","2"
"No","1998","Couple + C. GT 16 ","Male","825","0.623211921274275","0.597129807687345","0.649294034861206","2"
"No","1998","Couple + C. LE 16 ","Male","790","0.544434417190274","0.518923516515813","0.569945317864735","2"
"No","1998","Couple + C. LE 16 ","Female","1069","0.726851312583812","0.70415826048256","0.749544364685064","2"
"No","1998","Couple + C. GT 16 ","Female","788","0.727215712349064","0.70091917314097","0.753512251557159","2"
"No","1998","Couple + C. LE and GT 16","Male","342","0.578364091060965","0.539208215302703","0.617519966819228","2"
"No","1998","Couple + C. LE and GT 16","Female","408","0.733962273987592","0.697938214254293","0.769986333720891","2"
"Yes","1998","1-pers.-HH","Male","206","0.303293672487806","0.267707963029306","0.338879381946306","1"
"Yes","1998","1-pers.-HH","Female","146","0.107204297268113","0.088693276297464","0.125715318238763","1"
"Yes","1998","Single parent ","Male","79","0.377479781156177","0.315236323701057","0.439723238611297","1"
"Yes","1998","Single parent ","Female","119","0.268583144496844","0.22693215514577","0.310234133847917","1"
"Yes","1998","Couple + C. LE 16 ","Male","674","0.455565582809726","0.430054682135265","0.481076483484187","1"
"Yes","1998","Couple + C. LE 16 ","Female","412","0.273148687416188","0.250455635314936","0.295841739517439","1"
"Yes","1998","Couple + C. GT 16 ","Male","501","0.376788078725725","0.350705965138794","0.402870192312655","1"
"Yes","1998","Couple + C. GT 16 ","Female","314","0.272784287650936","0.246487748442841","0.29908082685903","1"
"Yes","1998","(Married) couple without C. ","Male","550","0.254496773326338","0.23553931894177","0.273454227710907","1"
"Yes","1998","Couple + C. LE and GT 16","Male","269","0.421635908939034","0.382480033180772","0.460791784697297","1"
"Yes","1998","Couple + C. LE and GT 16","Female","170","0.266037726012408","0.230013666279109","0.302061785745707","1"
"Yes","1998","(Married) couple without C. ","Female","447","0.190332363644269","0.173314017377551","0.207350709910988","1"
"No","1999","1-pers.-HH","Male","400","0.633612729835137","0.595899263122211","0.671326196548063","2"
"No","1999","1-pers.-HH","Female","857","0.884269798085529","0.864491869171708","0.90404772699935","2"
"No","1999","Couple + C. GT 16 ","Male","758","0.591772685401942","0.564762160554284","0.6187832102496","2"
"No","1999","(Married) couple without C. ","Female","1562","0.802382703016662","0.784944132866","0.819821273167324","2"
"No","1999","(Married) couple without C. ","Male","1491","0.759532832947284","0.740798300303177","0.778267365591391","2"
"No","1999","Single parent ","Male","150","0.619482543234291","0.557275151648639","0.681689934819943","2"
"No","1999","Single parent ","Female","314","0.726889747678067","0.685067427756602","0.768712067599532","2"
"No","1999","Couple + C. LE 16 ","Male","784","0.559451423065428","0.533854234940392","0.585048611190464","2"
"No","1999","Couple + C. LE 16 ","Female","995","0.690015151517223","0.666308296064294","0.713722006970152","2"
"No","1999","Couple + C. GT 16 ","Female","762","0.698882126201974","0.671894987817833","0.725869264586115","2"
"No","1999","Couple + C. LE and GT 16","Male","331","0.570097527713225","0.529842551441669","0.610352503984782","2"
"No","1999","Couple + C. LE and GT 16","Female","354","0.648342287397965","0.607994548560861","0.688690026235068","2"
"Yes","1999","1-pers.-HH","Male","227","0.366387270164863","0.328673803451937","0.404100736877789","1"
"Yes","1999","1-pers.-HH","Female","148","0.115730201914471","0.0959522730006499","0.135508130828292","1"
"Yes","1999","Single parent ","Male","84","0.380517456765709","0.318310065180057","0.442724848351361","1"
"Yes","1999","Single parent ","Female","122","0.273110252321933","0.231287932400468","0.314932572243398","1"
"Yes","1999","Couple + C. LE 16 ","Male","661","0.440548576934572","0.414951388809536","0.466145765059608","1"
"Yes","1999","Couple + C. LE 16 ","Female","467","0.309984848482777","0.286277993029848","0.333691703935706","1"
"Yes","1999","Couple + C. GT 16 ","Male","514","0.408227314598058","0.3812167897504","0.435237839445716","1"
"Yes","1999","Couple + C. GT 16 ","Female","348","0.301117873798026","0.274130735413885","0.328105012182167","1"
"Yes","1999","(Married) couple without C. ","Male","508","0.240467167052716","0.221732634408609","0.259201699696823","1"
"Yes","1999","(Married) couple without C. ","Female","441","0.197617296983338","0.180178726832677","0.215055867134","1"
"Yes","1999","Couple + C. LE and GT 16","Male","250","0.429902472286775","0.389647496015218","0.470157448558331","1"
"Yes","1999","Couple + C. LE and GT 16","Female","184","0.351657712602035","0.311309973764932","0.392005451439139","1"
"No","2000","1-pers.-HH","Male","860","0.637536115779893","0.611845665576377","0.663226565983409","2"
"No","2000","Couple + C. GT 16 ","Male","1235","0.613761481922194","0.592497432947762","0.635025530896626","2"
"No","2000","1-pers.-HH","Female","1616","0.853303196748117","0.837489971389661","0.869116422106573","2"
"No","2000","(Married) couple without C. ","Male","2775","0.765172909862399","0.75146062616235","0.778885193562449","2"
"No","2000","(Married) couple without C. ","Female","2972","0.813787148477696","0.801284457597052","0.82628983935834","2"
"No","2000","Single parent ","Male","228","0.623612007919655","0.573772942150698","0.673451073688611","2"
"No","2000","Single parent ","Female","566","0.712312231138801","0.680785321635904","0.743839140641697","2"
"No","2000","Couple + C. LE 16 ","Male","1401","0.55883259522579","0.539337891221816","0.578327299229763","2"
"No","2000","Couple + C. LE 16 ","Female","1736","0.674706202067091","0.656526443790629","0.692885960343553","2"
"No","2000","Couple + C. GT 16 ","Female","1246","0.694076177544596","0.672747291984097","0.715405063105095","2"
"No","2000","Couple + C. LE and GT 16","Male","543","0.587712677297227","0.55626158021229","0.619163774382165","2"
"No","2000","Couple + C. LE and GT 16","Female","611","0.684929148907804","0.654845723034813","0.715012574780795","2"
"Yes","2000","1-pers.-HH","Male","485","0.362463884220107","0.336773434016591","0.388154334423624","1"
"Yes","2000","1-pers.-HH","Female","307","0.146696803251883","0.130883577893427","0.162510028610339","1"
"Yes","2000","Single parent ","Male","135","0.376387992080345","0.326548926311389","0.426227057849302","1"
"Yes","2000","Single parent ","Female","226","0.287687768861199","0.256160859358303","0.319214678364096","1"
"Yes","2000","Couple + C. LE 16 ","Male","1091","0.441167404774211","0.421672700770237","0.460662108778184","1"
"Yes","2000","Couple + C. LE 16 ","Female","815","0.325293797932909","0.307114039656447","0.343473556209371","1"
"Yes","2000","Couple + C. GT 16 ","Male","779","0.386238518077806","0.364974469103374","0.407502567052238","1"
"Yes","2000","Couple + C. GT 16 ","Female","547","0.305923822455404","0.284594936894905","0.327252708015903","1"
"Yes","2000","(Married) couple without C. ","Male","896","0.234827090137601","0.221114806437551","0.24853937383765","1"
"Yes","2000","(Married) couple without C. ","Female","752","0.186212851522304","0.17371016064166","0.198715542402948","1"
"Yes","2000","Couple + C. LE and GT 16","Male","398","0.412287322702773","0.380836225617835","0.44373841978771","1"
"Yes","2000","Couple + C. LE and GT 16","Female","305","0.315070851092196","0.284987425219205","0.345154276965187","1"
"No","2001","Couple + C. GT 16 ","Male","1124","0.597080585766653","0.57477222232893","0.619388949204376","2"
"No","2001","1-pers.-HH","Male","811","0.648386741403938","0.621549925447697","0.675223557360179","2"
"No","2001","1-pers.-HH","Female","1456","0.860715017058194","0.844366164013665","0.877063870102723","2"
"No","2001","(Married) couple without C. ","Male","2514","0.748562365329569","0.733912733131812","0.763211997527326","2"
"No","2001","(Married) couple without C. ","Female","2695","0.806411759259528","0.793117196031988","0.819706322487067","2"
"No","2001","Single parent ","Male","220","0.652282064758622","0.601585386251682","0.702978743265561","2"
"No","2001","Single parent ","Female","525","0.681903289522384","0.648347055625779","0.715459523418989","2"
"No","2001","Couple + C. LE 16 ","Male","1298","0.570461252668786","0.550151505372367","0.590770999965204","2"
"No","2001","Couple + C. GT 16 ","Female","1165","0.682452261514946","0.660105173380656","0.704799349649235","2"
"No","2001","Couple + C. LE 16 ","Female","1550","0.666447890272113","0.647262570453081","0.685633210091145","2"
"No","2001","Couple + C. LE and GT 16","Male","505","0.584660071299099","0.552008985802977","0.617311156795221","2"
"No","2001","Couple + C. LE and GT 16","Female","535","0.651817007691235","0.619210237277272","0.684423778105198","2"
"Yes","2001","1-pers.-HH","Male","405","0.351613258596062","0.324776442639821","0.378450074552303","1"
"Yes","2001","1-pers.-HH","Female","267","0.139284982941806","0.122936129897277","0.155633835986335","1"
"Yes","2001","(Married) couple without C. ","Male","855","0.251437634670431","0.236788002472674","0.266087266868188","1"
"Yes","2001","Single parent ","Male","119","0.347717935241378","0.297021256734439","0.398414613748318","1"
"Yes","2001","Single parent ","Female","215","0.318096710477616","0.284540476581011","0.351652944374221","1"
"Yes","2001","Couple + C. LE 16 ","Male","984","0.429538747331214","0.409229000034796","0.449848494627633","1"
"Yes","2001","Couple + C. LE 16 ","Female","770","0.333552109727887","0.314366789908855","0.352737429546919","1"
"Yes","2001","Couple + C. GT 16 ","Male","733","0.402919414233347","0.380611050795624","0.42522777767107","1"
"Yes","2001","Couple + C. GT 16 ","Female","502","0.317547738485054","0.295200650350765","0.339894826619344","1"
"Yes","2001","Couple + C. LE and GT 16","Male","370","0.415339928700901","0.382688843204779","0.447991014197023","1"
"Yes","2001","(Married) couple without C. ","Female","698","0.193588240740472","0.180293677512933","0.206882803968012","1"
"Yes","2001","Couple + C. LE and GT 16","Female","285","0.348182992308765","0.315576221894802","0.380789762722728","1"
"No","2002","Couple + C. GT 16 ","Male","1251","0.625803966894259","0.60490192743939","0.646706006349129","2"
"No","2002","1-pers.-HH","Male","807","0.647406786907068","0.620771066110397","0.674042507703739","2"
"No","2002","1-pers.-HH","Female","1429","0.860881031789191","0.84444467687566","0.877317386702722","2"
"No","2002","(Married) couple without C. ","Male","2595","0.761228395457848","0.747340301860827","0.775116489054869","2"
"No","2002","(Married) couple without C. ","Female","2867","0.807020037068993","0.794213876456165","0.819826197681821","2"
"No","2002","Single parent ","Male","220","0.674861697459459","0.624923691378845","0.724799703540073","2"
"No","2002","Single parent ","Female","550","0.734766530465125","0.703023928009775","0.766509132920474","2"
"No","2002","Couple + C. LE 16 ","Male","1213","0.548538821137822","0.528049289633369","0.569028352642276","2"
"No","2002","Couple + C. LE 16 ","Female","1535","0.671924473343535","0.65283984268543","0.69100910400164","2"
"No","2002","Couple + C. GT 16 ","Female","1216","0.663541777643285","0.641834162865137","0.685249392421433","2"
"No","2002","Couple + C. LE and GT 16","Male","575","0.594232719035717","0.563363065775208","0.625102372296226","2"
"No","2002","Couple + C. LE and GT 16","Female","628","0.684343081243709","0.654145511586146","0.714540650901273","2"
"Yes","2002","1-pers.-HH","Male","429","0.352593213092932","0.325957492296261","0.379228933889603","1"
"Yes","2002","1-pers.-HH","Female","274","0.139118968210809","0.122682613297278","0.15555532312434","1"
"Yes","2002","(Married) couple without C. ","Male","1025","0.238771604542152","0.224883510945131","0.252659698139173","1"
"Yes","2002","Single parent ","Male","118","0.325138302540541","0.275200296459927","0.375076308621155","1"
"Yes","2002","Single parent ","Female","193","0.265233469534875","0.233490867079526","0.296976071990225","1"
"Yes","2002","Couple + C. LE 16 ","Male","1053","0.451461178862178","0.430971647357724","0.471950710366631","1"
"Yes","2002","Couple + C. LE 16 ","Female","790","0.328075526656465","0.30899089599836","0.34716015731457","1"
"Yes","2002","Couple + C. GT 16 ","Male","808","0.374196033105741","0.353293993650871","0.39509807256061","1"
"Yes","2002","Couple + C. GT 16 ","Female","604","0.336458222356715","0.314750607578567","0.358165837134863","1"
"Yes","2002","Couple + C. LE and GT 16","Male","397","0.405767280964283","0.374897627703774","0.436636934224792","1"
"Yes","2002","Couple + C. LE and GT 16","Female","282","0.315656918756291","0.285459349098727","0.345854488413854","1"
"Yes","2002","(Married) couple without C. ","Female","781","0.192979962931007","0.180173802318179","0.205786123543835","1"
"No","2003","1-pers.-HH","Male","817","0.660380929412097","0.634064243514483","0.686697615309712","2"
"No","2003","Couple + C. GT 16 ","Male","1233","0.618710621011482","0.59745598038458","0.639965261638383","2"
"No","2003","1-pers.-HH","Female","1420","0.861869087778682","0.845394512369494","0.87834366318787","2"
"No","2003","(Married) couple without C. ","Male","2580","0.755384693033663","0.74126224445858","0.769507141608745","2"
"No","2003","(Married) couple without C. ","Female","2872","0.819687486971052","0.807139550373527","0.832235423568577","2"
"No","2003","Single parent ","Male","218","0.676692914006967","0.626975096200603","0.726410731813331","2"
"No","2003","Single parent ","Female","539","0.740758970693301","0.709099801619079","0.772418139767524","2"
"No","2003","Couple + C. LE 16 ","Male","1149","0.556016777628513","0.534715670543521","0.577317884713505","2"
"No","2003","Couple + C. LE 16 ","Female","1411","0.681512033175934","0.661763833081227","0.701260233270641","2"
"No","2003","Couple + C. GT 16 ","Female","1249","0.688666894718216","0.667352821967579","0.709980967468853","2"
"No","2003","Couple + C. LE and GT 16","Male","539","0.593329378762628","0.561273023068839","0.625385734456417","2"
"No","2003","Couple + C. LE and GT 16","Female","580","0.660907569412319","0.629414307931068","0.69240083089357","2"
"Yes","2003","1-pers.-HH","Male","427","0.339619070587903","0.313302384690288","0.365935756485517","1"
"Yes","2003","1-pers.-HH","Female","265","0.138130912221318","0.12165633681213","0.154605487630506","1"
"Yes","2003","Single parent ","Male","122","0.323307085993033","0.273589268186669","0.373024903799397","1"
"Yes","2003","(Married) couple without C. ","Male","979","0.244615306966337","0.230492858391255","0.25873775554142","1"
"Yes","2003","Single parent ","Female","197","0.259241029306699","0.227581860232476","0.290900198380921","1"
"Yes","2003","Couple + C. LE 16 ","Male","941","0.443983222371487","0.422682115286495","0.465284329456479","1"
"Yes","2003","Couple + C. LE 16 ","Female","727","0.318487966824066","0.298739766729359","0.338236166918773","1"
"Yes","2003","Couple + C. GT 16 ","Male","773","0.381289378988518","0.360034738361617","0.40254401961542","1"
"Yes","2003","Couple + C. GT 16 ","Female","564","0.311333105281784","0.290019032531147","0.332647178032421","1"
"Yes","2003","Couple + C. LE and GT 16","Male","363","0.406670621237372","0.374614265543583","0.438726976931161","1"
"Yes","2003","Couple + C. LE and GT 16","Female","288","0.339092430587681","0.30759916910643","0.370585692068932","1"
"Yes","2003","(Married) couple without C. ","Female","734","0.180312513028948","0.167764576431423","0.192860449626473","1"
"No","2004","1-pers.-HH","Male","805","0.686981034515547","0.660776709520055","0.713185359511039","2"
"No","2004","1-pers.-HH","Female","1388","0.845534863564872","0.828217526250414","0.862852200879331","2"
"No","2004","Couple + C. GT 16 ","Male","1203","0.629283229128297","0.608056899947605","0.650509558308989","2"
"No","2004","Couple + C. GT 16 ","Female","1227","0.673581303567152","0.652021085336338","0.695141521797966","2"
"No","2004","(Married) couple without C. ","Male","2570","0.765641393676108","0.751647778869529","0.779635008482688","2"
"No","2004","(Married) couple without C. ","Female","2856","0.807580047249006","0.794694095949132","0.820465998548879","2"
"No","2004","Single parent ","Male","235","0.688832069851301","0.639693218976074","0.737970920726528","2"
"No","2004","Single parent ","Female","525","0.732511692535206","0.700111454917276","0.764911930153135","2"
"No","2004","Couple + C. LE 16 ","Male","1056","0.54840437563941","0.526259535763991","0.570549215514829","2"
"No","2004","Couple + C. LE 16 ","Female","1295","0.675888477700069","0.655406712487338","0.6963702429128","2"
"No","2004","Couple + C. LE and GT 16","Male","550","0.596517507793346","0.564249990398679","0.628785025188014","2"
"No","2004","Couple + C. LE and GT 16","Female","545","0.64486958256152","0.612679348980477","0.677059816142564","2"
"Yes","2004","1-pers.-HH","Male","398","0.313018965484453","0.286814640488961","0.339223290479945","1"
"Yes","2004","1-pers.-HH","Female","285","0.154465136435128","0.137147799120669","0.171782473749587","1"
"Yes","2004","(Married) couple without C. ","Male","950","0.234358606323892","0.220364991517312","0.248352221130471","1"
"Yes","2004","Single parent ","Male","106","0.311167930148699","0.262029079273472","0.360306781023926","1"
"Yes","2004","Single parent ","Female","192","0.267488307464794","0.235088069846865","0.299888545082724","1"
"Yes","2004","Couple + C. LE 16 ","Male","884","0.45159562436059","0.429450784485171","0.473740464236009","1"
"Yes","2004","Couple + C. LE 16 ","Female","711","0.324111522299931","0.3036297570872","0.344593287512662","1"
"Yes","2004","Couple + C. GT 16 ","Male","786","0.370716770871703","0.349490441691011","0.391943100052395","1"
"Yes","2004","Couple + C. GT 16 ","Female","590","0.326418696432848","0.304858478202034","0.347978914663662","1"
"Yes","2004","Couple + C. LE and GT 16","Male","338","0.403482492206654","0.371214974811986","0.435750009601321","1"
"Yes","2004","(Married) couple without C. ","Female","739","0.192419952750994","0.179534001451121","0.205305904050868","1"
"Yes","2004","Couple + C. LE and GT 16","Female","304","0.35513041743848","0.322940183857436","0.387320651019523","1"
"No","2005","1-pers.-HH","Male","810","0.661088238809307","0.63454917958242","0.687627298036194","2"
"No","2005","1-pers.-HH","Female","1418","0.858997846793904","0.842410184036325","0.875585509551483","2"
"No","2005","Couple + C. GT 16 ","Male","1152","0.606906960360503","0.584792719581282","0.629021201139723","2"
"No","2005","Couple + C. GT 16 ","Female","1108","0.642367442727121","0.619448016828886","0.665286868625355","2"
"No","2005","(Married) couple without C. ","Male","2537","0.758726116238339","0.744409664085517","0.773042568391161","2"
"No","2005","(Married) couple without C. ","Female","2700","0.785516391616882","0.771876982498595","0.79915580073517","2"
"No","2005","Single parent ","Male","232","0.738250220566865","0.690750057895399","0.78575038323833","2"
"No","2005","Single parent ","Female","539","0.7367572153026","0.705027025630224","0.768487404974976","2"
"No","2005","Couple + C. LE 16 ","Male","989","0.566114134907309","0.543070863900857","0.589157405913761","2"
"No","2005","Couple + C. LE 16 ","Female","1202","0.672831042282339","0.651451358269155","0.694210726295524","2"
"No","2005","Couple + C. LE and GT 16","Male","521","0.62122184724812","0.588515235336967","0.653928459159274","2"
"No","2005","Couple + C. LE and GT 16","Female","562","0.693768072085388","0.662334737431617","0.725201406739159","2"
"Yes","2005","1-pers.-HH","Male","412","0.338911761190693","0.312372701963806","0.36545082041758","1"
"Yes","2005","1-pers.-HH","Female","273","0.141002153206096","0.124414490448517","0.157589815963675","1"
"Yes","2005","(Married) couple without C. ","Male","894","0.241273883761661","0.226957431608839","0.255590335914483","1"
"Yes","2005","Single parent ","Male","97","0.261749779433136","0.21424961676167","0.309249942104601","1"
"Yes","2005","Single parent ","Female","201","0.2632427846974","0.231512595025024","0.294972974369776","1"
"Yes","2005","Couple + C. LE 16 ","Male","788","0.433885865092691","0.410842594086239","0.456929136099143","1"
"Yes","2005","Couple + C. LE 16 ","Female","648","0.327168957717661","0.305789273704476","0.348548641730845","1"
"Yes","2005","Couple + C. GT 16 ","Female","572","0.357632557272879","0.334713131374644","0.380551983171114","1"
"Yes","2005","Couple + C. GT 16 ","Male","722","0.393093039639497","0.370978798860276","0.415207280418718","1"
"Yes","2005","(Married) couple without C. ","Female","779","0.214483608383118","0.20084419926483","0.228123017501405","1"
"Yes","2005","Couple + C. LE and GT 16","Male","324","0.37877815275188","0.346071540840726","0.411484764663033","1"
"Yes","2005","Couple + C. LE and GT 16","Female","264","0.306231927914612","0.274798593260841","0.337665262568383","1"
"No","2006","Couple + C. GT 16 ","Male","1157","0.641798074920117","0.620072345814724","0.663523804025511","2"
"No","2006","1-pers.-HH","Male","930","0.674235145403803","0.649553107669134","0.698917183138472","2"
"No","2006","1-pers.-HH","Female","1594","0.855301137051178","0.839470204101814","0.871132070000543","2"
"No","2006","Couple + C. GT 16 ","Female","1102","0.633132879198915","0.610222859652182","0.656042898745648","2"
"No","2006","(Married) couple without C. ","Male","2893","0.765730810598765","0.752331228489936","0.779130392707594","2"
"No","2006","(Married) couple without C. ","Female","3009","0.785690080107897","0.772795118237671","0.798585041978122","2"
"No","2006","Single parent ","Male","204","0.614887099619498","0.562143964790726","0.66763023444827","2"
"No","2006","Single parent ","Female","564","0.709326899872992","0.677861827589357","0.740791972156628","2"
"No","2006","Couple + C. LE 16 ","Male","1039","0.553440062036019","0.530931980805782","0.575948143266257","2"
"No","2006","Couple + C. LE 16 ","Female","1258","0.658472786326534","0.63744088467197","0.679504687981097","2"
"No","2006","Couple + C. LE and GT 16","Male","427","0.570605789611424","0.535061803231543","0.606149775991306","2"
"No","2006","Couple + C. LE and GT 16","Female","457","0.640855619700977","0.605764235059348","0.675947004342607","2"
"Yes","2006","1-pers.-HH","Male","455","0.325764854596197","0.301082816861528","0.350446892330867","1"
"Yes","2006","1-pers.-HH","Female","303","0.144698862948822","0.128867929999457","0.160529795898186","1"
"Yes","2006","(Married) couple without C. ","Male","945","0.234269189401235","0.220869607292406","0.247668771510064","1"
"Yes","2006","Single parent ","Male","123","0.385112900380502","0.33236976555173","0.437856035209274","1"
"Yes","2006","Single parent ","Female","236","0.290673100127007","0.259208027843372","0.322138172410643","1"
"Yes","2006","(Married) couple without C. ","Female","881","0.214309919892103","0.201414958021878","0.227204881762329","1"
"Yes","2006","Couple + C. LE 16 ","Male","835","0.446559937963981","0.424051856733743","0.469068019194218","1"
"Yes","2006","Couple + C. LE 16 ","Female","695","0.341527213673466","0.320495312018903","0.36255911532803","1"
"Yes","2006","Couple + C. GT 16 ","Female","598","0.366867120801085","0.343957101254352","0.389777140347818","1"
"Yes","2006","Couple + C. LE and GT 16","Male","318","0.429394210388576","0.393850224008694","0.464938196768457","1"
"Yes","2006","Couple + C. GT 16 ","Male","714","0.358201925079883","0.336476195974489","0.379927654185276","1"
"Yes","2006","Couple + C. LE and GT 16","Female","261","0.359144380299023","0.324052995657393","0.394235764940652","1"
"No","2007","Couple + C. GT 16 ","Male","1133","0.627578139386756","0.605355141858362","0.64980113691515","2"
"No","2007","Couple + C. GT 16 ","Female","1056","0.660887970893138","0.637849259338152","0.683926682448124","2"
"No","2007","1-pers.-HH","Male","875","0.660441110135076","0.634698592628554","0.686183627641597","2"
"No","2007","1-pers.-HH","Female","1524","0.85543040126723","0.83921604008621","0.871644762448251","2"
"No","2007","(Married) couple without C. ","Male","2707","0.753751390609658","0.739654516207918","0.767848265011398","2"
"No","2007","(Married) couple without C. ","Female","2833","0.800679900851162","0.787660864270744","0.81369893743158","2"
"No","2007","Single parent ","Male","197","0.636657433749803","0.582680374712644","0.690634492786961","2"
"No","2007","Single parent ","Female","535","0.72485571781759","0.692937017345812","0.756774418289369","2"
"No","2007","Couple + C. LE 16 ","Male","928","0.566500433419816","0.543012516998505","0.589988349841126","2"
"No","2007","Couple + C. LE 16 ","Female","1154","0.662091552107211","0.640105828662196","0.684077275552226","2"
"No","2007","Couple + C. LE and GT 16","Male","380","0.570724766079755","0.532702423290489","0.608747108869021","2"
"No","2007","Couple + C. LE and GT 16","Female","403","0.643187027547932","0.606330475983283","0.680043579112581","2"
"Yes","2007","1-pers.-HH","Male","425","0.339558889864924","0.313816372358403","0.365301407371446","1"
"Yes","2007","1-pers.-HH","Female","283","0.14456959873277","0.128355237551749","0.16078395991379","1"
"Yes","2007","(Married) couple without C. ","Male","881","0.246248609390342","0.232151734988602","0.260345483792082","1"
"Yes","2007","Single parent ","Male","108","0.363342566250197","0.309365507213039","0.417319625287356","1"
"Yes","2007","Single parent ","Female","217","0.27514428218241","0.243225581710632","0.307062982654188","1"
"Yes","2007","Couple + C. LE 16 ","Male","782","0.433499566580184","0.410011650158874","0.456987483001495","1"
"Yes","2007","Couple + C. LE 16 ","Female","624","0.337908447892789","0.315922724447774","0.359894171337804","1"
"Yes","2007","Couple + C. GT 16 ","Female","566","0.339112029106862","0.316073317551876","0.362150740661848","1"
"Yes","2007","(Married) couple without C. ","Female","784","0.199320099148838","0.18630106256842","0.212339135729256","1"
"Yes","2007","Couple + C. GT 16 ","Male","685","0.372421860613244","0.35019886308485","0.394644858141638","1"
"Yes","2007","Couple + C. LE and GT 16","Male","271","0.429275233920245","0.391252891130979","0.467297576709511","1"
"Yes","2007","Couple + C. LE and GT 16","Female","246","0.356812972452068","0.319956420887419","0.393669524016717","1"
"No","2008","1-pers.-HH","Male","875","0.655735357668998","0.629448617075979","0.682022098262016","2"
"No","2008","Couple + C. GT 16 ","Male","1074","0.61360636872972","0.590740699080513","0.636472038378927","2"
"No","2008","Couple + C. GT 16 ","Female","1037","0.678322810398066","0.655157617552961","0.701488003243171","2"
"No","2008","1-pers.-HH","Female","1456","0.856980480224987","0.840516633869674","0.873444326580299","2"
"No","2008","(Married) couple without C. ","Male","2669","0.777649769401815","0.763790306113539","0.791509232690091","2"
"No","2008","(Married) couple without C. ","Female","2744","0.80003752676135","0.786773413325543","0.813301640197158","2"
"No","2008","Single parent ","Male","205","0.691732619390115","0.640077684642906","0.743387554137323","2"
"No","2008","Single parent ","Female","538","0.720538656462057","0.688466461390219","0.752610851533894","2"
"No","2008","Couple + C. LE 16 ","Male","866","0.560590769442201","0.53577029708293","0.585411241801472","2"
"No","2008","Couple + C. LE 16 ","Female","1073","0.677710246030399","0.654916951471274","0.700503540589525","2"
"No","2008","Couple + C. LE and GT 16","Male","358","0.621122604327701","0.582435374205769","0.659809834449632","2"
"No","2008","Couple + C. LE and GT 16","Female","377","0.613043018938127","0.573841981279255","0.652244056596999","2"
"Yes","2008","1-pers.-HH","Male","380","0.344264642331002","0.317977901737984","0.370551382924021","1"
"Yes","2008","1-pers.-HH","Female","281","0.143019519775013","0.126555673419701","0.159483366130326","1"
"Yes","2008","(Married) couple without C. ","Male","789","0.222350230598185","0.208490767309909","0.236209693886461","1"
"Yes","2008","Single parent ","Male","102","0.308267380609885","0.256612445862677","0.359922315357094","1"
"Yes","2008","Single parent ","Female","214","0.279461343537943","0.247389148466106","0.311533538609781","1"
"Yes","2008","Couple + C. LE 16 ","Male","670","0.439409230557799","0.414588758198528","0.46422970291707","1"
"Yes","2008","(Married) couple without C. ","Female","749","0.19996247323865","0.186698359802842","0.213226586674457","1"
"Yes","2008","Couple + C. LE 16 ","Female","542","0.322289753969601","0.299496459410476","0.345083048528727","1"
"Yes","2008","Couple + C. GT 16 ","Male","668","0.38639363127028","0.363527961621073","0.409259300919487","1"
"Yes","2008","Couple + C. GT 16 ","Female","525","0.321677189601934","0.298511996756829","0.344842382447039","1"
"Yes","2008","Couple + C. LE and GT 16","Male","246","0.378877395672299","0.340190165550368","0.417564625794231","1"
"Yes","2008","Couple + C. LE and GT 16","Female","216","0.386956981061873","0.347755943403001","0.426158018720745","1"
