"ple0044_h","year","age_gr","e11103","n","percent","lower_confidence","upper_confidence","value"
"Yes","2004","35-65 y.","Part Time","1653","0.535115801741284","0.5172531489045","0.552978454578069","1"
"Yes","2004","35-65 y.","Not Working","16","","","","1"
"Yes","2004","66 and older","Full Time","34","0.772766560775659","0.647517596119169","0.898015525432149","1"
"Yes","2004","66 and older","Part Time","102","0.608192978014192","0.53231664442055","0.684069311607834","1"
"Yes","2004","66 and older","Not Working","5","","","","1"
"Yes","2004","16-34 y.","Full Time","883","0.385583105469743","0.365440111297222","0.405726099642264","1"
"Yes","2004","16-34 y.","Part Time","804","0.563285698278046","0.53843346363948","0.588137932916612","1"
"Yes","2004","16-34 y.","Not Working","30","0.017164133315959","0.0109717736003472","0.0233564930315708","1"
"Yes","2004","35-65 y.","Full Time","2916","0.479635670584351","0.466933110333033","0.49233823083567","1"
"No","2005","16-34 y.","Full Time","1230","0.601333330578553","0.580117605522499","0.622549055634608","2"
"No","2005","35-65 y.","Not Working","2698","0.995321600347123","0.992752424565184","0.997890776129061","2"
"No","2005","66 and older","Full Time","11","","","","2"
"No","2005","66 and older","Part Time","74","0.446984630122316","0.373111183354235","0.520858076890397","2"
"No","2005","66 and older","Not Working","3591","1","1","1","2"
"No","2005","16-34 y.","Part Time","757","0.476350586653413","0.451184696890769","0.501516476416058","2"
"No","2005","16-34 y.","Not Working","1610","0.991583107775064","0.987139911262516","0.996026304287611","2"
"No","2005","35-65 y.","Full Time","2955","0.530293152897965","0.517373035629941","0.543213270165989","2"
"No","2005","35-65 y.","Part Time","1247","0.44484515800035","0.42665778317004","0.463032532830659","2"
"Yes","2005","35-65 y.","Part Time","1621","0.55515484199965","0.536967467169341","0.57334221682996","1"
"Yes","2005","35-65 y.","Not Working","12","","","","1"
"Yes","2005","66 and older","Full Time","24","","","","1"
"Yes","2005","66 and older","Part Time","100","0.553015369877684","0.479141923109603","0.626888816645765","1"
"Yes","2005","66 and older","Not Working","","","","","1"
"Yes","2005","35-65 y.","Full Time","2777","0.469706847102035","0.456786729834011","0.482626964370059","1"
"Yes","2005","16-34 y.","Full Time","816","0.398666669421447","0.377450944365392","0.419882394477501","1"
"Yes","2005","16-34 y.","Part Time","756","0.523649413346587","0.498483523583942","0.548815303109231","1"
"Yes","2005","16-34 y.","Not Working","14","","","","1"
"No","2006","35-65 y.","Not Working","2888","0.996998574679794","0.995006595095188","0.9989905542644","2"
"No","2006","66 and older","Full Time","7","","","","2"
"No","2006","66 and older","Part Time","82","0.446450040723841","0.378891343132475","0.514008738315207","2"
"No","2006","66 and older","Not Working","4201","1","1","1","2"
"No","2006","16-34 y.","Full Time","1261","0.610670300403392","0.589614262796842","0.631726338009942","2"
"No","2006","16-34 y.","Part Time","665","0.465450192381333","0.439405256636404","0.491495128126263","2"
"No","2006","16-34 y.","Not Working","1479","0.991555914932562","0.986912915996428","0.996198913868696","2"
"No","2006","35-65 y.","Full Time","3098","0.519567324685822","0.507001713007517","0.532132936364127","2"
"No","2006","35-65 y.","Part Time","1337","0.430529439247614","0.413205019919765","0.447853858575463","2"
"Yes","2006","16-34 y.","Full Time","799","0.389329699596608","0.368273661990058","0.410385737203158","1"
"Yes","2006","16-34 y.","Part Time","744","0.534549807618667","0.508504871873737","0.560594743363596","1"
"Yes","2006","16-34 y.","Not Working","13","","","","1"
"Yes","2006","35-65 y.","Part Time","1801","0.569470560752386","0.552146141424537","0.586794980080235","1"
"Yes","2006","35-65 y.","Not Working","9","","","","1"
"Yes","2006","66 and older","Full Time","52","0.838492690559171","0.744592209572974","0.932393171545367","1"
"Yes","2006","66 and older","Part Time","126","0.553549959276159","0.485991261684793","0.621108656867525","1"
"Yes","2006","66 and older","Not Working","","","","","1"
"Yes","2006","35-65 y.","Full Time","2975","0.480432675314178","0.467867063635873","0.492998286992483","1"
"No","2007","35-65 y.","Not Working","2527","0.994793927614148","0.991996351045396","0.9975915041829","2"
"No","2007","66 and older","Full Time","16","","","","2"
"No","2007","66 and older","Part Time","68","0.305219432305327","0.240750574326889","0.369688290283764","2"
"No","2007","66 and older","Not Working","4128","0.99958124939215","0.998957284950601","1.0002052138337","2"
"No","2007","16-34 y.","Full Time","1161","0.61139223482036","0.589382067792661","0.633402401848059","2"
"No","2007","16-34 y.","Part Time","638","0.44734400339332","0.420691952079022","0.473996054707617","2"
"No","2007","16-34 y.","Not Working","1319","0.983792611742358","0.977013991367337","0.990571232117378","2"
"No","2007","35-65 y.","Full Time","2921","0.528762832852941","0.515774492699662","0.541751173006219","2"
"No","2007","35-65 y.","Part Time","1294","0.461181938407792","0.443091999748025","0.47927187706756","2"
"Yes","2007","16-34 y.","Full Time","723","0.38860776517964","0.366597598151941","0.410617932207339","1"
"Yes","2007","16-34 y.","Part Time","699","0.55265599660668","0.526003945292383","0.579308047920978","1"
"Yes","2007","16-34 y.","Not Working","14","","","","1"
"Yes","2007","35-65 y.","Part Time","1623","0.538818061592208","0.52072812293244","0.556908000251975","1"
"Yes","2007","35-65 y.","Not Working","15","","","","1"
"Yes","2007","66 and older","Full Time","34","0.706639248250193","0.580438197318786","0.8328402991816","1"
"Yes","2007","66 and older","Part Time","128","0.694780567694673","0.630311709716236","0.759249425673111","1"
"Yes","2007","66 and older","Not Working","2","","","","1"
"Yes","2007","35-65 y.","Full Time","2753","0.471237167147059","0.458248826993781","0.484225507300338","1"
"No","2008","35-65 y.","Not Working","2204","0.989148517004104","0.984844630499885","0.993452403508322","2"
"No","2008","66 and older","Full Time","13","","","","2"
"No","2008","66 and older","Part Time","87","0.426458509457137","0.360957672968792","0.491959345945481","2"
"No","2008","66 and older","Not Working","4070","0.999699698685897","0.999167519844987","1.00023187752681","2"
"No","2008","16-34 y.","Full Time","1125","0.632953074150399","0.610717106160299","0.6551890421405","2"
"No","2008","16-34 y.","Part Time","662","0.502331188631201","0.474843349549178","0.529819027713225","2"
"No","2008","16-34 y.","Not Working","1178","0.989122683228333","0.98324661290412","0.994998753552547","2"
"No","2008","35-65 y.","Full Time","2927","0.545683768241989","0.5324294305305","0.558938105953479","2"
"No","2008","35-65 y.","Part Time","1299","0.475991753775447","0.457406707882968","0.494576799667926","2"
"Yes","2008","16-34 y.","Full Time","680","0.367046925849601","0.3448109578595","0.389282893839701","1"
"Yes","2008","16-34 y.","Part Time","609","0.497668811368799","0.470180972286775","0.525156650450822","1"
"Yes","2008","16-34 y.","Not Working","19","","","","1"
"Yes","2008","35-65 y.","Part Time","1475","0.524008246224553","0.505423200332074","0.542593292117032","1"
"Yes","2008","35-65 y.","Not Working","22","","","","1"
"Yes","2008","66 and older","Full Time","43","0.738713695208288","0.62364677843445","0.853780611982126","1"
"Yes","2008","66 and older","Part Time","132","0.573541490542863","0.508040654054519","0.639042327031208","1"
"Yes","2008","35-65 y.","Full Time","2494","0.45431623175801","0.441061894046521","0.4675705694695","1"
"Yes","2008","66 and older","Not Working","2","","","","1"
"No","2009","35-65 y.","Not Working","1927","0.997421788355319","0.995162319732652","0.999681256977987","2"
"No","2009","66 and older","Full Time","17","","","","2"
"No","2009","66 and older","Part Time","98","0.449897877660777","0.385323638181612","0.514472117139941","2"
"No","2009","66 and older","Not Working","3901","0.999497184075287","0.99879396849246","1.00020039965811","2"
"No","2009","16-34 y.","Full Time","1083","0.657925715101606","0.635354454537138","0.680496975666074","2"
"No","2009","16-34 y.","Part Time","636","0.533775981465052","0.505264402722434","0.562287560207671","2"
"No","2009","16-34 y.","Not Working","1015","0.972573612600036","0.962642775420855","0.982504449779217","2"
"No","2009","35-65 y.","Full Time","2814","0.563700322300539","0.550023790034497","0.577376854566582","2"
"No","2009","35-65 y.","Part Time","1312","0.49212806367515","0.473071984915834","0.511184142434467","2"
"Yes","2009","16-34 y.","Full Time","614","0.342074284898394","0.319503024333926","0.364645545462862","1"
"Yes","2009","16-34 y.","Part Time","540","0.466224018534948","0.437712439792329","0.494735597277566","1"
"Yes","2009","16-34 y.","Not Working","24","","","","1"
"Yes","2009","35-65 y.","Part Time","1332","0.50787193632485","0.488815857565533","0.526928015084166","1"
"Yes","2009","35-65 y.","Not Working","8","","","","1"
"Yes","2009","66 and older","Full Time","47","0.73574074768203","0.627712928300729","0.84376856706333","1"
"Yes","2009","66 and older","Part Time","130","0.550102122339223","0.485527882860059","0.614676361818388","1"
"Yes","2009","35-65 y.","Full Time","2237","0.436299677699461","0.422623145433418","0.449976209965503","1"
"Yes","2009","66 and older","Not Working","3","","","","1"
"No","2010","35-65 y.","Not Working","2598","0.994116545939667","0.991185334959263","0.997047756920071","2"
"No","2010","66 and older","Full Time","15","","","","2"
"No","2010","66 and older","Part Time","98","0.499718017826684","0.435654601071551","0.563781434581816","2"
"No","2010","66 and older","Not Working","3768","0.999964885800473","0.999775708604705","1.00015406299624","2"
"No","2010","16-34 y.","Full Time","1584","0.65332108847134","0.634545110633006","0.672097066309675","2"
"No","2010","16-34 y.","Part Time","1044","0.53457842602016","0.512563176861835","0.556593675178485","2"
"No","2010","16-34 y.","Not Working","2034","0.980750457567537","0.974825675264915","0.98667523987016","2"
"No","2010","35-65 y.","Full Time","3772","0.568491463834354","0.556536994858116","0.580445932810592","2"
"No","2010","35-65 y.","Part Time","1928","0.487742499917702","0.472256152008783","0.50322884782662","2"
"Yes","2010","16-34 y.","Full Time","884","0.34667891152866","0.327902933690325","0.365454889366995","1"
"Yes","2010","16-34 y.","Part Time","928","0.46542157397984","0.443406324821515","0.487436823138165","1"
"Yes","2010","16-34 y.","Not Working","32","0.0192495424324625","0.0133247601298401","0.025174324735085","1"
"Yes","2010","35-65 y.","Part Time","2074","0.512257500082298","0.49677115217338","0.527743847991217","1"
"Yes","2010","35-65 y.","Not Working","17","","","","1"
"Yes","2010","66 and older","Full Time","47","0.697324690271878","0.582968872134038","0.811680508409717","1"
"Yes","2010","66 and older","Part Time","136","0.500281982173316","0.436218565418184","0.564345398928449","1"
"Yes","2010","66 and older","Not Working","1","","","","1"
"Yes","2010","35-65 y.","Full Time","2822","0.431508536165646","0.419554067189408","0.443463005141884","1"
"No","2011","35-65 y.","Not Working","3130","0.992009544035764","0.988912695729884","0.995106392341643","2"
"No","2011","66 and older","Full Time","7","","","","2"
"No","2011","66 and older","Part Time","126","0.63468643721871","0.570172475610657","0.699200398826763","2"
"No","2011","66 and older","Not Working","4820","0.999672253025701","0.99916135684916","1.00018314920224","2"
"No","2011","16-34 y.","Full Time","844","0.653279906872297","0.627448476749885","0.679111336994709","2"
"No","2011","16-34 y.","Part Time","814","0.593874458702941","0.568700478861115","0.619048438544766","2"
"No","2011","16-34 y.","Not Working","2047","0.967765250940138","0.96021289893444","0.975317602945836","2"
"No","2011","35-65 y.","Full Time","2595","0.555647455833083","0.541161659519552","0.570133252146614","2"
"No","2011","35-65 y.","Part Time","1756","0.517579292620672","0.500844542959764","0.53431404228158","2"
"Yes","2011","66 and older","Part Time","88","0.36531356278129","0.300799601173237","0.429827524389343","1"
"Yes","2011","16-34 y.","Full Time","460","0.346720093127703","0.320888663005291","0.372551523250115","1"
"Yes","2011","16-34 y.","Part Time","648","0.40612554129706","0.380951561455234","0.431299521138885","1"
"Yes","2011","16-34 y.","Not Working","54","0.0322347490598623","0.0246823970541643","0.0397871010655603","1"
"Yes","2011","35-65 y.","Part Time","1669","0.482420707379328","0.46568595771842","0.499155457040236","1"
"Yes","2011","35-65 y.","Not Working","45","0.00799045596423633","0.00489360765835679","0.0110873042701159","1"
"Yes","2011","66 and older","Full Time","11","","","","1"
"Yes","2011","66 and older","Not Working","2","","","","1"
"Yes","2011","35-65 y.","Full Time","1925","0.444352544166917","0.429866747853386","0.458838340480448","1"
"No","2012","35-65 y.","Not Working","3016","0.973869461784265","0.968243928634529","0.979494994934002","2"
"No","2012","66 and older","Full Time","16","","","","2"
"No","2012","66 and older","Part Time","148","0.454294423496897","0.401213601489618","0.507375245504176","2"
"No","2012","66 and older","Not Working","4837","0.99868991339571","0.997670979793678","0.999708846997741","2"
"No","2012","16-34 y.","Full Time","1638","0.68865755464132","0.67015545124402","0.70715965803862","2"
"No","2012","16-34 y.","Part Time","1097","0.561580178698176","0.539844809068489","0.583315548327862","2"
"No","2012","16-34 y.","Not Working","1833","0.974407655320631","0.967280723099438","0.981534587541824","2"
"No","2012","35-65 y.","Full Time","4637","0.586197152943287","0.57525875525028","0.597135550636294","2"
"No","2012","35-65 y.","Part Time","2651","0.541682125257763","0.527863034405485","0.555501216110041","2"
"Yes","2012","66 and older","Part Time","190","0.545705576503103","0.492624754495824","0.598786398510382","1"
"Yes","2012","16-34 y.","Full Time","768","0.31134244535868","0.29284034196138","0.32984454875598","1"
"Yes","2012","16-34 y.","Part Time","905","0.438419821301824","0.416684451672138","0.460155190931511","1"
"Yes","2012","16-34 y.","Not Working","53","0.0255923446793687","0.0184654124581756","0.0327192769005619","1"
"Yes","2012","35-65 y.","Part Time","2343","0.458317874742237","0.44449878388996","0.472136965594515","1"
"Yes","2012","35-65 y.","Not Working","73","0.0261305382157346","0.0205050050659979","0.0317560713654712","1"
"Yes","2012","66 and older","Full Time","45","0.705872491436475","0.591528295659016","0.820216687213934","1"
"Yes","2012","66 and older","Not Working","4","","","","1"
"Yes","2012","35-65 y.","Full Time","3151","0.413802847056713","0.402864449363706","0.42474124474972","1"
"No","2013","16-34 y.","Full Time","1536","0.719760881754689","0.70087328599426","0.738648477515118","2"
"No","2013","16-34 y.","Part Time","1058","0.580971850859583","0.558609037852213","0.603334663866952","2"
"No","2013","16-34 y.","Not Working","3160","0.850967394300241","0.839561764078297","0.862373024522186","2"
"No","2013","35-65 y.","Full Time","4500","0.604764195421497","0.593592505091636","0.615935885751357","2"
"No","2013","35-65 y.","Part Time","2706","0.566109192458572","0.552136502532146","0.580081882384998","2"
"No","2013","35-65 y.","Not Working","4305","0.881869811798099","0.873210523968204","0.890529099627994","2"
"No","2013","66 and older","Full Time","19","","","","2"
"No","2013","66 and older","Part Time","197","0.573955231250373","0.523432035931243","0.624478426569502","2"
"No","2013","66 and older","Not Working","4656","0.998578209928476","0.997497642335733","0.999658777521219","2"
"Yes","2013","66 and older","Part Time","171","0.426044768749628","0.375521573430498","0.476567964068757","1"
"Yes","2013","66 and older","Full Time","35","0.627426996899581","0.498471902681436","0.756382091117726","1"
"Yes","2013","16-34 y.","Full Time","636","0.280239118245311","0.261351522484882","0.299126714005739","1"
"Yes","2013","16-34 y.","Part Time","812","0.419028149140418","0.396665336133048","0.441390962147787","1"
"Yes","2013","16-34 y.","Not Working","585","0.149032605699759","0.137626975477814","0.160438235921703","1"
"Yes","2013","35-65 y.","Part Time","2127","0.433890807541428","0.419918117615002","0.447863497467854","1"
"Yes","2013","35-65 y.","Not Working","1032","0.118130188201901","0.109470900372006","0.126789476031797","1"
"Yes","2013","66 and older","Not Working","15","","","","1"
"Yes","2013","35-65 y.","Full Time","2857","0.395235804578503","0.384064114248643","0.406407494908364","1"
"No","2014","16-34 y.","Full Time","1710","0.716363269818825","0.698496067736947","0.734230471900703","2"
"No","2014","16-34 y.","Part Time","1175","0.553560002375125","0.53233343722206","0.57478656752819","2"
"No","2014","16-34 y.","Not Working","1526","0.827212534824169","0.810371836948179","0.844053232700159","2"
"No","2014","35-65 y.","Full Time","4493","0.581030114496401","0.569916324323516","0.592143904669286","2"
"No","2014","35-65 y.","Part Time","2687","0.55428792066322","0.540417569945761","0.568158271380678","2"
"No","2014","35-65 y.","Not Working","2410","0.906713713090434","0.896036211209851","0.917391214971017","2"
"No","2014","66 and older","Full Time","28","","","","2"
"No","2014","66 and older","Part Time","182","0.500089464016039","0.450209694725008","0.54996923330707","2"
"No","2014","66 and older","Not Working","4460","0.993300863413799","0.990923559967691","0.995678166859907","2"
"Yes","2014","66 and older","Part Time","204","0.499910535983961","0.45003076669293","0.549790305274992","1"
"Yes","2014","66 and older","Full Time","49","0.62286933276273","0.514614541352137","0.731124124173322","1"
"Yes","2014","16-34 y.","Part Time","932","0.446439997624875","0.42521343247181","0.46766656277794","1"
"Yes","2014","16-34 y.","Not Working","410","0.172787465175831","0.155946767299841","0.189628163051821","1"
"Yes","2014","35-65 y.","Part Time","2246","0.44571207933678","0.431841728619322","0.459582430054239","1"
"Yes","2014","16-34 y.","Full Time","735","0.283636730181175","0.265769528099297","0.301503932263053","1"
"Yes","2014","35-65 y.","Not Working","440","0.0932862869095662","0.082608785028983","0.103963788790149","1"
"Yes","2014","66 and older","Not Working","63","0.00669913658620115","0.00432183314009304","0.00907644003230927","1"
"Yes","2014","35-65 y.","Full Time","3078","0.418969885503599","0.407856095330714","0.430083675676484","1"
"No","2015","16-34 y.","Full Time","1529","0.708694526278907","0.689546514184091","0.727842538373723","2"
"No","2015","16-34 y.","Part Time","1129","0.59187422756116","0.569763058150915","0.613985396971405","2"
"No","2015","16-34 y.","Not Working","2146","0.895959323150531","0.884150780235424","0.907767866065637","2"
"No","2015","35-65 y.","Full Time","4369","0.605569149665767","0.594205893467672","0.616932405863862","2"
"No","2015","35-65 y.","Part Time","2679","0.570121925135858","0.55593089891367","0.584312951358047","2"
"No","2015","35-65 y.","Not Working","2894","0.948856267357581","0.941286152215478","0.956426382499685","2"
"No","2015","66 and older","Full Time","29","","","","2"
"No","2015","66 and older","Part Time","205","0.47093985459161","0.422973504614451","0.518906204568769","2"
"No","2015","66 and older","Not Working","4448","0.998715322739029","0.997663264895551","0.999767380582506","2"
"Yes","2015","66 and older","Part Time","211","0.52906014540839","0.481093795431232","0.577026495385549","1"
"Yes","2015","16-34 y.","Full Time","634","0.291305473721093","0.272157461626277","0.310453485815909","1"
"Yes","2015","16-34 y.","Part Time","769","0.40812577243884","0.386014603028595","0.430236941849085","1"
"Yes","2015","66 and older","Full Time","54","0.656722766161351","0.55457647985465","0.758869052468052","1"
"Yes","2015","16-34 y.","Not Working","422","0.104040676849469","0.0922321339343629","0.115849219764576","1"
"Yes","2015","35-65 y.","Part Time","1996","0.429878074864142","0.415687048641953","0.44406910108633","1"
"Yes","2015","35-65 y.","Not Working","359","0.0511437326424185","0.0435736175003151","0.0587138477845219","1"
"Yes","2015","66 and older","Not Working","5","","","","1"
"Yes","2015","35-65 y.","Full Time","2737","0.394430850334233","0.383067594136138","0.405794106532328","1"
"No","2016","16-34 y.","Full Time","1494","0.709893243405647","0.690502222863054","0.72928426394824","2"
"No","2016","16-34 y.","Part Time","1072","0.565463399688633","0.543080153426387","0.587846645950878","2"
"No","2016","16-34 y.","Not Working","1557","0.953696428499989","0.943428510486029","0.963964346513948","2"
"No","2016","35-65 y.","Full Time","4220","0.610725945293042","0.599186933846483","0.622264956739601","2"
"No","2016","35-65 y.","Part Time","2582","0.576211335150006","0.561814852999933","0.590607817300079","2"
"No","2016","35-65 y.","Not Working","2311","0.977138280972699","0.971115831344543","0.983160730600856","2"
"No","2016","66 and older","Full Time","27","","","","2"
"No","2016","66 and older","Part Time","183","0.422577437409025","0.373925456739055","0.471229418078995","2"
"No","2016","66 and older","Not Working","4275","0.99921869337894","0.998381417213617","1.00005596954426","2"
"Yes","2016","66 and older","Part Time","213","0.577422562590975","0.528770581921005","0.626074543260945","1"
"Yes","2016","16-34 y.","Full Time","610","0.290106756594353","0.27071573605176","0.309497777136946","1"
"Yes","2016","16-34 y.","Part Time","812","0.434536600311367","0.412153354049122","0.456919846573613","1"
"Yes","2016","35-65 y.","Part Time","1944","0.423788664849994","0.409392182699921","0.438185147000067","1"
"Yes","2016","35-65 y.","Not Working","55","0.0228617190273007","0.0168392693991443","0.0288841686554571","1"
"Yes","2016","66 and older","Full Time","57","0.717354678549859","0.62106132406662","0.813648033033098","1"
"Yes","2016","16-34 y.","Not Working","52","0.0463035715000113","0.0360356534860518","0.0565714895139708","1"
"Yes","2016","35-65 y.","Full Time","2639","0.389274054706958","0.377735043260399","0.400813066153517","1"
"Yes","2016","66 and older","Not Working","3","","","","1"
"No","2017","16-34 y.","Full Time","1761","0.718600502389854","0.70072488589407","0.736476118885637","2"
"No","2017","16-34 y.","Part Time","1230","0.616262401874039","0.594960613439637","0.637564190308442","2"
"No","2017","16-34 y.","Not Working","1675","0.961881713422929","0.952887230014194","0.970876196831665","2"
"No","2017","35-65 y.","Full Time","4998","0.629734215418598","0.618983616096225","0.64048481474097","2"
"No","2017","35-65 y.","Part Time","3016","0.596648110903655","0.583089710482442","0.610206511324867","2"
"No","2017","35-65 y.","Not Working","2401","0.983592140893437","0.978560760158783","0.988623521628092","2"
"No","2017","66 and older","Full Time","40","0.541934635832379","0.438422738493219","0.645446533171538","2"
"No","2017","66 and older","Part Time","228","0.449499434447651","0.405544362101739","0.493454506793562","2"
"No","2017","66 and older","Not Working","4423","0.998707067124299","0.997648663457682","0.999765470790915","2"
"Yes","2017","66 and older","Part Time","264","0.550500565552349","0.506545493206438","0.594455637898261","1"
"Yes","2017","35-65 y.","Not Working","48","0.0164078591065627","0.011376478371908","0.0214392398412173","1"
"Yes","2017","16-34 y.","Full Time","670","0.281399497610146","0.263523881114363","0.29927511410593","1"
"Yes","2017","16-34 y.","Part Time","772","0.383737598125961","0.362435809691558","0.405039386560363","1"
"Yes","2017","16-34 y.","Not Working","66","0.0381182865770705","0.0291238031683348","0.0471127699858062","1"
"Yes","2017","35-65 y.","Full Time","2752","0.370265784581402","0.35951518525903","0.381016383903775","1"
"Yes","2017","35-65 y.","Part Time","2013","0.403351889096345","0.389793488675133","0.416910289517558","1"
"Yes","2017","66 and older","Full Time","49","0.458065364167621","0.354553466828462","0.561577261506781","1"
"Yes","2017","66 and older","Not Working","5","","","","1"
"No","2018","16-34 y.","Full Time","1758","0.742008779860877","0.72425471889325","0.759762840828503","2"
"No","2018","16-34 y.","Part Time","1212","0.603464097263468","0.582262508286493","0.624665686240443","2"
"No","2018","16-34 y.","Not Working","1542","0.971030148916879","0.962780939469402","0.979279358364355","2"
"No","2018","35-65 y.","Full Time","4841","0.657288989087973","0.64646870415193","0.668109274024016","2"
"No","2018","35-65 y.","Part Time","2904","0.614261743004808","0.600552485081339","0.627971000928278","2"
"No","2018","35-65 y.","Not Working","2234","0.986526473934447","0.981775345218991","0.991277602649903","2"
"No","2018","66 and older","Full Time","32","0.368744661185761","0.267364292241721","0.4701250301298","2"
"No","2018","66 and older","Part Time","266","0.504509645931312","0.461159558257347","0.547859733605276","2"
"No","2018","66 and older","Not Working","4432","0.997465826682001","0.995987144382405","0.998944508981597","2"
"Yes","2018","16-34 y.","Part Time","833","0.396535902736532","0.375334313759557","0.417737491713507","1"
"Yes","2018","66 and older","Part Time","245","0.495490354068688","0.452140266394724","0.538840441742653","1"
"Yes","2018","16-34 y.","Full Time","575","0.257991220139123","0.240237159171497","0.27574528110675","1"
"Yes","2018","35-65 y.","Not Working","28","","","","1"
"Yes","2018","35-65 y.","Full Time","2550","0.342711010912027","0.331890725975984","0.35353129584807","1"
"Yes","2018","16-34 y.","Not Working","46","0.0289698510831214","0.0207206416356447","0.037219060530598","1"
"Yes","2018","66 and older","Not Working","9","","","","1"
"Yes","2018","35-65 y.","Part Time","1939","0.385738256995192","0.372028999071722","0.399447514918661","1"
"Yes","2018","66 and older","Full Time","55","0.631255338814239","0.5298749698702","0.732635707758279","1"
"No","2019","16-34 y.","Full Time","1623","0.750055409167687","0.731611362733271","0.768499455602104","2"
"No","2019","16-34 y.","Part Time","1132","0.63520334977756","0.613094053026181","0.657312646528938","2"
"No","2019","16-34 y.","Not Working","1347","0.93982809934308","0.927485421148478","0.952170777537682","2"
"No","2019","35-65 y.","Full Time","5016","0.659806644115128","0.649433228567635","0.670180059662621","2"
"No","2019","35-65 y.","Part Time","2923","0.640538479545865","0.626793908132864","0.654283050958865","2"
"No","2019","35-65 y.","Not Working","2096","0.943351544940061","0.933803933954554","0.952899155925568","2"
"No","2019","66 and older","Full Time","88","0.403575189323912","0.339611434237499","0.467538944410326","2"
"No","2019","66 and older","Part Time","272","0.507192927378979","0.467055454825176","0.547330399932782","2"
"No","2019","66 and older","Not Working","4355","0.991686388784372","0.989004407270946","0.994368370297799","2"
"Yes","2019","66 and older","Part Time","324","0.492807072621021","0.452669600067218","0.532944545174824","1"
"Yes","2019","16-34 y.","Not Working","79","0.0601719006569202","0.0478292224623183","0.072514578851522","1"
"Yes","2019","66 and older","Full Time","138","0.596424810676088","0.532461055589674","0.660388565762501","1"
"Yes","2019","16-34 y.","Part Time","689","0.36479665022244","0.342687353471061","0.386905946973819","1"
"Yes","2019","35-65 y.","Part Time","1759","0.359461520454135","0.345716949041135","0.373206091867136","1"
"Yes","2019","35-65 y.","Not Working","156","0.056648455059939","0.0471008440744321","0.066196066045446","1"
"Yes","2019","66 and older","Not Working","48","0.00831361121562766","0.00563162970220122","0.0109955927290541","1"
"Yes","2019","16-34 y.","Full Time","494","0.249944590832313","0.231500544397896","0.268388637266729","1"
"Yes","2019","35-65 y.","Full Time","2997","0.340193355884872","0.329819940337379","0.350566771432365","1"
