"year","age_gr","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2004","16-34 y.","lower secondary degree","1024.49","1028.52","709","320","480","1450","1800","980.78","1068.2","980","1100"
"2004","16-34 y.","no degree/no degree yet","546.36","330.69","68","80","150","948","1200","417.4","675.32","150","350"
"2004","16-34 y.","Other degree","908.15","760.07","115","220","370","1311","1800","781.54","1034.76","600","1175"
"2004","16-34 y.","secondary school degree","1100.52","1100","1294","320","600","1448","1800","1066.8","1134.24","1000","1100"
"2004","35-65 y.","college entrance qualification","2269.81","2000","2673","650","1280","2900","4000","2196.06","2343.56","2149","2300"
"2004","35-65 y.","lower secondary degree","1366.81","1300.77","2479","370","763","1800","2300","1324.22","1409.4","1300","1400"
"2004","35-65 y.","no degree/no degree yet","1095.86","1100","67","200","325","1550","2000","850.62","1341.1","900","1255"
"2004","35-65 y.","Other degree","1354.4","1200","498","396","800","1650","2200","1254.65","1454.15","1230","1400"
"2004","35-65 y.","secondary school degree","1481.07","1390","3008","450","900","1900","2500","1443.15","1518.99","1300","1380"
"2004","66 and older","college entrance qualification","2233.45","1565.16","60","40","600","3295","4623","1481.17","2985.73","1456","3206"
"2004","66 and older","lower secondary degree","679.57","400","94","110","259","1065","1800","542.63","816.51","325","570"
"2004","66 and older","no degree/no degree yet","","","","","","","","","","",""
"2004","66 and older","Other degree","","","","","","","","","","",""
"2004","66 and older","secondary school degree","1109.97","582.96","33","165","360","1800","2789","642.52","1577.42","360","1242"
"2005","16-34 y.","college entrance qualification","1337.52","1300","1042","325","600","1800","2420","1283.9","1391.14","1100","1234"
"2005","16-34 y.","lower secondary degree","1000.08","960","621","280","426","1400","1850","949.81","1050.35","950","1100"
"2005","16-34 y.","no degree/no degree yet","605.32","300","69","100","126","1000","1800","492.12","718.52","160","327"
"2005","16-34 y.","Other degree","907.7","620.64","92","165","380","1331","1700","771.26","1044.14","530","1200"
"2005","16-34 y.","secondary school degree","1100.39","1084.76","1189","355","627","1500","1900","1068.7","1132.08","995","1063"
"2005","35-65 y.","college entrance qualification","2243.25","1994.52","2582","600","1300","3000","3800","2175.01","2311.49","2100","2300"
"2005","35-65 y.","lower secondary degree","1369.85","1352.73","2283","370","774","1800","2240","1328.98","1410.72","1303","1400"
"2005","35-65 y.","no degree/no degree yet","989.95","944.41","60","200","285","1400","2000","713.81","1266.09","850","1180"
"2005","35-65 y.","Other degree","1337.36","1200","489","328","790","1700","2200","1239.42","1435.3","1200","1400"
"2005","35-65 y.","secondary school degree","1504.65","1386.25","2944","402","888","1919","2595","1465.48","1543.82","1300","1375"
"2005","66 and older","college entrance qualification","2058.85","925.03","55","32","275","3999","4753","1284.82","2832.88","600","2700"
"2005","66 and older","lower secondary degree","964.47","422.18","77","150","282","1300","2449","784.42","1144.52","340","570"
"2005","66 and older","no degree/no degree yet","","","","","","","","","","",""
"2005","66 and older","Other degree","","","","","","","","","","",""
"2005","66 and older","secondary school degree","","","","","","","","","","",""
"2006","16-34 y.","college entrance qualification","1267.11","1200","1052","305","560","1750","2225","1216.07","1318.15","1100","1215"
"2006","16-34 y.","lower secondary degree","996.51","984.22","604","282","450","1400","1810","944.62","1048.4","900","1060"
"2006","16-34 y.","no degree/no degree yet","651.5","283.1","56","80","200","750","2117","509.99","793.01","180","300"
"2006","16-34 y.","Other degree","1087.94","585.42","97","150","400","1500","3150","886.86","1289.02","565","1150"
"2006","16-34 y.","secondary school degree","1081.35","1090","1160","330","585","1426","1800","1046.68","1116.02","1000","1090"
"2006","35-65 y.","college entrance qualification","2313.29","2043.73","2797","648","1300","3000","4000","2248.45","2378.13","2100","2283"
"2006","35-65 y.","lower secondary degree","1372.61","1400","2405","350","740","1800","2250","1329.93","1415.29","1303","1408"
"2006","35-65 y.","no degree/no degree yet","1162.33","1100","60","125","500","1600","2100","848.12","1476.54","850","1350"
"2006","35-65 y.","Other degree","1338.68","1278.36","503","320","680","1700","2500","1246.34","1431.02","1240","1400"
"2006","35-65 y.","secondary school degree","1474.1","1399.38","3200","400","820","1900","2500","1414.74","1533.46","1300","1350"
"2006","66 and older","college entrance qualification","2328.04","896.59","62","120","400","2500","4999","-385.78","5041.86","600","2000"
"2006","66 and older","lower secondary degree","1006.96","479.08","98","200","300","1636","2211","844.08","1169.84","350","550"
"2006","66 and older","no degree/no degree yet","","","","","","","","","","",""
"2006","66 and older","Other degree","","","","","","","","","","",""
"2006","66 and older","secondary school degree","906.6","400","40","170","300","1173","3073","432.58","1380.62","312","408"
"2007","16-34 y.","college entrance qualification","1268.45","1200","1049","300","550","1800","2300","1216.76","1320.14","1080","1200"
"2007","16-34 y.","lower secondary degree","1016.99","1000","570","260","413","1400","1850","965","1068.98","980","1100"
"2007","16-34 y.","no degree/no degree yet","687.56","400","49","160","210","1000","1700","499.12","876","250","432"
"2007","16-34 y.","Other degree","1101.1","909.93","83","160","400","1600","2050","941.87","1260.33","700","1250"
"2007","16-34 y.","secondary school degree","1088.62","1100","1039","400","615","1466","1750","1050.91","1126.33","1000","1100"
"2007","35-65 y.","college entrance qualification","2291.42","2000","2701","650","1295","3000","4000","2222.53","2360.31","2100","2231"
"2007","35-65 y.","lower secondary degree","1419.74","1400","2259","399","790","1850","2325","1378.77","1460.71","1350","1450"
"2007","35-65 y.","no degree/no degree yet","1130.53","1000","47","160","200","1644","2200","907.18","1353.88","700","1300"
"2007","35-65 y.","Other degree","1330.85","1256.66","446","350","700","1700","2370","1231.49","1430.21","1240","1400"
"2007","35-65 y.","secondary school degree","1478.35","1400","3079","400","850","1900","2500","1441.56","1515.14","1289","1350"
"2007","66 and older","college entrance qualification","1198.76","718.73","75","55","300","1550","3000","744.04","1653.48","730","1550"
"2007","66 and older","lower secondary degree","783.82","400","97","154","260","1000","1600","587.88","979.76","350","464"
"2007","66 and older","no degree/no degree yet","","","","","","","","","","",""
"2007","66 and older","Other degree","","","","","","","","","","",""
"2007","66 and older","secondary school degree","1079.53","319.28","33","160","300","1050","2191","426","1733.06","308","1050"
"2008","16-34 y.","college entrance qualification","1286.18","1200","986","305","560","1800","2300","1231.41","1340.95","1100","1200"
"2008","16-34 y.","lower secondary degree","1036.38","1099.61","488","320","526","1400","1800","985.52","1087.24","1000","1100"
"2008","16-34 y.","no degree/no degree yet","777.34","436.55","52","78","200","1250","2100","606.49","948.19","240","424"
"2008","16-34 y.","Other degree","908.41","716.12","79","200","400","1391","1750","760.91","1055.91","660","1000"
"2008","16-34 y.","secondary school degree","1130.71","1175.82","993","385","620","1500","1800","1094.22","1167.2","1053","1160"
"2008","35-65 y.","college entrance qualification","2331.88","2000","2573","650","1265","3000","4001","2264.52","2399.24","2100","2260"
"2008","35-65 y.","lower secondary degree","1412.2","1387.59","2122","370","757","1850","2450","1372.59","1451.81","1350","1450"
"2008","35-65 y.","no degree/no degree yet","1011.72","801.93","47","180","200","1700","2454","730.17","1293.27","579","1100"
"2008","35-65 y.","Other degree","1306.27","1281.17","413","320","620","1750","2200","1202.5","1410.04","1200","1400"
"2008","35-65 y.","secondary school degree","1487.7","1400","2941","400","845","1950","2540","1449.57","1525.83","1300","1400"
"2008","66 and older","college entrance qualification","1731.6","862.34","69","84","340","2600","4000","974.15","2489.05","700","2000"
"2008","66 and older","lower secondary degree","900.12","376.06","82","135","279","600","2917","628.97","1171.27","350","400"
"2008","66 and older","no degree/no degree yet","","","","","","","","","","",""
"2008","66 and older","Other degree","","","","","","","","","","",""
"2008","66 and older","secondary school degree","1343.58","400","39","160","325","1700","4598","768.94","1918.22","325","1200"
"2009","16-34 y.","college entrance qualification","1311.77","1278.4","948","355","600","1837","2300","1255.53","1368.01","1150","1300"
"2009","16-34 y.","lower secondary degree","1045.46","1089.99","400","345","597","1400","1660","983.52","1107.4","1000","1100"
"2009","16-34 y.","no degree/no degree yet","613.43","400","56","99","163","1023","1546","473.06","753.8","173","400"
"2009","16-34 y.","Other degree","816.97","618.32","68","150","300","1200","1700","653.9","980.04","600","1060"
"2009","16-34 y.","secondary school degree","1139.19","1150","890","342","629","1599","1900","1101.44","1176.94","1067","1150"
"2009","35-65 y.","college entrance qualification","2377.42","2062.59","2411","790","1400","3000","4000","2306.14","2448.7","2108","2300"
"2009","35-65 y.","lower secondary degree","1465.64","1499.73","1936","400","830","1900","2400","1423.85","1507.43","1400","1500"
"2009","35-65 y.","no degree/no degree yet","999.44","837.56","40","176","210","1700","2300","727.37","1271.51","635","1300"
"2009","35-65 y.","Other degree","1313.85","1200","351","320","495","1700","2400","1197.11","1430.59","1100","1369"
"2009","35-65 y.","secondary school degree","1519.46","1420","2804","400","832","1950","2600","1475.62","1563.3","1300","1400"
"2009","66 and older","college entrance qualification","1923.71","1232.15","80","100","400","2701","5000","1436.56","2410.86","800","2200"
"2009","66 and older","lower secondary degree","838.72","400","95","122","250","900","2400","581.54","1095.9","340","400"
"2009","66 and older","no degree/no degree yet","","","","","","","","","","",""
"2009","66 and older","Other degree","","","","","","","","","","",""
"2009","66 and older","secondary school degree","1237.96","350.73","48","50","250","1263","6146","711.82","1764.1","300","700"
"2010","16-34 y.","college entrance qualification","1406.07","1374.16","1261","343","636","1947","2425","1349.51","1462.63","1236","1400"
"2010","16-34 y.","lower secondary degree","1065.68","1009.82","634","310","570","1300","1787","1007.91","1123.45","1000","1100"
"2010","16-34 y.","no degree/no degree yet","567.98","400","90","65","150","1007","1200","447.07","688.89","173","400"
"2010","16-34 y.","Other degree","1009.2","900","187","150","299","1600","2000","888.69","1129.71","960","1200"
"2010","16-34 y.","secondary school degree","1123.05","1100","1328","356","600","1520","1900","1087.05","1159.05","1028","1110"
"2010","35-65 y.","college entrance qualification","2401.71","2009","3407","700","1357","3000","4000","2336.92","2466.5","2100","2200"
"2010","35-65 y.","lower secondary degree","1418.74","1450","2332","363","750","1900","2390","1381.71","1455.77","1400","1500"
"2010","35-65 y.","no degree/no degree yet","1275.95","1171.31","73","166","201","2150","2658","1073.04","1478.86","905","1600"
"2010","35-65 y.","Other degree","1322.36","1200","618","309","411","1800","2500","1230.69","1414.03","1200","1360"
"2010","35-65 y.","secondary school degree","1562.66","1500","3662","400","870","2000","2628","1522.35","1602.97","1300","1386"
"2010","66 and older","college entrance qualification","1486.93","531.22","75","100","300","2200","4199","1022.64","1951.22","600","1975"
"2010","66 and older","lower secondary degree","659.28","383.41","83","127","300","800","1918","379.11","939.45","350","400"
"2010","66 and older","no degree/no degree yet","","","","","","","","","","",""
"2010","66 and older","Other degree","","","","","","","","","","",""
"2010","66 and older","secondary school degree","1374.92","768.04","44","139","330","1934","2899","766.09","1983.75","340","1400"
"2011","16-34 y.","college entrance qualification","1498.82","1431.58","1397","355","738","1980","2650","1444.76","1552.88","1300","1400"
"2011","16-34 y.","lower secondary degree","1113.79","1100","687","316","545","1400","1913","1052.6","1174.98","924","1100"
"2011","16-34 y.","no degree/no degree yet","600.91","396.88","110","100","200","930","1200","501.06","700.76","288","400"
"2011","16-34 y.","Other degree","1233.35","1200","175","310","400","1800","2100","1114.56","1352.14","879","1200"
"2011","16-34 y.","secondary school degree","1164.93","1200","1436","390","638","1600","1950","1130.83","1199.03","1022","1100"
"2011","35-65 y.","college entrance qualification","2450.73","2133.55","4184","800","1409","3200","4100","2391.26","2510.2","2100","2250"
"2011","35-65 y.","lower secondary degree","1462.98","1466.59","2789","400","805","1965","2400","1428.9","1497.06","1400","1500"
"2011","35-65 y.","no degree/no degree yet","1290.9","1184.4","117","127","447","1900","2600","1111.06","1470.74","814","1250"
"2011","35-65 y.","Other degree","1426.13","1220","817","360","600","1900","2600","1351.59","1500.67","1200","1400"
"2011","35-65 y.","secondary school degree","1565.66","1500","4559","400","900","2000","2700","1534.51","1596.81","1300","1400"
"2011","66 and older","college entrance qualification","1402.68","531.96","80","230","392","2000","3500","889.89","1915.47","530","1600"
"2011","66 and older","lower secondary degree","658.37","399.52","90","148","300","800","1500","479.04","837.7","380","400"
"2011","66 and older","no degree/no degree yet","","","","","","","","","","",""
"2011","66 and older","Other degree","","","","","","","","","","",""
"2011","66 and older","secondary school degree","1050.16","400","44","140","325","1350","3210","629.25","1471.07","400","1350"
"2012","16-34 y.","college entrance qualification","1466.8","1500","1362","320","674","2000","2600","1407.13","1526.47","1300","1400"
"2012","16-34 y.","lower secondary degree","1121.99","1152.41","675","330","560","1500","1950","1070.26","1173.72","901","1100"
"2012","16-34 y.","no degree/no degree yet","529.63","356.25","129","100","200","540","1200","431.12","628.14","250","393"
"2012","16-34 y.","Other degree","1192.54","1100","169","391","480","1839","2200","1073.67","1311.41","720","1100"
"2012","16-34 y.","secondary school degree","1217.68","1200","1303","400","675","1600","2000","1182.41","1252.95","1025","1150"
"2012","35-65 y.","college entrance qualification","2513.89","2200","4209","800","1479","3240","4300","2454.78","2573","2100","2300"
"2012","35-65 y.","lower secondary degree","1487.01","1500","2708","390","826","2000","2500","1450.1","1523.92","1400","1500"
"2012","35-65 y.","no degree/no degree yet","1390.74","1200","116","320","900","1900","2760","1222.07","1559.41","910","1200"
"2012","35-65 y.","Other degree","1446.17","1300","871","360","700","1900","2700","1350.77","1541.57","1200","1400"
"2012","35-65 y.","secondary school degree","1611.21","1500","4524","450","960","2096","2720","1579.69","1642.73","1320","1400"
"2012","66 and older","college entrance qualification","1208.68","400","97","200","327","1500","3000","842.87","1574.49","400","1044"
"2012","66 and older","lower secondary degree","641.86","400","111","150","292","700","1640","513.15","770.57","390","400"
"2012","66 and older","no degree/no degree yet","","","","","","","","","","",""
"2012","66 and older","Other degree","","","","","","","","","","",""
"2012","66 and older","secondary school degree","492.5","400","59","120","213","400","1000","275.61","709.39","381","400"
"2013","16-34 y.","college entrance qualification","1459.2","1424","1566","300","630","2000","2693","1412.25","1506.15","1200","1350"
"2013","16-34 y.","lower secondary degree","1082.42","1100","853","320","478","1500","1850","1035.61","1129.23","900","1080"
"2013","16-34 y.","no degree/no degree yet","535.91","397.73","188","80","220","580","1400","466.17","605.65","340","400"
"2013","16-34 y.","Other degree","1277.43","1200","501","360","520","1700","2600","1202.76","1352.1","1000","1200"
"2013","16-34 y.","secondary school degree","1213.68","1200","1503","400","661","1650","2000","1179.07","1248.29","1000","1100"
"2013","35-65 y.","college entrance qualification","2513.56","2200","4268","840","1450","3280","4200","2453.87","2573.25","2100","2225"
"2013","35-65 y.","lower secondary degree","1526.47","1500","2610","400","840","2000","2500","1486.91","1566.03","1420","1500"
"2013","35-65 y.","no degree/no degree yet","1135.29","1000","209","200","410","1650","2140","1035.23","1235.35","800","1100"
"2013","35-65 y.","Other degree","1563.78","1355.48","2185","400","727","1900","2600","1515.67","1611.89","1200","1300"
"2013","35-65 y.","secondary school degree","1619.72","1500","4430","460","930","2100","2800","1588.3","1651.14","1370","1418"
"2013","66 and older","college entrance qualification","1557.94","516.84","106","120","400","2000","4000","1095.69","2020.19","450","1100"
"2013","66 and older","lower secondary degree","643.73","398.37","117","126","250","800","1500","520.21","767.25","351","435"
"2013","66 and older","no degree/no degree yet","","","","","","","","","","",""
"2013","66 and older","Other degree","","","","","","","","","","",""
"2013","66 and older","secondary school degree","741.59","450","53","160","350","800","1400","455.59","1027.59","400","777"
"2014","16-34 y.","college entrance qualification","1445.4","1400","1404","350","620","2000","2550","1395.08","1495.72","1200","1350"
"2014","16-34 y.","lower secondary degree","1130.1","1151.85","702","320","504","1525","1900","1073.73","1186.47","950","1111"
"2014","16-34 y.","no degree/no degree yet","429.33","328.37","123","30","192","450","1150","347.46","511.2","250","385"
"2014","16-34 y.","Other degree","1303.25","1099.27","353","391","470","1650","2900","1212.09","1394.41","980","1200"
"2014","16-34 y.","secondary school degree","1244.75","1200","1231","420","690","1726","2100","1207.03","1282.47","1026","1150"
"2014","35-65 y.","college entrance qualification","2547.73","2200","3966","868","1500","3200","4400","2486.75","2608.71","2179","2300"
"2014","35-65 y.","lower secondary degree","1561.91","1600","2287","403","850","2040","2578","1518.6","1605.22","1500","1600"
"2014","35-65 y.","no degree/no degree yet","1314.43","1200","154","350","429","1800","2800","1164.18","1464.68","1000","1300"
"2014","35-65 y.","Other degree","1482.42","1320","1748","400","700","1990","2500","1428.86","1535.98","1200","1350"
"2014","35-65 y.","secondary school degree","1689.75","1547.28","3999","477","950","2127","2922","1654.45","1725.05","1400","1500"
"2014","66 and older","college entrance qualification","1391.66","543.58","103","160","312","1800","3801","908.99","1874.33","520","1200"
"2014","66 and older","lower secondary degree","614.43","398.13","141","142","250","550","2000","486.81","742.05","350","445"
"2014","66 and older","no degree/no degree yet","","","","","","","","","","",""
"2014","66 and older","Other degree","","","","","","","","","","",""
"2014","66 and older","secondary school degree","771.58","398.47","57","140","250","509","2500","483.42","1059.74","400","600"
"2015","16-34 y.","college entrance qualification","1470.85","1395","1292","320","664","2065","2700","1419.45","1522.25","1190","1300"
"2015","16-34 y.","lower secondary degree","1182.4","1200","591","350","600","1600","2000","1125.23","1239.57","1000","1184"
"2015","16-34 y.","no degree/no degree yet","525.16","364.04","125","100","160","800","1240","439.32","611","340","450"
"2015","16-34 y.","Other degree","1361.94","1276.42","740","391","700","1900","2500","1301.55","1422.33","1200","1300"
"2015","16-34 y.","secondary school degree","1314.7","1300","1097","450","780","1700","2200","1274.43","1354.97","1100","1200"
"2015","35-65 y.","college entrance qualification","2624.8","2300","3843","860","1500","3400","4500","2562.46","2687.14","2200","2300"
"2015","35-65 y.","lower secondary degree","1567.88","1560","2098","400","850","2100","2600","1525.03","1610.73","1500","1600"
"2015","35-65 y.","no degree/no degree yet","1204.95","1000","181","220","450","1750","2600","1084.8","1325.1","900","1200"
"2015","35-65 y.","Other degree","1515.16","1350","1903","405","750","1999","2680","1456.89","1573.43","1300","1400"
"2015","35-65 y.","secondary school degree","1688.41","1600","3835","467","1000","2177","2937","1654.29","1722.53","1400","1500"
"2015","66 and older","college entrance qualification","1993.37","1010.56","100","230","388","2700","4496","1284.5","2702.24","532","1900"
"2015","66 and older","lower secondary degree","730.7","405.02","132","172","300","600","2000","537.15","924.25","400","450"
"2015","66 and older","no degree/no degree yet","","","","","","","","","","",""
"2015","66 and older","Other degree","","","","","","","","","","",""
"2015","66 and older","secondary school degree","770.31","421.09","70","80","200","700","1845","484.13","1056.49","400","580"
"2016","16-34 y.","college entrance qualification","1488.12","1500","1212","380","695","2069","2600","1434.58","1541.66","1211","1400"
"2016","16-34 y.","lower secondary degree","1150","1100","549","348","600","1580","2000","1089.87","1210.13","900","1100"
"2016","16-34 y.","no degree/no degree yet","496.94","262.68","275","35","130","573","1200","443.65","550.23","240","370"
"2016","16-34 y.","Other degree","1385.7","1300","645","400","626","1800","2500","1317.12","1454.28","1000","1200"
"2016","16-34 y.","secondary school degree","1328.14","1400","995","450","704","1800","2200","1284.19","1372.09","1100","1250"
"2016","35-65 y.","college entrance qualification","2632.16","2300","3650","900","1563","3400","4500","2567.65","2696.67","2200","2300"
"2016","35-65 y.","lower secondary degree","1604.12","1600","1992","438","888","2175","2700","1559.74","1648.5","1500","1600"
"2016","35-65 y.","no degree/no degree yet","1326.51","1100","210","137","450","2000","3000","1216","1437.02","700","1006"
"2016","35-65 y.","Other degree","1532.94","1355.58","1802","400","700","2000","2600","1477.83","1588.05","1300","1400"
"2016","35-65 y.","secondary school degree","1723.46","1600","3550","550","1050","2200","2900","1686.37","1760.55","1460","1500"
"2016","66 and older","college entrance qualification","1976.56","626.01","104","150","300","2500","5457","1342.91","2610.21","500","1500"
"2016","66 and older","lower secondary degree","680.6","450","125","150","300","600","1990","529.29","831.91","424","450"
"2016","66 and older","no degree/no degree yet","","","","","","","","","","",""
"2016","66 and older","Other degree","","","","","","","","","","",""
"2016","66 and older","secondary school degree","941.24","450","84","190","385","1340","1900","634.27","1248.21","440","640"
"2017","16-34 y.","college entrance qualification","1488.6","1500","1544","350","680","2100","2514","1443.39","1533.81","1238","1400"
"2017","16-34 y.","lower secondary degree","1190.94","1200","602","400","620","1600","2000","1134.2","1247.68","980","1200"
"2017","16-34 y.","no degree/no degree yet","438.12","200","369","40","86","720","1100","388.31","487.93","300","450"
"2017","16-34 y.","Other degree","1357.78","1300","725","415","680","1800","2300","1296.89","1418.67","900","1100"
"2017","16-34 y.","secondary school degree","1392.16","1400","1113","450","780","1850","2200","1349.76","1434.56","1200","1350"
"2017","35-65 y.","college entrance qualification","2695","2400","4208","900","1600","3500","4572","2637.87","2752.13","2300","2400"
"2017","35-65 y.","lower secondary degree","1633.04","1600","2176","435","900","2200","2800","1589.52","1676.56","1500","1600"
"2017","35-65 y.","no degree/no degree yet","1314.09","1184.31","260","250","590","1800","2530","1220.32","1407.86","777","1100"
"2017","35-65 y.","Other degree","1630.05","1400","1833","420","760","2100","2950","1574.68","1685.42","1300","1400"
"2017","35-65 y.","secondary school degree","1756.26","1620","4155","600","1100","2200","2950","1722.7","1789.82","1500","1600"
"2017","66 and older","college entrance qualification","1347.76","691.19","129","112","253","1354","3500","876.04","1819.48","478","1200"
"2017","66 and older","lower secondary degree","668.68","448.8","145","150","310","600","1500","537.75","799.61","400","450"
"2017","66 and older","no degree/no degree yet","","","","","","","","","","",""
"2017","66 and older","Other degree","757.11","450","38","80","250","600","1100","304.84","1209.38","420","600"
"2017","66 and older","secondary school degree","1030.76","450","93","300","390","1300","2200","730.39","1331.13","400","450"
"2018","16-34 y.","college entrance qualification","1551.72","1500","1528","350","697","2200","2700","1499.81","1603.63","1220","1400"
"2018","16-34 y.","lower secondary degree","1236.28","1235.95","569","392","623","1672","2200","1170.64","1301.92","1000","1200"
"2018","16-34 y.","no degree/no degree yet","493.68","295.98","399","60","150","760","1200","440.11","547.25","436","554"
"2018","16-34 y.","Other degree","1337.31","1200","739","417","700","1700","2400","1278.97","1395.65","970","1129"
"2018","16-34 y.","secondary school degree","1467.37","1400","1025","542","966","1950","2400","1423.48","1511.26","1200","1350"
"2018","35-65 y.","college entrance qualification","2745.61","2498.35","3990","969","1667","3500","4685","2687.08","2804.14","2318","2500"
"2018","35-65 y.","lower secondary degree","1640.76","1600","1952","433","911","2245","2700","1597.09","1684.43","1500","1600"
"2018","35-65 y.","no degree/no degree yet","1275.35","1148.66","267","300","450","1840","2300","1183.51","1367.19","882","1180"
"2018","35-65 y.","Other degree","1740.34","1500","1862","450","900","2200","3300","1684.83","1795.85","1300","1400"
"2018","35-65 y.","secondary school degree","1821.49","1700","3952","636","1100","2300","3000","1785.63","1857.35","1560","1600"
"2018","66 and older","college entrance qualification","1464.02","542.65","129","50","350","1800","3500","881.72","2046.32","450","1000"
"2018","66 and older","lower secondary degree","623.92","442.89","153","120","200","514","1500","491.01","756.83","404","450"
"2018","66 and older","no degree/no degree yet","","","","","","","","","","",""
"2018","66 and older","Other degree","1035.8","412.19","46","100","130","1354","2745","661.29","1410.31","419","1100"
"2018","66 and older","secondary school degree","948.29","429.57","101","128","235","1456","2500","606.87","1289.71","400","450"
"2019","16-34 y.","college entrance qualification","1601.69","1600","1531","400","780","2300","2800","1545.78","1657.6","1300","1484"
"2019","16-34 y.","lower secondary degree","1305.3","1300","488","450","700","1811","2200","1230.36","1380.24","1000","1200"
"2019","16-34 y.","no degree/no degree yet","592.96","450","399","80","159","1000","1375","536.05","649.87","460","700"
"2019","16-34 y.","Other degree","1467.66","1350","622","420","750","1930","3000","1404.03","1531.29","1100","1200"
"2019","16-34 y.","secondary school degree","1515.84","1560","956","500","950","1960","2500","1460.49","1571.19","1300","1460"
"2019","35-65 y.","college entrance qualification","2829.41","2500","4800","980","1700","3600","4860","2736.32","2922.5","2537","2700"
"2019","35-65 y.","lower secondary degree","1726.6","1700","1854","450","1000","2300","2900","1666.36","1786.84","1600","1750"
"2019","35-65 y.","no degree/no degree yet","1124.44","1032","321","133","450","1600","2200","1027.26","1221.62","938","1200"
"2019","35-65 y.","Other degree","1866.79","1616.84","1743","450","1000","2300","3300","1778.95","1954.63","1400","1500"
"2019","35-65 y.","secondary school degree","2052.46","1750","4163","630","1150","2350","3010","1245.15","2859.77","1700","1800"
"2019","66 and older","college entrance qualification","1819.85","874.89","215","254","441","2937","3950","1462.19","2177.51","1270","2361"
"2019","66 and older","lower secondary degree","683.68","450","193","180","334","750","1400","396.92","970.44","450","570"
"2019","66 and older","no degree/no degree yet","","","","","","","","","","",""
"2019","66 and older","Other degree","1008.78","450","48","130","450","700","1600","343.33","1674.23","700","1600"
"2019","66 and older","secondary school degree","1181.76","450","183","200","400","1800","2700","873.14","1490.38","677","1550"
