"year","migback","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"1999","indirect migration background","middle vocational","976.54","974.77","164","322","608","1227","1790","895.31","1057.77","920","1039"
"1999","indirect migration background","vocational + Abi","","","","","","","","","","",""
"1999","no migration background","general elemantary","817.24","665","647","245","332","1219","1585","773.54","860.94","511","644"
"1999","no migration background","higher education","1926.66","1687","1346","774","1176","2505","3232","1871.57","1981.75","1534","1585"
"1999","no migration background","higher vocational","1512.04","1432","544","665","1023","1892","2301","1450.45","1573.63","1278","1421"
"1999","no migration background","in school","","","","","","","","","","",""
"1999","no migration background","inadequately","744.29","617.23","35","123","179","1281","1329","555.97","932.61","291","920"
"1999","no migration background","middle vocational","1249.52","1176","3562","353","778","1583","2045","1228.09","1270.95","1074","1125"
"1999","no migration background","vocational + Abi","1270.37","1176","264","380","859","1485","2147","1180.47","1360.27","1109","1278"
"2000","direct migration background","general elemantary","964.74","971","407","266","409","1380","1636","909.48","1020","971","1125"
"2000","direct migration background","higher education","1854.89","1624.67","271","383","920","2556","3579","1697.43","2012.35","1432","1687"
"2000","direct migration background","higher vocational","1312.16","1227","125","409","1023","1687","2045","1204.38","1419.94","1176","1365"
"2000","direct migration background","in school","","","","","","","","","","",""
"2000","direct migration background","inadequately","993.97","1014.6","92","322","678","1278","1564","884.42","1103.52","905","1125"
"2000","direct migration background","middle vocational","1175.76","1176","732","322","751","1508","1790","1130.72","1220.8","1176","1278"
"2000","direct migration background","vocational + Abi","1238.19","1237.55","175","478","920","1575","1841","1159.06","1317.32","1189","1380"
"2000","indirect migration background","general elemantary","629.51","445.09","151","238","322","920","1227","531.68","727.34","429","511"
"2000","indirect migration background","higher education","1298.18","1168.84","46","0","823","1790","2301","1048.94","1547.42","1074","1790"
"2000","indirect migration background","higher vocational","1567.66","1701.88","30","920","1253","1943","2112","1367.75","1767.57","1253","1790"
"2000","indirect migration background","in school","","","","","","","","","","",""
"2000","indirect migration background","inadequately","","","","","","","","","","",""
"2000","indirect migration background","middle vocational","1071.34","1048.74","234","440","716","1329","1764","1007.48","1135.2","1023","1125"
"2000","indirect migration background","vocational + Abi","","","","","","","","","","",""
"2000","no migration background","general elemantary","735.95","511.43","885","245","322","1074","1432","698.46","773.44","440","506"
"2000","no migration background","higher education","2030.24","1790","2490","767","1260","2608","3375","1983.52","2076.96","1636","1790"
"2000","no migration background","higher vocational","1516.09","1423.85","1115","562","971","1954","2505","1470.21","1561.97","1329","1432"
"2000","no migration background","in school","326.03","205","41","60","109","322","767","191.36","460.7","160","279"
"2000","no migration background","inadequately","704.24","614","49","79","179","1125","1278","546.69","861.79","215","818"
"2000","no migration background","middle vocational","1220.47","1176","6383","322","726","1585","2045","1202.91","1238.03","1125","1176"
"2000","no migration background","vocational + Abi","1318.44","1251.41","567","322","838","1585","2224","1251.52","1385.36","1166","1278"
"2001","direct migration background","general elemantary","967.32","1023","382","288","409","1329","1636","908.14","1026.5","924","1125"
"2001","direct migration background","higher education","1859.66","1536.72","233","358","930","2646","3477","1688.48","2030.84","1432","1719"
"2001","direct migration background","higher vocational","1431.99","1398.43","107","412","1176","1790","2202","1306.13","1557.85","1329","1534"
"2001","direct migration background","in school","","","","","","","","","","",""
"2001","direct migration background","inadequately","1103.35","1164.69","69","322","767","1432","1687","977.87","1228.83","920","1278"
"2001","direct migration background","middle vocational","1190.59","1176","661","322","767","1534","1841","1142.34","1238.84","1227","1329"
"2001","direct migration background","vocational + Abi","1191.79","1125","162","349","809","1534","1840","1089.28","1294.3","1074","1278"
"2001","indirect migration background","general elemantary","710.41","498.8","142","230","352","932","1534","612.27","808.55","478","639"
"2001","indirect migration background","higher education","2114.78","1834.64","44","896","1534","2301","3579","1858.47","2371.09","1687","2096"
"2001","indirect migration background","higher vocational","","","","","","","","","","",""
"2001","indirect migration background","in school","","","","","","","","","","",""
"2001","indirect migration background","inadequately","","","","","","","","","","",""
"2001","indirect migration background","middle vocational","1155.45","1125","212","403","722","1432","1841","1060.33","1250.57","1023","1176"
"2001","indirect migration background","vocational + Abi","","","","","","","","","","",""
"2001","no migration background","general elemantary","724.89","524.21","766","233","322","1074","1432","688.61","761.17","460","511"
"2001","no migration background","higher education","2048.2","1790","2312","767","1278","2582","3477","2000.32","2096.08","1687","1790"
"2001","no migration background","higher vocational","1551.29","1520.69","993","594","1023","1994","2556","1500.02","1602.56","1380","1521"
"2001","no migration background","in school","213.54","205","67","51","107","297","322","182.14","244.94","143","251"
"2001","no migration background","inadequately","691.86","614","38","108","261","913","1409","512.04","871.68","261","639"
"2001","no migration background","middle vocational","1242.32","1227","5801","322","749","1611","2045","1223.98","1260.66","1125","1176"
"2001","no migration background","vocational + Abi","1355.15","1278","524","322","920","1687","2203","1285.63","1424.67","1227","1329"
"2002","direct migration background","general elemantary","949.16","1000","337","255","350","1400","1600","880.92","1017.4","1000","1118"
"2002","direct migration background","higher education","1736.18","1500","266","325","869","2036","3300","1480.12","1992.24","1535","1900"
"2002","direct migration background","higher vocational","1384.45","1300","106","500","1093","1650","2100","1259.64","1509.26","1250","1600"
"2002","direct migration background","in school","","","","","","","","","","",""
"2002","direct migration background","inadequately","1032.75","1096.85","62","200","550","1300","1700","891.19","1174.31","1000","1270"
"2002","direct migration background","middle vocational","1222.97","1200","602","325","654","1600","2000","1146.99","1298.95","1200","1360"
"2002","direct migration background","vocational + Abi","1227.99","1200","154","405","700","1600","1979","1114.53","1341.45","1179","1452"
"2002","indirect migration background","general elemantary","743.88","500","121","285","325","994","1750","618.57","869.19","430","546"
"2002","indirect migration background","higher education","2354.96","1877.14","58","716","1100","2366","4000","1818.97","2890.95","1600","2100"
"2002","indirect migration background","higher vocational","1400.38","1399.61","35","500","1000","1800","2100","1143.52","1657.24","1012","1670"
"2002","indirect migration background","in school","","","","","","","","","","",""
"2002","indirect migration background","inadequately","","","","","","","","","","",""
"2002","indirect migration background","middle vocational","1143.87","1125","218","325","625","1500","1820","1051.51","1236.23","1100","1200"
"2002","indirect migration background","vocational + Abi","","","","","","","","","","",""
"2002","no migration background","general elemantary","739.81","503.48","746","250","325","1100","1500","696.4","783.22","450","500"
"2002","no migration background","higher education","2231.28","1900","3118","850","1300","2700","3700","2146.12","2316.44","2000","2178"
"2002","no migration background","higher vocational","1605.93","1500","1067","600","1000","2002","2650","1542.76","1669.1","1450","1550"
"2002","no migration background","in school","261.92","212.93","60","60","120","320","408","215.35","308.49","170","279"
"2002","no migration background","inadequately","608.64","534.47","33","100","250","810","1200","453.04","764.24","250","800"
"2002","no migration background","middle vocational","1273.35","1200","5774","325","721","1650","2188","1249.68","1297.02","1185","1200"
"2002","no migration background","vocational + Abi","1439.76","1400","614","325","900","1800","2365","1346.68","1532.84","1250","1400"
"2003","direct migration background","general elemantary","1021.94","1028.99","300","280","400","1400","1800","950.93","1092.95","1000","1150"
"2003","direct migration background","higher education","1707.52","1507.48","245","300","720","2300","3200","1509.18","1905.86","1500","1800"
"2003","direct migration background","higher vocational","1339.21","1400","86","400","812","1700","2100","1166.25","1512.17","1300","1600"
"2003","direct migration background","in school","","","","","","","","","","",""
"2003","direct migration background","inadequately","1070.1","1000","53","268","560","1500","1800","890.77","1249.43","800","1300"
"2003","direct migration background","middle vocational","1230.6","1223.46","559","325","670","1607","1900","1167.22","1293.98","1250","1400"
"2003","direct migration background","vocational + Abi","1183.66","1100","148","325","646","1550","2000","1065.99","1301.33","1100","1320"
"2003","indirect migration background","general elemantary","743.33","500","112","295","400","1100","1350","627.44","859.22","450","628"
"2003","indirect migration background","higher education","2032.67","1989.03","55","663","1200","2700","3900","1680.77","2384.57","1520","2321"
"2003","indirect migration background","higher vocational","2001.82","1745.06","32","600","1250","2014","3000","796.81","3206.83","1162","1900"
"2003","indirect migration background","in school","","","","","","","","","","",""
"2003","indirect migration background","inadequately","","","","","","","","","","",""
"2003","indirect migration background","middle vocational","1131.22","1150","218","320","578","1450","1900","994.32","1268.12","1050","1200"
"2003","indirect migration background","vocational + Abi","1211.21","1405.07","31","320","900","1600","1700","945.58","1476.84","890","1460"
"2003","no migration background","general elemantary","795.44","587.95","721","250","340","1159","1650","755.16","835.72","480","542"
"2003","no migration background","higher education","2241.02","1900","2904","800","1350","2800","3890","2166.74","2315.3","2000","2100"
"2003","no migration background","higher vocational","1646.17","1502.03","1012","600","1056","2100","2682","1586.68","1705.66","1500","1600"
"2003","no migration background","in school","163.47","100","42","50","70","200","300","106.09","220.85","100","200"
"2003","no migration background","inadequately","714.07","510.13","30","93","187","836","1900","500.67","927.47","187","650"
"2003","no migration background","middle vocational","1285.04","1200","5476","325","730","1700","2200","1260.78","1309.3","1200","1200"
"2003","no migration background","vocational + Abi","1409.63","1350","616","338","700","1702","2491","1322.98","1496.28","1200","1390"
"2004","direct migration background","general elemantary","1078.94","1100","259","300","550","1500","1800","1003.13","1154.75","1000","1200"
"2004","direct migration background","higher education","1732.26","1400","236","305","700","2500","3400","1531.53","1932.99","1450","1950"
"2004","direct migration background","higher vocational","1428.36","1500","86","550","933","1800","2200","1267.1","1589.62","1300","1600"
"2004","direct migration background","in school","","","","","","","","","","",""
"2004","direct migration background","inadequately","1010.35","1026.5","46","320","500","1400","1600","838.04","1182.66","900","1400"
"2004","direct migration background","middle vocational","1255.84","1200","544","380","700","1685","2000","1189.98","1321.7","1250","1400"
"2004","direct migration background","vocational + Abi","1296.49","1200","145","400","830","1600","2000","1165.59","1427.39","1170","1400"
"2004","indirect migration background","general elemantary","759.58","591.34","111","282","380","955","1567","641.3","877.86","500","650"
"2004","indirect migration background","higher education","2125.29","1920.87","50","1281","1589","2500","3500","1805.49","2445.09","1700","2499"
"2004","indirect migration background","higher vocational","1563.78","1600","36","750","1100","2000","2048","1294.41","1833.15","1100","1810"
"2004","indirect migration background","in school","","","","","","","","","","",""
"2004","indirect migration background","inadequately","","","","","","","","","","",""
"2004","indirect migration background","middle vocational","1106.42","1098.74","215","330","505","1500","1900","1001.51","1211.33","1000","1210"
"2004","indirect migration background","vocational + Abi","1018.98","968.29","34","400","540","1532","1532","814.46","1223.5","830","1317"
"2004","no migration background","general elemantary","772.71","570.46","670","260","370","1100","1600","729.6","815.82","500","560"
"2004","no migration background","higher education","2256.72","1900","2874","780","1300","2820","4000","2186.41","2327.03","2000","2200"
"2004","no migration background","higher vocational","1637.75","1581.24","994","530","1052","2084","2600","1553.26","1722.24","1480","1600"
"2004","no migration background","in school","249.76","156.34","37","70","120","309","350","183.47","316.05","120","250"
"2004","no migration background","inadequately","775.1","473.75","31","93","207","948","1400","543.72","1006.48","207","700"
"2004","no migration background","middle vocational","1307.94","1240","5265","345","720","1700","2235","1283.29","1332.59","1200","1220"
"2004","no migration background","vocational + Abi","1402.68","1300","619","370","790","1800","2300","1318.26","1487.1","1200","1360"
"2005","direct migration background","general elemantary","916.74","809.75","244","215","380","1350","1700","838.27","995.21","900","1200"
"2005","direct migration background","higher education","1888.83","1500","214","328","821","2600","3506","1656.11","2121.55","1430","1900"
"2005","direct migration background","higher vocational","1372.35","1323.5","81","420","1003","1800","2200","1210.39","1534.31","1250","1601"
"2005","direct migration background","in school","","","","","","","","","","",""
"2005","direct migration background","inadequately","1025.82","1100","41","200","420","1500","1800","828.35","1223.29","900","1300"
"2005","direct migration background","middle vocational","1249.22","1209.02","499","365","700","1700","2000","1183.28","1315.16","1300","1400"
"2005","direct migration background","vocational + Abi","1265.57","1300","140","450","800","1600","1900","1148.26","1382.88","1127","1450"
"2005","indirect migration background","general elemantary","836.13","612.94","99","200","345","1193","2100","705.3","966.96","430","680"
"2005","indirect migration background","higher education","1985.36","1801.42","58","800","1570","2300","3250","1681.83","2288.89","1715","2300"
"2005","indirect migration background","higher vocational","1613.63","1687.56","33","900","1220","1900","2200","1351.89","1875.37","1213","1900"
"2005","indirect migration background","in school","","","","","","","","","","",""
"2005","indirect migration background","inadequately","","","","","","","","","","",""
"2005","indirect migration background","middle vocational","1174.28","1120","225","350","581","1600","2000","1064.74","1283.82","1093","1297"
"2005","indirect migration background","vocational + Abi","972.79","879.82","31","250","510","1435","1660","746.95","1198.63","700","1435"
"2005","no migration background","general elemantary","793.65","600","605","250","389","1150","1600","751.68","835.62","500","590"
"2005","no migration background","higher education","2272.81","1985.83","2733","800","1340","2970","3900","2206.92","2338.7","2000","2165"
"2005","no migration background","higher vocational","1731.97","1700","930","600","1100","2200","2831","1655.63","1808.31","1500","1650"
"2005","no migration background","in school","186.61","144.58","42","55","120","261","354","135.09","238.13","126","254"
"2005","no migration background","inadequately","783.37","416.78","30","80","100","1200","1950","558.1","1008.64","180","800"
"2005","no migration background","middle vocational","1315.12","1250","4966","351","711","1715","2200","1289.31","1340.93","1200","1240"
"2005","no migration background","vocational + Abi","1414.13","1351.04","614","360","770","1900","2352","1326.67","1501.59","1225","1400"
"2006","direct migration background","general elemantary","1035.39","1000","232","300","487","1450","1800","951.81","1118.97","830","1150"
"2006","direct migration background","higher education","1893.53","1500","234","284","646","2589","4000","1684.61","2102.45","1400","1830"
"2006","direct migration background","higher vocational","1477.58","1471.55","86","400","863","1900","2500","1315.12","1640.04","1280","1600"
"2006","direct migration background","in school","","","","","","","","","","",""
"2006","direct migration background","inadequately","1175.3","1100","31","400","1000","1600","1900","948.32","1402.28","800","1400"
"2006","direct migration background","middle vocational","1280.15","1250.4","508","338","650","1700","2000","1209.12","1351.18","1245","1400"
"2006","direct migration background","vocational + Abi","1256.98","1300","147","400","650","1600","2000","1146.41","1367.55","1200","1400"
"2006","indirect migration background","general elemantary","840.27","673.86","92","198","343","1200","1800","724.41","956.13","480","820"
"2006","indirect migration background","higher education","2019.38","1900","66","400","1500","2400","3400","1703.73","2335.03","1660","2253"
"2006","indirect migration background","higher vocational","1571.17","1663.59","37","600","1000","1950","2188","1317.52","1824.82","1300","1900"
"2006","indirect migration background","in school","","","","","","","","","","",""
"2006","indirect migration background","inadequately","","","","","","","","","","",""
"2006","indirect migration background","middle vocational","1133.27","1100","225","400","580","1500","1900","1034.05","1232.49","1042","1200"
"2006","indirect migration background","vocational + Abi","1221.31","1274.56","35","400","800","1600","2000","1015.72","1426.9","850","1400"
"2006","no migration background","general elemantary","809.13","600","598","200","350","1100","1670","763.18","855.08","500","590"
"2006","no migration background","higher education","2342.06","2000","2946","800","1362","3000","4000","2244.73","2439.39","2000","2200"
"2006","no migration background","higher vocational","1691.31","1592.82","954","580","1000","2200","2700","1605","1777.62","1495","1600"
"2006","no migration background","in school","248.39","190.87","33","60","113","290","350","172","324.78","132","250"
"2006","no migration background","inadequately","969.25","647.63","42","92","173","1428","2117","703.3","1235.2","201","650"
"2006","no migration background","middle vocational","1289.36","1250","5298","350","700","1700","2200","1265.39","1313.33","1200","1216"
"2006","no migration background","vocational + Abi","1412.31","1280.76","657","400","850","1850","2400","1331.18","1493.44","1200","1320"
"2007","direct migration background","general elemantary","1101.03","1000","189","300","400","1500","2160","998.59","1203.47","835","1200"
"2007","direct migration background","higher education","1795.61","1480.07","224","386","750","2300","3500","1573.24","2017.98","1400","1940"
"2007","direct migration background","higher vocational","1344.56","1282.59","74","494","727","1800","2200","1159.77","1529.35","1000","1600"
"2007","direct migration background","in school","","","","","","","","","","",""
"2007","direct migration background","inadequately","","","","","","","","","","",""
"2007","direct migration background","middle vocational","1266.2","1209.98","444","325","640","1700","2050","1186.22","1346.18","1260","1400"
"2007","direct migration background","vocational + Abi","1343.69","1500","137","400","780","1700","2033","1220.95","1466.43","1250","1540"
"2007","indirect migration background","general elemantary","830.64","604.57","94","280","375","1200","1500","601.9","1059.38","500","930"
"2007","indirect migration background","higher education","1861.07","1882.55","78","320","1300","2499","3200","1572.99","2149.15","1600","2300"
"2007","indirect migration background","higher vocational","1704.06","1726.08","31","900","1150","1980","3000","1408.61","1999.51","1200","1960"
"2007","indirect migration background","in school","","","","","","","","","","",""
"2007","indirect migration background","inadequately","","","","","","","","","","",""
"2007","indirect migration background","middle vocational","1222.05","1221.44","230","400","600","1600","2000","1119.42","1324.68","1180","1300"
"2007","indirect migration background","vocational + Abi","1176.52","1003.47","37","318","814","1500","2045","985.46","1367.58","900","1350"
"2007","no migration background","general elemantary","848.58","650","532","260","400","1160","1700","797.66","899.5","560","650"
"2007","no migration background","higher education","2286.47","2000","2813","740","1330","2966","4000","2220.41","2352.53","2000","2100"
"2007","no migration background","higher vocational","1727.37","1650","902","586","1100","2200","3000","1656.85","1797.89","1500","1652"
"2007","no migration background","in school","","","","","","","","","","",""
"2007","no migration background","inadequately","1097.99","496.91","33","122","300","1400","3092","773.22","1422.76","200","950"
"2007","no migration background","middle vocational","1304.68","1245.55","5117","366","700","1700","2200","1278.82","1330.54","1200","1200"
"2007","no migration background","vocational + Abi","1437.84","1300","648","400","860","1800","2430","1355.73","1519.95","1202","1360"
"2008","direct migration background","general elemantary","1034.21","1000","186","300","400","1500","1750","935.26","1133.16","800","1100"
"2008","direct migration background","higher education","1793.63","1500","201","340","700","2260","3000","1545.25","2042.01","1400","1900"
"2008","direct migration background","higher vocational","1508.14","1510.13","68","420","800","2175","2366","1306.82","1709.46","1100","1764"
"2008","direct migration background","in school","","","","","","","","","","",""
"2008","direct migration background","inadequately","1071.24","808.29","32","200","475","1600","2500","801.73","1340.75","700","1534"
"2008","direct migration background","middle vocational","1342.37","1300","405","350","750","1731","2094","1260.18","1424.56","1250","1450"
"2008","direct migration background","vocational + Abi","1329.33","1226.13","132","310","565","1700","2450","1180.66","1478","1173","1470"
"2008","indirect migration background","general elemantary","878.63","800","94","252","410","1300","1420","770.2","987.06","540","800"
"2008","indirect migration background","higher education","1965.09","1709.71","76","900","1600","2400","3500","1700.97","2229.21","1700","2300"
"2008","indirect migration background","higher vocational","","","","","","","","","","",""
"2008","indirect migration background","in school","","","","","","","","","","",""
"2008","indirect migration background","inadequately","","","","","","","","","","",""
"2008","indirect migration background","middle vocational","1194.75","1100","238","350","553","1720","2100","1090.32","1299.18","1100","1300"
"2008","indirect migration background","vocational + Abi","","","","","","","","","","",""
"2008","no migration background","general elemantary","820.44","600","488","230","378","1150","1729","762.02","878.86","531","620"
"2008","no migration background","higher education","2374.69","2030","2661","778","1350","3000","4050","2307.73","2441.65","2030","2200"
"2008","no migration background","higher vocational","1676.89","1571.12","829","514","1000","2189","2850","1601.32","1752.46","1500","1700"
"2008","no migration background","in school","","","","","","","","","","",""
"2008","no migration background","inadequately","1008.38","799.32","31","150","390","1391","2230","757.02","1259.74","209","1000"
"2008","no migration background","middle vocational","1321.61","1300","4841","368","700","1754","2250","1296.2","1347.02","1200","1250"
"2008","no migration background","vocational + Abi","1438.28","1300","639","400","800","1850","2550","1354","1522.56","1200","1341"
"2009","direct migration background","general elemantary","992.63","1075.83","144","260","400","1400","1700","893.4","1091.86","800","1200"
"2009","direct migration background","higher education","1742.38","1400","200","330","600","2200","3500","1504.65","1980.11","1400","1800"
"2009","direct migration background","higher vocational","1301.5","1299.2","53","400","670","1716","2000","1080.63","1522.37","800","1557"
"2009","direct migration background","in school","","","","","","","","","","",""
"2009","direct migration background","inadequately","","","","","","","","","","",""
"2009","direct migration background","middle vocational","1285.08","1200","356","337","520","1700","2300","1195.37","1374.79","1200","1400"
"2009","direct migration background","vocational + Abi","1366.69","1262.07","113","350","600","1780","2400","1209.98","1523.4","1000","1500"
"2009","indirect migration background","general elemantary","720.31","631.7","93","310","375","1100","1400","611.03","829.59","600","900"
"2009","indirect migration background","higher education","2123.21","1900","78","1000","1750","2500","3417","1812.35","2434.07","1800","2300"
"2009","indirect migration background","higher vocational","","","","","","","","","","",""
"2009","indirect migration background","in school","","","","","","","","","","",""
"2009","indirect migration background","inadequately","","","","","","","","","","",""
"2009","indirect migration background","middle vocational","1362.63","1300","200","400","709","1700","2300","1222.9","1502.36","1200","1414"
"2009","indirect migration background","vocational + Abi","","","","","","","","","","",""
"2009","no migration background","general elemantary","915.22","815","442","240","400","1300","1800","858.96","971.48","580","700"
"2009","no migration background","higher education","2387.57","2050.27","2532","800","1400","3000","4000","2316.73","2458.41","2050","2200"
"2009","no migration background","higher vocational","1699.43","1600","786","400","1000","2200","3000","1623.81","1775.05","1520","1700"
"2009","no migration background","in school","195.34","123.96","31","80","99","204","380","117.38","273.3","114","299"
"2009","no migration background","inadequately","","","","","","","","","","",""
"2009","no migration background","middle vocational","1328.87","1300","4542","380","700","1800","2232","1301.33","1356.41","1200","1278"
"2009","no migration background","vocational + Abi","1536.41","1475.76","575","470","900","1900","2550","1443.19","1629.63","1320","1500"
"2010","direct migration background","general elemantary","980.35","850","273","300","400","1400","1800","896.71","1063.99","850","1200"
"2010","direct migration background","higher education","1828.46","1438.43","330","270","590","2500","3705","1636.44","2020.48","1500","1900"
"2010","direct migration background","higher vocational","1416.97","1391.17","63","400","800","1900","2300","1205.7","1628.24","1191","1875"
"2010","direct migration background","in school","","","","","","","","","","",""
"2010","direct migration background","inadequately","1435.56","1200","54","319","1000","1900","2800","1211.75","1659.37","900","1500"
"2010","direct migration background","middle vocational","1254.8","1200","568","325","600","1800","2150","1181.31","1328.29","1234","1400"
"2010","direct migration background","vocational + Abi","2001.09","1544.82","192","411","900","1935","2500","1741.09","2261.09","1100","1425"
"2010","indirect migration background","general elemantary","842.34","650","94","310","400","1200","1850","730.13","954.55","490","800"
"2010","indirect migration background","higher education","2164.42","1952.05","125","540","1600","2700","3600","1871.21","2457.63","1870","2400"
"2010","indirect migration background","higher vocational","1730.77","1861.71","42","739","800","2300","2900","1435.87","2025.67","1400","2200"
"2010","indirect migration background","in school","","","","","","","","","","",""
"2010","indirect migration background","inadequately","","","","","","","","","","",""
"2010","indirect migration background","middle vocational","1175.59","1200","299","300","520","1600","2170","1074.22","1276.96","1200","1400"
"2010","indirect migration background","vocational + Abi","1352.91","1310.62","62","184","1060","1661","2225","1072.7","1633.12","1100","1700"
"2010","no migration background","general elemantary","867.44","690","617","231","370","1200","1800","816.16","918.72","521","680"
"2010","no migration background","higher education","2415.09","2100","3284","800","1400","3000","4000","2349.64","2480.54","2100","2250"
"2010","no migration background","higher vocational","1830.51","1800","986","600","1141","2341","2982","1759.07","1901.95","1684","1800"
"2010","no migration background","in school","233.84","168.98","31","35","99","400","400","168.91","298.77","100","345"
"2010","no migration background","inadequately","834.12","507.65","46","96","150","1200","2150","611.59","1056.65","175","638"
"2010","no migration background","middle vocational","1360.93","1300","5939","350","700","1800","2300","1335.29","1386.57","1200","1226"
"2010","no migration background","vocational + Abi","1589.61","1450","913","400","927","1997","2800","1514.83","1664.39","1300","1400"
"2011","direct migration background","general elemantary","1067.76","1000","289","320","492","1600","2000","990.31","1145.21","900","1200"
"2011","direct migration background","higher education","2030.55","1608.67","397","400","890","2730","4000","1850.98","2210.12","1500","1800"
"2011","direct migration background","higher vocational","1428.95","1403.43","75","320","1000","1800","2400","1215.35","1642.55","1365","1800"
"2011","direct migration background","in school","","","","","","","","","","",""
"2011","direct migration background","inadequately","1180.58","1056.22","66","300","480","1600","3000","1008.86","1352.3","600","1200"
"2011","direct migration background","middle vocational","1323.26","1276.73","696","380","630","1820","2200","1263.66","1382.86","1203","1400"
"2011","direct migration background","vocational + Abi","1648.3","1600","217","450","1090","2000","2500","1537.67","1758.93","1200","1490"
"2011","indirect migration background","general elemantary","888.96","727.36","112","320","400","1400","1676","776.07","1001.85","490","840"
"2011","indirect migration background","higher education","2409.81","2121.28","166","1088","1700","3100","3900","2167.81","2651.81","2000","2500"
"2011","indirect migration background","higher vocational","1727.56","1733.12","50","200","1300","2253","2700","1458.1","1997.02","1535","2400"
"2011","indirect migration background","in school","","","","","","","","","","",""
"2011","indirect migration background","inadequately","","","","","","","","","","",""
"2011","indirect migration background","middle vocational","1278.48","1200","361","380","650","1700","2200","1167.34","1389.62","1100","1300"
"2011","indirect migration background","vocational + Abi","1211.75","1253.02","69","350","730","1596","1800","993.48","1430.02","912","1560"
"2011","no migration background","general elemantary","856.85","650","810","270","398","1200","1800","813.34","900.36","590","700"
"2011","no migration background","higher education","2452.92","2100","3892","860","1500","3100","4100","2392.45","2513.39","2180","2300"
"2011","no migration background","higher vocational","1868.1","1800","1145","630","1137","2400","3000","1804.39","1931.81","1700","1894"
"2011","no migration background","in school","273.79","251.47","45","80","117","350","480","209.07","338.51","100","300"
"2011","no migration background","inadequately","882.07","705.41","69","80","216","1006","2238","663.1","1101.04","331","730"
"2011","no migration background","middle vocational","1384.95","1330.9","7060","396","800","1800","2300","1362.54","1407.36","1200","1276"
"2011","no migration background","vocational + Abi","1663.94","1500","1147","550","1097","2000","2975","1592.28","1735.6","1300","1400"
"2012","direct migration background","general elemantary","1078.17","1000","326","370","400","1600","1860","1000.74","1155.6","898","1150"
"2012","direct migration background","higher education","2054.08","1800","399","380","900","2700","4000","1804.22","2303.94","1500","1890"
"2012","direct migration background","higher vocational","1646.95","1800","70","497","1300","1960","2500","1438.22","1855.68","1400","1900"
"2012","direct migration background","in school","","","","","","","","","","",""
"2012","direct migration background","inadequately","1271.84","1200","58","399","550","1754","2900","1080.61","1463.07","700","1300"
"2012","direct migration background","middle vocational","1343.64","1300","680","350","600","1800","2300","1281.86","1405.42","1200","1495"
"2012","direct migration background","vocational + Abi","1476.89","1500","237","480","875","2000","2500","1377.76","1576.02","1100","1450"
"2012","indirect migration background","general elemantary","891.76","689.39","128","280","400","1450","1800","783.62","999.9","600","849"
"2012","indirect migration background","higher education","2525.97","2400","162","926","1712","3041","4000","2275.8","2776.14","2000","2600"
"2012","indirect migration background","higher vocational","1944.77","2000","50","860","1100","2406","3400","1669.43","2220.11","1600","2400"
"2012","indirect migration background","in school","","","","","","","","","","",""
"2012","indirect migration background","inadequately","","","","","","","","","","",""
"2012","indirect migration background","middle vocational","1302.19","1300","363","365","630","1700","2200","1209.35","1395.03","1100","1343"
"2012","indirect migration background","vocational + Abi","1390.49","1466.91","78","375","1147","1670","2156","1178.49","1602.49","1100","1600"
"2012","no migration background","general elemantary","908.37","750","790","248","400","1300","1800","856.08","960.66","600","722"
"2012","no migration background","higher education","2501.34","2200","3800","820","1500","3200","4230","2439.45","2563.23","2200","2325"
"2012","no migration background","higher vocational","2016.43","1969.75","1116","789","1300","2499","3300","1947.81","2085.05","1800","1950"
"2012","no migration background","in school","232.49","230","54","94","160","300","398","193.18","271.8","150","250"
"2012","no migration background","inadequately","984.81","514.11","81","200","320","1200","2350","807.2","1162.42","397","729"
"2012","no migration background","middle vocational","1391.99","1345.59","6973","389","750","1850","2369","1369.2","1414.78","1200","1300"
"2012","no migration background","vocational + Abi","1597.96","1500","1156","480","1000","2000","2800","1540.49","1655.43","1314","1450"
"2013","direct migration background","general elemantary","1093.86","1017.76","776","370","500","1600","2000","1046.36","1141.36","800","1000"
"2013","direct migration background","higher education","2019","1750","966","400","980","2750","4000","1924.99","2113.01","1500","1700"
"2013","direct migration background","higher vocational","1470.3","1453.56","84","424","1000","1742","2300","1261.4","1679.2","1340","1900"
"2013","direct migration background","in school","","","","","","","","","","",""
"2013","direct migration background","inadequately","1127.08","1000","162","250","400","1600","2200","1018.4","1235.76","661","1050"
"2013","direct migration background","middle vocational","1303.26","1300","1431","360","700","1800","2150","1263.07","1343.45","1200","1300"
"2013","direct migration background","vocational + Abi","1379.48","1345.04","566","409","850","1840","2300","1318.35","1440.61","1200","1300"
"2013","indirect migration background","general elemantary","838.67","600","269","282","400","1200","1800","763.36","913.98","532","630"
"2013","indirect migration background","higher education","2551.85","2266.18","280","1150","1680","3000","4500","2331.01","2772.69","2000","2300"
"2013","indirect migration background","higher vocational","1971.97","1931.36","59","1100","1400","2406","2900","1719.82","2224.12","1700","2342"
"2013","indirect migration background","in school","","","","","","","","","","",""
"2013","indirect migration background","inadequately","","","","","","","","","","",""
