"pli0165","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","2019","Employed","inadequately","2","","",""
"Min 1x per month","2019","Employed","general elemantary","3","","",""
"Min 1x per month","2019","Employed","middle vocational","2","","",""
"Min 1x per month","2019","Employed","vocational + Abi","","","",""
"Min 1x per month","2019","Employed","higher vocational","","","",""
"Min 1x per month","2019","Employed","higher education","2","","",""
"Rarely","2019","Not Employed","in school","","","",""
"Rarely","2019","Not Employed","inadequately","71","0.0691529042445044","0.0542071214411844","0.0840986870478244"
"Rarely","2019","Not Employed","general elemantary","23","","",""
"Rarely","2019","Not Employed","middle vocational","22","","",""
"Rarely","2019","Not Employed","vocational + Abi","","","",""
"Rarely","2019","Not Employed","higher vocational","","","",""
"Rarely","2019","Not Employed","higher education","24","","",""
"Rarely","2019","Employed","in school","","","",""
"Rarely","2019","Employed","inadequately","10","","",""
"Rarely","2019","Employed","general elemantary","6","","",""
"Rarely","2019","Employed","middle vocational","4","","",""
"Rarely","2019","Employed","vocational + Abi","1","","",""
"Rarely","2019","Employed","higher vocational","","","",""
"Rarely","2019","Employed","higher education","6","","",""
"Never","2019","Not Employed","in school","","","",""
"Never","2019","Not Employed","inadequately","155","0.118590140579802","0.0995448534461989","0.137635427713405"
"Never","2019","Not Employed","general elemantary","38","0.074313556041243","0.0517705206465368","0.0968565914359492"
"Never","2019","Not Employed","middle vocational","26","","",""
"Never","2019","Not Employed","vocational + Abi","4","","",""
"Never","2019","Not Employed","higher vocational","","","",""
"Never","2019","Not Employed","higher education","16","","",""
"Never","2019","Employed","in school","","","",""
"Never","2019","Employed","inadequately","15","","",""
"Never","2019","Employed","general elemantary","9","","",""
"Never","2019","Employed","middle vocational","4","","",""
"Never","2019","Employed","vocational + Abi","2","","",""
"Never","2019","Employed","higher vocational","","","",""
"Never","2019","Employed","higher education","7","","",""
