"pli0165","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","2015","Other degree","Single parent ","","","",""
"Min 1x per week","2015","Other degree","Couple + C. LE 16 ","","","",""
"Min 1x per week","2015","Other degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","2015","Other degree","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2015","no degree/no degree yet","1-pers.-HH","","","",""
"Min 1x per week","2015","no degree/no degree yet","(Married) couple without C. ","","","",""
"Min 1x per week","2015","no degree/no degree yet","Single parent ","","","",""
"Min 1x per week","2015","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Min 1x per week","2015","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Min 1x per week","2015","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2015","lower secondary degree","1-pers.-HH","","","",""
"Min 1x per month","2015","lower secondary degree","(Married) couple without C. ","","","",""
"Min 1x per month","2015","lower secondary degree","Single parent ","","","",""
"Min 1x per month","2015","lower secondary degree","Couple + C. LE 16 ","","","",""
"Min 1x per month","2015","lower secondary degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","2015","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2015","secondary school degree","1-pers.-HH","","","",""
"Min 1x per month","2015","secondary school degree","(Married) couple without C. ","","","",""
"Min 1x per month","2015","secondary school degree","Single parent ","","","",""
"Min 1x per month","2015","secondary school degree","Couple + C. LE 16 ","","","",""
"Min 1x per month","2015","secondary school degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","2015","secondary school degree","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2015","college entrance qualification","1-pers.-HH","","","",""
"Min 1x per month","2015","college entrance qualification","(Married) couple without C. ","","","",""
"Min 1x per month","2015","college entrance qualification","Single parent ","","","",""
"Min 1x per month","2015","college entrance qualification","Couple + C. LE 16 ","","","",""
"Min 1x per month","2015","college entrance qualification","Couple + C. GT 16 ","","","",""
"Min 1x per month","2015","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2015","Other degree","1-pers.-HH","","","",""
"Min 1x per month","2015","Other degree","(Married) couple without C. ","","","",""
"Min 1x per month","2015","Other degree","Single parent ","","","",""
"Min 1x per month","2015","Other degree","Couple + C. LE 16 ","","","",""
"Min 1x per month","2015","Other degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","2015","Other degree","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2015","no degree/no degree yet","1-pers.-HH","","","",""
"Min 1x per month","2015","no degree/no degree yet","(Married) couple without C. ","","","",""
"Min 1x per month","2015","no degree/no degree yet","Single parent ","","","",""
"Min 1x per month","2015","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Min 1x per month","2015","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Min 1x per month","2015","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Rarely","2015","lower secondary degree","1-pers.-HH","","","",""
"Rarely","2015","lower secondary degree","(Married) couple without C. ","","","",""
"Rarely","2015","lower secondary degree","Single parent ","","","",""
"Rarely","2015","lower secondary degree","Couple + C. LE 16 ","","","",""
"Rarely","2015","lower secondary degree","Couple + C. GT 16 ","","","",""
"Rarely","2015","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Rarely","2015","secondary school degree","1-pers.-HH","","","",""
"Rarely","2015","secondary school degree","(Married) couple without C. ","","","",""
"Rarely","2015","secondary school degree","Single parent ","","","",""
"Rarely","2015","secondary school degree","Couple + C. LE 16 ","","","",""
"Rarely","2015","secondary school degree","Couple + C. GT 16 ","","","",""
"Rarely","2015","secondary school degree","Couple + C. LE and GT 16","","","",""
"Rarely","2015","college entrance qualification","1-pers.-HH","","","",""
"Rarely","2015","college entrance qualification","(Married) couple without C. ","","","",""
"Rarely","2015","college entrance qualification","Single parent ","","","",""
"Rarely","2015","college entrance qualification","Couple + C. LE 16 ","","","",""
"Rarely","2015","college entrance qualification","Couple + C. GT 16 ","","","",""
"Rarely","2015","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Rarely","2015","Other degree","1-pers.-HH","","","",""
"Rarely","2015","Other degree","(Married) couple without C. ","","","",""
"Rarely","2015","Other degree","Single parent ","","","",""
"Rarely","2015","Other degree","Couple + C. LE 16 ","","","",""
"Rarely","2015","Other degree","Couple + C. GT 16 ","","","",""
"Rarely","2015","Other degree","Couple + C. LE and GT 16","","","",""
"Rarely","2015","no degree/no degree yet","1-pers.-HH","","","",""
"Rarely","2015","no degree/no degree yet","(Married) couple without C. ","","","",""
"Rarely","2015","no degree/no degree yet","Single parent ","","","",""
"Rarely","2015","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Rarely","2015","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Rarely","2015","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Never","2015","lower secondary degree","1-pers.-HH","","","",""
"Never","2015","lower secondary degree","(Married) couple without C. ","","","",""
"Never","2015","lower secondary degree","Single parent ","","","",""
"Never","2015","lower secondary degree","Couple + C. LE 16 ","","","",""
"Never","2015","lower secondary degree","Couple + C. GT 16 ","","","",""
"Never","2015","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Never","2015","secondary school degree","1-pers.-HH","","","",""
"Never","2015","secondary school degree","(Married) couple without C. ","","","",""
"Never","2015","secondary school degree","Single parent ","","","",""
"Never","2015","secondary school degree","Couple + C. LE 16 ","","","",""
"Never","2015","secondary school degree","Couple + C. GT 16 ","","","",""
"Never","2015","secondary school degree","Couple + C. LE and GT 16","","","",""
"Never","2015","college entrance qualification","1-pers.-HH","","","",""
"Never","2015","college entrance qualification","(Married) couple without C. ","","","",""
"Never","2015","college entrance qualification","Single parent ","","","",""
"Never","2015","college entrance qualification","Couple + C. LE 16 ","","","",""
"Never","2015","college entrance qualification","Couple + C. GT 16 ","","","",""
"Never","2015","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Never","2015","Other degree","1-pers.-HH","","","",""
"Never","2015","Other degree","(Married) couple without C. ","","","",""
"Never","2015","Other degree","Single parent ","","","",""
"Never","2015","Other degree","Couple + C. LE 16 ","","","",""
"Never","2015","Other degree","Couple + C. GT 16 ","","","",""
"Never","2015","Other degree","Couple + C. LE and GT 16","","","",""
"Never","2015","no degree/no degree yet","1-pers.-HH","","","",""
"Never","2015","no degree/no degree yet","(Married) couple without C. ","","","",""
"Never","2015","no degree/no degree yet","Single parent ","","","",""
"Never","2015","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Never","2015","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Never","2015","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Daily","2016","lower secondary degree","1-pers.-HH","","","",""
"Daily","2016","lower secondary degree","(Married) couple without C. ","","","",""
"Daily","2016","lower secondary degree","Single parent ","","","",""
"Daily","2016","lower secondary degree","Couple + C. LE 16 ","","","",""
"Daily","2016","lower secondary degree","Couple + C. GT 16 ","","","",""
"Daily","2016","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Daily","2016","secondary school degree","1-pers.-HH","","","",""
"Daily","2016","secondary school degree","(Married) couple without C. ","","","",""
"Daily","2016","secondary school degree","Single parent ","","","",""
"Daily","2016","secondary school degree","Couple + C. LE 16 ","","","",""
"Daily","2016","secondary school degree","Couple + C. GT 16 ","","","",""
"Daily","2016","secondary school degree","Couple + C. LE and GT 16","","","",""
"Daily","2016","college entrance qualification","1-pers.-HH","","","",""
"Daily","2016","college entrance qualification","(Married) couple without C. ","","","",""
"Daily","2016","college entrance qualification","Single parent ","","","",""
"Daily","2016","college entrance qualification","Couple + C. LE 16 ","","","",""
"Daily","2016","college entrance qualification","Couple + C. GT 16 ","","","",""
"Daily","2016","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Daily","2016","Other degree","1-pers.-HH","","","",""
"Daily","2016","Other degree","(Married) couple without C. ","","","",""
"Daily","2016","Other degree","Single parent ","","","",""
"Daily","2016","Other degree","Couple + C. LE 16 ","","","",""
"Daily","2016","Other degree","Couple + C. GT 16 ","","","",""
"Daily","2016","Other degree","Couple + C. LE and GT 16","","","",""
"Daily","2016","no degree/no degree yet","1-pers.-HH","","","",""
"Daily","2016","no degree/no degree yet","(Married) couple without C. ","","","",""
"Daily","2016","no degree/no degree yet","Single parent ","","","",""
"Daily","2016","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Daily","2016","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Daily","2016","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2016","lower secondary degree","1-pers.-HH","","","",""
"Min 1x per week","2016","lower secondary degree","(Married) couple without C. ","","","",""
"Min 1x per week","2016","lower secondary degree","Single parent ","","","",""
"Min 1x per week","2016","lower secondary degree","Couple + C. LE 16 ","","","",""
"Min 1x per week","2016","lower secondary degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","2016","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2016","secondary school degree","1-pers.-HH","","","",""
"Min 1x per week","2016","secondary school degree","(Married) couple without C. ","","","",""
"Min 1x per week","2016","secondary school degree","Single parent ","","","",""
"Min 1x per week","2016","secondary school degree","Couple + C. LE 16 ","","","",""
"Min 1x per week","2016","secondary school degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","2016","secondary school degree","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2016","college entrance qualification","1-pers.-HH","","","",""
"Min 1x per week","2016","college entrance qualification","(Married) couple without C. ","","","",""
"Min 1x per week","2016","college entrance qualification","Single parent ","","","",""
"Min 1x per week","2016","college entrance qualification","Couple + C. LE 16 ","","","",""
"Min 1x per week","2016","college entrance qualification","Couple + C. GT 16 ","","","",""
"Min 1x per week","2016","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2016","Other degree","1-pers.-HH","","","",""
"Min 1x per week","2016","Other degree","(Married) couple without C. ","","","",""
"Min 1x per week","2016","Other degree","Single parent ","","","",""
"Min 1x per week","2016","Other degree","Couple + C. LE 16 ","","","",""
"Min 1x per week","2016","Other degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","2016","Other degree","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2016","no degree/no degree yet","1-pers.-HH","","","",""
"Min 1x per week","2016","no degree/no degree yet","(Married) couple without C. ","","","",""
"Min 1x per week","2016","no degree/no degree yet","Single parent ","","","",""
"Min 1x per week","2016","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Min 1x per week","2016","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Min 1x per week","2016","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2016","lower secondary degree","1-pers.-HH","","","",""
"Min 1x per month","2016","lower secondary degree","(Married) couple without C. ","","","",""
"Min 1x per month","2016","lower secondary degree","Single parent ","","","",""
"Min 1x per month","2016","lower secondary degree","Couple + C. LE 16 ","","","",""
"Min 1x per month","2016","lower secondary degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","2016","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2016","secondary school degree","1-pers.-HH","","","",""
"Min 1x per month","2016","secondary school degree","(Married) couple without C. ","","","",""
"Min 1x per month","2016","secondary school degree","Single parent ","","","",""
"Min 1x per month","2016","secondary school degree","Couple + C. LE 16 ","","","",""
"Min 1x per month","2016","secondary school degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","2016","secondary school degree","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2016","college entrance qualification","1-pers.-HH","","","",""
"Min 1x per month","2016","college entrance qualification","(Married) couple without C. ","","","",""
"Min 1x per month","2016","college entrance qualification","Single parent ","","","",""
"Min 1x per month","2016","college entrance qualification","Couple + C. LE 16 ","","","",""
"Min 1x per month","2016","college entrance qualification","Couple + C. GT 16 ","","","",""
"Min 1x per month","2016","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2016","Other degree","1-pers.-HH","","","",""
"Min 1x per month","2016","Other degree","(Married) couple without C. ","","","",""
"Min 1x per month","2016","Other degree","Single parent ","","","",""
"Min 1x per month","2016","Other degree","Couple + C. LE 16 ","","","",""
"Min 1x per month","2016","Other degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","2016","Other degree","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2016","no degree/no degree yet","1-pers.-HH","","","",""
"Min 1x per month","2016","no degree/no degree yet","(Married) couple without C. ","","","",""
"Min 1x per month","2016","no degree/no degree yet","Single parent ","","","",""
"Min 1x per month","2016","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Min 1x per month","2016","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Min 1x per month","2016","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Rarely","2016","lower secondary degree","1-pers.-HH","","","",""
"Rarely","2016","lower secondary degree","(Married) couple without C. ","","","",""
"Rarely","2016","lower secondary degree","Single parent ","","","",""
"Rarely","2016","lower secondary degree","Couple + C. LE 16 ","","","",""
"Rarely","2016","lower secondary degree","Couple + C. GT 16 ","","","",""
"Rarely","2016","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Rarely","2016","secondary school degree","1-pers.-HH","","","",""
"Rarely","2016","secondary school degree","(Married) couple without C. ","","","",""
"Rarely","2016","secondary school degree","Single parent ","","","",""
"Rarely","2016","secondary school degree","Couple + C. LE 16 ","","","",""
"Rarely","2016","secondary school degree","Couple + C. GT 16 ","","","",""
"Rarely","2016","secondary school degree","Couple + C. LE and GT 16","","","",""
"Rarely","2016","college entrance qualification","1-pers.-HH","","","",""
"Rarely","2016","college entrance qualification","(Married) couple without C. ","","","",""
"Rarely","2016","college entrance qualification","Single parent ","","","",""
"Rarely","2016","college entrance qualification","Couple + C. LE 16 ","","","",""
"Rarely","2016","college entrance qualification","Couple + C. GT 16 ","","","",""
"Rarely","2016","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Rarely","2016","Other degree","1-pers.-HH","","","",""
"Rarely","2016","Other degree","(Married) couple without C. ","","","",""
"Rarely","2016","Other degree","Single parent ","","","",""
"Rarely","2016","Other degree","Couple + C. LE 16 ","","","",""
"Rarely","2016","Other degree","Couple + C. GT 16 ","","","",""
"Rarely","2016","Other degree","Couple + C. LE and GT 16","","","",""
"Rarely","2016","no degree/no degree yet","1-pers.-HH","","","",""
"Rarely","2016","no degree/no degree yet","(Married) couple without C. ","","","",""
"Rarely","2016","no degree/no degree yet","Single parent ","","","",""
"Rarely","2016","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Rarely","2016","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Rarely","2016","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Never","2016","lower secondary degree","1-pers.-HH","","","",""
"Never","2016","lower secondary degree","(Married) couple without C. ","","","",""
"Never","2016","lower secondary degree","Single parent ","","","",""
"Never","2016","lower secondary degree","Couple + C. LE 16 ","","","",""
"Never","2016","lower secondary degree","Couple + C. GT 16 ","","","",""
"Never","2016","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Never","2016","secondary school degree","1-pers.-HH","","","",""
"Never","2016","secondary school degree","(Married) couple without C. ","","","",""
"Never","2016","secondary school degree","Single parent ","","","",""
"Never","2016","secondary school degree","Couple + C. LE 16 ","","","",""
"Never","2016","secondary school degree","Couple + C. GT 16 ","","","",""
"Never","2016","secondary school degree","Couple + C. LE and GT 16","","","",""
"Never","2016","college entrance qualification","1-pers.-HH","","","",""
"Never","2016","college entrance qualification","(Married) couple without C. ","","","",""
"Never","2016","college entrance qualification","Single parent ","","","",""
"Never","2016","college entrance qualification","Couple + C. LE 16 ","","","",""
"Never","2016","college entrance qualification","Couple + C. GT 16 ","","","",""
"Never","2016","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Never","2016","Other degree","1-pers.-HH","","","",""
"Never","2016","Other degree","(Married) couple without C. ","","","",""
"Never","2016","Other degree","Single parent ","","","",""
"Never","2016","Other degree","Couple + C. LE 16 ","","","",""
"Never","2016","Other degree","Couple + C. GT 16 ","","","",""
"Never","2016","Other degree","Couple + C. LE and GT 16","","","",""
"Never","2016","no degree/no degree yet","1-pers.-HH","","","",""
"Never","2016","no degree/no degree yet","(Married) couple without C. ","","","",""
"Never","2016","no degree/no degree yet","Single parent ","","","",""
"Never","2016","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Never","2016","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Never","2016","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Daily","2017","lower secondary degree","1-pers.-HH","5","","",""
"Daily","2017","lower secondary degree","(Married) couple without C. ","","","",""
"Daily","2017","lower secondary degree","Single parent ","2","","",""
"Daily","2017","lower secondary degree","Couple + C. LE 16 ","6","","",""
"Daily","2017","lower secondary degree","Couple + C. GT 16 ","1","","",""
"Daily","2017","lower secondary degree","Couple + C. LE and GT 16","4","","",""
"Daily","2017","secondary school degree","1-pers.-HH","2","","",""
"Daily","2017","secondary school degree","(Married) couple without C. ","","","",""
"Daily","2017","secondary school degree","Single parent ","3","","",""
"Daily","2017","secondary school degree","Couple + C. LE 16 ","1","","",""
"Daily","2017","secondary school degree","Couple + C. GT 16 ","2","","",""
"Daily","2017","secondary school degree","Couple + C. LE and GT 16","1","","",""
"Daily","2017","college entrance qualification","1-pers.-HH","2","","",""
"Daily","2017","college entrance qualification","(Married) couple without C. ","","","",""
"Daily","2017","college entrance qualification","Single parent ","1","","",""
"Daily","2017","college entrance qualification","Couple + C. LE 16 ","1","","",""
"Daily","2017","college entrance qualification","Couple + C. GT 16 ","","","",""
"Daily","2017","college entrance qualification","Couple + C. LE and GT 16","7","","",""
"Daily","2017","Other degree","1-pers.-HH","441","0.693803448512831","0.657256942708905","0.730349954316757"
"Daily","2017","Other degree","(Married) couple without C. ","80","0.693675878937011","0.610149422953649","0.777202334920374"
"Daily","2017","Other degree","Single parent ","119","0.623525137954017","0.552349221983166","0.694701053924869"
"Daily","2017","Other degree","Couple + C. LE 16 ","765","0.636660770975648","0.609482271984556","0.66383926996674"
"Daily","2017","Other degree","Couple + C. GT 16 ","40","0.744445382603833","0.629173062945138","0.859717702262528"
"Daily","2017","Other degree","Couple + C. LE and GT 16","175","0.576538873846267","0.519865673620866","0.633212074071669"
"Daily","2017","no degree/no degree yet","1-pers.-HH","214","0.520189016236904","0.47194814254703","0.568429889926778"
"Daily","2017","no degree/no degree yet","(Married) couple without C. ","37","0.364122629370464","0.256646195369864","0.471599063371063"
"Daily","2017","no degree/no degree yet","Single parent ","78","0.391915210729647","0.318531146601979","0.465299274857314"
"Daily","2017","no degree/no degree yet","Couple + C. LE 16 ","452","0.472602076560958","0.440218133832648","0.504986019289269"
"Daily","2017","no degree/no degree yet","Couple + C. GT 16 ","14","","",""
"Daily","2017","no degree/no degree yet","Couple + C. LE and GT 16","126","0.37531061042768","0.318289497111649","0.432331723743711"
"Min 1x per week","2017","lower secondary degree","1-pers.-HH","2","","",""
"Min 1x per week","2017","lower secondary degree","(Married) couple without C. ","","","",""
"Min 1x per week","2017","lower secondary degree","Single parent ","","","",""
"Min 1x per week","2017","lower secondary degree","Couple + C. LE 16 ","1","","",""
"Min 1x per week","2017","lower secondary degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","2017","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2017","secondary school degree","1-pers.-HH","2","","",""
"Min 1x per week","2017","secondary school degree","(Married) couple without C. ","","","",""
"Min 1x per week","2017","secondary school degree","Single parent ","","","",""
"Min 1x per week","2017","secondary school degree","Couple + C. LE 16 ","","","",""
"Min 1x per week","2017","secondary school degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","2017","secondary school degree","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2017","college entrance qualification","1-pers.-HH","1","","",""
"Min 1x per week","2017","college entrance qualification","(Married) couple without C. ","","","",""
"Min 1x per week","2017","college entrance qualification","Single parent ","1","","",""
"Min 1x per week","2017","college entrance qualification","Couple + C. LE 16 ","","","",""
"Min 1x per week","2017","college entrance qualification","Couple + C. GT 16 ","","","",""
"Min 1x per week","2017","college entrance qualification","Couple + C. LE and GT 16","3","","",""
"Min 1x per week","2017","Other degree","1-pers.-HH","88","0.136650996693404","0.109416015249155","0.163885978137653"
"Min 1x per week","2017","Other degree","(Married) couple without C. ","16","","",""
"Min 1x per week","2017","Other degree","Single parent ","23","","",""
"Min 1x per week","2017","Other degree","Couple + C. LE 16 ","212","0.176398032568371","0.154859265800523","0.197936799336218"
"Min 1x per week","2017","Other degree","Couple + C. GT 16 ","5","","",""
"Min 1x per week","2017","Other degree","Couple + C. LE and GT 16","45","0.12947068191927","0.0909641785253783","0.167977185313162"
"Min 1x per week","2017","no degree/no degree yet","1-pers.-HH","81","0.157997855814027","0.122778478091196","0.193217233536857"
"Min 1x per week","2017","no degree/no degree yet","(Married) couple without C. ","10","","",""
"Min 1x per week","2017","no degree/no degree yet","Single parent ","22","","",""
"Min 1x per week","2017","no degree/no degree yet","Couple + C. LE 16 ","187","0.195585855631794","0.169856952397857","0.221314758865731"
"Min 1x per week","2017","no degree/no degree yet","Couple + C. GT 16 ","4","","",""
"Min 1x per week","2017","no degree/no degree yet","Couple + C. LE and GT 16","53","0.198368758662137","0.151408318227448","0.245329199096825"
"Min 1x per month","2017","lower secondary degree","1-pers.-HH","","","",""
"Min 1x per month","2017","lower secondary degree","(Married) couple without C. ","","","",""
"Min 1x per month","2017","lower secondary degree","Single parent ","","","",""
"Min 1x per month","2017","lower secondary degree","Couple + C. LE 16 ","","","",""
"Min 1x per month","2017","lower secondary degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","2017","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2017","secondary school degree","1-pers.-HH","","","",""
"Min 1x per month","2017","secondary school degree","(Married) couple without C. ","","","",""
"Min 1x per month","2017","secondary school degree","Single parent ","1","","",""
"Min 1x per month","2017","secondary school degree","Couple + C. LE 16 ","","","",""
"Min 1x per month","2017","secondary school degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","2017","secondary school degree","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2017","college entrance qualification","1-pers.-HH","1","","",""
"Min 1x per month","2017","college entrance qualification","(Married) couple without C. ","","","",""
"Min 1x per month","2017","college entrance qualification","Single parent ","","","",""
"Min 1x per month","2017","college entrance qualification","Couple + C. LE 16 ","","","",""
"Min 1x per month","2017","college entrance qualification","Couple + C. GT 16 ","","","",""
"Min 1x per month","2017","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2017","Other degree","1-pers.-HH","13","","",""
"Min 1x per month","2017","Other degree","(Married) couple without C. ","2","","",""
"Min 1x per month","2017","Other degree","Single parent ","3","","",""
"Min 1x per month","2017","Other degree","Couple + C. LE 16 ","33","0.0242689582092392","0.0155732310404748","0.0329646853780037"
"Min 1x per month","2017","Other degree","Couple + C. GT 16 ","2","","",""
"Min 1x per month","2017","Other degree","Couple + C. LE and GT 16","9","","",""
"Min 1x per month","2017","no degree/no degree yet","1-pers.-HH","17","","",""
"Min 1x per month","2017","no degree/no degree yet","(Married) couple without C. ","6","","",""
"Min 1x per month","2017","no degree/no degree yet","Single parent ","9","","",""
"Min 1x per month","2017","no degree/no degree yet","Couple + C. LE 16 ","34","0.053802799697915","0.0391673534413475","0.0684382459544826"
"Min 1x per month","2017","no degree/no degree yet","Couple + C. GT 16 ","2","","",""
"Min 1x per month","2017","no degree/no degree yet","Couple + C. LE and GT 16","4","","",""
"Rarely","2017","lower secondary degree","1-pers.-HH","1","","",""
"Rarely","2017","lower secondary degree","(Married) couple without C. ","","","",""
"Rarely","2017","lower secondary degree","Single parent ","1","","",""
"Rarely","2017","lower secondary degree","Couple + C. LE 16 ","","","",""
"Rarely","2017","lower secondary degree","Couple + C. GT 16 ","","","",""
"Rarely","2017","lower secondary degree","Couple + C. LE and GT 16","1","","",""
"Rarely","2017","secondary school degree","1-pers.-HH","","","",""
"Rarely","2017","secondary school degree","(Married) couple without C. ","","","",""
"Rarely","2017","secondary school degree","Single parent ","","","",""
"Rarely","2017","secondary school degree","Couple + C. LE 16 ","","","",""
"Rarely","2017","secondary school degree","Couple + C. GT 16 ","","","",""
"Rarely","2017","secondary school degree","Couple + C. LE and GT 16","1","","",""
"Rarely","2017","college entrance qualification","1-pers.-HH","","","",""
"Rarely","2017","college entrance qualification","(Married) couple without C. ","","","",""
"Rarely","2017","college entrance qualification","Single parent ","","","",""
"Rarely","2017","college entrance qualification","Couple + C. LE 16 ","","","",""
"Rarely","2017","college entrance qualification","Couple + C. GT 16 ","","","",""
"Rarely","2017","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Rarely","2017","Other degree","1-pers.-HH","23","","",""
"Rarely","2017","Other degree","(Married) couple without C. ","8","","",""
"Rarely","2017","Other degree","Single parent ","12","","",""
"Rarely","2017","Other degree","Couple + C. LE 16 ","72","0.053543475399067","0.0408225445863076","0.0662644062118264"
"Rarely","2017","Other degree","Couple + C. GT 16 ","3","","",""
"Rarely","2017","Other degree","Couple + C. LE and GT 16","19","","",""
"Rarely","2017","no degree/no degree yet","1-pers.-HH","29","","",""
"Rarely","2017","no degree/no degree yet","(Married) couple without C. ","3","","",""
"Rarely","2017","no degree/no degree yet","Single parent ","12","","",""
"Rarely","2017","no degree/no degree yet","Couple + C. LE 16 ","49","0.0457619725491968","0.0322071626789415","0.0593167824194521"
"Rarely","2017","no degree/no degree yet","Couple + C. GT 16 ","3","","",""
"Rarely","2017","no degree/no degree yet","Couple + C. LE and GT 16","11","","",""
"Never","2017","lower secondary degree","1-pers.-HH","","","",""
"Never","2017","lower secondary degree","(Married) couple without C. ","","","",""
"Never","2017","lower secondary degree","Single parent ","","","",""
"Never","2017","lower secondary degree","Couple + C. LE 16 ","1","","",""
"Never","2017","lower secondary degree","Couple + C. GT 16 ","","","",""
"Never","2017","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Never","2017","secondary school degree","1-pers.-HH","","","",""
"Never","2017","secondary school degree","(Married) couple without C. ","","","",""
"Never","2017","secondary school degree","Single parent ","","","",""
"Never","2017","secondary school degree","Couple + C. LE 16 ","","","",""
"Never","2017","secondary school degree","Couple + C. GT 16 ","","","",""
"Never","2017","secondary school degree","Couple + C. LE and GT 16","","","",""
"Never","2017","college entrance qualification","1-pers.-HH","","","",""
"Never","2017","college entrance qualification","(Married) couple without C. ","","","",""
"Never","2017","college entrance qualification","Single parent ","","","",""
"Never","2017","college entrance qualification","Couple + C. LE 16 ","","","",""
"Never","2017","college entrance qualification","Couple + C. GT 16 ","","","",""
"Never","2017","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Never","2017","Other degree","1-pers.-HH","46","0.103315545796116","0.0791814993999847","0.127449592192248"
"Never","2017","Other degree","(Married) couple without C. ","11","","",""
"Never","2017","Other degree","Single parent ","21","","",""
"Never","2017","Other degree","Couple + C. LE 16 ","121","0.109128762847675","0.0915093122633584","0.126748213431992"
"Never","2017","Other degree","Couple + C. GT 16 ","5","","",""
"Never","2017","Other degree","Couple + C. LE and GT 16","44","0.153864325346965","0.112479070222677","0.195249580471254"
"Never","2017","no degree/no degree yet","1-pers.-HH","71","0.182532353345608","0.145232708533619","0.219831998157597"
"Never","2017","no degree/no degree yet","(Married) couple without C. ","21","","",""
"Never","2017","no degree/no degree yet","Single parent ","49","0.327585716613503","0.257034489149886","0.398136944077119"
"Never","2017","no degree/no degree yet","Couple + C. LE 16 ","191","0.232247295560136","0.204856874250679","0.259637716869592"
"Never","2017","no degree/no degree yet","Couple + C. GT 16 ","19","","",""
