"pli0165","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence"
"Never","2019","in school","Male","","","",""
"Never","2019","in school","Female","","","",""
"Never","2019","inadequately","Male","51","0.0848553839216187","0.0653241680397427","0.104386599803495"
"Never","2019","inadequately","Female","119","0.168442415475896","0.13801031566504","0.198874515286751"
"Never","2019","general elemantary","Male","26","","",""
"Never","2019","general elemantary","Female","21","","",""
"Never","2019","middle vocational","Male","16","","",""
"Never","2019","middle vocational","Female","14","","",""
"Never","2019","vocational + Abi","Male","2","","",""
"Never","2019","vocational + Abi","Female","4","","",""
"Never","2019","higher vocational","Male","","","",""
"Never","2019","higher vocational","Female","","","",""
"Never","2019","higher education","Male","16","","",""
"Never","2019","higher education","Female","7","","",""
