"pli0165","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Rarely","2018","middle vocational","Rural Area","5","","","","4"
"Rarely","2018","vocational + Abi","Urban Area","2","","","","4"
"Rarely","2018","in school","Rural Area","","","","","4"
"Rarely","2018","inadequately","Urban Area","72","0.0653088552163794","0.0503646252777077","0.0802530851550511","4"
"Rarely","2018","higher vocational","Rural Area","","","","","4"
"Rarely","2018","higher vocational","Urban Area","","","","","4"
"Rarely","2018","higher education","Urban Area","19","","","","4"
"Rarely","2018","vocational + Abi","Rural Area","2","","","","4"
"Rarely","2018","higher education","Rural Area","8","","","","4"
"Daily","2019","in school","Urban Area","","","","","1"
"Daily","2019","in school","Rural Area","","","","","1"
"Daily","2019","higher vocational","Urban Area","","","","","1"
"Daily","2019","higher vocational","Rural Area","","","","","1"
"Daily","2019","higher education","Urban Area","339","0.826610379545095","0.79044699926879","0.862773759821401","1"
"Daily","2019","inadequately","Urban Area","581","0.619837871495042","0.588855423900741","0.650820319089343","1"
"Daily","2019","inadequately","Rural Area","258","0.646753868251306","0.598884584552551","0.694623151950062","1"
"Daily","2019","general elemantary","Urban Area","351","0.721355816437158","0.681618967858156","0.761092665016159","1"
"Daily","2019","general elemantary","Rural Area","141","0.729379340684359","0.66653666332019","0.792222018048528","1"
"Daily","2019","middle vocational","Urban Area","310","0.758455747878264","0.717075731596982","0.799835764159547","1"
"Daily","2019","middle vocational","Rural Area","102","0.65358342455336","0.576400450330627","0.730766398776093","1"
"Daily","2019","vocational + Abi","Urban Area","44","0.72968236326753","0.615384474137256","0.843980252397803","1"
"Daily","2019","vocational + Abi","Rural Area","17","","","","1"
"Daily","2019","higher education","Rural Area","105","0.790749966699759","0.724311560735835","0.857188372663684","1"
"Min 1x per month","2019","in school","Urban Area","","","","","3"
"Min 1x per month","2019","in school","Rural Area","","","","","3"
"Min 1x per month","2019","inadequately","Urban Area","9","","","","3"
"Min 1x per month","2019","inadequately","Rural Area","11","","","","3"
"Min 1x per month","2019","general elemantary","Rural Area","3","","","","3"
"Min 1x per month","2019","middle vocational","Urban Area","7","","","","3"
"Min 1x per month","2019","middle vocational","Rural Area","3","","","","3"
"Min 1x per month","2019","vocational + Abi","Urban Area","1","","","","3"
"Min 1x per month","2019","vocational + Abi","Rural Area","1","","","","3"
"Min 1x per month","2019","higher vocational","Urban Area","","","","","3"
"Min 1x per month","2019","higher vocational","Rural Area","","","","","3"
"Min 1x per month","2019","higher education","Urban Area","3","","","","3"
"Min 1x per month","2019","higher education","Rural Area","4","","","","3"
"Min 1x per month","2019","general elemantary","Urban Area","12","","","","3"
"Min 1x per week","2019","in school","Urban Area","","","","","2"
"Min 1x per week","2019","in school","Rural Area","","","","","2"
"Min 1x per week","2019","inadequately","Urban Area","160","0.170098620495349","0.146118250275954","0.194078990714744","2"
"Min 1x per week","2019","inadequately","Rural Area","67","0.219135558103585","0.177707654734256","0.260563461472913","2"
"Min 1x per week","2019","general elemantary","Urban Area","70","0.124029095068206","0.0948144718405945","0.153243718295818","2"
"Min 1x per week","2019","general elemantary","Rural Area","30","0.162471882266589","0.110294020158084","0.214649744375093","2"
"Min 1x per week","2019","middle vocational","Urban Area","58","0.128522812448072","0.0961675220595952","0.160878102836548","2"
"Min 1x per week","2019","higher vocational","Urban Area","","","","","2"
"Min 1x per week","2019","higher vocational","Rural Area","","","","","2"
"Min 1x per week","2019","vocational + Abi","Urban Area","9","","","","2"
"Min 1x per week","2019","vocational + Abi","Rural Area","4","","","","2"
"Min 1x per week","2019","higher education","Rural Area","20","","","","2"
"Min 1x per week","2019","middle vocational","Rural Area","24","","","","2"
"Min 1x per week","2019","higher education","Urban Area","46","0.107266942100926","0.0777071890391232","0.13682669516273","2"
"Never","2019","in school","Urban Area","","","","","5"
"Never","2019","in school","Rural Area","","","","","5"
"Never","2019","inadequately","Urban Area","131","0.123122823557968","0.102151255165984","0.144094391949952","5"
"Never","2019","inadequately","Rural Area","29","","","","5"
"Never","2019","general elemantary","Urban Area","38","0.0801039889019229","0.0560442948323938","0.104163682971452","5"
"Never","2019","general elemantary","Rural Area","9","","","","5"
"Never","2019","middle vocational","Urban Area","19","","","","5"
"Never","2019","middle vocational","Rural Area","9","","","","5"
"Never","2019","vocational + Abi","Urban Area","3","","","","5"
"Never","2019","vocational + Abi","Rural Area","3","","","","5"
"Never","2019","higher vocational","Urban Area","","","","","5"
"Never","2019","higher vocational","Rural Area","","","","","5"
"Never","2019","higher education","Urban Area","15","","","","5"
"Never","2019","higher education","Rural Area","6","","","","5"
"Rarely","2019","in school","Urban Area","","","","","4"
"Rarely","2019","in school","Rural Area","","","","","4"
"Rarely","2019","inadequately","Urban Area","62","0.0701832668662554","0.053878758299428","0.0864877754330829","4"
"Rarely","2019","inadequately","Rural Area","18","","","","4"
"Rarely","2019","general elemantary","Urban Area","18","","","","4"
"Rarely","2019","general elemantary","Rural Area","9","","","","4"
"Rarely","2019","middle vocational","Urban Area","17","","","","4"
"Rarely","2019","middle vocational","Rural Area","8","","","","4"
"Rarely","2019","vocational + Abi","Urban Area","1","","","","4"
"Rarely","2019","higher vocational","Rural Area","","","","","4"
"Rarely","2019","vocational + Abi","Rural Area","","","","","4"
"Rarely","2019","higher vocational","Urban Area","","","","","4"
"Rarely","2019","higher education","Urban Area","18","","","","4"
"Rarely","2019","higher education","Rural Area","9","","","","4"
