"pli0165","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"Daily","2017","(1c) basic vocational qualification","Male","45","0.631026290582779","0.515486353233559","0.746566227931999"
"Daily","2017","(1c) basic vocational qualification","Female","17","","",""
"Daily","2017","(2b) intermediate general qualification","Male","8","","",""
"Daily","2017","(2b) intermediate general qualification","Female","1","","",""
"Daily","2017","(2a) intermediate vocational","Male","1","","",""
"Daily","2017","(2a) intermediate vocational","Female","","","",""
"Daily","2017","(2c_gen) general maturity certificate","Male","302","0.669753917210126","0.625507338535951","0.7140004958843"
"Daily","2017","(2c_gen) general maturity certificate","Female","203","0.634692636928523","0.582582512264119","0.686802761592927"
"Daily","2017","(2c_voc) vocational maturity certificate","Male","60","0.695415318898582","0.593928252126996","0.796902385670169"
"Daily","2017","(2c_voc) vocational maturity certificate","Female","30","0.5866197000026","0.455277459360177","0.717961940645022"
"Daily","2017","(3a) lower tertiary education","Male","","","",""
"Daily","2017","(3a) lower tertiary education","Female","","","",""
"Daily","2017","(3b) higher tertiary education","Male","447","0.746764667487732","0.712283535352736","0.781245799622728"
"Daily","2017","(3b) higher tertiary education","Female","218","0.688364065723912","0.637458251130281","0.739269880317542"
"Min 1x per week","2017","(0) in school","Male","1","","",""
"Min 1x per week","2017","(0) in school","Female","2","","",""
"Min 1x per week","2017","(1a) inadequately completed","Male","246","0.175629322770194","0.154425067576171","0.196833577964216"
"Min 1x per week","2017","(1a) inadequately completed","Female","151","0.166285286703992","0.142508219549602","0.190062353858381"
"Min 1x per week","2017","(1b) general elementary school","Male","111","0.1560898035487","0.128830803576951","0.183348803520449"
"Min 1x per week","2017","(1b) general elementary school","Female","58","0.144195184402508","0.10981258984425","0.178577778960766"
"Min 1x per week","2017","(1c) basic vocational qualification","Male","9","","",""
"Min 1x per week","2017","(1c) basic vocational qualification","Female","5","","",""
"Min 1x per week","2017","(2b) intermediate general qualification","Male","2","","",""
"Min 1x per week","2017","(2b) intermediate general qualification","Female","","","",""
"Min 1x per week","2017","(2a) intermediate vocational","Male","","","",""
"Min 1x per week","2017","(2a) intermediate vocational","Female","","","",""
"Min 1x per week","2017","(2c_gen) general maturity certificate","Male","59","0.129934991778623","0.0983018637327238","0.161568119824522"
"Min 1x per week","2017","(2c_gen) general maturity certificate","Female","57","0.13115181197909","0.0946200796734879","0.167683544284692"
"Min 1x per week","2017","(2c_voc) vocational maturity certificate","Male","10","","",""
"Min 1x per week","2017","(2c_voc) vocational maturity certificate","Female","15","","",""
"Min 1x per week","2017","(3a) lower tertiary education","Male","","","",""
"Min 1x per week","2017","(3a) lower tertiary education","Female","","","",""
"Min 1x per week","2017","(3b) higher tertiary education","Male","87","0.120778740648617","0.0949399713292149","0.14661750996802"
"Min 1x per week","2017","(3b) higher tertiary education","Female","46","0.141359809099193","0.103068244461746","0.17965137373664"
"Min 1x per month","2017","(0) in school","Male","2","","",""
"Min 1x per month","2017","(0) in school","Female","1","","",""
"Min 1x per month","2017","(1a) inadequately completed","Male","48","0.0552159479641654","0.0424879005511296","0.0679439953772012"
"Min 1x per month","2017","(1a) inadequately completed","Female","30","0.044248798956498","0.0311163473398542","0.0573812505731418"
"Min 1x per month","2017","(1b) general elementary school","Male","15","","",""
"Min 1x per month","2017","(1b) general elementary school","Female","13","","",""
"Min 1x per month","2017","(1c) basic vocational qualification","Male","3","","",""
"Min 1x per month","2017","(1c) basic vocational qualification","Female","","","",""
"Min 1x per month","2017","(2b) intermediate general qualification","Male","","","",""
"Min 1x per month","2017","(2b) intermediate general qualification","Female","1","","",""
"Min 1x per month","2017","(2a) intermediate vocational","Male","","","",""
"Min 1x per month","2017","(2a) intermediate vocational","Female","","","",""
"Min 1x per month","2017","(2c_gen) general maturity certificate","Male","14","","",""
"Min 1x per month","2017","(2c_gen) general maturity certificate","Female","8","","",""
"Min 1x per month","2017","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per month","2017","(2c_voc) vocational maturity certificate","Female","2","","",""
"Min 1x per month","2017","(3a) lower tertiary education","Male","","","",""
"Min 1x per month","2017","(3a) lower tertiary education","Female","","","",""
"Min 1x per month","2017","(3b) higher tertiary education","Male","11","","",""
"Min 1x per month","2017","(3b) higher tertiary education","Female","5","","",""
"Rarely","2017","(0) in school","Male","2","","",""
"Rarely","2017","(0) in school","Female","","","",""
"Rarely","2017","(1a) inadequately completed","Male","71","0.0608724627866835","0.0475484216391004","0.0741965039342666"
"Rarely","2017","(1a) inadequately completed","Female","56","0.0589641737801021","0.0439216804616851","0.0740066670985191"
"Rarely","2017","(1b) general elementary school","Male","27","","",""
"Rarely","2017","(1b) general elementary school","Female","25","","",""
"Rarely","2017","(1c) basic vocational qualification","Male","2","","",""
"Rarely","2017","(1c) basic vocational qualification","Female","2","","",""
"Rarely","2017","(2b) intermediate general qualification","Male","","","",""
"Rarely","2017","(2b) intermediate general qualification","Female","","","",""
"Rarely","2017","(2a) intermediate vocational","Male","","","",""
"Rarely","2017","(2a) intermediate vocational","Female","","","",""
"Rarely","2017","(2c_gen) general maturity certificate","Male","26","","",""
"Rarely","2017","(2c_gen) general maturity certificate","Female","28","","",""
"Rarely","2017","(2c_voc) vocational maturity certificate","Male","3","","",""
"Rarely","2017","(2c_voc) vocational maturity certificate","Female","2","","",""
"Rarely","2017","(3a) lower tertiary education","Male","","","",""
"Rarely","2017","(3a) lower tertiary education","Female","","","",""
"Rarely","2017","(3b) higher tertiary education","Male","32","0.0456284517370797","0.0290820298274173","0.0621748736467421"
"Rarely","2017","(3b) higher tertiary education","Female","16","","",""
"Never","2017","(0) in school","Male","1","","",""
"Never","2017","(0) in school","Female","","","",""
"Never","2017","(1a) inadequately completed","Male","182","0.172051849282395","0.151019175599279","0.193084522965511"
"Never","2017","(1a) inadequately completed","Female","322","0.380420577064377","0.349417619022291","0.411423535106464"
"Never","2017","(1b) general elementary school","Male","59","0.104290837950297","0.0813356357916993","0.127246040108894"
"Never","2017","(1b) general elementary school","Female","76","0.205038674685369","0.165523236867172","0.244554112503566"
"Never","2017","(1c) basic vocational qualification","Male","8","","",""
"Never","2017","(1c) basic vocational qualification","Female","1","","",""
"Never","2017","(2b) intermediate general qualification","Male","","","",""
"Never","2017","(2b) intermediate general qualification","Female","","","",""
"Never","2017","(2a) intermediate vocational","Male","","","",""
"Never","2017","(2a) intermediate vocational","Female","","","",""
"Never","2017","(2c_gen) general maturity certificate","Male","33","0.101264765575043","0.0728824194993642","0.129647111650721"
"Never","2017","(2c_gen) general maturity certificate","Female","32","0.122521227607868","0.0870370169815718","0.158005438234165"
"Never","2017","(2c_voc) vocational maturity certificate","Male","6","","",""
"Never","2017","(2c_voc) vocational maturity certificate","Female","5","","",""
"Never","2017","(3a) lower tertiary education","Male","","","",""
"Never","2017","(3a) lower tertiary education","Female","","","",""
"Never","2017","(3b) higher tertiary education","Male","34","0.05933070520081","0.0405986372242894","0.0780627731773305"
"Never","2017","(3b) higher tertiary education","Female","33","0.103908527531918","0.070370594088444","0.137446460975391"
"Daily","2018","(0) in school","Male","4","","",""
"Daily","2018","(0) in school","Female","","","",""
"Daily","2018","(1a) inadequately completed","Male","551","0.638280832011636","0.60599775115698","0.670563912866292"
"Daily","2018","(1a) inadequately completed","Female","282","0.417541581068914","0.378785912980038","0.45629724915779"
"Daily","2018","(1b) general elementary school","Male","339","0.729018277009984","0.688963277677811","0.769073276342157"
"Daily","2018","(1b) general elementary school","Female","168","0.632974654300773","0.574833009190669","0.691116299410876"
"Daily","2018","(1c) basic vocational qualification","Male","36","0.768307929101356","0.652513878506136","0.884101979696577"
"Daily","2018","(1c) basic vocational qualification","Female","13","","",""
"Daily","2018","(2b) intermediate general qualification","Male","8","","",""
"Daily","2018","(2b) intermediate general qualification","Female","4","","",""
"Daily","2018","(2a) intermediate vocational","Male","","","",""
"Daily","2018","(2a) intermediate vocational","Female","","","",""
"Daily","2018","(2c_gen) general maturity certificate","Male","253","0.712368541962602","0.664464562903135","0.760272521022069"
"Daily","2018","(2c_gen) general maturity certificate","Female","142","0.650174093027133","0.586127047014721","0.714221139039545"
"Daily","2018","(2c_voc) vocational maturity certificate","Male","38","0.659366576536217","0.529298685928661","0.789434467143773"
"Daily","2018","(2c_voc) vocational maturity certificate","Female","24","","",""
"Daily","2018","(3a) lower tertiary education","Male","","","",""
"Daily","2018","(3a) lower tertiary education","Female","","","",""
"Daily","2018","(3b) higher tertiary education","Male","343","0.799349349289021","0.762305720831018","0.836392977747024"
"Daily","2018","(3b) higher tertiary education","Female","158","0.741540757130196","0.682748269534632","0.80033324472576"
"Min 1x per week","2018","(0) in school","Male","","","",""
"Min 1x per week","2018","(0) in school","Female","","","",""
"Min 1x per week","2018","(1a) inadequately completed","Male","147","0.183366258169348","0.157367255868454","0.209365260470242"
"Min 1x per week","2018","(1a) inadequately completed","Female","108","0.214692907073762","0.182424204282954","0.24696160986457"
"Min 1x per week","2018","(1b) general elementary school","Male","75","0.168045217115992","0.134349053356051","0.201741380875933"
"Min 1x per week","2018","(1b) general elementary school","Female","34","0.10127300918753","0.0648809292926959","0.137665089082364"
"Min 1x per week","2018","(1c) basic vocational qualification","Male","9","","",""
"Min 1x per week","2018","(1c) basic vocational qualification","Female","4","","",""
"Min 1x per week","2018","(2b) intermediate general qualification","Male","2","","",""
"Min 1x per week","2018","(2b) intermediate general qualification","Female","1","","",""
"Min 1x per week","2018","(2a) intermediate vocational","Male","","","",""
"Min 1x per week","2018","(2a) intermediate vocational","Female","","","",""
"Min 1x per week","2018","(2c_gen) general maturity certificate","Male","56","0.149155793658662","0.111455379807378","0.186856207509947"
"Min 1x per week","2018","(2c_gen) general maturity certificate","Female","40","0.193197530535043","0.140177169071993","0.246217891998093"
"Min 1x per week","2018","(2c_voc) vocational maturity certificate","Male","7","","",""
"Min 1x per week","2018","(2c_voc) vocational maturity certificate","Female","5","","",""
"Min 1x per week","2018","(3a) lower tertiary education","Male","","","",""
"Min 1x per week","2018","(3a) lower tertiary education","Female","","","",""
"Min 1x per week","2018","(3b) higher tertiary education","Male","65","0.129912192068741","0.0988142666588995","0.161010117478583"
"Min 1x per week","2018","(3b) higher tertiary education","Female","28","","",""
"Min 1x per month","2018","(0) in school","Male","","","",""
"Min 1x per month","2018","(0) in school","Female","","","",""
"Min 1x per month","2018","(1a) inadequately completed","Male","28","","",""
"Min 1x per month","2018","(1a) inadequately completed","Female","22","","",""
"Min 1x per month","2018","(1b) general elementary school","Male","17","","",""
"Min 1x per month","2018","(1b) general elementary school","Female","10","","",""
"Min 1x per month","2018","(1c) basic vocational qualification","Male","1","","",""
"Min 1x per month","2018","(1c) basic vocational qualification","Female","1","","",""
"Min 1x per month","2018","(2b) intermediate general qualification","Male","","","",""
"Min 1x per month","2018","(2b) intermediate general qualification","Female","","","",""
"Min 1x per month","2018","(2a) intermediate vocational","Male","","","",""
"Min 1x per month","2018","(2a) intermediate vocational","Female","","","",""
"Min 1x per month","2018","(2c_gen) general maturity certificate","Male","5","","",""
"Min 1x per month","2018","(2c_gen) general maturity certificate","Female","7","","",""
"Min 1x per month","2018","(2c_voc) vocational maturity certificate","Male","2","","",""
"Min 1x per month","2018","(2c_voc) vocational maturity certificate","Female","1","","",""
"Min 1x per month","2018","(3a) lower tertiary education","Male","","","",""
"Min 1x per month","2018","(3a) lower tertiary education","Female","","","",""
"Min 1x per month","2018","(3b) higher tertiary education","Male","8","","",""
"Min 1x per month","2018","(3b) higher tertiary education","Female","3","","",""
"Rarely","2018","(0) in school","Male","","","",""
"Rarely","2018","(0) in school","Female","","","",""
"Rarely","2018","(1a) inadequately completed","Male","46","0.0565483849795946","0.0410297602882767","0.0720670096709125"
"Rarely","2018","(1a) inadequately completed","Female","44","0.0736421667944688","0.0531161080743851","0.0941682255145525"
"Rarely","2018","(1b) general elementary school","Male","14","","",""
"Rarely","2018","(1b) general elementary school","Female","9","","",""
"Rarely","2018","(1c) basic vocational qualification","Male","3","","",""
"Rarely","2018","(1c) basic vocational qualification","Female","","","",""
"Rarely","2018","(2b) intermediate general qualification","Male","","","",""
"Rarely","2018","(2b) intermediate general qualification","Female","1","","",""
"Rarely","2018","(2a) intermediate vocational","Male","","","",""
"Rarely","2018","(2a) intermediate vocational","Female","","","",""
"Rarely","2018","(2c_gen) general maturity certificate","Male","12","","",""
"Rarely","2018","(2c_gen) general maturity certificate","Female","9","","",""
"Rarely","2018","(2c_voc) vocational maturity certificate","Male","1","","",""
"Rarely","2018","(2c_voc) vocational maturity certificate","Female","3","","",""
"Rarely","2018","(3a) lower tertiary education","Male","","","",""
"Rarely","2018","(3a) lower tertiary education","Female","","","",""
"Rarely","2018","(3b) higher tertiary education","Male","17","","",""
"Rarely","2018","(3b) higher tertiary education","Female","10","","",""
"Never","2018","(0) in school","Male","","","",""
"Never","2018","(0) in school","Female","1","","",""
"Never","2018","(1a) inadequately completed","Male","79","0.0977749335143211","0.0778198054119768","0.117730061616665"
"Never","2018","(1a) inadequately completed","Female","166","0.266417424163686","0.231675112262501","0.301159736064871"
"Never","2018","(1b) general elementary school","Male","28","","",""
"Never","2018","(1b) general elementary school","Female","43","0.206204239215118","0.157400925659078","0.255007552771157"
"Never","2018","(1c) basic vocational qualification","Male","2","","",""
"Never","2018","(1c) basic vocational qualification","Female","3","","",""
"Never","2018","(2b) intermediate general qualification","Male","","","",""
"Never","2018","(2b) intermediate general qualification","Female","","","",""
"Never","2018","(2a) intermediate vocational","Male","","","",""
"Never","2018","(2a) intermediate vocational","Female","","","",""
"Never","2018","(2c_gen) general maturity certificate","Male","17","","",""
"Never","2018","(2c_gen) general maturity certificate","Female","15","","",""
"Never","2018","(2c_voc) vocational maturity certificate","Male","3","","",""
"Never","2018","(2c_voc) vocational maturity certificate","Female","3","","",""
"Never","2018","(3a) lower tertiary education","Male","","","",""
"Never","2018","(3a) lower tertiary education","Female","","","",""
"Never","2018","(3b) higher tertiary education","Male","16","","",""
"Never","2018","(3b) higher tertiary education","Female","14","","",""
"Daily","2019","(0) in school","Male","","","",""
"Daily","2019","(0) in school","Female","","","",""
"Daily","2019","(1a) inadequately completed","Male","554","0.67292773274598","0.64037760333846","0.705477862153501"
"Daily","2019","(1a) inadequately completed","Female","322","0.523347928974127","0.482943866169044","0.56375199177921"
"Daily","2019","(1b) general elementary school","Male","321","0.745777728694081","0.704906626611309","0.786648830776854"
"Daily","2019","(1b) general elementary school","Female","165","0.700632839262218","0.642931255732996","0.75833442279144"
"Daily","2019","(1c) basic vocational qualification","Male","37","0.832557871987246","0.726932790871565","0.938182953102927"
"Daily","2019","(1c) basic vocational qualification","Female","11","","",""
"Daily","2019","(2b) intermediate general qualification","Male","16","","",""
"Daily","2019","(2b) intermediate general qualification","Female","9","","",""
"Daily","2019","(2a) intermediate vocational","Male","1","","",""
"Daily","2019","(2a) intermediate vocational","Female","","","",""
"Daily","2019","(2c_gen) general maturity certificate","Male","204","0.756834123712227","0.706223088862975","0.80744515856148"
"Daily","2019","(2c_gen) general maturity certificate","Female","142","0.617424512475418","0.549898351966531","0.684950672984305"
"Daily","2019","(2c_voc) vocational maturity certificate","Male","43","0.719316426398978","0.599471487386587","0.839161365411369"
"Daily","2019","(2c_voc) vocational maturity certificate","Female","21","","",""
"Daily","2019","(3a) lower tertiary education","Male","","","",""
"Daily","2019","(3a) lower tertiary education","Female","","","",""
"Daily","2019","(3b) higher tertiary education","Male","318","0.83238975384152","0.79564744169374","0.869132065989301"
"Daily","2019","(3b) higher tertiary education","Female","147","0.751650606428711","0.69131765988106","0.811983552976362"
"Min 1x per week","2019","(0) in school","Male","","","",""
"Min 1x per week","2019","(0) in school","Female","","","",""
"Min 1x per week","2019","(1a) inadequately completed","Male","153","0.193687999191091","0.166269128485387","0.221106869896795"
"Min 1x per week","2019","(1a) inadequately completed","Female","84","0.163324770807219","0.133420478802851","0.193229062811588"
"Min 1x per week","2019","(1b) general elementary school","Male","63","0.121673084555657","0.0909877967393089","0.152358372372006"
"Min 1x per week","2019","(1b) general elementary school","Female","39","0.157228705917959","0.111365839422942","0.203091572412976"
"Min 1x per week","2019","(1c) basic vocational qualification","Male","7","","",""
"Min 1x per week","2019","(1c) basic vocational qualification","Female","3","","",""
"Min 1x per week","2019","(2b) intermediate general qualification","Male","3","","",""
"Min 1x per week","2019","(2b) intermediate general qualification","Female","1","","",""
"Min 1x per week","2019","(2a) intermediate vocational","Male","","","",""
"Min 1x per week","2019","(2a) intermediate vocational","Female","","","",""
"Min 1x per week","2019","(2c_gen) general maturity certificate","Male","40","0.121409083476061","0.0828778870215776","0.159940279930544"
"Min 1x per week","2019","(2c_gen) general maturity certificate","Female","32","0.199090597647819","0.143610320226631","0.254570875069007"
"Min 1x per week","2019","(2c_voc) vocational maturity certificate","Male","8","","",""
"Min 1x per week","2019","(2c_voc) vocational maturity certificate","Female","6","","",""
"Min 1x per week","2019","(3a) lower tertiary education","Male","","","",""
"Min 1x per week","2019","(3a) lower tertiary education","Female","","","",""
"Min 1x per week","2019","(3b) higher tertiary education","Male","42","0.0997025938059795","0.0702313092647783","0.129173878347181"
"Min 1x per week","2019","(3b) higher tertiary education","Female","27","","",""
"Min 1x per month","2019","(0) in school","Male","","","",""
"Min 1x per month","2019","(0) in school","Female","","","",""
"Min 1x per month","2019","(1a) inadequately completed","Male","8","","",""
"Min 1x per month","2019","(1a) inadequately completed","Female","13","","",""
"Min 1x per month","2019","(1b) general elementary school","Male","10","","",""
"Min 1x per month","2019","(1b) general elementary school","Female","5","","",""
"Min 1x per month","2019","(1c) basic vocational qualification","Male","","","",""
"Min 1x per month","2019","(1c) basic vocational qualification","Female","1","","",""
"Min 1x per month","2019","(2b) intermediate general qualification","Male","","","",""
"Min 1x per month","2019","(2b) intermediate general qualification","Female","","","",""
"Min 1x per month","2019","(2a) intermediate vocational","Male","","","",""
"Min 1x per month","2019","(2a) intermediate vocational","Female","","","",""
"Min 1x per month","2019","(2c_gen) general maturity certificate","Male","6","","",""
"Min 1x per month","2019","(2c_gen) general maturity certificate","Female","4","","",""
"Min 1x per month","2019","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per month","2019","(2c_voc) vocational maturity certificate","Female","2","","",""
"Min 1x per month","2019","(3a) lower tertiary education","Male","","","",""
"Min 1x per month","2019","(3a) lower tertiary education","Female","","","",""
"Min 1x per month","2019","(3b) higher tertiary education","Male","3","","",""
"Min 1x per month","2019","(3b) higher tertiary education","Female","4","","",""
"Rarely","2019","(0) in school","Male","","","",""
"Rarely","2019","(0) in school","Female","","","",""
"Rarely","2019","(1a) inadequately completed","Male","32","0.0380027907827399","0.0247367509558797","0.0512688306096002"
"Rarely","2019","(1a) inadequately completed","Female","49","0.105474995362746","0.080626503201003","0.130323487524488"
"Rarely","2019","(1b) general elementary school","Male","17","","",""
"Rarely","2019","(1b) general elementary school","Female","11","","",""
"Rarely","2019","(1c) basic vocational qualification","Male","2","","",""
"Rarely","2019","(1c) basic vocational qualification","Female","2","","",""
"Rarely","2019","(2b) intermediate general qualification","Male","1","","",""
"Rarely","2019","(2b) intermediate general qualification","Female","","","",""
"Rarely","2019","(2a) intermediate vocational","Male","","","",""
"Rarely","2019","(2a) intermediate vocational","Female","","","",""
"Rarely","2019","(2c_gen) general maturity certificate","Male","12","","",""
"Rarely","2019","(2c_gen) general maturity certificate","Female","10","","",""
"Rarely","2019","(2c_voc) vocational maturity certificate","Male","1","","",""
"Rarely","2019","(2c_voc) vocational maturity certificate","Female","","","",""
"Rarely","2019","(3a) lower tertiary education","Male","","","",""
"Rarely","2019","(3a) lower tertiary education","Female","","","",""
"Rarely","2019","(3b) higher tertiary education","Male","18","","",""
"Rarely","2019","(3b) higher tertiary education","Female","12","","",""
"Never","2019","(0) in school","Male","","","",""
"Never","2019","(0) in school","Female","","","",""
"Never","2019","(1a) inadequately completed","Male","51","0.08407689080077","0.0648231786307885","0.103330602970752"
"Never","2019","(1a) inadequately completed","Female","119","0.169182325597082","0.138853234251304","0.199511416942859"
"Never","2019","(1b) general elementary school","Male","25","","",""
"Never","2019","(1b) general elementary school","Female","22","","",""
"Never","2019","(1c) basic vocational qualification","Male","2","","",""
"Never","2019","(1c) basic vocational qualification","Female","2","","",""
"Never","2019","(2b) intermediate general qualification","Male","1","","",""
"Never","2019","(2b) intermediate general qualification","Female","","","",""
"Never","2019","(2a) intermediate vocational","Male","","","",""
"Never","2019","(2a) intermediate vocational","Female","","","",""
"Never","2019","(2c_gen) general maturity certificate","Male","14","","",""
"Never","2019","(2c_gen) general maturity certificate","Female","11","","",""
"Never","2019","(2c_voc) vocational maturity certificate","Male","2","","",""
"Never","2019","(2c_voc) vocational maturity certificate","Female","4","","",""
"Never","2019","(3a) lower tertiary education","Male","","","",""
"Never","2019","(3a) lower tertiary education","Female","","","",""
"Never","2019","(3b) higher tertiary education","Male","16","","",""
"Never","2019","(3b) higher tertiary education","Female","7","","",""
