"plh0222","year","regtyp","sex","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2019","Urban Area","Female","27","","",""
"1 Strongly disagree","2019","Rural Area","Male","18","","",""
"1 Strongly disagree","2019","Rural Area","Female","18","","",""
"2 on scale 1-7 ","2019","Urban Area","Male","58","0.0081844263800145","0.00611294947419636","0.0102559032858326"
"2 on scale 1-7 ","2019","Urban Area","Female","56","0.00941869443583667","0.00731789905709896","0.0115194898145744"
"2 on scale 1-7 ","2019","Rural Area","Male","44","0.0115329300368349","0.00832066526466115","0.0147451948090086"
"2 on scale 1-7 ","2019","Rural Area","Female","28","","",""
"3 on scale 1-7 ","2019","Urban Area","Male","158","0.0221066054924723","0.0187261338455986","0.0254870771393459"
"3 on scale 1-7 ","2019","Urban Area","Female","156","0.0210819648663518","0.0179575259155098","0.0242064038171939"
"3 on scale 1-7 ","2019","Rural Area","Male","106","0.0240601628847185","0.0194499475820831","0.0286703781873539"
"3 on scale 1-7 ","2019","Rural Area","Female","95","0.0245418349743602","0.0200657369566917","0.0290179329920288"
"4 on scale 1-7","2019","Urban Area","Male","674","0.0912390924018839","0.0846186683548152","0.0978595164489525"
"4 on scale 1-7","2019","Urban Area","Female","668","0.089543429624068","0.0833334551481591","0.0957534040999769"
"4 on scale 1-7","2019","Rural Area","Male","381","0.0916219782738941","0.0829425015126675","0.100301455035121"
"4 on scale 1-7","2019","Rural Area","Female","302","0.0734580470867797","0.0659107059278301","0.0810053882457293"
"5 on scale 1-7","2019","Urban Area","Male","1635","0.228111221086411","0.218463578645432","0.23775886352739"
"5 on scale 1-7","2019","Urban Area","Female","1714","0.214358850932767","0.205433482407231","0.223284219458304"
"5 on scale 1-7","2019","Rural Area","Male","938","0.219906377251756","0.207445383472921","0.232367371030591"
"5 on scale 1-7","2019","Rural Area","Female","943","0.203820059664787","0.192166172036135","0.21547394729344"
"6 on scale 1-7","2019","Urban Area","Male","3004","0.403459560265667","0.392180044350652","0.414739076180682"
"6 on scale 1-7","2019","Urban Area","Female","3303","0.385658066484798","0.375071634157521","0.396244498812075"
"6 on scale 1-7","2019","Rural Area","Male","1707","0.415366796382075","0.400541000028626","0.430192592735525"
"6 on scale 1-7","2019","Rural Area","Female","1922","0.425167271825188","0.410865415698428","0.439469127951949"
"7 Strongly agree","2019","Urban Area","Male","1689","0.240243726984621","0.230420963513395","0.250066490455846"
"7 Strongly agree","2019","Urban Area","Female","2197","0.277206870012816","0.267471502780745","0.286942237244887"
"7 Strongly agree","2019","Rural Area","Male","1050","0.232959307788036","0.220241576659154","0.245677038916918"
"7 Strongly agree","2019","Rural Area","Female","1282","0.261987077316624","0.249266299522191","0.274707855111056"
