"plh0222","year","sampreg","sex","n","percent","lower_confidence","upper_confidence"
"3 on scale 1-7 ","2019","East Germany","Female","58","0.0220809982376076","0.0167364551954657","0.0274255412797495"
"4 on scale 1-7","2019","West Germany","Male","888","0.0945661514895195","0.088716399813393","0.100415903165646"
"4 on scale 1-7","2019","West Germany","Female","839","0.0857499548349336","0.0803939094052077","0.0911060002646596"
"4 on scale 1-7","2019","East Germany","Male","256","0.0944629185445205","0.0833190245957266","0.105606812493314"
"4 on scale 1-7","2019","East Germany","Female","196","0.0797380468753099","0.069885731269421","0.0895903624811989"
"5 on scale 1-7","2019","West Germany","Male","2166","0.226177708520229","0.217814234195681","0.234541182844777"
"5 on scale 1-7","2019","West Germany","Female","2225","0.211517119572318","0.203705093162831","0.219329145981804"
"5 on scale 1-7","2019","East Germany","Male","575","0.208748424115216","0.193263036955936","0.224233811274495"
"5 on scale 1-7","2019","East Germany","Female","586","0.209747763820685","0.194940278137132","0.224555249504237"
"6 on scale 1-7","2019","West Germany","Male","3924","0.404807929884361","0.394995099686253","0.414620760082469"
"6 on scale 1-7","2019","West Germany","Female","4260","0.393170744945842","0.383827049821318","0.402514440070365"
"6 on scale 1-7","2019","East Germany","Male","1091","0.431698005568932","0.412825360067915","0.45057065106995"
"6 on scale 1-7","2019","East Germany","Female","1242","0.434296904856516","0.416269324935241","0.452324484777791"
"7 Strongly agree","2019","West Germany","Male","2271","0.235762441391369","0.227276643014346","0.244248239768392"
"7 Strongly agree","2019","West Germany","Female","2866","0.276129777353931","0.267577499857306","0.284682054850556"
"7 Strongly agree","2019","East Germany","Male","625","0.231303686995874","0.215237165927933","0.247370208063816"
"7 Strongly agree","2019","East Germany","Female","788","0.243584353977658","0.227972490988301","0.259196216967016"
