"plh0222","year","regtyp","sampreg","n","percent","lower_confidence","upper_confidence"
"2 on scale 1-7 ","2018","Rural Area","East Germany","","","",""
"3 on scale 1-7 ","2018","Urban Area","West Germany","","","",""
"3 on scale 1-7 ","2018","Urban Area","East Germany","","","",""
"3 on scale 1-7 ","2018","Rural Area","West Germany","","","",""
"3 on scale 1-7 ","2018","Rural Area","East Germany","","","",""
"4 on scale 1-7","2018","Urban Area","West Germany","","","",""
"4 on scale 1-7","2018","Urban Area","East Germany","","","",""
"4 on scale 1-7","2018","Rural Area","West Germany","","","",""
"4 on scale 1-7","2018","Rural Area","East Germany","","","",""
"5 on scale 1-7","2018","Urban Area","West Germany","","","",""
"5 on scale 1-7","2018","Urban Area","East Germany","","","",""
"5 on scale 1-7","2018","Rural Area","West Germany","","","",""
"5 on scale 1-7","2018","Rural Area","East Germany","","","",""
"6 on scale 1-7","2018","Urban Area","West Germany","","","",""
"6 on scale 1-7","2018","Urban Area","East Germany","","","",""
"6 on scale 1-7","2018","Rural Area","West Germany","","","",""
"6 on scale 1-7","2018","Rural Area","East Germany","","","",""
"7 Strongly agree","2018","Urban Area","West Germany","","","",""
"7 Strongly agree","2018","Urban Area","East Germany","","","",""
"7 Strongly agree","2018","Rural Area","West Germany","","","",""
"7 Strongly agree","2018","Rural Area","East Germany","","","",""
"1 Strongly disagree","2019","Urban Area","West Germany","70","0.0047994673494525","0.00364896644498081","0.0059499682539242"
"1 Strongly disagree","2019","Urban Area","East Germany","6","","",""
"1 Strongly disagree","2019","Rural Area","West Germany","18","","",""
"1 Strongly disagree","2019","Rural Area","East Germany","18","","",""
"2 on scale 1-7 ","2019","Urban Area","West Germany","106","0.00930592542938667","0.00770752822778448","0.0109043226309889"
"2 on scale 1-7 ","2019","Urban Area","East Germany","8","","",""
"2 on scale 1-7 ","2019","Rural Area","West Germany","38","0.0100425036903175","0.00734873264599773","0.0127362747346373"
"2 on scale 1-7 ","2019","Rural Area","East Germany","34","0.00778249271371063","0.00490034675883475","0.0106646386685865"
"3 on scale 1-7 ","2019","Urban Area","West Germany","276","0.0210857084646201","0.018694036696481","0.0234773802327592"
"3 on scale 1-7 ","2019","Urban Area","East Germany","38","0.0280144043117871","0.0197351459606377","0.0362936626629366"
"3 on scale 1-7 ","2019","Rural Area","West Germany","126","0.0255757460445693","0.0213107404605773","0.0298407516285613"
"3 on scale 1-7 ","2019","Rural Area","East Germany","75","0.0219422895026765","0.0171374777528194","0.0267471012525335"
"4 on scale 1-7","2019","Urban Area","West Germany","1202","0.0905574060899963","0.0857800812116598","0.0953347309683328"
"4 on scale 1-7","2019","Urban Area","East Germany","140","0.0878324556893109","0.0736309090419153","0.102034002336706"
"4 on scale 1-7","2019","Rural Area","West Germany","425","0.0852275121050057","0.0776839258796017","0.0927710983304097"
"4 on scale 1-7","2019","Rural Area","East Germany","258","0.0774171630980527","0.068651707828682","0.0861826183674234"
"5 on scale 1-7","2019","Urban Area","West Germany","2998","0.219190140073704","0.212303326999086","0.226076953148323"
"5 on scale 1-7","2019","Urban Area","East Germany","351","0.244860055323365","0.223285417308493","0.266434693338237"
"5 on scale 1-7","2019","Rural Area","West Germany","1160","0.216768766365262","0.205636726370491","0.227900806360034"
"5 on scale 1-7","2019","Rural Area","East Germany","721","0.20264593463646","0.189461918674664","0.215829950598255"
"6 on scale 1-7","2019","Urban Area","West Germany","5684","0.392800471255098","0.384670540309958","0.400930402200238"
"6 on scale 1-7","2019","Urban Area","East Germany","623","0.413515030494053","0.388806613768684","0.438223447219422"
"6 on scale 1-7","2019","Rural Area","West Germany","2106","0.408361552632159","0.395082043450881","0.421641061813436"
"6 on scale 1-7","2019","Rural Area","East Germany","1523","0.442408052211385","0.426117983201887","0.458698121220882"
"7 Strongly agree","2019","Urban Area","West Germany","3526","0.262260881337742","0.254938483717419","0.269583278958066"
"7 Strongly agree","2019","Urban Area","East Germany","360","0.220874757449671","0.200061143042645","0.241688371856696"
"7 Strongly agree","2019","Rural Area","West Germany","1390","0.250809054213987","0.239097911555785","0.26252019687219"
"7 Strongly agree","2019","Rural Area","East Germany","942","0.241518003478216","0.227480154714263","0.255555852242169"
