"year","bula_h","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2010","Brandenburg","college entrance qualification","2.43","2","178","1","1","3","4","2.21","2.65","2","3"
"2010","Brandenburg","lower secondary degree","3.3","3","193","1","2","5","6","3.03","3.57","3","3"
"2010","Brandenburg","no degree/no degree yet","","","","","","","","","","",""
"2010","Brandenburg","Other degree","","","","","","","","","","",""
"2010","Brandenburg","secondary school degree","3","3","303","1","2","4","5","2.81","3.19","2","3"
"2010","Bremen","college entrance qualification","1.95","2","34","1","1","2","3","1.6","2.3","2","2"
"2010","Bremen","lower secondary degree","","","","","","","","","","",""
"2010","Bremen","no degree/no degree yet","","","","","","","","","","",""
"2010","Bremen","Other degree","","","","","","","","","","",""
"2010","Bremen","secondary school degree","3.52","3","36","1","2","5","7","2.92","4.12","2","3"
"2010","Hamburg","college entrance qualification","2.25","2","113","1","1","3","4","2","2.5","2","2"
"2010","Hamburg","lower secondary degree","2.89","3","54","1","1","4","5","2.46","3.32","2","3"
"2010","Hamburg","no degree/no degree yet","","","","","","","","","","",""
"2010","Hamburg","Other degree","","","","","","","","","","",""
"2010","Hamburg","secondary school degree","2.48","2","76","1","1","3","4","2.15","2.81","2","3"
"2010","Hesse","college entrance qualification","2.78","3","402","1","2","4","5","2.63","2.93","2","3"
"2010","Hesse","lower secondary degree","2.83","3","308","1","1","4","5","2.64","3.02","2","3"
"2010","Hesse","no degree/no degree yet","2.67","2.17","31","1","1","4","5","2.07","3.27","1","4"
"2010","Hesse","Other degree","2.77","2","60","1","2","3","5","2.29","3.25","2","3"
"2010","Hesse","secondary school degree","2.78","2","293","1","1","4","5","2.58","2.98","2","3"
"2010","Lower Saxony","college entrance qualification","2.48","2","406","1","2","3","4","2.35","2.61","2","2"
"2010","Lower Saxony","lower secondary degree","2.88","2","518","1","1","4","6","2.73","3.03","2","3"
"2010","Lower Saxony","no degree/no degree yet","3.07","3","39","1","1","5","5","2.48","3.66","2","4"
"2010","Lower Saxony","Other degree","2.77","2","50","1","2","4","5","2.4","3.14","2","3"
"2010","Lower Saxony","secondary school degree","2.85","3","460","1","2","4","5","2.71","2.99","2","3"
"2010","Mecklenburg-Western Pomerania","college entrance qualification","2.63","2","100","1","1","4","5","2.35","2.91","2","3"
"2010","Mecklenburg-Western Pomerania","lower secondary degree","3.22","3","97","1","2","4","7","2.86","3.58","2","3"
"2010","Mecklenburg-Western Pomerania","no degree/no degree yet","","","","","","","","","","",""
"2010","Mecklenburg-Western Pomerania","Other degree","","","","","","","","","","",""
"2010","Mecklenburg-Western Pomerania","secondary school degree","2.66","2","206","1","1","4","5","2.44","2.88","2","3"
"2010","North Rhine-Westphalia","college entrance qualification","2.88","3","1048","1","2","4","5","2.78","2.98","2","3"
"2010","North Rhine-Westphalia","lower secondary degree","3","3","1148","1","1","4","5","2.9","3.1","3","3"
"2010","North Rhine-Westphalia","no degree/no degree yet","3.09","3","118","1","1","5","6","2.76","3.42","2","3"
"2010","North Rhine-Westphalia","Other degree","3.13","3","207","1","1","4","6","2.89","3.37","2","3"
"2010","North Rhine-Westphalia","secondary school degree","3.03","3","754","1","2","4","5","2.92","3.14","3","3"
"2010","Rhineland-Palatinate,Saarland","college entrance qualification","2.47","2","212","1","1","3","5","2.26","2.68","2","2"
"2010","Rhineland-Palatinate,Saarland","lower secondary degree","2.68","2","432","1","1","4","5","2.52","2.84","2","2"
"2010","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","","","","","","","","",""
"2010","Rhineland-Palatinate,Saarland","Other degree","2.46","2","55","1","1","3","5","2.1","2.82","2","3"
"2010","Rhineland-Palatinate,Saarland","secondary school degree","2.59","2","202","1","1","4","5","2.38","2.8","2","2"
"2010","Saxony","college entrance qualification","2.93","3","318","1","2","4","5","2.78","3.08","2","3"
"2010","Saxony","lower secondary degree","2.73","2","287","1","1","4","5","2.53","2.93","2","3"
"2010","Saxony","no degree/no degree yet","","","","","","","","","","",""
"2010","Saxony","Other degree","","","","","","","","","","",""
"2010","Saxony","secondary school degree","2.99","3","590","1","2","4","6","2.86","3.12","3","3"
"2010","Saxony-Anhalt","college entrance qualification","2.63","2","191","1","2","3","4","2.44","2.82","2","3"
"2010","Saxony-Anhalt","lower secondary degree","2.88","2.08","192","1","1","4","5","2.62","3.14","2","3"
"2010","Saxony-Anhalt","no degree/no degree yet","","","","","","","","","","",""
"2010","Saxony-Anhalt","Other degree","","","","","","","","","","",""
"2010","Saxony-Anhalt","secondary school degree","3.18","3","293","1","2","4","6","3","3.36","3","3"
"2010","Schleswig-Holstein","college entrance qualification","2.65","2","115","1","2","3","4","2.42","2.88","2","3"
"2010","Schleswig-Holstein","lower secondary degree","3.38","3","157","1","2","5","6","3.1","3.66","2","3"
"2010","Schleswig-Holstein","no degree/no degree yet","","","","","","","","","","",""
"2010","Schleswig-Holstein","Other degree","","","","","","","","","","",""
"2010","Schleswig-Holstein","secondary school degree","3.18","3","127","1","2","4","5","2.91","3.45","2","3"
"2010","Thuringia","college entrance qualification","2.67","3","135","1","2","4","4","2.47","2.87","2","3"
"2010","Thuringia","lower secondary degree","2.94","3","242","1","1","4","5","2.73","3.15","3","3"
"2010","Thuringia","no degree/no degree yet","","","","","","","","","","",""
"2010","Thuringia","Other degree","","","","","","","","","","",""
"2010","Thuringia","secondary school degree","3.37","3","342","1","2","5","6","3.19","3.55","3","4"
"2011","Baden-Württemberg","college entrance qualification","","","","","","","","","","",""
"2011","Baden-Württemberg","lower secondary degree","","","","","","","","","","",""
"2011","Baden-Württemberg","no degree/no degree yet","","","","","","","","","","",""
"2011","Baden-Württemberg","Other degree","","","","","","","","","","",""
"2011","Baden-Württemberg","secondary school degree","","","","","","","","","","",""
"2011","Bavaria","college entrance qualification","","","","","","","","","","",""
"2011","Bavaria","lower secondary degree","","","","","","","","","","",""
"2011","Bavaria","no degree/no degree yet","","","","","","","","","","",""
"2011","Bavaria","Other degree","","","","","","","","","","",""
"2011","Bavaria","secondary school degree","","","","","","","","","","",""
"2011","Berlin","college entrance qualification","","","","","","","","","","",""
"2011","Berlin","lower secondary degree","","","","","","","","","","",""
"2011","Berlin","no degree/no degree yet","","","","","","","","","","",""
"2011","Berlin","Other degree","","","","","","","","","","",""
"2011","Berlin","secondary school degree","","","","","","","","","","",""
"2011","Brandenburg","college entrance qualification","","","","","","","","","","",""
"2011","Brandenburg","lower secondary degree","","","","","","","","","","",""
"2011","Brandenburg","no degree/no degree yet","","","","","","","","","","",""
"2011","Brandenburg","Other degree","","","","","","","","","","",""
"2011","Brandenburg","secondary school degree","","","","","","","","","","",""
"2011","Bremen","college entrance qualification","","","","","","","","","","",""
"2011","Bremen","lower secondary degree","","","","","","","","","","",""
"2011","Bremen","no degree/no degree yet","","","","","","","","","","",""
"2011","Bremen","Other degree","","","","","","","","","","",""
"2011","Bremen","secondary school degree","","","","","","","","","","",""
"2011","Hamburg","college entrance qualification","","","","","","","","","","",""
"2011","Hamburg","lower secondary degree","","","","","","","","","","",""
"2011","Hamburg","no degree/no degree yet","","","","","","","","","","",""
"2011","Hamburg","Other degree","","","","","","","","","","",""
"2011","Hamburg","secondary school degree","","","","","","","","","","",""
"2011","Hesse","college entrance qualification","","","","","","","","","","",""
"2011","Hesse","lower secondary degree","","","","","","","","","","",""
"2011","Hesse","no degree/no degree yet","","","","","","","","","","",""
"2011","Hesse","Other degree","","","","","","","","","","",""
"2011","Hesse","secondary school degree","","","","","","","","","","",""
"2011","Lower Saxony","college entrance qualification","","","","","","","","","","",""
"2011","Lower Saxony","lower secondary degree","","","","","","","","","","",""
"2011","Lower Saxony","no degree/no degree yet","","","","","","","","","","",""
"2011","Lower Saxony","Other degree","","","","","","","","","","",""
"2011","Lower Saxony","secondary school degree","","","","","","","","","","",""
"2011","Mecklenburg-Western Pomerania","college entrance qualification","","","","","","","","","","",""
"2011","Mecklenburg-Western Pomerania","lower secondary degree","","","","","","","","","","",""
"2011","Mecklenburg-Western Pomerania","no degree/no degree yet","","","","","","","","","","",""
"2011","Mecklenburg-Western Pomerania","Other degree","","","","","","","","","","",""
"2011","Mecklenburg-Western Pomerania","secondary school degree","","","","","","","","","","",""
"2011","North Rhine-Westphalia","college entrance qualification","","","","","","","","","","",""
"2011","North Rhine-Westphalia","lower secondary degree","","","","","","","","","","",""
"2011","North Rhine-Westphalia","no degree/no degree yet","","","","","","","","","","",""
"2011","North Rhine-Westphalia","Other degree","","","","","","","","","","",""
"2011","North Rhine-Westphalia","secondary school degree","","","","","","","","","","",""
"2011","Rhineland-Palatinate,Saarland","college entrance qualification","","","","","","","","","","",""
"2011","Rhineland-Palatinate,Saarland","lower secondary degree","","","","","","","","","","",""
"2011","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","","","","","","","","",""
"2011","Rhineland-Palatinate,Saarland","Other degree","","","","","","","","","","",""
"2011","Rhineland-Palatinate,Saarland","secondary school degree","","","","","","","","","","",""
"2011","Saxony","college entrance qualification","","","","","","","","","","",""
"2011","Saxony","lower secondary degree","","","","","","","","","","",""
"2011","Saxony","no degree/no degree yet","","","","","","","","","","",""
"2011","Saxony","Other degree","","","","","","","","","","",""
"2011","Saxony","secondary school degree","","","","","","","","","","",""
"2011","Saxony-Anhalt","college entrance qualification","","","","","","","","","","",""
"2011","Saxony-Anhalt","lower secondary degree","","","","","","","","","","",""
"2011","Saxony-Anhalt","no degree/no degree yet","","","","","","","","","","",""
"2011","Saxony-Anhalt","Other degree","","","","","","","","","","",""
"2011","Saxony-Anhalt","secondary school degree","","","","","","","","","","",""
"2011","Schleswig-Holstein","college entrance qualification","","","","","","","","","","",""
"2011","Schleswig-Holstein","lower secondary degree","","","","","","","","","","",""
"2011","Schleswig-Holstein","no degree/no degree yet","","","","","","","","","","",""
"2011","Schleswig-Holstein","Other degree","","","","","","","","","","",""
"2011","Schleswig-Holstein","secondary school degree","","","","","","","","","","",""
"2011","Thuringia","college entrance qualification","","","","","","","","","","",""
"2011","Thuringia","lower secondary degree","","","","","","","","","","",""
"2011","Thuringia","no degree/no degree yet","","","","","","","","","","",""
"2011","Thuringia","Other degree","","","","","","","","","","",""
"2011","Thuringia","secondary school degree","","","","","","","","","","",""
"2012","Baden-Württemberg","college entrance qualification","","","","","","","","","","",""
"2012","Baden-Württemberg","lower secondary degree","","","","","","","","","","",""
"2012","Baden-Württemberg","no degree/no degree yet","","","","","","","","","","",""
"2012","Baden-Württemberg","Other degree","","","","","","","","","","",""
"2012","Baden-Württemberg","secondary school degree","","","","","","","","","","",""
"2012","Bavaria","college entrance qualification","","","","","","","","","","",""
"2012","Bavaria","lower secondary degree","","","","","","","","","","",""
"2012","Bavaria","no degree/no degree yet","","","","","","","","","","",""
"2012","Bavaria","Other degree","","","","","","","","","","",""
"2012","Bavaria","secondary school degree","","","","","","","","","","",""
"2012","Berlin","college entrance qualification","","","","","","","","","","",""
"2012","Berlin","lower secondary degree","","","","","","","","","","",""
"2012","Berlin","no degree/no degree yet","","","","","","","","","","",""
"2012","Berlin","Other degree","","","","","","","","","","",""
"2012","Berlin","secondary school degree","","","","","","","","","","",""
"2012","Brandenburg","college entrance qualification","","","","","","","","","","",""
"2012","Brandenburg","lower secondary degree","","","","","","","","","","",""
"2012","Brandenburg","no degree/no degree yet","","","","","","","","","","",""
"2012","Brandenburg","Other degree","","","","","","","","","","",""
"2012","Brandenburg","secondary school degree","","","","","","","","","","",""
"2012","Bremen","college entrance qualification","","","","","","","","","","",""
"2012","Bremen","lower secondary degree","","","","","","","","","","",""
"2012","Bremen","no degree/no degree yet","","","","","","","","","","",""
"2012","Bremen","Other degree","","","","","","","","","","",""
"2012","Bremen","secondary school degree","","","","","","","","","","",""
"2012","Hamburg","college entrance qualification","","","","","","","","","","",""
"2012","Hamburg","lower secondary degree","","","","","","","","","","",""
"2012","Hamburg","no degree/no degree yet","","","","","","","","","","",""
"2012","Hamburg","Other degree","","","","","","","","","","",""
"2012","Hamburg","secondary school degree","","","","","","","","","","",""
"2012","Hesse","college entrance qualification","","","","","","","","","","",""
"2012","Hesse","lower secondary degree","","","","","","","","","","",""
"2012","Hesse","no degree/no degree yet","","","","","","","","","","",""
"2012","Hesse","Other degree","","","","","","","","","","",""
"2012","Hesse","secondary school degree","","","","","","","","","","",""
"2012","Lower Saxony","college entrance qualification","","","","","","","","","","",""
"2012","Lower Saxony","lower secondary degree","","","","","","","","","","",""
"2012","Lower Saxony","no degree/no degree yet","","","","","","","","","","",""
"2012","Lower Saxony","Other degree","","","","","","","","","","",""
"2012","Lower Saxony","secondary school degree","","","","","","","","","","",""
"2012","Mecklenburg-Western Pomerania","college entrance qualification","","","","","","","","","","",""
"2012","Mecklenburg-Western Pomerania","lower secondary degree","","","","","","","","","","",""
"2012","Mecklenburg-Western Pomerania","no degree/no degree yet","","","","","","","","","","",""
"2012","Mecklenburg-Western Pomerania","Other degree","","","","","","","","","","",""
"2012","Mecklenburg-Western Pomerania","secondary school degree","","","","","","","","","","",""
"2012","North Rhine-Westphalia","college entrance qualification","","","","","","","","","","",""
"2012","North Rhine-Westphalia","lower secondary degree","","","","","","","","","","",""
"2012","North Rhine-Westphalia","no degree/no degree yet","","","","","","","","","","",""
"2012","North Rhine-Westphalia","Other degree","","","","","","","","","","",""
"2012","North Rhine-Westphalia","secondary school degree","","","","","","","","","","",""
"2012","Rhineland-Palatinate,Saarland","college entrance qualification","","","","","","","","","","",""
"2012","Rhineland-Palatinate,Saarland","lower secondary degree","","","","","","","","","","",""
"2012","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","","","","","","","","",""
"2012","Rhineland-Palatinate,Saarland","Other degree","","","","","","","","","","",""
"2012","Rhineland-Palatinate,Saarland","secondary school degree","","","","","","","","","","",""
"2012","Saxony","college entrance qualification","","","","","","","","","","",""
"2012","Saxony","lower secondary degree","","","","","","","","","","",""
"2012","Saxony","no degree/no degree yet","","","","","","","","","","",""
"2012","Saxony","Other degree","","","","","","","","","","",""
"2012","Saxony","secondary school degree","","","","","","","","","","",""
"2012","Saxony-Anhalt","college entrance qualification","","","","","","","","","","",""
"2012","Saxony-Anhalt","lower secondary degree","","","","","","","","","","",""
"2012","Saxony-Anhalt","no degree/no degree yet","","","","","","","","","","",""
"2012","Saxony-Anhalt","Other degree","","","","","","","","","","",""
"2012","Saxony-Anhalt","secondary school degree","","","","","","","","","","",""
"2012","Schleswig-Holstein","college entrance qualification","","","","","","","","","","",""
"2012","Schleswig-Holstein","lower secondary degree","","","","","","","","","","",""
"2012","Schleswig-Holstein","no degree/no degree yet","","","","","","","","","","",""
"2012","Schleswig-Holstein","Other degree","","","","","","","","","","",""
"2012","Schleswig-Holstein","secondary school degree","","","","","","","","","","",""
"2012","Thuringia","college entrance qualification","","","","","","","","","","",""
"2012","Thuringia","lower secondary degree","","","","","","","","","","",""
"2012","Thuringia","no degree/no degree yet","","","","","","","","","","",""
"2012","Thuringia","Other degree","","","","","","","","","","",""
"2012","Thuringia","secondary school degree","","","","","","","","","","",""
"2013","Baden-Württemberg","college entrance qualification","","","","","","","","","","",""
"2013","Baden-Württemberg","lower secondary degree","","","","","","","","","","",""
"2013","Baden-Württemberg","no degree/no degree yet","","","","","","","","","","",""
"2013","Baden-Württemberg","Other degree","","","","","","","","","","",""
"2013","Baden-Württemberg","secondary school degree","","","","","","","","","","",""
"2013","Bavaria","college entrance qualification","","","","","","","","","","",""
"2013","Bavaria","lower secondary degree","","","","","","","","","","",""
"2013","Bavaria","no degree/no degree yet","","","","","","","","","","",""
"2013","Bavaria","Other degree","","","","","","","","","","",""
"2013","Bavaria","secondary school degree","","","","","","","","","","",""
"2013","Berlin","college entrance qualification","","","","","","","","","","",""
"2013","Berlin","lower secondary degree","","","","","","","","","","",""
"2013","Berlin","no degree/no degree yet","","","","","","","","","","",""
"2013","Berlin","Other degree","","","","","","","","","","",""
"2013","Berlin","secondary school degree","","","","","","","","","","",""
"2013","Brandenburg","college entrance qualification","","","","","","","","","","",""
"2013","Brandenburg","lower secondary degree","","","","","","","","","","",""
"2013","Brandenburg","no degree/no degree yet","","","","","","","","","","",""
"2013","Brandenburg","Other degree","","","","","","","","","","",""
"2013","Brandenburg","secondary school degree","","","","","","","","","","",""
"2013","Bremen","college entrance qualification","","","","","","","","","","",""
"2013","Bremen","lower secondary degree","","","","","","","","","","",""
"2013","Bremen","no degree/no degree yet","","","","","","","","","","",""
"2013","Bremen","Other degree","","","","","","","","","","",""
"2013","Bremen","secondary school degree","","","","","","","","","","",""
"2013","Hamburg","college entrance qualification","","","","","","","","","","",""
"2013","Hamburg","lower secondary degree","","","","","","","","","","",""
"2013","Hamburg","no degree/no degree yet","","","","","","","","","","",""
"2013","Hamburg","Other degree","","","","","","","","","","",""
"2013","Hamburg","secondary school degree","","","","","","","","","","",""
"2013","Hesse","college entrance qualification","","","","","","","","","","",""
"2013","Hesse","lower secondary degree","","","","","","","","","","",""
"2013","Hesse","no degree/no degree yet","","","","","","","","","","",""
"2013","Hesse","Other degree","","","","","","","","","","",""
"2013","Hesse","secondary school degree","","","","","","","","","","",""
"2013","Lower Saxony","college entrance qualification","","","","","","","","","","",""
"2013","Lower Saxony","lower secondary degree","","","","","","","","","","",""
"2013","Lower Saxony","no degree/no degree yet","","","","","","","","","","",""
"2013","Lower Saxony","Other degree","","","","","","","","","","",""
"2013","Lower Saxony","secondary school degree","","","","","","","","","","",""
"2013","Mecklenburg-Western Pomerania","college entrance qualification","","","","","","","","","","",""
"2013","Mecklenburg-Western Pomerania","lower secondary degree","","","","","","","","","","",""
"2013","Mecklenburg-Western Pomerania","no degree/no degree yet","","","","","","","","","","",""
"2013","Mecklenburg-Western Pomerania","Other degree","","","","","","","","","","",""
"2013","Mecklenburg-Western Pomerania","secondary school degree","","","","","","","","","","",""
"2013","North Rhine-Westphalia","college entrance qualification","","","","","","","","","","",""
"2013","North Rhine-Westphalia","lower secondary degree","","","","","","","","","","",""
"2013","North Rhine-Westphalia","no degree/no degree yet","","","","","","","","","","",""
"2013","North Rhine-Westphalia","Other degree","","","","","","","","","","",""
"2013","North Rhine-Westphalia","secondary school degree","","","","","","","","","","",""
"2013","Rhineland-Palatinate,Saarland","college entrance qualification","","","","","","","","","","",""
"2013","Rhineland-Palatinate,Saarland","lower secondary degree","","","","","","","","","","",""
"2013","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","","","","","","","","",""
"2013","Rhineland-Palatinate,Saarland","Other degree","","","","","","","","","","",""
"2013","Rhineland-Palatinate,Saarland","secondary school degree","","","","","","","","","","",""
"2013","Saxony","college entrance qualification","","","","","","","","","","",""
"2013","Saxony","lower secondary degree","","","","","","","","","","",""
"2013","Saxony","no degree/no degree yet","","","","","","","","","","",""
"2013","Saxony","Other degree","","","","","","","","","","",""
"2013","Saxony","secondary school degree","","","","","","","","","","",""
"2013","Saxony-Anhalt","college entrance qualification","","","","","","","","","","",""
"2013","Saxony-Anhalt","lower secondary degree","","","","","","","","","","",""
"2013","Saxony-Anhalt","no degree/no degree yet","","","","","","","","","","",""
"2013","Saxony-Anhalt","Other degree","","","","","","","","","","",""
"2013","Saxony-Anhalt","secondary school degree","","","","","","","","","","",""
"2013","Schleswig-Holstein","college entrance qualification","","","","","","","","","","",""
"2013","Schleswig-Holstein","lower secondary degree","","","","","","","","","","",""
"2013","Schleswig-Holstein","no degree/no degree yet","","","","","","","","","","",""
"2013","Schleswig-Holstein","Other degree","","","","","","","","","","",""
"2013","Schleswig-Holstein","secondary school degree","","","","","","","","","","",""
"2013","Thuringia","college entrance qualification","","","","","","","","","","",""
"2013","Thuringia","lower secondary degree","","","","","","","","","","",""
"2013","Thuringia","no degree/no degree yet","","","","","","","","","","",""
"2013","Thuringia","Other degree","","","","","","","","","","",""
"2013","Thuringia","secondary school degree","","","","","","","","","","",""
"2014","Baden-Württemberg","college entrance qualification","","","","","","","","","","",""
"2014","Baden-Württemberg","lower secondary degree","","","","","","","","","","",""
"2014","Baden-Württemberg","no degree/no degree yet","","","","","","","","","","",""
"2014","Baden-Württemberg","Other degree","","","","","","","","","","",""
"2014","Baden-Württemberg","secondary school degree","","","","","","","","","","",""
"2014","Bavaria","college entrance qualification","","","","","","","","","","",""
"2014","Bavaria","lower secondary degree","","","","","","","","","","",""
"2014","Bavaria","no degree/no degree yet","","","","","","","","","","",""
"2014","Bavaria","Other degree","","","","","","","","","","",""
"2014","Bavaria","secondary school degree","","","","","","","","","","",""
"2014","Berlin","college entrance qualification","","","","","","","","","","",""
"2014","Berlin","lower secondary degree","","","","","","","","","","",""
"2014","Berlin","no degree/no degree yet","","","","","","","","","","",""
"2014","Berlin","Other degree","","","","","","","","","","",""
"2014","Berlin","secondary school degree","","","","","","","","","","",""
"2014","Brandenburg","college entrance qualification","","","","","","","","","","",""
"2014","Brandenburg","lower secondary degree","","","","","","","","","","",""
"2014","Brandenburg","no degree/no degree yet","","","","","","","","","","",""
"2014","Brandenburg","Other degree","","","","","","","","","","",""
"2014","Brandenburg","secondary school degree","","","","","","","","","","",""
"2014","Bremen","college entrance qualification","","","","","","","","","","",""
"2014","Bremen","lower secondary degree","","","","","","","","","","",""
"2014","Bremen","no degree/no degree yet","","","","","","","","","","",""
"2014","Bremen","Other degree","","","","","","","","","","",""
"2014","Bremen","secondary school degree","","","","","","","","","","",""
"2014","Hamburg","college entrance qualification","","","","","","","","","","",""
"2014","Hamburg","lower secondary degree","","","","","","","","","","",""
"2014","Hamburg","no degree/no degree yet","","","","","","","","","","",""
"2014","Hamburg","Other degree","","","","","","","","","","",""
"2014","Hamburg","secondary school degree","","","","","","","","","","",""
"2014","Hesse","college entrance qualification","","","","","","","","","","",""
"2014","Hesse","lower secondary degree","","","","","","","","","","",""
"2014","Hesse","no degree/no degree yet","","","","","","","","","","",""
"2014","Hesse","Other degree","","","","","","","","","","",""
"2014","Hesse","secondary school degree","","","","","","","","","","",""
"2014","Lower Saxony","college entrance qualification","","","","","","","","","","",""
"2014","Lower Saxony","lower secondary degree","","","","","","","","","","",""
"2014","Lower Saxony","no degree/no degree yet","","","","","","","","","","",""
"2014","Lower Saxony","Other degree","","","","","","","","","","",""
"2014","Lower Saxony","secondary school degree","","","","","","","","","","",""
"2014","Mecklenburg-Western Pomerania","college entrance qualification","","","","","","","","","","",""
"2014","Mecklenburg-Western Pomerania","lower secondary degree","","","","","","","","","","",""
"2014","Mecklenburg-Western Pomerania","no degree/no degree yet","","","","","","","","","","",""
"2014","Mecklenburg-Western Pomerania","Other degree","","","","","","","","","","",""
"2014","Mecklenburg-Western Pomerania","secondary school degree","","","","","","","","","","",""
"2014","North Rhine-Westphalia","college entrance qualification","","","","","","","","","","",""
"2014","North Rhine-Westphalia","lower secondary degree","","","","","","","","","","",""
"2014","North Rhine-Westphalia","no degree/no degree yet","","","","","","","","","","",""
"2014","North Rhine-Westphalia","Other degree","","","","","","","","","","",""
"2014","North Rhine-Westphalia","secondary school degree","","","","","","","","","","",""
"2014","Rhineland-Palatinate,Saarland","college entrance qualification","","","","","","","","","","",""
"2014","Rhineland-Palatinate,Saarland","lower secondary degree","","","","","","","","","","",""
"2014","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","","","","","","","","",""
"2014","Rhineland-Palatinate,Saarland","Other degree","","","","","","","","","","",""
"2014","Rhineland-Palatinate,Saarland","secondary school degree","","","","","","","","","","",""
"2014","Saxony","college entrance qualification","","","","","","","","","","",""
"2014","Saxony","lower secondary degree","","","","","","","","","","",""
"2014","Saxony","no degree/no degree yet","","","","","","","","","","",""
"2014","Saxony","Other degree","","","","","","","","","","",""
"2014","Saxony","secondary school degree","","","","","","","","","","",""
"2014","Saxony-Anhalt","college entrance qualification","","","","","","","","","","",""
"2014","Saxony-Anhalt","lower secondary degree","","","","","","","","","","",""
"2014","Saxony-Anhalt","no degree/no degree yet","","","","","","","","","","",""
"2014","Saxony-Anhalt","Other degree","","","","","","","","","","",""
"2014","Saxony-Anhalt","secondary school degree","","","","","","","","","","",""
"2014","Schleswig-Holstein","college entrance qualification","","","","","","","","","","",""
"2014","Schleswig-Holstein","lower secondary degree","","","","","","","","","","",""
"2014","Schleswig-Holstein","no degree/no degree yet","","","","","","","","","","",""
"2014","Schleswig-Holstein","Other degree","","","","","","","","","","",""
"2014","Schleswig-Holstein","secondary school degree","","","","","","","","","","",""
"2014","Thuringia","college entrance qualification","","","","","","","","","","",""
"2014","Thuringia","lower secondary degree","","","","","","","","","","",""
"2014","Thuringia","no degree/no degree yet","","","","","","","","","","",""
"2014","Thuringia","Other degree","","","","","","","","","","",""
"2014","Thuringia","secondary school degree","","","","","","","","","","",""
"2015","Baden-Württemberg","college entrance qualification","2.31","2","904","1","1","3","4","2.23","2.39","2","2"
"2015","Baden-Württemberg","lower secondary degree","2.59","2","754","1","1","4","5","2.47","2.71","2","2"
"2015","Baden-Württemberg","no degree/no degree yet","2.48","2","83","1","1","3","6","2.13","2.83","2","2"
"2015","Baden-Württemberg","Other degree","2.28","2","589","1","1","3","5","2.15","2.41","1","2"
"2015","Baden-Württemberg","secondary school degree","2.26","2","768","1","1","3","4","2.16","2.36","2","2"
"2015","Bavaria","college entrance qualification","2.3","2","1027","1","1","3","4","2.22","2.38","2","2"
"2015","Bavaria","lower secondary degree","2.66","2","1261","1","1","4","5","2.57","2.75","2","2"
"2015","Bavaria","no degree/no degree yet","3.13","3","126","1","2","4","6","2.83","3.43","2","2"
"2015","Bavaria","Other degree","2.34","2","784","1","1","3","4","2.23","2.45","2","2"
"2015","Bavaria","secondary school degree","2.6","2","1018","1","1","4","5","2.51","2.69","2","2"
"2015","Berlin","college entrance qualification","2.21","2","369","1","1","3","4","2.09","2.33","2","2"
"2015","Berlin","lower secondary degree","2.54","2","149","1","1","4","4","2.29","2.79","2","3"
"2015","Berlin","no degree/no degree yet","1.94","1","35","1","1","2","5","1.39","2.49","1","2"
"2015","Berlin","Other degree","2.24","2","142","1","1","3","4","1.99","2.49","2","2"
"2015","Berlin","secondary school degree","2.47","2","269","1","1","3","5","2.31","2.63","2","2"
"2015","Brandenburg","college entrance qualification","2.3","2","240","1","1","3","4","2.12","2.48","2","2"
"2015","Brandenburg","lower secondary degree","2.79","2","221","1","1","3","5","2.57","3.01","2","3"
"2015","Brandenburg","no degree/no degree yet","","","","","","","","","","",""
"2015","Brandenburg","Other degree","2.84","2","97","1","1","4","6","2.44","3.24","2","4"
"2015","Brandenburg","secondary school degree","2.63","2","406","1","1","3","5","2.48","2.78","2","2"
"2015","Bremen","college entrance qualification","2.06","2","45","1","2","2","4","1.71","2.41","1","2"
"2015","Bremen","lower secondary degree","2.64","2","43","1","2","3","5","2.17","3.11","2","3"
"2015","Bremen","no degree/no degree yet","","","","","","","","","","",""
"2015","Bremen","Other degree","2.31","2","35","1","1","4","4","1.71","2.91","1","2"
"2015","Bremen","secondary school degree","2.57","2","41","1","1","4","5","2.05","3.09","1","2"
"2015","Hamburg","college entrance qualification","2.27","2","168","1","1","3","4","2.09","2.45","2","2"
"2015","Hamburg","lower secondary degree","2.47","2","65","1","1","3","5","2.07","2.87","2","3"
"2015","Hamburg","no degree/no degree yet","","","","","","","","","","",""
"2015","Hamburg","Other degree","2.57","2","87","1","1","3","6","2.24","2.9","2","2"
"2015","Hamburg","secondary school degree","2.46","2","95","1","1","3","5","2.15","2.77","2","2"
"2015","Hesse","college entrance qualification","2.5","2","606","1","1","3","5","2.39","2.61","2","2"
"2015","Hesse","lower secondary degree","2.82","2","356","1","1","4","5","2.64","3","2","3"
"2015","Hesse","no degree/no degree yet","2.79","2","77","1","1","4","7","2.4","3.18","1","2"
"2015","Hesse","Other degree","2.56","2","365","1","1","3","6","2.41","2.71","2","2"
