"ple0022","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"No","2015","1-pers.-HH","middle vocational","1290","0.742206628339446","0.721498494185365","0.762914762493527"
"No","2015","1-pers.-HH","vocational + Abi","183","0.765996110572239","0.711517136715697","0.820475084428781"
"No","2015","1-pers.-HH","higher vocational","142","0.741477496312235","0.680493811815121","0.80246118080935"
"No","2015","1-pers.-HH","higher education","699","0.84174573874884","0.816960462714005","0.866531014783675"
"No","2015","(Married) couple without C. ","in school","1","","",""
"No","2015","(Married) couple without C. ","inadequately","46","0.745048886956313","0.636563039087982","0.853534734824643"
"No","2015","(Married) couple without C. ","general elemantary","453","0.762153527560205","0.728366283969613","0.795940771150797"
"No","2015","(Married) couple without C. ","middle vocational","2853","0.749605973352972","0.735780158065789","0.763431788640155"
"No","2015","(Married) couple without C. ","vocational + Abi","355","0.854468401478923","0.820783622938851","0.888153180018995"
"No","2015","(Married) couple without C. ","higher vocational","432","0.793584436782937","0.759759691346298","0.827409182219576"
"No","2015","(Married) couple without C. ","higher education","1699","0.845803000753071","0.830100861985319","0.861505139520822"
"No","2015","Single parent ","in school","107","0.988608824470252","0.968686896962534","1.00853075197797"
"No","2015","Single parent ","inadequately","46","0.84239062734022","0.746956905614558","0.937824349065883"
"No","2015","Single parent ","general elemantary","310","0.841352060681142","0.803716368758159","0.878987752604124"
"No","2015","Single parent ","middle vocational","892","0.843120250775979","0.821430007810705","0.864810493741253"
"No","2015","Single parent ","vocational + Abi","154","0.854211821003684","0.803901031431041","0.904522610576328"
"No","2015","Single parent ","higher vocational","62","0.759842783336998","0.662513859034159","0.857171707639836"
"No","2015","Single parent ","higher education","272","0.821625753016724","0.780752779053981","0.862498726979466"
"No","2015","Couple + C. LE 16 ","in school","","","",""
"No","2015","Couple + C. LE 16 ","inadequately","106","0.838820951518917","0.774362181671239","0.903279721366595"
"No","2015","Couple + C. LE 16 ","general elemantary","434","0.878565705957768","0.849935736249139","0.907195675666398"
"No","2015","Couple + C. LE 16 ","middle vocational","2273","0.883548166609879","0.871149204498318","0.89594712872144"
"No","2015","Couple + C. LE 16 ","vocational + Abi","620","0.905887963167119","0.884022300878668","0.92775362545557"
"No","2015","Couple + C. LE 16 ","higher vocational","329","0.904875232319035","0.875101393687604","0.934649070950466"
"No","2015","Couple + C. LE 16 ","higher education","1662","0.942516491936377","0.931703292801856","0.953329691070897"
"No","2015","Couple + C. GT 16 ","in school","89","0.900836917269534","0.840416702901196","0.961257131637871"
"No","2015","Couple + C. GT 16 ","inadequately","29","","",""
"No","2015","Couple + C. GT 16 ","general elemantary","272","0.886561798589358","0.851372957258726","0.921750639919991"
"No","2015","Couple + C. GT 16 ","middle vocational","1179","0.88068491962355","0.863619207127871","0.897750632119229"
"No","2015","Couple + C. GT 16 ","vocational + Abi","175","0.897083679092544","0.855790813027718","0.938376545157371"
"No","2015","Couple + C. GT 16 ","higher vocational","183","0.902708469238504","0.862530662560875","0.942886275916133"
"No","2015","Couple + C. GT 16 ","higher education","464","0.905249394679534","0.879979795206965","0.930518994152104"
"No","2015","Couple + C. LE and GT 16","in school","129","0.972250111909554","0.944334838264745","1.00016538555436"
"No","2015","Couple + C. LE and GT 16","inadequately","47","0.810038733003325","0.709944857052001","0.910132608954649"
"No","2015","Couple + C. LE and GT 16","general elemantary","292","0.888291606499871","0.854356065550165","0.922227147449578"
"No","2015","Couple + C. LE and GT 16","middle vocational","758","0.856620759265399","0.833505159047657","0.879736359483141"
"No","2015","Couple + C. LE and GT 16","vocational + Abi","170","0.923679592991404","0.885419745011523","0.961939440971286"
"No","2015","Couple + C. LE and GT 16","higher vocational","84","0.869800556780489","0.805124158682738","0.934476954878239"
"No","2015","Couple + C. LE and GT 16","higher education","294","0.954194144150159","0.931288000689363","0.977100287610954"
"Yes","2016","1-pers.-HH","in school","","","",""
"Yes","2016","1-pers.-HH","inadequately","","","",""
"Yes","2016","1-pers.-HH","general elemantary","","","",""
"Yes","2016","1-pers.-HH","middle vocational","","","",""
"Yes","2016","1-pers.-HH","vocational + Abi","","","",""
"Yes","2016","1-pers.-HH","higher vocational","","","",""
"Yes","2016","1-pers.-HH","higher education","","","",""
"Yes","2016","(Married) couple without C. ","in school","","","",""
"Yes","2016","(Married) couple without C. ","inadequately","","","",""
"Yes","2016","(Married) couple without C. ","general elemantary","","","",""
"Yes","2016","(Married) couple without C. ","middle vocational","","","",""
"Yes","2016","(Married) couple without C. ","vocational + Abi","","","",""
"Yes","2016","(Married) couple without C. ","higher vocational","","","",""
"Yes","2016","(Married) couple without C. ","higher education","","","",""
"Yes","2016","Single parent ","in school","","","",""
"Yes","2016","Single parent ","inadequately","","","",""
"Yes","2016","Single parent ","general elemantary","","","",""
"Yes","2016","Single parent ","middle vocational","","","",""
"Yes","2016","Single parent ","vocational + Abi","","","",""
"Yes","2016","Single parent ","higher vocational","","","",""
"Yes","2016","Single parent ","higher education","","","",""
"Yes","2016","Couple + C. LE 16 ","in school","","","",""
"Yes","2016","Couple + C. LE 16 ","inadequately","","","",""
"Yes","2016","Couple + C. LE 16 ","general elemantary","","","",""
"Yes","2016","Couple + C. LE 16 ","middle vocational","","","",""
"Yes","2016","Couple + C. LE 16 ","vocational + Abi","","","",""
"Yes","2016","Couple + C. LE 16 ","higher vocational","","","",""
"Yes","2016","Couple + C. LE 16 ","higher education","","","",""
"Yes","2016","Couple + C. GT 16 ","in school","","","",""
"Yes","2016","Couple + C. GT 16 ","inadequately","","","",""
"Yes","2016","Couple + C. GT 16 ","general elemantary","","","",""
"Yes","2016","Couple + C. GT 16 ","middle vocational","","","",""
"Yes","2016","Couple + C. GT 16 ","vocational + Abi","","","",""
"Yes","2016","Couple + C. GT 16 ","higher vocational","","","",""
"Yes","2016","Couple + C. GT 16 ","higher education","","","",""
"Yes","2016","Couple + C. LE and GT 16","in school","","","",""
"Yes","2016","Couple + C. LE and GT 16","inadequately","","","",""
"Yes","2016","Couple + C. LE and GT 16","general elemantary","","","",""
"Yes","2016","Couple + C. LE and GT 16","middle vocational","","","",""
"Yes","2016","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Yes","2016","Couple + C. LE and GT 16","higher vocational","","","",""
"Yes","2016","Couple + C. LE and GT 16","higher education","","","",""
"No","2016","1-pers.-HH","in school","","","",""
"No","2016","1-pers.-HH","inadequately","","","",""
"No","2016","1-pers.-HH","general elemantary","","","",""
"No","2016","1-pers.-HH","middle vocational","","","",""
"No","2016","1-pers.-HH","vocational + Abi","","","",""
"No","2016","1-pers.-HH","higher vocational","","","",""
"No","2016","1-pers.-HH","higher education","","","",""
"No","2016","(Married) couple without C. ","in school","","","",""
"No","2016","(Married) couple without C. ","inadequately","","","",""
"No","2016","(Married) couple without C. ","general elemantary","","","",""
"No","2016","(Married) couple without C. ","middle vocational","","","",""
"No","2016","(Married) couple without C. ","vocational + Abi","","","",""
"No","2016","(Married) couple without C. ","higher vocational","","","",""
"No","2016","(Married) couple without C. ","higher education","","","",""
"No","2016","Single parent ","in school","","","",""
"No","2016","Single parent ","inadequately","","","",""
"No","2016","Single parent ","general elemantary","","","",""
"No","2016","Single parent ","middle vocational","","","",""
"No","2016","Single parent ","vocational + Abi","","","",""
"No","2016","Single parent ","higher vocational","","","",""
"No","2016","Single parent ","higher education","","","",""
"No","2016","Couple + C. LE 16 ","in school","","","",""
"No","2016","Couple + C. LE 16 ","inadequately","","","",""
"No","2016","Couple + C. LE 16 ","general elemantary","","","",""
"No","2016","Couple + C. LE 16 ","middle vocational","","","",""
"No","2016","Couple + C. LE 16 ","vocational + Abi","","","",""
"No","2016","Couple + C. LE 16 ","higher vocational","","","",""
"No","2016","Couple + C. LE 16 ","higher education","","","",""
"No","2016","Couple + C. GT 16 ","in school","","","",""
"No","2016","Couple + C. GT 16 ","inadequately","","","",""
"No","2016","Couple + C. GT 16 ","general elemantary","","","",""
"No","2016","Couple + C. GT 16 ","middle vocational","","","",""
"No","2016","Couple + C. GT 16 ","vocational + Abi","","","",""
"No","2016","Couple + C. GT 16 ","higher vocational","","","",""
"No","2016","Couple + C. GT 16 ","higher education","","","",""
"No","2016","Couple + C. LE and GT 16","in school","","","",""
"No","2016","Couple + C. LE and GT 16","inadequately","","","",""
"No","2016","Couple + C. LE and GT 16","general elemantary","","","",""
"No","2016","Couple + C. LE and GT 16","middle vocational","","","",""
"No","2016","Couple + C. LE and GT 16","vocational + Abi","","","",""
"No","2016","Couple + C. LE and GT 16","higher vocational","","","",""
"No","2016","Couple + C. LE and GT 16","higher education","","","",""
"Yes","2017","1-pers.-HH","in school","","","",""
"Yes","2017","1-pers.-HH","inadequately","13","","",""
"Yes","2017","1-pers.-HH","general elemantary","123","0.271671051929814","0.23075387777005","0.312588226089578"
"Yes","2017","1-pers.-HH","middle vocational","427","0.228612931615017","0.209518276894726","0.247707586335309"
"Yes","2017","1-pers.-HH","vocational + Abi","42","0.138747235288064","0.0998884891753555","0.177605981400772"
"Yes","2017","1-pers.-HH","higher vocational","56","0.236678110338217","0.181627358471617","0.291728862204818"
"Yes","2017","1-pers.-HH","higher education","134","0.134634047990164","0.113339576366597","0.155928519613732"
"Yes","2017","(Married) couple without C. ","in school","1","","",""
"Yes","2017","(Married) couple without C. ","inadequately","16","","",""
"Yes","2017","(Married) couple without C. ","general elemantary","160","0.237282010708982","0.204009722374359","0.270554299043605"
"Yes","2017","(Married) couple without C. ","middle vocational","910","0.232612677334873","0.219666029004615","0.245559325665131"
"Yes","2017","(Married) couple without C. ","vocational + Abi","85","0.122062329644775","0.0936234902164659","0.150501169073084"
"Yes","2017","(Married) couple without C. ","higher vocational","126","0.193974225352694","0.161987077459977","0.225961373245412"
"Yes","2017","(Married) couple without C. ","higher education","317","0.125202077856615","0.111703259164106","0.138700896549124"
"Yes","2017","Single parent ","in school","3","","",""
"Yes","2017","Single parent ","inadequately","11","","",""
"Yes","2017","Single parent ","general elemantary","39","0.155782403079561","0.116233610460634","0.195331195698489"
"Yes","2017","Single parent ","middle vocational","150","0.132296508157444","0.111734487072303","0.152858529242585"
"Yes","2017","Single parent ","vocational + Abi","28","","",""
"Yes","2017","Single parent ","higher vocational","10","","",""
"Yes","2017","Single parent ","higher education","42","0.107910451780248","0.0743841134773536","0.141436790083142"
"Yes","2017","Couple + C. LE 16 ","in school","","","",""
"Yes","2017","Couple + C. LE 16 ","inadequately","18","","",""
"Yes","2017","Couple + C. LE 16 ","general elemantary","56","0.134683770932823","0.104518266096741","0.164849275768904"
"Yes","2017","Couple + C. LE 16 ","middle vocational","256","0.0960095545386572","0.0840704397536741","0.10794866932364"
"Yes","2017","Couple + C. LE 16 ","vocational + Abi","79","0.0948781939037068","0.0737069730670757","0.116049414740338"
"Yes","2017","Couple + C. LE 16 ","higher vocational","32","0.0895646551275645","0.0580801092574006","0.121049200997728"
"Yes","2017","Couple + C. LE 16 ","higher education","125","0.0591937320818443","0.0485574391677063","0.0698300249959822"
"Yes","2017","Couple + C. GT 16 ","in school","3","","",""
"Yes","2017","Couple + C. GT 16 ","inadequately","10","","",""
"Yes","2017","Couple + C. GT 16 ","general elemantary","60","0.162276482662326","0.125399054514096","0.199153910810555"
"Yes","2017","Couple + C. GT 16 ","middle vocational","248","0.166281175006541","0.147520002650525","0.185042347362557"
"Yes","2017","Couple + C. GT 16 ","vocational + Abi","30","0.134524072139299","0.0927260619512251","0.176322082327373"
"Yes","2017","Couple + C. GT 16 ","higher vocational","43","0.134533970525587","0.0883831489691834","0.18068479208199"
"Yes","2017","Couple + C. GT 16 ","higher education","68","0.128023933166046","0.1008325086937","0.155215357638391"
"Yes","2017","Couple + C. LE and GT 16","in school","4","","",""
"Yes","2017","Couple + C. LE and GT 16","inadequately","11","","",""
"Yes","2017","Couple + C. LE and GT 16","general elemantary","33","0.0919261318407428","0.0607063241179747","0.123145939563511"
"Yes","2017","Couple + C. LE and GT 16","middle vocational","109","0.116257177803314","0.0955449404109917","0.136969415195637"
"Yes","2017","Couple + C. LE and GT 16","vocational + Abi","22","","",""
"Yes","2017","Couple + C. LE and GT 16","higher vocational","20","","",""
"Yes","2017","Couple + C. LE and GT 16","higher education","25","","",""
"No","2017","1-pers.-HH","in school","3","","",""
"No","2017","1-pers.-HH","inadequately","31","0.71167847933739","0.577833464761609","0.845523493913171"
"No","2017","1-pers.-HH","general elemantary","331","0.728328948070186","0.687411773910422","0.76924612222995"
"No","2017","1-pers.-HH","middle vocational","1431","0.771387068384982","0.752292413664691","0.790481723105274"
"No","2017","1-pers.-HH","vocational + Abi","262","0.861252764711936","0.822394018599228","0.900111510824644"
"No","2017","1-pers.-HH","higher vocational","173","0.763321889661783","0.708271137795182","0.818372641528383"
"No","2017","1-pers.-HH","higher education","853","0.865365952009836","0.844071480386268","0.886660423633403"
"No","2017","(Married) couple without C. ","in school","2","","",""
"No","2017","(Married) couple without C. ","inadequately","60","0.766774659599457","0.671700381034266","0.861848938164648"
"No","2017","(Married) couple without C. ","general elemantary","468","0.762717989291018","0.729445700956395","0.795990277625641"
"No","2017","(Married) couple without C. ","middle vocational","3181","0.767387322665127","0.754440674334869","0.780333970995384"
"No","2017","(Married) couple without C. ","vocational + Abi","424","0.877937670355225","0.849498830926916","0.906376509783534"
"No","2017","(Married) couple without C. ","higher vocational","461","0.806025774647306","0.774038626754588","0.838012922540023"
"No","2017","(Married) couple without C. ","higher education","1992","0.874797922143385","0.861299103450876","0.888296740835893"
"No","2017","Single parent ","in school","91","0.947735051893622","0.902743300671938","0.992726803115305"
"No","2017","Single parent ","inadequately","54","0.819490647328061","0.725990290604177","0.912991004051944"
"No","2017","Single parent ","general elemantary","284","0.844217596920439","0.804668804301511","0.883766389539366"
"No","2017","Single parent ","middle vocational","893","0.867703491842556","0.847141470757415","0.888265512927697"
"No","2017","Single parent ","vocational + Abi","174","0.882884957171297","0.838541371706582","0.927228542636012"
"No","2017","Single parent ","higher vocational","59","0.80327019664787","0.709473087936485","0.897067305359254"
"No","2017","Single parent ","higher education","287","0.892089548219752","0.858563209916858","0.925615886522646"
"No","2017","Couple + C. LE 16 ","in school","3","","",""
"No","2017","Couple + C. LE 16 ","inadequately","109","0.899467254872859","0.847168339754559","0.951766169991159"
"No","2017","Couple + C. LE 16 ","general elemantary","436","0.865316229067177","0.835150724231096","0.895481733903259"
"No","2017","Couple + C. LE 16 ","middle vocational","2083","0.903990445461343","0.89205133067636","0.915929560246326"
"No","2017","Couple + C. LE 16 ","vocational + Abi","657","0.905121806096293","0.883950585259662","0.926293026932924"
"No","2017","Couple + C. LE 16 ","higher vocational","284","0.910435344872435","0.878950799002272","0.941919890742599"
"No","2017","Couple + C. LE 16 ","higher education","1766","0.940806267918156","0.930169975004018","0.951442560832294"
"No","2017","Couple + C. GT 16 ","in school","133","0.981617055465967","0.959040523846951","1.00419358708498"
"No","2017","Couple + C. GT 16 ","inadequately","31","0.695125808953365","0.55421373728228","0.836037880624451"
"No","2017","Couple + C. GT 16 ","general elemantary","324","0.837723517337674","0.800846089189445","0.874600945485904"
"No","2017","Couple + C. GT 16 ","middle vocational","1265","0.833718824993459","0.814957652637443","0.852479997349475"
"No","2017","Couple + C. GT 16 ","vocational + Abi","226","0.865475927860701","0.823677917672628","0.907273938048775"
"No","2017","Couple + C. GT 16 ","higher vocational","167","0.865466029474413","0.81931520791801","0.911616851030817"
"No","2017","Couple + C. GT 16 ","higher education","512","0.871976066833955","0.844784642361609","0.8991674913063"
"No","2017","Couple + C. LE and GT 16","in school","158","0.959713824284439","0.92943496703955","0.989992681529328"
"No","2017","Couple + C. LE and GT 16","inadequately","53","0.870062764190135","0.787686857612296","0.952438670767974"
"No","2017","Couple + C. LE and GT 16","general elemantary","296","0.908073868159257","0.876854060436489","0.939293675882025"
"No","2017","Couple + C. LE and GT 16","middle vocational","811","0.883742822196686","0.863030584804363","0.904455059589008"
"No","2017","Couple + C. LE and GT 16","vocational + Abi","148","0.933302532148843","0.895797501424436","0.970807562873249"
"No","2017","Couple + C. LE and GT 16","higher vocational","88","0.883987084868121","0.823590505417208","0.944383664319034"
"No","2017","Couple + C. LE and GT 16","higher education","341","0.914208593635565","0.885517170420356","0.942900016850774"
"Yes","2018","1-pers.-HH","in school","","","",""
"Yes","2018","1-pers.-HH","inadequately","","","",""
"Yes","2018","1-pers.-HH","general elemantary","","","",""
"Yes","2018","1-pers.-HH","middle vocational","","","",""
"Yes","2018","1-pers.-HH","vocational + Abi","","","",""
"Yes","2018","1-pers.-HH","higher vocational","","","",""
"Yes","2018","1-pers.-HH","higher education","","","",""
"Yes","2018","(Married) couple without C. ","in school","","","",""
"Yes","2018","(Married) couple without C. ","inadequately","","","",""
"Yes","2018","(Married) couple without C. ","general elemantary","","","",""
"Yes","2018","(Married) couple without C. ","middle vocational","","","",""
"Yes","2018","(Married) couple without C. ","vocational + Abi","","","",""
"Yes","2018","(Married) couple without C. ","higher vocational","","","",""
"Yes","2018","(Married) couple without C. ","higher education","","","",""
"Yes","2018","Single parent ","in school","","","",""
"Yes","2018","Single parent ","inadequately","","","",""
"Yes","2018","Single parent ","general elemantary","","","",""
"Yes","2018","Single parent ","middle vocational","","","",""
"Yes","2018","Single parent ","vocational + Abi","","","",""
"Yes","2018","Single parent ","higher vocational","","","",""
"Yes","2018","Single parent ","higher education","","","",""
"Yes","2018","Couple + C. LE 16 ","in school","","","",""
"Yes","2018","Couple + C. LE 16 ","inadequately","","","",""
"Yes","2018","Couple + C. LE 16 ","general elemantary","","","",""
"Yes","2018","Couple + C. LE 16 ","middle vocational","","","",""
"Yes","2018","Couple + C. LE 16 ","vocational + Abi","","","",""
"Yes","2018","Couple + C. LE 16 ","higher vocational","","","",""
"Yes","2018","Couple + C. LE 16 ","higher education","","","",""
"Yes","2018","Couple + C. GT 16 ","in school","","","",""
"Yes","2018","Couple + C. GT 16 ","inadequately","","","",""
"Yes","2018","Couple + C. GT 16 ","general elemantary","","","",""
"Yes","2018","Couple + C. GT 16 ","middle vocational","","","",""
"Yes","2018","Couple + C. GT 16 ","vocational + Abi","","","",""
"Yes","2018","Couple + C. GT 16 ","higher vocational","","","",""
"Yes","2018","Couple + C. GT 16 ","higher education","","","",""
"Yes","2018","Couple + C. LE and GT 16","in school","","","",""
"Yes","2018","Couple + C. LE and GT 16","inadequately","","","",""
"Yes","2018","Couple + C. LE and GT 16","general elemantary","","","",""
"Yes","2018","Couple + C. LE and GT 16","middle vocational","","","",""
"Yes","2018","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Yes","2018","Couple + C. LE and GT 16","higher vocational","","","",""
"Yes","2018","Couple + C. LE and GT 16","higher education","","","",""
"No","2018","1-pers.-HH","in school","","","",""
"No","2018","1-pers.-HH","inadequately","","","",""
"No","2018","1-pers.-HH","general elemantary","","","",""
"No","2018","1-pers.-HH","middle vocational","","","",""
"No","2018","1-pers.-HH","vocational + Abi","","","",""
"No","2018","1-pers.-HH","higher vocational","","","",""
"No","2018","1-pers.-HH","higher education","","","",""
"No","2018","(Married) couple without C. ","in school","","","",""
"No","2018","(Married) couple without C. ","inadequately","","","",""
"No","2018","(Married) couple without C. ","general elemantary","","","",""
"No","2018","(Married) couple without C. ","middle vocational","","","",""
"No","2018","(Married) couple without C. ","vocational + Abi","","","",""
"No","2018","(Married) couple without C. ","higher vocational","","","",""
"No","2018","(Married) couple without C. ","higher education","","","",""
"No","2018","Single parent ","in school","","","",""
"No","2018","Single parent ","inadequately","","","",""
"No","2018","Single parent ","general elemantary","","","",""
"No","2018","Single parent ","middle vocational","","","",""
"No","2018","Single parent ","vocational + Abi","","","",""
"No","2018","Single parent ","higher vocational","","","",""
"No","2018","Single parent ","higher education","","","",""
"No","2018","Couple + C. LE 16 ","in school","","","",""
"No","2018","Couple + C. LE 16 ","inadequately","","","",""
"No","2018","Couple + C. LE 16 ","general elemantary","","","",""
"No","2018","Couple + C. LE 16 ","middle vocational","","","",""
"No","2018","Couple + C. LE 16 ","vocational + Abi","","","",""
"No","2018","Couple + C. LE 16 ","higher vocational","","","",""
"No","2018","Couple + C. LE 16 ","higher education","","","",""
"No","2018","Couple + C. GT 16 ","in school","","","",""
"No","2018","Couple + C. GT 16 ","inadequately","","","",""
"No","2018","Couple + C. GT 16 ","general elemantary","","","",""
"No","2018","Couple + C. GT 16 ","middle vocational","","","",""
"No","2018","Couple + C. GT 16 ","vocational + Abi","","","",""
"No","2018","Couple + C. GT 16 ","higher vocational","","","",""
"No","2018","Couple + C. GT 16 ","higher education","","","",""
"No","2018","Couple + C. LE and GT 16","in school","","","",""
"No","2018","Couple + C. LE and GT 16","inadequately","","","",""
"No","2018","Couple + C. LE and GT 16","general elemantary","","","",""
"No","2018","Couple + C. LE and GT 16","middle vocational","","","",""
"No","2018","Couple + C. LE and GT 16","vocational + Abi","","","",""
"No","2018","Couple + C. LE and GT 16","higher vocational","","","",""
"No","2018","Couple + C. LE and GT 16","higher education","","","",""
"Yes","2019","1-pers.-HH","in school","","","",""
"Yes","2019","1-pers.-HH","inadequately","15","","",""
"Yes","2019","1-pers.-HH","general elemantary","100","0.285698067116087","0.241316654759871","0.330079479472303"
"Yes","2019","1-pers.-HH","middle vocational","448","0.232153237642243","0.213598477245454","0.250707998039031"
"Yes","2019","1-pers.-HH","vocational + Abi","69","0.188898656370991","0.14666651372432","0.231130799017662"
"Yes","2019","1-pers.-HH","higher vocational","58","0.234344380041543","0.182354117618485","0.286334642464602"
"Yes","2019","1-pers.-HH","higher education","163","0.148494158637674","0.128004726962535","0.168983590312812"
"Yes","2019","(Married) couple without C. ","in school","","","",""
"Yes","2019","(Married) couple without C. ","inadequately","15","","",""
"Yes","2019","(Married) couple without C. ","general elemantary","172","0.26604054174061","0.231341776937621","0.3007393065436"
"Yes","2019","(Married) couple without C. ","middle vocational","856","0.23235162868125","0.219091830467808","0.245611426894692"
"Yes","2019","(Married) couple without C. ","vocational + Abi","88","0.127002884409605","0.0990732683059321","0.154932500513277"
"Yes","2019","(Married) couple without C. ","higher vocational","162","0.219219913272077","0.18887378074482","0.249566045799333"
"Yes","2019","(Married) couple without C. ","higher education","386","0.141625859346579","0.128158914974986","0.155092803718173"
"Yes","2019","Single parent ","in school","","","",""
"Yes","2019","Single parent ","inadequately","12","","",""
"Yes","2019","Single parent ","general elemantary","37","0.138953585255562","0.100070612681293","0.17783655782983"
"Yes","2019","Single parent ","middle vocational","153","0.170023110745418","0.145735918303148","0.194310303187688"
"Yes","2019","Single parent ","vocational + Abi","23","","",""
"Yes","2019","Single parent ","higher vocational","9","","",""
"Yes","2019","Single parent ","higher education","44","0.142904045965316","0.105648989422446","0.180159102508187"
"Yes","2019","Couple + C. LE 16 ","in school","","","",""
"Yes","2019","Couple + C. LE 16 ","inadequately","14","","",""
"Yes","2019","Couple + C. LE 16 ","general elemantary","43","0.139858458708711","0.104847278871611","0.174869638545812"
"Yes","2019","Couple + C. LE 16 ","middle vocational","199","0.104711933536059","0.0907294999412196","0.118694367130898"
"Yes","2019","Couple + C. LE 16 ","vocational + Abi","68","0.0772374862057503","0.0563742437376286","0.098100728673872"
"Yes","2019","Couple + C. LE 16 ","higher vocational","27","","",""
"Yes","2019","Couple + C. LE 16 ","higher education","124","0.0532632674282886","0.0430443556406495","0.0634821792159277"
"Yes","2019","Couple + C. GT 16 ","in school","2","","",""
"Yes","2019","Couple + C. GT 16 ","inadequately","9","","",""
"Yes","2019","Couple + C. GT 16 ","general elemantary","37","0.118438041032063","0.0823515411192138","0.154524540944912"
"Yes","2019","Couple + C. GT 16 ","middle vocational","195","0.136909413025192","0.118558909341631","0.155259916708752"
"Yes","2019","Couple + C. GT 16 ","vocational + Abi","31","0.123563230004638","0.0837156119094081","0.163410848099867"
"Yes","2019","Couple + C. GT 16 ","higher vocational","38","0.158548543609274","0.108178993940631","0.208918093277918"
"Yes","2019","Couple + C. GT 16 ","higher education","59","0.0973951235270414","0.0732862194529081","0.121504027601175"
"Yes","2019","Couple + C. LE and GT 16","in school","2","","",""
"Yes","2019","Couple + C. LE and GT 16","inadequately","6","","",""
"Yes","2019","Couple + C. LE and GT 16","general elemantary","28","","",""
"Yes","2019","Couple + C. LE and GT 16","middle vocational","105","0.124642581424244","0.102566357467046","0.146718805381443"
"Yes","2019","Couple + C. LE and GT 16","vocational + Abi","12","","",""
"Yes","2019","Couple + C. LE and GT 16","higher vocational","13","","",""
"Yes","2019","Couple + C. LE and GT 16","higher education","33","0.0497471444559867","0.0290519823406343","0.070442306571339"
"No","2019","1-pers.-HH","in school","","","",""
"No","2019","1-pers.-HH","inadequately","34","0.774937502552633","0.65800507730784","0.891869927797425"
"No","2019","1-pers.-HH","general elemantary","298","0.714301932883914","0.669920520527697","0.75868334524013"
"No","2019","1-pers.-HH","middle vocational","1541","0.767846762357757","0.749292001960969","0.786401522754546"
"No","2019","1-pers.-HH","vocational + Abi","261","0.811101343629009","0.768869200982337","0.85333348627568"
"No","2019","1-pers.-HH","higher vocational","197","0.765655619958457","0.713665357535398","0.817645882381515"
"No","2019","1-pers.-HH","higher education","994","0.851505841362326","0.831016409687187","0.871995273037465"
"No","2019","(Married) couple without C. ","in school","4","","",""
"No","2019","(Married) couple without C. ","inadequately","45","0.785251779559321","0.681345518560916","0.889158040557725"
"No","2019","(Married) couple without C. ","general elemantary","451","0.73395945825939","0.6992606934564","0.768658223062379"
"No","2019","(Married) couple without C. ","middle vocational","3041","0.76764837131875","0.754388573105308","0.780908169532192"
"No","2019","(Married) couple without C. ","vocational + Abi","458","0.872997115590395","0.845067499486723","0.900926731694068"
"No","2019","(Married) couple without C. ","higher vocational","552","0.780780086727923","0.750433954200667","0.81112621925518"
"No","2019","(Married) couple without C. ","higher education","2189","0.858374140653421","0.844907196281827","0.871841085025014"
"No","2019","Single parent ","in school","70","1","1","1"
"No","2019","Single parent ","inadequately","50","0.767366614924887","0.662197137299265","0.872536092550509"
"No","2019","Single parent ","general elemantary","267","0.861046414744438","0.82216344217017","0.899929387318707"
"No","2019","Single parent ","middle vocational","766","0.829976889254582","0.805689696812312","0.854264081696852"
"No","2019","Single parent ","vocational + Abi","155","0.88646643853641","0.839861561161164","0.933071315911656"
"No","2019","Single parent ","higher vocational","66","0.886882243802309","0.815199300316281","0.958565187288336"
"No","2019","Single parent ","higher education","295","0.857095954034684","0.819840897491813","0.894351010577554"
"No","2019","Couple + C. LE 16 ","in school","","","",""
"No","2019","Couple + C. LE 16 ","inadequately","88","0.876310572087768","0.812419037245675","0.940202106929862"
"No","2019","Couple + C. LE 16 ","general elemantary","334","0.860141541291289","0.825130361454188","0.895152721128389"
"No","2019","Couple + C. LE 16 ","middle vocational","1643","0.895288066463941","0.881305632869102","0.90927050005878"
"No","2019","Couple + C. LE 16 ","vocational + Abi","561","0.92276251379425","0.901899271326128","0.943625756262371"
"No","2019","Couple + C. LE 16 ","higher vocational","284","0.86924270284321","0.831773764253063","0.906711641433358"
"No","2019","Couple + C. LE 16 ","higher education","1731","0.946736732571711","0.936517820784072","0.956955644359351"
"No","2019","Couple + C. GT 16 ","in school","99","0.981214543881491","0.954736843420742","1.00769224434224"
"No","2019","Couple + C. GT 16 ","inadequately","32","0.739499983121314","0.6051526268236","0.873847339419028"
"No","2019","Couple + C. GT 16 ","general elemantary","271","0.881561958967937","0.845475459055088","0.917648458880786"
"No","2019","Couple + C. GT 16 ","middle vocational","1153","0.863090586974808","0.844740083291248","0.881441090658369"
"No","2019","Couple + C. GT 16 ","vocational + Abi","231","0.876436769995362","0.836589151900133","0.916284388090592"
"No","2019","Couple + C. GT 16 ","higher vocational","164","0.841451456390725","0.791081906722082","0.891821006059369"
"No","2019","Couple + C. GT 16 ","higher education","522","0.902604876472959","0.878495972398825","0.926713780547092"
