"plh0105","year","migback","sex","n","percent","lower_confidence","upper_confidence"
"Less important","2011","direct migration background","Female","","","",""
"Less important","2011","indirect migration background","Male","","","",""
"Less important","2011","indirect migration background","Female","","","",""
"Quite unimportant","2011","no migration background","Male","","","",""
"Quite unimportant","2011","no migration background","Female","","","",""
"Quite unimportant","2011","direct migration background","Male","","","",""
"Quite unimportant","2011","direct migration background","Female","","","",""
"Quite unimportant","2011","indirect migration background","Male","","","",""
"Quite unimportant","2011","indirect migration background","Female","","","",""
"Very important","2012","no migration background","Male","2849","0.254246097142887","0.245971573276674","0.2625206210091"
"Very important","2012","no migration background","Female","5013","0.361541495353077","0.353187927795127","0.369895062911026"
"Very important","2012","direct migration background","Male","411","0.257538943743957","0.234264648416792","0.280813239071123"
"Very important","2012","direct migration background","Female","769","0.409329466328216","0.385893360799754","0.432765571856679"
"Very important","2012","indirect migration background","Male","211","0.327220932542287","0.288903745092225","0.365538119992349"
"Very important","2012","indirect migration background","Female","363","0.523623052355646","0.486729836815289","0.560516267896003"
"Important","2012","no migration background","Male","7023","0.661752075241393","0.652761586026879","0.670742564455907"
"Important","2012","no migration background","Female","7286","0.595606339909001","0.587073209140225","0.604139470677777"
"Important","2012","direct migration background","Male","855","0.653403685364503","0.628074512591928","0.678732858137078"
"Important","2012","direct migration background","Female","852","0.536997312791101","0.513231421883887","0.560763203698316"
"Important","2012","indirect migration background","Male","329","0.568696476959331","0.528251124813761","0.609141829104901"
"Important","2012","indirect migration background","Female","323","0.450368119960697","0.413616072450407","0.487120167470988"
"Less important","2012","no migration background","Male","721","0.0789919495118818","0.0738663906259529","0.0841175083978107"
"Less important","2012","no migration background","Female","358","0.0375763169631817","0.0342698298678965","0.0408828040584669"
"Less important","2012","direct migration background","Male","84","0.0787129729279667","0.06437991414612","0.0930460317098134"
"Less important","2012","direct migration background","Female","66","0.0498781142097222","0.039502329283797","0.0602538991356475"
"Less important","2012","indirect migration background","Male","32","0.0947227037597524","0.0708085671036537","0.118636840415851"
"Less important","2012","indirect migration background","Female","15","","",""
"Quite unimportant","2012","no migration background","Male","45","0.00500987810383807","0.00366822245920822","0.00635153374846791"
"Quite unimportant","2012","no migration background","Female","50","0.00527584777474073","0.00401627276476727","0.0065354227847142"
"Quite unimportant","2012","direct migration background","Male","6","","",""
"Quite unimportant","2012","direct migration background","Female","4","","",""
"Quite unimportant","2012","indirect migration background","Male","4","","",""
"Quite unimportant","2012","indirect migration background","Female","3","","",""
"Very important","2013","no migration background","Male","","","",""
"Very important","2013","no migration background","Female","","","",""
"Very important","2013","direct migration background","Male","","","",""
"Very important","2013","direct migration background","Female","","","",""
"Very important","2013","indirect migration background","Male","","","",""
"Very important","2013","indirect migration background","Female","","","",""
"Important","2013","no migration background","Male","","","",""
"Important","2013","no migration background","Female","","","",""
"Important","2013","direct migration background","Male","","","",""
"Important","2013","direct migration background","Female","","","",""
"Important","2013","indirect migration background","Male","","","",""
"Important","2013","indirect migration background","Female","","","",""
"Less important","2013","no migration background","Male","","","",""
"Less important","2013","no migration background","Female","","","",""
"Less important","2013","direct migration background","Male","","","",""
"Less important","2013","direct migration background","Female","","","",""
"Less important","2013","indirect migration background","Male","","","",""
"Less important","2013","indirect migration background","Female","","","",""
"Quite unimportant","2013","no migration background","Male","","","",""
"Quite unimportant","2013","no migration background","Female","","","",""
"Quite unimportant","2013","direct migration background","Male","","","",""
"Quite unimportant","2013","direct migration background","Female","","","",""
"Quite unimportant","2013","indirect migration background","Male","","","",""
"Quite unimportant","2013","indirect migration background","Female","","","",""
"Very important","2014","no migration background","Male","","","",""
"Very important","2014","no migration background","Female","","","",""
"Very important","2014","direct migration background","Male","","","",""
"Very important","2014","direct migration background","Female","","","",""
"Very important","2014","indirect migration background","Male","","","",""
"Very important","2014","indirect migration background","Female","","","",""
"Important","2014","no migration background","Male","","","",""
"Important","2014","no migration background","Female","","","",""
"Important","2014","direct migration background","Male","","","",""
"Important","2014","direct migration background","Female","","","",""
"Important","2014","indirect migration background","Male","","","",""
"Important","2014","indirect migration background","Female","","","",""
"Less important","2014","no migration background","Male","","","",""
"Less important","2014","no migration background","Female","","","",""
"Less important","2014","direct migration background","Male","","","",""
"Less important","2014","direct migration background","Female","","","",""
"Less important","2014","indirect migration background","Male","","","",""
"Less important","2014","indirect migration background","Female","","","",""
"Quite unimportant","2014","no migration background","Male","","","",""
"Quite unimportant","2014","no migration background","Female","","","",""
"Quite unimportant","2014","direct migration background","Male","","","",""
"Quite unimportant","2014","direct migration background","Female","","","",""
"Quite unimportant","2014","indirect migration background","Male","","","",""
"Quite unimportant","2014","indirect migration background","Female","","","",""
"Very important","2015","no migration background","Male","","","",""
"Very important","2015","no migration background","Female","","","",""
"Very important","2015","direct migration background","Male","","","",""
"Very important","2015","direct migration background","Female","","","",""
"Very important","2015","indirect migration background","Male","","","",""
"Very important","2015","indirect migration background","Female","","","",""
"Important","2015","no migration background","Male","","","",""
"Important","2015","no migration background","Female","","","",""
"Important","2015","direct migration background","Male","","","",""
"Important","2015","direct migration background","Female","","","",""
"Important","2015","indirect migration background","Male","","","",""
"Important","2015","indirect migration background","Female","","","",""
"Less important","2015","no migration background","Male","","","",""
"Less important","2015","no migration background","Female","","","",""
"Less important","2015","direct migration background","Male","","","",""
"Less important","2015","direct migration background","Female","","","",""
"Less important","2015","indirect migration background","Male","","","",""
"Less important","2015","indirect migration background","Female","","","",""
"Quite unimportant","2015","no migration background","Male","","","",""
"Quite unimportant","2015","no migration background","Female","","","",""
"Quite unimportant","2015","direct migration background","Male","","","",""
"Quite unimportant","2015","direct migration background","Female","","","",""
"Quite unimportant","2015","indirect migration background","Male","","","",""
"Quite unimportant","2015","indirect migration background","Female","","","",""
"Very important","2016","no migration background","Male","2222","0.26239929259828","0.252895708933741","0.271902876262818"
"Very important","2016","no migration background","Female","3998","0.391760554218205","0.38204378634434","0.40147732209207"
"Very important","2016","direct migration background","Male","726","0.30638449188241","0.287199566827617","0.325569416937203"
"Very important","2016","direct migration background","Female","1211","0.433073126288569","0.414274853664953","0.451871398912186"
"Very important","2016","indirect migration background","Male","267","0.339240275919665","0.304609569205088","0.373870982634242"
"Very important","2016","indirect migration background","Female","462","0.494502558753028","0.460950642599994","0.528054474906063"
"Important","2016","no migration background","Male","5419","0.659256987836396","0.649018489591545","0.669495486081246"
"Important","2016","no migration background","Female","5387","0.568896646994021","0.559038811380479","0.578754482607562"
"Important","2016","direct migration background","Male","1364","0.626189501780174","0.606054764915704","0.646324238644645"
"Important","2016","direct migration background","Female","1361","0.524800017473856","0.505854392661856","0.543745642285856"
"Important","2016","indirect migration background","Male","398","0.578492285762971","0.542373144319332","0.614611427206609"
"Important","2016","indirect migration background","Female","368","0.479100463866369","0.44557584443692","0.512625083295818"
"Less important","2016","no migration background","Male","553","0.0750329833473274","0.0693420350414261","0.0807239316532288"
"Less important","2016","no migration background","Female","276","0.0358664332878315","0.0321648554924292","0.0395680110832338"
"Less important","2016","direct migration background","Male","115","0.057338841876818","0.0476634272580534","0.0670142564955826"
"Less important","2016","direct migration background","Female","89","0.0363528946321699","0.029252175843071","0.0434536134212689"
"Less important","2016","indirect migration background","Male","50","0.0803258776679852","0.0604452271040839","0.100206528231886"
"Less important","2016","indirect migration background","Female","22","","",""
"Quite unimportant","2016","no migration background","Male","38","0.00331073621799708","0.00206983391629292","0.00455163851970124"
"Quite unimportant","2016","no migration background","Female","34","0.00347636549994291","0.00230476188883341","0.00464796911105242"
"Quite unimportant","2016","direct migration background","Male","13","","",""
"Quite unimportant","2016","direct migration background","Female","8","","",""
"Quite unimportant","2016","indirect migration background","Male","3","","",""
"Quite unimportant","2016","indirect migration background","Female","1","","",""
