"plh0193","year","age_gr","bula_h","n","percent","lower_confidence","upper_confidence"
"Disagree fully","2006","66 and older","Berlin","","","",""
"Disagree fully","2006","66 and older","Brandenburg","","","",""
"Disagree fully","2006","66 and older","Mecklenburg-Western Pomerania","","","",""
"Disagree fully","2006","66 and older","Saxony","","","",""
"Disagree fully","2006","66 and older","Saxony-Anhalt","","","",""
"Disagree fully","2006","66 and older","Thuringia","","","",""
"Fully agree","2007","16-34 y.","Schleswig-Holstein","","","",""
"Fully agree","2007","16-34 y.","Hamburg","","","",""
"Fully agree","2007","16-34 y.","Lower Saxony","","","",""
"Fully agree","2007","16-34 y.","Bremen","","","",""
"Fully agree","2007","16-34 y.","North Rhine-Westphalia","","","",""
"Fully agree","2007","16-34 y.","Hesse","","","",""
"Fully agree","2007","16-34 y.","Rhineland-Palatinate,Saarland","","","",""
"Fully agree","2007","16-34 y.","Baden-Württemberg","","","",""
"Fully agree","2007","16-34 y.","Bavaria","","","",""
"Fully agree","2007","16-34 y.","Berlin","","","",""
"Fully agree","2007","16-34 y.","Brandenburg","","","",""
"Fully agree","2007","16-34 y.","Mecklenburg-Western Pomerania","","","",""
"Fully agree","2007","16-34 y.","Saxony","","","",""
"Fully agree","2007","16-34 y.","Saxony-Anhalt","","","",""
"Fully agree","2007","16-34 y.","Thuringia","","","",""
"Fully agree","2007","35-65 y.","Schleswig-Holstein","","","",""
"Fully agree","2007","35-65 y.","Hamburg","","","",""
"Fully agree","2007","35-65 y.","Lower Saxony","","","",""
"Fully agree","2007","35-65 y.","Bremen","","","",""
"Fully agree","2007","35-65 y.","North Rhine-Westphalia","","","",""
"Fully agree","2007","35-65 y.","Hesse","","","",""
"Fully agree","2007","35-65 y.","Rhineland-Palatinate,Saarland","","","",""
"Fully agree","2007","35-65 y.","Baden-Württemberg","","","",""
"Fully agree","2007","35-65 y.","Bavaria","","","",""
"Fully agree","2007","35-65 y.","Berlin","","","",""
"Fully agree","2007","35-65 y.","Brandenburg","","","",""
"Fully agree","2007","35-65 y.","Mecklenburg-Western Pomerania","","","",""
"Fully agree","2007","35-65 y.","Saxony","","","",""
"Fully agree","2007","35-65 y.","Saxony-Anhalt","","","",""
"Fully agree","2007","35-65 y.","Thuringia","","","",""
"Fully agree","2007","66 and older","Schleswig-Holstein","","","",""
"Fully agree","2007","66 and older","Hamburg","","","",""
"Fully agree","2007","66 and older","Lower Saxony","","","",""
"Fully agree","2007","66 and older","Bremen","","","",""
"Fully agree","2007","66 and older","North Rhine-Westphalia","","","",""
"Fully agree","2007","66 and older","Hesse","","","",""
"Fully agree","2007","66 and older","Rhineland-Palatinate,Saarland","","","",""
"Fully agree","2007","66 and older","Baden-Württemberg","","","",""
"Fully agree","2007","66 and older","Bavaria","","","",""
"Fully agree","2007","66 and older","Berlin","","","",""
"Fully agree","2007","66 and older","Brandenburg","","","",""
"Fully agree","2007","66 and older","Mecklenburg-Western Pomerania","","","",""
"Fully agree","2007","66 and older","Saxony","","","",""
"Fully agree","2007","66 and older","Saxony-Anhalt","","","",""
"Fully agree","2007","66 and older","Thuringia","","","",""
"Rather agree","2007","16-34 y.","Schleswig-Holstein","","","",""
"Rather agree","2007","16-34 y.","Hamburg","","","",""
"Rather agree","2007","16-34 y.","Lower Saxony","","","",""
"Rather agree","2007","16-34 y.","Bremen","","","",""
"Rather agree","2007","16-34 y.","North Rhine-Westphalia","","","",""
"Rather agree","2007","16-34 y.","Hesse","","","",""
"Rather agree","2007","16-34 y.","Rhineland-Palatinate,Saarland","","","",""
"Rather agree","2007","16-34 y.","Baden-Württemberg","","","",""
"Rather agree","2007","16-34 y.","Bavaria","","","",""
"Rather agree","2007","16-34 y.","Berlin","","","",""
"Rather agree","2007","16-34 y.","Brandenburg","","","",""
"Rather agree","2007","16-34 y.","Mecklenburg-Western Pomerania","","","",""
"Rather agree","2007","16-34 y.","Saxony","","","",""
"Rather agree","2007","16-34 y.","Saxony-Anhalt","","","",""
"Rather agree","2007","16-34 y.","Thuringia","","","",""
"Rather agree","2007","35-65 y.","Schleswig-Holstein","","","",""
"Rather agree","2007","35-65 y.","Hamburg","","","",""
"Rather agree","2007","35-65 y.","Lower Saxony","","","",""
"Rather agree","2007","35-65 y.","Bremen","","","",""
"Rather agree","2007","35-65 y.","North Rhine-Westphalia","","","",""
"Rather agree","2007","35-65 y.","Hesse","","","",""
"Rather agree","2007","35-65 y.","Rhineland-Palatinate,Saarland","","","",""
"Rather agree","2007","35-65 y.","Baden-Württemberg","","","",""
"Rather agree","2007","35-65 y.","Bavaria","","","",""
"Rather agree","2007","35-65 y.","Berlin","","","",""
"Rather agree","2007","35-65 y.","Brandenburg","","","",""
"Rather agree","2007","35-65 y.","Mecklenburg-Western Pomerania","","","",""
"Rather agree","2007","35-65 y.","Saxony","","","",""
"Rather agree","2007","35-65 y.","Saxony-Anhalt","","","",""
"Rather agree","2007","35-65 y.","Thuringia","","","",""
"Rather agree","2007","66 and older","Schleswig-Holstein","","","",""
"Rather agree","2007","66 and older","Hamburg","","","",""
"Rather agree","2007","66 and older","Lower Saxony","","","",""
"Rather agree","2007","66 and older","Bremen","","","",""
"Rather agree","2007","66 and older","North Rhine-Westphalia","","","",""
"Rather agree","2007","66 and older","Hesse","","","",""
"Rather agree","2007","66 and older","Rhineland-Palatinate,Saarland","","","",""
"Rather agree","2007","66 and older","Baden-Württemberg","","","",""
"Rather agree","2007","66 and older","Bavaria","","","",""
"Rather agree","2007","66 and older","Berlin","","","",""
"Rather agree","2007","66 and older","Brandenburg","","","",""
"Rather agree","2007","66 and older","Mecklenburg-Western Pomerania","","","",""
"Rather agree","2007","66 and older","Saxony","","","",""
"Rather agree","2007","66 and older","Saxony-Anhalt","","","",""
"Rather agree","2007","66 and older","Thuringia","","","",""
"Rather disagree","2007","16-34 y.","Schleswig-Holstein","","","",""
"Rather disagree","2007","16-34 y.","Hamburg","","","",""
"Rather disagree","2007","16-34 y.","Lower Saxony","","","",""
"Rather disagree","2007","16-34 y.","Bremen","","","",""
"Rather disagree","2007","16-34 y.","North Rhine-Westphalia","","","",""
"Rather disagree","2007","16-34 y.","Hesse","","","",""
"Rather disagree","2007","16-34 y.","Rhineland-Palatinate,Saarland","","","",""
"Rather disagree","2007","16-34 y.","Baden-Württemberg","","","",""
"Rather disagree","2007","16-34 y.","Bavaria","","","",""
"Rather disagree","2007","16-34 y.","Berlin","","","",""
"Rather disagree","2007","16-34 y.","Brandenburg","","","",""
"Rather disagree","2007","16-34 y.","Mecklenburg-Western Pomerania","","","",""
"Rather disagree","2007","16-34 y.","Saxony","","","",""
"Rather disagree","2007","16-34 y.","Saxony-Anhalt","","","",""
"Rather disagree","2007","16-34 y.","Thuringia","","","",""
"Rather disagree","2007","35-65 y.","Schleswig-Holstein","","","",""
"Rather disagree","2007","35-65 y.","Hamburg","","","",""
"Rather disagree","2007","35-65 y.","Lower Saxony","","","",""
"Rather disagree","2007","35-65 y.","Bremen","","","",""
"Rather disagree","2007","35-65 y.","North Rhine-Westphalia","","","",""
"Rather disagree","2007","35-65 y.","Hesse","","","",""
"Rather disagree","2007","35-65 y.","Rhineland-Palatinate,Saarland","","","",""
"Rather disagree","2007","35-65 y.","Baden-Württemberg","","","",""
"Rather disagree","2007","35-65 y.","Bavaria","","","",""
"Rather disagree","2007","35-65 y.","Berlin","","","",""
"Rather disagree","2007","35-65 y.","Brandenburg","","","",""
"Rather disagree","2007","35-65 y.","Mecklenburg-Western Pomerania","","","",""
"Rather disagree","2007","35-65 y.","Saxony","","","",""
"Rather disagree","2007","35-65 y.","Saxony-Anhalt","","","",""
"Rather disagree","2007","35-65 y.","Thuringia","","","",""
"Rather disagree","2007","66 and older","Schleswig-Holstein","","","",""
"Rather disagree","2007","66 and older","Hamburg","","","",""
"Rather disagree","2007","66 and older","Lower Saxony","","","",""
"Rather disagree","2007","66 and older","Bremen","","","",""
"Rather disagree","2007","66 and older","North Rhine-Westphalia","","","",""
"Rather disagree","2007","66 and older","Hesse","","","",""
"Rather disagree","2007","66 and older","Rhineland-Palatinate,Saarland","","","",""
"Rather disagree","2007","66 and older","Baden-Württemberg","","","",""
"Rather disagree","2007","66 and older","Bavaria","","","",""
"Rather disagree","2007","66 and older","Berlin","","","",""
"Rather disagree","2007","66 and older","Brandenburg","","","",""
"Rather disagree","2007","66 and older","Mecklenburg-Western Pomerania","","","",""
"Rather disagree","2007","66 and older","Saxony","","","",""
"Rather disagree","2007","66 and older","Saxony-Anhalt","","","",""
"Rather disagree","2007","66 and older","Thuringia","","","",""
"Disagree fully","2007","16-34 y.","Schleswig-Holstein","","","",""
"Disagree fully","2007","16-34 y.","Hamburg","","","",""
"Disagree fully","2007","16-34 y.","Lower Saxony","","","",""
"Disagree fully","2007","16-34 y.","Bremen","","","",""
"Disagree fully","2007","16-34 y.","North Rhine-Westphalia","","","",""
"Disagree fully","2007","16-34 y.","Hesse","","","",""
"Disagree fully","2007","16-34 y.","Rhineland-Palatinate,Saarland","","","",""
"Disagree fully","2007","16-34 y.","Baden-Württemberg","","","",""
"Disagree fully","2007","16-34 y.","Bavaria","","","",""
"Disagree fully","2007","16-34 y.","Berlin","","","",""
"Disagree fully","2007","16-34 y.","Brandenburg","","","",""
"Disagree fully","2007","16-34 y.","Mecklenburg-Western Pomerania","","","",""
"Disagree fully","2007","16-34 y.","Saxony","","","",""
"Disagree fully","2007","16-34 y.","Saxony-Anhalt","","","",""
"Disagree fully","2007","16-34 y.","Thuringia","","","",""
"Disagree fully","2007","35-65 y.","Schleswig-Holstein","","","",""
"Disagree fully","2007","35-65 y.","Hamburg","","","",""
"Disagree fully","2007","35-65 y.","Lower Saxony","","","",""
"Disagree fully","2007","35-65 y.","Bremen","","","",""
"Disagree fully","2007","35-65 y.","North Rhine-Westphalia","","","",""
"Disagree fully","2007","35-65 y.","Hesse","","","",""
"Disagree fully","2007","35-65 y.","Rhineland-Palatinate,Saarland","","","",""
"Disagree fully","2007","35-65 y.","Baden-Württemberg","","","",""
"Disagree fully","2007","35-65 y.","Bavaria","","","",""
"Disagree fully","2007","35-65 y.","Berlin","","","",""
"Disagree fully","2007","35-65 y.","Brandenburg","","","",""
"Disagree fully","2007","35-65 y.","Mecklenburg-Western Pomerania","","","",""
"Disagree fully","2007","35-65 y.","Saxony","","","",""
"Disagree fully","2007","35-65 y.","Saxony-Anhalt","","","",""
"Disagree fully","2007","35-65 y.","Thuringia","","","",""
"Disagree fully","2007","66 and older","Schleswig-Holstein","","","",""
"Disagree fully","2007","66 and older","Hamburg","","","",""
"Disagree fully","2007","66 and older","Lower Saxony","","","",""
"Disagree fully","2007","66 and older","Bremen","","","",""
"Disagree fully","2007","66 and older","North Rhine-Westphalia","","","",""
"Disagree fully","2007","66 and older","Hesse","","","",""
"Disagree fully","2007","66 and older","Rhineland-Palatinate,Saarland","","","",""
"Disagree fully","2007","66 and older","Baden-Württemberg","","","",""
"Disagree fully","2007","66 and older","Bavaria","","","",""
"Disagree fully","2007","66 and older","Berlin","","","",""
"Disagree fully","2007","66 and older","Brandenburg","","","",""
"Disagree fully","2007","66 and older","Mecklenburg-Western Pomerania","","","",""
"Disagree fully","2007","66 and older","Saxony","","","",""
"Disagree fully","2007","66 and older","Saxony-Anhalt","","","",""
"Disagree fully","2007","66 and older","Thuringia","","","",""
"Fully agree","2008","16-34 y.","Schleswig-Holstein","8","","",""
"Fully agree","2008","16-34 y.","Hamburg","2","","",""
"Fully agree","2008","16-34 y.","Lower Saxony","17","","",""
"Fully agree","2008","16-34 y.","Bremen","","","",""
"Fully agree","2008","16-34 y.","North Rhine-Westphalia","59","0.0805567904766423","0.061929285114013","0.0991842958392717"
"Fully agree","2008","16-34 y.","Hesse","20","","",""
"Fully agree","2008","16-34 y.","Rhineland-Palatinate,Saarland","11","","",""
"Fully agree","2008","16-34 y.","Baden-Württemberg","28","","",""
"Fully agree","2008","16-34 y.","Bavaria","31","0.0612457182552652","0.0421548530839346","0.0803365834265958"
"Fully agree","2008","16-34 y.","Berlin","12","","",""
"Fully agree","2008","16-34 y.","Brandenburg","11","","",""
"Fully agree","2008","16-34 y.","Mecklenburg-Western Pomerania","8","","",""
"Fully agree","2008","16-34 y.","Saxony","15","","",""
"Fully agree","2008","16-34 y.","Saxony-Anhalt","14","","",""
"Fully agree","2008","16-34 y.","Thuringia","17","","",""
"Fully agree","2008","35-65 y.","Schleswig-Holstein","14","","",""
"Fully agree","2008","35-65 y.","Hamburg","10","","",""
"Fully agree","2008","35-65 y.","Lower Saxony","78","0.102018447043712","0.0826900560959265","0.121346837991497"
"Fully agree","2008","35-65 y.","Bremen","3","","",""
"Fully agree","2008","35-65 y.","North Rhine-Westphalia","134","0.0732024262729533","0.0623429936223849","0.0840618589235217"
"Fully agree","2008","35-65 y.","Hesse","63","0.0892055230172203","0.0692019831635807","0.10920906287086"
"Fully agree","2008","35-65 y.","Rhineland-Palatinate,Saarland","47","0.0876780555174272","0.0656454554395287","0.109710655595326"
"Fully agree","2008","35-65 y.","Baden-Württemberg","89","0.0727864783195079","0.0585491647412522","0.0870237918977637"
"Fully agree","2008","35-65 y.","Bavaria","94","0.0847778966779108","0.0710081360993796","0.0985476572564419"
"Fully agree","2008","35-65 y.","Berlin","34","0.0916550404346107","0.0631280866973961","0.120181994171825"
"Fully agree","2008","35-65 y.","Brandenburg","29","","",""
"Fully agree","2008","35-65 y.","Mecklenburg-Western Pomerania","15","","",""
"Fully agree","2008","35-65 y.","Saxony","56","0.0892643820541038","0.0691904475855093","0.109338316522698"
"Fully agree","2008","35-65 y.","Saxony-Anhalt","37","0.103284935598434","0.0742144177930008","0.132355453403867"
"Fully agree","2008","35-65 y.","Thuringia","38","0.0926565527287869","0.0656256295001488","0.119687475957425"
"Fully agree","2008","66 and older","Schleswig-Holstein","8","","",""
"Fully agree","2008","66 and older","Hamburg","6","","",""
"Fully agree","2008","66 and older","Lower Saxony","31","0.0777165695277695","0.0523527169209337","0.103080422134605"
"Fully agree","2008","66 and older","Bremen","","","",""
"Fully agree","2008","66 and older","North Rhine-Westphalia","98","0.11458711780126","0.0937773299668024","0.135396905635717"
"Fully agree","2008","66 and older","Hesse","26","","",""
"Fully agree","2008","66 and older","Rhineland-Palatinate,Saarland","27","","",""
"Fully agree","2008","66 and older","Baden-Württemberg","40","0.0981806707801442","0.0715333775152058","0.124827964045083"
"Fully agree","2008","66 and older","Bavaria","28","","",""
"Fully agree","2008","66 and older","Berlin","7","","",""
"Fully agree","2008","66 and older","Brandenburg","34","0.124011317339573","0.0811352375395184","0.166887397139628"
"Fully agree","2008","66 and older","Mecklenburg-Western Pomerania","15","","",""
"Fully agree","2008","66 and older","Saxony","27","","",""
"Fully agree","2008","66 and older","Saxony-Anhalt","27","","",""
"Fully agree","2008","66 and older","Thuringia","25","","",""
"Rather agree","2008","16-34 y.","Schleswig-Holstein","23","","",""
"Rather agree","2008","16-34 y.","Hamburg","17","","",""
"Rather agree","2008","16-34 y.","Lower Saxony","102","0.294300070670687","0.248297443340466","0.340302698000907"
"Rather agree","2008","16-34 y.","Bremen","10","","",""
"Rather agree","2008","16-34 y.","North Rhine-Westphalia","238","0.324843182342765","0.292789319683686","0.356897045001845"
"Rather agree","2008","16-34 y.","Hesse","71","0.296400167735966","0.242426263983835","0.350374071488098"
"Rather agree","2008","16-34 y.","Rhineland-Palatinate,Saarland","76","0.369940782611205","0.305852795053272","0.434028770169138"
"Rather agree","2008","16-34 y.","Baden-Württemberg","173","0.326893311447586","0.289576999422941","0.364209623472231"
"Rather agree","2008","16-34 y.","Bavaria","184","0.291134220970069","0.254964895221106","0.327303546719032"
"Rather agree","2008","16-34 y.","Berlin","48","0.256057934773499","0.193834229874532","0.318281639672466"
"Rather agree","2008","16-34 y.","Brandenburg","68","0.43335929470193","0.359729869614269","0.506988719789591"
"Rather agree","2008","16-34 y.","Mecklenburg-Western Pomerania","29","","",""
"Rather agree","2008","16-34 y.","Saxony","129","0.356890037244652","0.305966511653834","0.407813562835471"
"Rather agree","2008","16-34 y.","Saxony-Anhalt","80","0.43013282163962","0.36301110397739","0.49725453930185"
"Rather agree","2008","16-34 y.","Thuringia","70","0.257323534573531","0.199817795584123","0.31482927356294"
"Rather agree","2008","35-65 y.","Schleswig-Holstein","75","0.276610567745439","0.225565057766467","0.327656077724411"
"Rather agree","2008","35-65 y.","Hamburg","24","","",""
"Rather agree","2008","35-65 y.","Lower Saxony","317","0.359850292348035","0.329200725216274","0.390499859479797"
"Rather agree","2008","35-65 y.","Bremen","26","","",""
"Rather agree","2008","35-65 y.","North Rhine-Westphalia","743","0.360967416544842","0.340943572404163","0.380991260685521"
"Rather agree","2008","35-65 y.","Hesse","251","0.347120928755575","0.313712383680025","0.380529473831125"
"Rather agree","2008","35-65 y.","Rhineland-Palatinate,Saarland","222","0.363443895682952","0.325973932265195","0.400913859100709"
"Rather agree","2008","35-65 y.","Baden-Württemberg","383","0.32999200678837","0.304222594085587","0.355761419491154"
"Rather agree","2008","35-65 y.","Bavaria","550","0.357416290849772","0.33372581154301","0.381106770156533"
"Rather agree","2008","35-65 y.","Berlin","116","0.340931306238171","0.294066092887451","0.387796519588891"
"Rather agree","2008","35-65 y.","Brandenburg","176","0.471918719675273","0.424513378092214","0.519324061258333"
"Rather agree","2008","35-65 y.","Mecklenburg-Western Pomerania","95","0.323764066553068","0.269248777575732","0.378279355530404"
"Rather agree","2008","35-65 y.","Saxony","314","0.439883582013155","0.404936954771457","0.474830209254853"
"Rather agree","2008","35-65 y.","Saxony-Anhalt","164","0.379856966185037","0.333494874066984","0.42621905830309"
"Rather agree","2008","35-65 y.","Thuringia","178","0.452860491729998","0.406455124787348","0.499265858672647"
"Rather agree","2008","66 and older","Schleswig-Holstein","39","0.293512092275205","0.218081166357057","0.368943018193353"
"Rather agree","2008","66 and older","Hamburg","17","","",""
"Rather agree","2008","66 and older","Lower Saxony","126","0.337009133518167","0.292227408912825","0.38179085812351"
"Rather agree","2008","66 and older","Bremen","12","","",""
"Rather agree","2008","66 and older","North Rhine-Westphalia","330","0.383863969228294","0.35209129174406","0.415636646712529"
"Rather agree","2008","66 and older","Hesse","88","0.365044129175986","0.306411055069824","0.423677203282148"
"Rather agree","2008","66 and older","Rhineland-Palatinate,Saarland","76","0.317981311243078","0.259549127995528","0.376413494490627"
"Rather agree","2008","66 and older","Baden-Württemberg","128","0.286362202678487","0.245878791128087","0.326845614228886"
"Rather agree","2008","66 and older","Bavaria","177","0.311203186897708","0.273261410608259","0.349144963187157"
"Rather agree","2008","66 and older","Berlin","43","0.396434025381203","0.31540662439975","0.477461426362656"
"Rather agree","2008","66 and older","Brandenburg","71","0.333147449838032","0.271832226120522","0.394462673555542"
"Rather agree","2008","66 and older","Mecklenburg-Western Pomerania","39","0.388332930739193","0.298072221915355","0.47859363956303"
"Rather agree","2008","66 and older","Saxony","133","0.40690381204386","0.353079120773664","0.460728503314055"
"Rather agree","2008","66 and older","Saxony-Anhalt","65","0.389789960823046","0.319889138206388","0.459690783439705"
"Rather agree","2008","66 and older","Thuringia","72","0.354767984868084","0.291256830156432","0.418279139579736"
"Rather disagree","2008","16-34 y.","Schleswig-Holstein","59","0.53463024076653","0.443859697259768","0.625400784273291"
"Rather disagree","2008","16-34 y.","Hamburg","41","0.486119049558612","0.375904958137667","0.596333140979557"
"Rather disagree","2008","16-34 y.","Lower Saxony","205","0.505413906619663","0.454945224980869","0.555882588258458"
"Rather disagree","2008","16-34 y.","Bremen","15","","",""
"Rather disagree","2008","16-34 y.","North Rhine-Westphalia","420","0.483505922024565","0.449302092211207","0.517709751837922"
"Rather disagree","2008","16-34 y.","Hesse","147","0.526206489386808","0.467192578307089","0.585220400466526"
"Rather disagree","2008","16-34 y.","Rhineland-Palatinate,Saarland","105","0.487693114103635","0.42134046712305","0.55404576108422"
"Rather disagree","2008","16-34 y.","Baden-Württemberg","327","0.549377270371715","0.509795461621382","0.588959079122048"
"Rather disagree","2008","16-34 y.","Bavaria","326","0.549349507753142","0.509734834908835","0.588964180597448"
"Rather disagree","2008","16-34 y.","Berlin","98","0.504403585812143","0.433123149511022","0.575684022113264"
"Rather disagree","2008","16-34 y.","Brandenburg","86","0.452038531208356","0.378088867220239","0.525988195196472"
"Rather disagree","2008","16-34 y.","Mecklenburg-Western Pomerania","52","0.484140488813694","0.384688459983963","0.583592517643424"
"Rather disagree","2008","16-34 y.","Saxony","176","0.514378929974956","0.461253925625378","0.567503934324534"
"Rather disagree","2008","16-34 y.","Saxony-Anhalt","105","0.390269097305503","0.324134892913124","0.456403301697882"
"Rather disagree","2008","16-34 y.","Thuringia","117","0.548515774364183","0.483054047879072","0.613977500849294"
"Rather disagree","2008","35-65 y.","Schleswig-Holstein","145","0.535317262499133","0.478403017792764","0.592231507205502"
"Rather disagree","2008","35-65 y.","Hamburg","66","0.550080009184051","0.465212452013524","0.634947566354578"
"Rather disagree","2008","35-65 y.","Lower Saxony","426","0.412767161949622","0.381327318421571","0.444207005477674"
"Rather disagree","2008","35-65 y.","Bremen","30","0.355219232626116","0.24617906651827","0.464259398733962"
"Rather disagree","2008","35-65 y.","North Rhine-Westphalia","1095","0.473893006061846","0.453075478831506","0.494710533292185"
"Rather disagree","2008","35-65 y.","Hesse","397","0.480749242089782","0.445686275058383","0.51581220912118"
"Rather disagree","2008","35-65 y.","Rhineland-Palatinate,Saarland","297","0.470576735078051","0.431693447880939","0.509460022275162"
"Rather disagree","2008","35-65 y.","Baden-Württemberg","663","0.498249001117157","0.470847133742269","0.525650868492045"
"Rather disagree","2008","35-65 y.","Bavaria","800","0.487191251632324","0.462482587073356","0.511899916191292"
"Rather disagree","2008","35-65 y.","Berlin","187","0.442917961312599","0.393807610089765","0.492028312535434"
"Rather disagree","2008","35-65 y.","Brandenburg","196","0.421068904025077","0.374183969365367","0.467953838684786"
"Rather disagree","2008","35-65 y.","Mecklenburg-Western Pomerania","143","0.509861761739053","0.451619210944841","0.568104312533265"
"Rather disagree","2008","35-65 y.","Saxony","378","0.424380324008906","0.38958325414296","0.459177393874853"
"Rather disagree","2008","35-65 y.","Saxony-Anhalt","197","0.469048330472795","0.421378529828137","0.516718131117454"
"Rather disagree","2008","35-65 y.","Thuringia","208","0.412908747352546","0.367008312195556","0.458809182509537"
"Rather disagree","2008","66 and older","Schleswig-Holstein","63","0.436364870709489","0.354214790811641","0.518514950607338"
"Rather disagree","2008","66 and older","Hamburg","23","","",""
"Rather disagree","2008","66 and older","Lower Saxony","202","0.45338162760474","0.406218751943263","0.500544503266217"
"Rather disagree","2008","66 and older","Bremen","15","","",""
"Rather disagree","2008","66 and older","North Rhine-Westphalia","373","0.403272121311612","0.371223149562198","0.435321093061025"
"Rather disagree","2008","66 and older","Hesse","119","0.437782671571552","0.377362826663377","0.498202516479726"
"Rather disagree","2008","66 and older","Rhineland-Palatinate,Saarland","118","0.483479452482029","0.420776788878154","0.546182116085905"
"Rather disagree","2008","66 and older","Baden-Württemberg","231","0.485273586631135","0.440516491846856","0.530030681415414"
"Rather disagree","2008","66 and older","Bavaria","325","0.561892513153926","0.521232544750921","0.602552481556932"
"Rather disagree","2008","66 and older","Berlin","59","0.363128616691471","0.28346863938749","0.442788593995451"
"Rather disagree","2008","66 and older","Brandenburg","111","0.499449199255624","0.434405549399955","0.564492849111293"
"Rather disagree","2008","66 and older","Mecklenburg-Western Pomerania","52","0.4180553804324","0.32670784870446","0.50940291216034"
"Rather disagree","2008","66 and older","Saxony","136","0.440192508393609","0.385803169691509","0.494581847095709"
"Rather disagree","2008","66 and older","Saxony-Anhalt","81","0.372276325446018","0.302990522998064","0.441562127893971"
"Rather disagree","2008","66 and older","Thuringia","111","0.486384498581383","0.420036356169808","0.552732640992957"
"Disagree fully","2008","16-34 y.","Schleswig-Holstein","26","","",""
"Disagree fully","2008","16-34 y.","Hamburg","19","","",""
"Disagree fully","2008","16-34 y.","Lower Saxony","53","0.13688838215711","0.10219120108736","0.17158556322686"
"Disagree fully","2008","16-34 y.","Bremen","8","","",""
"Disagree fully","2008","16-34 y.","North Rhine-Westphalia","103","0.111094105156027","0.0895853851776229","0.132602825134432"
"Disagree fully","2008","16-34 y.","Hesse","37","0.103194540385596","0.0672395459058834","0.139149534865309"
"Disagree fully","2008","16-34 y.","Rhineland-Palatinate,Saarland","26","","",""
"Disagree fully","2008","16-34 y.","Baden-Württemberg","79","0.0872357033453339","0.0647875716791586","0.109683835011509"
"Disagree fully","2008","16-34 y.","Bavaria","65","0.0982705530215238","0.0745698294446324","0.121971276598415"
"Disagree fully","2008","16-34 y.","Berlin","31","0.196156416980015","0.139544974168936","0.252767859791094"
"Disagree fully","2008","16-34 y.","Brandenburg","9","","",""
"Disagree fully","2008","16-34 y.","Mecklenburg-Western Pomerania","8","","",""
"Disagree fully","2008","16-34 y.","Saxony","20","","",""
"Disagree fully","2008","16-34 y.","Saxony-Anhalt","10","","",""
"Disagree fully","2008","16-34 y.","Thuringia","18","","",""
"Disagree fully","2008","35-65 y.","Schleswig-Holstein","61","0.14059684449716","0.10093039382403","0.18026329517029"
"Disagree fully","2008","35-65 y.","Hamburg","32","0.140899704813137","0.0815473299312514","0.200252079695022"
"Disagree fully","2008","35-65 y.","Lower Saxony","121","0.12536409865863","0.104218359005446","0.146509838311815"
"Disagree fully","2008","35-65 y.","Bremen","15","","",""
"Disagree fully","2008","35-65 y.","North Rhine-Westphalia","238","0.0919371511203596","0.0798908024524973","0.103983499788222"
"Disagree fully","2008","35-65 y.","Hesse","69","0.0829243061374231","0.0635714840394336","0.102277128235413"
"Disagree fully","2008","35-65 y.","Rhineland-Palatinate,Saarland","67","0.0783013137215704","0.0573734333292742","0.0992291941138665"
"Disagree fully","2008","35-65 y.","Baden-Württemberg","144","0.0989725137749646","0.0826066421957223","0.115338385354207"
"Disagree fully","2008","35-65 y.","Bavaria","128","0.0706145608399936","0.057950678015892","0.0832784436640952"
"Disagree fully","2008","35-65 y.","Berlin","56","0.124495692014619","0.091855092919146","0.157136291110092"
"Disagree fully","2008","35-65 y.","Brandenburg","25","","",""
"Disagree fully","2008","35-65 y.","Mecklenburg-Western Pomerania","30","0.0799232340359974","0.0483293201768333","0.111517147895162"
"Disagree fully","2008","35-65 y.","Saxony","27","","",""
"Disagree fully","2008","35-65 y.","Saxony-Anhalt","23","","",""
"Disagree fully","2008","35-65 y.","Thuringia","18","","",""
"Disagree fully","2008","66 and older","Schleswig-Holstein","30","0.196841077542621","0.130977899239126","0.262704255846117"
"Disagree fully","2008","66 and older","Hamburg","24","","",""
"Disagree fully","2008","66 and older","Lower Saxony","69","0.131892669349324","0.0998356420324664","0.163949696666181"
"Disagree fully","2008","66 and older","Bremen","4","","",""
"Disagree fully","2008","66 and older","North Rhine-Westphalia","99","0.0982767916588342","0.0788281647507606","0.117725418566908"
"Disagree fully","2008","66 and older","Hesse","26","","",""
"Disagree fully","2008","66 and older","Rhineland-Palatinate,Saarland","23","","",""
"Disagree fully","2008","66 and older","Baden-Württemberg","80","0.130183539910234","0.100048471374467","0.160318608446002"
"Disagree fully","2008","66 and older","Bavaria","42","0.0614748585689579","0.0417904758060912","0.0811592413318245"
"Disagree fully","2008","66 and older","Berlin","31","0.212462134542023","0.144704136578467","0.280220132505578"
"Disagree fully","2008","66 and older","Brandenburg","11","","",""
"Disagree fully","2008","66 and older","Mecklenburg-Western Pomerania","6","","",""
"Disagree fully","2008","66 and older","Saxony","24","","",""
"Disagree fully","2008","66 and older","Saxony-Anhalt","14","","",""
"Disagree fully","2008","66 and older","Thuringia","10","","",""
"Fully agree","2009","16-34 y.","Schleswig-Holstein","","","",""
"Fully agree","2009","16-34 y.","Hamburg","","","",""
"Fully agree","2009","16-34 y.","Lower Saxony","","","",""
