"ple0181","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence"
"Two to four days a month","2016","Bavaria","middle vocational","641","0.373608460304692","0.351540431841367","0.395676488768016"
"Two to four days a month","2016","Bavaria","vocational + Abi","91","0.323256284439656","0.26988315260212","0.376629416277191"
"Two to four days a month","2016","Bavaria","higher vocational","101","0.459367325658613","0.39605462955842","0.522680021758806"
"Two to four days a month","2016","Bavaria","higher education","294","0.33330256467865","0.302539574827137","0.364065554530163"
"Two to four days a month","2016","Berlin","in school","3","","",""
"Two to four days a month","2016","Berlin","inadequately","4","","",""
"Two to four days a month","2016","Berlin","general elemantary","9","","",""
"Two to four days a month","2016","Berlin","middle vocational","93","0.330506259987775","0.279207137645804","0.381805382329746"
"Two to four days a month","2016","Berlin","vocational + Abi","18","","",""
"Two to four days a month","2016","Berlin","higher vocational","19","","",""
"Two to four days a month","2016","Berlin","higher education","110","0.274501435116601","0.228274280103244","0.320728590129958"
"Two to four days a month","2016","Brandenburg","in school","6","","",""
"Two to four days a month","2016","Brandenburg","inadequately","6","","",""
"Two to four days a month","2016","Brandenburg","general elemantary","23","","",""
"Two to four days a month","2016","Brandenburg","middle vocational","129","0.333562896984859","0.290192977386954","0.376932816582764"
"Two to four days a month","2016","Brandenburg","vocational + Abi","20","","",""
"Two to four days a month","2016","Brandenburg","higher vocational","20","","",""
"Two to four days a month","2016","Brandenburg","higher education","87","0.309750058416233","0.251250665668214","0.368249451164252"
"Two to four days a month","2016","Mecklenburg-Western Pomerania","in school","1","","",""
"Two to four days a month","2016","Mecklenburg-Western Pomerania","inadequately","1","","",""
"Two to four days a month","2016","Mecklenburg-Western Pomerania","general elemantary","7","","",""
"Two to four days a month","2016","Mecklenburg-Western Pomerania","middle vocational","76","0.276612030729001","0.222956606412427","0.330267455045575"
"Two to four days a month","2016","Mecklenburg-Western Pomerania","vocational + Abi","8","","",""
"Two to four days a month","2016","Mecklenburg-Western Pomerania","higher vocational","17","","",""
"Two to four days a month","2016","Mecklenburg-Western Pomerania","higher education","53","0.407477929910122","0.323335169692165","0.49162069012808"
"Two to four days a month","2016","Saxony","in school","4","","",""
"Two to four days a month","2016","Saxony","inadequately","","","",""
"Two to four days a month","2016","Saxony","general elemantary","29","","",""
"Two to four days a month","2016","Saxony","middle vocational","278","0.355589475299526","0.321099888392559","0.390079062206493"
"Two to four days a month","2016","Saxony","vocational + Abi","29","","",""
"Two to four days a month","2016","Saxony","higher vocational","42","0.339152130577843","0.252626017904296","0.425678243251389"
"Two to four days a month","2016","Saxony","higher education","150","0.407227913932937","0.358466259826156","0.455989568039719"
"Two to four days a month","2016","Saxony-Anhalt","in school","1","","",""
"Two to four days a month","2016","Saxony-Anhalt","inadequately","3","","",""
"Two to four days a month","2016","Saxony-Anhalt","general elemantary","19","","",""
"Two to four days a month","2016","Saxony-Anhalt","middle vocational","133","0.306784191503681","0.26304357791993","0.350524805087433"
"Two to four days a month","2016","Saxony-Anhalt","vocational + Abi","11","","",""
"Two to four days a month","2016","Saxony-Anhalt","higher vocational","20","","",""
"Two to four days a month","2016","Saxony-Anhalt","higher education","79","0.337398211177841","0.272355630858684","0.402440791496998"
"Two to four days a month","2016","Thuringia","in school","","","",""
"Two to four days a month","2016","Thuringia","inadequately","","","",""
"Two to four days a month","2016","Thuringia","general elemantary","18","","",""
"Two to four days a month","2016","Thuringia","middle vocational","211","0.360297723850945","0.318425877734663","0.402169569967226"
"Two to four days a month","2016","Thuringia","vocational + Abi","20","","",""
"Two to four days a month","2016","Thuringia","higher vocational","34","0.541477870975159","0.422166675814117","0.660789066136202"
"Two to four days a month","2016","Thuringia","higher education","87","0.446309895973633","0.378915065225464","0.513704726721802"
"Once a month or less","2016","Schleswig-Holstein","in school","1","","",""
"Once a month or less","2016","Schleswig-Holstein","inadequately","","","",""
"Once a month or less","2016","Schleswig-Holstein","general elemantary","11","","",""
"Once a month or less","2016","Schleswig-Holstein","middle vocational","26","","",""
"Once a month or less","2016","Schleswig-Holstein","vocational + Abi","6","","",""
"Once a month or less","2016","Schleswig-Holstein","higher vocational","4","","",""
"Once a month or less","2016","Schleswig-Holstein","higher education","15","","",""
"Once a month or less","2016","Hamburg","in school","","","",""
"Once a month or less","2016","Hamburg","inadequately","","","",""
"Once a month or less","2016","Hamburg","general elemantary","3","","",""
"Once a month or less","2016","Hamburg","middle vocational","7","","",""
"Once a month or less","2016","Hamburg","vocational + Abi","5","","",""
"Once a month or less","2016","Hamburg","higher vocational","2","","",""
"Once a month or less","2016","Hamburg","higher education","20","","",""
"Once a month or less","2016","Lower Saxony","in school","1","","",""
"Once a month or less","2016","Lower Saxony","inadequately","1","","",""
"Once a month or less","2016","Lower Saxony","general elemantary","29","","",""
"Once a month or less","2016","Lower Saxony","middle vocational","108","0.113149444960979","0.0943266080915613","0.131972281830397"
"Once a month or less","2016","Lower Saxony","vocational + Abi","10","","",""
"Once a month or less","2016","Lower Saxony","higher vocational","11","","",""
"Once a month or less","2016","Lower Saxony","higher education","48","0.093991342062527","0.068284093848304","0.11969859027675"
"Once a month or less","2016","Bremen","in school","","","",""
"Once a month or less","2016","Bremen","inadequately","1","","",""
"Once a month or less","2016","Bremen","general elemantary","","","",""
"Once a month or less","2016","Bremen","middle vocational","11","","",""
"Once a month or less","2016","Bremen","vocational + Abi","1","","",""
"Once a month or less","2016","Bremen","higher vocational","","","",""
"Once a month or less","2016","Bremen","higher education","9","","",""
"Once a month or less","2016","North Rhine-Westphalia","in school","1","","",""
"Once a month or less","2016","North Rhine-Westphalia","inadequately","9","","",""
"Once a month or less","2016","North Rhine-Westphalia","general elemantary","45","0.0877775364683336","0.0655037361720852","0.110051336764582"
"Once a month or less","2016","North Rhine-Westphalia","middle vocational","195","0.105761009310487","0.0927283724842951","0.118793646136679"
"Once a month or less","2016","North Rhine-Westphalia","vocational + Abi","39","0.0649811256607453","0.0446201915938171","0.0853420597276734"
"Once a month or less","2016","North Rhine-Westphalia","higher vocational","27","","",""
"Once a month or less","2016","North Rhine-Westphalia","higher education","120","0.101923996977241","0.0837020457396008","0.120145948214882"
"Once a month or less","2016","Hesse","in school","2","","",""
"Once a month or less","2016","Hesse","inadequately","6","","",""
"Once a month or less","2016","Hesse","general elemantary","10","","",""
"Once a month or less","2016","Hesse","middle vocational","54","0.0974733174450299","0.0746366100733424","0.120310024816717"
"Once a month or less","2016","Hesse","vocational + Abi","9","","",""
"Once a month or less","2016","Hesse","higher vocational","5","","",""
"Once a month or less","2016","Hesse","higher education","51","0.102431160914851","0.0749601212927499","0.129902200536953"
"Once a month or less","2016","Rhineland-Palatinate,Saarland","in school","","","",""
"Once a month or less","2016","Rhineland-Palatinate,Saarland","inadequately","4","","",""
"Once a month or less","2016","Rhineland-Palatinate,Saarland","general elemantary","21","","",""
"Once a month or less","2016","Rhineland-Palatinate,Saarland","middle vocational","59","0.085089012888662","0.063930456947369","0.106247568829955"
"Once a month or less","2016","Rhineland-Palatinate,Saarland","vocational + Abi","7","","",""
"Once a month or less","2016","Rhineland-Palatinate,Saarland","higher vocational","8","","",""
"Once a month or less","2016","Rhineland-Palatinate,Saarland","higher education","26","","",""
"Once a month or less","2016","Baden-Württemberg","in school","4","","",""
"Once a month or less","2016","Baden-Württemberg","inadequately","","","",""
"Once a month or less","2016","Baden-Württemberg","general elemantary","34","0.141786789570732","0.103626553123758","0.179947026017705"
"Once a month or less","2016","Baden-Württemberg","middle vocational","138","0.120059645599041","0.101490795698903","0.138628495499178"
"Once a month or less","2016","Baden-Württemberg","vocational + Abi","26","","",""
"Once a month or less","2016","Baden-Württemberg","higher vocational","23","","",""
"Once a month or less","2016","Baden-Württemberg","higher education","103","0.167850833670203","0.141297557943975","0.19440410939643"
"Once a month or less","2016","Bavaria","in school","6","","",""
"Once a month or less","2016","Bavaria","inadequately","3","","",""
"Once a month or less","2016","Bavaria","general elemantary","54","0.163296002032844","0.126516493105474","0.200075510960214"
"Once a month or less","2016","Bavaria","middle vocational","245","0.147029705888229","0.130874900142927","0.16318451163353"
"Once a month or less","2016","Bavaria","vocational + Abi","38","0.141006089125859","0.101291409877976","0.180720768373742"
"Once a month or less","2016","Bavaria","higher vocational","26","","",""
"Once a month or less","2016","Bavaria","higher education","118","0.14466466939586","0.121708772398923","0.167620566392797"
"Once a month or less","2016","Berlin","in school","","","",""
"Once a month or less","2016","Berlin","inadequately","1","","",""
"Once a month or less","2016","Berlin","general elemantary","9","","",""
"Once a month or less","2016","Berlin","middle vocational","30","0.0999742630651618","0.0672614117348375","0.132687114395486"
"Once a month or less","2016","Berlin","vocational + Abi","6","","",""
"Once a month or less","2016","Berlin","higher vocational","4","","",""
"Once a month or less","2016","Berlin","higher education","43","0.130837332441099","0.0959053727560332","0.165769292126165"
"Once a month or less","2016","Brandenburg","in school","1","","",""
"Once a month or less","2016","Brandenburg","inadequately","","","",""
"Once a month or less","2016","Brandenburg","general elemantary","6","","",""
"Once a month or less","2016","Brandenburg","middle vocational","44","0.11343957852576","0.0842682212464095","0.142610935805111"
"Once a month or less","2016","Brandenburg","vocational + Abi","7","","",""
"Once a month or less","2016","Brandenburg","higher vocational","7","","",""
"Once a month or less","2016","Brandenburg","higher education","32","0.11700104401309","0.0763363570246104","0.15766573100157"
"Once a month or less","2016","Mecklenburg-Western Pomerania","in school","","","",""
"Once a month or less","2016","Mecklenburg-Western Pomerania","inadequately","","","",""
"Once a month or less","2016","Mecklenburg-Western Pomerania","general elemantary","2","","",""
"Once a month or less","2016","Mecklenburg-Western Pomerania","middle vocational","31","0.092534004849835","0.0577757214652894","0.127292288234381"
"Once a month or less","2016","Mecklenburg-Western Pomerania","vocational + Abi","2","","",""
"Once a month or less","2016","Mecklenburg-Western Pomerania","higher vocational","2","","",""
"Once a month or less","2016","Mecklenburg-Western Pomerania","higher education","11","","",""
"Once a month or less","2016","Saxony","in school","2","","",""
"Once a month or less","2016","Saxony","inadequately","1","","",""
"Once a month or less","2016","Saxony","general elemantary","12","","",""
"Once a month or less","2016","Saxony","middle vocational","81","0.122841688963819","0.0991909828262857","0.146492395101351"
"Once a month or less","2016","Saxony","vocational + Abi","7","","",""
"Once a month or less","2016","Saxony","higher vocational","14","","",""
"Once a month or less","2016","Saxony","higher education","40","0.113596873865515","0.0821038315293286","0.1450899162017"
"Once a month or less","2016","Saxony-Anhalt","in school","1","","",""
"Once a month or less","2016","Saxony-Anhalt","inadequately","1","","",""
"Once a month or less","2016","Saxony-Anhalt","general elemantary","3","","",""
"Once a month or less","2016","Saxony-Anhalt","middle vocational","49","0.101736611385995","0.073063512192242","0.130409710579748"
"Once a month or less","2016","Saxony-Anhalt","vocational + Abi","1","","",""
"Once a month or less","2016","Saxony-Anhalt","higher vocational","4","","",""
"Once a month or less","2016","Saxony-Anhalt","higher education","23","","",""
"Once a month or less","2016","Thuringia","in school","","","",""
"Once a month or less","2016","Thuringia","inadequately","1","","",""
"Once a month or less","2016","Thuringia","general elemantary","7","","",""
"Once a month or less","2016","Thuringia","middle vocational","51","0.140282187654669","0.109993418212228","0.170570957097111"
"Once a month or less","2016","Thuringia","vocational + Abi","1","","",""
"Once a month or less","2016","Thuringia","higher vocational","4","","",""
"Once a month or less","2016","Thuringia","higher education","18","","",""
"Never","2016","Schleswig-Holstein","in school","","","",""
"Never","2016","Schleswig-Holstein","inadequately","1","","",""
"Never","2016","Schleswig-Holstein","general elemantary","3","","",""
"Never","2016","Schleswig-Holstein","middle vocational","8","","",""
"Never","2016","Schleswig-Holstein","vocational + Abi","4","","",""
"Never","2016","Schleswig-Holstein","higher vocational","2","","",""
"Never","2016","Schleswig-Holstein","higher education","8","","",""
"Never","2016","Hamburg","in school","2","","",""
"Never","2016","Hamburg","inadequately","","","",""
"Never","2016","Hamburg","general elemantary","","","",""
"Never","2016","Hamburg","middle vocational","2","","",""
"Never","2016","Hamburg","vocational + Abi","6","","",""
"Never","2016","Hamburg","higher vocational","","","",""
"Never","2016","Hamburg","higher education","6","","",""
"Never","2016","Lower Saxony","in school","3","","",""
"Never","2016","Lower Saxony","inadequately","2","","",""
"Never","2016","Lower Saxony","general elemantary","10","","",""
"Never","2016","Lower Saxony","middle vocational","36","0.0455675924197034","0.0331757958976406","0.0579593889417662"
"Never","2016","Lower Saxony","vocational + Abi","9","","",""
"Never","2016","Lower Saxony","higher vocational","8","","",""
"Never","2016","Lower Saxony","higher education","21","","",""
"Never","2016","Bremen","in school","","","",""
"Never","2016","Bremen","inadequately","","","",""
"Never","2016","Bremen","general elemantary","1","","",""
"Never","2016","Bremen","middle vocational","1","","",""
"Never","2016","Bremen","vocational + Abi","","","",""
"Never","2016","Bremen","higher vocational","","","",""
"Never","2016","Bremen","higher education","1","","",""
"Never","2016","North Rhine-Westphalia","in school","5","","",""
"Never","2016","North Rhine-Westphalia","inadequately","1","","",""
"Never","2016","North Rhine-Westphalia","general elemantary","19","","",""
"Never","2016","North Rhine-Westphalia","middle vocational","81","0.0539766232572596","0.0444003509111484","0.0635528956033708"
"Never","2016","North Rhine-Westphalia","vocational + Abi","26","","",""
"Never","2016","North Rhine-Westphalia","higher vocational","5","","",""
"Never","2016","North Rhine-Westphalia","higher education","68","0.070869937988485","0.0554149243269851","0.086324951649985"
"Never","2016","Hesse","in school","3","","",""
"Never","2016","Hesse","inadequately","1","","",""
"Never","2016","Hesse","general elemantary","3","","",""
"Never","2016","Hesse","middle vocational","27","","",""
"Never","2016","Hesse","vocational + Abi","7","","",""
"Never","2016","Hesse","higher vocational","3","","",""
"Never","2016","Hesse","higher education","29","","",""
"Never","2016","Rhineland-Palatinate,Saarland","in school","1","","",""
"Never","2016","Rhineland-Palatinate,Saarland","inadequately","","","",""
"Never","2016","Rhineland-Palatinate,Saarland","general elemantary","6","","",""
"Never","2016","Rhineland-Palatinate,Saarland","middle vocational","28","","",""
"Never","2016","Rhineland-Palatinate,Saarland","vocational + Abi","7","","",""
"Never","2016","Rhineland-Palatinate,Saarland","higher vocational","3","","",""
"Never","2016","Rhineland-Palatinate,Saarland","higher education","18","","",""
"Never","2016","Baden-Württemberg","in school","2","","",""
"Never","2016","Baden-Württemberg","inadequately","","","",""
"Never","2016","Baden-Württemberg","general elemantary","8","","",""
"Never","2016","Baden-Württemberg","middle vocational","72","0.0639638053519392","0.0499848947566528","0.0779427159472257"
"Never","2016","Baden-Württemberg","vocational + Abi","12","","",""
"Never","2016","Baden-Württemberg","higher vocational","5","","",""
"Never","2016","Baden-Württemberg","higher education","53","0.0626592144176304","0.0454406478992866","0.0798777809359742"
"Never","2016","Bavaria","in school","1","","",""
"Never","2016","Bavaria","inadequately","3","","",""
"Never","2016","Bavaria","general elemantary","17","","",""
"Never","2016","Bavaria","middle vocational","80","0.0454465515737473","0.0359452558467199","0.0549478473007747"
"Never","2016","Bavaria","vocational + Abi","10","","",""
"Never","2016","Bavaria","higher vocational","17","","",""
"Never","2016","Bavaria","higher education","50","0.0650579592224552","0.048963092505096","0.0811528259398143"
"Never","2016","Berlin","in school","","","",""
"Never","2016","Berlin","inadequately","","","",""
"Never","2016","Berlin","general elemantary","","","",""
"Never","2016","Berlin","middle vocational","21","","",""
"Never","2016","Berlin","vocational + Abi","7","","",""
"Never","2016","Berlin","higher vocational","4","","",""
"Never","2016","Berlin","higher education","33","0.0967426633497521","0.0661215239684671","0.127363802731037"
"Never","2016","Brandenburg","in school","","","",""
"Never","2016","Brandenburg","inadequately","","","",""
"Never","2016","Brandenburg","general elemantary","","","",""
"Never","2016","Brandenburg","middle vocational","11","","",""
"Never","2016","Brandenburg","vocational + Abi","3","","",""
"Never","2016","Brandenburg","higher vocational","","","",""
"Never","2016","Brandenburg","higher education","6","","",""
"Never","2016","Mecklenburg-Western Pomerania","in school","","","",""
"Never","2016","Mecklenburg-Western Pomerania","inadequately","","","",""
"Never","2016","Mecklenburg-Western Pomerania","general elemantary","","","",""
"Never","2016","Mecklenburg-Western Pomerania","middle vocational","6","","",""
"Never","2016","Mecklenburg-Western Pomerania","vocational + Abi","1","","",""
"Never","2016","Mecklenburg-Western Pomerania","higher vocational","1","","",""
"Never","2016","Mecklenburg-Western Pomerania","higher education","1","","",""
"Never","2016","Saxony","in school","","","",""
"Never","2016","Saxony","inadequately","","","",""
"Never","2016","Saxony","general elemantary","4","","",""
"Never","2016","Saxony","middle vocational","21","","",""
"Never","2016","Saxony","vocational + Abi","4","","",""
"Never","2016","Saxony","higher vocational","","","",""
"Never","2016","Saxony","higher education","11","","",""
"Never","2016","Saxony-Anhalt","in school","","","",""
"Never","2016","Saxony-Anhalt","inadequately","1","","",""
"Never","2016","Saxony-Anhalt","general elemantary","2","","",""
"Never","2016","Saxony-Anhalt","middle vocational","11","","",""
"Never","2016","Saxony-Anhalt","vocational + Abi","2","","",""
"Never","2016","Saxony-Anhalt","higher vocational","3","","",""
"Never","2016","Saxony-Anhalt","higher education","10","","",""
"Never","2016","Thuringia","in school","3","","",""
"Never","2016","Thuringia","inadequately","","","",""
"Never","2016","Thuringia","general elemantary","1","","",""
"Never","2016","Thuringia","middle vocational","14","","",""
"Never","2016","Thuringia","vocational + Abi","3","","",""
"Never","2016","Thuringia","higher vocational","2","","",""
"Never","2016","Thuringia","higher education","8","","",""
"Daily","2017","Schleswig-Holstein","in school","","","",""
"Daily","2017","Schleswig-Holstein","inadequately","","","",""
"Daily","2017","Schleswig-Holstein","general elemantary","","","",""
"Daily","2017","Schleswig-Holstein","middle vocational","","","",""
"Daily","2017","Schleswig-Holstein","vocational + Abi","","","",""
"Daily","2017","Schleswig-Holstein","higher vocational","","","",""
"Daily","2017","Schleswig-Holstein","higher education","","","",""
"Daily","2017","Hamburg","in school","","","",""
"Daily","2017","Hamburg","inadequately","","","",""
"Daily","2017","Hamburg","general elemantary","","","",""
"Daily","2017","Hamburg","middle vocational","","","",""
"Daily","2017","Hamburg","vocational + Abi","","","",""
"Daily","2017","Hamburg","higher vocational","","","",""
"Daily","2017","Hamburg","higher education","","","",""
"Daily","2017","Lower Saxony","in school","","","",""
"Daily","2017","Lower Saxony","inadequately","","","",""
"Daily","2017","Lower Saxony","general elemantary","","","",""
"Daily","2017","Lower Saxony","middle vocational","","","",""
"Daily","2017","Lower Saxony","vocational + Abi","","","",""
"Daily","2017","Lower Saxony","higher vocational","","","",""
"Daily","2017","Lower Saxony","higher education","","","",""
"Daily","2017","Bremen","in school","","","",""
"Daily","2017","Bremen","inadequately","","","",""
"Daily","2017","Bremen","general elemantary","","","",""
"Daily","2017","Bremen","middle vocational","","","",""
"Daily","2017","Bremen","vocational + Abi","","","",""
"Daily","2017","Bremen","higher vocational","","","",""
"Daily","2017","Bremen","higher education","","","",""
"Daily","2017","North Rhine-Westphalia","in school","","","",""
"Daily","2017","North Rhine-Westphalia","inadequately","","","",""
"Daily","2017","North Rhine-Westphalia","general elemantary","","","",""
"Daily","2017","North Rhine-Westphalia","middle vocational","","","",""
"Daily","2017","North Rhine-Westphalia","vocational + Abi","","","",""
"Daily","2017","North Rhine-Westphalia","higher vocational","","","",""
"Daily","2017","North Rhine-Westphalia","higher education","","","",""
"Daily","2017","Hesse","in school","","","",""
"Daily","2017","Hesse","inadequately","","","",""
"Daily","2017","Hesse","general elemantary","","","",""
"Daily","2017","Hesse","middle vocational","","","",""
"Daily","2017","Hesse","vocational + Abi","","","",""
"Daily","2017","Hesse","higher vocational","","","",""
"Daily","2017","Hesse","higher education","","","",""
"Daily","2017","Rhineland-Palatinate,Saarland","in school","","","",""
"Daily","2017","Rhineland-Palatinate,Saarland","inadequately","","","",""
"Daily","2017","Rhineland-Palatinate,Saarland","general elemantary","","","",""
"Daily","2017","Rhineland-Palatinate,Saarland","middle vocational","","","",""
"Daily","2017","Rhineland-Palatinate,Saarland","vocational + Abi","","","",""
"Daily","2017","Rhineland-Palatinate,Saarland","higher vocational","","","",""
"Daily","2017","Rhineland-Palatinate,Saarland","higher education","","","",""
"Daily","2017","Baden-Württemberg","in school","","","",""
"Daily","2017","Baden-Württemberg","inadequately","","","",""
"Daily","2017","Baden-Württemberg","general elemantary","","","",""
"Daily","2017","Baden-Württemberg","middle vocational","","","",""
"Daily","2017","Baden-Württemberg","vocational + Abi","","","",""
"Daily","2017","Baden-Württemberg","higher vocational","","","",""
"Daily","2017","Baden-Württemberg","higher education","","","",""
"Daily","2017","Bavaria","in school","","","",""
"Daily","2017","Bavaria","inadequately","","","",""
"Daily","2017","Bavaria","general elemantary","","","",""
"Daily","2017","Bavaria","middle vocational","","","",""
"Daily","2017","Bavaria","vocational + Abi","","","",""
"Daily","2017","Bavaria","higher vocational","","","",""
"Daily","2017","Bavaria","higher education","","","",""
"Daily","2017","Berlin","in school","","","",""
"Daily","2017","Berlin","inadequately","","","",""
"Daily","2017","Berlin","general elemantary","","","",""
"Daily","2017","Berlin","middle vocational","","","",""
"Daily","2017","Berlin","vocational + Abi","","","",""
"Daily","2017","Berlin","higher vocational","","","",""
"Daily","2017","Berlin","higher education","","","",""
"Daily","2017","Brandenburg","in school","","","",""
"Daily","2017","Brandenburg","inadequately","","","",""
"Daily","2017","Brandenburg","general elemantary","","","",""
"Daily","2017","Brandenburg","middle vocational","","","",""
"Daily","2017","Brandenburg","vocational + Abi","","","",""
"Daily","2017","Brandenburg","higher vocational","","","",""
"Daily","2017","Brandenburg","higher education","","","",""
"Daily","2017","Mecklenburg-Western Pomerania","in school","","","",""
"Daily","2017","Mecklenburg-Western Pomerania","inadequately","","","",""
"Daily","2017","Mecklenburg-Western Pomerania","general elemantary","","","",""
"Daily","2017","Mecklenburg-Western Pomerania","middle vocational","","","",""
"Daily","2017","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"Daily","2017","Mecklenburg-Western Pomerania","higher vocational","","","",""
"Daily","2017","Mecklenburg-Western Pomerania","higher education","","","",""
"Daily","2017","Saxony","in school","","","",""
"Daily","2017","Saxony","inadequately","","","",""
"Daily","2017","Saxony","general elemantary","","","",""
"Daily","2017","Saxony","middle vocational","","","",""
"Daily","2017","Saxony","vocational + Abi","","","",""
"Daily","2017","Saxony","higher vocational","","","",""
"Daily","2017","Saxony","higher education","","","",""
"Daily","2017","Saxony-Anhalt","in school","","","",""
"Daily","2017","Saxony-Anhalt","inadequately","","","",""
"Daily","2017","Saxony-Anhalt","general elemantary","","","",""
"Daily","2017","Saxony-Anhalt","middle vocational","","","",""
"Daily","2017","Saxony-Anhalt","vocational + Abi","","","",""
"Daily","2017","Saxony-Anhalt","higher vocational","","","",""
"Daily","2017","Saxony-Anhalt","higher education","","","",""
"Daily","2017","Thuringia","in school","","","",""
"Daily","2017","Thuringia","inadequately","","","",""
"Daily","2017","Thuringia","general elemantary","","","",""
"Daily","2017","Thuringia","middle vocational","","","",""
"Daily","2017","Thuringia","vocational + Abi","","","",""
"Daily","2017","Thuringia","higher vocational","","","",""
"Daily","2017","Thuringia","higher education","","","",""
"Four to six days a week","2017","Schleswig-Holstein","in school","","","",""
"Four to six days a week","2017","Schleswig-Holstein","inadequately","","","",""
"Four to six days a week","2017","Schleswig-Holstein","general elemantary","","","",""
"Four to six days a week","2017","Schleswig-Holstein","middle vocational","","","",""
"Four to six days a week","2017","Schleswig-Holstein","vocational + Abi","","","",""
"Four to six days a week","2017","Schleswig-Holstein","higher vocational","","","",""
"Four to six days a week","2017","Schleswig-Holstein","higher education","","","",""
"Four to six days a week","2017","Hamburg","in school","","","",""
"Four to six days a week","2017","Hamburg","inadequately","","","",""
"Four to six days a week","2017","Hamburg","general elemantary","","","",""
"Four to six days a week","2017","Hamburg","middle vocational","","","",""
"Four to six days a week","2017","Hamburg","vocational + Abi","","","",""
"Four to six days a week","2017","Hamburg","higher vocational","","","",""
"Four to six days a week","2017","Hamburg","higher education","","","",""
"Four to six days a week","2017","Lower Saxony","in school","","","",""
"Four to six days a week","2017","Lower Saxony","inadequately","","","",""
"Four to six days a week","2017","Lower Saxony","general elemantary","","","",""
"Four to six days a week","2017","Lower Saxony","middle vocational","","","",""
"Four to six days a week","2017","Lower Saxony","vocational + Abi","","","",""
"Four to six days a week","2017","Lower Saxony","higher vocational","","","",""
"Four to six days a week","2017","Lower Saxony","higher education","","","",""
"Four to six days a week","2017","Bremen","in school","","","",""
"Four to six days a week","2017","Bremen","inadequately","","","",""
"Four to six days a week","2017","Bremen","general elemantary","","","",""
"Four to six days a week","2017","Bremen","middle vocational","","","",""
"Four to six days a week","2017","Bremen","vocational + Abi","","","",""
"Four to six days a week","2017","Bremen","higher vocational","","","",""
"Four to six days a week","2017","Bremen","higher education","","","",""
"Four to six days a week","2017","North Rhine-Westphalia","in school","","","",""
"Four to six days a week","2017","North Rhine-Westphalia","inadequately","","","",""
"Four to six days a week","2017","North Rhine-Westphalia","general elemantary","","","",""
"Four to six days a week","2017","North Rhine-Westphalia","middle vocational","","","",""
"Four to six days a week","2017","North Rhine-Westphalia","vocational + Abi","","","",""
"Four to six days a week","2017","North Rhine-Westphalia","higher vocational","","","",""
"Four to six days a week","2017","North Rhine-Westphalia","higher education","","","",""
"Four to six days a week","2017","Hesse","in school","","","",""
"Four to six days a week","2017","Hesse","inadequately","","","",""
"Four to six days a week","2017","Hesse","general elemantary","","","",""
"Four to six days a week","2017","Hesse","middle vocational","","","",""
"Four to six days a week","2017","Hesse","vocational + Abi","","","",""
"Four to six days a week","2017","Hesse","higher vocational","","","",""
"Four to six days a week","2017","Hesse","higher education","","","",""
"Four to six days a week","2017","Rhineland-Palatinate,Saarland","in school","","","",""
"Four to six days a week","2017","Rhineland-Palatinate,Saarland","inadequately","","","",""
"Four to six days a week","2017","Rhineland-Palatinate,Saarland","general elemantary","","","",""
"Four to six days a week","2017","Rhineland-Palatinate,Saarland","middle vocational","","","",""
"Four to six days a week","2017","Rhineland-Palatinate,Saarland","vocational + Abi","","","",""
"Four to six days a week","2017","Rhineland-Palatinate,Saarland","higher vocational","","","",""
"Four to six days a week","2017","Rhineland-Palatinate,Saarland","higher education","","","",""
"Four to six days a week","2017","Baden-Württemberg","in school","","","",""
"Four to six days a week","2017","Baden-Württemberg","inadequately","","","",""
"Four to six days a week","2017","Baden-Württemberg","general elemantary","","","",""
"Four to six days a week","2017","Baden-Württemberg","middle vocational","","","",""
"Four to six days a week","2017","Baden-Württemberg","vocational + Abi","","","",""
"Four to six days a week","2017","Baden-Württemberg","higher vocational","","","",""
"Four to six days a week","2017","Baden-Württemberg","higher education","","","",""
"Four to six days a week","2017","Bavaria","in school","","","",""
"Four to six days a week","2017","Bavaria","inadequately","","","",""
"Four to six days a week","2017","Bavaria","general elemantary","","","",""
"Four to six days a week","2017","Bavaria","middle vocational","","","",""
"Four to six days a week","2017","Bavaria","vocational + Abi","","","",""
"Four to six days a week","2017","Bavaria","higher vocational","","","",""
"Four to six days a week","2017","Bavaria","higher education","","","",""
"Four to six days a week","2017","Berlin","in school","","","",""
"Four to six days a week","2017","Berlin","inadequately","","","",""
"Four to six days a week","2017","Berlin","general elemantary","","","",""
"Four to six days a week","2017","Berlin","middle vocational","","","",""
"Four to six days a week","2017","Berlin","vocational + Abi","","","",""
"Four to six days a week","2017","Berlin","higher vocational","","","",""
"Four to six days a week","2017","Berlin","higher education","","","",""
"Four to six days a week","2017","Brandenburg","in school","","","",""
"Four to six days a week","2017","Brandenburg","inadequately","","","",""
"Four to six days a week","2017","Brandenburg","general elemantary","","","",""
"Four to six days a week","2017","Brandenburg","middle vocational","","","",""
"Four to six days a week","2017","Brandenburg","vocational + Abi","","","",""
"Four to six days a week","2017","Brandenburg","higher vocational","","","",""
"Four to six days a week","2017","Brandenburg","higher education","","","",""
"Four to six days a week","2017","Mecklenburg-Western Pomerania","in school","","","",""
"Four to six days a week","2017","Mecklenburg-Western Pomerania","inadequately","","","",""
