"ple0181","year","bula_h","education","n","percent","lower_confidence","upper_confidence"
"Once a month or less","2016","Rhineland-Palatinate,Saarland","lower secondary degree","49","0.106626385512162","0.0784525137930273","0.134800257231296"
"Once a month or less","2016","Rhineland-Palatinate,Saarland","secondary school degree","21","","",""
"Once a month or less","2016","Rhineland-Palatinate,Saarland","college entrance qualification","39","0.118140235241977","0.0838816376089358","0.152398832875019"
"Once a month or less","2016","Rhineland-Palatinate,Saarland","Other degree","11","","",""
"Once a month or less","2016","Rhineland-Palatinate,Saarland","no degree/no degree yet","3","","",""
"Once a month or less","2016","Baden-Württemberg","lower secondary degree","92","0.151014540029993","0.123942376620548","0.178086703439439"
"Once a month or less","2016","Baden-Württemberg","secondary school degree","86","0.13604202449747","0.110159836052722","0.161924212942218"
"Once a month or less","2016","Baden-Württemberg","college entrance qualification","107","0.1801818364212","0.153907820738496","0.206455852103903"
"Once a month or less","2016","Baden-Württemberg","Other degree","36","0.071775530093183","0.0483903954176289","0.0951606647687371"
"Once a month or less","2016","Baden-Württemberg","no degree/no degree yet","4","","",""
"Once a month or less","2016","Bavaria","lower secondary degree","181","0.16798799919302","0.146333443780794","0.189642554605246"
"Once a month or less","2016","Bavaria","secondary school degree","111","0.124244913747671","0.102918345396024","0.145571482099318"
"Once a month or less","2016","Bavaria","college entrance qualification","134","0.137086781389309","0.114752588973524","0.159420973805094"
"Once a month or less","2016","Bavaria","Other degree","45","0.105017448172376","0.0809630879144322","0.12907180843032"
"Once a month or less","2016","Bavaria","no degree/no degree yet","13","","",""
"Once a month or less","2016","Berlin","lower secondary degree","21","","",""
"Once a month or less","2016","Berlin","secondary school degree","27","","",""
"Once a month or less","2016","Berlin","college entrance qualification","34","0.106313419931076","0.0736931392436305","0.138933700618522"
"Once a month or less","2016","Berlin","Other degree","9","","",""
"Once a month or less","2016","Berlin","no degree/no degree yet","1","","",""
"Once a month or less","2016","Brandenburg","lower secondary degree","25","","",""
"Once a month or less","2016","Brandenburg","secondary school degree","40","0.116330102931122","0.0838360879450408","0.148824117917203"
"Once a month or less","2016","Brandenburg","college entrance qualification","28","","",""
"Once a month or less","2016","Brandenburg","Other degree","1","","",""
"Once a month or less","2016","Brandenburg","no degree/no degree yet","2","","",""
"Once a month or less","2016","Mecklenburg-Western Pomerania","lower secondary degree","11","","",""
"Once a month or less","2016","Mecklenburg-Western Pomerania","secondary school degree","28","","",""
"Once a month or less","2016","Mecklenburg-Western Pomerania","college entrance qualification","7","","",""
"Once a month or less","2016","Mecklenburg-Western Pomerania","Other degree","1","","",""
"Once a month or less","2016","Mecklenburg-Western Pomerania","no degree/no degree yet","1","","",""
"Once a month or less","2016","Saxony","lower secondary degree","37","0.143628513190945","0.101322942356746","0.185934084025144"
"Once a month or less","2016","Saxony","secondary school degree","70","0.117370498666796","0.093320084123241","0.14142091321035"
"Once a month or less","2016","Saxony","college entrance qualification","42","0.107928704696896","0.0769341078868813","0.138923301506911"
"Once a month or less","2016","Saxony","Other degree","3","","",""
"Once a month or less","2016","Saxony","no degree/no degree yet","5","","",""
"Once a month or less","2016","Saxony-Anhalt","lower secondary degree","19","","",""
"Once a month or less","2016","Saxony-Anhalt","secondary school degree","33","0.095672657955586","0.0653721048309278","0.125973211080244"
"Once a month or less","2016","Saxony-Anhalt","college entrance qualification","24","","",""
"Once a month or less","2016","Saxony-Anhalt","Other degree","1","","",""
"Once a month or less","2016","Saxony-Anhalt","no degree/no degree yet","2","","",""
"Once a month or less","2016","Thuringia","lower secondary degree","28","","",""
"Once a month or less","2016","Thuringia","secondary school degree","34","0.110452283109945","0.0793431606226725","0.141561405597218"
"Once a month or less","2016","Thuringia","college entrance qualification","12","","",""
"Once a month or less","2016","Thuringia","Other degree","4","","",""
"Once a month or less","2016","Thuringia","no degree/no degree yet","3","","",""
"Never","2016","Schleswig-Holstein","lower secondary degree","3","","",""
"Never","2016","Schleswig-Holstein","secondary school degree","7","","",""
"Never","2016","Schleswig-Holstein","college entrance qualification","12","","",""
"Never","2016","Schleswig-Holstein","Other degree","2","","",""
"Never","2016","Schleswig-Holstein","no degree/no degree yet","1","","",""
"Never","2016","Hamburg","lower secondary degree","","","",""
"Never","2016","Hamburg","secondary school degree","1","","",""
"Never","2016","Hamburg","college entrance qualification","8","","",""
"Never","2016","Hamburg","Other degree","5","","",""
"Never","2016","Hamburg","no degree/no degree yet","2","","",""
"Never","2016","Lower Saxony","lower secondary degree","12","","",""
"Never","2016","Lower Saxony","secondary school degree","19","","",""
"Never","2016","Lower Saxony","college entrance qualification","43","0.0791562178406865","0.0583368600165832","0.0999755756647898"
"Never","2016","Lower Saxony","Other degree","9","","",""
"Never","2016","Lower Saxony","no degree/no degree yet","5","","",""
"Never","2016","Bremen","lower secondary degree","","","",""
"Never","2016","Bremen","secondary school degree","2","","",""
"Never","2016","Bremen","college entrance qualification","","","",""
"Never","2016","Bremen","Other degree","1","","",""
"Never","2016","Bremen","no degree/no degree yet","","","",""
"Never","2016","North Rhine-Westphalia","lower secondary degree","46","0.042541166432086","0.0310599611134437","0.0540223717507283"
"Never","2016","North Rhine-Westphalia","secondary school degree","34","0.06015617723064","0.0453893775818147","0.0749229768794654"
"Never","2016","North Rhine-Westphalia","college entrance qualification","99","0.064399015513264","0.0522880284351626","0.0765100025913655"
"Never","2016","North Rhine-Westphalia","Other degree","18","","",""
"Never","2016","North Rhine-Westphalia","no degree/no degree yet","6","","",""
"Never","2016","Hesse","lower secondary degree","10","","",""
"Never","2016","Hesse","secondary school degree","9","","",""
"Never","2016","Hesse","college entrance qualification","35","0.0553876810091534","0.036095354439677","0.0746800075786298"
"Never","2016","Hesse","Other degree","12","","",""
"Never","2016","Hesse","no degree/no degree yet","5","","",""
"Never","2016","Rhineland-Palatinate,Saarland","lower secondary degree","16","","",""
"Never","2016","Rhineland-Palatinate,Saarland","secondary school degree","15","","",""
"Never","2016","Rhineland-Palatinate,Saarland","college entrance qualification","21","","",""
"Never","2016","Rhineland-Palatinate,Saarland","Other degree","9","","",""
"Never","2016","Rhineland-Palatinate,Saarland","no degree/no degree yet","1","","",""
"Never","2016","Baden-Württemberg","lower secondary degree","37","0.0511490054500332","0.0344926085912134","0.067805402308853"
"Never","2016","Baden-Württemberg","secondary school degree","33","0.0474339008197427","0.0313862995866121","0.0634815020528732"
"Never","2016","Baden-Württemberg","college entrance qualification","59","0.0565101858270522","0.0407252013942773","0.0722951702598271"
"Never","2016","Baden-Württemberg","Other degree","19","","",""
"Never","2016","Baden-Württemberg","no degree/no degree yet","3","","",""
"Never","2016","Bavaria","lower secondary degree","42","0.0344857373131704","0.023916480456537","0.0450549941698037"
"Never","2016","Bavaria","secondary school degree","51","0.07297599820629","0.056159876310228","0.0897921201023521"
"Never","2016","Bavaria","college entrance qualification","59","0.0733767412396292","0.0564442947748671","0.0903091877043913"
"Never","2016","Bavaria","Other degree","21","","",""
"Never","2016","Bavaria","no degree/no degree yet","4","","",""
"Never","2016","Berlin","lower secondary degree","3","","",""
"Never","2016","Berlin","secondary school degree","10","","",""
"Never","2016","Berlin","college entrance qualification","37","0.131319055918949","0.0955757223404281","0.16706238949747"
"Never","2016","Berlin","Other degree","14","","",""
"Never","2016","Berlin","no degree/no degree yet","","","",""
"Never","2016","Brandenburg","lower secondary degree","3","","",""
"Never","2016","Brandenburg","secondary school degree","9","","",""
"Never","2016","Brandenburg","college entrance qualification","4","","",""
"Never","2016","Brandenburg","Other degree","4","","",""
"Never","2016","Brandenburg","no degree/no degree yet","","","",""
"Never","2016","Mecklenburg-Western Pomerania","lower secondary degree","3","","",""
"Never","2016","Mecklenburg-Western Pomerania","secondary school degree","2","","",""
"Never","2016","Mecklenburg-Western Pomerania","college entrance qualification","3","","",""
"Never","2016","Mecklenburg-Western Pomerania","Other degree","","","",""
"Never","2016","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Never","2016","Saxony","lower secondary degree","5","","",""
"Never","2016","Saxony","secondary school degree","19","","",""
"Never","2016","Saxony","college entrance qualification","13","","",""
"Never","2016","Saxony","Other degree","2","","",""
"Never","2016","Saxony","no degree/no degree yet","","","",""
"Never","2016","Saxony-Anhalt","lower secondary degree","9","","",""
"Never","2016","Saxony-Anhalt","secondary school degree","10","","",""
"Never","2016","Saxony-Anhalt","college entrance qualification","9","","",""
"Never","2016","Saxony-Anhalt","Other degree","","","",""
"Never","2016","Saxony-Anhalt","no degree/no degree yet","1","","",""
"Never","2016","Thuringia","lower secondary degree","4","","",""
"Never","2016","Thuringia","secondary school degree","12","","",""
"Never","2016","Thuringia","college entrance qualification","8","","",""
"Never","2016","Thuringia","Other degree","4","","",""
"Never","2016","Thuringia","no degree/no degree yet","3","","",""
"Daily","2017","Schleswig-Holstein","lower secondary degree","","","",""
"Daily","2017","Schleswig-Holstein","secondary school degree","","","",""
"Daily","2017","Schleswig-Holstein","college entrance qualification","","","",""
"Daily","2017","Schleswig-Holstein","Other degree","","","",""
"Daily","2017","Schleswig-Holstein","no degree/no degree yet","","","",""
"Daily","2017","Hamburg","lower secondary degree","","","",""
"Daily","2017","Hamburg","secondary school degree","","","",""
"Daily","2017","Hamburg","college entrance qualification","","","",""
"Daily","2017","Hamburg","Other degree","","","",""
"Daily","2017","Hamburg","no degree/no degree yet","","","",""
"Daily","2017","Lower Saxony","lower secondary degree","","","",""
"Daily","2017","Lower Saxony","secondary school degree","","","",""
"Daily","2017","Lower Saxony","college entrance qualification","","","",""
"Daily","2017","Lower Saxony","Other degree","","","",""
"Daily","2017","Lower Saxony","no degree/no degree yet","","","",""
"Daily","2017","Bremen","lower secondary degree","","","",""
"Daily","2017","Bremen","secondary school degree","","","",""
"Daily","2017","Bremen","college entrance qualification","","","",""
"Daily","2017","Bremen","Other degree","","","",""
"Daily","2017","Bremen","no degree/no degree yet","","","",""
"Daily","2017","North Rhine-Westphalia","lower secondary degree","","","",""
"Daily","2017","North Rhine-Westphalia","secondary school degree","","","",""
"Daily","2017","North Rhine-Westphalia","college entrance qualification","","","",""
"Daily","2017","North Rhine-Westphalia","Other degree","","","",""
"Daily","2017","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Daily","2017","Hesse","lower secondary degree","","","",""
"Daily","2017","Hesse","secondary school degree","","","",""
"Daily","2017","Hesse","college entrance qualification","","","",""
"Daily","2017","Hesse","Other degree","","","",""
"Daily","2017","Hesse","no degree/no degree yet","","","",""
"Daily","2017","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Daily","2017","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Daily","2017","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Daily","2017","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Daily","2017","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Daily","2017","Baden-Württemberg","lower secondary degree","","","",""
"Daily","2017","Baden-Württemberg","secondary school degree","","","",""
"Daily","2017","Baden-Württemberg","college entrance qualification","","","",""
"Daily","2017","Baden-Württemberg","Other degree","","","",""
"Daily","2017","Baden-Württemberg","no degree/no degree yet","","","",""
"Daily","2017","Bavaria","lower secondary degree","","","",""
"Daily","2017","Bavaria","secondary school degree","","","",""
"Daily","2017","Bavaria","college entrance qualification","","","",""
"Daily","2017","Bavaria","Other degree","","","",""
"Daily","2017","Bavaria","no degree/no degree yet","","","",""
"Daily","2017","Berlin","lower secondary degree","","","",""
"Daily","2017","Berlin","secondary school degree","","","",""
"Daily","2017","Berlin","college entrance qualification","","","",""
"Daily","2017","Berlin","Other degree","","","",""
"Daily","2017","Berlin","no degree/no degree yet","","","",""
"Daily","2017","Brandenburg","lower secondary degree","","","",""
"Daily","2017","Brandenburg","secondary school degree","","","",""
"Daily","2017","Brandenburg","college entrance qualification","","","",""
"Daily","2017","Brandenburg","Other degree","","","",""
"Daily","2017","Brandenburg","no degree/no degree yet","","","",""
"Daily","2017","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Daily","2017","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Daily","2017","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Daily","2017","Mecklenburg-Western Pomerania","Other degree","","","",""
"Daily","2017","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Daily","2017","Saxony","lower secondary degree","","","",""
"Daily","2017","Saxony","secondary school degree","","","",""
"Daily","2017","Saxony","college entrance qualification","","","",""
"Daily","2017","Saxony","Other degree","","","",""
"Daily","2017","Saxony","no degree/no degree yet","","","",""
"Daily","2017","Saxony-Anhalt","lower secondary degree","","","",""
"Daily","2017","Saxony-Anhalt","secondary school degree","","","",""
"Daily","2017","Saxony-Anhalt","college entrance qualification","","","",""
"Daily","2017","Saxony-Anhalt","Other degree","","","",""
"Daily","2017","Saxony-Anhalt","no degree/no degree yet","","","",""
"Daily","2017","Thuringia","lower secondary degree","","","",""
"Daily","2017","Thuringia","secondary school degree","","","",""
"Daily","2017","Thuringia","college entrance qualification","","","",""
"Daily","2017","Thuringia","Other degree","","","",""
"Daily","2017","Thuringia","no degree/no degree yet","","","",""
"Four to six days a week","2017","Schleswig-Holstein","lower secondary degree","","","",""
"Four to six days a week","2017","Schleswig-Holstein","secondary school degree","","","",""
"Four to six days a week","2017","Schleswig-Holstein","college entrance qualification","","","",""
"Four to six days a week","2017","Schleswig-Holstein","Other degree","","","",""
"Four to six days a week","2017","Schleswig-Holstein","no degree/no degree yet","","","",""
"Four to six days a week","2017","Hamburg","lower secondary degree","","","",""
"Four to six days a week","2017","Hamburg","secondary school degree","","","",""
"Four to six days a week","2017","Hamburg","college entrance qualification","","","",""
"Four to six days a week","2017","Hamburg","Other degree","","","",""
"Four to six days a week","2017","Hamburg","no degree/no degree yet","","","",""
"Four to six days a week","2017","Lower Saxony","lower secondary degree","","","",""
"Four to six days a week","2017","Lower Saxony","secondary school degree","","","",""
"Four to six days a week","2017","Lower Saxony","college entrance qualification","","","",""
"Four to six days a week","2017","Lower Saxony","Other degree","","","",""
"Four to six days a week","2017","Lower Saxony","no degree/no degree yet","","","",""
"Four to six days a week","2017","Bremen","lower secondary degree","","","",""
"Four to six days a week","2017","Bremen","secondary school degree","","","",""
"Four to six days a week","2017","Bremen","college entrance qualification","","","",""
"Four to six days a week","2017","Bremen","Other degree","","","",""
"Four to six days a week","2017","Bremen","no degree/no degree yet","","","",""
"Four to six days a week","2017","North Rhine-Westphalia","lower secondary degree","","","",""
"Four to six days a week","2017","North Rhine-Westphalia","secondary school degree","","","",""
"Four to six days a week","2017","North Rhine-Westphalia","college entrance qualification","","","",""
"Four to six days a week","2017","North Rhine-Westphalia","Other degree","","","",""
"Four to six days a week","2017","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Four to six days a week","2017","Hesse","lower secondary degree","","","",""
"Four to six days a week","2017","Hesse","secondary school degree","","","",""
"Four to six days a week","2017","Hesse","college entrance qualification","","","",""
"Four to six days a week","2017","Hesse","Other degree","","","",""
"Four to six days a week","2017","Hesse","no degree/no degree yet","","","",""
"Four to six days a week","2017","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Four to six days a week","2017","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Four to six days a week","2017","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Four to six days a week","2017","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Four to six days a week","2017","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Four to six days a week","2017","Baden-Württemberg","lower secondary degree","","","",""
"Four to six days a week","2017","Baden-Württemberg","secondary school degree","","","",""
"Four to six days a week","2017","Baden-Württemberg","college entrance qualification","","","",""
"Four to six days a week","2017","Baden-Württemberg","Other degree","","","",""
"Four to six days a week","2017","Baden-Württemberg","no degree/no degree yet","","","",""
"Four to six days a week","2017","Bavaria","lower secondary degree","","","",""
"Four to six days a week","2017","Bavaria","secondary school degree","","","",""
"Four to six days a week","2017","Bavaria","college entrance qualification","","","",""
"Four to six days a week","2017","Bavaria","Other degree","","","",""
"Four to six days a week","2017","Bavaria","no degree/no degree yet","","","",""
"Four to six days a week","2017","Berlin","lower secondary degree","","","",""
"Four to six days a week","2017","Berlin","secondary school degree","","","",""
"Four to six days a week","2017","Berlin","college entrance qualification","","","",""
"Four to six days a week","2017","Berlin","Other degree","","","",""
"Four to six days a week","2017","Berlin","no degree/no degree yet","","","",""
"Four to six days a week","2017","Brandenburg","lower secondary degree","","","",""
"Four to six days a week","2017","Brandenburg","secondary school degree","","","",""
"Four to six days a week","2017","Brandenburg","college entrance qualification","","","",""
"Four to six days a week","2017","Brandenburg","Other degree","","","",""
"Four to six days a week","2017","Brandenburg","no degree/no degree yet","","","",""
"Four to six days a week","2017","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Four to six days a week","2017","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Four to six days a week","2017","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Four to six days a week","2017","Mecklenburg-Western Pomerania","Other degree","","","",""
"Four to six days a week","2017","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Four to six days a week","2017","Saxony","lower secondary degree","","","",""
"Four to six days a week","2017","Saxony","secondary school degree","","","",""
"Four to six days a week","2017","Saxony","college entrance qualification","","","",""
"Four to six days a week","2017","Saxony","Other degree","","","",""
"Four to six days a week","2017","Saxony","no degree/no degree yet","","","",""
"Four to six days a week","2017","Saxony-Anhalt","lower secondary degree","","","",""
"Four to six days a week","2017","Saxony-Anhalt","secondary school degree","","","",""
"Four to six days a week","2017","Saxony-Anhalt","college entrance qualification","","","",""
"Four to six days a week","2017","Saxony-Anhalt","Other degree","","","",""
"Four to six days a week","2017","Saxony-Anhalt","no degree/no degree yet","","","",""
"Four to six days a week","2017","Thuringia","lower secondary degree","","","",""
"Four to six days a week","2017","Thuringia","secondary school degree","","","",""
"Four to six days a week","2017","Thuringia","college entrance qualification","","","",""
"Four to six days a week","2017","Thuringia","Other degree","","","",""
"Four to six days a week","2017","Thuringia","no degree/no degree yet","","","",""
"Two to three days a week","2017","Schleswig-Holstein","lower secondary degree","","","",""
"Two to three days a week","2017","Schleswig-Holstein","secondary school degree","","","",""
"Two to three days a week","2017","Schleswig-Holstein","college entrance qualification","","","",""
"Two to three days a week","2017","Schleswig-Holstein","Other degree","","","",""
"Two to three days a week","2017","Schleswig-Holstein","no degree/no degree yet","","","",""
"Two to three days a week","2017","Hamburg","lower secondary degree","","","",""
"Two to three days a week","2017","Hamburg","secondary school degree","","","",""
"Two to three days a week","2017","Hamburg","college entrance qualification","","","",""
"Two to three days a week","2017","Hamburg","Other degree","","","",""
"Two to three days a week","2017","Hamburg","no degree/no degree yet","","","",""
"Two to three days a week","2017","Lower Saxony","lower secondary degree","","","",""
"Two to three days a week","2017","Lower Saxony","secondary school degree","","","",""
"Two to three days a week","2017","Lower Saxony","college entrance qualification","","","",""
"Two to three days a week","2017","Lower Saxony","Other degree","","","",""
"Two to three days a week","2017","Lower Saxony","no degree/no degree yet","","","",""
"Two to three days a week","2017","Bremen","lower secondary degree","","","",""
"Two to three days a week","2017","Bremen","secondary school degree","","","",""
"Two to three days a week","2017","Bremen","college entrance qualification","","","",""
"Two to three days a week","2017","Bremen","Other degree","","","",""
"Two to three days a week","2017","Bremen","no degree/no degree yet","","","",""
"Two to three days a week","2017","North Rhine-Westphalia","lower secondary degree","","","",""
"Two to three days a week","2017","North Rhine-Westphalia","secondary school degree","","","",""
"Two to three days a week","2017","North Rhine-Westphalia","college entrance qualification","","","",""
"Two to three days a week","2017","North Rhine-Westphalia","Other degree","","","",""
"Two to three days a week","2017","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Two to three days a week","2017","Hesse","lower secondary degree","","","",""
"Two to three days a week","2017","Hesse","secondary school degree","","","",""
"Two to three days a week","2017","Hesse","college entrance qualification","","","",""
"Two to three days a week","2017","Hesse","Other degree","","","",""
"Two to three days a week","2017","Hesse","no degree/no degree yet","","","",""
"Two to three days a week","2017","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Two to three days a week","2017","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Two to three days a week","2017","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Two to three days a week","2017","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Two to three days a week","2017","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Two to three days a week","2017","Baden-Württemberg","lower secondary degree","","","",""
"Two to three days a week","2017","Baden-Württemberg","secondary school degree","","","",""
"Two to three days a week","2017","Baden-Württemberg","college entrance qualification","","","",""
"Two to three days a week","2017","Baden-Württemberg","Other degree","","","",""
"Two to three days a week","2017","Baden-Württemberg","no degree/no degree yet","","","",""
"Two to three days a week","2017","Bavaria","lower secondary degree","","","",""
"Two to three days a week","2017","Bavaria","secondary school degree","","","",""
"Two to three days a week","2017","Bavaria","college entrance qualification","","","",""
"Two to three days a week","2017","Bavaria","Other degree","","","",""
"Two to three days a week","2017","Bavaria","no degree/no degree yet","","","",""
"Two to three days a week","2017","Berlin","lower secondary degree","","","",""
"Two to three days a week","2017","Berlin","secondary school degree","","","",""
"Two to three days a week","2017","Berlin","college entrance qualification","","","",""
"Two to three days a week","2017","Berlin","Other degree","","","",""
"Two to three days a week","2017","Berlin","no degree/no degree yet","","","",""
"Two to three days a week","2017","Brandenburg","lower secondary degree","","","",""
"Two to three days a week","2017","Brandenburg","secondary school degree","","","",""
"Two to three days a week","2017","Brandenburg","college entrance qualification","","","",""
"Two to three days a week","2017","Brandenburg","Other degree","","","",""
"Two to three days a week","2017","Brandenburg","no degree/no degree yet","","","",""
"Two to three days a week","2017","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Two to three days a week","2017","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Two to three days a week","2017","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Two to three days a week","2017","Mecklenburg-Western Pomerania","Other degree","","","",""
"Two to three days a week","2017","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Two to three days a week","2017","Saxony","lower secondary degree","","","",""
"Two to three days a week","2017","Saxony","secondary school degree","","","",""
"Two to three days a week","2017","Saxony","college entrance qualification","","","",""
"Two to three days a week","2017","Saxony","Other degree","","","",""
"Two to three days a week","2017","Saxony","no degree/no degree yet","","","",""
"Two to three days a week","2017","Saxony-Anhalt","lower secondary degree","","","",""
"Two to three days a week","2017","Saxony-Anhalt","secondary school degree","","","",""
"Two to three days a week","2017","Saxony-Anhalt","college entrance qualification","","","",""
"Two to three days a week","2017","Saxony-Anhalt","Other degree","","","",""
"Two to three days a week","2017","Saxony-Anhalt","no degree/no degree yet","","","",""
"Two to three days a week","2017","Thuringia","lower secondary degree","","","",""
"Two to three days a week","2017","Thuringia","secondary school degree","","","",""
"Two to three days a week","2017","Thuringia","college entrance qualification","","","",""
"Two to three days a week","2017","Thuringia","Other degree","","","",""
"Two to three days a week","2017","Thuringia","no degree/no degree yet","","","",""
"Two to four days a month","2017","Schleswig-Holstein","lower secondary degree","","","",""
"Two to four days a month","2017","Schleswig-Holstein","secondary school degree","","","",""
"Two to four days a month","2017","Schleswig-Holstein","college entrance qualification","","","",""
"Two to four days a month","2017","Schleswig-Holstein","Other degree","","","",""
"Two to four days a month","2017","Schleswig-Holstein","no degree/no degree yet","","","",""
"Two to four days a month","2017","Hamburg","lower secondary degree","","","",""
"Two to four days a month","2017","Hamburg","secondary school degree","","","",""
"Two to four days a month","2017","Hamburg","college entrance qualification","","","",""
"Two to four days a month","2017","Hamburg","Other degree","","","",""
"Two to four days a month","2017","Hamburg","no degree/no degree yet","","","",""
"Two to four days a month","2017","Lower Saxony","lower secondary degree","","","",""
"Two to four days a month","2017","Lower Saxony","secondary school degree","","","",""
"Two to four days a month","2017","Lower Saxony","college entrance qualification","","","",""
"Two to four days a month","2017","Lower Saxony","Other degree","","","",""
"Two to four days a month","2017","Lower Saxony","no degree/no degree yet","","","",""
"Two to four days a month","2017","Bremen","lower secondary degree","","","",""
"Two to four days a month","2017","Bremen","secondary school degree","","","",""
"Two to four days a month","2017","Bremen","college entrance qualification","","","",""
"Two to four days a month","2017","Bremen","Other degree","","","",""
"Two to four days a month","2017","Bremen","no degree/no degree yet","","","",""
"Two to four days a month","2017","North Rhine-Westphalia","lower secondary degree","","","",""
"Two to four days a month","2017","North Rhine-Westphalia","secondary school degree","","","",""
"Two to four days a month","2017","North Rhine-Westphalia","college entrance qualification","","","",""
"Two to four days a month","2017","North Rhine-Westphalia","Other degree","","","",""
"Two to four days a month","2017","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Two to four days a month","2017","Hesse","lower secondary degree","","","",""
"Two to four days a month","2017","Hesse","secondary school degree","","","",""
"Two to four days a month","2017","Hesse","college entrance qualification","","","",""
"Two to four days a month","2017","Hesse","Other degree","","","",""
"Two to four days a month","2017","Hesse","no degree/no degree yet","","","",""
"Two to four days a month","2017","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Two to four days a month","2017","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Two to four days a month","2017","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Two to four days a month","2017","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Two to four days a month","2017","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Two to four days a month","2017","Baden-Württemberg","lower secondary degree","","","",""
"Two to four days a month","2017","Baden-Württemberg","secondary school degree","","","",""
"Two to four days a month","2017","Baden-Württemberg","college entrance qualification","","","",""
"Two to four days a month","2017","Baden-Württemberg","Other degree","","","",""
"Two to four days a month","2017","Baden-Württemberg","no degree/no degree yet","","","",""
"Two to four days a month","2017","Bavaria","lower secondary degree","","","",""
"Two to four days a month","2017","Bavaria","secondary school degree","","","",""
"Two to four days a month","2017","Bavaria","college entrance qualification","","","",""
"Two to four days a month","2017","Bavaria","Other degree","","","",""
"Two to four days a month","2017","Bavaria","no degree/no degree yet","","","",""
"Two to four days a month","2017","Berlin","lower secondary degree","","","",""
"Two to four days a month","2017","Berlin","secondary school degree","","","",""
"Two to four days a month","2017","Berlin","college entrance qualification","","","",""
"Two to four days a month","2017","Berlin","Other degree","","","",""
"Two to four days a month","2017","Berlin","no degree/no degree yet","","","",""
"Two to four days a month","2017","Brandenburg","lower secondary degree","","","",""
"Two to four days a month","2017","Brandenburg","secondary school degree","","","",""
"Two to four days a month","2017","Brandenburg","college entrance qualification","","","",""
"Two to four days a month","2017","Brandenburg","Other degree","","","",""
"Two to four days a month","2017","Brandenburg","no degree/no degree yet","","","",""
"Two to four days a month","2017","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Two to four days a month","2017","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Two to four days a month","2017","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Two to four days a month","2017","Mecklenburg-Western Pomerania","Other degree","","","",""
"Two to four days a month","2017","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Two to four days a month","2017","Saxony","lower secondary degree","","","",""
"Two to four days a month","2017","Saxony","secondary school degree","","","",""
"Two to four days a month","2017","Saxony","college entrance qualification","","","",""
"Two to four days a month","2017","Saxony","Other degree","","","",""
"Two to four days a month","2017","Saxony","no degree/no degree yet","","","",""
"Two to four days a month","2017","Saxony-Anhalt","lower secondary degree","","","",""
"Two to four days a month","2017","Saxony-Anhalt","secondary school degree","","","",""
"Two to four days a month","2017","Saxony-Anhalt","college entrance qualification","","","",""
"Two to four days a month","2017","Saxony-Anhalt","Other degree","","","",""
"Two to four days a month","2017","Saxony-Anhalt","no degree/no degree yet","","","",""
"Two to four days a month","2017","Thuringia","lower secondary degree","","","",""
"Two to four days a month","2017","Thuringia","secondary school degree","","","",""
