"plh0221","year","pgisced97","n","percent","lower_confidence","upper_confidence"
"5 on scale 1-7","2013","inadequately","","","",""
"5 on scale 1-7","2013","general elemantary","328","0.172845888552542","0.155555042025518","0.190136735079567"
"5 on scale 1-7","2013","middle vocational","1611","0.170098949513695","0.162504401353065","0.177693497674326"
"5 on scale 1-7","2013","vocational + Abi","178","0.176949597779663","0.154376824133926","0.1995223714254"
"5 on scale 1-7","2013","higher vocational","218","0.161755368795931","0.141943412013578","0.181567325578284"
"5 on scale 1-7","2013","higher education","732","0.151818451232089","0.141281112877593","0.162355789586585"
"6 on scale 1-7","2013","in school","33","0.132341759897238","0.0910730388806675","0.173610480913808"
"6 on scale 1-7","2013","inadequately","36","0.150151281773846","0.0993579589835325","0.20094460456416"
"6 on scale 1-7","2013","general elemantary","228","0.123398273254322","0.108358225505853","0.138438321002791"
"6 on scale 1-7","2013","middle vocational","1110","0.113779621356077","0.10736101006313","0.120198232649024"
"6 on scale 1-7","2013","vocational + Abi","120","0.0971666368056696","0.0796476370648569","0.114685636546482"
"6 on scale 1-7","2013","higher vocational","134","0.105894695183298","0.0893391278597058","0.122450262506889"
"6 on scale 1-7","2013","higher education","409","0.0926133063312507","0.084100806144339","0.101125806518162"
"7 Strongly agree","2013","in school","","","",""
"7 Strongly agree","2013","inadequately","","","",""
"7 Strongly agree","2013","general elemantary","130","0.0753814237097848","0.0633086520138414","0.0874541954057283"
"7 Strongly agree","2013","middle vocational","479","0.0549797041936858","0.0503722636997481","0.0595871446876235"
"7 Strongly agree","2013","vocational + Abi","49","0.0395294806564492","0.0280042534744943","0.051054707838404"
"7 Strongly agree","2013","higher vocational","39","0.0247647399021428","0.01640323954547","0.0331262402588156"
"7 Strongly agree","2013","higher education","160","0.0326018622317435","0.0273869372628441","0.0378167872006429"
"1 Strongly disagree","2014","in school","","","",""
"1 Strongly disagree","2014","inadequately","","","",""
"1 Strongly disagree","2014","general elemantary","","","",""
"1 Strongly disagree","2014","middle vocational","","","",""
"1 Strongly disagree","2014","vocational + Abi","","","",""
"1 Strongly disagree","2014","higher vocational","","","",""
"1 Strongly disagree","2014","higher education","","","",""
"2 on scale 1-7 ","2014","in school","","","",""
"2 on scale 1-7 ","2014","inadequately","","","",""
"2 on scale 1-7 ","2014","general elemantary","","","",""
"2 on scale 1-7 ","2014","middle vocational","","","",""
"2 on scale 1-7 ","2014","vocational + Abi","","","",""
"2 on scale 1-7 ","2014","higher vocational","","","",""
"2 on scale 1-7 ","2014","higher education","","","",""
"3 on scale 1-7 ","2014","in school","","","",""
"3 on scale 1-7 ","2014","inadequately","","","",""
"3 on scale 1-7 ","2014","general elemantary","","","",""
"3 on scale 1-7 ","2014","middle vocational","","","",""
"3 on scale 1-7 ","2014","vocational + Abi","","","",""
"3 on scale 1-7 ","2014","higher vocational","","","",""
"3 on scale 1-7 ","2014","higher education","","","",""
"4 on scale 1-7","2014","in school","","","",""
"4 on scale 1-7","2014","inadequately","","","",""
"4 on scale 1-7","2014","general elemantary","","","",""
"4 on scale 1-7","2014","middle vocational","","","",""
"4 on scale 1-7","2014","vocational + Abi","","","",""
"4 on scale 1-7","2014","higher vocational","","","",""
"4 on scale 1-7","2014","higher education","","","",""
"5 on scale 1-7","2014","in school","","","",""
"5 on scale 1-7","2014","inadequately","","","",""
"5 on scale 1-7","2014","general elemantary","","","",""
"5 on scale 1-7","2014","middle vocational","","","",""
"5 on scale 1-7","2014","vocational + Abi","","","",""
"5 on scale 1-7","2014","higher vocational","","","",""
"5 on scale 1-7","2014","higher education","","","",""
"6 on scale 1-7","2014","in school","","","",""
"6 on scale 1-7","2014","inadequately","","","",""
"6 on scale 1-7","2014","general elemantary","","","",""
"6 on scale 1-7","2014","middle vocational","","","",""
"6 on scale 1-7","2014","vocational + Abi","","","",""
"6 on scale 1-7","2014","higher vocational","","","",""
"6 on scale 1-7","2014","higher education","","","",""
"7 Strongly agree","2014","in school","","","",""
"7 Strongly agree","2014","inadequately","","","",""
"7 Strongly agree","2014","general elemantary","","","",""
"7 Strongly agree","2014","middle vocational","","","",""
"7 Strongly agree","2014","vocational + Abi","","","",""
"7 Strongly agree","2014","higher vocational","","","",""
"7 Strongly agree","2014","higher education","","","",""
"1 Strongly disagree","2015","in school","","","",""
"1 Strongly disagree","2015","inadequately","","","",""
"1 Strongly disagree","2015","general elemantary","","","",""
"1 Strongly disagree","2015","middle vocational","","","",""
"1 Strongly disagree","2015","vocational + Abi","","","",""
"1 Strongly disagree","2015","higher vocational","","","",""
"1 Strongly disagree","2015","higher education","","","",""
"2 on scale 1-7 ","2015","in school","","","",""
"2 on scale 1-7 ","2015","inadequately","","","",""
"2 on scale 1-7 ","2015","general elemantary","","","",""
"2 on scale 1-7 ","2015","middle vocational","","","",""
"2 on scale 1-7 ","2015","vocational + Abi","","","",""
"2 on scale 1-7 ","2015","higher vocational","","","",""
"2 on scale 1-7 ","2015","higher education","","","",""
"3 on scale 1-7 ","2015","in school","","","",""
"3 on scale 1-7 ","2015","inadequately","","","",""
"3 on scale 1-7 ","2015","general elemantary","","","",""
"3 on scale 1-7 ","2015","middle vocational","","","",""
"3 on scale 1-7 ","2015","vocational + Abi","","","",""
"3 on scale 1-7 ","2015","higher vocational","","","",""
"3 on scale 1-7 ","2015","higher education","","","",""
"4 on scale 1-7","2015","in school","","","",""
"4 on scale 1-7","2015","inadequately","","","",""
"4 on scale 1-7","2015","general elemantary","","","",""
"4 on scale 1-7","2015","middle vocational","","","",""
"4 on scale 1-7","2015","vocational + Abi","","","",""
"4 on scale 1-7","2015","higher vocational","","","",""
"4 on scale 1-7","2015","higher education","","","",""
"5 on scale 1-7","2015","in school","","","",""
"5 on scale 1-7","2015","inadequately","","","",""
"5 on scale 1-7","2015","general elemantary","","","",""
"5 on scale 1-7","2015","middle vocational","","","",""
"5 on scale 1-7","2015","vocational + Abi","","","",""
"5 on scale 1-7","2015","higher vocational","","","",""
"5 on scale 1-7","2015","higher education","","","",""
"6 on scale 1-7","2015","in school","","","",""
"6 on scale 1-7","2015","inadequately","","","",""
"6 on scale 1-7","2015","general elemantary","","","",""
"6 on scale 1-7","2015","middle vocational","","","",""
"6 on scale 1-7","2015","vocational + Abi","","","",""
"6 on scale 1-7","2015","higher vocational","","","",""
"6 on scale 1-7","2015","higher education","","","",""
"7 Strongly agree","2015","in school","","","",""
"7 Strongly agree","2015","inadequately","","","",""
"7 Strongly agree","2015","general elemantary","","","",""
"7 Strongly agree","2015","middle vocational","","","",""
"7 Strongly agree","2015","vocational + Abi","","","",""
"7 Strongly agree","2015","higher vocational","","","",""
"7 Strongly agree","2015","higher education","","","",""
"1 Strongly disagree","2016","in school","","","",""
"1 Strongly disagree","2016","inadequately","","","",""
"1 Strongly disagree","2016","general elemantary","","","",""
"1 Strongly disagree","2016","middle vocational","","","",""
"1 Strongly disagree","2016","vocational + Abi","","","",""
"1 Strongly disagree","2016","higher vocational","","","",""
"1 Strongly disagree","2016","higher education","","","",""
"2 on scale 1-7 ","2016","in school","","","",""
"2 on scale 1-7 ","2016","inadequately","","","",""
"2 on scale 1-7 ","2016","general elemantary","","","",""
"2 on scale 1-7 ","2016","middle vocational","","","",""
"2 on scale 1-7 ","2016","vocational + Abi","","","",""
"2 on scale 1-7 ","2016","higher vocational","","","",""
"2 on scale 1-7 ","2016","higher education","","","",""
"3 on scale 1-7 ","2016","in school","","","",""
"3 on scale 1-7 ","2016","inadequately","","","",""
"3 on scale 1-7 ","2016","general elemantary","","","",""
"3 on scale 1-7 ","2016","middle vocational","","","",""
"3 on scale 1-7 ","2016","vocational + Abi","","","",""
"3 on scale 1-7 ","2016","higher vocational","","","",""
"3 on scale 1-7 ","2016","higher education","","","",""
"4 on scale 1-7","2016","in school","","","",""
"4 on scale 1-7","2016","inadequately","","","",""
"4 on scale 1-7","2016","general elemantary","","","",""
"4 on scale 1-7","2016","middle vocational","","","",""
"4 on scale 1-7","2016","vocational + Abi","","","",""
"4 on scale 1-7","2016","higher vocational","","","",""
"4 on scale 1-7","2016","higher education","","","",""
"5 on scale 1-7","2016","in school","","","",""
"5 on scale 1-7","2016","inadequately","","","",""
"5 on scale 1-7","2016","general elemantary","","","",""
"5 on scale 1-7","2016","middle vocational","","","",""
"5 on scale 1-7","2016","vocational + Abi","","","",""
"5 on scale 1-7","2016","higher vocational","","","",""
"5 on scale 1-7","2016","higher education","","","",""
"6 on scale 1-7","2016","in school","","","",""
"6 on scale 1-7","2016","inadequately","","","",""
"6 on scale 1-7","2016","general elemantary","","","",""
"6 on scale 1-7","2016","middle vocational","","","",""
"6 on scale 1-7","2016","vocational + Abi","","","",""
"6 on scale 1-7","2016","higher vocational","","","",""
"6 on scale 1-7","2016","higher education","","","",""
"7 Strongly agree","2016","in school","","","",""
"7 Strongly agree","2016","inadequately","","","",""
"7 Strongly agree","2016","general elemantary","","","",""
"7 Strongly agree","2016","middle vocational","","","",""
"7 Strongly agree","2016","vocational + Abi","","","",""
"7 Strongly agree","2016","higher vocational","","","",""
"7 Strongly agree","2016","higher education","","","",""
"1 Strongly disagree","2017","in school","32","0.0580550414647205","0.0354746110560658","0.0806354718733752"
"1 Strongly disagree","2017","inadequately","337","0.137561292848153","0.119315673449337","0.155806912246969"
"1 Strongly disagree","2017","general elemantary","447","0.106628363442816","0.0960739802973467","0.117182746588286"
"1 Strongly disagree","2017","middle vocational","1451","0.109930782422108","0.10446009235702","0.115401472487196"
"1 Strongly disagree","2017","vocational + Abi","254","0.109322708814108","0.0965366863577389","0.122108731270477"
"1 Strongly disagree","2017","higher vocational","143","0.100479616095981","0.0854789820503724","0.115480250141589"
"1 Strongly disagree","2017","higher education","769","0.103832041204767","0.096692725722722","0.110971356686813"
"2 on scale 1-7 ","2017","in school","61","0.135262568703774","0.102238511528373","0.168286625879175"
"2 on scale 1-7 ","2017","inadequately","201","0.19434486056466","0.173384078234344","0.215305642894976"
"2 on scale 1-7 ","2017","general elemantary","529","0.161404654154531","0.148823668859183","0.17398563944988"
"2 on scale 1-7 ","2017","middle vocational","2398","0.182916574034727","0.176155272717425","0.18967787535203"
"2 on scale 1-7 ","2017","vocational + Abi","461","0.203150614355167","0.186664539324766","0.219636689385567"
"2 on scale 1-7 ","2017","higher vocational","363","0.225665797170045","0.204808298734891","0.2465232956052"
"2 on scale 1-7 ","2017","higher education","1644","0.239295864539183","0.229310322213862","0.249281406864505"
"3 on scale 1-7 ","2017","in school","80","0.246988464992675","0.205345788696479","0.288631141288872"
"3 on scale 1-7 ","2017","inadequately","161","0.131542983553309","0.113638806040285","0.149447161066332"
"3 on scale 1-7 ","2017","general elemantary","488","0.144076858515926","0.132068188708399","0.156085528323453"
"3 on scale 1-7 ","2017","middle vocational","2131","0.179282431530693","0.172573763642296","0.18599109941909"
"3 on scale 1-7 ","2017","vocational + Abi","391","0.167676826279759","0.152369385186717","0.182984267372801"
"3 on scale 1-7 ","2017","higher vocational","278","0.186331818092509","0.16690362972859","0.205760006456428"
"3 on scale 1-7 ","2017","higher education","1359","0.200335650369513","0.190968032656117","0.209703268082909"
"4 on scale 1-7","2017","in school","92","0.235214104318247","0.194259654305645","0.276168554330848"
"4 on scale 1-7","2017","inadequately","239","0.19586065907322","0.174838097771293","0.216883220375147"
"4 on scale 1-7","2017","general elemantary","619","0.201978092897755","0.188249060037155","0.215707125758355"
"4 on scale 1-7","2017","middle vocational","2336","0.190424043596959","0.183557151026431","0.197290936167487"
"4 on scale 1-7","2017","vocational + Abi","456","0.188704337640287","0.172671861600618","0.204736813679957"
"4 on scale 1-7","2017","higher vocational","297","0.191176973500734","0.171556491488516","0.210797455512953"
"4 on scale 1-7","2017","higher education","1221","0.171230195321824","0.162413551275039","0.18004683936861"
"5 on scale 1-7","2017","in school","68","0.145150942113805","0.11113722219877","0.17916466202884"
"5 on scale 1-7","2017","inadequately","192","0.144166322731257","0.125559468149914","0.162773177312601"
"5 on scale 1-7","2017","general elemantary","577","0.191596080156711","0.178137850988634","0.205054309324787"
"5 on scale 1-7","2017","middle vocational","2159","0.169361760036926","0.162802056677017","0.175921463396836"
"5 on scale 1-7","2017","vocational + Abi","386","0.188274595896444","0.172256145081949","0.204293046710938"
"5 on scale 1-7","2017","higher vocational","274","0.175137780757233","0.156173090441723","0.194102471072743"
"5 on scale 1-7","2017","higher education","1105","0.157207564546795","0.148688474556806","0.165726654536785"
"6 on scale 1-7","2017","in school","62","0.135913654410783","0.102822676696637","0.169004632124929"
"6 on scale 1-7","2017","inadequately","99","0.0906168836759133","0.0754105550555702","0.105823212296256"
"6 on scale 1-7","2017","general elemantary","361","0.116586007675419","0.105611482065152","0.127560533285686"
"6 on scale 1-7","2017","middle vocational","1437","0.113934701064058","0.108377815749953","0.119491586378163"
"6 on scale 1-7","2017","vocational + Abi","237","0.104279370697333","0.0917564517395132","0.116802289655153"
"6 on scale 1-7","2017","higher vocational","148","0.0982833374242196","0.0834294501684324","0.113137224680007"
"6 on scale 1-7","2017","higher education","673","0.0998140243922307","0.0927985333250767","0.106829515459385"
"7 Strongly agree","2017","in school","","","",""
"7 Strongly agree","2017","inadequately","140","0.105906997553488","0.0896065307023676","0.122207464404608"
"7 Strongly agree","2017","general elemantary","264","0.0777299431568421","0.068573988494953","0.0868858978187311"
"7 Strongly agree","2017","middle vocational","647","0.0541497073145272","0.0501916705956","0.0581077440334545"
"7 Strongly agree","2017","vocational + Abi","103","0.038591546316902","0.0306989454739943","0.0464841471598096"
"7 Strongly agree","2017","higher vocational","40","0.0229246769592779","0.0154570818478543","0.0303922720707016"
"7 Strongly agree","2017","higher education","242","0.0282846596256863","0.0244045751635194","0.0321647440878531"
"1 Strongly disagree","2018","in school","","","",""
"1 Strongly disagree","2018","inadequately","","","",""
"1 Strongly disagree","2018","general elemantary","","","",""
"1 Strongly disagree","2018","middle vocational","","","",""
"1 Strongly disagree","2018","vocational + Abi","","","",""
"1 Strongly disagree","2018","higher vocational","","","",""
"1 Strongly disagree","2018","higher education","","","",""
"2 on scale 1-7 ","2018","in school","","","",""
"2 on scale 1-7 ","2018","inadequately","","","",""
"2 on scale 1-7 ","2018","general elemantary","","","",""
"2 on scale 1-7 ","2018","middle vocational","","","",""
"2 on scale 1-7 ","2018","vocational + Abi","","","",""
"2 on scale 1-7 ","2018","higher vocational","","","",""
"2 on scale 1-7 ","2018","higher education","","","",""
"3 on scale 1-7 ","2018","in school","","","",""
"3 on scale 1-7 ","2018","inadequately","","","",""
"3 on scale 1-7 ","2018","general elemantary","","","",""
"3 on scale 1-7 ","2018","middle vocational","","","",""
"3 on scale 1-7 ","2018","vocational + Abi","","","",""
"3 on scale 1-7 ","2018","higher vocational","","","",""
"3 on scale 1-7 ","2018","higher education","","","",""
"4 on scale 1-7","2018","in school","","","",""
"4 on scale 1-7","2018","inadequately","","","",""
"4 on scale 1-7","2018","general elemantary","","","",""
"4 on scale 1-7","2018","middle vocational","","","",""
"4 on scale 1-7","2018","vocational + Abi","","","",""
"4 on scale 1-7","2018","higher vocational","","","",""
"4 on scale 1-7","2018","higher education","","","",""
"5 on scale 1-7","2018","in school","","","",""
"5 on scale 1-7","2018","inadequately","","","",""
"5 on scale 1-7","2018","general elemantary","","","",""
"5 on scale 1-7","2018","middle vocational","","","",""
"5 on scale 1-7","2018","vocational + Abi","","","",""
"5 on scale 1-7","2018","higher vocational","","","",""
"5 on scale 1-7","2018","higher education","","","",""
"6 on scale 1-7","2018","in school","","","",""
"6 on scale 1-7","2018","inadequately","","","",""
"6 on scale 1-7","2018","general elemantary","","","",""
"6 on scale 1-7","2018","middle vocational","","","",""
"6 on scale 1-7","2018","vocational + Abi","","","",""
"6 on scale 1-7","2018","higher vocational","","","",""
"6 on scale 1-7","2018","higher education","","","",""
"7 Strongly agree","2018","in school","","","",""
"7 Strongly agree","2018","inadequately","","","",""
"7 Strongly agree","2018","general elemantary","","","",""
"7 Strongly agree","2018","middle vocational","","","",""
"7 Strongly agree","2018","vocational + Abi","","","",""
"7 Strongly agree","2018","higher vocational","","","",""
"7 Strongly agree","2018","higher education","","","",""
"1 Strongly disagree","2019","in school","","","",""
"1 Strongly disagree","2019","inadequately","63","0.179744978208744","0.14153867129811","0.217951285119378"
"1 Strongly disagree","2019","general elemantary","342","0.141119750163827","0.127200000876124","0.155039499451531"
"1 Strongly disagree","2019","middle vocational","1536","0.141383159104908","0.134898886266831","0.147867431942985"
"1 Strongly disagree","2019","vocational + Abi","271","0.116093672992354","0.102606341476468","0.129581004508241"
"1 Strongly disagree","2019","higher vocational","267","0.151120212769015","0.13390085475032","0.168339570787711"
"1 Strongly disagree","2019","higher education","954","0.120504530885564","0.112879255562378","0.12812980620875"
"2 on scale 1-7 ","2019","in school","53","0.147229818932095","0.108883378057293","0.185576259806896"
"2 on scale 1-7 ","2019","inadequately","55","0.145439418314369","0.110360618919895","0.180518217708842"
"2 on scale 1-7 ","2019","general elemantary","435","0.163554995487928","0.148766574401596","0.178343416574259"
"2 on scale 1-7 ","2019","middle vocational","2390","0.215460648057898","0.207809015869626","0.22311228024617"
"2 on scale 1-7 ","2019","vocational + Abi","514","0.220285806476906","0.202836442043229","0.237735170910583"
"2 on scale 1-7 ","2019","higher vocational","436","0.255351990489191","0.234387818134407","0.276316162843975"
"2 on scale 1-7 ","2019","higher education","1946","0.277761434306384","0.267270519788434","0.288252348824333"
"3 on scale 1-7 ","2019","in school","61","0.212421859714865","0.168157152162701","0.256686567267029"
"3 on scale 1-7 ","2019","inadequately","53","0.116234853587236","0.0843438012934933","0.148125905880979"
"3 on scale 1-7 ","2019","general elemantary","391","0.181956455510091","0.16653081696798","0.197382094052201"
"3 on scale 1-7 ","2019","middle vocational","1861","0.16991026423893","0.162920941934913","0.176899586542946"
"3 on scale 1-7 ","2019","vocational + Abi","398","0.190678395540555","0.174138607232755","0.207218183848356"
"3 on scale 1-7 ","2019","higher vocational","258","0.158122575297535","0.140581591285282","0.175663559309788"
"3 on scale 1-7 ","2019","higher education","1267","0.178293474741691","0.169328209762638","0.187258739720744"
"4 on scale 1-7","2019","in school","67","0.217684620194023","0.173024902184137","0.262344338203909"
"4 on scale 1-7","2019","inadequately","69","0.182092361606681","0.143692450016772","0.22049227319659"
"4 on scale 1-7","2019","general elemantary","457","0.204299981318512","0.18817942395965","0.220420538677374"
"4 on scale 1-7","2019","middle vocational","2118","0.186162662628274","0.178918672753134","0.193406652503413"
"4 on scale 1-7","2019","vocational + Abi","408","0.197760938689306","0.180990640111709","0.214531237266903"
"4 on scale 1-7","2019","higher vocational","299","0.161895519717644","0.144186314217538","0.17960472521775"
"4 on scale 1-7","2019","higher education","1184","0.184390276713469","0.175306901733142","0.193473651693795"
"5 on scale 1-7","2019","in school","58","0.178131506706858","0.136723654384037","0.219539359029678"
"5 on scale 1-7","2019","inadequately","65","0.163230041022332","0.126456511692388","0.200003570352276"
"5 on scale 1-7","2019","general elemantary","386","0.160199213535282","0.145533961403804","0.17486446566676"
"5 on scale 1-7","2019","middle vocational","1744","0.158682338622195","0.151882367982762","0.165482309261629"
"5 on scale 1-7","2019","vocational + Abi","322","0.146190913050653","0.131315836446872","0.161065989654434"
"5 on scale 1-7","2019","higher vocational","242","0.164655670757754","0.146825574330827","0.182485767184682"
"5 on scale 1-7","2019","higher education","964","0.136755809996342","0.128708017632134","0.14480360236055"
"6 on scale 1-7","2019","in school","40","0.131379263848387","0.0948206536277892","0.167937874068985"
"6 on scale 1-7","2019","inadequately","38","0.115406223491479","0.0836141551890446","0.147198291793913"
"6 on scale 1-7","2019","general elemantary","253","0.0918765511982446","0.080327508345332","0.103425594051157"
"6 on scale 1-7","2019","middle vocational","997","0.0897920196560137","0.084471526022292","0.0951125132897354"
"6 on scale 1-7","2019","vocational + Abi","181","0.0944197518311056","0.0821081791468893","0.106731324515322"
"6 on scale 1-7","2019","higher vocational","126","0.0924675990246468","0.0785405712575416","0.106394626791752"
"6 on scale 1-7","2019","higher education","524","0.0778170137972259","0.0715424596571411","0.0840915679373106"
"7 Strongly agree","2019","in school","","","",""
"7 Strongly agree","2019","inadequately","45","0.0978521237691592","0.0682885983653711","0.127415649172947"
"7 Strongly agree","2019","general elemantary","139","0.0569930527861162","0.0477239091555345","0.066262196416698"
"7 Strongly agree","2019","middle vocational","445","0.0386089076917817","0.0350233514195346","0.0421944639640287"
"7 Strongly agree","2019","vocational + Abi","73","0.0345705214191196","0.0268786524383085","0.0422623903999307"
"7 Strongly agree","2019","higher vocational","34","0.016386431944214","0.0102828182884392","0.0224900455999888"
"7 Strongly agree","2019","higher education","163","0.0244774595593254","0.0208580405499869","0.0280968785686638"
