"plh0221","year","regtyp","sampreg","n","percent","lower_confidence","upper_confidence"
"6 on scale 1-7","2017","Urban Area","East Germany","219","0.113964133852985","0.100532197995078","0.127396069710893"
"6 on scale 1-7","2017","Rural Area","West Germany","655","0.104583321571271","0.0970045173144978","0.112162125828045"
"6 on scale 1-7","2017","Rural Area","East Germany","437","0.103900280226381","0.094381066932575","0.113419493520187"
"7 Strongly agree","2017","Urban Area","West Germany","908","0.0500432984634444","0.0467579184191381","0.0533286785077506"
"7 Strongly agree","2017","Urban Area","East Germany","109","0.0401402738700114","0.0318432390699228","0.0484373086700999"
"7 Strongly agree","2017","Rural Area","West Germany","313","0.0491284818338029","0.0437756391919531","0.0544813244756527"
"7 Strongly agree","2017","Rural Area","East Germany","191","0.0517589950190201","0.0448475825643174","0.0586704074737228"
"1 Strongly disagree","2018","Urban Area","West Germany","","","",""
"1 Strongly disagree","2018","Urban Area","East Germany","","","",""
"1 Strongly disagree","2018","Rural Area","West Germany","","","",""
"1 Strongly disagree","2018","Rural Area","East Germany","","","",""
"2 on scale 1-7 ","2018","Urban Area","West Germany","","","",""
"2 on scale 1-7 ","2018","Urban Area","East Germany","","","",""
"2 on scale 1-7 ","2018","Rural Area","West Germany","","","",""
"2 on scale 1-7 ","2018","Rural Area","East Germany","","","",""
"3 on scale 1-7 ","2018","Urban Area","West Germany","","","",""
"3 on scale 1-7 ","2018","Urban Area","East Germany","","","",""
"3 on scale 1-7 ","2018","Rural Area","West Germany","","","",""
"3 on scale 1-7 ","2018","Rural Area","East Germany","","","",""
"4 on scale 1-7","2018","Urban Area","West Germany","","","",""
"4 on scale 1-7","2018","Urban Area","East Germany","","","",""
"4 on scale 1-7","2018","Rural Area","West Germany","","","",""
"4 on scale 1-7","2018","Rural Area","East Germany","","","",""
"5 on scale 1-7","2018","Urban Area","West Germany","","","",""
"5 on scale 1-7","2018","Urban Area","East Germany","","","",""
"5 on scale 1-7","2018","Rural Area","West Germany","","","",""
"5 on scale 1-7","2018","Rural Area","East Germany","","","",""
"6 on scale 1-7","2018","Urban Area","West Germany","","","",""
"6 on scale 1-7","2018","Urban Area","East Germany","","","",""
"6 on scale 1-7","2018","Rural Area","West Germany","","","",""
"6 on scale 1-7","2018","Rural Area","East Germany","","","",""
"7 Strongly agree","2018","Urban Area","West Germany","","","",""
"7 Strongly agree","2018","Urban Area","East Germany","","","",""
"7 Strongly agree","2018","Rural Area","West Germany","","","",""
"7 Strongly agree","2018","Rural Area","East Germany","","","",""
"1 Strongly disagree","2019","Urban Area","West Germany","2011","0.140629309316525","0.134844472818017","0.146414145815034"
"1 Strongly disagree","2019","Urban Area","East Germany","160","0.106762553410204","0.0912532934280191","0.12227181339239"
"1 Strongly disagree","2019","Rural Area","West Germany","739","0.139951506734984","0.130581111216887","0.149321902253082"
"1 Strongly disagree","2019","Rural Area","East Germany","460","0.112245148359462","0.101906202839011","0.122584093879913"
"2 on scale 1-7 ","2019","Urban Area","West Germany","3197","0.22779601580627","0.220816874703896","0.234775156908645"
"2 on scale 1-7 ","2019","Urban Area","East Germany","378","0.239781275618541","0.218338793647912","0.26122375758917"
"2 on scale 1-7 ","2019","Rural Area","West Germany","1209","0.221753369700167","0.210533148933733","0.232973590466601"
"2 on scale 1-7 ","2019","Rural Area","East Germany","821","0.220527840105527","0.20694852248447","0.234107157726585"
"3 on scale 1-7 ","2019","Urban Area","West Germany","2344","0.168711523819279","0.162479757610704","0.174943290027854"
"3 on scale 1-7 ","2019","Urban Area","East Germany","264","0.170548366028486","0.151658996864089","0.189437735192884"
"3 on scale 1-7 ","2019","Rural Area","West Germany","899","0.167965151468407","0.157868252402935","0.178062050533878"
"3 on scale 1-7 ","2019","Rural Area","East Germany","629","0.190873701263024","0.178002261262203","0.203745141263845"
"4 on scale 1-7","2019","Urban Area","West Germany","2547","0.19126939768465","0.184724730270211","0.197814065099088"
"4 on scale 1-7","2019","Urban Area","East Germany","282","0.180227078375884","0.160922738955129","0.199531417796639"
"4 on scale 1-7","2019","Rural Area","West Germany","1005","0.197096066369714","0.186351758732034","0.207840374007393"
"4 on scale 1-7","2019","Rural Area","East Germany","648","0.169260413132481","0.156978781086725","0.181542045178236"
"5 on scale 1-7","2019","Urban Area","West Germany","2072","0.150851786945834","0.144896127208084","0.156807446683583"
"5 on scale 1-7","2019","Urban Area","East Germany","245","0.171508802428401","0.152577290655947","0.190440314200855"
"5 on scale 1-7","2019","Rural Area","West Germany","769","0.149708739518099","0.140072333322108","0.159345145714089"
"5 on scale 1-7","2019","Rural Area","East Germany","567","0.164347983344115","0.152210158865597","0.176485807822634"
"6 on scale 1-7","2019","Urban Area","West Germany","1189","0.0852869082478647","0.0806391178877564","0.0899346986079731"
"6 on scale 1-7","2019","Urban Area","East Germany","141","0.0931981517092271","0.0785979791924871","0.107798324225967"
"6 on scale 1-7","2019","Rural Area","West Germany","459","0.0885455026486896","0.0808726225169566","0.0962183827804227"
"6 on scale 1-7","2019","Rural Area","East Germany","319","0.103325327562852","0.0933559790780725","0.113294676047631"
"7 Strongly agree","2019","Urban Area","West Germany","513","0.0354550581795777","0.03237780497229","0.0385323113868655"
"7 Strongly agree","2019","Urban Area","East Germany","53","0.0379737724292563","0.0283746071997665","0.047572937658746"
"7 Strongly agree","2019","Rural Area","West Germany","186","0.0349796635599405","0.0300173556292448","0.0399419714906362"
"7 Strongly agree","2019","Rural Area","East Germany","137","0.0394195862325393","0.0330462207377064","0.0457929517273722"
