"plh0221","year","migback","regtyp","n","percent","lower_confidence","upper_confidence"
"4 on scale 1-7","2013","direct migration background","Urban Area","241","0.182921122352277","0.161832466944079","0.204009777760475"
"4 on scale 1-7","2013","direct migration background","Rural Area","76","0.238262994911931","0.195873030350324","0.280652959473539"
"4 on scale 1-7","2013","indirect migration background","Urban Area","102","0.189220608924211","0.157233689402515","0.221207528445907"
"4 on scale 1-7","2013","indirect migration background","Rural Area","27","","",""
"5 on scale 1-7","2013","no migration background","Urban Area","1753","0.168045953074839","0.160836910990634","0.175254995159045"
"5 on scale 1-7","2013","no migration background","Rural Area","1033","0.158698787421839","0.149543532823965","0.167854042019713"
"5 on scale 1-7","2013","direct migration background","Urban Area","215","0.190959695214755","0.169518899189538","0.212400491239972"
"5 on scale 1-7","2013","direct migration background","Rural Area","62","0.118236738092209","0.0861086820769695","0.150364794107449"
"5 on scale 1-7","2013","indirect migration background","Urban Area","102","0.169870386222372","0.139203573578033","0.200537198866711"
"5 on scale 1-7","2013","indirect migration background","Rural Area","21","","",""
"6 on scale 1-7","2013","no migration background","Urban Area","1119","0.106301171246581","0.100358544112109","0.112243798381052"
"6 on scale 1-7","2013","no migration background","Rural Area","710","0.117361870756038","0.10929764423294","0.125426097279136"
"6 on scale 1-7","2013","direct migration background","Urban Area","155","0.119327748147687","0.101644467122952","0.137011029172423"
"6 on scale 1-7","2013","direct migration background","Rural Area","50","0.116800523596025","0.0848421974545035","0.148758849737547"
"6 on scale 1-7","2013","indirect migration background","Urban Area","52","0.0641508687036349","0.0441411473460474","0.0841605900612224"
"6 on scale 1-7","2013","indirect migration background","Rural Area","15","","",""
"7 Strongly agree","2013","no migration background","Urban Area","505","0.050439136259665","0.0462196547674803","0.0546586177518497"
"7 Strongly agree","2013","no migration background","Rural Area","248","0.0447231946701688","0.0395442783937468","0.0499021109465908"
"7 Strongly agree","2013","direct migration background","Urban Area","90","0.0628954562201022","0.049652387655816","0.0761385247843884"
"7 Strongly agree","2013","direct migration background","Rural Area","26","","",""
"7 Strongly agree","2013","indirect migration background","Urban Area","35","0.0638795547753409","0.0439092977324271","0.0838498118182546"
"7 Strongly agree","2013","indirect migration background","Rural Area","7","","",""
"1 Strongly disagree","2014","no migration background","Urban Area","","","",""
"1 Strongly disagree","2014","no migration background","Rural Area","","","",""
"1 Strongly disagree","2014","direct migration background","Urban Area","","","",""
"1 Strongly disagree","2014","direct migration background","Rural Area","","","",""
"1 Strongly disagree","2014","indirect migration background","Urban Area","","","",""
"1 Strongly disagree","2014","indirect migration background","Rural Area","","","",""
"2 on scale 1-7 ","2014","no migration background","Urban Area","","","",""
"2 on scale 1-7 ","2014","no migration background","Rural Area","","","",""
"2 on scale 1-7 ","2014","direct migration background","Urban Area","","","",""
"2 on scale 1-7 ","2014","direct migration background","Rural Area","","","",""
"2 on scale 1-7 ","2014","indirect migration background","Urban Area","","","",""
"2 on scale 1-7 ","2014","indirect migration background","Rural Area","","","",""
"3 on scale 1-7 ","2014","no migration background","Urban Area","","","",""
"3 on scale 1-7 ","2014","no migration background","Rural Area","","","",""
"3 on scale 1-7 ","2014","direct migration background","Urban Area","","","",""
"3 on scale 1-7 ","2014","direct migration background","Rural Area","","","",""
"3 on scale 1-7 ","2014","indirect migration background","Urban Area","","","",""
"3 on scale 1-7 ","2014","indirect migration background","Rural Area","","","",""
"4 on scale 1-7","2014","no migration background","Urban Area","","","",""
"4 on scale 1-7","2014","no migration background","Rural Area","","","",""
"4 on scale 1-7","2014","direct migration background","Urban Area","","","",""
"4 on scale 1-7","2014","direct migration background","Rural Area","","","",""
"4 on scale 1-7","2014","indirect migration background","Urban Area","","","",""
"4 on scale 1-7","2014","indirect migration background","Rural Area","","","",""
"5 on scale 1-7","2014","no migration background","Urban Area","","","",""
"5 on scale 1-7","2014","no migration background","Rural Area","","","",""
"5 on scale 1-7","2014","direct migration background","Urban Area","","","",""
"5 on scale 1-7","2014","direct migration background","Rural Area","","","",""
"5 on scale 1-7","2014","indirect migration background","Urban Area","","","",""
"5 on scale 1-7","2014","indirect migration background","Rural Area","","","",""
"6 on scale 1-7","2014","no migration background","Urban Area","","","",""
"6 on scale 1-7","2014","no migration background","Rural Area","","","",""
"6 on scale 1-7","2014","direct migration background","Urban Area","","","",""
"6 on scale 1-7","2014","direct migration background","Rural Area","","","",""
"6 on scale 1-7","2014","indirect migration background","Urban Area","","","",""
"6 on scale 1-7","2014","indirect migration background","Rural Area","","","",""
"7 Strongly agree","2014","no migration background","Urban Area","","","",""
"7 Strongly agree","2014","no migration background","Rural Area","","","",""
"7 Strongly agree","2014","direct migration background","Urban Area","","","",""
"7 Strongly agree","2014","direct migration background","Rural Area","","","",""
"7 Strongly agree","2014","indirect migration background","Urban Area","","","",""
"7 Strongly agree","2014","indirect migration background","Rural Area","","","",""
"1 Strongly disagree","2015","no migration background","Urban Area","","","",""
"1 Strongly disagree","2015","no migration background","Rural Area","","","",""
"1 Strongly disagree","2015","direct migration background","Urban Area","","","",""
"1 Strongly disagree","2015","direct migration background","Rural Area","","","",""
"1 Strongly disagree","2015","indirect migration background","Urban Area","","","",""
"1 Strongly disagree","2015","indirect migration background","Rural Area","","","",""
"2 on scale 1-7 ","2015","no migration background","Urban Area","","","",""
"2 on scale 1-7 ","2015","no migration background","Rural Area","","","",""
"2 on scale 1-7 ","2015","direct migration background","Urban Area","","","",""
"2 on scale 1-7 ","2015","direct migration background","Rural Area","","","",""
"2 on scale 1-7 ","2015","indirect migration background","Urban Area","","","",""
"2 on scale 1-7 ","2015","indirect migration background","Rural Area","","","",""
"3 on scale 1-7 ","2015","no migration background","Urban Area","","","",""
"3 on scale 1-7 ","2015","no migration background","Rural Area","","","",""
"3 on scale 1-7 ","2015","direct migration background","Urban Area","","","",""
"3 on scale 1-7 ","2015","direct migration background","Rural Area","","","",""
"3 on scale 1-7 ","2015","indirect migration background","Urban Area","","","",""
"3 on scale 1-7 ","2015","indirect migration background","Rural Area","","","",""
"4 on scale 1-7","2015","no migration background","Urban Area","","","",""
"4 on scale 1-7","2015","no migration background","Rural Area","","","",""
"4 on scale 1-7","2015","direct migration background","Urban Area","","","",""
"4 on scale 1-7","2015","direct migration background","Rural Area","","","",""
"4 on scale 1-7","2015","indirect migration background","Urban Area","","","",""
"4 on scale 1-7","2015","indirect migration background","Rural Area","","","",""
"5 on scale 1-7","2015","no migration background","Urban Area","","","",""
"5 on scale 1-7","2015","no migration background","Rural Area","","","",""
"5 on scale 1-7","2015","direct migration background","Urban Area","","","",""
"5 on scale 1-7","2015","direct migration background","Rural Area","","","",""
"5 on scale 1-7","2015","indirect migration background","Urban Area","","","",""
"5 on scale 1-7","2015","indirect migration background","Rural Area","","","",""
"6 on scale 1-7","2015","no migration background","Urban Area","","","",""
"6 on scale 1-7","2015","no migration background","Rural Area","","","",""
"6 on scale 1-7","2015","direct migration background","Urban Area","","","",""
"6 on scale 1-7","2015","direct migration background","Rural Area","","","",""
"6 on scale 1-7","2015","indirect migration background","Urban Area","","","",""
"6 on scale 1-7","2015","indirect migration background","Rural Area","","","",""
"7 Strongly agree","2015","no migration background","Urban Area","","","",""
"7 Strongly agree","2015","no migration background","Rural Area","","","",""
"7 Strongly agree","2015","direct migration background","Urban Area","","","",""
"7 Strongly agree","2015","direct migration background","Rural Area","","","",""
"7 Strongly agree","2015","indirect migration background","Urban Area","","","",""
"7 Strongly agree","2015","indirect migration background","Rural Area","","","",""
"1 Strongly disagree","2016","no migration background","Urban Area","","","",""
"1 Strongly disagree","2016","no migration background","Rural Area","","","",""
"1 Strongly disagree","2016","direct migration background","Urban Area","","","",""
"1 Strongly disagree","2016","direct migration background","Rural Area","","","",""
"1 Strongly disagree","2016","indirect migration background","Urban Area","","","",""
"1 Strongly disagree","2016","indirect migration background","Rural Area","","","",""
"2 on scale 1-7 ","2016","no migration background","Urban Area","","","",""
"2 on scale 1-7 ","2016","no migration background","Rural Area","","","",""
"2 on scale 1-7 ","2016","direct migration background","Urban Area","","","",""
"2 on scale 1-7 ","2016","direct migration background","Rural Area","","","",""
"2 on scale 1-7 ","2016","indirect migration background","Urban Area","","","",""
"2 on scale 1-7 ","2016","indirect migration background","Rural Area","","","",""
"3 on scale 1-7 ","2016","no migration background","Urban Area","","","",""
"3 on scale 1-7 ","2016","no migration background","Rural Area","","","",""
"3 on scale 1-7 ","2016","direct migration background","Urban Area","","","",""
"3 on scale 1-7 ","2016","direct migration background","Rural Area","","","",""
"3 on scale 1-7 ","2016","indirect migration background","Urban Area","","","",""
"3 on scale 1-7 ","2016","indirect migration background","Rural Area","","","",""
"4 on scale 1-7","2016","no migration background","Urban Area","","","",""
"4 on scale 1-7","2016","no migration background","Rural Area","","","",""
"4 on scale 1-7","2016","direct migration background","Urban Area","","","",""
"4 on scale 1-7","2016","direct migration background","Rural Area","","","",""
"4 on scale 1-7","2016","indirect migration background","Urban Area","","","",""
"4 on scale 1-7","2016","indirect migration background","Rural Area","","","",""
"5 on scale 1-7","2016","no migration background","Urban Area","","","",""
"5 on scale 1-7","2016","no migration background","Rural Area","","","",""
"5 on scale 1-7","2016","direct migration background","Urban Area","","","",""
"5 on scale 1-7","2016","direct migration background","Rural Area","","","",""
"5 on scale 1-7","2016","indirect migration background","Urban Area","","","",""
"5 on scale 1-7","2016","indirect migration background","Rural Area","","","",""
"6 on scale 1-7","2016","no migration background","Urban Area","","","",""
"6 on scale 1-7","2016","no migration background","Rural Area","","","",""
"6 on scale 1-7","2016","direct migration background","Urban Area","","","",""
"6 on scale 1-7","2016","direct migration background","Rural Area","","","",""
"6 on scale 1-7","2016","indirect migration background","Urban Area","","","",""
"6 on scale 1-7","2016","indirect migration background","Rural Area","","","",""
"7 Strongly agree","2016","no migration background","Urban Area","","","",""
"7 Strongly agree","2016","no migration background","Rural Area","","","",""
"7 Strongly agree","2016","direct migration background","Urban Area","","","",""
"7 Strongly agree","2016","direct migration background","Rural Area","","","",""
"7 Strongly agree","2016","indirect migration background","Urban Area","","","",""
"7 Strongly agree","2016","indirect migration background","Rural Area","","","",""
"1 Strongly disagree","2017","no migration background","Urban Area","1242","0.105858184108034","0.100440728174827","0.11127564004124"
"1 Strongly disagree","2017","no migration background","Rural Area","776","0.0970197692645139","0.0904982805359236","0.103541257993104"
"1 Strongly disagree","2017","direct migration background","Urban Area","982","0.124080704558293","0.115180791685938","0.132980617430647"
"1 Strongly disagree","2017","direct migration background","Rural Area","387","0.147450546023238","0.131880625101442","0.163020466945034"
"1 Strongly disagree","2017","indirect migration background","Urban Area","143","0.109365933277866","0.0930698484161343","0.125662018139598"
"1 Strongly disagree","2017","indirect migration background","Rural Area","31","0.0862788033765941","0.0547681739849944","0.117789432768194"
"2 on scale 1-7 ","2017","no migration background","Urban Area","2588","0.19918088760219","0.19214820510321","0.206213570101169"
"2 on scale 1-7 ","2017","no migration background","Rural Area","1588","0.196959432055378","0.188196798656798","0.205722065453959"
"2 on scale 1-7 ","2017","direct migration background","Urban Area","919","0.199656437833991","0.188864946406944","0.210447929261038"
"2 on scale 1-7 ","2017","direct migration background","Rural Area","375","0.169497674619598","0.153021525172708","0.185973824066488"
"2 on scale 1-7 ","2017","indirect migration background","Urban Area","260","0.16836912316354","0.148830717502519","0.187907528824561"
"2 on scale 1-7 ","2017","indirect migration background","Rural Area","49","0.174379127775699","0.131796176880423","0.216962078670975"
"3 on scale 1-7 ","2017","no migration background","Urban Area","2322","0.188827327024073","0.18193574319812","0.195718910850025"
"3 on scale 1-7 ","2017","no migration background","Rural Area","1400","0.180489585424294","0.172015734481311","0.188963436367276"
"3 on scale 1-7 ","2017","direct migration background","Urban Area","753","0.15503792479439","0.145266921389594","0.164808928199185"
"3 on scale 1-7 ","2017","direct migration background","Rural Area","268","0.131872377597068","0.117013974725425","0.146730780468712"
"3 on scale 1-7 ","2017","indirect migration background","Urban Area","219","0.175118172428816","0.155273036836112","0.194963308021521"
"3 on scale 1-7 ","2017","indirect migration background","Rural Area","48","0.182883365647275","0.139499594553026","0.226267136741524"
"4 on scale 1-7","2017","no migration background","Urban Area","2314","0.192033835952827","0.185097734608482","0.198969937297173"
"4 on scale 1-7","2017","no migration background","Rural Area","1506","0.186760065498297","0.178173314578244","0.195346816418351"
"4 on scale 1-7","2017","direct migration background","Urban Area","910","0.166341890142681","0.156288873798645","0.176394906486716"
"4 on scale 1-7","2017","direct migration background","Rural Area","340","0.190311069325451","0.17307276475179","0.207549373899111"
"4 on scale 1-7","2017","indirect migration background","Urban Area","292","0.211826852729411","0.190491790273083","0.233161915185739"
"4 on scale 1-7","2017","indirect migration background","Rural Area","66","0.238886215761706","0.191032186545217","0.286740244978195"
"5 on scale 1-7","2017","no migration background","Urban Area","2049","0.159528077291242","0.153080298418746","0.165975856163738"
"5 on scale 1-7","2017","no migration background","Rural Area","1409","0.185391464502253","0.176829038053873","0.193953890950634"
"5 on scale 1-7","2017","direct migration background","Urban Area","790","0.161052432943606","0.151129212544749","0.170975653342463"
"5 on scale 1-7","2017","direct migration background","Rural Area","312","0.193540134674124","0.176190899945243","0.210889369403006"
"5 on scale 1-7","2017","indirect migration background","Urban Area","270","0.197795840277032","0.17699678417933","0.218594896374735"
"5 on scale 1-7","2017","indirect migration background","Rural Area","59","0.182229699960223","0.138906211602759","0.225553188317688"
"6 on scale 1-7","2017","no migration background","Urban Area","1349","0.110324968960668","0.104808228247568","0.115841709673768"
"6 on scale 1-7","2017","no migration background","Rural Area","893","0.105300847026627","0.0985379627887002","0.112063731264554"
"6 on scale 1-7","2017","direct migration background","Urban Area","517","0.126062094441891","0.117101555525148","0.135022633358634"
"6 on scale 1-7","2017","direct migration background","Rural Area","166","0.0980664108835898","0.0850061802930786","0.111126641474101"
"6 on scale 1-7","2017","indirect migration background","Urban Area","133","0.0837073146854823","0.0692465449968917","0.0981680843740729"
"6 on scale 1-7","2017","indirect migration background","Rural Area","33","0.0980293875317557","0.0646581348125523","0.131400640250959"
"7 Strongly agree","2017","no migration background","Urban Area","525","0.0442467190609667","0.0406255950366993","0.0478678430852342"
"7 Strongly agree","2017","no migration background","Rural Area","341","0.0480788362286364","0.0433652118339661","0.0527924606233068"
"7 Strongly agree","2017","direct migration background","Urban Area","400","0.0677685152851484","0.0609830840812453","0.0745539464890514"
"7 Strongly agree","2017","direct migration background","Rural Area","144","0.0692617868769309","0.058112064794252","0.0804115089596098"
"7 Strongly agree","2017","indirect migration background","Urban Area","92","0.0538167634378523","0.0420342211545325","0.065599305721172"
"7 Strongly agree","2017","indirect migration background","Rural Area","19","","",""
"1 Strongly disagree","2018","no migration background","Urban Area","","","",""
"1 Strongly disagree","2018","no migration background","Rural Area","","","",""
"1 Strongly disagree","2018","direct migration background","Urban Area","","","",""
"1 Strongly disagree","2018","direct migration background","Rural Area","","","",""
"1 Strongly disagree","2018","indirect migration background","Urban Area","","","",""
"1 Strongly disagree","2018","indirect migration background","Rural Area","","","",""
"2 on scale 1-7 ","2018","no migration background","Urban Area","","","",""
"2 on scale 1-7 ","2018","no migration background","Rural Area","","","",""
"2 on scale 1-7 ","2018","direct migration background","Urban Area","","","",""
"2 on scale 1-7 ","2018","direct migration background","Rural Area","","","",""
"2 on scale 1-7 ","2018","indirect migration background","Urban Area","","","",""
"2 on scale 1-7 ","2018","indirect migration background","Rural Area","","","",""
"3 on scale 1-7 ","2018","no migration background","Urban Area","","","",""
"3 on scale 1-7 ","2018","no migration background","Rural Area","","","",""
"3 on scale 1-7 ","2018","direct migration background","Urban Area","","","",""
"3 on scale 1-7 ","2018","direct migration background","Rural Area","","","",""
"3 on scale 1-7 ","2018","indirect migration background","Urban Area","","","",""
"3 on scale 1-7 ","2018","indirect migration background","Rural Area","","","",""
"4 on scale 1-7","2018","no migration background","Urban Area","","","",""
"4 on scale 1-7","2018","no migration background","Rural Area","","","",""
"4 on scale 1-7","2018","direct migration background","Urban Area","","","",""
"4 on scale 1-7","2018","direct migration background","Rural Area","","","",""
"4 on scale 1-7","2018","indirect migration background","Urban Area","","","",""
"4 on scale 1-7","2018","indirect migration background","Rural Area","","","",""
"5 on scale 1-7","2018","no migration background","Urban Area","","","",""
"5 on scale 1-7","2018","no migration background","Rural Area","","","",""
"5 on scale 1-7","2018","direct migration background","Urban Area","","","",""
"5 on scale 1-7","2018","direct migration background","Rural Area","","","",""
"5 on scale 1-7","2018","indirect migration background","Urban Area","","","",""
"5 on scale 1-7","2018","indirect migration background","Rural Area","","","",""
"6 on scale 1-7","2018","no migration background","Urban Area","","","",""
"6 on scale 1-7","2018","no migration background","Rural Area","","","",""
"6 on scale 1-7","2018","direct migration background","Urban Area","","","",""
"6 on scale 1-7","2018","direct migration background","Rural Area","","","",""
"6 on scale 1-7","2018","indirect migration background","Urban Area","","","",""
"6 on scale 1-7","2018","indirect migration background","Rural Area","","","",""
"7 Strongly agree","2018","no migration background","Urban Area","","","",""
"7 Strongly agree","2018","no migration background","Rural Area","","","",""
"7 Strongly agree","2018","direct migration background","Urban Area","","","",""
"7 Strongly agree","2018","direct migration background","Rural Area","","","",""
"7 Strongly agree","2018","indirect migration background","Urban Area","","","",""
"7 Strongly agree","2018","indirect migration background","Rural Area","","","",""
"1 Strongly disagree","2019","no migration background","Urban Area","1603","0.140055274049477","0.13370025888784","0.146410289211113"
"1 Strongly disagree","2019","no migration background","Rural Area","1017","0.133291709752907","0.125620870680549","0.140962548825265"
"1 Strongly disagree","2019","direct migration background","Urban Area","406","0.144641442531237","0.131307177398798","0.157975707663675"
"1 Strongly disagree","2019","direct migration background","Rural Area","143","0.11822304587923","0.0980084298096423","0.138437661948818"
"1 Strongly disagree","2019","indirect migration background","Urban Area","162","0.10541782144458","0.0885084710725949","0.122327171816566"
"1 Strongly disagree","2019","indirect migration background","Rural Area","39","0.08386434960113","0.0537290860550556","0.113999613147204"
"2 on scale 1-7 ","2019","no migration background","Urban Area","2751","0.233886203228701","0.226134796381905","0.241637610075497"
"2 on scale 1-7 ","2019","no migration background","Rural Area","1755","0.221765603067538","0.212389829052494","0.231141377082583"
"2 on scale 1-7 ","2019","direct migration background","Urban Area","557","0.216760977792544","0.201140787489888","0.232381168095201"
"2 on scale 1-7 ","2019","direct migration background","Rural Area","200","0.209747054775485","0.184257276933469","0.235236832617501"
"2 on scale 1-7 ","2019","indirect migration background","Urban Area","267","0.206721286918205","0.184423319125095","0.229019254711315"
"2 on scale 1-7 ","2019","indirect migration background","Rural Area","75","0.244294965205183","0.197581742857583","0.291008187552784"
"3 on scale 1-7 ","2019","no migration background","Urban Area","1981","0.169170804061927","0.162305651860317","0.176035956263538"
"3 on scale 1-7 ","2019","no migration background","Rural Area","1331","0.177842065060161","0.169212285550735","0.186471844569587"
"3 on scale 1-7 ","2019","direct migration background","Urban Area","410","0.158283282804687","0.144446054311007","0.172120511298366"
"3 on scale 1-7 ","2019","direct migration background","Rural Area","134","0.147812461979472","0.125591739876508","0.170033184082437"
"3 on scale 1-7 ","2019","indirect migration background","Urban Area","217","0.190893067729631","0.169253039483935","0.212533095975328"
"3 on scale 1-7 ","2019","indirect migration background","Rural Area","63","0.211185676202716","0.166811936249005","0.255559416156427"
"4 on scale 1-7","2019","no migration background","Urban Area","2067","0.187456536875197","0.180309842935133","0.19460323081526"
"4 on scale 1-7","2019","no migration background","Rural Area","1403","0.181871892322786","0.173166300982903","0.190577483662669"
"4 on scale 1-7","2019","direct migration background","Urban Area","509","0.195382985397009","0.180352029924407","0.210413940869611"
"4 on scale 1-7","2019","direct migration background","Rural Area","192","0.217577392349997","0.191745118725716","0.243409665974278"
"4 on scale 1-7","2019","indirect migration background","Urban Area","253","0.207883664812047","0.185539483306458","0.230227846317637"
"4 on scale 1-7","2019","indirect migration background","Rural Area","58","0.243779183267539","0.197099378235386","0.290458988299691"
"5 on scale 1-7","2019","no migration background","Urban Area","1722","0.152292051998286","0.145712545271249","0.158871558725322"
"5 on scale 1-7","2019","no migration background","Rural Area","1146","0.158998627834634","0.150745855447543","0.167251400221724"
"5 on scale 1-7","2019","direct migration background","Urban Area","398","0.143841341004278","0.130537789357575","0.15714489265098"
"5 on scale 1-7","2019","direct migration background","Rural Area","146","0.137506470671435","0.115945190465208","0.159067750877662"
"5 on scale 1-7","2019","indirect migration background","Urban Area","197","0.172763545159852","0.151947382655287","0.193579707664416"
"5 on scale 1-7","2019","indirect migration background","Rural Area","44","0.0947870656562192","0.0629409604559905","0.126633170856448"
"6 on scale 1-7","2019","no migration background","Urban Area","949","0.0836145606412689","0.0785456850221886","0.0886834362603492"
"6 on scale 1-7","2019","no migration background","Rural Area","638","0.0912533063825337","0.0847542462774684","0.097752366487599"
"6 on scale 1-7","2019","direct migration background","Urban Area","269","0.0954762479108143","0.0843357071703422","0.106616788651286"
"6 on scale 1-7","2019","direct migration background","Rural Area","109","0.121178981297428","0.100747543985745","0.141610418609112"
"6 on scale 1-7","2019","indirect migration background","Urban Area","112","0.0842801859759768","0.0689832717349315","0.0995771002170222"
"6 on scale 1-7","2019","indirect migration background","Rural Area","31","0.0778301094737613","0.0487037838665778","0.106956435080945"
"7 Strongly agree","2019","no migration background","Urban Area","383","0.0335245691451438","0.0302284067516641","0.0368207315386234"
"7 Strongly agree","2019","no migration background","Rural Area","252","0.03497679557944","0.0308304670061033","0.0391231241527768"
"7 Strongly agree","2019","direct migration background","Urban Area","124","0.045613722559431","0.0377040507661102","0.0535233943527518"
"7 Strongly agree","2019","direct migration background","Rural Area","56","0.0479545930469521","0.0345769689256543","0.06133221716825"
"7 Strongly agree","2019","indirect migration background","Urban Area","59","0.0320404279597074","0.022343424576178","0.0417374313432369"
"7 Strongly agree","2019","indirect migration background","Rural Area","15","","",""
