"plh0221","year","regtyp","sex","n","percent","lower_confidence","upper_confidence"
"4 on scale 1-7","2018","Urban Area","Female","","","",""
"4 on scale 1-7","2018","Rural Area","Male","","","",""
"4 on scale 1-7","2018","Rural Area","Female","","","",""
"5 on scale 1-7","2018","Urban Area","Male","","","",""
"5 on scale 1-7","2018","Urban Area","Female","","","",""
"5 on scale 1-7","2018","Rural Area","Male","","","",""
"5 on scale 1-7","2018","Rural Area","Female","","","",""
"6 on scale 1-7","2018","Urban Area","Male","","","",""
"6 on scale 1-7","2018","Urban Area","Female","","","",""
"6 on scale 1-7","2018","Rural Area","Male","","","",""
"6 on scale 1-7","2018","Rural Area","Female","","","",""
"7 Strongly agree","2018","Urban Area","Male","","","",""
"7 Strongly agree","2018","Urban Area","Female","","","",""
"7 Strongly agree","2018","Rural Area","Male","","","",""
"7 Strongly agree","2018","Rural Area","Female","","","",""
"1 Strongly disagree","2019","Urban Area","Male","1272","0.168647843747685","0.160036459284387","0.177259228210983"
"1 Strongly disagree","2019","Urban Area","Female","899","0.109789825142514","0.102995442079209","0.116584208205819"
"1 Strongly disagree","2019","Rural Area","Male","705","0.157934991270644","0.14696203708314","0.168907945458148"
"1 Strongly disagree","2019","Rural Area","Female","494","0.102964340332178","0.0941856706468033","0.111743010017552"
"2 on scale 1-7 ","2019","Urban Area","Male","1967","0.266006912916298","0.255844835120769","0.276168990711826"
"2 on scale 1-7 ","2019","Urban Area","Female","1608","0.193709439602491","0.1851204142452","0.202298464959782"
"2 on scale 1-7 ","2019","Rural Area","Male","1111","0.249772599252101","0.236747518251335","0.262797680252867"
"2 on scale 1-7 ","2019","Rural Area","Female","919","0.193314208143797","0.181907389813405","0.204721026474189"
"3 on scale 1-7 ","2019","Urban Area","Male","1257","0.167800341564621","0.159206244473117","0.176394438656126"
"3 on scale 1-7 ","2019","Urban Area","Female","1351","0.169815229189458","0.161655074271007","0.17797538410791"
"3 on scale 1-7 ","2019","Rural Area","Male","744","0.181161598672647","0.169572657769021","0.192750539576272"
"3 on scale 1-7 ","2019","Rural Area","Female","784","0.170915252840763","0.160041729096811","0.181788776584715"
"4 on scale 1-7","2019","Urban Area","Male","1219","0.176348677526961","0.167583759221386","0.185113595832535"
"4 on scale 1-7","2019","Urban Area","Female","1610","0.203707797780927","0.194954680183928","0.212460915377926"
"4 on scale 1-7","2019","Rural Area","Male","751","0.180028421397253","0.16846779113765","0.191589051656856"
"4 on scale 1-7","2019","Rural Area","Female","902","0.194528449869232","0.18309447852958","0.205962421208883"
"5 on scale 1-7","2019","Urban Area","Male","923","0.127350893423039","0.119684150673109","0.135017636172969"
"5 on scale 1-7","2019","Urban Area","Female","1394","0.175656898628171","0.167386826180007","0.183926971076335"
"5 on scale 1-7","2019","Rural Area","Male","524","0.131097116241062","0.120941792712819","0.141252439769304"
"5 on scale 1-7","2019","Rural Area","Female","812","0.178220602396907","0.167166155653957","0.189275049139856"
"6 on scale 1-7","2019","Urban Area","Male","477","0.0721175711505979","0.0661683914129818","0.0780667508882139"
"6 on scale 1-7","2019","Urban Area","Female","853","0.0986849471448276","0.0922032837516076","0.105166610538048"
"6 on scale 1-7","2019","Rural Area","Male","297","0.0725738633779493","0.0647676330364775","0.0803800937194212"
"6 on scale 1-7","2019","Rural Area","Female","481","0.114556007744196","0.105356387157713","0.123755628330679"
"7 Strongly agree","2019","Urban Area","Male","148","0.0217277596707977","0.018374807113307","0.0250807122282884"
"7 Strongly agree","2019","Urban Area","Female","418","0.0486358625116113","0.0439609401360694","0.0533107848871533"
"7 Strongly agree","2019","Rural Area","Male","111","0.0274314097883434","0.0225167239806147","0.0323460955960721"
"7 Strongly agree","2019","Rural Area","Female","212","0.0455011386729279","0.0394813773346191","0.0515209000112368"
