"year","age_gr","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"1999","35-65 y.","vocational + Abi","6.43","7","214","4","5","8","9","6.13","6.73","6","7"
"1999","66 and older","general elemantary","6.71","7","550","4","5","8","10","6.53","6.89","7","7"
"1999","66 and older","higher education","7.45","8","198","5","6","9","10","7.16","7.74","7","8"
"1999","66 and older","higher vocational","6.53","6","82","4","5","8","9","6.06","7","6","8"
"1999","66 and older","in school","","","","","","","","","","",""
"1999","66 and older","inadequately","5.32","5","58","2","3","8","9","4.69","5.95","4","6"
"1999","66 and older","middle vocational","7.02","7","876","5","6","8","10","6.88","7.16","7","7"
"1999","66 and older","vocational + Abi","7.01","8","32","4","5","8","10","6.22","7.8","5","8"
"2000","16-34 y.","general elemantary","5.87","6","1161","2","5","8","9","5.73","6.01","6","6"
"2000","16-34 y.","higher education","6.82","7","753","4","6","8","9","6.67","6.97","7","7"
"2000","16-34 y.","higher vocational","6.47","7","417","3","5","8","9","6.26","6.68","7","7"
"2000","16-34 y.","in school","6.51","7","386","3","5","8","9","6.27","6.75","6","7"
"2000","16-34 y.","inadequately","5.2","5.68","92","1","4","7","8","4.67","5.73","5","6"
"2000","16-34 y.","middle vocational","6.14","6","3478","3","5","8","9","6.06","6.22","6","7"
"2000","16-34 y.","vocational + Abi","6.11","7","508","3","5","8","9","5.91","6.31","7","7"
"2000","35-65 y.","general elemantary","5.99","6","1374","3","5","8","9","5.87","6.11","6","6"
"2000","35-65 y.","higher education","6.84","7","2643","4","5","8","10","6.76","6.92","7","7"
"2000","35-65 y.","higher vocational","6.46","7","1212","3","5","8","9","6.34","6.58","7","7"
"2000","35-65 y.","in school","","","","","","","","","","",""
"2000","35-65 y.","inadequately","5.24","5","238","2","3","7","8","4.95","5.53","5","6"
"2000","35-65 y.","middle vocational","6.34","7","7359","3","5","8","9","6.29","6.39","7","7"
"2000","35-65 y.","vocational + Abi","6.61","7","507","3","5","8","9","6.41","6.81","7","7"
"2000","66 and older","general elemantary","6.69","7","911","4","5","8","10","6.54","6.84","7","7"
"2000","66 and older","higher education","7.48","8","417","5","6","9","10","7.28","7.68","8","8"
"2000","66 and older","higher vocational","7.02","7","240","4","5","9","10","6.74","7.3","7","8"
"2000","66 and older","in school","","","","","","","","","","",""
"2000","66 and older","inadequately","6.03","6","61","3","5","8","9","5.4","6.66","5","7"
"2000","66 and older","middle vocational","7.03","7","1861","4","6","8","10","6.94","7.12","7","7"
"2000","66 and older","vocational + Abi","7.75","8","99","4","7","9","10","7.32","8.18","8","8"
"2001","16-34 y.","general elemantary","5.8","6","1076","2","4","8","9","5.65","5.95","6","6"
"2001","16-34 y.","higher education","6.82","7","630","4","5","8","9","6.65","6.99","7","7"
"2001","16-34 y.","higher vocational","6.52","7","324","3","5","8","9","6.29","6.75","7","7"
"2001","16-34 y.","in school","6.6","7","489","3","5","8","10","6.4","6.8","7","7"
"2001","16-34 y.","inadequately","5.3","5","71","1","4","7","8","4.7","5.9","5","7"
"2001","16-34 y.","middle vocational","6.16","7","2981","3","5","8","9","6.08","6.24","6","7"
"2001","16-34 y.","vocational + Abi","6.32","7","447","3","5","8","9","6.12","6.52","7","7"
"2001","35-65 y.","general elemantary","5.98","6","1151","3","5","8","9","5.85","6.11","6","6"
"2001","35-65 y.","higher education","6.92","7","2495","4","6","8","9","6.84","7","7","7"
"2001","35-65 y.","higher vocational","6.64","7","1112","4","5","8","9","6.51","6.77","7","7"
"2001","35-65 y.","in school","","","","","","","","","","",""
"2001","35-65 y.","inadequately","5.39","5","178","1","4","7","8","5.04","5.74","5","6"
"2001","35-65 y.","middle vocational","6.41","7","6735","3","5","8","9","6.36","6.46","7","7"
"2001","35-65 y.","vocational + Abi","6.42","7","516","3","5","8","9","6.23","6.61","7","7"
"2001","66 and older","general elemantary","6.7","7","808","4","5","8","10","6.55","6.85","7","7"
"2001","66 and older","higher education","7.68","8","421","5","7","9","10","7.5","7.86","8","8"
"2001","66 and older","higher vocational","7.26","8","229","4","6","9","10","7","7.52","7","8"
"2001","66 and older","in school","","","","","","","","","","",""
"2001","66 and older","inadequately","5.46","6","55","1","4","7","9","4.82","6.1","5","7"
"2001","66 and older","middle vocational","7.17","7","1783","5","6","8","10","7.08","7.26","7","8"
"2001","66 and older","vocational + Abi","7.8","8","101","5","7","9","10","7.42","8.18","8","8"
"2002","16-34 y.","general elemantary","5.6","6","978","3","4","7","8","5.46","5.74","6","6"
"2002","16-34 y.","higher education","6.65","7","624","3","5","8","9","6.49","6.81","7","8"
"2002","16-34 y.","higher vocational","6.14","6","305","3","5","8","8","5.92","6.36","6","7"
"2002","16-34 y.","in school","6.37","7","499","3","5","8","9","6.17","6.57","7","7"
"2002","16-34 y.","inadequately","5.37","5.37","59","3","4","7","8","4.76","5.98","5","6"
"2002","16-34 y.","middle vocational","5.94","6","2825","3","5","8","8","5.86","6.02","6","7"
"2002","16-34 y.","vocational + Abi","6.24","7","451","3","5","8","9","6.04","6.44","6","7"
"2002","35-65 y.","general elemantary","5.64","6","1067","2","4","7","8","5.51","5.77","6","6"
"2002","35-65 y.","higher education","6.76","7","3386","3","5","8","9","6.69","6.83","8","8"
"2002","35-65 y.","higher vocational","6.32","7","1190","3","5","8","9","6.2","6.44","7","7"
"2002","35-65 y.","in school","","","","","","","","","","",""
"2002","35-65 y.","inadequately","5.32","5","159","3","3","7","8","4.97","5.67","5","6"
"2002","35-65 y.","middle vocational","6.13","7","6811","3","5","8","9","6.08","6.18","7","7"
"2002","35-65 y.","vocational + Abi","6.3","6.09","613","3","5","8","9","6.13","6.47","7","7"
"2002","66 and older","general elemantary","6.52","7","798","4","5","8","10","6.37","6.67","7","7"
"2002","66 and older","higher education","7.16","8","541","4","6","9","10","6.99","7.33","8","8"
"2002","66 and older","higher vocational","6.91","7","243","4","5","8","10","6.66","7.16","7","8"
"2002","66 and older","in school","","","","","","","","","","",""
"2002","66 and older","inadequately","5.52","6","55","3","4","7","9","4.95","6.09","5","7"
"2002","66 and older","middle vocational","6.85","7","1856","4","5","8","9","6.76","6.94","7","7"
"2002","66 and older","vocational + Abi","7.19","8","100","5","6","9","10","6.8","7.58","7","8"
"2003","16-34 y.","general elemantary","5.57","6","921","2","4","7","9","5.41","5.73","6","6"
"2003","16-34 y.","higher education","6.51","7","563","3","5","8","9","6.33","6.69","7","7"
"2003","16-34 y.","higher vocational","6.09","6","272","3","5","8","9","5.83","6.35","6","7"
"2003","16-34 y.","in school","6.39","7","500","3","5","8","10","6.19","6.59","7","8"
"2003","16-34 y.","inadequately","4.89","5","60","1","4","7","8","4.23","5.55","5","6"
"2003","16-34 y.","middle vocational","5.83","6","2667","3","4","8","8","5.74","5.92","6","6"
"2003","16-34 y.","vocational + Abi","5.99","6","438","3","5","7","8","5.77","6.21","6","7"
"2003","35-65 y.","general elemantary","5.52","5","979","2","4","7","8","5.38","5.66","5","6"
"2003","35-65 y.","higher education","6.58","7","3216","3","5","8","9","6.51","6.65","7","8"
"2003","35-65 y.","higher vocational","6.11","6","1165","3","5","8","9","5.98","6.24","6","7"
"2003","35-65 y.","in school","","","","","","","","","","",""
"2003","35-65 y.","inadequately","4.85","5","147","1","4","6","8","4.51","5.19","5","5"
"2003","35-65 y.","middle vocational","6.01","6","6498","3","5","8","9","5.95","6.07","6","7"
"2003","35-65 y.","vocational + Abi","5.99","6","614","3","5","8","9","5.81","6.17","7","7"
"2003","66 and older","general elemantary","6.49","7","793","4","5","8","9","6.35","6.63","7","7"
"2003","66 and older","higher education","7.22","8","575","4","6","9","10","7.06","7.38","8","8"
"2003","66 and older","higher vocational","6.75","7","246","4","5","8","10","6.48","7.02","7","8"
"2003","66 and older","in school","","","","","","","","","","",""
"2003","66 and older","inadequately","5.83","6","54","3","5","8","8","5.23","6.43","5","7"
"2003","66 and older","middle vocational","6.85","7","1900","4","5","8","9","6.76","6.94","7","7"
"2003","66 and older","vocational + Abi","7.04","7.71","98","3","5","9","10","6.61","7.47","7","8"
"2004","16-34 y.","general elemantary","5.44","5","844","2","4","7","9","5.27","5.61","5","6"
"2004","16-34 y.","higher education","6.45","7","538","3","5","8","9","6.27","6.63","7","7"
"2004","16-34 y.","higher vocational","5.95","6","250","3","5","8","9","5.67","6.23","6","7"
"2004","16-34 y.","in school","6.32","7","518","2","5","8","9","6.12","6.52","7","8"
"2004","16-34 y.","inadequately","4.53","5","53","0","3","6","8","3.81","5.25","5","6"
"2004","16-34 y.","middle vocational","5.71","6","2473","2","4","7","8","5.62","5.8","6","6"
"2004","16-34 y.","vocational + Abi","6.09","6","436","3","5","8","8","5.88","6.3","6","7"
"2004","35-65 y.","general elemantary","5.31","5","903","2","3","7","8","5.16","5.46","5","6"
"2004","35-65 y.","higher education","6.51","7","3119","3","5","8","9","6.43","6.59","7","7"
"2004","35-65 y.","higher vocational","6.06","6","1119","3","5","8","8","5.93","6.19","6","7"
"2004","35-65 y.","in school","","","","","","","","","","",""
"2004","35-65 y.","inadequately","5","5","136","2","4","7","8","4.6","5.4","4","5"
"2004","35-65 y.","middle vocational","5.83","6","6245","2","4","8","8","5.77","5.89","6","6"
"2004","35-65 y.","vocational + Abi","6.05","6.86","612","3","5","8","9","5.87","6.23","7","7"
"2004","66 and older","general elemantary","6.31","7","770","3","5","8","9","6.16","6.46","6","7"
"2004","66 and older","higher education","6.87","7","622","4","5","8","10","6.71","7.03","7","8"
"2004","66 and older","higher vocational","6.55","7","248","4","5","8","10","6.28","6.82","6","7"
"2004","66 and older","in school","","","","","","","","","","",""
"2004","66 and older","inadequately","5.46","5","54","2","5","7","8","4.84","6.08","5","6"
"2004","66 and older","middle vocational","6.44","7","1956","4","5","8","9","6.35","6.53","7","7"
"2004","66 and older","vocational + Abi","6.86","7","100","3","5","9","10","6.4","7.32","7","8"
"2005","16-34 y.","general elemantary","5.22","5","787","2","3","7","8","5.04","5.4","5","6"
"2005","16-34 y.","higher education","6.64","7","521","3","5","8","9","6.46","6.82","7","7"
"2005","16-34 y.","higher vocational","6.21","7","206","3","5","7","9","5.92","6.5","6","7"
"2005","16-34 y.","in school","6.65","7","544","4","5","8","9","6.45","6.85","7","8"
"2005","16-34 y.","inadequately","4.42","5","59","0","2","6","8","3.72","5.12","3","5"
"2005","16-34 y.","middle vocational","5.71","6","2292","3","4","7","8","5.62","5.8","6","6"
"2005","16-34 y.","vocational + Abi","6.09","6","432","4","5","7","8","5.89","6.29","6","6"
"2005","35-65 y.","general elemantary","5.35","5","824","2","3","7","8","5.19","5.51","5","6"
"2005","35-65 y.","higher education","6.5","7","2970","3","5","8","9","6.42","6.58","7","8"
"2005","35-65 y.","higher vocational","6.02","6","1095","2","5","8","9","5.88","6.16","6","7"
"2005","35-65 y.","in school","","","","","","","","","","",""
"2005","35-65 y.","inadequately","4.68","5","129","2","3","6","7","4.3","5.06","5","5"
"2005","35-65 y.","middle vocational","5.83","6","5917","2","4","8","9","5.77","5.89","6","6"
"2005","35-65 y.","vocational + Abi","5.84","6","595","3","4","8","9","5.65","6.03","7","7"
"2005","66 and older","general elemantary","6.12","6","740","3","5","8","9","5.96","6.28","6","7"
"2005","66 and older","higher education","7.07","8","659","4","6","9","10","6.91","7.23","8","8"
"2005","66 and older","higher vocational","6.72","7","251","4","5","8","10","6.47","6.97","7","7"
"2005","66 and older","in school","","","","","","","","","","",""
"2005","66 and older","inadequately","5.74","6","51","3","3","7","10","5.03","6.45","4","6"
"2005","66 and older","middle vocational","6.6","7","1960","4","5","8","9","6.51","6.69","7","7"
"2005","66 and older","vocational + Abi","6.92","7.96","101","3","5","9","10","6.46","7.38","7","8"
"2006","16-34 y.","general elemantary","5.32","5","746","1","4","7","8","5.14","5.5","5","6"
"2006","16-34 y.","higher education","6.73","7","571","4","5","8","9","6.56","6.9","7","7"
"2006","16-34 y.","higher vocational","6.19","7","188","3","5","8","8","5.89","6.49","6","7"
"2006","16-34 y.","in school","6.76","7","331","3","5","8","10","6.53","6.99","7","8"
"2006","16-34 y.","inadequately","4.98","5","58","2","4","6","9","4.33","5.63","5","6"
"2006","16-34 y.","middle vocational","5.74","6","2331","2","4","8","9","5.65","5.83","6","6"
"2006","16-34 y.","vocational + Abi","6.04","7","444","3","5","8","8","5.83","6.25","6","7"
"2006","35-65 y.","general elemantary","5.38","5","856","2","4","7","8","5.23","5.53","5","6"
"2006","35-65 y.","higher education","6.51","7","3197","3","5","8","9","6.43","6.59","7","7"
"2006","35-65 y.","higher vocational","5.98","6","1147","3","5","8","9","5.85","6.11","6","7"
"2006","35-65 y.","in school","","","","","","","","","","",""
"2006","35-65 y.","inadequately","4.37","5","122","2","3","6","7","3.95","4.79","4","5"
"2006","35-65 y.","middle vocational","5.79","6","6346","2","4","8","9","5.73","5.85","6","6"
"2006","35-65 y.","vocational + Abi","6.07","7","650","3","5","8","9","5.9","6.24","7","7"
"2006","66 and older","general elemantary","6.06","6","824","3","5","8","9","5.91","6.21","6","7"
"2006","66 and older","higher education","6.98","8","798","4","5","8","10","6.83","7.13","8","8"
"2006","66 and older","higher vocational","6.43","7","307","3","5","8","9","6.19","6.67","7","7"
"2006","66 and older","in school","","","","","","","","","","",""
"2006","66 and older","inadequately","4.99","5","56","1","3","7","8","4.35","5.63","4","6"
"2006","66 and older","middle vocational","6.46","7","2304","4","5","8","9","6.37","6.55","7","7"
"2006","66 and older","vocational + Abi","6.24","7","109","1","5","8","10","5.77","6.71","7","8"
"2007","16-34 y.","general elemantary","5.42","5","658","2","4","8","9","5.23","5.61","6","6"
"2007","16-34 y.","higher education","6.87","7","552","3","6","8","9","6.69","7.05","7","7"
"2007","16-34 y.","higher vocational","6.41","7","151","3","5","8","9","6.08","6.74","6","7"
"2007","16-34 y.","in school","6.16","6.87","303","2","5","8","10","5.87","6.45","7","7"
"2007","16-34 y.","inadequately","5.26","5","52","2","4","8","8","4.6","5.92","5","6"
"2007","16-34 y.","middle vocational","5.88","6","2141","3","4","8","9","5.78","5.98","6","6"
"2007","16-34 y.","vocational + Abi","5.99","6","426","3","5","8","8","5.8","6.18","6","7"
"2007","35-65 y.","general elemantary","5.19","5","747","2","3","7","8","5.02","5.36","5","6"
"2007","35-65 y.","higher education","6.55","7","3004","3","5","8","9","6.47","6.63","7","7"
"2007","35-65 y.","higher vocational","6.02","6","1059","3","5","8","9","5.89","6.15","6","7"
"2007","35-65 y.","in school","","","","","","","","","","",""
"2007","35-65 y.","inadequately","4.55","5","106","3","3","6","7","4.16","4.94","4","5"
"2007","35-65 y.","middle vocational","5.78","6","5838","2","4","8","8","5.72","5.84","6","6"
"2007","35-65 y.","vocational + Abi","6.16","7","623","3","5","8","9","5.99","6.33","7","7"
"2007","66 and older","general elemantary","6","6","764","3","5","8","8","5.85","6.15","6","7"
"2007","66 and older","higher education","7.13","8","812","4","5","9","10","6.99","7.27","7","8"
"2007","66 and older","higher vocational","6.23","6","307","3","5","8","9","5.99","6.47","6","7"
"2007","66 and older","in school","","","","","","","","","","",""
"2007","66 and older","inadequately","5.48","5.88","52","2","4","7","8","4.82","6.14","5","7"
"2007","66 and older","middle vocational","6.46","7","2280","4","5","8","9","6.37","6.55","7","7"
"2007","66 and older","vocational + Abi","6.77","7","118","3","5","9","10","6.33","7.21","7","8"
"2008","16-34 y.","general elemantary","6.01","6","595","2","5","8","9","5.82","6.2","6","7"
"2008","16-34 y.","higher education","6.57","7","525","3","5","8","9","6.39","6.75","7","7"
"2008","16-34 y.","higher vocational","6.52","7","124","4","5","8","9","6.17","6.87","6","7"
"2008","16-34 y.","in school","6.66","7","302","3","5","8","10","6.4","6.92","7","8"
"2008","16-34 y.","inadequately","5.08","5","48","2","3","7","8","4.37","5.79","5","6"
"2008","16-34 y.","middle vocational","5.82","6","1937","3","4","8","9","5.72","5.92","6","7"
"2008","16-34 y.","vocational + Abi","6.15","6","374","4","5","8","9","5.93","6.37","6","7"
"2008","35-65 y.","general elemantary","5.4","5","666","2","3","7","8","5.22","5.58","5","6"
"2008","35-65 y.","higher education","6.7","7","2782","3","5","8","9","6.62","6.78","7","8"
"2008","35-65 y.","higher vocational","5.88","6","972","3","4","8","8","5.74","6.02","6","7"
"2008","35-65 y.","in school","","","","","","","","","","",""
"2008","35-65 y.","inadequately","4.75","5","94","2","3","6","8","4.28","5.22","5","5"
"2008","35-65 y.","middle vocational","5.77","6","5479","2","4","8","8","5.71","5.83","6","6"
"2008","35-65 y.","vocational + Abi","6.17","6","610","3","5","8","9","6","6.34","7","7"
"2008","66 and older","general elemantary","6.15","7","728","3","5","8","8","6","6.3","6","7"
"2008","66 and older","higher education","7.09","7","868","4","6","9","10","6.96","7.22","7","8"
"2008","66 and older","higher vocational","6.46","7","314","3","5","8","9","6.22","6.7","7","7"
"2008","66 and older","in school","","","","","","","","","","",""
"2008","66 and older","inadequately","4.99","5","41","1","4","7","8","4.28","5.7","4","7"
"2008","66 and older","middle vocational","6.36","7","2239","3","5","8","9","6.27","6.45","7","7"
"2008","66 and older","vocational + Abi","6.94","7","108","3","6","8","10","6.5","7.38","7","8"
"2009","16-34 y.","general elemantary","5.7","6","515","2","4","8","9","5.49","5.91","6","7"
"2009","16-34 y.","higher education","6.66","7","538","3","5","8","9","6.48","6.84","7","8"
"2009","16-34 y.","higher vocational","6.28","6","106","4","5","7","9","5.93","6.63","6","7"
"2009","16-34 y.","in school","6.47","7","269","4","5","8","9","6.2","6.74","7","8"
"2009","16-34 y.","inadequately","5.35","5","40","3","4","7","9","4.58","6.12","5","6"
"2009","16-34 y.","middle vocational","5.98","6","1743","3","5","8","9","5.87","6.09","6","7"
"2009","16-34 y.","vocational + Abi","6.11","6","335","3","5","7","8","5.88","6.34","6","7"
"2009","35-65 y.","general elemantary","5.37","5","588","2","4","7","8","5.19","5.55","5","6"
"2009","35-65 y.","higher education","6.82","7","2609","3","6","8","9","6.74","6.9","7","8"
"2009","35-65 y.","higher vocational","6.15","7","906","3","5","8","9","6.01","6.29","7","7"
"2009","35-65 y.","in school","","","","","","","","","","",""
"2009","35-65 y.","inadequately","4.74","5","83","1","4","6","8","4.24","5.24","5","5"
"2009","35-65 y.","middle vocational","5.83","6","5071","2","4","8","8","5.77","5.89","6","7"
"2009","35-65 y.","vocational + Abi","6.4","7","565","3","5","8","9","6.22","6.58","7","7"
"2009","66 and older","general elemantary","6.09","7","662","3","5","8","9","5.93","6.25","6","7"
"2009","66 and older","higher education","6.88","7","875","4","5","8","10","6.74","7.02","7","8"
"2009","66 and older","higher vocational","6.33","7","314","3","5","8","9","6.1","6.56","6","7"
"2009","66 and older","in school","","","","","","","","","","",""
"2009","66 and older","inadequately","4.74","5","43","1","3","7","7","4.01","5.47","4","6"
"2009","66 and older","middle vocational","6.52","7","2167","3","5","8","9","6.43","6.61","7","7"
"2009","66 and older","vocational + Abi","6.68","7","96","3","5","8","10","6.18","7.18","7","8"
"2010","16-34 y.","general elemantary","5.88","6","937","3","4","8","9","5.72","6.04","5","6"
"2010","16-34 y.","higher education","6.81","7","917","4","6","8","9","6.67","6.95","7","8"
"2010","16-34 y.","higher vocational","6.98","7","191","4","6","9","9","6.68","7.28","7","7"
"2010","16-34 y.","in school","6.74","7","364","4","5","8","9","6.5","6.98","7","7"
"2010","16-34 y.","inadequately","4.98","5","150","2","3","6","8","4.54","5.42","5","5"
"2010","16-34 y.","middle vocational","6.08","6","2985","3","5","8","9","6","6.16","6","7"
"2010","16-34 y.","vocational + Abi","6.39","7","601","3","5","8","9","6.21","6.57","6","7"
"2010","35-65 y.","general elemantary","5.3","5","865","2","4","7","8","5.13","5.47","5","5"
"2010","35-65 y.","higher education","6.83","7","3546","3","5","8","9","6.76","6.9","8","8"
"2010","35-65 y.","higher vocational","6.32","7","1095","3","5","8","9","6.19","6.45","7","7"
"2010","35-65 y.","in school","","","","","","","","","","",""
"2010","35-65 y.","inadequately","4.8","4","154","2","3","7","8","4.38","5.22","4","6"
"2010","35-65 y.","middle vocational","5.89","6","6621","2","4","8","9","5.83","5.95","6","6"
"2010","35-65 y.","vocational + Abi","6.28","7","1005","3","5","8","9","6.14","6.42","7","7"
"2010","66 and older","general elemantary","6.26","7","614","3","5","8","9","6.08","6.44","7","7"
"2010","66 and older","higher education","7.04","7","892","4","6","9","10","6.91","7.17","8","8"
"2010","66 and older","higher vocational","6.48","7","317","3","5","8","9","6.26","6.7","6","7"
"2010","66 and older","in school","","","","","","","","","","",""
"2010","66 and older","inadequately","4.93","5","37","2","4","6","8","4.3","5.56","4","6"
"2010","66 and older","middle vocational","6.64","7","2072","4","5","8","9","6.55","6.73","7","7"
"2010","66 and older","vocational + Abi","6.98","7.65","94","4","5","9","10","6.48","7.48","8","8"
"2011","16-34 y.","general elemantary","5.94","6","881","2","5","8","9","5.78","6.1","5","6"
"2011","16-34 y.","higher education","7.14","7","863","5","6","8","9","7.01","7.27","7","8"
"2011","16-34 y.","higher vocational","7.07","7","173","5","6","8","9","6.8","7.34","7","7"
"2011","16-34 y.","in school","7.44","8","383","5","6","9","10","7.22","7.66","7","8"
"2011","16-34 y.","inadequately","4.8","5","135","2","3","6","8","4.36","5.24","5","5"
"2011","16-34 y.","middle vocational","6.28","7","2766","3","5","8","9","6.19","6.37","6","7"
"2011","16-34 y.","vocational + Abi","6.6","7","552","3","5","8","9","6.41","6.79","7","7"
"2011","35-65 y.","general elemantary","5.41","6","977","2","3","8","9","5.25","5.57","5","6"
"2011","35-65 y.","higher education","7.1","8","3899","4","6","9","9","7.03","7.17","8","8"
"2011","35-65 y.","higher vocational","6.48","7","1182","3","5","8","9","6.36","6.6","7","7"
"2011","35-65 y.","in school","","","","","","","","","","",""
"2011","35-65 y.","inadequately","5.06","5","170","2","3","7","9","4.68","5.44","5","5"
"2011","35-65 y.","middle vocational","6.11","7","7428","3","5","8","9","6.06","6.16","6","7"
"2011","35-65 y.","vocational + Abi","6.62","7","1180","4","5","8","9","6.49","6.75","7","7"
"2011","66 and older","general elemantary","6.12","7","682","3","5","8","9","5.95","6.29","6","7"
"2011","66 and older","higher education","7.18","8","982","5","6","9","10","7.06","7.3","8","8"
"2011","66 and older","higher vocational","6.58","7","336","3","5","8","9","6.35","6.81","7","7"
"2011","66 and older","in school","","","","","","","","","","",""
"2011","66 and older","inadequately","5.55","5","45","3","4","7","8","4.92","6.18","5","7"
"2011","66 and older","middle vocational","6.59","7","2309","4","5","8","9","6.5","6.68","7","7"
"2011","66 and older","vocational + Abi","6.92","7","107","4","5","9","10","6.49","7.35","7","8"
"2012","16-34 y.","general elemantary","5.98","6","893","3","5","8","9","5.83","6.13","6","6"
"2012","16-34 y.","higher education","7.09","7","836","4","6","8","9","6.96","7.22","7","8"
"2012","16-34 y.","higher vocational","7.59","8","159","6","7","9","9","7.3","7.88","7","8"
"2012","16-34 y.","in school","7.31","8","394","5","6","9","10","7.1","7.52","8","8"
"2012","16-34 y.","inadequately","5.27","5","135","2","3","8","9","4.84","5.7","5","5"
"2012","16-34 y.","middle vocational","6.4","7","2642","3","5","8","9","6.31","6.49","7","7"
"2012","16-34 y.","vocational + Abi","6.44","7","502","3","5","8","9","6.25","6.63","7","7"
"2012","35-65 y.","general elemantary","5.79","6","1054","2","4","8","9","5.63","5.95","6","6"
"2012","35-65 y.","higher education","7.12","8","3975","4","6","9","9","7.05","7.19","8","8"
"2012","35-65 y.","higher vocational","6.57","7","1221","3","5","8","9","6.45","6.69","7","7"
"2012","35-65 y.","in school","","","","","","","","","","",""
"2012","35-65 y.","inadequately","5.65","6","177","2","4","8","9","5.27","6.03","5","6"
"2012","35-65 y.","middle vocational","6.2","7","7690","3","5","8","9","6.15","6.25","7","7"
"2012","35-65 y.","vocational + Abi","6.59","7","1255","3","5","8","9","6.46","6.72","7","7"
"2012","66 and older","general elemantary","6.39","7","767","3","5","8","9","6.23","6.55","7","7"
"2012","66 and older","higher education","7.32","8","1099","5","6","9","10","7.21","7.43","8","8"
"2012","66 and older","higher vocational","6.46","7","354","3","5","8","9","6.24","6.68","7","7"
"2012","66 and older","in school","","","","","","","","","","",""
"2012","66 and older","inadequately","5.13","6","51","2","3","7","8","4.45","5.81","5","7"
"2012","66 and older","middle vocational","6.71","7","2509","4","5","8","9","6.63","6.79","7","7"
"2012","66 and older","vocational + Abi","7.26","8","109","5","6","9","10","6.85","7.67","7","8"
"2013","16-34 y.","general elemantary","6.03","6","1411","3","5","8","9","5.9","6.16","6","6"
"2013","16-34 y.","higher education","7.2","8","1115","4","6","8","10","7.08","7.32","7","8"
"2013","16-34 y.","higher vocational","7.42","8","157","5","7","9","9","7.11","7.73","7","8"
"2013","16-34 y.","in school","7.22","8","555","5","6","9","10","7.04","7.4","7","8"
"2013","16-34 y.","inadequately","4.9","5","204","1","3","6","9","4.52","5.28","5","5"
"2013","16-34 y.","middle vocational","6.45","7","3215","3","5","8","9","6.37","6.53","7","7"
"2013","16-34 y.","vocational + Abi","6.84","7","610","4","6","8","9","6.68","7","7","7"
"2013","35-65 y.","general elemantary","5.88","6","1497","2","4","8","9","5.75","6.01","6","6"
"2013","35-65 y.","higher education","7.26","8","4567","4","6","9","10","7.2","7.32","8","8"
"2013","35-65 y.","higher vocational","6.76","7","1217","4","6","8","9","6.64","6.88","7","7"
"2013","35-65 y.","in school","","","","","","","","","","",""
"2013","35-65 y.","inadequately","5.4","5","360","2","4","7","8","5.15","5.65","5","5"
"2013","35-65 y.","middle vocational","6.31","7","8326","3","5","8","9","6.26","6.36","7","7"
"2013","35-65 y.","vocational + Abi","6.68","7","1628","3","5","8","9","6.57","6.79","7","7"
"2013","66 and older","general elemantary","6.55","7","754","3","5","8","9","6.39","6.71","7","7"
"2013","66 and older","higher education","7.34","8","1167","4","6","9","10","7.23","7.45","8","8"
"2013","66 and older","higher vocational","6.48","7","350","3","5","8","9","6.25","6.71","7","7"
"2013","66 and older","in school","","","","","","","","","","",""
"2013","66 and older","inadequately","5.5","5","61","2","4","7","9","4.86","6.14","5","7"
"2013","66 and older","middle vocational","6.86","7","2571","4","5","8","9","6.78","6.94","7","7"
"2013","66 and older","vocational + Abi","7.06","7.62","128","4","5","9","10","6.66","7.46","7","8"
"2014","16-34 y.","general elemantary","6.22","7","1130","3","5","8","9","6.08","6.36","6","7"
"2014","16-34 y.","higher education","7.22","8","944","5","6","9","9","7.1","7.34","8","8"
"2014","16-34 y.","higher vocational","6.93","7","130","5","5","8","9","6.59","7.27","7","7"
"2014","16-34 y.","in school","7.27","8","365","4","6","9","10","7.03","7.51","7","8"
"2014","16-34 y.","inadequately","4.78","5","152","1","3","7","9","4.38","5.18","5","5"
"2014","16-34 y.","middle vocational","6.43","7","2657","3","5","8","9","6.35","6.51","7","7"
"2014","16-34 y.","vocational + Abi","6.83","7","502","5","6","8","9","6.66","7","7","7"
"2014","35-65 y.","general elemantary","5.85","6","1226","2","5","8","9","5.71","5.99","6","6"
"2014","35-65 y.","higher education","7.26","8","4104","4","6","9","10","7.2","7.32","8","8"
"2014","35-65 y.","higher vocational","6.69","7","1120","3","5","8","9","6.57","6.81","7","7"
"2014","35-65 y.","in school","","","","","","","","","","",""
"2014","35-65 y.","inadequately","5.07","5","290","2","3","7","8","4.78","5.36","5","6"
"2014","35-65 y.","middle vocational","6.3","7","7268","3","5","8","9","6.25","6.35","7","7"
"2014","35-65 y.","vocational + Abi","6.68","7","1416","4","5","8","9","6.57","6.79","7","7"
"2014","66 and older","general elemantary","6.59","7","689","3","5","8","9","6.43","6.75","7","7"
"2014","66 and older","higher education","7.39","8","1162","4","6","9","10","7.28","7.5","8","8"
"2014","66 and older","higher vocational","6.81","7","345","4","5","8","9","6.6","7.02","7","8"
"2014","66 and older","in school","","","","","","","","","","",""
"2014","66 and older","inadequately","5.11","5","48","2","3","7","8","4.38","5.84","5","6"
