"year","migback","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2000","indirect migration background","higher education","6.73","7","53","5","5","8","9","6.2","7.26","6","8"
"2000","indirect migration background","higher vocational","7.14","7","40","5","6","8","9","6.59","7.69","6","8"
"2000","indirect migration background","in school","6.76","6","56","4","5","9","10","6.14","7.38","5","7"
"2000","indirect migration background","inadequately","","","","","","","","","","",""
"2000","indirect migration background","middle vocational","6.2","6.58","344","3","5","8","9","5.96","6.44","6","7"
"2000","indirect migration background","vocational + Abi","6.44","6.72","42","4","5","8","9","5.8","7.08","5","7"
"2000","no migration background","general elemantary","6.27","7","2346","3","5","8","10","6.17","6.37","6","7"
"2000","no migration background","higher education","6.98","7","3360","4","6","8","10","6.91","7.05","7","7"
"2000","no migration background","higher vocational","6.59","7","1636","4","5","8","9","6.48","6.7","7","7"
"2000","no migration background","in school","6.61","7","283","3","5","8","9","6.34","6.88","7","7"
"2000","no migration background","inadequately","5.3","5","95","2","3","7","8","4.78","5.82","5","6"
"2000","no migration background","middle vocational","6.47","7","11126","3","5","8","9","6.43","6.51","7","7"
"2000","no migration background","vocational + Abi","6.66","7","796","3","5","8","9","6.5","6.82","7","7"
"2001","direct migration background","general elemantary","5.99","6","776","3","5","8","9","5.83","6.15","6","6"
"2001","direct migration background","higher education","6.51","7","365","3","5","8","9","6.27","6.75","6","7"
"2001","direct migration background","higher vocational","6.47","7","165","4","5","8","9","6.15","6.79","6","7"
"2001","direct migration background","in school","5.85","5","47","3","5","8","10","5.09","6.61","5","7"
"2001","direct migration background","inadequately","5.48","6","208","2","5","7","8","5.19","5.77","5","6"
"2001","direct migration background","middle vocational","6.09","6","1084","3","5","8","9","5.96","6.22","6","7"
"2001","direct migration background","vocational + Abi","5.92","6","254","3","5","7","8","5.66","6.18","6","7"
"2001","indirect migration background","general elemantary","5.9","6","229","3","5","8","9","5.6","6.2","6","7"
"2001","indirect migration background","higher education","6.98","7","56","5","5","9","10","6.47","7.49","7","8"
"2001","indirect migration background","higher vocational","7.39","8","37","5","6","9","10","6.68","8.1","6","8"
"2001","indirect migration background","in school","7.38","8","62","5","6","9","10","6.87","7.89","6","8"
"2001","indirect migration background","inadequately","","","","","","","","","","",""
"2001","indirect migration background","middle vocational","6.53","7","312","4","5","8","9","6.3","6.76","6","7"
"2001","indirect migration background","vocational + Abi","6.07","6","40","3","5","8","9","5.26","6.88","5","7"
"2001","no migration background","general elemantary","6.26","7","2030","3","5","8","9","6.16","6.36","6","7"
"2001","no migration background","higher education","7.09","8","3125","4","6","9","10","7.02","7.16","7","8"
"2001","no migration background","higher vocational","6.75","7","1463","4","5","8","9","6.64","6.86","7","7"
"2001","no migration background","in school","6.6","7","381","3","5","8","9","6.37","6.83","7","7"
"2001","no migration background","inadequately","5.22","5","82","1","3","7","9","4.58","5.86","4","6"
"2001","no migration background","middle vocational","6.54","7","10103","3","5","8","9","6.5","6.58","7","7"
"2001","no migration background","vocational + Abi","6.77","7","770","4","5","8","10","6.62","6.92","7","7"
"2002","direct migration background","general elemantary","5.66","6","707","3","4","7","8","5.5","5.82","6","6"
"2002","direct migration background","higher education","6.08","7","396","3","4","8","9","5.84","6.32","7","7"
"2002","direct migration background","higher vocational","6.14","6","160","3","5","8","9","5.82","6.46","6","7"
"2002","direct migration background","in school","5.64","5","48","3","4","7","9","4.99","6.29","5","7"
"2002","direct migration background","inadequately","5.58","6","186","3","4","7","8","5.28","5.88","5","6"
"2002","direct migration background","middle vocational","6","6","1014","3","5","8","9","5.87","6.13","6","6"
"2002","direct migration background","vocational + Abi","5.86","6","244","2","4","8","8","5.58","6.14","6","7"
"2002","indirect migration background","general elemantary","5.54","5","193","3","4","7","8","5.24","5.84","5","6"
"2002","indirect migration background","higher education","6.76","7","66","4","6","8","9","6.26","7.26","7","8"
"2002","indirect migration background","higher vocational","6.29","5.93","40","4","4","8","9","5.65","6.93","5","8"
"2002","indirect migration background","in school","6.27","7","67","4","5","8","9","5.72","6.82","6","7"
"2002","indirect migration background","inadequately","","","","","","","","","","",""
"2002","indirect migration background","middle vocational","5.91","6","320","3","4","8","9","5.67","6.15","6","7"
"2002","indirect migration background","vocational + Abi","5.83","5.43","39","4","5","7","8","5.14","6.52","5","7"
"2002","no migration background","general elemantary","6.06","6","1943","3","5","8","9","5.96","6.16","6","7"
"2002","no migration background","higher education","6.91","7","4089","4","6","8","9","6.85","6.97","8","8"
"2002","no migration background","higher vocational","6.43","7","1538","3","5","8","9","6.32","6.54","7","7"
"2002","no migration background","in school","6.56","7","384","3","5","8","10","6.34","6.78","7","8"
"2002","no migration background","inadequately","5.15","5.19","78","1","3","7","8","4.55","5.75","5","6"
"2002","no migration background","middle vocational","6.27","7","10158","3","5","8","9","6.23","6.31","7","7"
"2002","no migration background","vocational + Abi","6.57","7","881","4","5","8","9","6.43","6.71","7","7"
"2003","direct migration background","general elemantary","5.64","6","659","3","4","7","8","5.47","5.81","5","6"
"2003","direct migration background","higher education","5.99","6","372","2","5","8","9","5.75","6.23","6","7"
"2003","direct migration background","higher vocational","5.98","6","144","3","5","8","9","5.61","6.35","6","7"
"2003","direct migration background","in school","5.85","6","43","3","4","7","8","5.26","6.44","5","7"
"2003","direct migration background","inadequately","5.24","5","168","2","4","7","8","4.94","5.54","5","6"
"2003","direct migration background","middle vocational","5.58","6","972","2","4","7","8","5.44","5.72","6","6"
"2003","direct migration background","vocational + Abi","5.51","6","229","2","4","7","8","5.2","5.82","6","6"
"2003","indirect migration background","general elemantary","5.53","5","181","1","4","8","10","5.18","5.88","5","7"
"2003","indirect migration background","higher education","6.92","7","63","4","5","8","9","6.45","7.39","7","8"
"2003","indirect migration background","higher vocational","6.57","7","39","4","5","8","10","5.88","7.26","6","8"
"2003","indirect migration background","in school","6.36","6.33","59","3","4","8","10","5.68","7.04","6","8"
"2003","indirect migration background","inadequately","","","","","","","","","","",""
"2003","indirect migration background","middle vocational","5.65","6","326","2","4","8","8","5.4","5.9","6","7"
"2003","indirect migration background","vocational + Abi","5.95","6","44","3","5","7","8","5.31","6.59","5","8"
"2003","no migration background","general elemantary","5.99","6","1853","3","5","8","9","5.88","6.1","6","6"
"2003","no migration background","higher education","6.78","7","3919","4","5","8","9","6.71","6.85","7","8"
"2003","no migration background","higher vocational","6.25","7","1500","3","5","8","9","6.14","6.36","7","7"
"2003","no migration background","in school","6.49","7","398","3","5","8","10","6.27","6.71","7","8"
"2003","no migration background","inadequately","4.82","5","82","0","3","7","8","4.24","5.4","4","5"
"2003","no migration background","middle vocational","6.22","7","9767","3","5","8","9","6.17","6.27","7","7"
"2003","no migration background","vocational + Abi","6.31","7","877","3","5","8","9","6.16","6.46","7","7"
"2004","direct migration background","general elemantary","5.63","6","613","3","4","7","8","5.46","5.8","5","6"
"2004","direct migration background","higher education","5.93","6","356","3","4","8","9","5.7","6.16","6","7"
"2004","direct migration background","higher vocational","6.16","6","138","3","5","8","9","5.81","6.51","6","7"
"2004","direct migration background","in school","5.63","6","56","3","5","7","8","5.09","6.17","6","7"
"2004","direct migration background","inadequately","5.18","5","157","3","4","7","8","4.83","5.53","5","5"
"2004","direct migration background","middle vocational","5.62","5.62","941","2","4","7","8","5.48","5.76","6","6"
"2004","direct migration background","vocational + Abi","5.61","6","220","2","4","7","8","5.31","5.91","6","7"
"2004","indirect migration background","general elemantary","5.73","5","183","2","4","8","10","5.38","6.08","5","6"
"2004","indirect migration background","higher education","6.44","6.66","60","4","5","8","9","5.91","6.97","6","7"
"2004","indirect migration background","higher vocational","5.94","6","41","4","5","7","8","5.31","6.57","6","7"
"2004","indirect migration background","in school","6.43","7","71","2","5","8","9","5.87","6.99","6","8"
"2004","indirect migration background","inadequately","","","","","","","","","","",""
"2004","indirect migration background","middle vocational","5.51","6","319","2","4","7","8","5.27","5.75","6","6"
"2004","indirect migration background","vocational + Abi","5.87","6","47","3","5","7","8","5.28","6.46","5","7"
"2004","no migration background","general elemantary","5.73","6","1721","2","4","8","9","5.62","5.84","6","6"
"2004","no migration background","higher education","6.66","7","3863","3","5","8","9","6.59","6.73","7","8"
"2004","no migration background","higher vocational","6.15","6","1438","3","5","8","9","6.03","6.27","6","7"
"2004","no migration background","in school","6.45","7","391","2","5","8","9","6.21","6.69","7","8"
"2004","no migration background","inadequately","4.87","5","74","1","3","6","9","4.24","5.5","5","6"
"2004","no migration background","middle vocational","5.99","6","9414","3","5","8","9","5.94","6.04","6","6"
"2004","no migration background","vocational + Abi","6.35","7","881","3","5","8","9","6.2","6.5","7","7"
"2005","direct migration background","general elemantary","5.41","5","561","2","4","7","8","5.22","5.6","5","6"
"2005","direct migration background","higher education","5.85","6","338","3","4","8","9","5.59","6.11","6","7"
"2005","direct migration background","higher vocational","6.04","6","134","2","5","8","8","5.66","6.42","6","7"
"2005","direct migration background","in school","6.19","6","49","5","5","7","9","5.6","6.78","6","7"
"2005","direct migration background","inadequately","5.22","5","149","3","3","6","8","4.87","5.57","5","6"
"2005","direct migration background","middle vocational","5.39","5","872","2","4","7","8","5.24","5.54","5","6"
"2005","direct migration background","vocational + Abi","5.56","6","217","2","4","7","9","5.26","5.86","5","6"
"2005","indirect migration background","general elemantary","5.31","5","177","2","3","7","8","4.95","5.67","5","6"
"2005","indirect migration background","higher education","6.15","7","69","2","5","8","9","5.57","6.73","6","8"
"2005","indirect migration background","higher vocational","6.37","7","40","4","6","7","8","5.73","7.01","7","7"
"2005","indirect migration background","in school","6.44","6","77","4","5","8","9","5.96","6.92","6","8"
"2005","indirect migration background","inadequately","","","","","","","","","","",""
"2005","indirect migration background","middle vocational","5.48","6","332","3","4","7","8","5.23","5.73","5","6"
"2005","indirect migration background","vocational + Abi","6.03","6","46","3","5","7","8","5.53","6.53","5","7"
"2005","no migration background","general elemantary","5.66","6","1613","2","4","8","9","5.54","5.78","6","6"
"2005","no migration background","higher education","6.75","7","3743","3","5","8","9","6.68","6.82","7","8"
"2005","no migration background","higher vocational","6.2","7","1378","3","5","8","9","6.08","6.32","7","7"
"2005","no migration background","in school","6.78","7","418","3","5","9","10","6.55","7.01","7","8"
"2005","no migration background","inadequately","4.5","5","81","1","3","6","8","3.91","5.09","4","5"
"2005","no migration background","middle vocational","6.05","6","8965","3","5","8","9","6","6.1","6","7"
"2005","no migration background","vocational + Abi","6.23","7","865","3","5","8","9","6.08","6.38","7","7"
"2006","direct migration background","general elemantary","5.28","5","537","2","4","7","8","5.1","5.46","5","6"
"2006","direct migration background","higher education","5.84","6","363","3","4","8","9","5.59","6.09","6","7"
"2006","direct migration background","higher vocational","5.91","6","144","2","5","8","9","5.52","6.3","6","7"
"2006","direct migration background","in school","5.93","6","32","3","5","7","8","5.04","6.82","6","8"
"2006","direct migration background","inadequately","4.87","5","133","2","3","6","8","4.48","5.26","5","5"
"2006","direct migration background","middle vocational","5.46","5","890","2","4","7","8","5.31","5.61","6","6"
"2006","direct migration background","vocational + Abi","5.74","6","217","3","4","8","8","5.46","6.02","6","6"
"2006","indirect migration background","general elemantary","5.35","5","169","2","4","7","9","4.99","5.71","5","6"
"2006","indirect migration background","higher education","6.31","6.33","77","3","5","8","9","5.79","6.83","6","7"
"2006","indirect migration background","higher vocational","6.48","6","42","5","5","8","9","5.98","6.98","6","8"
"2006","indirect migration background","in school","6.64","6.86","51","4","5","8","10","6.09","7.19","6","7"
"2006","indirect migration background","inadequately","","","","","","","","","","",""
"2006","indirect migration background","middle vocational","5.36","6","341","2","3","7","8","5.1","5.62","6","6"
"2006","indirect migration background","vocational + Abi","6.32","7","50","3","6","7","9","5.66","6.98","5","7"
"2006","no migration background","general elemantary","5.74","6","1720","2","4","8","9","5.63","5.85","6","6"
"2006","no migration background","higher education","6.76","7","4126","3","5","8","9","6.69","6.83","7","8"
"2006","no migration background","higher vocational","6.11","6","1456","3","5","8","9","6","6.22","7","7"
"2006","no migration background","in school","6.85","7","256","3","5","8","10","6.58","7.12","7","8"
"2006","no migration background","inadequately","4.51","5","92","0","3","6","8","3.98","5.04","4","5"
"2006","no migration background","middle vocational","6","6","9750","3","5","8","9","5.95","6.05","6","7"
"2006","no migration background","vocational + Abi","6.17","7","936","3","5","8","9","6.02","6.32","7","7"
"2007","direct migration background","general elemantary","5.36","5","471","2","4","7","8","5.17","5.55","5","6"
"2007","direct migration background","higher education","5.79","6","346","2","4","8","9","5.54","6.04","6","7"
"2007","direct migration background","higher vocational","5.38","6","126","2","4","7","8","4.99","5.77","6","7"
"2007","direct migration background","in school","","","","","","","","","","",""
"2007","direct migration background","inadequately","5","5","116","3","4","6","8","4.64","5.36","4","5"
"2007","direct migration background","middle vocational","5.49","6","795","2","4","7","8","5.34","5.64","6","6"
"2007","direct migration background","vocational + Abi","5.38","6","206","2","4","7","8","5.08","5.68","6","7"
"2007","indirect migration background","general elemantary","5.02","5","159","1","3","7","9","4.63","5.41","5","6"
"2007","indirect migration background","higher education","6.47","7","85","3","6","8","8","6.04","6.9","7","8"
"2007","indirect migration background","higher vocational","6.66","7","37","4","5","8","9","6.13","7.19","6","7"
"2007","indirect migration background","in school","6.15","7","43","3","5","8","8","5.44","6.86","5","7"
"2007","indirect migration background","inadequately","","","","","","","","","","",""
"2007","indirect migration background","middle vocational","5.62","6","322","2","4","8","8","5.36","5.88","6","7"
"2007","indirect migration background","vocational + Abi","6.78","7","50","5","5","8","10","6.2","7.36","6","7"
"2007","no migration background","general elemantary","5.68","6","1539","2","4","8","8","5.56","5.8","6","7"
"2007","no migration background","higher education","6.85","7","3937","4","6","8","9","6.78","6.92","7","7"
"2007","no migration background","higher vocational","6.17","7","1354","3","5","8","9","6.05","6.29","7","7"
"2007","no migration background","in school","6.53","7","242","3","5","8","10","6.21","6.85","7","8"
"2007","no migration background","inadequately","4.8","5","86","2","3","7","8","4.27","5.33","5","6"
"2007","no migration background","middle vocational","6.03","6","9142","3","5","8","9","5.98","6.08","6","7"
"2007","no migration background","vocational + Abi","6.37","7","911","3","5","8","9","6.23","6.51","7","7"
"2008","direct migration background","general elemantary","5.64","6","424","2","4","7","8","5.43","5.85","5","6"
"2008","direct migration background","higher education","5.87","6","310","2","4","8","9","5.6","6.14","6","7"
"2008","direct migration background","higher vocational","5.63","6","114","3","4","8","8","5.2","6.06","6","7"
"2008","direct migration background","in school","","","","","","","","","","",""
"2008","direct migration background","inadequately","5.1","5","99","3","4","6","8","4.7","5.5","5","6"
"2008","direct migration background","middle vocational","5.5","6","710","2","4","7","8","5.33","5.67","6","6"
"2008","direct migration background","vocational + Abi","5.62","6","194","2","4","7","8","5.33","5.91","6","7"
"2008","indirect migration background","general elemantary","5.98","6","157","2","4","8","9","5.63","6.33","6","7"
"2008","indirect migration background","higher education","6.35","6","84","4","5","8","8","5.93","6.77","7","8"
"2008","indirect migration background","higher vocational","7.67","7","36","5","6","9","10","7.06","8.28","6","8"
"2008","indirect migration background","in school","5.31","5","47","2","3","7","9","4.61","6.01","5","7"
"2008","indirect migration background","inadequately","","","","","","","","","","",""
"2008","indirect migration background","middle vocational","5.58","6","316","2","4","8","8","5.32","5.84","6","7"
"2008","indirect migration background","vocational + Abi","6.46","7","39","4","5","8","8","5.87","7.05","5","7"
"2008","no migration background","general elemantary","5.91","6","1408","2","4","8","9","5.79","6.03","6","7"
"2008","no migration background","higher education","6.89","7","3781","4","6","8","9","6.82","6.96","7","8"
"2008","no migration background","higher vocational","6.09","6","1260","3","5","8","9","5.97","6.21","6","7"
"2008","no migration background","in school","7.1","7","246","4","6","9","10","6.82","7.38","7","8"
"2008","no migration background","inadequately","4.87","5","75","1","3","7","8","4.26","5.48","5","6"
"2008","no migration background","middle vocational","5.98","6","8629","3","5","8","9","5.93","6.03","6","7"
"2008","no migration background","vocational + Abi","6.44","7","859","3","5","8","9","6.29","6.59","7","7"
"2009","direct migration background","general elemantary","5.39","5","359","2","4","7","8","5.15","5.63","5","6"
"2009","direct migration background","higher education","6.36","7","290","3","5","8","9","6.09","6.63","7","7"
"2009","direct migration background","higher vocational","6.15","6","94","3","5","8","9","5.74","6.56","6","7"
"2009","direct migration background","in school","","","","","","","","","","",""
"2009","direct migration background","inadequately","4.75","5","92","2","4","6","7","4.28","5.22","5","5"
"2009","direct migration background","middle vocational","5.59","6","606","2","4","7","8","5.41","5.77","6","6"
"2009","direct migration background","vocational + Abi","5.74","6","169","3","4","8","8","5.41","6.07","6","7"
"2009","indirect migration background","general elemantary","5.47","5","139","3","4","7","9","5.09","5.85","5","6"
"2009","indirect migration background","higher education","6.32","7","87","3","4","8","9","5.83","6.81","7","8"
"2009","indirect migration background","higher vocational","","","","","","","","","","",""
"2009","indirect migration background","in school","6.11","6","43","3","5","8","8","5.32","6.9","6","8"
"2009","indirect migration background","inadequately","","","","","","","","","","",""
"2009","indirect migration background","middle vocational","5.82","6","283","2","4","8","9","5.55","6.09","6","7"
"2009","indirect migration background","vocational + Abi","7.02","7","37","4","7","8","9","6.24","7.8","7","8"
"2009","no migration background","general elemantary","5.87","6","1267","2","4","8","9","5.74","6","6","7"
"2009","no migration background","higher education","6.88","7","3645","4","6","8","9","6.81","6.95","7","8"
"2009","no migration background","higher vocational","6.22","7","1203","3","5","8","9","6.1","6.34","7","7"
"2009","no migration background","in school","6.69","7","215","4","5","8","9","6.4","6.98","7","8"
"2009","no migration background","inadequately","5.14","5","65","2","3","7","8","4.54","5.74","5","6"
"2009","no migration background","middle vocational","6.08","7","8092","3","5","8","9","6.03","6.13","7","7"
"2009","no migration background","vocational + Abi","6.45","7","790","3","5","8","9","6.3","6.6","7","7"
"2010","direct migration background","general elemantary","5.63","5","625","2","4","7","9","5.44","5.82","5","6"
"2010","direct migration background","higher education","6.23","7","541","3","5","8","9","6.03","6.43","7","7"
"2010","direct migration background","higher vocational","6.27","6","112","4","5","8","9","5.88","6.66","6","7"
"2010","direct migration background","in school","","","","","","","","","","",""
"2010","direct migration background","inadequately","4.93","5","177","2","3","7","8","4.57","5.29","5","5"
"2010","direct migration background","middle vocational","5.75","6","1045","2","4","8","9","5.61","5.89","6","6"
"2010","direct migration background","vocational + Abi","5.91","6","325","3","4","8","9","5.65","6.17","6","6"
"2010","indirect migration background","general elemantary","5.48","5","190","3","4","7","10","5.1","5.86","5","6"
"2010","indirect migration background","higher education","5.89","6","165","3","5","8","9","5.57","6.21","7","8"
"2010","indirect migration background","higher vocational","6.27","6","53","4","5","8","8","5.65","6.89","6","7"
"2010","indirect migration background","in school","5.96","6","68","2","5","8","9","5.31","6.61","6","7"
"2010","indirect migration background","inadequately","","","","","","","","","","",""
"2010","indirect migration background","middle vocational","5.5","5","478","2","4","7","9","5.28","5.72","6","6"
"2010","indirect migration background","vocational + Abi","6.61","6.4","82","5","5","8","9","6.17","7.05","6","7"
"2010","no migration background","general elemantary","5.92","6","1601","2","4","8","9","5.8","6.04","6","6"
"2010","no migration background","higher education","7","7","4649","4","6","8","9","6.94","7.06","8","8"
"2010","no migration background","higher vocational","6.44","7","1438","3","5","8","9","6.33","6.55","7","7"
"2010","no migration background","in school","6.98","7","273","4","6","9","10","6.72","7.24","7","8"
"2010","no migration background","inadequately","4.86","5","143","2","3","6","9","4.4","5.32","4","5"
"2010","no migration background","middle vocational","6.19","7","10155","3","5","8","9","6.14","6.24","7","7"
"2010","no migration background","vocational + Abi","6.52","7","1293","3","5","8","9","6.4","6.64","7","7"
"2011","direct migration background","general elemantary","5.8","6","575","2","4","8","9","5.6","6","6","6"
"2011","direct migration background","higher education","6.77","7","563","3","5","8","9","6.58","6.96","7","7"
"2011","direct migration background","higher vocational","6.07","6","112","3","4","8","9","5.62","6.52","6","7"
"2011","direct migration background","in school","","","","","","","","","","",""
"2011","direct migration background","inadequately","5.43","5","161","3","4","7","9","5.06","5.8","5","6"
"2011","direct migration background","middle vocational","6.08","6","1054","3","5","8","9","5.94","6.22","6","6"
"2011","direct migration background","vocational + Abi","6.44","7","311","4","5","8","9","6.17","6.71","6","7"
"2011","indirect migration background","general elemantary","5.14","5","190","2","3","7","9","4.77","5.51","5","7"
"2011","indirect migration background","higher education","7.11","7","184","5","6","8","9","6.85","7.37","7","8"
"2011","indirect migration background","higher vocational","6.73","7","59","3","6","8","9","6.11","7.35","6","8"
"2011","indirect migration background","in school","7.28","8","67","4","6","9","10","6.7","7.86","7","9"
"2011","indirect migration background","inadequately","","","","","","","","","","",""
"2011","indirect migration background","middle vocational","6.17","7","483","3","5","8","9","5.95","6.39","6","7"
"2011","indirect migration background","vocational + Abi","6.54","7","86","4","5","8","9","6.09","6.99","6","7"
"2011","no migration background","general elemantary","5.88","6","1775","2","4","8","9","5.76","6","6","6"
"2011","no migration background","higher education","7.18","8","4997","4","6","9","10","7.12","7.24","8","8"
"2011","no migration background","higher vocational","6.61","7","1520","3","5","8","9","6.5","6.72","7","7"
"2011","no migration background","in school","7.66","8","297","5","7","9","10","7.42","7.9","8","8"
"2011","no migration background","inadequately","4.86","5","165","2","4","6","8","4.48","5.24","4","5"
"2011","no migration background","middle vocational","6.29","7","10966","3","5","8","9","6.25","6.33","7","7"
"2011","no migration background","vocational + Abi","6.7","7","1442","4","5","8","9","6.58","6.82","7","7"
"2012","direct migration background","general elemantary","6.18","6","590","3","5","8","9","6","6.36","6","6"
"2012","direct migration background","higher education","6.69","7","581","3","5","8","9","6.51","6.87","7","7"
"2012","direct migration background","higher vocational","6.17","6","107","3","5","8","9","5.77","6.57","6","7"
"2012","direct migration background","in school","","","","","","","","","","",""
"2012","direct migration background","inadequately","5.7","6","143","2","5","7","8","5.34","6.06","5","6"
"2012","direct migration background","middle vocational","6.21","7","1068","3","5","8","9","6.08","6.34","6","7"
"2012","direct migration background","vocational + Abi","6.31","7","339","3","5","8","9","6.06","6.56","6","7"
"2012","indirect migration background","general elemantary","5.53","6","199","2","4","8","9","5.18","5.88","6","7"
"2012","indirect migration background","higher education","7.15","7","182","5","6","9","9","6.86","7.44","7","8"
"2012","indirect migration background","higher vocational","6.37","7","58","3","5","8","8","5.79","6.95","6","7"
"2012","indirect migration background","in school","7.58","8","81","5","7","9","10","7.18","7.98","7","8"
"2012","indirect migration background","inadequately","","","","","","","","","","",""
"2012","indirect migration background","middle vocational","6.18","7","489","3","5","8","9","5.97","6.39","6","7"
"2012","indirect migration background","vocational + Abi","7.01","7","94","4","5","9","9","6.62","7.4","6","7"
"2012","no migration background","general elemantary","6.07","6","1925","3","5","8","9","5.96","6.18","6","6"
"2012","no migration background","higher education","7.24","8","5147","5","6","9","10","7.18","7.3","8","8"
"2012","no migration background","higher vocational","6.7","7","1569","4","5","8","9","6.6","6.8","7","7"
"2012","no migration background","in school","7.32","8","298","5","6","9","10","7.07","7.57","8","8"
"2012","no migration background","inadequately","5.15","5","192","2","2","7","9","4.76","5.54","5","5"
"2012","no migration background","middle vocational","6.4","7","11284","3","5","8","9","6.36","6.44","7","7"
"2012","no migration background","vocational + Abi","6.68","7","1433","3","5","8","9","6.56","6.8","7","7"
"2013","direct migration background","general elemantary","6.05","6","1329","3","5","8","9","5.92","6.18","6","6"
"2013","direct migration background","higher education","6.93","7","1340","4","5","9","10","6.81","7.05","7","7"
"2013","direct migration background","higher vocational","6.34","6","117","4","5","8","9","5.94","6.74","7","7"
"2013","direct migration background","in school","6.24","7","105","2","5","8","9","5.77","6.71","7","8"
"2013","direct migration background","inadequately","5.32","5","380","2","4","7","8","5.07","5.57","5","5"
"2013","direct migration background","middle vocational","6.15","7","2167","3","5","8","9","6.05","6.25","6","7"
"2013","direct migration background","vocational + Abi","6.37","7","795","3","5","8","9","6.21","6.53","6","7"
"2013","indirect migration background","general elemantary","5.7","6","440","2","4","8","9","5.46","5.94","6","6"
"2013","indirect migration background","higher education","7.34","8","325","5","7","8","10","7.12","7.56","7","8"
"2013","indirect migration background","higher vocational","6.89","7","68","3","6","8","9","6.31","7.47","7","8"
"2013","indirect migration background","in school","7.19","7.12","150","5","5","9","10","6.88","7.5","7","8"
"2013","indirect migration background","inadequately","4.76","5","59","2","3","6","9","4.07","5.45","4","6"
"2013","indirect migration background","middle vocational","6.23","7","829","3","5","8","9","6.06","6.4","7","7"
"2013","indirect migration background","vocational + Abi","6.54","7","142","2","5","9","9","6.14","6.94","6","7"
"2013","no migration background","general elemantary","6.25","7","1893","3","5","8","9","6.14","6.36","6","7"
"2013","no migration background","higher education","7.32","8","5184","5","6","9","10","7.27","7.37","8","8"
"2013","no migration background","higher vocational","6.78","7","1539","4","5","8","9","6.68","6.88","7","7"
"2013","no migration background","in school","7.37","8","301","5","6","9","10","7.13","7.61","7","8"
"2013","no migration background","inadequately","5.33","5","186","2","4","8","9","4.96","5.7","5","5"
"2013","no migration background","middle vocational","6.53","7","11116","3","5","8","9","6.49","6.57","7","7"
"2013","no migration background","vocational + Abi","6.91","7","1429","4","6","8","9","6.8","7.02","7","7"
"2014","direct migration background","general elemantary","6.12","6","1018","3","5","8","9","5.98","6.26","6","6"
"2014","direct migration background","higher education","6.85","7","1105","4","5","8","9","6.72","6.98","7","7"
"2014","direct migration background","higher vocational","6.13","7","107","3","4","8","9","5.7","6.56","7","8"
"2014","direct migration background","in school","6.01","6.53","56","2","4","8","9","5.34","6.68","6","8"
"2014","direct migration background","inadequately","5.16","5","275","2","3","7","8","4.87","5.45","5","6"
"2014","direct migration background","middle vocational","6.16","7","1762","3","5","8","9","6.06","6.26","6","7"
"2014","direct migration background","vocational + Abi","6.41","7","623","4","5","8","9","6.23","6.59","6","7"
"2014","indirect migration background","general elemantary","5.49","5","344","2","4","7","9","5.23","5.75","6","7"
"2014","indirect migration background","higher education","7.13","8","267","4","6","9","9","6.88","7.38","7","8"
"2014","indirect migration background","higher vocational","7.5","7","61","6","7","9","9","7.03","7.97","7","8"
"2014","indirect migration background","in school","7.13","8","86","2","6","9","9","6.62","7.64","7","8"
"2014","indirect migration background","inadequately","5.63","6","45","1","2","8","9","4.88","6.38","5","7"
"2014","indirect migration background","middle vocational","6.28","7","713","3","5","8","9","6.11","6.45","7","7"
"2014","indirect migration background","vocational + Abi","6.84","7","125","3","5","9","10","6.44","7.24","6","8"
"2014","no migration background","general elemantary","6.32","7","1683","3","5","8","9","6.2","6.44","6","7"
"2014","no migration background","higher education","7.36","8","4838","5","6","9","10","7.3","7.42","8","8"
"2014","no migration background","higher vocational","6.78","7","1427","4","5","8","9","6.68","6.88","7","7"
"2014","no migration background","in school","7.54","8","223","4","7","9","10","7.24","7.84","8","8"
"2014","no migration background","inadequately","4.7","5","170","1","3","6","8","4.3","5.1","4","5"
"2014","no migration background","middle vocational","6.53","7","10003","3","5","8","9","6.49","6.57","7","7"
"2014","no migration background","vocational + Abi","6.88","7","1300","4","6","8","9","6.77","6.99","7","8"
"2015","direct migration background","general elemantary","6.28","7","764","3","5","8","9","6.12","6.44","6","7"
"2015","direct migration background","higher education","7.07","7","977","4","6","9","10","6.94","7.2","7","8"
"2015","direct migration background","higher vocational","6.71","7","98","5","5","8","9","6.32","7.1","6","7"
"2015","direct migration background","in school","6.92","7","33","4","5","9","10","6.16","7.68","7","8"
"2015","direct migration background","inadequately","5.36","5","214","1","4","8","8","5.05","5.67","5","6"
"2015","direct migration background","middle vocational","6.33","7","1483","3","5","8","9","6.22","6.44","7","7"
"2015","direct migration background","vocational + Abi","6.59","7","619","3","5","8","9","6.42","6.76","7","7"
"2015","indirect migration background","general elemantary","6.14","7","302","2","5","8","9","5.86","6.42","6","7"
"2015","indirect migration background","higher education","7.17","8","254","5","6","9","10","6.91","7.43","7","8"
"2015","indirect migration background","higher vocational","7.29","8","58","5","6","8","9","6.88","7.7","7","8"
"2015","indirect migration background","in school","6.77","7.85","85","3","6","8","9","6.17","7.37","6","8"
"2015","indirect migration background","inadequately","5.89","6","34","3","4","8","9","4.94","6.84","4","8"
