"plh0219","year","regtyp","sampreg","n","percent","lower_confidence","upper_confidence"
"6 on scale 1-7","2017","Rural Area","East Germany","1166","0.29452210724719","0.280308797185021","0.30873541730936"
"7 Strongly agree","2017","Urban Area","West Germany","3915","0.191112655833119","0.185186434423869","0.197038877242369"
"7 Strongly agree","2017","Urban Area","East Germany","420","0.155618158545801","0.140299262664706","0.170937054426897"
"7 Strongly agree","2017","Rural Area","West Germany","1415","0.185576898619529","0.175943340556973","0.195210456682084"
"7 Strongly agree","2017","Rural Area","East Germany","799","0.180177460320115","0.168193379371422","0.192161541268809"
"1 Strongly disagree","2018","Urban Area","West Germany","","","",""
"1 Strongly disagree","2018","Urban Area","East Germany","","","",""
"1 Strongly disagree","2018","Rural Area","West Germany","","","",""
"1 Strongly disagree","2018","Rural Area","East Germany","","","",""
"2 on scale 1-7 ","2018","Urban Area","West Germany","","","",""
"2 on scale 1-7 ","2018","Urban Area","East Germany","","","",""
"2 on scale 1-7 ","2018","Rural Area","West Germany","","","",""
"2 on scale 1-7 ","2018","Rural Area","East Germany","","","",""
"3 on scale 1-7 ","2018","Urban Area","West Germany","","","",""
"3 on scale 1-7 ","2018","Urban Area","East Germany","","","",""
"3 on scale 1-7 ","2018","Rural Area","West Germany","","","",""
"3 on scale 1-7 ","2018","Rural Area","East Germany","","","",""
"4 on scale 1-7","2018","Urban Area","West Germany","","","",""
"4 on scale 1-7","2018","Urban Area","East Germany","","","",""
"4 on scale 1-7","2018","Rural Area","West Germany","","","",""
"4 on scale 1-7","2018","Rural Area","East Germany","","","",""
"5 on scale 1-7","2018","Urban Area","West Germany","","","",""
"5 on scale 1-7","2018","Urban Area","East Germany","","","",""
"5 on scale 1-7","2018","Rural Area","West Germany","","","",""
"5 on scale 1-7","2018","Rural Area","East Germany","","","",""
"6 on scale 1-7","2018","Urban Area","West Germany","","","",""
"6 on scale 1-7","2018","Urban Area","East Germany","","","",""
"6 on scale 1-7","2018","Rural Area","West Germany","","","",""
"6 on scale 1-7","2018","Rural Area","East Germany","","","",""
"7 Strongly agree","2018","Urban Area","West Germany","","","",""
"7 Strongly agree","2018","Urban Area","East Germany","","","",""
"7 Strongly agree","2018","Rural Area","West Germany","","","",""
"7 Strongly agree","2018","Rural Area","East Germany","","","",""
"1 Strongly disagree","2019","Urban Area","West Germany","180","0.012744369954803","0.0108759452304783","0.0146127946791277"
"1 Strongly disagree","2019","Urban Area","East Germany","19","","",""
"1 Strongly disagree","2019","Rural Area","West Germany","64","0.0112599076120788","0.00840765761454312","0.0141121576096144"
"1 Strongly disagree","2019","Rural Area","East Germany","40","0.01364388348132","0.00984221280538189","0.0174455541572582"
"2 on scale 1-7 ","2019","Urban Area","West Germany","588","0.039871563513868","0.0366124618318042","0.0431306651959319"
"2 on scale 1-7 ","2019","Urban Area","East Germany","77","0.0577541846555169","0.046042228315757","0.0694661409952768"
"2 on scale 1-7 ","2019","Rural Area","West Germany","207","0.042857979527456","0.0373829919191159","0.0483329671357961"
"2 on scale 1-7 ","2019","Rural Area","East Germany","150","0.0483374490812808","0.0413087981601727","0.0553661000023889"
"3 on scale 1-7 ","2019","Urban Area","West Germany","1224","0.0910413019017863","0.0862495655370546","0.0958330382665181"
"3 on scale 1-7 ","2019","Urban Area","East Germany","153","0.0976572637243897","0.0827535792813823","0.112560948167397"
"3 on scale 1-7 ","2019","Rural Area","West Germany","455","0.0974337026044224","0.0894174155189485","0.105449989689896"
"3 on scale 1-7 ","2019","Rural Area","East Germany","306","0.0838333266605138","0.0747512698149229","0.0929153835061048"
"4 on scale 1-7","2019","Urban Area","West Germany","2457","0.184383882933665","0.177924277535431","0.190843488331899"
"4 on scale 1-7","2019","Urban Area","East Germany","292","0.197273994224032","0.177294973704241","0.217253014743822"
"4 on scale 1-7","2019","Rural Area","West Germany","934","0.183235690666866","0.172778078940021","0.193693302393711"
"4 on scale 1-7","2019","Rural Area","East Germany","594","0.189622438442616","0.176776164227523","0.202468712657709"
"5 on scale 1-7","2019","Urban Area","West Germany","3168","0.231092338836946","0.22407081331066","0.238113864363232"
"5 on scale 1-7","2019","Urban Area","East Germany","367","0.267243643721454","0.245026455365454","0.289460832077453"
"5 on scale 1-7","2019","Rural Area","West Germany","1229","0.232079916525962","0.220668070712179","0.243491762339745"
"5 on scale 1-7","2019","Rural Area","East Germany","832","0.220612637380105","0.20702385655088","0.23420141820933"
"6 on scale 1-7","2019","Urban Area","West Germany","3637","0.262164687696678","0.254838662193802","0.269490713199554"
"6 on scale 1-7","2019","Urban Area","East Germany","376","0.224704224679677","0.203748873898065","0.24565957546129"
"6 on scale 1-7","2019","Rural Area","West Germany","1431","0.27332179844349","0.261274565615721","0.285369031271259"
"6 on scale 1-7","2019","Rural Area","East Germany","1036","0.284074394400662","0.269295613403905","0.298853175397418"
"7 Strongly agree","2019","Urban Area","West Germany","2591","0.178701855162254","0.17232044642768","0.185083263896827"
"7 Strongly agree","2019","Urban Area","East Germany","240","0.140856429573234","0.123391098701904","0.158321760444564"
"7 Strongly agree","2019","Rural Area","West Germany","937","0.159811004619725","0.149905629255193","0.169716379984257"
"7 Strongly agree","2019","Rural Area","East Germany","619","0.159875870553502","0.147865627087898","0.171886114019107"
