"plb0050","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"No","2012","no migration background","middle vocational","","","","","2"
"No","2012","no migration background","vocational + Abi","","","","","2"
"Yes","2012","indirect migration background","general elemantary","","","","","1"
"Yes","2012","indirect migration background","middle vocational","","","","","1"
"Yes","2012","indirect migration background","vocational + Abi","","","","","1"
"Yes","2012","indirect migration background","higher vocational","","","","","1"
"Yes","2012","indirect migration background","higher education","","","","","1"
"Yes","2012","direct migration background","vocational + Abi","","","","","1"
"Yes","2012","direct migration background","higher vocational","","","","","1"
"Yes","2012","direct migration background","higher education","","","","","1"
"Yes","2012","indirect migration background","in school","","","","","1"
"Yes","2012","indirect migration background","inadequately","","","","","1"
"Yes","2012","direct migration background","in school","","","","","1"
"Yes","2012","direct migration background","inadequately","","","","","1"
"Yes","2012","direct migration background","middle vocational","","","","","1"
"Yes","2012","no migration background","higher education","","","","","1"
"Yes","2012","direct migration background","general elemantary","","","","","1"
"Yes","2012","no migration background","middle vocational","","","","","1"
"Yes","2012","no migration background","vocational + Abi","","","","","1"
"Yes","2012","no migration background","general elemantary","","","","","1"
"Yes","2012","no migration background","higher vocational","","","","","1"
"Yes","2012","no migration background","in school","","","","","1"
"Yes","2012","no migration background","inadequately","","","","","1"
"No","2013","direct migration background","middle vocational","","","","","2"
"No","2013","direct migration background","vocational + Abi","","","","","2"
"No","2013","direct migration background","higher vocational","","","","","2"
"No","2013","direct migration background","higher education","","","","","2"
"No","2013","indirect migration background","in school","","","","","2"
"No","2013","indirect migration background","inadequately","","","","","2"
"No","2013","indirect migration background","general elemantary","","","","","2"
"No","2013","indirect migration background","middle vocational","","","","","2"
"No","2013","indirect migration background","vocational + Abi","","","","","2"
"No","2013","indirect migration background","higher vocational","","","","","2"
"No","2013","indirect migration background","higher education","","","","","2"
"No","2013","no migration background","higher vocational","","","","","2"
"No","2013","no migration background","higher education","","","","","2"
"No","2013","direct migration background","in school","","","","","2"
"No","2013","direct migration background","inadequately","","","","","2"
"No","2013","direct migration background","general elemantary","","","","","2"
"No","2013","no migration background","in school","","","","","2"
"No","2013","no migration background","inadequately","","","","","2"
"No","2013","no migration background","general elemantary","","","","","2"
"No","2013","no migration background","middle vocational","","","","","2"
"No","2013","no migration background","vocational + Abi","","","","","2"
"Yes","2013","indirect migration background","general elemantary","","","","","1"
"Yes","2013","indirect migration background","middle vocational","","","","","1"
"Yes","2013","indirect migration background","vocational + Abi","","","","","1"
"Yes","2013","indirect migration background","higher vocational","","","","","1"
"Yes","2013","indirect migration background","higher education","","","","","1"
"Yes","2013","direct migration background","vocational + Abi","","","","","1"
"Yes","2013","direct migration background","higher vocational","","","","","1"
"Yes","2013","direct migration background","higher education","","","","","1"
"Yes","2013","indirect migration background","in school","","","","","1"
"Yes","2013","indirect migration background","inadequately","","","","","1"
"Yes","2013","no migration background","higher education","","","","","1"
"Yes","2013","direct migration background","in school","","","","","1"
"Yes","2013","direct migration background","inadequately","","","","","1"
"Yes","2013","direct migration background","general elemantary","","","","","1"
"Yes","2013","direct migration background","middle vocational","","","","","1"
"Yes","2013","no migration background","vocational + Abi","","","","","1"
"Yes","2013","no migration background","higher vocational","","","","","1"
"Yes","2013","no migration background","inadequately","","","","","1"
"Yes","2013","no migration background","middle vocational","","","","","1"
"Yes","2013","no migration background","general elemantary","","","","","1"
"Yes","2013","no migration background","in school","","","","","1"
"No","2014","no migration background","higher vocational","","","","","2"
"No","2014","no migration background","higher education","","","","","2"
"No","2014","direct migration background","in school","","","","","2"
"No","2014","direct migration background","inadequately","","","","","2"
"No","2014","direct migration background","general elemantary","","","","","2"
"No","2014","direct migration background","middle vocational","","","","","2"
"No","2014","direct migration background","vocational + Abi","","","","","2"
"No","2014","direct migration background","higher vocational","","","","","2"
"No","2014","direct migration background","higher education","","","","","2"
"No","2014","indirect migration background","in school","","","","","2"
"No","2014","indirect migration background","inadequately","","","","","2"
"No","2014","indirect migration background","general elemantary","","","","","2"
"No","2014","indirect migration background","middle vocational","","","","","2"
"No","2014","indirect migration background","vocational + Abi","","","","","2"
"No","2014","indirect migration background","higher vocational","","","","","2"
"No","2014","indirect migration background","higher education","","","","","2"
"No","2014","no migration background","in school","","","","","2"
"No","2014","no migration background","inadequately","","","","","2"
"No","2014","no migration background","general elemantary","","","","","2"
"No","2014","no migration background","middle vocational","","","","","2"
"No","2014","no migration background","vocational + Abi","","","","","2"
"Yes","2014","indirect migration background","general elemantary","","","","","1"
"Yes","2014","indirect migration background","middle vocational","","","","","1"
"Yes","2014","indirect migration background","vocational + Abi","","","","","1"
"Yes","2014","indirect migration background","higher vocational","","","","","1"
"Yes","2014","indirect migration background","higher education","","","","","1"
"Yes","2014","direct migration background","vocational + Abi","","","","","1"
"Yes","2014","direct migration background","higher vocational","","","","","1"
"Yes","2014","direct migration background","higher education","","","","","1"
"Yes","2014","indirect migration background","in school","","","","","1"
"Yes","2014","indirect migration background","inadequately","","","","","1"
"Yes","2014","no migration background","higher education","","","","","1"
"Yes","2014","direct migration background","inadequately","","","","","1"
"Yes","2014","direct migration background","middle vocational","","","","","1"
"Yes","2014","direct migration background","in school","","","","","1"
"Yes","2014","direct migration background","general elemantary","","","","","1"
"Yes","2014","no migration background","inadequately","","","","","1"
"Yes","2014","no migration background","general elemantary","","","","","1"
"Yes","2014","no migration background","vocational + Abi","","","","","1"
"Yes","2014","no migration background","middle vocational","","","","","1"
"Yes","2014","no migration background","higher vocational","","","","","1"
"Yes","2014","no migration background","in school","","","","","1"
"No","2015","no migration background","higher vocational","","","","","2"
"No","2015","no migration background","higher education","","","","","2"
"No","2015","direct migration background","in school","","","","","2"
"No","2015","direct migration background","inadequately","","","","","2"
"No","2015","direct migration background","general elemantary","","","","","2"
"No","2015","direct migration background","middle vocational","","","","","2"
"No","2015","direct migration background","vocational + Abi","","","","","2"
"No","2015","direct migration background","higher vocational","","","","","2"
"No","2015","direct migration background","higher education","","","","","2"
"No","2015","indirect migration background","in school","","","","","2"
"No","2015","indirect migration background","inadequately","","","","","2"
"No","2015","indirect migration background","general elemantary","","","","","2"
"No","2015","indirect migration background","middle vocational","","","","","2"
"No","2015","indirect migration background","vocational + Abi","","","","","2"
"No","2015","indirect migration background","higher vocational","","","","","2"
"No","2015","indirect migration background","higher education","","","","","2"
"No","2015","no migration background","in school","","","","","2"
"No","2015","no migration background","inadequately","","","","","2"
"No","2015","no migration background","general elemantary","","","","","2"
"No","2015","no migration background","middle vocational","","","","","2"
"No","2015","no migration background","vocational + Abi","","","","","2"
"Yes","2015","indirect migration background","general elemantary","","","","","1"
"Yes","2015","indirect migration background","middle vocational","","","","","1"
"Yes","2015","indirect migration background","vocational + Abi","","","","","1"
"Yes","2015","indirect migration background","higher vocational","","","","","1"
"Yes","2015","indirect migration background","higher education","","","","","1"
"Yes","2015","direct migration background","vocational + Abi","","","","","1"
"Yes","2015","direct migration background","higher vocational","","","","","1"
"Yes","2015","direct migration background","higher education","","","","","1"
"Yes","2015","indirect migration background","in school","","","","","1"
"Yes","2015","indirect migration background","inadequately","","","","","1"
"Yes","2015","direct migration background","in school","","","","","1"
"Yes","2015","direct migration background","inadequately","","","","","1"
"Yes","2015","direct migration background","middle vocational","","","","","1"
"Yes","2015","no migration background","higher education","","","","","1"
"Yes","2015","direct migration background","general elemantary","","","","","1"
"Yes","2015","no migration background","inadequately","","","","","1"
"Yes","2015","no migration background","middle vocational","","","","","1"
"Yes","2015","no migration background","vocational + Abi","","","","","1"
"Yes","2015","no migration background","general elemantary","","","","","1"
"Yes","2015","no migration background","higher vocational","","","","","1"
"Yes","2015","no migration background","in school","","","","","1"
"No","2016","no migration background","higher vocational","329","0.405582923382441","0.37085706815272","0.440308778612162","2"
"No","2016","no migration background","higher education","900","0.311660928084084","0.294384367857048","0.32893748831112","2"
"No","2016","direct migration background","in school","6","","","","2"
"No","2016","direct migration background","inadequately","55","0.59271828362206","0.491769982605696","0.693666584638425","2"
"No","2016","direct migration background","general elemantary","276","0.651009518626379","0.604702017429729","0.697317019823029","2"
"No","2016","direct migration background","middle vocational","567","0.55619954840894","0.524949718206096","0.587449378611784","2"
"No","2016","direct migration background","vocational + Abi","262","0.546926826522312","0.50206609948351","0.591787553561114","2"
"No","2016","direct migration background","higher vocational","29","","","","2"
"No","2016","direct migration background","higher education","370","0.514621861728728","0.480010709734577","0.54923301372288","2"
"No","2016","indirect migration background","in school","12","","","","2"
"No","2016","indirect migration background","inadequately","9","","","","2"
"No","2016","indirect migration background","general elemantary","100","0.583969645647667","0.510307983621039","0.657631307674294","2"
"No","2016","indirect migration background","middle vocational","196","0.382957930498847","0.336245297544633","0.429670563453061","2"
"No","2016","indirect migration background","vocational + Abi","47","0.474907206105353","0.368747175012631","0.581067237198076","2"
"No","2016","indirect migration background","higher vocational","20","","","","2"
"No","2016","indirect migration background","higher education","66","0.351646899961575","0.284629129179635","0.418664670743515","2"
"No","2016","no migration background","in school","21","","","","2"
"No","2016","no migration background","inadequately","23","","","","2"
"No","2016","no migration background","general elemantary","311","0.519692981480309","0.478569539839379","0.560816423121239","2"
"No","2016","no migration background","middle vocational","2454","0.50457953813107","0.49046175583457","0.51869732042757","2"
"No","2016","no migration background","vocational + Abi","401","0.430868952390165","0.398498632991002","0.463239271789328","2"
"Yes","2016","indirect migration background","general elemantary","72","0.416030354352333","0.342368692325706","0.489692016378961","1"
"Yes","2016","direct migration background","vocational + Abi","211","0.453073173477688","0.408212446438886","0.49793390051649","1"
"Yes","2016","direct migration background","higher vocational","25","","","","1"
"Yes","2016","direct migration background","higher education","431","0.485378138271272","0.450766986277121","0.519989290265424","1"
"Yes","2016","indirect migration background","in school","6","","","","1"
"Yes","2016","indirect migration background","inadequately","5","","","","1"
"Yes","2016","indirect migration background","middle vocational","220","0.617042069501153","0.570329436546939","0.663754702455367","1"
"Yes","2016","indirect migration background","vocational + Abi","38","0.525092793894647","0.418932762801924","0.631252824987369","1"
"Yes","2016","indirect migration background","higher vocational","31","0.548853851359732","0.412285524709659","0.685422178009805","1"
"Yes","2016","indirect migration background","higher education","129","0.648353100038425","0.581335329256485","0.715370870820365","1"
"Yes","2016","no migration background","higher education","1861","0.688339071915916","0.67106251168888","0.705615632142952","1"
"Yes","2016","direct migration background","in school","1","","","","1"
"Yes","2016","direct migration background","inadequately","36","0.40728171637794","0.306333415361575","0.508230017394304","1"
"Yes","2016","direct migration background","general elemantary","131","0.348990481373621","0.302682980176971","0.395297982570271","1"
"Yes","2016","direct migration background","middle vocational","404","0.44380045159106","0.412550621388216","0.475050281793904","1"
"Yes","2016","no migration background","general elemantary","256","0.480307018519691","0.439183576878761","0.521430460160621","1"
"Yes","2016","no migration background","inadequately","19","","","","1"
"Yes","2016","no migration background","vocational + Abi","498","0.569131047609835","0.536760728210672","0.601501367008998","1"
"Yes","2016","no migration background","higher vocational","439","0.594417076617559","0.559691221387838","0.62914293184728","1"
"Yes","2016","no migration background","middle vocational","2364","0.49542046186893","0.48130267957243","0.50953824416543","1"
"Yes","2016","no migration background","in school","6","","","","1"
"No","2017","no migration background","in school","","","","","2"
"No","2017","no migration background","inadequately","","","","","2"
"No","2017","no migration background","general elemantary","","","","","2"
"No","2017","no migration background","middle vocational","","","","","2"
"No","2017","no migration background","vocational + Abi","","","","","2"
"No","2017","no migration background","higher vocational","","","","","2"
"No","2017","no migration background","higher education","","","","","2"
"No","2017","direct migration background","in school","","","","","2"
"No","2017","direct migration background","inadequately","","","","","2"
"No","2017","direct migration background","general elemantary","","","","","2"
"No","2017","direct migration background","middle vocational","","","","","2"
"No","2017","direct migration background","vocational + Abi","","","","","2"
"No","2017","direct migration background","higher vocational","","","","","2"
"No","2017","direct migration background","higher education","","","","","2"
"No","2017","indirect migration background","in school","","","","","2"
"No","2017","indirect migration background","inadequately","","","","","2"
"No","2017","indirect migration background","general elemantary","","","","","2"
"No","2017","indirect migration background","middle vocational","","","","","2"
"No","2017","indirect migration background","vocational + Abi","","","","","2"
"No","2017","indirect migration background","higher vocational","","","","","2"
"No","2017","indirect migration background","higher education","","","","","2"
"Yes","2017","indirect migration background","general elemantary","","","","","1"
"Yes","2017","direct migration background","vocational + Abi","","","","","1"
"Yes","2017","direct migration background","higher vocational","","","","","1"
"Yes","2017","direct migration background","higher education","","","","","1"
"Yes","2017","indirect migration background","in school","","","","","1"
"Yes","2017","indirect migration background","inadequately","","","","","1"
"Yes","2017","indirect migration background","middle vocational","","","","","1"
"Yes","2017","indirect migration background","vocational + Abi","","","","","1"
"Yes","2017","indirect migration background","higher vocational","","","","","1"
"Yes","2017","indirect migration background","higher education","","","","","1"
"Yes","2017","no migration background","higher education","","","","","1"
"Yes","2017","direct migration background","inadequately","","","","","1"
"Yes","2017","direct migration background","middle vocational","","","","","1"
"Yes","2017","direct migration background","in school","","","","","1"
"Yes","2017","direct migration background","general elemantary","","","","","1"
"Yes","2017","no migration background","inadequately","","","","","1"
"Yes","2017","no migration background","general elemantary","","","","","1"
"Yes","2017","no migration background","vocational + Abi","","","","","1"
"Yes","2017","no migration background","middle vocational","","","","","1"
"Yes","2017","no migration background","higher vocational","","","","","1"
"Yes","2017","no migration background","in school","","","","","1"
"No","2018","no migration background","in school","","","","","2"
"No","2018","no migration background","inadequately","","","","","2"
"No","2018","no migration background","general elemantary","","","","","2"
"No","2018","no migration background","middle vocational","","","","","2"
"No","2018","no migration background","vocational + Abi","","","","","2"
"No","2018","no migration background","higher vocational","","","","","2"
"No","2018","no migration background","higher education","","","","","2"
"No","2018","direct migration background","in school","","","","","2"
"No","2018","direct migration background","inadequately","","","","","2"
"No","2018","direct migration background","general elemantary","","","","","2"
"No","2018","direct migration background","middle vocational","","","","","2"
"No","2018","direct migration background","vocational + Abi","","","","","2"
"No","2018","direct migration background","higher vocational","","","","","2"
"No","2018","direct migration background","higher education","","","","","2"
"No","2018","indirect migration background","in school","","","","","2"
"No","2018","indirect migration background","inadequately","","","","","2"
"No","2018","indirect migration background","general elemantary","","","","","2"
"No","2018","indirect migration background","middle vocational","","","","","2"
"No","2018","indirect migration background","vocational + Abi","","","","","2"
"No","2018","indirect migration background","higher vocational","","","","","2"
"No","2018","indirect migration background","higher education","","","","","2"
"Yes","2018","indirect migration background","general elemantary","","","","","1"
"Yes","2018","indirect migration background","in school","","","","","1"
"Yes","2018","indirect migration background","higher vocational","","","","","1"
"Yes","2018","direct migration background","vocational + Abi","","","","","1"
"Yes","2018","direct migration background","higher vocational","","","","","1"
"Yes","2018","direct migration background","higher education","","","","","1"
"Yes","2018","indirect migration background","inadequately","","","","","1"
"Yes","2018","indirect migration background","middle vocational","","","","","1"
"Yes","2018","indirect migration background","vocational + Abi","","","","","1"
"Yes","2018","indirect migration background","higher education","","","","","1"
"Yes","2018","direct migration background","general elemantary","","","","","1"
"Yes","2018","direct migration background","middle vocational","","","","","1"
"Yes","2018","direct migration background","in school","","","","","1"
"Yes","2018","no migration background","higher education","","","","","1"
"Yes","2018","direct migration background","inadequately","","","","","1"
"Yes","2018","no migration background","vocational + Abi","","","","","1"
"Yes","2018","no migration background","higher vocational","","","","","1"
"Yes","2018","no migration background","inadequately","","","","","1"
"Yes","2018","no migration background","middle vocational","","","","","1"
"Yes","2018","no migration background","general elemantary","","","","","1"
"Yes","2018","no migration background","in school","","","","","1"
"No","2019","no migration background","in school","24","","","","2"
"No","2019","no migration background","inadequately","35","0.567654234270372","0.43904616778442","0.696262300756323","2"
"No","2019","no migration background","general elemantary","408","0.572433384160563","0.535573037537589","0.609293730783537","2"
"No","2019","no migration background","middle vocational","2811","0.502554189681579","0.489006084456605","0.516102294906553","2"
"No","2019","no migration background","vocational + Abi","580","0.424819035253731","0.39648260931017","0.453155461197292","2"
"No","2019","no migration background","higher vocational","547","0.433357842089935","0.402797009948278","0.463918674231591","2"
"No","2019","no migration background","higher education","1621","0.337810422186389","0.322566654190737","0.353054190182042","2"
"No","2019","direct migration background","in school","4","","","","2"
"No","2019","direct migration background","inadequately","40","0.435324274998136","0.32311636812956","0.547532181866712","2"
"No","2019","direct migration background","general elemantary","195","0.621002437550173","0.566734444075822","0.675270431024523","2"
"No","2019","direct migration background","middle vocational","445","0.572243597663714","0.537916635147529","0.606570560179898","2"
"No","2019","direct migration background","vocational + Abi","181","0.472595200375696","0.419990235635972","0.525200165115419","2"
"No","2019","direct migration background","higher vocational","23","","","","2"
"No","2019","direct migration background","higher education","351","0.432012718562392","0.396054191093793","0.467971246030992","2"
"No","2019","indirect migration background","in school","7","","","","2"
"No","2019","indirect migration background","inadequately","11","","","","2"
"No","2019","indirect migration background","general elemantary","85","0.585040878836761","0.505660531052149","0.664421226621372","2"
"No","2019","indirect migration background","middle vocational","223","0.441147181302589","0.395624223910295","0.486670138694883","2"
"No","2019","indirect migration background","vocational + Abi","56","0.383126834314431","0.292687818720478","0.473565849908384","2"
"No","2019","indirect migration background","higher vocational","33","0.336603896479915","0.221725744547492","0.451482048412338","2"
"No","2019","indirect migration background","higher education","134","0.362364644154356","0.305655557392699","0.419073730916013","2"
"Yes","2019","direct migration background","vocational + Abi","165","0.527404799624304","0.474799834884581","0.580009764364028","1"
"Yes","2019","indirect migration background","general elemantary","63","0.414959121163239","0.335578773378628","0.494339468947851","1"
"Yes","2019","direct migration background","higher vocational","25","","","","1"
"Yes","2019","indirect migration background","in school","4","","","","1"
"Yes","2019","indirect migration background","middle vocational","234","0.558852818697411","0.513329861305117","0.604375776089705","1"
"Yes","2019","indirect migration background","higher vocational","32","0.663396103520085","0.548517951587662","0.778274255452508","1"
"Yes","2019","no migration background","higher education","2077","0.662189577813611","0.646945809817958","0.677433345809263","1"
"Yes","2019","direct migration background","in school","3","","","","1"
"Yes","2019","direct migration background","inadequately","35","0.564675725001864","0.452467818133288","0.67688363187044","1"
"Yes","2019","direct migration background","general elemantary","112","0.378997562449827","0.324729568975477","0.433265555924177","1"
"Yes","2019","direct migration background","middle vocational","353","0.427756402336286","0.393429439820102","0.462083364852471","1"
"Yes","2019","direct migration background","higher education","378","0.567987281437608","0.532028753969008","0.603945808906207","1"
"Yes","2019","indirect migration background","inadequately","7","","","","1"
"Yes","2019","indirect migration background","vocational + Abi","55","0.616873165685569","0.526434150091616","0.707312181279522","1"
"Yes","2019","indirect migration background","higher education","142","0.637635355845644","0.580926269083987","0.694344442607301","1"
"Yes","2019","no migration background","general elemantary","284","0.427566615839437","0.390706269216463","0.464426962462411","1"
"Yes","2019","no migration background","vocational + Abi","589","0.575180964746269","0.546844538802708","0.60351739068983","1"
"Yes","2019","no migration background","inadequately","22","","","","1"
"Yes","2019","no migration background","middle vocational","2421","0.497445810318421","0.483897705093447","0.510993915543395","1"
"Yes","2019","no migration background","higher vocational","463","0.566642157910065","0.536081325768409","0.597202990051722","1"
"Yes","2019","no migration background","in school","16","","","","1"
