"plb0050","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"No","2007","indirect migration background","(1a) inadequately completed","","","",""
"No","2007","indirect migration background","(1b) general elementary school","","","",""
"No","2007","indirect migration background","(1c) basic vocational qualification","","","",""
"No","2007","indirect migration background","(2b) intermediate general qualification","","","",""
"No","2007","indirect migration background","(2a) intermediate vocational","","","",""
"No","2007","indirect migration background","(2c_gen) general maturity certificate","","","",""
"No","2007","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"No","2007","indirect migration background","(3a) lower tertiary education","","","",""
"No","2007","indirect migration background","(3b) higher tertiary education","","","",""
"Yes","2008","no migration background","(0) in school","","","",""
"Yes","2008","no migration background","(1a) inadequately completed","","","",""
"Yes","2008","no migration background","(1b) general elementary school","","","",""
"Yes","2008","no migration background","(1c) basic vocational qualification","","","",""
"Yes","2008","no migration background","(2b) intermediate general qualification","","","",""
"Yes","2008","no migration background","(2a) intermediate vocational","","","",""
"Yes","2008","no migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2008","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2008","no migration background","(3a) lower tertiary education","","","",""
"Yes","2008","no migration background","(3b) higher tertiary education","","","",""
"Yes","2008","direct migration background","(0) in school","","","",""
"Yes","2008","direct migration background","(1a) inadequately completed","","","",""
"Yes","2008","direct migration background","(1b) general elementary school","","","",""
"Yes","2008","direct migration background","(1c) basic vocational qualification","","","",""
"Yes","2008","direct migration background","(2b) intermediate general qualification","","","",""
"Yes","2008","direct migration background","(2a) intermediate vocational","","","",""
"Yes","2008","direct migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2008","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2008","direct migration background","(3a) lower tertiary education","","","",""
"Yes","2008","direct migration background","(3b) higher tertiary education","","","",""
"Yes","2008","indirect migration background","(0) in school","","","",""
"Yes","2008","indirect migration background","(1a) inadequately completed","","","",""
"Yes","2008","indirect migration background","(1b) general elementary school","","","",""
"Yes","2008","indirect migration background","(1c) basic vocational qualification","","","",""
"Yes","2008","indirect migration background","(2b) intermediate general qualification","","","",""
"Yes","2008","indirect migration background","(2a) intermediate vocational","","","",""
"Yes","2008","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2008","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2008","indirect migration background","(3a) lower tertiary education","","","",""
"Yes","2008","indirect migration background","(3b) higher tertiary education","","","",""
"No","2008","no migration background","(0) in school","","","",""
"No","2008","no migration background","(1a) inadequately completed","","","",""
"No","2008","no migration background","(1b) general elementary school","","","",""
"No","2008","no migration background","(1c) basic vocational qualification","","","",""
"No","2008","no migration background","(2b) intermediate general qualification","","","",""
"No","2008","no migration background","(2a) intermediate vocational","","","",""
"No","2008","no migration background","(2c_gen) general maturity certificate","","","",""
"No","2008","no migration background","(2c_voc) vocational maturity certificate","","","",""
"No","2008","no migration background","(3a) lower tertiary education","","","",""
"No","2008","no migration background","(3b) higher tertiary education","","","",""
"No","2008","direct migration background","(0) in school","","","",""
"No","2008","direct migration background","(1a) inadequately completed","","","",""
"No","2008","direct migration background","(1b) general elementary school","","","",""
"No","2008","direct migration background","(1c) basic vocational qualification","","","",""
"No","2008","direct migration background","(2b) intermediate general qualification","","","",""
"No","2008","direct migration background","(2a) intermediate vocational","","","",""
"No","2008","direct migration background","(2c_gen) general maturity certificate","","","",""
"No","2008","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"No","2008","direct migration background","(3a) lower tertiary education","","","",""
"No","2008","direct migration background","(3b) higher tertiary education","","","",""
"No","2008","indirect migration background","(0) in school","","","",""
"No","2008","indirect migration background","(1a) inadequately completed","","","",""
"No","2008","indirect migration background","(1b) general elementary school","","","",""
"No","2008","indirect migration background","(1c) basic vocational qualification","","","",""
"No","2008","indirect migration background","(2b) intermediate general qualification","","","",""
"No","2008","indirect migration background","(2a) intermediate vocational","","","",""
"No","2008","indirect migration background","(2c_gen) general maturity certificate","","","",""
"No","2008","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"No","2008","indirect migration background","(3a) lower tertiary education","","","",""
"No","2008","indirect migration background","(3b) higher tertiary education","","","",""
"Yes","2009","no migration background","(0) in school","","","",""
"Yes","2009","no migration background","(1a) inadequately completed","","","",""
"Yes","2009","no migration background","(1b) general elementary school","","","",""
"Yes","2009","no migration background","(1c) basic vocational qualification","","","",""
"Yes","2009","no migration background","(2b) intermediate general qualification","","","",""
"Yes","2009","no migration background","(2a) intermediate vocational","","","",""
"Yes","2009","no migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2009","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2009","no migration background","(3a) lower tertiary education","","","",""
"Yes","2009","no migration background","(3b) higher tertiary education","","","",""
"Yes","2009","direct migration background","(0) in school","","","",""
"Yes","2009","direct migration background","(1a) inadequately completed","","","",""
"Yes","2009","direct migration background","(1b) general elementary school","","","",""
"Yes","2009","direct migration background","(1c) basic vocational qualification","","","",""
"Yes","2009","direct migration background","(2b) intermediate general qualification","","","",""
"Yes","2009","direct migration background","(2a) intermediate vocational","","","",""
"Yes","2009","direct migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2009","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2009","direct migration background","(3a) lower tertiary education","","","",""
"Yes","2009","direct migration background","(3b) higher tertiary education","","","",""
"Yes","2009","indirect migration background","(0) in school","","","",""
"Yes","2009","indirect migration background","(1a) inadequately completed","","","",""
"Yes","2009","indirect migration background","(1b) general elementary school","","","",""
"Yes","2009","indirect migration background","(1c) basic vocational qualification","","","",""
"Yes","2009","indirect migration background","(2b) intermediate general qualification","","","",""
"Yes","2009","indirect migration background","(2a) intermediate vocational","","","",""
"Yes","2009","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2009","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2009","indirect migration background","(3a) lower tertiary education","","","",""
"Yes","2009","indirect migration background","(3b) higher tertiary education","","","",""
"No","2009","no migration background","(0) in school","","","",""
"No","2009","no migration background","(1a) inadequately completed","","","",""
"No","2009","no migration background","(1b) general elementary school","","","",""
"No","2009","no migration background","(1c) basic vocational qualification","","","",""
"No","2009","no migration background","(2b) intermediate general qualification","","","",""
"No","2009","no migration background","(2a) intermediate vocational","","","",""
"No","2009","no migration background","(2c_gen) general maturity certificate","","","",""
"No","2009","no migration background","(2c_voc) vocational maturity certificate","","","",""
"No","2009","no migration background","(3a) lower tertiary education","","","",""
"No","2009","no migration background","(3b) higher tertiary education","","","",""
"No","2009","direct migration background","(0) in school","","","",""
"No","2009","direct migration background","(1a) inadequately completed","","","",""
"No","2009","direct migration background","(1b) general elementary school","","","",""
"No","2009","direct migration background","(1c) basic vocational qualification","","","",""
"No","2009","direct migration background","(2b) intermediate general qualification","","","",""
"No","2009","direct migration background","(2a) intermediate vocational","","","",""
"No","2009","direct migration background","(2c_gen) general maturity certificate","","","",""
"No","2009","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"No","2009","direct migration background","(3a) lower tertiary education","","","",""
"No","2009","direct migration background","(3b) higher tertiary education","","","",""
"No","2009","indirect migration background","(0) in school","","","",""
"No","2009","indirect migration background","(1a) inadequately completed","","","",""
"No","2009","indirect migration background","(1b) general elementary school","","","",""
"No","2009","indirect migration background","(1c) basic vocational qualification","","","",""
"No","2009","indirect migration background","(2b) intermediate general qualification","","","",""
"No","2009","indirect migration background","(2a) intermediate vocational","","","",""
"No","2009","indirect migration background","(2c_gen) general maturity certificate","","","",""
"No","2009","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"No","2009","indirect migration background","(3a) lower tertiary education","","","",""
"No","2009","indirect migration background","(3b) higher tertiary education","","","",""
"Yes","2010","no migration background","(0) in school","","","",""
"Yes","2010","no migration background","(1a) inadequately completed","","","",""
"Yes","2010","no migration background","(1b) general elementary school","","","",""
"Yes","2010","no migration background","(1c) basic vocational qualification","","","",""
"Yes","2010","no migration background","(2b) intermediate general qualification","","","",""
"Yes","2010","no migration background","(2a) intermediate vocational","","","",""
"Yes","2010","no migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2010","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2010","no migration background","(3a) lower tertiary education","","","",""
"Yes","2010","no migration background","(3b) higher tertiary education","","","",""
"Yes","2010","direct migration background","(0) in school","","","",""
"Yes","2010","direct migration background","(1a) inadequately completed","","","",""
"Yes","2010","direct migration background","(1b) general elementary school","","","",""
"Yes","2010","direct migration background","(1c) basic vocational qualification","","","",""
"Yes","2010","direct migration background","(2b) intermediate general qualification","","","",""
"Yes","2010","direct migration background","(2a) intermediate vocational","","","",""
"Yes","2010","direct migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2010","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2010","direct migration background","(3a) lower tertiary education","","","",""
"Yes","2010","direct migration background","(3b) higher tertiary education","","","",""
"Yes","2010","indirect migration background","(0) in school","","","",""
"Yes","2010","indirect migration background","(1a) inadequately completed","","","",""
"Yes","2010","indirect migration background","(1b) general elementary school","","","",""
"Yes","2010","indirect migration background","(1c) basic vocational qualification","","","",""
"Yes","2010","indirect migration background","(2b) intermediate general qualification","","","",""
"Yes","2010","indirect migration background","(2a) intermediate vocational","","","",""
"Yes","2010","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2010","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2010","indirect migration background","(3a) lower tertiary education","","","",""
"Yes","2010","indirect migration background","(3b) higher tertiary education","","","",""
"No","2010","no migration background","(0) in school","","","",""
"No","2010","no migration background","(1a) inadequately completed","","","",""
"No","2010","no migration background","(1b) general elementary school","","","",""
"No","2010","no migration background","(1c) basic vocational qualification","","","",""
"No","2010","no migration background","(2b) intermediate general qualification","","","",""
"No","2010","no migration background","(2a) intermediate vocational","","","",""
"No","2010","no migration background","(2c_gen) general maturity certificate","","","",""
"No","2010","no migration background","(2c_voc) vocational maturity certificate","","","",""
"No","2010","no migration background","(3a) lower tertiary education","","","",""
"No","2010","no migration background","(3b) higher tertiary education","","","",""
"No","2010","direct migration background","(0) in school","","","",""
"No","2010","direct migration background","(1a) inadequately completed","","","",""
"No","2010","direct migration background","(1b) general elementary school","","","",""
"No","2010","direct migration background","(1c) basic vocational qualification","","","",""
"No","2010","direct migration background","(2b) intermediate general qualification","","","",""
"No","2010","direct migration background","(2a) intermediate vocational","","","",""
"No","2010","direct migration background","(2c_gen) general maturity certificate","","","",""
"No","2010","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"No","2010","direct migration background","(3a) lower tertiary education","","","",""
"No","2010","direct migration background","(3b) higher tertiary education","","","",""
"No","2010","indirect migration background","(0) in school","","","",""
"No","2010","indirect migration background","(1a) inadequately completed","","","",""
"No","2010","indirect migration background","(1b) general elementary school","","","",""
"No","2010","indirect migration background","(1c) basic vocational qualification","","","",""
"No","2010","indirect migration background","(2b) intermediate general qualification","","","",""
"No","2010","indirect migration background","(2a) intermediate vocational","","","",""
"No","2010","indirect migration background","(2c_gen) general maturity certificate","","","",""
"No","2010","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"No","2010","indirect migration background","(3a) lower tertiary education","","","",""
"No","2010","indirect migration background","(3b) higher tertiary education","","","",""
"Yes","2011","no migration background","(0) in school","11","","",""
"Yes","2011","no migration background","(1a) inadequately completed","11","","",""
"Yes","2011","no migration background","(1b) general elementary school","121","0.49562123167996","0.437472228971746","0.553770234388173"
"Yes","2011","no migration background","(1c) basic vocational qualification","874","0.485668532253321","0.462936740446115","0.508400324060526"
"Yes","2011","no migration background","(2b) intermediate general qualification","119","0.477581184584896","0.416032207481933","0.539130161687859"
"Yes","2011","no migration background","(2a) intermediate vocational","1588","0.517795920427718","0.50030454059405","0.535287300261387"
"Yes","2011","no migration background","(2c_gen) general maturity certificate","146","0.515783565711932","0.456501916082034","0.57506521534183"
"Yes","2011","no migration background","(2c_voc) vocational maturity certificate","498","0.557518292482386","0.524923900415536","0.590112684549237"
"Yes","2011","no migration background","(3a) lower tertiary education","668","0.659265727554936","0.630460614744654","0.688070840365218"
"Yes","2011","no migration background","(3b) higher tertiary education","1006","0.620488420483064","0.596740517538023","0.644236323428105"
"Yes","2011","direct migration background","(0) in school","","","",""
"Yes","2011","direct migration background","(1a) inadequately completed","18","","",""
"Yes","2011","direct migration background","(1b) general elementary school","70","0.476656308395206","0.394216930842916","0.559095685947495"
"Yes","2011","direct migration background","(1c) basic vocational qualification","137","0.490183587679544","0.431313525331851","0.549053650027236"
"Yes","2011","direct migration background","(2b) intermediate general qualification","5","","",""
"Yes","2011","direct migration background","(2a) intermediate vocational","47","0.572814121593012","0.468869082576056","0.676759160609968"
"Yes","2011","direct migration background","(2c_gen) general maturity certificate","31","0.464184715116553","0.345649715761089","0.582719714472016"
"Yes","2011","direct migration background","(2c_voc) vocational maturity certificate","77","0.52443337737575","0.443975591191252","0.604891163560247"
"Yes","2011","direct migration background","(3a) lower tertiary education","28","","",""
"Yes","2011","direct migration background","(3b) higher tertiary education","87","0.559059480800223","0.483757072060748","0.634361889539697"
"Yes","2011","indirect migration background","(0) in school","1","","",""
"Yes","2011","indirect migration background","(1a) inadequately completed","1","","",""
"Yes","2011","indirect migration background","(1b) general elementary school","23","","",""
"Yes","2011","indirect migration background","(1c) basic vocational qualification","51","0.420294294950127","0.323549273397422","0.517039316502831"
"Yes","2011","indirect migration background","(2b) intermediate general qualification","17","","",""
"Yes","2011","indirect migration background","(2a) intermediate vocational","59","0.617315114059337","0.522991134539309","0.711639093579364"
"Yes","2011","indirect migration background","(2c_gen) general maturity certificate","17","","",""
"Yes","2011","indirect migration background","(2c_voc) vocational maturity certificate","27","","",""
"Yes","2011","indirect migration background","(3a) lower tertiary education","25","","",""
"Yes","2011","indirect migration background","(3b) higher tertiary education","37","0.58591757538971","0.462310071895399","0.709525078884022"
"No","2011","no migration background","(0) in school","14","","",""
"No","2011","no migration background","(1a) inadequately completed","32","0.799104614768109","0.679347682371286","0.918861547164932"
"No","2011","no migration background","(1b) general elementary school","163","0.50437876832004","0.446229765611827","0.562527771028254"
"No","2011","no migration background","(1c) basic vocational qualification","983","0.514331467746679","0.491599675939474","0.537063259553885"
"No","2011","no migration background","(2b) intermediate general qualification","134","0.522418815415104","0.460869838312141","0.583967792518067"
"No","2011","no migration background","(2a) intermediate vocational","1547","0.482204079572282","0.464712699738613","0.49969545940595"
"No","2011","no migration background","(2c_gen) general maturity certificate","127","0.484216434288068","0.42493478465817","0.543498083917966"
"No","2011","no migration background","(2c_voc) vocational maturity certificate","394","0.442481707517614","0.409887315450763","0.475076099584464"
"No","2011","no migration background","(3a) lower tertiary education","372","0.340734272445064","0.311929159634782","0.369539385255346"
"No","2011","no migration background","(3b) higher tertiary education","598","0.379511579516936","0.355763676571895","0.403259482461977"
"No","2011","direct migration background","(0) in school","","","",""
"No","2011","direct migration background","(1a) inadequately completed","16","","",""
"No","2011","direct migration background","(1b) general elementary school","71","0.523343691604794","0.440904314052505","0.605783069157084"
"No","2011","direct migration background","(1c) basic vocational qualification","140","0.509816412320456","0.450946349972764","0.568686474668149"
"No","2011","direct migration background","(2b) intermediate general qualification","8","","",""
"No","2011","direct migration background","(2a) intermediate vocational","40","0.427185878406988","0.323240839390032","0.531130917423944"
"No","2011","direct migration background","(2c_gen) general maturity certificate","37","0.535815284883447","0.417280285527984","0.654350284238911"
"No","2011","direct migration background","(2c_voc) vocational maturity certificate","71","0.47556662262425","0.395108836439753","0.556024408808748"
"No","2011","direct migration background","(3a) lower tertiary education","12","","",""
"No","2011","direct migration background","(3b) higher tertiary education","80","0.440940519199777","0.365638110460303","0.516242927939252"
"No","2011","indirect migration background","(0) in school","6","","",""
"No","2011","indirect migration background","(1a) inadequately completed","5","","",""
"No","2011","indirect migration background","(1b) general elementary school","24","","",""
"No","2011","indirect migration background","(1c) basic vocational qualification","49","0.579705705049873","0.482960683497169","0.676450726602578"
"No","2011","indirect migration background","(2b) intermediate general qualification","17","","",""
"No","2011","indirect migration background","(2a) intermediate vocational","43","0.382684885940663","0.288360906420636","0.477008865460691"
"No","2011","indirect migration background","(2c_gen) general maturity certificate","18","","",""
"No","2011","indirect migration background","(2c_voc) vocational maturity certificate","11","","",""
"No","2011","indirect migration background","(3a) lower tertiary education","8","","",""
"No","2011","indirect migration background","(3b) higher tertiary education","24","","",""
"Yes","2012","no migration background","(0) in school","","","",""
"Yes","2012","no migration background","(1a) inadequately completed","","","",""
"Yes","2012","no migration background","(1b) general elementary school","","","",""
"Yes","2012","no migration background","(1c) basic vocational qualification","","","",""
"Yes","2012","no migration background","(2b) intermediate general qualification","","","",""
"Yes","2012","no migration background","(2a) intermediate vocational","","","",""
"Yes","2012","no migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2012","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2012","no migration background","(3a) lower tertiary education","","","",""
"Yes","2012","no migration background","(3b) higher tertiary education","","","",""
"Yes","2012","direct migration background","(0) in school","","","",""
"Yes","2012","direct migration background","(1a) inadequately completed","","","",""
"Yes","2012","direct migration background","(1b) general elementary school","","","",""
"Yes","2012","direct migration background","(1c) basic vocational qualification","","","",""
"Yes","2012","direct migration background","(2b) intermediate general qualification","","","",""
"Yes","2012","direct migration background","(2a) intermediate vocational","","","",""
"Yes","2012","direct migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2012","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2012","direct migration background","(3a) lower tertiary education","","","",""
"Yes","2012","direct migration background","(3b) higher tertiary education","","","",""
"Yes","2012","indirect migration background","(0) in school","","","",""
"Yes","2012","indirect migration background","(1a) inadequately completed","","","",""
"Yes","2012","indirect migration background","(1b) general elementary school","","","",""
"Yes","2012","indirect migration background","(1c) basic vocational qualification","","","",""
"Yes","2012","indirect migration background","(2b) intermediate general qualification","","","",""
"Yes","2012","indirect migration background","(2a) intermediate vocational","","","",""
"Yes","2012","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2012","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2012","indirect migration background","(3a) lower tertiary education","","","",""
"Yes","2012","indirect migration background","(3b) higher tertiary education","","","",""
"No","2012","no migration background","(0) in school","","","",""
"No","2012","no migration background","(1a) inadequately completed","","","",""
"No","2012","no migration background","(1b) general elementary school","","","",""
"No","2012","no migration background","(1c) basic vocational qualification","","","",""
"No","2012","no migration background","(2b) intermediate general qualification","","","",""
"No","2012","no migration background","(2a) intermediate vocational","","","",""
"No","2012","no migration background","(2c_gen) general maturity certificate","","","",""
"No","2012","no migration background","(2c_voc) vocational maturity certificate","","","",""
"No","2012","no migration background","(3a) lower tertiary education","","","",""
"No","2012","no migration background","(3b) higher tertiary education","","","",""
"No","2012","direct migration background","(0) in school","","","",""
"No","2012","direct migration background","(1a) inadequately completed","","","",""
"No","2012","direct migration background","(1b) general elementary school","","","",""
"No","2012","direct migration background","(1c) basic vocational qualification","","","",""
"No","2012","direct migration background","(2b) intermediate general qualification","","","",""
"No","2012","direct migration background","(2a) intermediate vocational","","","",""
"No","2012","direct migration background","(2c_gen) general maturity certificate","","","",""
"No","2012","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"No","2012","direct migration background","(3a) lower tertiary education","","","",""
"No","2012","direct migration background","(3b) higher tertiary education","","","",""
"No","2012","indirect migration background","(0) in school","","","",""
"No","2012","indirect migration background","(1a) inadequately completed","","","",""
"No","2012","indirect migration background","(1b) general elementary school","","","",""
"No","2012","indirect migration background","(1c) basic vocational qualification","","","",""
"No","2012","indirect migration background","(2b) intermediate general qualification","","","",""
"No","2012","indirect migration background","(2a) intermediate vocational","","","",""
"No","2012","indirect migration background","(2c_gen) general maturity certificate","","","",""
"No","2012","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"No","2012","indirect migration background","(3a) lower tertiary education","","","",""
"No","2012","indirect migration background","(3b) higher tertiary education","","","",""
"Yes","2013","no migration background","(0) in school","","","",""
"Yes","2013","no migration background","(1a) inadequately completed","","","",""
"Yes","2013","no migration background","(1b) general elementary school","","","",""
"Yes","2013","no migration background","(1c) basic vocational qualification","","","",""
"Yes","2013","no migration background","(2b) intermediate general qualification","","","",""
"Yes","2013","no migration background","(2a) intermediate vocational","","","",""
"Yes","2013","no migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2013","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2013","no migration background","(3a) lower tertiary education","","","",""
"Yes","2013","no migration background","(3b) higher tertiary education","","","",""
"Yes","2013","direct migration background","(0) in school","","","",""
"Yes","2013","direct migration background","(1a) inadequately completed","","","",""
"Yes","2013","direct migration background","(1b) general elementary school","","","",""
"Yes","2013","direct migration background","(1c) basic vocational qualification","","","",""
"Yes","2013","direct migration background","(2b) intermediate general qualification","","","",""
"Yes","2013","direct migration background","(2a) intermediate vocational","","","",""
"Yes","2013","direct migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2013","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2013","direct migration background","(3a) lower tertiary education","","","",""
"Yes","2013","direct migration background","(3b) higher tertiary education","","","",""
"Yes","2013","indirect migration background","(0) in school","","","",""
"Yes","2013","indirect migration background","(1a) inadequately completed","","","",""
"Yes","2013","indirect migration background","(1b) general elementary school","","","",""
"Yes","2013","indirect migration background","(1c) basic vocational qualification","","","",""
"Yes","2013","indirect migration background","(2b) intermediate general qualification","","","",""
"Yes","2013","indirect migration background","(2a) intermediate vocational","","","",""
"Yes","2013","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2013","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2013","indirect migration background","(3a) lower tertiary education","","","",""
"Yes","2013","indirect migration background","(3b) higher tertiary education","","","",""
"No","2013","no migration background","(0) in school","","","",""
"No","2013","no migration background","(1a) inadequately completed","","","",""
"No","2013","no migration background","(1b) general elementary school","","","",""
"No","2013","no migration background","(1c) basic vocational qualification","","","",""
"No","2013","no migration background","(2b) intermediate general qualification","","","",""
"No","2013","no migration background","(2a) intermediate vocational","","","",""
"No","2013","no migration background","(2c_gen) general maturity certificate","","","",""
"No","2013","no migration background","(2c_voc) vocational maturity certificate","","","",""
"No","2013","no migration background","(3a) lower tertiary education","","","",""
"No","2013","no migration background","(3b) higher tertiary education","","","",""
"No","2013","direct migration background","(0) in school","","","",""
"No","2013","direct migration background","(1a) inadequately completed","","","",""
"No","2013","direct migration background","(1b) general elementary school","","","",""
"No","2013","direct migration background","(1c) basic vocational qualification","","","",""
"No","2013","direct migration background","(2b) intermediate general qualification","","","",""
"No","2013","direct migration background","(2a) intermediate vocational","","","",""
"No","2013","direct migration background","(2c_gen) general maturity certificate","","","",""
"No","2013","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"No","2013","direct migration background","(3a) lower tertiary education","","","",""
"No","2013","direct migration background","(3b) higher tertiary education","","","",""
"No","2013","indirect migration background","(0) in school","","","",""
"No","2013","indirect migration background","(1a) inadequately completed","","","",""
"No","2013","indirect migration background","(1b) general elementary school","","","",""
"No","2013","indirect migration background","(1c) basic vocational qualification","","","",""
"No","2013","indirect migration background","(2b) intermediate general qualification","","","",""
"No","2013","indirect migration background","(2a) intermediate vocational","","","",""
"No","2013","indirect migration background","(2c_gen) general maturity certificate","","","",""
"No","2013","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"No","2013","indirect migration background","(3a) lower tertiary education","","","",""
"No","2013","indirect migration background","(3b) higher tertiary education","","","",""
"Yes","2014","no migration background","(0) in school","","","",""
"Yes","2014","no migration background","(1a) inadequately completed","","","",""
"Yes","2014","no migration background","(1b) general elementary school","","","",""
"Yes","2014","no migration background","(1c) basic vocational qualification","","","",""
"Yes","2014","no migration background","(2b) intermediate general qualification","","","",""
"Yes","2014","no migration background","(2a) intermediate vocational","","","",""
"Yes","2014","no migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2014","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2014","no migration background","(3a) lower tertiary education","","","",""
"Yes","2014","no migration background","(3b) higher tertiary education","","","",""
"Yes","2014","direct migration background","(0) in school","","","",""
"Yes","2014","direct migration background","(1a) inadequately completed","","","",""
"Yes","2014","direct migration background","(1b) general elementary school","","","",""
"Yes","2014","direct migration background","(1c) basic vocational qualification","","","",""
"Yes","2014","direct migration background","(2b) intermediate general qualification","","","",""
"Yes","2014","direct migration background","(2a) intermediate vocational","","","",""
"Yes","2014","direct migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2014","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2014","direct migration background","(3a) lower tertiary education","","","",""
"Yes","2014","direct migration background","(3b) higher tertiary education","","","",""
"Yes","2014","indirect migration background","(0) in school","","","",""
"Yes","2014","indirect migration background","(1a) inadequately completed","","","",""
"Yes","2014","indirect migration background","(1b) general elementary school","","","",""
"Yes","2014","indirect migration background","(1c) basic vocational qualification","","","",""
"Yes","2014","indirect migration background","(2b) intermediate general qualification","","","",""
"Yes","2014","indirect migration background","(2a) intermediate vocational","","","",""
"Yes","2014","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2014","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2014","indirect migration background","(3a) lower tertiary education","","","",""
"Yes","2014","indirect migration background","(3b) higher tertiary education","","","",""
"No","2014","no migration background","(0) in school","","","",""
"No","2014","no migration background","(1a) inadequately completed","","","",""
"No","2014","no migration background","(1b) general elementary school","","","",""
"No","2014","no migration background","(1c) basic vocational qualification","","","",""
"No","2014","no migration background","(2b) intermediate general qualification","","","",""
"No","2014","no migration background","(2a) intermediate vocational","","","",""
"No","2014","no migration background","(2c_gen) general maturity certificate","","","",""
"No","2014","no migration background","(2c_voc) vocational maturity certificate","","","",""
"No","2014","no migration background","(3a) lower tertiary education","","","",""
"No","2014","no migration background","(3b) higher tertiary education","","","",""
"No","2014","direct migration background","(0) in school","","","",""
"No","2014","direct migration background","(1a) inadequately completed","","","",""
"No","2014","direct migration background","(1b) general elementary school","","","",""
"No","2014","direct migration background","(1c) basic vocational qualification","","","",""
"No","2014","direct migration background","(2b) intermediate general qualification","","","",""
"No","2014","direct migration background","(2a) intermediate vocational","","","",""
"No","2014","direct migration background","(2c_gen) general maturity certificate","","","",""
"No","2014","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"No","2014","direct migration background","(3a) lower tertiary education","","","",""
"No","2014","direct migration background","(3b) higher tertiary education","","","",""
"No","2014","indirect migration background","(0) in school","","","",""
"No","2014","indirect migration background","(1a) inadequately completed","","","",""
"No","2014","indirect migration background","(1b) general elementary school","","","",""
"No","2014","indirect migration background","(1c) basic vocational qualification","","","",""
"No","2014","indirect migration background","(2b) intermediate general qualification","","","",""
"No","2014","indirect migration background","(2a) intermediate vocational","","","",""
"No","2014","indirect migration background","(2c_gen) general maturity certificate","","","",""
"No","2014","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"No","2014","indirect migration background","(3a) lower tertiary education","","","",""
"No","2014","indirect migration background","(3b) higher tertiary education","","","",""
"Yes","2015","no migration background","(0) in school","","","",""
"Yes","2015","no migration background","(1a) inadequately completed","","","",""
"Yes","2015","no migration background","(1b) general elementary school","","","",""
"Yes","2015","no migration background","(1c) basic vocational qualification","","","",""
"Yes","2015","no migration background","(2b) intermediate general qualification","","","",""
"Yes","2015","no migration background","(2a) intermediate vocational","","","",""
"Yes","2015","no migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2015","no migration background","(2c_voc) vocational maturity certificate","","","",""
