"plb0050","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Yes","2007","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Yes","2007","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"No","2007","lower secondary degree","1-pers.-HH","","","",""
"No","2007","lower secondary degree","(Married) couple without C. ","","","",""
"No","2007","lower secondary degree","Single parent ","","","",""
"No","2007","lower secondary degree","Couple + C. LE 16 ","","","",""
"No","2007","lower secondary degree","Couple + C. GT 16 ","","","",""
"No","2007","lower secondary degree","Couple + C. LE and GT 16","","","",""
"No","2007","secondary school degree","1-pers.-HH","","","",""
"No","2007","secondary school degree","(Married) couple without C. ","","","",""
"No","2007","secondary school degree","Single parent ","","","",""
"No","2007","secondary school degree","Couple + C. LE 16 ","","","",""
"No","2007","secondary school degree","Couple + C. GT 16 ","","","",""
"No","2007","secondary school degree","Couple + C. LE and GT 16","","","",""
"No","2007","college entrance qualification","1-pers.-HH","","","",""
"No","2007","college entrance qualification","(Married) couple without C. ","","","",""
"No","2007","college entrance qualification","Single parent ","","","",""
"No","2007","college entrance qualification","Couple + C. LE 16 ","","","",""
"No","2007","college entrance qualification","Couple + C. GT 16 ","","","",""
"No","2007","college entrance qualification","Couple + C. LE and GT 16","","","",""
"No","2007","Other degree","1-pers.-HH","","","",""
"No","2007","Other degree","(Married) couple without C. ","","","",""
"No","2007","Other degree","Single parent ","","","",""
"No","2007","Other degree","Couple + C. LE 16 ","","","",""
"No","2007","Other degree","Couple + C. GT 16 ","","","",""
"No","2007","Other degree","Couple + C. LE and GT 16","","","",""
"No","2007","no degree/no degree yet","1-pers.-HH","","","",""
"No","2007","no degree/no degree yet","(Married) couple without C. ","","","",""
"No","2007","no degree/no degree yet","Single parent ","","","",""
"No","2007","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"No","2007","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"No","2007","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Yes","2008","lower secondary degree","1-pers.-HH","","","",""
"Yes","2008","lower secondary degree","(Married) couple without C. ","","","",""
"Yes","2008","lower secondary degree","Single parent ","","","",""
"Yes","2008","lower secondary degree","Couple + C. LE 16 ","","","",""
"Yes","2008","lower secondary degree","Couple + C. GT 16 ","","","",""
"Yes","2008","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Yes","2008","secondary school degree","1-pers.-HH","","","",""
"Yes","2008","secondary school degree","(Married) couple without C. ","","","",""
"Yes","2008","secondary school degree","Single parent ","","","",""
"Yes","2008","secondary school degree","Couple + C. LE 16 ","","","",""
"Yes","2008","secondary school degree","Couple + C. GT 16 ","","","",""
"Yes","2008","secondary school degree","Couple + C. LE and GT 16","","","",""
"Yes","2008","college entrance qualification","1-pers.-HH","","","",""
"Yes","2008","college entrance qualification","(Married) couple without C. ","","","",""
"Yes","2008","college entrance qualification","Single parent ","","","",""
"Yes","2008","college entrance qualification","Couple + C. LE 16 ","","","",""
"Yes","2008","college entrance qualification","Couple + C. GT 16 ","","","",""
"Yes","2008","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Yes","2008","Other degree","1-pers.-HH","","","",""
"Yes","2008","Other degree","(Married) couple without C. ","","","",""
"Yes","2008","Other degree","Single parent ","","","",""
"Yes","2008","Other degree","Couple + C. LE 16 ","","","",""
"Yes","2008","Other degree","Couple + C. GT 16 ","","","",""
"Yes","2008","Other degree","Couple + C. LE and GT 16","","","",""
"Yes","2008","no degree/no degree yet","1-pers.-HH","","","",""
"Yes","2008","no degree/no degree yet","(Married) couple without C. ","","","",""
"Yes","2008","no degree/no degree yet","Single parent ","","","",""
"Yes","2008","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Yes","2008","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Yes","2008","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"No","2008","lower secondary degree","1-pers.-HH","","","",""
"No","2008","lower secondary degree","(Married) couple without C. ","","","",""
"No","2008","lower secondary degree","Single parent ","","","",""
"No","2008","lower secondary degree","Couple + C. LE 16 ","","","",""
"No","2008","lower secondary degree","Couple + C. GT 16 ","","","",""
"No","2008","lower secondary degree","Couple + C. LE and GT 16","","","",""
"No","2008","secondary school degree","1-pers.-HH","","","",""
"No","2008","secondary school degree","(Married) couple without C. ","","","",""
"No","2008","secondary school degree","Single parent ","","","",""
"No","2008","secondary school degree","Couple + C. LE 16 ","","","",""
"No","2008","secondary school degree","Couple + C. GT 16 ","","","",""
"No","2008","secondary school degree","Couple + C. LE and GT 16","","","",""
"No","2008","college entrance qualification","1-pers.-HH","","","",""
"No","2008","college entrance qualification","(Married) couple without C. ","","","",""
"No","2008","college entrance qualification","Single parent ","","","",""
"No","2008","college entrance qualification","Couple + C. LE 16 ","","","",""
"No","2008","college entrance qualification","Couple + C. GT 16 ","","","",""
"No","2008","college entrance qualification","Couple + C. LE and GT 16","","","",""
"No","2008","Other degree","1-pers.-HH","","","",""
"No","2008","Other degree","(Married) couple without C. ","","","",""
"No","2008","Other degree","Single parent ","","","",""
"No","2008","Other degree","Couple + C. LE 16 ","","","",""
"No","2008","Other degree","Couple + C. GT 16 ","","","",""
"No","2008","Other degree","Couple + C. LE and GT 16","","","",""
"No","2008","no degree/no degree yet","1-pers.-HH","","","",""
"No","2008","no degree/no degree yet","(Married) couple without C. ","","","",""
"No","2008","no degree/no degree yet","Single parent ","","","",""
"No","2008","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"No","2008","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"No","2008","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Yes","2009","lower secondary degree","1-pers.-HH","","","",""
"Yes","2009","lower secondary degree","(Married) couple without C. ","","","",""
"Yes","2009","lower secondary degree","Single parent ","","","",""
"Yes","2009","lower secondary degree","Couple + C. LE 16 ","","","",""
"Yes","2009","lower secondary degree","Couple + C. GT 16 ","","","",""
"Yes","2009","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Yes","2009","secondary school degree","1-pers.-HH","","","",""
"Yes","2009","secondary school degree","(Married) couple without C. ","","","",""
"Yes","2009","secondary school degree","Single parent ","","","",""
"Yes","2009","secondary school degree","Couple + C. LE 16 ","","","",""
"Yes","2009","secondary school degree","Couple + C. GT 16 ","","","",""
"Yes","2009","secondary school degree","Couple + C. LE and GT 16","","","",""
"Yes","2009","college entrance qualification","1-pers.-HH","","","",""
"Yes","2009","college entrance qualification","(Married) couple without C. ","","","",""
"Yes","2009","college entrance qualification","Single parent ","","","",""
"Yes","2009","college entrance qualification","Couple + C. LE 16 ","","","",""
"Yes","2009","college entrance qualification","Couple + C. GT 16 ","","","",""
"Yes","2009","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Yes","2009","Other degree","1-pers.-HH","","","",""
"Yes","2009","Other degree","(Married) couple without C. ","","","",""
"Yes","2009","Other degree","Single parent ","","","",""
"Yes","2009","Other degree","Couple + C. LE 16 ","","","",""
"Yes","2009","Other degree","Couple + C. GT 16 ","","","",""
"Yes","2009","Other degree","Couple + C. LE and GT 16","","","",""
"Yes","2009","no degree/no degree yet","1-pers.-HH","","","",""
"Yes","2009","no degree/no degree yet","(Married) couple without C. ","","","",""
"Yes","2009","no degree/no degree yet","Single parent ","","","",""
"Yes","2009","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Yes","2009","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Yes","2009","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"No","2009","lower secondary degree","1-pers.-HH","","","",""
"No","2009","lower secondary degree","(Married) couple without C. ","","","",""
"No","2009","lower secondary degree","Single parent ","","","",""
"No","2009","lower secondary degree","Couple + C. LE 16 ","","","",""
"No","2009","lower secondary degree","Couple + C. GT 16 ","","","",""
"No","2009","lower secondary degree","Couple + C. LE and GT 16","","","",""
"No","2009","secondary school degree","1-pers.-HH","","","",""
"No","2009","secondary school degree","(Married) couple without C. ","","","",""
"No","2009","secondary school degree","Single parent ","","","",""
"No","2009","secondary school degree","Couple + C. LE 16 ","","","",""
"No","2009","secondary school degree","Couple + C. GT 16 ","","","",""
"No","2009","secondary school degree","Couple + C. LE and GT 16","","","",""
"No","2009","college entrance qualification","1-pers.-HH","","","",""
"No","2009","college entrance qualification","(Married) couple without C. ","","","",""
"No","2009","college entrance qualification","Single parent ","","","",""
"No","2009","college entrance qualification","Couple + C. LE 16 ","","","",""
"No","2009","college entrance qualification","Couple + C. GT 16 ","","","",""
"No","2009","college entrance qualification","Couple + C. LE and GT 16","","","",""
"No","2009","Other degree","1-pers.-HH","","","",""
"No","2009","Other degree","(Married) couple without C. ","","","",""
"No","2009","Other degree","Single parent ","","","",""
"No","2009","Other degree","Couple + C. LE 16 ","","","",""
"No","2009","Other degree","Couple + C. GT 16 ","","","",""
"No","2009","Other degree","Couple + C. LE and GT 16","","","",""
"No","2009","no degree/no degree yet","1-pers.-HH","","","",""
"No","2009","no degree/no degree yet","(Married) couple without C. ","","","",""
"No","2009","no degree/no degree yet","Single parent ","","","",""
"No","2009","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"No","2009","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"No","2009","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Yes","2010","lower secondary degree","1-pers.-HH","","","",""
"Yes","2010","lower secondary degree","(Married) couple without C. ","","","",""
"Yes","2010","lower secondary degree","Single parent ","","","",""
"Yes","2010","lower secondary degree","Couple + C. LE 16 ","","","",""
"Yes","2010","lower secondary degree","Couple + C. GT 16 ","","","",""
"Yes","2010","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Yes","2010","secondary school degree","1-pers.-HH","","","",""
"Yes","2010","secondary school degree","(Married) couple without C. ","","","",""
"Yes","2010","secondary school degree","Single parent ","","","",""
"Yes","2010","secondary school degree","Couple + C. LE 16 ","","","",""
"Yes","2010","secondary school degree","Couple + C. GT 16 ","","","",""
"Yes","2010","secondary school degree","Couple + C. LE and GT 16","","","",""
"Yes","2010","college entrance qualification","1-pers.-HH","","","",""
"Yes","2010","college entrance qualification","(Married) couple without C. ","","","",""
"Yes","2010","college entrance qualification","Single parent ","","","",""
"Yes","2010","college entrance qualification","Couple + C. LE 16 ","","","",""
"Yes","2010","college entrance qualification","Couple + C. GT 16 ","","","",""
"Yes","2010","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Yes","2010","Other degree","1-pers.-HH","","","",""
"Yes","2010","Other degree","(Married) couple without C. ","","","",""
"Yes","2010","Other degree","Single parent ","","","",""
"Yes","2010","Other degree","Couple + C. LE 16 ","","","",""
"Yes","2010","Other degree","Couple + C. GT 16 ","","","",""
"Yes","2010","Other degree","Couple + C. LE and GT 16","","","",""
"Yes","2010","no degree/no degree yet","1-pers.-HH","","","",""
"Yes","2010","no degree/no degree yet","(Married) couple without C. ","","","",""
"Yes","2010","no degree/no degree yet","Single parent ","","","",""
"Yes","2010","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Yes","2010","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Yes","2010","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"No","2010","lower secondary degree","1-pers.-HH","","","",""
"No","2010","lower secondary degree","(Married) couple without C. ","","","",""
"No","2010","lower secondary degree","Single parent ","","","",""
"No","2010","lower secondary degree","Couple + C. LE 16 ","","","",""
"No","2010","lower secondary degree","Couple + C. GT 16 ","","","",""
"No","2010","lower secondary degree","Couple + C. LE and GT 16","","","",""
"No","2010","secondary school degree","1-pers.-HH","","","",""
"No","2010","secondary school degree","(Married) couple without C. ","","","",""
"No","2010","secondary school degree","Single parent ","","","",""
"No","2010","secondary school degree","Couple + C. LE 16 ","","","",""
"No","2010","secondary school degree","Couple + C. GT 16 ","","","",""
"No","2010","secondary school degree","Couple + C. LE and GT 16","","","",""
"No","2010","college entrance qualification","1-pers.-HH","","","",""
"No","2010","college entrance qualification","(Married) couple without C. ","","","",""
"No","2010","college entrance qualification","Single parent ","","","",""
"No","2010","college entrance qualification","Couple + C. LE 16 ","","","",""
"No","2010","college entrance qualification","Couple + C. GT 16 ","","","",""
"No","2010","college entrance qualification","Couple + C. LE and GT 16","","","",""
"No","2010","Other degree","1-pers.-HH","","","",""
"No","2010","Other degree","(Married) couple without C. ","","","",""
"No","2010","Other degree","Single parent ","","","",""
"No","2010","Other degree","Couple + C. LE 16 ","","","",""
"No","2010","Other degree","Couple + C. GT 16 ","","","",""
"No","2010","Other degree","Couple + C. LE and GT 16","","","",""
"No","2010","no degree/no degree yet","1-pers.-HH","","","",""
"No","2010","no degree/no degree yet","(Married) couple without C. ","","","",""
"No","2010","no degree/no degree yet","Single parent ","","","",""
"No","2010","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"No","2010","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"No","2010","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Yes","2011","lower secondary degree","1-pers.-HH","141","0.484501593552844","0.428137063807507","0.54086612329818"
"Yes","2011","lower secondary degree","(Married) couple without C. ","376","0.51057060440327","0.475444400255235","0.545696808551306"
"Yes","2011","lower secondary degree","Single parent ","71","0.416102615599125","0.342224038284611","0.489981192913638"
"Yes","2011","lower secondary degree","Couple + C. LE 16 ","228","0.520120430655331","0.475473291103335","0.564767570207327"
"Yes","2011","lower secondary degree","Couple + C. GT 16 ","240","0.48691783400018","0.442751958885439","0.531083709114921"
"Yes","2011","lower secondary degree","Couple + C. LE and GT 16","87","0.370108807155012","0.304333876907438","0.435883737402587"
"Yes","2011","secondary school degree","1-pers.-HH","258","0.526108423898222","0.481987696703669","0.570229151092774"
"Yes","2011","secondary school degree","(Married) couple without C. ","675","0.55486357757749","0.52704451250878","0.5826826426462"
"Yes","2011","secondary school degree","Single parent ","125","0.453225415699214","0.39271603548528","0.513734795913148"
"Yes","2011","secondary school degree","Couple + C. LE 16 ","442","0.535715669036121","0.503023892646924","0.568407445425319"
"Yes","2011","secondary school degree","Couple + C. GT 16 ","378","0.474746859486327","0.439475832308341","0.510017886664313"
"Yes","2011","secondary school degree","Couple + C. LE and GT 16","145","0.527799372992885","0.471772564244343","0.583826181741426"
"Yes","2011","college entrance qualification","1-pers.-HH","345","0.60819896724579","0.567947705883145","0.648450228608435"
"Yes","2011","college entrance qualification","(Married) couple without C. ","727","0.596857299981641","0.568963702742919","0.624750897220363"
"Yes","2011","college entrance qualification","Single parent ","109","0.543526272793153","0.472700804525273","0.614351741061033"
"Yes","2011","college entrance qualification","Couple + C. LE 16 ","551","0.638489772286801","0.606854724351792","0.670124820221809"
"Yes","2011","college entrance qualification","Couple + C. GT 16 ","366","0.602829650689008","0.563480027256514","0.642179274121501"
"Yes","2011","college entrance qualification","Couple + C. LE and GT 16","128","0.609339858495651","0.542713845368502","0.6759658716228"
"Yes","2011","Other degree","1-pers.-HH","23","","",""
"Yes","2011","Other degree","(Married) couple without C. ","66","0.462385325889063","0.381511266664345","0.543259385113781"
"Yes","2011","Other degree","Single parent ","18","","",""
"Yes","2011","Other degree","Couple + C. LE 16 ","58","0.606282368204626","0.51456222095055","0.698002515458703"
"Yes","2011","Other degree","Couple + C. GT 16 ","50","0.486074659010218","0.389079622336165","0.58306969568427"
"Yes","2011","Other degree","Couple + C. LE and GT 16","25","","",""
"Yes","2011","no degree/no degree yet","1-pers.-HH","1","","",""
"Yes","2011","no degree/no degree yet","(Married) couple without C. ","11","","",""
"Yes","2011","no degree/no degree yet","Single parent ","1","","",""
"Yes","2011","no degree/no degree yet","Couple + C. LE 16 ","8","","",""
"Yes","2011","no degree/no degree yet","Couple + C. GT 16 ","10","","",""
"Yes","2011","no degree/no degree yet","Couple + C. LE and GT 16","10","","",""
"No","2011","lower secondary degree","1-pers.-HH","161","0.515498406447156","0.45913387670182","0.571862936192493"
"No","2011","lower secondary degree","(Married) couple without C. ","402","0.48942939559673","0.454303191448694","0.524555599744765"
"No","2011","lower secondary degree","Single parent ","100","0.583897384400875","0.510018807086362","0.657775961715389"
"No","2011","lower secondary degree","Couple + C. LE 16 ","253","0.479879569344669","0.435232429792673","0.524526708896665"
"No","2011","lower secondary degree","Couple + C. GT 16 ","252","0.51308216599982","0.468916290885079","0.557248041114561"
"No","2011","lower secondary degree","Couple + C. LE and GT 16","120","0.629891192844988","0.564116262597413","0.695666123092562"
"No","2011","secondary school degree","1-pers.-HH","234","0.473891576101778","0.429770848907226","0.518012303296331"
"No","2011","secondary school degree","(Married) couple without C. ","551","0.44513642242251","0.4173173573538","0.47295548749122"
"No","2011","secondary school degree","Single parent ","135","0.546774584300786","0.486265204086852","0.60728396451472"
"No","2011","secondary school degree","Couple + C. LE 16 ","452","0.464284330963879","0.431592554574681","0.496976107353076"
"No","2011","secondary school degree","Couple + C. GT 16 ","392","0.525253140513673","0.489982113335686","0.560524167691659"
"No","2011","secondary school degree","Couple + C. LE and GT 16","160","0.472200627007115","0.416173818258574","0.528227435755657"
"No","2011","college entrance qualification","1-pers.-HH","220","0.39180103275421","0.351549771391565","0.432052294116855"
"No","2011","college entrance qualification","(Married) couple without C. ","461","0.403142700018359","0.375249102779637","0.431036297257081"
"No","2011","college entrance qualification","Single parent ","81","0.456473727206847","0.385648258938967","0.527299195474727"
"No","2011","college entrance qualification","Couple + C. LE 16 ","335","0.361510227713199","0.329875179778191","0.393145275648208"
"No","2011","college entrance qualification","Couple + C. GT 16 ","228","0.397170349310992","0.357820725878499","0.436519972743486"
"No","2011","college entrance qualification","Couple + C. LE and GT 16","78","0.390660141504349","0.3240341283772","0.457286154631498"
"No","2011","Other degree","1-pers.-HH","21","","",""
"No","2011","Other degree","(Married) couple without C. ","80","0.537614674110937","0.456740614886219","0.618488733335655"
"No","2011","Other degree","Single parent ","9","","",""
"No","2011","Other degree","Couple + C. LE 16 ","51","0.393717631795374","0.301997484541297","0.48543777904945"
"No","2011","Other degree","Couple + C. GT 16 ","52","0.513925340989782","0.41693030431573","0.610920377663835"
"No","2011","Other degree","Couple + C. LE and GT 16","43","0.587912508459756","0.470923596754992","0.704901420164519"
"No","2011","no degree/no degree yet","1-pers.-HH","7","","",""
"No","2011","no degree/no degree yet","(Married) couple without C. ","18","","",""
"No","2011","no degree/no degree yet","Single parent ","13","","",""
"No","2011","no degree/no degree yet","Couple + C. LE 16 ","6","","",""
"No","2011","no degree/no degree yet","Couple + C. GT 16 ","19","","",""
"No","2011","no degree/no degree yet","Couple + C. LE and GT 16","5","","",""
"Yes","2012","lower secondary degree","1-pers.-HH","","","",""
"Yes","2012","lower secondary degree","(Married) couple without C. ","","","",""
"Yes","2012","lower secondary degree","Single parent ","","","",""
"Yes","2012","lower secondary degree","Couple + C. LE 16 ","","","",""
"Yes","2012","lower secondary degree","Couple + C. GT 16 ","","","",""
"Yes","2012","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Yes","2012","secondary school degree","1-pers.-HH","","","",""
"Yes","2012","secondary school degree","(Married) couple without C. ","","","",""
"Yes","2012","secondary school degree","Single parent ","","","",""
"Yes","2012","secondary school degree","Couple + C. LE 16 ","","","",""
"Yes","2012","secondary school degree","Couple + C. GT 16 ","","","",""
"Yes","2012","secondary school degree","Couple + C. LE and GT 16","","","",""
"Yes","2012","college entrance qualification","1-pers.-HH","","","",""
"Yes","2012","college entrance qualification","(Married) couple without C. ","","","",""
"Yes","2012","college entrance qualification","Single parent ","","","",""
"Yes","2012","college entrance qualification","Couple + C. LE 16 ","","","",""
"Yes","2012","college entrance qualification","Couple + C. GT 16 ","","","",""
"Yes","2012","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Yes","2012","Other degree","1-pers.-HH","","","",""
"Yes","2012","Other degree","(Married) couple without C. ","","","",""
"Yes","2012","Other degree","Single parent ","","","",""
"Yes","2012","Other degree","Couple + C. LE 16 ","","","",""
"Yes","2012","Other degree","Couple + C. GT 16 ","","","",""
"Yes","2012","Other degree","Couple + C. LE and GT 16","","","",""
"Yes","2012","no degree/no degree yet","1-pers.-HH","","","",""
"Yes","2012","no degree/no degree yet","(Married) couple without C. ","","","",""
"Yes","2012","no degree/no degree yet","Single parent ","","","",""
"Yes","2012","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Yes","2012","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Yes","2012","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"No","2012","lower secondary degree","1-pers.-HH","","","",""
"No","2012","lower secondary degree","(Married) couple without C. ","","","",""
"No","2012","lower secondary degree","Single parent ","","","",""
"No","2012","lower secondary degree","Couple + C. LE 16 ","","","",""
"No","2012","lower secondary degree","Couple + C. GT 16 ","","","",""
"No","2012","lower secondary degree","Couple + C. LE and GT 16","","","",""
"No","2012","secondary school degree","1-pers.-HH","","","",""
"No","2012","secondary school degree","(Married) couple without C. ","","","",""
"No","2012","secondary school degree","Single parent ","","","",""
"No","2012","secondary school degree","Couple + C. LE 16 ","","","",""
"No","2012","secondary school degree","Couple + C. GT 16 ","","","",""
"No","2012","secondary school degree","Couple + C. LE and GT 16","","","",""
"No","2012","college entrance qualification","1-pers.-HH","","","",""
"No","2012","college entrance qualification","(Married) couple without C. ","","","",""
"No","2012","college entrance qualification","Single parent ","","","",""
"No","2012","college entrance qualification","Couple + C. LE 16 ","","","",""
"No","2012","college entrance qualification","Couple + C. GT 16 ","","","",""
"No","2012","college entrance qualification","Couple + C. LE and GT 16","","","",""
"No","2012","Other degree","1-pers.-HH","","","",""
"No","2012","Other degree","(Married) couple without C. ","","","",""
"No","2012","Other degree","Single parent ","","","",""
"No","2012","Other degree","Couple + C. LE 16 ","","","",""
"No","2012","Other degree","Couple + C. GT 16 ","","","",""
"No","2012","Other degree","Couple + C. LE and GT 16","","","",""
"No","2012","no degree/no degree yet","1-pers.-HH","","","",""
"No","2012","no degree/no degree yet","(Married) couple without C. ","","","",""
"No","2012","no degree/no degree yet","Single parent ","","","",""
"No","2012","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"No","2012","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"No","2012","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Yes","2013","lower secondary degree","1-pers.-HH","","","",""
"Yes","2013","lower secondary degree","(Married) couple without C. ","","","",""
"Yes","2013","lower secondary degree","Single parent ","","","",""
"Yes","2013","lower secondary degree","Couple + C. LE 16 ","","","",""
"Yes","2013","lower secondary degree","Couple + C. GT 16 ","","","",""
"Yes","2013","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Yes","2013","secondary school degree","1-pers.-HH","","","",""
"Yes","2013","secondary school degree","(Married) couple without C. ","","","",""
"Yes","2013","secondary school degree","Single parent ","","","",""
"Yes","2013","secondary school degree","Couple + C. LE 16 ","","","",""
"Yes","2013","secondary school degree","Couple + C. GT 16 ","","","",""
"Yes","2013","secondary school degree","Couple + C. LE and GT 16","","","",""
"Yes","2013","college entrance qualification","1-pers.-HH","","","",""
"Yes","2013","college entrance qualification","(Married) couple without C. ","","","",""
"Yes","2013","college entrance qualification","Single parent ","","","",""
"Yes","2013","college entrance qualification","Couple + C. LE 16 ","","","",""
"Yes","2013","college entrance qualification","Couple + C. GT 16 ","","","",""
"Yes","2013","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Yes","2013","Other degree","1-pers.-HH","","","",""
"Yes","2013","Other degree","(Married) couple without C. ","","","",""
"Yes","2013","Other degree","Single parent ","","","",""
"Yes","2013","Other degree","Couple + C. LE 16 ","","","",""
"Yes","2013","Other degree","Couple + C. GT 16 ","","","",""
"Yes","2013","Other degree","Couple + C. LE and GT 16","","","",""
"Yes","2013","no degree/no degree yet","1-pers.-HH","","","",""
"Yes","2013","no degree/no degree yet","(Married) couple without C. ","","","",""
"Yes","2013","no degree/no degree yet","Single parent ","","","",""
"Yes","2013","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Yes","2013","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Yes","2013","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"No","2013","lower secondary degree","1-pers.-HH","","","",""
"No","2013","lower secondary degree","(Married) couple without C. ","","","",""
"No","2013","lower secondary degree","Single parent ","","","",""
"No","2013","lower secondary degree","Couple + C. LE 16 ","","","",""
"No","2013","lower secondary degree","Couple + C. GT 16 ","","","",""
"No","2013","lower secondary degree","Couple + C. LE and GT 16","","","",""
"No","2013","secondary school degree","1-pers.-HH","","","",""
"No","2013","secondary school degree","(Married) couple without C. ","","","",""
"No","2013","secondary school degree","Single parent ","","","",""
"No","2013","secondary school degree","Couple + C. LE 16 ","","","",""
"No","2013","secondary school degree","Couple + C. GT 16 ","","","",""
"No","2013","secondary school degree","Couple + C. LE and GT 16","","","",""
"No","2013","college entrance qualification","1-pers.-HH","","","",""
"No","2013","college entrance qualification","(Married) couple without C. ","","","",""
"No","2013","college entrance qualification","Single parent ","","","",""
"No","2013","college entrance qualification","Couple + C. LE 16 ","","","",""
"No","2013","college entrance qualification","Couple + C. GT 16 ","","","",""
"No","2013","college entrance qualification","Couple + C. LE and GT 16","","","",""
"No","2013","Other degree","1-pers.-HH","","","",""
"No","2013","Other degree","(Married) couple without C. ","","","",""
"No","2013","Other degree","Single parent ","","","",""
"No","2013","Other degree","Couple + C. LE 16 ","","","",""
"No","2013","Other degree","Couple + C. GT 16 ","","","",""
"No","2013","Other degree","Couple + C. LE and GT 16","","","",""
"No","2013","no degree/no degree yet","1-pers.-HH","","","",""
"No","2013","no degree/no degree yet","(Married) couple without C. ","","","",""
"No","2013","no degree/no degree yet","Single parent ","","","",""
"No","2013","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"No","2013","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"No","2013","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Yes","2014","lower secondary degree","1-pers.-HH","","","",""
"Yes","2014","lower secondary degree","(Married) couple without C. ","","","",""
"Yes","2014","lower secondary degree","Single parent ","","","",""
"Yes","2014","lower secondary degree","Couple + C. LE 16 ","","","",""
"Yes","2014","lower secondary degree","Couple + C. GT 16 ","","","",""
"Yes","2014","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Yes","2014","secondary school degree","1-pers.-HH","","","",""
"Yes","2014","secondary school degree","(Married) couple without C. ","","","",""
"Yes","2014","secondary school degree","Single parent ","","","",""
"Yes","2014","secondary school degree","Couple + C. LE 16 ","","","",""
"Yes","2014","secondary school degree","Couple + C. GT 16 ","","","",""
"Yes","2014","secondary school degree","Couple + C. LE and GT 16","","","",""
"Yes","2014","college entrance qualification","1-pers.-HH","","","",""
"Yes","2014","college entrance qualification","(Married) couple without C. ","","","",""
"Yes","2014","college entrance qualification","Single parent ","","","",""
"Yes","2014","college entrance qualification","Couple + C. LE 16 ","","","",""
"Yes","2014","college entrance qualification","Couple + C. GT 16 ","","","",""
"Yes","2014","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Yes","2014","Other degree","1-pers.-HH","","","",""
"Yes","2014","Other degree","(Married) couple without C. ","","","",""
"Yes","2014","Other degree","Single parent ","","","",""
"Yes","2014","Other degree","Couple + C. LE 16 ","","","",""
"Yes","2014","Other degree","Couple + C. GT 16 ","","","",""
"Yes","2014","Other degree","Couple + C. LE and GT 16","","","",""
"Yes","2014","no degree/no degree yet","1-pers.-HH","","","",""
"Yes","2014","no degree/no degree yet","(Married) couple without C. ","","","",""
"Yes","2014","no degree/no degree yet","Single parent ","","","",""
"Yes","2014","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Yes","2014","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Yes","2014","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"No","2014","lower secondary degree","1-pers.-HH","","","",""
"No","2014","lower secondary degree","(Married) couple without C. ","","","",""
