"plb0050","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"No","2016","35-65 y.","lower secondary degree","959","0.50133642213124","0.478662423917716","0.524010420344763"
"No","2016","35-65 y.","secondary school degree","1589","0.467063766350585","0.45007495140139","0.48405258129978"
"No","2016","35-65 y.","college entrance qualification","1185","0.342832615850732","0.326706287479604","0.35895894422186"
"No","2016","35-65 y.","Other degree","843","0.534695117596818","0.509536803702787","0.559853431490848"
"No","2016","35-65 y.","no degree/no degree yet","85","0.564272214522433","0.483284563051301","0.645259865993565"
"No","2016","66 and older","lower secondary degree","67","0.79949062460229","0.717228215380254","0.881753033824325"
"No","2016","66 and older","secondary school degree","39","0.687386868871213","0.570092627746757","0.804681109995669"
"No","2016","66 and older","college entrance qualification","49","0.718718667194748","0.606800094140203","0.830637240249293"
"No","2016","66 and older","Other degree","19","","",""
"No","2016","66 and older","no degree/no degree yet","2","","",""
"Yes","2017","16-34 y.","lower secondary degree","","","",""
"Yes","2017","16-34 y.","secondary school degree","","","",""
"Yes","2017","16-34 y.","college entrance qualification","","","",""
"Yes","2017","16-34 y.","Other degree","","","",""
"Yes","2017","16-34 y.","no degree/no degree yet","","","",""
"Yes","2017","35-65 y.","lower secondary degree","","","",""
"Yes","2017","35-65 y.","secondary school degree","","","",""
"Yes","2017","35-65 y.","college entrance qualification","","","",""
"Yes","2017","35-65 y.","Other degree","","","",""
"Yes","2017","35-65 y.","no degree/no degree yet","","","",""
"Yes","2017","66 and older","lower secondary degree","","","",""
"Yes","2017","66 and older","secondary school degree","","","",""
"Yes","2017","66 and older","college entrance qualification","","","",""
"Yes","2017","66 and older","Other degree","","","",""
"Yes","2017","66 and older","no degree/no degree yet","","","",""
"No","2017","16-34 y.","lower secondary degree","","","",""
"No","2017","16-34 y.","secondary school degree","","","",""
"No","2017","16-34 y.","college entrance qualification","","","",""
"No","2017","16-34 y.","Other degree","","","",""
"No","2017","16-34 y.","no degree/no degree yet","","","",""
"No","2017","35-65 y.","lower secondary degree","","","",""
"No","2017","35-65 y.","secondary school degree","","","",""
"No","2017","35-65 y.","college entrance qualification","","","",""
"No","2017","35-65 y.","Other degree","","","",""
"No","2017","35-65 y.","no degree/no degree yet","","","",""
"No","2017","66 and older","lower secondary degree","","","",""
"No","2017","66 and older","secondary school degree","","","",""
"No","2017","66 and older","college entrance qualification","","","",""
"No","2017","66 and older","Other degree","","","",""
"No","2017","66 and older","no degree/no degree yet","","","",""
"Yes","2018","16-34 y.","lower secondary degree","","","",""
"Yes","2018","16-34 y.","secondary school degree","","","",""
"Yes","2018","16-34 y.","college entrance qualification","","","",""
"Yes","2018","16-34 y.","Other degree","","","",""
"Yes","2018","16-34 y.","no degree/no degree yet","","","",""
"Yes","2018","35-65 y.","lower secondary degree","","","",""
"Yes","2018","35-65 y.","secondary school degree","","","",""
"Yes","2018","35-65 y.","college entrance qualification","","","",""
"Yes","2018","35-65 y.","Other degree","","","",""
"Yes","2018","35-65 y.","no degree/no degree yet","","","",""
"Yes","2018","66 and older","lower secondary degree","","","",""
"Yes","2018","66 and older","secondary school degree","","","",""
"Yes","2018","66 and older","college entrance qualification","","","",""
"Yes","2018","66 and older","Other degree","","","",""
"Yes","2018","66 and older","no degree/no degree yet","","","",""
"No","2018","16-34 y.","lower secondary degree","","","",""
"No","2018","16-34 y.","secondary school degree","","","",""
"No","2018","16-34 y.","college entrance qualification","","","",""
"No","2018","16-34 y.","Other degree","","","",""
"No","2018","16-34 y.","no degree/no degree yet","","","",""
"No","2018","35-65 y.","lower secondary degree","","","",""
"No","2018","35-65 y.","secondary school degree","","","",""
"No","2018","35-65 y.","college entrance qualification","","","",""
"No","2018","35-65 y.","Other degree","","","",""
"No","2018","35-65 y.","no degree/no degree yet","","","",""
"No","2018","66 and older","lower secondary degree","","","",""
"No","2018","66 and older","secondary school degree","","","",""
"No","2018","66 and older","college entrance qualification","","","",""
"No","2018","66 and older","Other degree","","","",""
"No","2018","66 and older","no degree/no degree yet","","","",""
"Yes","2019","16-34 y.","lower secondary degree","166","0.388122738165202","0.341237001581472","0.435008474748931"
"Yes","2019","16-34 y.","secondary school degree","425","0.500211411762224","0.466794306173818","0.533628517350631"
"Yes","2019","16-34 y.","college entrance qualification","816","0.613500232689027","0.588083453323533","0.638917012054521"
"Yes","2019","16-34 y.","Other degree","99","0.484698257589201","0.41805016110446","0.551346354073943"
"Yes","2019","16-34 y.","no degree/no degree yet","37","0.443422200802224","0.341908225883525","0.544936175720923"
"Yes","2019","35-65 y.","lower secondary degree","795","0.49325772124516","0.46973953925424","0.516775903236081"
"Yes","2019","35-65 y.","secondary school degree","1862","0.535861154977378","0.52020929752275","0.551513012432006"
"Yes","2019","35-65 y.","college entrance qualification","2330","0.627288602534892","0.612946056235391","0.641631148834393"
"Yes","2019","35-65 y.","Other degree","615","0.497575183635708","0.470406140710371","0.524744226561046"
"Yes","2019","35-65 y.","no degree/no degree yet","55","0.506597409005095","0.424939352376326","0.588255465633864"
"Yes","2019","66 and older","lower secondary degree","28","","",""
"Yes","2019","66 and older","secondary school degree","16","","",""
"Yes","2019","66 and older","college entrance qualification","33","0.325465055956417","0.252406016599063","0.398524095313772"
"Yes","2019","66 and older","Other degree","9","","",""
"Yes","2019","66 and older","no degree/no degree yet","","","",""
"No","2019","16-34 y.","lower secondary degree","249","0.611877261834798","0.564991525251069","0.658762998418528"
"No","2019","16-34 y.","secondary school degree","435","0.499788588237776","0.466371482649369","0.533205693826183"
"No","2019","16-34 y.","college entrance qualification","594","0.386499767310973","0.361082987945479","0.411916546676467"
"No","2019","16-34 y.","Other degree","117","0.515301742410799","0.448653645926057","0.58194983889554"
"No","2019","16-34 y.","no degree/no degree yet","55","0.556577799197776","0.455063824279077","0.658091774116475"
"No","2019","35-65 y.","lower secondary degree","941","0.506742278754839","0.483224096763919","0.53026046074576"
"No","2019","35-65 y.","secondary school degree","2038","0.464138845022622","0.448486987567994","0.47979070247725"
"No","2019","35-65 y.","college entrance qualification","2036","0.372711397465108","0.358368851165607","0.387053943764609"
"No","2019","35-65 y.","Other degree","686","0.502424816364292","0.475255773438954","0.529593859289629"
"No","2019","35-65 y.","no degree/no degree yet","89","0.493402590994905","0.411744534366136","0.575060647623674"
"No","2019","66 and older","lower secondary degree","126","0.822225233969691","0.761841746949337","0.882608720990046"
"No","2019","66 and older","secondary school degree","128","0.806322425432969","0.741777681356043","0.870867169509895"
"No","2019","66 and older","college entrance qualification","125","0.674534944043583","0.601475904686228","0.747593983400938"
"No","2019","66 and older","Other degree","29","","",""
"No","2019","66 and older","no degree/no degree yet","6","","",""
