"plb0050","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Yes","2008","lower secondary degree","higher education","","","",""
"Yes","2008","secondary school degree","in school","","","",""
"Yes","2008","secondary school degree","inadequately","","","",""
"Yes","2008","secondary school degree","general elemantary","","","",""
"Yes","2008","secondary school degree","middle vocational","","","",""
"Yes","2008","secondary school degree","vocational + Abi","","","",""
"Yes","2008","secondary school degree","higher vocational","","","",""
"Yes","2008","secondary school degree","higher education","","","",""
"Yes","2008","college entrance qualification","in school","","","",""
"Yes","2008","college entrance qualification","inadequately","","","",""
"Yes","2008","college entrance qualification","general elemantary","","","",""
"Yes","2008","college entrance qualification","middle vocational","","","",""
"Yes","2008","college entrance qualification","vocational + Abi","","","",""
"Yes","2008","college entrance qualification","higher vocational","","","",""
"Yes","2008","college entrance qualification","higher education","","","",""
"Yes","2008","Other degree","in school","","","",""
"Yes","2008","Other degree","inadequately","","","",""
"Yes","2008","Other degree","general elemantary","","","",""
"Yes","2008","Other degree","middle vocational","","","",""
"Yes","2008","Other degree","vocational + Abi","","","",""
"Yes","2008","Other degree","higher vocational","","","",""
"Yes","2008","Other degree","higher education","","","",""
"Yes","2008","no degree/no degree yet","in school","","","",""
"Yes","2008","no degree/no degree yet","inadequately","","","",""
"Yes","2008","no degree/no degree yet","general elemantary","","","",""
"Yes","2008","no degree/no degree yet","middle vocational","","","",""
"Yes","2008","no degree/no degree yet","vocational + Abi","","","",""
"Yes","2008","no degree/no degree yet","higher vocational","","","",""
"Yes","2008","no degree/no degree yet","higher education","","","",""
"No","2008","lower secondary degree","in school","","","",""
"No","2008","lower secondary degree","inadequately","","","",""
"No","2008","lower secondary degree","general elemantary","","","",""
"No","2008","lower secondary degree","middle vocational","","","",""
"No","2008","lower secondary degree","vocational + Abi","","","",""
"No","2008","lower secondary degree","higher vocational","","","",""
"No","2008","lower secondary degree","higher education","","","",""
"No","2008","secondary school degree","in school","","","",""
"No","2008","secondary school degree","inadequately","","","",""
"No","2008","secondary school degree","general elemantary","","","",""
"No","2008","secondary school degree","middle vocational","","","",""
"No","2008","secondary school degree","vocational + Abi","","","",""
"No","2008","secondary school degree","higher vocational","","","",""
"No","2008","secondary school degree","higher education","","","",""
"No","2008","college entrance qualification","in school","","","",""
"No","2008","college entrance qualification","inadequately","","","",""
"No","2008","college entrance qualification","general elemantary","","","",""
"No","2008","college entrance qualification","middle vocational","","","",""
"No","2008","college entrance qualification","vocational + Abi","","","",""
"No","2008","college entrance qualification","higher vocational","","","",""
"No","2008","college entrance qualification","higher education","","","",""
"No","2008","Other degree","in school","","","",""
"No","2008","Other degree","inadequately","","","",""
"No","2008","Other degree","general elemantary","","","",""
"No","2008","Other degree","middle vocational","","","",""
"No","2008","Other degree","vocational + Abi","","","",""
"No","2008","Other degree","higher vocational","","","",""
"No","2008","Other degree","higher education","","","",""
"No","2008","no degree/no degree yet","in school","","","",""
"No","2008","no degree/no degree yet","inadequately","","","",""
"No","2008","no degree/no degree yet","general elemantary","","","",""
"No","2008","no degree/no degree yet","middle vocational","","","",""
"No","2008","no degree/no degree yet","vocational + Abi","","","",""
"No","2008","no degree/no degree yet","higher vocational","","","",""
"No","2008","no degree/no degree yet","higher education","","","",""
"Yes","2009","lower secondary degree","in school","","","",""
"Yes","2009","lower secondary degree","inadequately","","","",""
"Yes","2009","lower secondary degree","general elemantary","","","",""
"Yes","2009","lower secondary degree","middle vocational","","","",""
"Yes","2009","lower secondary degree","vocational + Abi","","","",""
"Yes","2009","lower secondary degree","higher vocational","","","",""
"Yes","2009","lower secondary degree","higher education","","","",""
"Yes","2009","secondary school degree","in school","","","",""
"Yes","2009","secondary school degree","inadequately","","","",""
"Yes","2009","secondary school degree","general elemantary","","","",""
"Yes","2009","secondary school degree","middle vocational","","","",""
"Yes","2009","secondary school degree","vocational + Abi","","","",""
"Yes","2009","secondary school degree","higher vocational","","","",""
"Yes","2009","secondary school degree","higher education","","","",""
"Yes","2009","college entrance qualification","in school","","","",""
"Yes","2009","college entrance qualification","inadequately","","","",""
"Yes","2009","college entrance qualification","general elemantary","","","",""
"Yes","2009","college entrance qualification","middle vocational","","","",""
"Yes","2009","college entrance qualification","vocational + Abi","","","",""
"Yes","2009","college entrance qualification","higher vocational","","","",""
"Yes","2009","college entrance qualification","higher education","","","",""
"Yes","2009","Other degree","in school","","","",""
"Yes","2009","Other degree","inadequately","","","",""
"Yes","2009","Other degree","general elemantary","","","",""
"Yes","2009","Other degree","middle vocational","","","",""
"Yes","2009","Other degree","vocational + Abi","","","",""
"Yes","2009","Other degree","higher vocational","","","",""
"Yes","2009","Other degree","higher education","","","",""
"Yes","2009","no degree/no degree yet","in school","","","",""
"Yes","2009","no degree/no degree yet","inadequately","","","",""
"Yes","2009","no degree/no degree yet","general elemantary","","","",""
"Yes","2009","no degree/no degree yet","middle vocational","","","",""
"Yes","2009","no degree/no degree yet","vocational + Abi","","","",""
"Yes","2009","no degree/no degree yet","higher vocational","","","",""
"Yes","2009","no degree/no degree yet","higher education","","","",""
"No","2009","lower secondary degree","in school","","","",""
"No","2009","lower secondary degree","inadequately","","","",""
"No","2009","lower secondary degree","general elemantary","","","",""
"No","2009","lower secondary degree","middle vocational","","","",""
"No","2009","lower secondary degree","vocational + Abi","","","",""
"No","2009","lower secondary degree","higher vocational","","","",""
"No","2009","lower secondary degree","higher education","","","",""
"No","2009","secondary school degree","in school","","","",""
"No","2009","secondary school degree","inadequately","","","",""
"No","2009","secondary school degree","general elemantary","","","",""
"No","2009","secondary school degree","middle vocational","","","",""
"No","2009","secondary school degree","vocational + Abi","","","",""
"No","2009","secondary school degree","higher vocational","","","",""
"No","2009","secondary school degree","higher education","","","",""
"No","2009","college entrance qualification","in school","","","",""
"No","2009","college entrance qualification","inadequately","","","",""
"No","2009","college entrance qualification","general elemantary","","","",""
"No","2009","college entrance qualification","middle vocational","","","",""
"No","2009","college entrance qualification","vocational + Abi","","","",""
"No","2009","college entrance qualification","higher vocational","","","",""
"No","2009","college entrance qualification","higher education","","","",""
"No","2009","Other degree","in school","","","",""
"No","2009","Other degree","inadequately","","","",""
"No","2009","Other degree","general elemantary","","","",""
"No","2009","Other degree","middle vocational","","","",""
"No","2009","Other degree","vocational + Abi","","","",""
"No","2009","Other degree","higher vocational","","","",""
"No","2009","Other degree","higher education","","","",""
"No","2009","no degree/no degree yet","in school","","","",""
"No","2009","no degree/no degree yet","inadequately","","","",""
"No","2009","no degree/no degree yet","general elemantary","","","",""
"No","2009","no degree/no degree yet","middle vocational","","","",""
"No","2009","no degree/no degree yet","vocational + Abi","","","",""
"No","2009","no degree/no degree yet","higher vocational","","","",""
"No","2009","no degree/no degree yet","higher education","","","",""
"Yes","2010","lower secondary degree","in school","","","",""
"Yes","2010","lower secondary degree","inadequately","","","",""
"Yes","2010","lower secondary degree","general elemantary","","","",""
"Yes","2010","lower secondary degree","middle vocational","","","",""
"Yes","2010","lower secondary degree","vocational + Abi","","","",""
"Yes","2010","lower secondary degree","higher vocational","","","",""
"Yes","2010","lower secondary degree","higher education","","","",""
"Yes","2010","secondary school degree","in school","","","",""
"Yes","2010","secondary school degree","inadequately","","","",""
"Yes","2010","secondary school degree","general elemantary","","","",""
"Yes","2010","secondary school degree","middle vocational","","","",""
"Yes","2010","secondary school degree","vocational + Abi","","","",""
"Yes","2010","secondary school degree","higher vocational","","","",""
"Yes","2010","secondary school degree","higher education","","","",""
"Yes","2010","college entrance qualification","in school","","","",""
"Yes","2010","college entrance qualification","inadequately","","","",""
"Yes","2010","college entrance qualification","general elemantary","","","",""
"Yes","2010","college entrance qualification","middle vocational","","","",""
"Yes","2010","college entrance qualification","vocational + Abi","","","",""
"Yes","2010","college entrance qualification","higher vocational","","","",""
"Yes","2010","college entrance qualification","higher education","","","",""
"Yes","2010","Other degree","in school","","","",""
"Yes","2010","Other degree","inadequately","","","",""
"Yes","2010","Other degree","general elemantary","","","",""
"Yes","2010","Other degree","middle vocational","","","",""
"Yes","2010","Other degree","vocational + Abi","","","",""
"Yes","2010","Other degree","higher vocational","","","",""
"Yes","2010","Other degree","higher education","","","",""
"Yes","2010","no degree/no degree yet","in school","","","",""
"Yes","2010","no degree/no degree yet","inadequately","","","",""
"Yes","2010","no degree/no degree yet","general elemantary","","","",""
"Yes","2010","no degree/no degree yet","middle vocational","","","",""
"Yes","2010","no degree/no degree yet","vocational + Abi","","","",""
"Yes","2010","no degree/no degree yet","higher vocational","","","",""
"Yes","2010","no degree/no degree yet","higher education","","","",""
"No","2010","lower secondary degree","in school","","","",""
"No","2010","lower secondary degree","inadequately","","","",""
"No","2010","lower secondary degree","general elemantary","","","",""
"No","2010","lower secondary degree","middle vocational","","","",""
"No","2010","lower secondary degree","vocational + Abi","","","",""
"No","2010","lower secondary degree","higher vocational","","","",""
"No","2010","lower secondary degree","higher education","","","",""
"No","2010","secondary school degree","in school","","","",""
"No","2010","secondary school degree","inadequately","","","",""
"No","2010","secondary school degree","general elemantary","","","",""
"No","2010","secondary school degree","middle vocational","","","",""
"No","2010","secondary school degree","vocational + Abi","","","",""
"No","2010","secondary school degree","higher vocational","","","",""
"No","2010","secondary school degree","higher education","","","",""
"No","2010","college entrance qualification","in school","","","",""
"No","2010","college entrance qualification","inadequately","","","",""
"No","2010","college entrance qualification","general elemantary","","","",""
"No","2010","college entrance qualification","middle vocational","","","",""
"No","2010","college entrance qualification","vocational + Abi","","","",""
"No","2010","college entrance qualification","higher vocational","","","",""
"No","2010","college entrance qualification","higher education","","","",""
"No","2010","Other degree","in school","","","",""
"No","2010","Other degree","inadequately","","","",""
"No","2010","Other degree","general elemantary","","","",""
"No","2010","Other degree","middle vocational","","","",""
"No","2010","Other degree","vocational + Abi","","","",""
"No","2010","Other degree","higher vocational","","","",""
"No","2010","Other degree","higher education","","","",""
"No","2010","no degree/no degree yet","in school","","","",""
"No","2010","no degree/no degree yet","inadequately","","","",""
"No","2010","no degree/no degree yet","general elemantary","","","",""
"No","2010","no degree/no degree yet","middle vocational","","","",""
"No","2010","no degree/no degree yet","vocational + Abi","","","",""
"No","2010","no degree/no degree yet","higher vocational","","","",""
"No","2010","no degree/no degree yet","higher education","","","",""
"Yes","2011","lower secondary degree","in school","","","",""
"Yes","2011","lower secondary degree","inadequately","","","",""
"Yes","2011","lower secondary degree","general elemantary","167","0.500157984171209","0.449416442547346","0.550899525795071"
"Yes","2011","lower secondary degree","middle vocational","897","0.47921525899372","0.456787747524083","0.501642770463357"
"Yes","2011","lower secondary degree","vocational + Abi","4","","",""
"Yes","2011","lower secondary degree","higher vocational","83","0.525946844494593","0.449987974588892","0.601905714400294"
"Yes","2011","lower secondary degree","higher education","18","","",""
"Yes","2011","secondary school degree","in school","","","",""
"Yes","2011","secondary school degree","inadequately","","","",""
"Yes","2011","secondary school degree","general elemantary","140","0.477786897539734","0.421169031456581","0.534404763622886"
"Yes","2011","secondary school degree","middle vocational","1472","0.525281299101516","0.507043770452794","0.543518827750239"
"Yes","2011","secondary school degree","vocational + Abi","5","","",""
"Yes","2011","secondary school degree","higher vocational","221","0.508236625740362","0.461577148818251","0.554896102662473"
"Yes","2011","secondary school degree","higher education","227","0.586693966689939","0.537759487110356","0.635628446269523"
"Yes","2011","college entrance qualification","in school","","","",""
"Yes","2011","college entrance qualification","inadequately","","","",""
"Yes","2011","college entrance qualification","general elemantary","","","",""
"Yes","2011","college entrance qualification","middle vocational","175","0.509627662398286","0.455609523119073","0.563645801677498"
"Yes","2011","college entrance qualification","vocational + Abi","415","0.583163703954953","0.547831128180559","0.618496279729348"
"Yes","2011","college entrance qualification","higher vocational","141","0.496043567014454","0.431982145718867","0.560104988310042"
"Yes","2011","college entrance qualification","higher education","1519","0.646524472816702","0.627225221587744","0.66582372404566"
"Yes","2011","Other degree","in school","","","",""
"Yes","2011","Other degree","inadequately","5","","",""
"Yes","2011","Other degree","general elemantary","43","0.487082327483107","0.382650765764946","0.591513889201268"
"Yes","2011","Other degree","middle vocational","96","0.474973152600347","0.40593719564205","0.544009109558645"
"Yes","2011","Other degree","vocational + Abi","34","0.570324775571098","0.453521554074881","0.687127997067315"
"Yes","2011","Other degree","higher vocational","9","","",""
"Yes","2011","Other degree","higher education","61","0.532622417599425","0.444088061033742","0.621156774165109"
"Yes","2011","no degree/no degree yet","in school","12","","",""
"Yes","2011","no degree/no degree yet","inadequately","22","","",""
"Yes","2011","no degree/no degree yet","general elemantary","","","",""
"Yes","2011","no degree/no degree yet","middle vocational","8","","",""
"Yes","2011","no degree/no degree yet","vocational + Abi","","","",""
"Yes","2011","no degree/no degree yet","higher vocational","","","",""
"Yes","2011","no degree/no degree yet","higher education","1","","",""
"No","2011","lower secondary degree","in school","","","",""
"No","2011","lower secondary degree","inadequately","","","",""
"No","2011","lower secondary degree","general elemantary","206","0.499842015828792","0.449100474204929","0.550583557452654"
"No","2011","lower secondary degree","middle vocational","1009","0.52078474100628","0.498357229536643","0.543212252475917"
"No","2011","lower secondary degree","vocational + Abi","5","","",""
"No","2011","lower secondary degree","higher vocational","83","0.474053155505407","0.398094285599706","0.550012025411108"
"No","2011","lower secondary degree","higher education","12","","",""
"No","2011","secondary school degree","in school","","","",""
"No","2011","secondary school degree","inadequately","","","",""
"No","2011","secondary school degree","general elemantary","159","0.522213102460266","0.465595236377114","0.578830968543419"
"No","2011","secondary school degree","middle vocational","1408","0.474718700898484","0.456481172249761","0.492956229547206"
"No","2011","secondary school degree","vocational + Abi","5","","",""
"No","2011","secondary school degree","higher vocational","220","0.491763374259638","0.445103897337527","0.538422851181749"
"No","2011","secondary school degree","higher education","162","0.413306033310061","0.364371553730477","0.462240512889644"
"No","2011","college entrance qualification","in school","","","",""
"No","2011","college entrance qualification","inadequately","","","",""
"No","2011","college entrance qualification","general elemantary","","","",""
"No","2011","college entrance qualification","middle vocational","154","0.490372337601714","0.436354198322502","0.544390476880927"
"No","2011","college entrance qualification","vocational + Abi","333","0.416836296045047","0.381503720270652","0.452168871819441"
"No","2011","college entrance qualification","higher vocational","93","0.503956432985546","0.439895011689958","0.568017854281133"
"No","2011","college entrance qualification","higher education","838","0.353475527183298","0.33417627595434","0.372774778412256"
"No","2011","Other degree","in school","","","",""
"No","2011","Other degree","inadequately","7","","",""
"No","2011","Other degree","general elemantary","45","0.512917672516893","0.408486110798732","0.617349234235054"
"No","2011","Other degree","middle vocational","105","0.525026847399653","0.455990890441355","0.59406280435795"
"No","2011","Other degree","vocational + Abi","35","0.429675224428902","0.312872002932685","0.546478445925119"
"No","2011","Other degree","higher vocational","10","","",""
"No","2011","Other degree","higher education","61","0.467377582400575","0.378843225834891","0.555911938966258"
"No","2011","no degree/no degree yet","in school","20","","",""
"No","2011","no degree/no degree yet","inadequately","35","0.706854084043076","0.588681298425649","0.825026869660503"
"No","2011","no degree/no degree yet","general elemantary","","","",""
"No","2011","no degree/no degree yet","middle vocational","17","","",""
"No","2011","no degree/no degree yet","vocational + Abi","","","",""
"No","2011","no degree/no degree yet","higher vocational","1","","",""
"No","2011","no degree/no degree yet","higher education","","","",""
"Yes","2012","lower secondary degree","in school","","","",""
"Yes","2012","lower secondary degree","inadequately","","","",""
"Yes","2012","lower secondary degree","general elemantary","","","",""
"Yes","2012","lower secondary degree","middle vocational","","","",""
"Yes","2012","lower secondary degree","vocational + Abi","","","",""
"Yes","2012","lower secondary degree","higher vocational","","","",""
"Yes","2012","lower secondary degree","higher education","","","",""
"Yes","2012","secondary school degree","in school","","","",""
"Yes","2012","secondary school degree","inadequately","","","",""
"Yes","2012","secondary school degree","general elemantary","","","",""
"Yes","2012","secondary school degree","middle vocational","","","",""
"Yes","2012","secondary school degree","vocational + Abi","","","",""
"Yes","2012","secondary school degree","higher vocational","","","",""
"Yes","2012","secondary school degree","higher education","","","",""
"Yes","2012","college entrance qualification","in school","","","",""
"Yes","2012","college entrance qualification","inadequately","","","",""
"Yes","2012","college entrance qualification","general elemantary","","","",""
"Yes","2012","college entrance qualification","middle vocational","","","",""
"Yes","2012","college entrance qualification","vocational + Abi","","","",""
"Yes","2012","college entrance qualification","higher vocational","","","",""
"Yes","2012","college entrance qualification","higher education","","","",""
"Yes","2012","Other degree","in school","","","",""
"Yes","2012","Other degree","inadequately","","","",""
"Yes","2012","Other degree","general elemantary","","","",""
"Yes","2012","Other degree","middle vocational","","","",""
"Yes","2012","Other degree","vocational + Abi","","","",""
"Yes","2012","Other degree","higher vocational","","","",""
"Yes","2012","Other degree","higher education","","","",""
"Yes","2012","no degree/no degree yet","in school","","","",""
"Yes","2012","no degree/no degree yet","inadequately","","","",""
"Yes","2012","no degree/no degree yet","general elemantary","","","",""
"Yes","2012","no degree/no degree yet","middle vocational","","","",""
"Yes","2012","no degree/no degree yet","vocational + Abi","","","",""
"Yes","2012","no degree/no degree yet","higher vocational","","","",""
"Yes","2012","no degree/no degree yet","higher education","","","",""
"No","2012","lower secondary degree","in school","","","",""
"No","2012","lower secondary degree","inadequately","","","",""
"No","2012","lower secondary degree","general elemantary","","","",""
"No","2012","lower secondary degree","middle vocational","","","",""
"No","2012","lower secondary degree","vocational + Abi","","","",""
"No","2012","lower secondary degree","higher vocational","","","",""
"No","2012","lower secondary degree","higher education","","","",""
"No","2012","secondary school degree","in school","","","",""
"No","2012","secondary school degree","inadequately","","","",""
"No","2012","secondary school degree","general elemantary","","","",""
"No","2012","secondary school degree","middle vocational","","","",""
"No","2012","secondary school degree","vocational + Abi","","","",""
"No","2012","secondary school degree","higher vocational","","","",""
"No","2012","secondary school degree","higher education","","","",""
"No","2012","college entrance qualification","in school","","","",""
"No","2012","college entrance qualification","inadequately","","","",""
"No","2012","college entrance qualification","general elemantary","","","",""
"No","2012","college entrance qualification","middle vocational","","","",""
"No","2012","college entrance qualification","vocational + Abi","","","",""
"No","2012","college entrance qualification","higher vocational","","","",""
"No","2012","college entrance qualification","higher education","","","",""
"No","2012","Other degree","in school","","","",""
"No","2012","Other degree","inadequately","","","",""
"No","2012","Other degree","general elemantary","","","",""
"No","2012","Other degree","middle vocational","","","",""
"No","2012","Other degree","vocational + Abi","","","",""
"No","2012","Other degree","higher vocational","","","",""
"No","2012","Other degree","higher education","","","",""
"No","2012","no degree/no degree yet","in school","","","",""
"No","2012","no degree/no degree yet","inadequately","","","",""
"No","2012","no degree/no degree yet","general elemantary","","","",""
"No","2012","no degree/no degree yet","middle vocational","","","",""
"No","2012","no degree/no degree yet","vocational + Abi","","","",""
"No","2012","no degree/no degree yet","higher vocational","","","",""
"No","2012","no degree/no degree yet","higher education","","","",""
"Yes","2013","lower secondary degree","in school","","","",""
"Yes","2013","lower secondary degree","inadequately","","","",""
"Yes","2013","lower secondary degree","general elemantary","","","",""
"Yes","2013","lower secondary degree","middle vocational","","","",""
"Yes","2013","lower secondary degree","vocational + Abi","","","",""
"Yes","2013","lower secondary degree","higher vocational","","","",""
"Yes","2013","lower secondary degree","higher education","","","",""
"Yes","2013","secondary school degree","in school","","","",""
"Yes","2013","secondary school degree","inadequately","","","",""
"Yes","2013","secondary school degree","general elemantary","","","",""
"Yes","2013","secondary school degree","middle vocational","","","",""
"Yes","2013","secondary school degree","vocational + Abi","","","",""
"Yes","2013","secondary school degree","higher vocational","","","",""
"Yes","2013","secondary school degree","higher education","","","",""
"Yes","2013","college entrance qualification","in school","","","",""
"Yes","2013","college entrance qualification","inadequately","","","",""
"Yes","2013","college entrance qualification","general elemantary","","","",""
"Yes","2013","college entrance qualification","middle vocational","","","",""
"Yes","2013","college entrance qualification","vocational + Abi","","","",""
"Yes","2013","college entrance qualification","higher vocational","","","",""
"Yes","2013","college entrance qualification","higher education","","","",""
"Yes","2013","Other degree","in school","","","",""
"Yes","2013","Other degree","inadequately","","","",""
"Yes","2013","Other degree","general elemantary","","","",""
"Yes","2013","Other degree","middle vocational","","","",""
"Yes","2013","Other degree","vocational + Abi","","","",""
"Yes","2013","Other degree","higher vocational","","","",""
"Yes","2013","Other degree","higher education","","","",""
"Yes","2013","no degree/no degree yet","in school","","","",""
"Yes","2013","no degree/no degree yet","inadequately","","","",""
"Yes","2013","no degree/no degree yet","general elemantary","","","",""
"Yes","2013","no degree/no degree yet","middle vocational","","","",""
"Yes","2013","no degree/no degree yet","vocational + Abi","","","",""
"Yes","2013","no degree/no degree yet","higher vocational","","","",""
"Yes","2013","no degree/no degree yet","higher education","","","",""
"No","2013","lower secondary degree","in school","","","",""
"No","2013","lower secondary degree","inadequately","","","",""
"No","2013","lower secondary degree","general elemantary","","","",""
"No","2013","lower secondary degree","middle vocational","","","",""
"No","2013","lower secondary degree","vocational + Abi","","","",""
"No","2013","lower secondary degree","higher vocational","","","",""
"No","2013","lower secondary degree","higher education","","","",""
"No","2013","secondary school degree","in school","","","",""
"No","2013","secondary school degree","inadequately","","","",""
"No","2013","secondary school degree","general elemantary","","","",""
"No","2013","secondary school degree","middle vocational","","","",""
"No","2013","secondary school degree","vocational + Abi","","","",""
"No","2013","secondary school degree","higher vocational","","","",""
"No","2013","secondary school degree","higher education","","","",""
"No","2013","college entrance qualification","in school","","","",""
"No","2013","college entrance qualification","inadequately","","","",""
"No","2013","college entrance qualification","general elemantary","","","",""
"No","2013","college entrance qualification","middle vocational","","","",""
"No","2013","college entrance qualification","vocational + Abi","","","",""
"No","2013","college entrance qualification","higher vocational","","","",""
"No","2013","college entrance qualification","higher education","","","",""
"No","2013","Other degree","in school","","","",""
"No","2013","Other degree","inadequately","","","",""
"No","2013","Other degree","general elemantary","","","",""
"No","2013","Other degree","middle vocational","","","",""
"No","2013","Other degree","vocational + Abi","","","",""
"No","2013","Other degree","higher vocational","","","",""
"No","2013","Other degree","higher education","","","",""
"No","2013","no degree/no degree yet","in school","","","",""
"No","2013","no degree/no degree yet","inadequately","","","",""
"No","2013","no degree/no degree yet","general elemantary","","","",""
"No","2013","no degree/no degree yet","middle vocational","","","",""
"No","2013","no degree/no degree yet","vocational + Abi","","","",""
"No","2013","no degree/no degree yet","higher vocational","","","",""
"No","2013","no degree/no degree yet","higher education","","","",""
"Yes","2014","lower secondary degree","in school","","","",""
"Yes","2014","lower secondary degree","inadequately","","","",""
"Yes","2014","lower secondary degree","general elemantary","","","",""
"Yes","2014","lower secondary degree","middle vocational","","","",""
"Yes","2014","lower secondary degree","vocational + Abi","","","",""
"Yes","2014","lower secondary degree","higher vocational","","","",""
"Yes","2014","lower secondary degree","higher education","","","",""
"Yes","2014","secondary school degree","in school","","","",""
"Yes","2014","secondary school degree","inadequately","","","",""
"Yes","2014","secondary school degree","general elemantary","","","",""
"Yes","2014","secondary school degree","middle vocational","","","",""
"Yes","2014","secondary school degree","vocational + Abi","","","",""
"Yes","2014","secondary school degree","higher vocational","","","",""
"Yes","2014","secondary school degree","higher education","","","",""
"Yes","2014","college entrance qualification","in school","","","",""
"Yes","2014","college entrance qualification","inadequately","","","",""
"Yes","2014","college entrance qualification","general elemantary","","","",""
"Yes","2014","college entrance qualification","middle vocational","","","",""
"Yes","2014","college entrance qualification","vocational + Abi","","","",""
"Yes","2014","college entrance qualification","higher vocational","","","",""
"Yes","2014","college entrance qualification","higher education","","","",""
"Yes","2014","Other degree","in school","","","",""
"Yes","2014","Other degree","inadequately","","","",""
"Yes","2014","Other degree","general elemantary","","","",""
"Yes","2014","Other degree","middle vocational","","","",""
"Yes","2014","Other degree","vocational + Abi","","","",""
"Yes","2014","Other degree","higher vocational","","","",""
"Yes","2014","Other degree","higher education","","","",""
"Yes","2014","no degree/no degree yet","in school","","","",""
"Yes","2014","no degree/no degree yet","inadequately","","","",""
"Yes","2014","no degree/no degree yet","general elemantary","","","",""
"Yes","2014","no degree/no degree yet","middle vocational","","","",""
"Yes","2014","no degree/no degree yet","vocational + Abi","","","",""
"Yes","2014","no degree/no degree yet","higher vocational","","","",""
"Yes","2014","no degree/no degree yet","higher education","","","",""
"No","2014","lower secondary degree","in school","","","",""
"No","2014","lower secondary degree","inadequately","","","",""
"No","2014","lower secondary degree","general elemantary","","","",""
"No","2014","lower secondary degree","middle vocational","","","",""
"No","2014","lower secondary degree","vocational + Abi","","","",""
"No","2014","lower secondary degree","higher vocational","","","",""
"No","2014","lower secondary degree","higher education","","","",""
"No","2014","secondary school degree","in school","","","",""
"No","2014","secondary school degree","inadequately","","","",""
"No","2014","secondary school degree","general elemantary","","","",""
"No","2014","secondary school degree","middle vocational","","","",""
"No","2014","secondary school degree","vocational + Abi","","","",""
"No","2014","secondary school degree","higher vocational","","","",""
"No","2014","secondary school degree","higher education","","","",""
"No","2014","college entrance qualification","in school","","","",""
"No","2014","college entrance qualification","inadequately","","","",""
"No","2014","college entrance qualification","general elemantary","","","",""
"No","2014","college entrance qualification","middle vocational","","","",""
"No","2014","college entrance qualification","vocational + Abi","","","",""
"No","2014","college entrance qualification","higher vocational","","","",""
"No","2014","college entrance qualification","higher education","","","",""
"No","2014","Other degree","in school","","","",""
"No","2014","Other degree","inadequately","","","",""
"No","2014","Other degree","general elemantary","","","",""
"No","2014","Other degree","middle vocational","","","",""
"No","2014","Other degree","vocational + Abi","","","",""
"No","2014","Other degree","higher vocational","","","",""
"No","2014","Other degree","higher education","","","",""
"No","2014","no degree/no degree yet","in school","","","",""
"No","2014","no degree/no degree yet","inadequately","","","",""
"No","2014","no degree/no degree yet","general elemantary","","","",""
"No","2014","no degree/no degree yet","middle vocational","","","",""
"No","2014","no degree/no degree yet","vocational + Abi","","","",""
"No","2014","no degree/no degree yet","higher vocational","","","",""
"No","2014","no degree/no degree yet","higher education","","","",""
"Yes","2015","lower secondary degree","in school","","","",""
"Yes","2015","lower secondary degree","inadequately","","","",""
"Yes","2015","lower secondary degree","general elemantary","","","",""
"Yes","2015","lower secondary degree","middle vocational","","","",""
"Yes","2015","lower secondary degree","vocational + Abi","","","",""
"Yes","2015","lower secondary degree","higher vocational","","","",""
"Yes","2015","lower secondary degree","higher education","","","",""
"Yes","2015","secondary school degree","in school","","","",""
"Yes","2015","secondary school degree","inadequately","","","",""
"Yes","2015","secondary school degree","general elemantary","","","",""
"Yes","2015","secondary school degree","middle vocational","","","",""
"Yes","2015","secondary school degree","vocational + Abi","","","",""
"Yes","2015","secondary school degree","higher vocational","","","",""
"Yes","2015","secondary school degree","higher education","","","",""
"Yes","2015","college entrance qualification","in school","","","",""
"Yes","2015","college entrance qualification","inadequately","","","",""
"Yes","2015","college entrance qualification","general elemantary","","","",""
"Yes","2015","college entrance qualification","middle vocational","","","",""
"Yes","2015","college entrance qualification","vocational + Abi","","","",""
"Yes","2015","college entrance qualification","higher vocational","","","",""
"Yes","2015","college entrance qualification","higher education","","","",""
"Yes","2015","Other degree","in school","","","",""
"Yes","2015","Other degree","inadequately","","","",""
"Yes","2015","Other degree","general elemantary","","","",""
"Yes","2015","Other degree","middle vocational","","","",""
"Yes","2015","Other degree","vocational + Abi","","","",""
"Yes","2015","Other degree","higher vocational","","","",""
"Yes","2015","Other degree","higher education","","","",""
"Yes","2015","no degree/no degree yet","in school","","","",""
"Yes","2015","no degree/no degree yet","inadequately","","","",""
"Yes","2015","no degree/no degree yet","general elemantary","","","",""
"Yes","2015","no degree/no degree yet","middle vocational","","","",""
"Yes","2015","no degree/no degree yet","vocational + Abi","","","",""
"Yes","2015","no degree/no degree yet","higher vocational","","","",""
"Yes","2015","no degree/no degree yet","higher education","","","",""
"No","2015","lower secondary degree","in school","","","",""
"No","2015","lower secondary degree","inadequately","","","",""
"No","2015","lower secondary degree","general elemantary","","","",""
"No","2015","lower secondary degree","middle vocational","","","",""
"No","2015","lower secondary degree","vocational + Abi","","","",""
"No","2015","lower secondary degree","higher vocational","","","",""
"No","2015","lower secondary degree","higher education","","","",""
"No","2015","secondary school degree","in school","","","",""
"No","2015","secondary school degree","inadequately","","","",""
"No","2015","secondary school degree","general elemantary","","","",""
