"year","migback","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2017","direct migration background","(1a) inadequately completed","6.77","7","1221","6","7","7","7","6.73","6.81","7","7"
"2017","direct migration background","(1b) general elementary school","6.69","7","553","6","7","7","7","6.63","6.75","7","7"
"2017","direct migration background","(1c) basic vocational qualification","6.8","7","37","6","7","7","7","6.64","6.96","7","7"
"2017","direct migration background","(2a) intermediate vocational","","","","","","","","","","",""
"2017","direct migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"2017","direct migration background","(2c_gen) general maturity certificate","6.7","7","386","6","7","7","7","6.62","6.78","7","7"
"2017","direct migration background","(2c_voc) vocational maturity certificate","6.63","7","69","6","6","7","7","6.42","6.84","7","7"
"2017","direct migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2017","direct migration background","(3b) higher tertiary education","6.77","7","448","6","7","7","7","6.71","6.83","7","7"
"2017","indirect migration background","(0) in school","","","","","","","","","","",""
"2017","indirect migration background","(1a) inadequately completed","","","","","","","","","","",""
"2017","indirect migration background","(1b) general elementary school","","","","","","","","","","",""
"2017","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"2017","indirect migration background","(2a) intermediate vocational","","","","","","","","","","",""
"2017","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"2017","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2017","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2017","indirect migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2017","indirect migration background","(3b) higher tertiary education","","","","","","","","","","",""
"2017","no migration background","(0) in school","","","","","","","","","","",""
"2017","no migration background","(1a) inadequately completed","","","","","","","","","","",""
"2017","no migration background","(1b) general elementary school","","","","","","","","","","",""
"2017","no migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"2017","no migration background","(2a) intermediate vocational","","","","","","","","","","",""
"2017","no migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"2017","no migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2017","no migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2017","no migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2017","no migration background","(3b) higher tertiary education","","","","","","","","","","",""
"2018","direct migration background","(0) in school","","","","","","","","","","",""
"2018","direct migration background","(1a) inadequately completed","6.49","7","162","6","7","7","7","6.32","6.66","7","7"
"2018","direct migration background","(1b) general elementary school","6.87","7","96","7","7","7","7","6.7","7.04","7","7"
"2018","direct migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"2018","direct migration background","(2a) intermediate vocational","","","","","","","","","","",""
"2018","direct migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"2018","direct migration background","(2c_gen) general maturity certificate","6.86","7","53","6","7","7","7","6.73","6.99","7","7"
"2018","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2018","direct migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2018","direct migration background","(3b) higher tertiary education","6.77","7","49","6","7","7","7","6.63","6.91","7","7"
"2018","indirect migration background","(0) in school","","","","","","","","","","",""
"2018","indirect migration background","(1a) inadequately completed","","","","","","","","","","",""
"2018","indirect migration background","(1b) general elementary school","","","","","","","","","","",""
"2018","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"2018","indirect migration background","(2a) intermediate vocational","","","","","","","","","","",""
"2018","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"2018","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2018","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2018","indirect migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2018","indirect migration background","(3b) higher tertiary education","","","","","","","","","","",""
"2018","no migration background","(0) in school","","","","","","","","","","",""
"2018","no migration background","(1a) inadequately completed","","","","","","","","","","",""
"2018","no migration background","(1b) general elementary school","","","","","","","","","","",""
"2018","no migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"2018","no migration background","(2a) intermediate vocational","","","","","","","","","","",""
"2018","no migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"2018","no migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2018","no migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2018","no migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2018","no migration background","(3b) higher tertiary education","","","","","","","","","","",""
"2019","direct migration background","(0) in school","","","","","","","","","","",""
"2019","direct migration background","(1a) inadequately completed","6.36","7","136","5","6","7","7","6.12","6.6","7","7"
"2019","direct migration background","(1b) general elementary school","6.62","7","46","5","6","7","7","6.49","6.75","7","7"
"2019","direct migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"2019","direct migration background","(2a) intermediate vocational","","","","","","","","","","",""
"2019","direct migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"2019","direct migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2019","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2019","direct migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2019","direct migration background","(3b) higher tertiary education","","","","","","","","","","",""
"2019","indirect migration background","(0) in school","","","","","","","","","","",""
"2019","indirect migration background","(1a) inadequately completed","","","","","","","","","","",""
"2019","indirect migration background","(1b) general elementary school","","","","","","","","","","",""
"2019","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"2019","indirect migration background","(2a) intermediate vocational","","","","","","","","","","",""
"2019","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"2019","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2019","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2019","indirect migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2019","indirect migration background","(3b) higher tertiary education","","","","","","","","","","",""
"2019","no migration background","(0) in school","","","","","","","","","","",""
"2019","no migration background","(1a) inadequately completed","","","","","","","","","","",""
"2019","no migration background","(1b) general elementary school","","","","","","","","","","",""
"2019","no migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"2019","no migration background","(2a) intermediate vocational","","","","","","","","","","",""
"2019","no migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"2019","no migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2019","no migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2019","no migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2019","no migration background","(3b) higher tertiary education","","","","","","","","","","",""
