"plh0188","year","bula_h","sex","n","percent","lower_confidence","upper_confidence"
"True entirely","1996","Saxony","Male","55","0.11552339242867","0.0881542877860492","0.142892497071292"
"True entirely","1996","Saxony","Female","37","0.0721270816799359","0.0511635915702598","0.093090571789612"
"True entirely","1996","Saxony-Anhalt","Male","27","","",""
"True entirely","1996","Saxony-Anhalt","Female","40","0.148482437510628","0.111853176681143","0.185111698340113"
"True entirely","1996","Thuringia","Male","35","0.131203876446442","0.094154148783357","0.168253604109527"
"True entirely","1996","Thuringia","Female","40","0.137473270519381","0.100978515583905","0.173968025454858"
"Tends to agree","1996","Schleswig-Holstein","Male","69","0.492928103479943","0.408903746576673","0.576952460383213"
"Tends to agree","1996","Schleswig-Holstein","Female","86","0.631640892867219","0.553928897808691","0.709352887925747"
"Tends to agree","1996","Hamburg","Male","26","","",""
"Tends to agree","1996","Hamburg","Female","32","0.416090033140584","0.29893519311346","0.533244873167709"
"Tends to agree","1996","Lower Saxony","Male","272","0.529072639086995","0.485623745221544","0.572521532952447"
"Tends to agree","1996","Lower Saxony","Female","267","0.476513420098245","0.434388260865061","0.51863857933143"
"Tends to agree","1996","Bremen","Male","18","","",""
"Tends to agree","1996","Bremen","Female","17","","",""
"Tends to agree","1996","North Rhine-Westphalia","Male","602","0.503342174372531","0.475262973175101","0.531421375569962"
"Tends to agree","1996","North Rhine-Westphalia","Female","655","0.470519304876068","0.443814732887176","0.49722387686496"
"Tends to agree","1996","Hesse","Male","222","0.51467624181366","0.468030539880631","0.56132194374669"
"Tends to agree","1996","Hesse","Female","203","0.399571045765516","0.355147065317862","0.443995026213171"
"Tends to agree","1996","Rhineland-Palatinate,Saarland","Male","163","0.490762922251434","0.43730964553394","0.544216198968927"
"Tends to agree","1996","Rhineland-Palatinate,Saarland","Female","163","0.426898556571744","0.375589730614497","0.478207382528991"
"Tends to agree","1996","Baden-Württemberg","Male","443","0.544349462262115","0.510569458315965","0.578129466208265"
"Tends to agree","1996","Baden-Württemberg","Female","455","0.512362709932595","0.479318842965809","0.545406576899382"
"Tends to agree","1996","Bavaria","Male","427","0.526520197944771","0.492283228961406","0.560757166928136"
"Tends to agree","1996","Bavaria","Female","424","0.483108606263731","0.449355473862532","0.516861738664929"
"Tends to agree","1996","Berlin","Male","114","0.444571589090469","0.383818771100715","0.505324407080222"
"Tends to agree","1996","Berlin","Female","122","0.400384762406002","0.343894411756897","0.456875113055107"
"Tends to agree","1996","Brandenburg","Male","137","0.459203366866423","0.401449030774345","0.516957702958501"
"Tends to agree","1996","Brandenburg","Female","143","0.416806582062538","0.362273899976153","0.471339264148924"
"Tends to agree","1996","Mecklenburg-Western Pomerania","Male","95","0.467696656936932","0.398197869797275","0.537195444076589"
"Tends to agree","1996","Mecklenburg-Western Pomerania","Female","97","0.455869358672836","0.387187158540079","0.524551558805593"
"Tends to agree","1996","Saxony","Male","246","0.451381249507763","0.408773408543341","0.493989090472185"
"Tends to agree","1996","Saxony","Female","286","0.441741263401067","0.401499972255938","0.481982554546196"
"Tends to agree","1996","Saxony-Anhalt","Male","171","0.538091932415955","0.482861055789061","0.593322809042849"
"Tends to agree","1996","Saxony-Anhalt","Female","187","0.493093072511424","0.441591277072738","0.54459486795011"
"Tends to agree","1996","Thuringia","Male","158","0.461752447115248","0.407044756231557","0.51646013799894"
"Tends to agree","1996","Thuringia","Female","151","0.397416537653127","0.345552465841216","0.449280609465039"
"Rather not true","1996","Schleswig-Holstein","Male","37","0.31566276458692","0.237549390002031","0.393776139171808"
"Rather not true","1996","Schleswig-Holstein","Female","36","0.217117246465169","0.150695122696345","0.283539370233994"
"Rather not true","1996","Hamburg","Male","20","","",""
"Rather not true","1996","Hamburg","Female","21","","",""
"Rather not true","1996","Lower Saxony","Male","126","0.29286643957578","0.25325417786277","0.332478701288789"
"Rather not true","1996","Lower Saxony","Female","152","0.320021358782814","0.280676469349773","0.359366248215855"
"Rather not true","1996","Bremen","Male","15","","",""
"Rather not true","1996","Bremen","Female","16","","",""
"Rather not true","1996","North Rhine-Westphalia","Male","344","0.297653491429277","0.271975819171159","0.323331163687396"
"Rather not true","1996","North Rhine-Westphalia","Female","404","0.325221311846038","0.300157794966715","0.350284828725362"
"Rather not true","1996","Hesse","Male","114","0.292174214068946","0.249730544145378","0.334617883992515"
"Rather not true","1996","Hesse","Female","148","0.379542795453183","0.335530305125387","0.423555285780978"
"Rather not true","1996","Rhineland-Palatinate,Saarland","Male","96","0.304677449078124","0.255463097764264","0.353891800391983"
"Rather not true","1996","Rhineland-Palatinate,Saarland","Female","117","0.340282917351149","0.291134117023326","0.389431717678973"
"Rather not true","1996","Baden-Württemberg","Male","252","0.323182434049183","0.291460143548671","0.354904724549694"
"Rather not true","1996","Baden-Württemberg","Female","270","0.316492996157179","0.285745681669258","0.3472403106451"
"Rather not true","1996","Bavaria","Male","237","0.299024206757573","0.267630561492572","0.330417852022573"
"Rather not true","1996","Bavaria","Female","253","0.322134516967739","0.290571214545986","0.353697819389491"
"Rather not true","1996","Berlin","Male","88","0.355621623883558","0.297095995043265","0.414147252723852"
"Rather not true","1996","Berlin","Female","122","0.412751515727833","0.355989937763243","0.469513093692424"
"Rather not true","1996","Brandenburg","Male","107","0.383197457524275","0.326853225795679","0.43954168925287"
"Rather not true","1996","Brandenburg","Female","122","0.406039281941666","0.351720983823019","0.460357580060313"
"Rather not true","1996","Mecklenburg-Western Pomerania","Male","77","0.390015782966615","0.322077293592823","0.457954272340408"
"Rather not true","1996","Mecklenburg-Western Pomerania","Female","78","0.394068930391967","0.326682862562317","0.461454998221616"
"Rather not true","1996","Saxony","Male","187","0.352609725872358","0.311701308674867","0.39351814306985"
"Rather not true","1996","Saxony","Female","217","0.405517268564608","0.365729969685214","0.445304567444003"
"Rather not true","1996","Saxony-Anhalt","Male","96","0.290243736449237","0.239961803183398","0.340525669715075"
"Rather not true","1996","Saxony-Anhalt","Female","113","0.281062292150386","0.234755923067551","0.327368661233222"
"Rather not true","1996","Thuringia","Male","112","0.350629918095045","0.298267056493549","0.402992779696541"
"Rather not true","1996","Thuringia","Female","129","0.396347645898818","0.344507450619985","0.448187841177652"
"Totally disagree","1996","Schleswig-Holstein","Male","4","","",""
"Totally disagree","1996","Schleswig-Holstein","Female","5","","",""
"Totally disagree","1996","Hamburg","Male","3","","",""
"Totally disagree","1996","Hamburg","Female","5","","",""
"Totally disagree","1996","Lower Saxony","Male","22","","",""
"Totally disagree","1996","Lower Saxony","Female","32","0.0720423488031644","0.050234681073875","0.0938500165324538"
"Totally disagree","1996","Bremen","Male","5","","",""
"Totally disagree","1996","Bremen","Female","5","","",""
"Totally disagree","1996","North Rhine-Westphalia","Male","64","0.048310317271119","0.0362684989028333","0.0603521356394047"
"Totally disagree","1996","North Rhine-Westphalia","Female","77","0.0661950037206801","0.0528931387417931","0.0794968686995672"
"Totally disagree","1996","Hesse","Male","19","","",""
"Totally disagree","1996","Hesse","Female","26","","",""
"Totally disagree","1996","Rhineland-Palatinate,Saarland","Male","24","","",""
"Totally disagree","1996","Rhineland-Palatinate,Saarland","Female","34","0.118110368247442","0.0846319359415572","0.151588800553326"
"Totally disagree","1996","Baden-Württemberg","Male","34","0.0396463655042465","0.0264114206624007","0.0528813103460923"
"Totally disagree","1996","Baden-Württemberg","Female","59","0.0758544731486682","0.0583513948936451","0.0933575514036912"
"Totally disagree","1996","Bavaria","Male","37","0.0498042308557053","0.0348873944198173","0.0647210672915933"
"Totally disagree","1996","Bavaria","Female","33","0.0355467973914582","0.0230403815649368","0.0480532132179796"
"Totally disagree","1996","Berlin","Male","28","","",""
"Totally disagree","1996","Berlin","Female","16","","",""
"Totally disagree","1996","Brandenburg","Male","20","","",""
"Totally disagree","1996","Brandenburg","Female","30","0.120276690900407","0.0842978595948623","0.156255522205952"
"Totally disagree","1996","Mecklenburg-Western Pomerania","Male","7","","",""
"Totally disagree","1996","Mecklenburg-Western Pomerania","Female","14","","",""
"Totally disagree","1996","Saxony","Male","36","0.0804856321912086","0.0571928756617158","0.103778388720701"
"Totally disagree","1996","Saxony","Female","45","0.0806143863543888","0.0585533817099295","0.102675390998848"
"Totally disagree","1996","Saxony-Anhalt","Male","19","","",""
"Totally disagree","1996","Saxony-Anhalt","Female","22","","",""
"Totally disagree","1996","Thuringia","Male","14","","",""
"Totally disagree","1996","Thuringia","Female","22","","",""
"True entirely","1997","Schleswig-Holstein","Male","19","","",""
"True entirely","1997","Schleswig-Holstein","Female","18","","",""
"True entirely","1997","Hamburg","Male","5","","",""
"True entirely","1997","Hamburg","Female","10","","",""
"True entirely","1997","Lower Saxony","Male","73","0.12525493650678","0.096385349065279","0.154124523948281"
"True entirely","1997","Lower Saxony","Female","67","0.100214009355748","0.0747688583597999","0.125659160351695"
"True entirely","1997","Bremen","Male","8","","",""
"True entirely","1997","Bremen","Female","7","","",""
"True entirely","1997","North Rhine-Westphalia","Male","130","0.0976384157343749","0.0808512550153668","0.114425576453383"
"True entirely","1997","North Rhine-Westphalia","Female","112","0.0750730177122248","0.0607980896263929","0.0893479457980567"
"True entirely","1997","Hesse","Male","38","0.10351986472798","0.0741751356901025","0.132864593765857"
"True entirely","1997","Hesse","Female","45","0.1088718075285","0.0796682889155152","0.138075326141485"
"True entirely","1997","Rhineland-Palatinate,Saarland","Male","29","","",""
"True entirely","1997","Rhineland-Palatinate,Saarland","Female","30","0.0930400636460517","0.0635207896555984","0.122559337636505"
"True entirely","1997","Baden-Württemberg","Male","89","0.0795486125625757","0.0613147094619663","0.097782515663185"
"True entirely","1997","Baden-Württemberg","Female","83","0.0923407460002186","0.0730811870355964","0.111600304964841"
"True entirely","1997","Bavaria","Male","74","0.0881304887674986","0.0684246936265527","0.107836283908445"
"True entirely","1997","Bavaria","Female","63","0.0768404517482593","0.0586882765754611","0.0949926269210575"
"True entirely","1997","Berlin","Male","20","","",""
"True entirely","1997","Berlin","Female","17","","",""
"True entirely","1997","Brandenburg","Male","8","","",""
"True entirely","1997","Brandenburg","Female","14","","",""
"True entirely","1997","Mecklenburg-Western Pomerania","Male","11","","",""
"True entirely","1997","Mecklenburg-Western Pomerania","Female","13","","",""
"True entirely","1997","Saxony","Male","30","0.0607363248238846","0.0401480082530145","0.0813246413947547"
"True entirely","1997","Saxony","Female","34","0.0724264592031058","0.0511855609084854","0.0936673574977262"
"True entirely","1997","Saxony-Anhalt","Male","12","","",""
"True entirely","1997","Saxony-Anhalt","Female","15","","",""
"True entirely","1997","Thuringia","Male","20","","",""
"True entirely","1997","Thuringia","Female","17","","",""
"Tends to agree","1997","Schleswig-Holstein","Male","59","0.480899163961098","0.394679542644594","0.567118785277601"
"Tends to agree","1997","Schleswig-Holstein","Female","73","0.475336951509807","0.392614175386654","0.558059727632959"
"Tends to agree","1997","Hamburg","Male","31","0.378065534054611","0.255370122451788","0.500760945657433"
"Tends to agree","1997","Hamburg","Female","28","","",""
"Tends to agree","1997","Lower Saxony","Male","240","0.436806171238766","0.393547245689052","0.480065096788479"
"Tends to agree","1997","Lower Saxony","Female","251","0.469767535772065","0.427476739960776","0.512058331583355"
"Tends to agree","1997","Bremen","Male","12","","",""
"Tends to agree","1997","Bremen","Female","20","","",""
"Tends to agree","1997","North Rhine-Westphalia","Male","517","0.427090570402229","0.39911496046643","0.455066180338028"
"Tends to agree","1997","North Rhine-Westphalia","Female","570","0.415902181082985","0.389201849241484","0.442602512924486"
"Tends to agree","1997","Hesse","Male","203","0.4798280838372","0.431703808530381","0.527952359144019"
"Tends to agree","1997","Hesse","Female","179","0.393386515298961","0.347585707577685","0.439187323020236"
"Tends to agree","1997","Rhineland-Palatinate,Saarland","Male","151","0.417170624055796","0.364680715278752","0.46966053283284"
"Tends to agree","1997","Rhineland-Palatinate,Saarland","Female","167","0.408392185880972","0.358442554934477","0.458341816827467"
"Tends to agree","1997","Baden-Württemberg","Male","363","0.405334056568217","0.372250972339946","0.438417140796488"
"Tends to agree","1997","Baden-Württemberg","Female","381","0.415568931385999","0.382783839002661","0.448354023769336"
"Tends to agree","1997","Bavaria","Male","342","0.425685990295488","0.391315643779524","0.460056336811453"
"Tends to agree","1997","Bavaria","Female","367","0.420713881673304","0.387067736226439","0.454360027120169"
"Tends to agree","1997","Berlin","Male","98","0.38544096732104","0.324497692405019","0.446384242237061"
"Tends to agree","1997","Berlin","Female","103","0.373149931695413","0.315138179610986","0.431161683779839"
"Tends to agree","1997","Brandenburg","Male","117","0.353469182362631","0.298917584482133","0.408020780243129"
"Tends to agree","1997","Brandenburg","Female","96","0.302252436554104","0.250713881203524","0.353790991904683"
"Tends to agree","1997","Mecklenburg-Western Pomerania","Male","73","0.321286686722273","0.255575883617446","0.386997489827099"
"Tends to agree","1997","Mecklenburg-Western Pomerania","Female","64","0.268885926479232","0.206971538288148","0.330800314670316"
"Tends to agree","1997","Saxony","Male","189","0.365515091224522","0.324003811304695","0.407026371144349"
"Tends to agree","1997","Saxony","Female","184","0.302885075738264","0.26522846715588","0.340541684320647"
"Tends to agree","1997","Saxony-Anhalt","Male","127","0.385163841424943","0.330992486392682","0.439335196457204"
"Tends to agree","1997","Saxony-Anhalt","Female","142","0.353174796447499","0.303733575689286","0.402616017205712"
"Tends to agree","1997","Thuringia","Male","114","0.346150618884293","0.293779738508998","0.398521499259588"
"Tends to agree","1997","Thuringia","Female","111","0.344907766432806","0.294676794454709","0.395138738410904"
"Rather not true","1997","Schleswig-Holstein","Male","43","0.33187360870382","0.250615088673802","0.413132128733837"
"Rather not true","1997","Schleswig-Holstein","Female","40","0.334137754265708","0.256003936825433","0.412271571705982"
"Rather not true","1997","Hamburg","Male","17","","",""
"Rather not true","1997","Hamburg","Female","21","","",""
"Rather not true","1997","Lower Saxony","Male","164","0.348814742475385","0.307247415490471","0.3903820694603"
"Rather not true","1997","Lower Saxony","Female","173","0.320785113292427","0.281231888193008","0.360338338391845"
"Rather not true","1997","Bremen","Male","12","","",""
"Rather not true","1997","Bremen","Female","13","","",""
"Rather not true","1997","North Rhine-Westphalia","Male","436","0.372438156859823","0.345096052499083","0.399780261220563"
"Rather not true","1997","North Rhine-Westphalia","Female","498","0.401551531260258","0.374995553824074","0.428107508696442"
"Rather not true","1997","Hesse","Male","135","0.308397901170634","0.263911038564008","0.352884763777261"
"Rather not true","1997","Hesse","Female","162","0.364427347537449","0.319304608573244","0.409550086501655"
"Rather not true","1997","Rhineland-Palatinate,Saarland","Male","128","0.40886612724005","0.356532392222108","0.461199862257992"
"Rather not true","1997","Rhineland-Palatinate,Saarland","Female","138","0.381747106817096","0.332378874522255","0.431115339111937"
"Rather not true","1997","Baden-Württemberg","Male","324","0.424490835105793","0.391184780434037","0.457796889777548"
"Rather not true","1997","Baden-Württemberg","Female","318","0.388099033533703","0.355679998882503","0.420518068184903"
"Rather not true","1997","Bavaria","Male","310","0.396479866473582","0.362476573504171","0.430483159442993"
"Rather not true","1997","Bavaria","Female","334","0.393665511371569","0.360367740819678","0.42696328192346"
"Rather not true","1997","Berlin","Male","93","0.377689906137054","0.316983271097271","0.438396541176838"
"Rather not true","1997","Berlin","Female","111","0.424409357649798","0.365124770723902","0.483693944575694"
"Rather not true","1997","Brandenburg","Male","145","0.488838234821908","0.431795695922131","0.545880773721684"
"Rather not true","1997","Brandenburg","Female","153","0.504572653518468","0.448461394501134","0.560683912535802"
"Rather not true","1997","Mecklenburg-Western Pomerania","Male","81","0.478314047596387","0.408021648648268","0.548606446544506"
"Rather not true","1997","Mecklenburg-Western Pomerania","Female","92","0.488924614397073","0.419120919535007","0.558728309259139"
"Rather not true","1997","Saxony","Male","235","0.433335152157241","0.390620397517846","0.476049906796637"
"Rather not true","1997","Saxony","Female","299","0.521995850049996","0.481060412641751","0.562931287458241"
"Rather not true","1997","Saxony-Anhalt","Male","140","0.451155995812364","0.395762972037376","0.506549019587352"
"Rather not true","1997","Saxony-Anhalt","Female","164","0.450240572215133","0.398775862976661","0.501705281453606"
"Rather not true","1997","Thuringia","Male","147","0.447696113583148","0.392956822116636","0.50243540504966"
"Rather not true","1997","Thuringia","Female","174","0.496279053826892","0.443443428994703","0.549114678659081"
"Totally disagree","1997","Schleswig-Holstein","Male","8","","",""
"Totally disagree","1997","Schleswig-Holstein","Female","9","","",""
"Totally disagree","1997","Hamburg","Male","7","","",""
"Totally disagree","1997","Hamburg","Female","6","","",""
"Totally disagree","1997","Lower Saxony","Male","28","","",""
"Totally disagree","1997","Lower Saxony","Female","44","0.10923334157976","0.0828012952905146","0.135665387869006"
"Totally disagree","1997","Bremen","Male","14","","",""
"Totally disagree","1997","Bremen","Female","8","","",""
"Totally disagree","1997","North Rhine-Westphalia","Male","118","0.102832857003573","0.0856545951592139","0.120011118847932"
"Totally disagree","1997","North Rhine-Westphalia","Female","129","0.107473269944533","0.090695311480626","0.124251228408439"
"Totally disagree","1997","Hesse","Male","38","0.108254150264186","0.0783252508590139","0.138183049669358"
"Totally disagree","1997","Hesse","Female","51","0.13331432963509","0.101444730768878","0.165183928501301"
"Totally disagree","1997","Rhineland-Palatinate,Saarland","Male","31","0.0981440836864045","0.066474023875821","0.129814143496988"
"Totally disagree","1997","Rhineland-Palatinate,Saarland","Female","37","0.11682064365588","0.0841798377453358","0.149461449566424"
"Totally disagree","1997","Baden-Württemberg","Male","70","0.0906264957634146","0.0712818112457404","0.109971180281089"
"Totally disagree","1997","Baden-Württemberg","Female","86","0.10399128908008","0.0836844267168761","0.124298151443283"
"Totally disagree","1997","Bavaria","Male","69","0.0897036544634313","0.0698399157256362","0.109567393201226"
"Totally disagree","1997","Bavaria","Female","63","0.108780155206867","0.0875593139074375","0.130000996506297"
"Totally disagree","1997","Berlin","Male","34","0.173859009471706","0.126403052579563","0.221314966363849"
"Totally disagree","1997","Berlin","Female","36","0.143593421957278","0.101530471724982","0.185656372189575"
"Totally disagree","1997","Brandenburg","Male","25","","",""
"Totally disagree","1997","Brandenburg","Female","42","0.160455473285671","0.119264950253395","0.201645996317947"
"Totally disagree","1997","Mecklenburg-Western Pomerania","Male","29","","",""
"Totally disagree","1997","Mecklenburg-Western Pomerania","Female","28","","",""
"Totally disagree","1997","Saxony","Male","63","0.140413431794352","0.110466525976767","0.170360337611936"
"Totally disagree","1997","Saxony","Female","55","0.102692615008634","0.0778160561843687","0.127569173832899"
"Totally disagree","1997","Saxony-Anhalt","Male","31","0.0998167791613301","0.0664484487701371","0.133185109552523"
"Totally disagree","1997","Saxony-Anhalt","Female","38","0.146394317890179","0.109827124748954","0.182961511031404"
"Totally disagree","1997","Thuringia","Male","36","0.128908994153678","0.0920204229121483","0.165797565395208"
"Totally disagree","1997","Thuringia","Female","42","0.115876702098369","0.0820528278900408","0.149700576306697"
"True entirely","1998","Schleswig-Holstein","Male","","","",""
"True entirely","1998","Schleswig-Holstein","Female","","","",""
"True entirely","1998","Hamburg","Male","","","",""
"True entirely","1998","Hamburg","Female","","","",""
"True entirely","1998","Lower Saxony","Male","","","",""
"True entirely","1998","Lower Saxony","Female","","","",""
"True entirely","1998","Bremen","Male","","","",""
"True entirely","1998","Bremen","Female","","","",""
"True entirely","1998","North Rhine-Westphalia","Male","","","",""
"True entirely","1998","North Rhine-Westphalia","Female","","","",""
"True entirely","1998","Hesse","Male","","","",""
"True entirely","1998","Hesse","Female","","","",""
"True entirely","1998","Rhineland-Palatinate,Saarland","Male","","","",""
"True entirely","1998","Rhineland-Palatinate,Saarland","Female","","","",""
"True entirely","1998","Baden-Württemberg","Male","","","",""
"True entirely","1998","Baden-Württemberg","Female","","","",""
"True entirely","1998","Bavaria","Male","","","",""
"True entirely","1998","Bavaria","Female","","","",""
"True entirely","1998","Berlin","Male","","","",""
"True entirely","1998","Berlin","Female","","","",""
"True entirely","1998","Brandenburg","Male","","","",""
"True entirely","1998","Brandenburg","Female","","","",""
"True entirely","1998","Mecklenburg-Western Pomerania","Male","","","",""
"True entirely","1998","Mecklenburg-Western Pomerania","Female","","","",""
"True entirely","1998","Saxony","Male","","","",""
"True entirely","1998","Saxony","Female","","","",""
"True entirely","1998","Saxony-Anhalt","Male","","","",""
"True entirely","1998","Saxony-Anhalt","Female","","","",""
"True entirely","1998","Thuringia","Male","","","",""
"True entirely","1998","Thuringia","Female","","","",""
"Tends to agree","1998","Schleswig-Holstein","Male","","","",""
"Tends to agree","1998","Schleswig-Holstein","Female","","","",""
"Tends to agree","1998","Hamburg","Male","","","",""
"Tends to agree","1998","Hamburg","Female","","","",""
"Tends to agree","1998","Lower Saxony","Male","","","",""
"Tends to agree","1998","Lower Saxony","Female","","","",""
"Tends to agree","1998","Bremen","Male","","","",""
"Tends to agree","1998","Bremen","Female","","","",""
"Tends to agree","1998","North Rhine-Westphalia","Male","","","",""
"Tends to agree","1998","North Rhine-Westphalia","Female","","","",""
"Tends to agree","1998","Hesse","Male","","","",""
"Tends to agree","1998","Hesse","Female","","","",""
"Tends to agree","1998","Rhineland-Palatinate,Saarland","Male","","","",""
"Tends to agree","1998","Rhineland-Palatinate,Saarland","Female","","","",""
"Tends to agree","1998","Baden-Württemberg","Male","","","",""
"Tends to agree","1998","Baden-Württemberg","Female","","","",""
"Tends to agree","1998","Bavaria","Male","","","",""
"Tends to agree","1998","Bavaria","Female","","","",""
"Tends to agree","1998","Berlin","Male","","","",""
"Tends to agree","1998","Berlin","Female","","","",""
"Tends to agree","1998","Brandenburg","Male","","","",""
"Tends to agree","1998","Brandenburg","Female","","","",""
"Tends to agree","1998","Mecklenburg-Western Pomerania","Male","","","",""
"Tends to agree","1998","Mecklenburg-Western Pomerania","Female","","","",""
"Tends to agree","1998","Saxony","Male","","","",""
"Tends to agree","1998","Saxony","Female","","","",""
"Tends to agree","1998","Saxony-Anhalt","Male","","","",""
"Tends to agree","1998","Saxony-Anhalt","Female","","","",""
"Tends to agree","1998","Thuringia","Male","","","",""
"Tends to agree","1998","Thuringia","Female","","","",""
"Rather not true","1998","Schleswig-Holstein","Male","","","",""
"Rather not true","1998","Schleswig-Holstein","Female","","","",""
"Rather not true","1998","Hamburg","Male","","","",""
"Rather not true","1998","Hamburg","Female","","","",""
"Rather not true","1998","Lower Saxony","Male","","","",""
"Rather not true","1998","Lower Saxony","Female","","","",""
"Rather not true","1998","Bremen","Male","","","",""
"Rather not true","1998","Bremen","Female","","","",""
"Rather not true","1998","North Rhine-Westphalia","Male","","","",""
"Rather not true","1998","North Rhine-Westphalia","Female","","","",""
"Rather not true","1998","Hesse","Male","","","",""
"Rather not true","1998","Hesse","Female","","","",""
"Rather not true","1998","Rhineland-Palatinate,Saarland","Male","","","",""
"Rather not true","1998","Rhineland-Palatinate,Saarland","Female","","","",""
"Rather not true","1998","Baden-Württemberg","Male","","","",""
"Rather not true","1998","Baden-Württemberg","Female","","","",""
"Rather not true","1998","Bavaria","Male","","","",""
"Rather not true","1998","Bavaria","Female","","","",""
"Rather not true","1998","Berlin","Male","","","",""
"Rather not true","1998","Berlin","Female","","","",""
"Rather not true","1998","Brandenburg","Male","","","",""
"Rather not true","1998","Brandenburg","Female","","","",""
"Rather not true","1998","Mecklenburg-Western Pomerania","Male","","","",""
"Rather not true","1998","Mecklenburg-Western Pomerania","Female","","","",""
"Rather not true","1998","Saxony","Male","","","",""
"Rather not true","1998","Saxony","Female","","","",""
"Rather not true","1998","Saxony-Anhalt","Male","","","",""
"Rather not true","1998","Saxony-Anhalt","Female","","","",""
"Rather not true","1998","Thuringia","Male","","","",""
"Rather not true","1998","Thuringia","Female","","","",""
"Totally disagree","1998","Schleswig-Holstein","Male","","","",""
"Totally disagree","1998","Schleswig-Holstein","Female","","","",""
"Totally disagree","1998","Hamburg","Male","","","",""
"Totally disagree","1998","Hamburg","Female","","","",""
"Totally disagree","1998","Lower Saxony","Male","","","",""
"Totally disagree","1998","Lower Saxony","Female","","","",""
"Totally disagree","1998","Bremen","Male","","","",""
"Totally disagree","1998","Bremen","Female","","","",""
"Totally disagree","1998","North Rhine-Westphalia","Male","","","",""
"Totally disagree","1998","North Rhine-Westphalia","Female","","","",""
"Totally disagree","1998","Hesse","Male","","","",""
"Totally disagree","1998","Hesse","Female","","","",""
"Totally disagree","1998","Rhineland-Palatinate,Saarland","Male","","","",""
"Totally disagree","1998","Rhineland-Palatinate,Saarland","Female","","","",""
"Totally disagree","1998","Baden-Württemberg","Male","","","",""
"Totally disagree","1998","Baden-Württemberg","Female","","","",""
"Totally disagree","1998","Bavaria","Male","","","",""
"Totally disagree","1998","Bavaria","Female","","","",""
"Totally disagree","1998","Berlin","Male","","","",""
"Totally disagree","1998","Berlin","Female","","","",""
"Totally disagree","1998","Brandenburg","Male","","","",""
"Totally disagree","1998","Brandenburg","Female","","","",""
"Totally disagree","1998","Mecklenburg-Western Pomerania","Male","","","",""
"Totally disagree","1998","Mecklenburg-Western Pomerania","Female","","","",""
"Totally disagree","1998","Saxony","Male","","","",""
"Totally disagree","1998","Saxony","Female","","","",""
"Totally disagree","1998","Saxony-Anhalt","Male","","","",""
"Totally disagree","1998","Saxony-Anhalt","Female","","","",""
"Totally disagree","1998","Thuringia","Male","","","",""
"Totally disagree","1998","Thuringia","Female","","","",""
"True entirely","1999","Schleswig-Holstein","Male","","","",""
"True entirely","1999","Schleswig-Holstein","Female","","","",""
"True entirely","1999","Hamburg","Male","","","",""
"True entirely","1999","Hamburg","Female","","","",""
"True entirely","1999","Lower Saxony","Male","","","",""
"True entirely","1999","Lower Saxony","Female","","","",""
"True entirely","1999","Bremen","Male","","","",""
"True entirely","1999","Bremen","Female","","","",""
"True entirely","1999","North Rhine-Westphalia","Male","","","",""
"True entirely","1999","North Rhine-Westphalia","Female","","","",""
"True entirely","1999","Hesse","Male","","","",""
"True entirely","1999","Hesse","Female","","","",""
"True entirely","1999","Rhineland-Palatinate,Saarland","Male","","","",""
"True entirely","1999","Rhineland-Palatinate,Saarland","Female","","","",""
"True entirely","1999","Baden-Württemberg","Male","","","",""
"True entirely","1999","Baden-Württemberg","Female","","","",""
"True entirely","1999","Bavaria","Male","","","",""
"True entirely","1999","Bavaria","Female","","","",""
"True entirely","1999","Berlin","Male","","","",""
"True entirely","1999","Berlin","Female","","","",""
"True entirely","1999","Brandenburg","Male","","","",""
"True entirely","1999","Brandenburg","Female","","","",""
"True entirely","1999","Mecklenburg-Western Pomerania","Male","","","",""
"True entirely","1999","Mecklenburg-Western Pomerania","Female","","","",""
"True entirely","1999","Saxony","Male","","","",""
"True entirely","1999","Saxony","Female","","","",""
"True entirely","1999","Saxony-Anhalt","Male","","","",""
"True entirely","1999","Saxony-Anhalt","Female","","","",""
"True entirely","1999","Thuringia","Male","","","",""
"True entirely","1999","Thuringia","Female","","","",""
"Tends to agree","1999","Schleswig-Holstein","Male","","","",""
"Tends to agree","1999","Schleswig-Holstein","Female","","","",""
"Tends to agree","1999","Hamburg","Male","","","",""
"Tends to agree","1999","Hamburg","Female","","","",""
"Tends to agree","1999","Lower Saxony","Male","","","",""
"Tends to agree","1999","Lower Saxony","Female","","","",""
"Tends to agree","1999","Bremen","Male","","","",""
"Tends to agree","1999","Bremen","Female","","","",""
"Tends to agree","1999","North Rhine-Westphalia","Male","","","",""
"Tends to agree","1999","North Rhine-Westphalia","Female","","","",""
"Tends to agree","1999","Hesse","Male","","","",""
"Tends to agree","1999","Hesse","Female","","","",""
"Tends to agree","1999","Rhineland-Palatinate,Saarland","Male","","","",""
"Tends to agree","1999","Rhineland-Palatinate,Saarland","Female","","","",""
"Tends to agree","1999","Baden-Württemberg","Male","","","",""
"Tends to agree","1999","Baden-Württemberg","Female","","","",""
"Tends to agree","1999","Bavaria","Male","","","",""
"Tends to agree","1999","Bavaria","Female","","","",""
"Tends to agree","1999","Berlin","Male","","","",""
"Tends to agree","1999","Berlin","Female","","","",""
"Tends to agree","1999","Brandenburg","Male","","","",""
