"pli0081","year","education","sampreg","n","percent","lower_confidence","upper_confidence"
"Rarely","1998","college entrance qualification","West Germany","416","0.263968797844768","0.242802982518897","0.28513461317064"
"Rarely","1998","college entrance qualification","East Germany","86","0.184608344025927","0.152005353637739","0.217211334414114"
"Rarely","1998","Other degree","West Germany","150","0.20171300170762","0.176289311015178","0.227136692400062"
"Rarely","1998","Other degree","East Germany","3","","",""
"Rarely","1998","no degree/no degree yet","West Germany","115","0.199886005562166","0.170024918894158","0.229747092230175"
"Rarely","1998","no degree/no degree yet","East Germany","27","","",""
"Never","1998","lower secondary degree","West Germany","67","0.0205772150665043","0.0163472864018253","0.0248071437311833"
"Never","1998","lower secondary degree","East Germany","19","","",""
"Never","1998","secondary school degree","West Germany","34","0.020041481841253","0.0140547362663093","0.0260282274161966"
"Never","1998","secondary school degree","East Germany","13","","",""
"Never","1998","college entrance qualification","West Germany","27","","",""
"Never","1998","college entrance qualification","East Germany","2","","",""
"Never","1998","Other degree","West Germany","46","0.0595385544761478","0.0445464788815377","0.074530630070758"
"Never","1998","Other degree","East Germany","2","","",""
"Never","1998","no degree/no degree yet","West Germany","27","","",""
"Never","1998","no degree/no degree yet","East Germany","2","","",""
"Daily","1999","lower secondary degree","West Germany","","","",""
"Daily","1999","lower secondary degree","East Germany","","","",""
"Daily","1999","secondary school degree","West Germany","","","",""
"Daily","1999","secondary school degree","East Germany","","","",""
"Daily","1999","college entrance qualification","West Germany","","","",""
"Daily","1999","college entrance qualification","East Germany","","","",""
"Daily","1999","Other degree","West Germany","","","",""
"Daily","1999","Other degree","East Germany","","","",""
"Daily","1999","no degree/no degree yet","West Germany","","","",""
"Daily","1999","no degree/no degree yet","East Germany","","","",""
"Min 1x per week","1999","lower secondary degree","West Germany","","","",""
"Min 1x per week","1999","lower secondary degree","East Germany","","","",""
"Min 1x per week","1999","secondary school degree","West Germany","","","",""
"Min 1x per week","1999","secondary school degree","East Germany","","","",""
"Min 1x per week","1999","college entrance qualification","West Germany","","","",""
"Min 1x per week","1999","college entrance qualification","East Germany","","","",""
"Min 1x per week","1999","Other degree","West Germany","","","",""
"Min 1x per week","1999","Other degree","East Germany","","","",""
"Min 1x per week","1999","no degree/no degree yet","West Germany","","","",""
"Min 1x per week","1999","no degree/no degree yet","East Germany","","","",""
"Min 1x per month","1999","lower secondary degree","West Germany","","","",""
"Min 1x per month","1999","lower secondary degree","East Germany","","","",""
"Min 1x per month","1999","secondary school degree","West Germany","","","",""
"Min 1x per month","1999","secondary school degree","East Germany","","","",""
"Min 1x per month","1999","college entrance qualification","West Germany","","","",""
"Min 1x per month","1999","college entrance qualification","East Germany","","","",""
"Min 1x per month","1999","Other degree","West Germany","","","",""
"Min 1x per month","1999","Other degree","East Germany","","","",""
"Min 1x per month","1999","no degree/no degree yet","West Germany","","","",""
"Min 1x per month","1999","no degree/no degree yet","East Germany","","","",""
"Rarely","1999","lower secondary degree","West Germany","","","",""
"Rarely","1999","lower secondary degree","East Germany","","","",""
"Rarely","1999","secondary school degree","West Germany","","","",""
"Rarely","1999","secondary school degree","East Germany","","","",""
"Rarely","1999","college entrance qualification","West Germany","","","",""
"Rarely","1999","college entrance qualification","East Germany","","","",""
"Rarely","1999","Other degree","West Germany","","","",""
"Rarely","1999","Other degree","East Germany","","","",""
"Rarely","1999","no degree/no degree yet","West Germany","","","",""
"Rarely","1999","no degree/no degree yet","East Germany","","","",""
"Never","1999","lower secondary degree","West Germany","","","",""
"Never","1999","lower secondary degree","East Germany","","","",""
"Never","1999","secondary school degree","West Germany","","","",""
"Never","1999","secondary school degree","East Germany","","","",""
"Never","1999","college entrance qualification","West Germany","","","",""
"Never","1999","college entrance qualification","East Germany","","","",""
"Never","1999","Other degree","West Germany","","","",""
"Never","1999","Other degree","East Germany","","","",""
"Never","1999","no degree/no degree yet","West Germany","","","",""
"Never","1999","no degree/no degree yet","East Germany","","","",""
"Daily","2000","lower secondary degree","West Germany","","","",""
"Daily","2000","lower secondary degree","East Germany","","","",""
"Daily","2000","secondary school degree","West Germany","","","",""
"Daily","2000","secondary school degree","East Germany","","","",""
"Daily","2000","college entrance qualification","West Germany","","","",""
"Daily","2000","college entrance qualification","East Germany","","","",""
"Daily","2000","Other degree","West Germany","","","",""
"Daily","2000","Other degree","East Germany","","","",""
"Daily","2000","no degree/no degree yet","West Germany","","","",""
"Daily","2000","no degree/no degree yet","East Germany","","","",""
"Min 1x per week","2000","lower secondary degree","West Germany","","","",""
"Min 1x per week","2000","lower secondary degree","East Germany","","","",""
"Min 1x per week","2000","secondary school degree","West Germany","","","",""
"Min 1x per week","2000","secondary school degree","East Germany","","","",""
"Min 1x per week","2000","college entrance qualification","West Germany","","","",""
"Min 1x per week","2000","college entrance qualification","East Germany","","","",""
"Min 1x per week","2000","Other degree","West Germany","","","",""
"Min 1x per week","2000","Other degree","East Germany","","","",""
"Min 1x per week","2000","no degree/no degree yet","West Germany","","","",""
"Min 1x per week","2000","no degree/no degree yet","East Germany","","","",""
"Min 1x per month","2000","lower secondary degree","West Germany","","","",""
"Min 1x per month","2000","lower secondary degree","East Germany","","","",""
"Min 1x per month","2000","secondary school degree","West Germany","","","",""
"Min 1x per month","2000","secondary school degree","East Germany","","","",""
"Min 1x per month","2000","college entrance qualification","West Germany","","","",""
"Min 1x per month","2000","college entrance qualification","East Germany","","","",""
"Min 1x per month","2000","Other degree","West Germany","","","",""
"Min 1x per month","2000","Other degree","East Germany","","","",""
"Min 1x per month","2000","no degree/no degree yet","West Germany","","","",""
"Min 1x per month","2000","no degree/no degree yet","East Germany","","","",""
"Rarely","2000","lower secondary degree","West Germany","","","",""
"Rarely","2000","lower secondary degree","East Germany","","","",""
"Rarely","2000","secondary school degree","West Germany","","","",""
"Rarely","2000","secondary school degree","East Germany","","","",""
"Rarely","2000","college entrance qualification","West Germany","","","",""
"Rarely","2000","college entrance qualification","East Germany","","","",""
"Rarely","2000","Other degree","West Germany","","","",""
"Rarely","2000","Other degree","East Germany","","","",""
"Rarely","2000","no degree/no degree yet","West Germany","","","",""
"Rarely","2000","no degree/no degree yet","East Germany","","","",""
"Never","2000","lower secondary degree","West Germany","","","",""
"Never","2000","lower secondary degree","East Germany","","","",""
"Never","2000","secondary school degree","West Germany","","","",""
"Never","2000","secondary school degree","East Germany","","","",""
"Never","2000","college entrance qualification","West Germany","","","",""
"Never","2000","college entrance qualification","East Germany","","","",""
"Never","2000","Other degree","West Germany","","","",""
"Never","2000","Other degree","East Germany","","","",""
"Never","2000","no degree/no degree yet","West Germany","","","",""
"Never","2000","no degree/no degree yet","East Germany","","","",""
"Daily","2001","lower secondary degree","West Germany","","","",""
"Daily","2001","lower secondary degree","East Germany","","","",""
"Daily","2001","secondary school degree","West Germany","","","",""
"Daily","2001","secondary school degree","East Germany","","","",""
"Daily","2001","college entrance qualification","West Germany","","","",""
"Daily","2001","college entrance qualification","East Germany","","","",""
"Daily","2001","Other degree","West Germany","","","",""
"Daily","2001","Other degree","East Germany","","","",""
"Daily","2001","no degree/no degree yet","West Germany","","","",""
"Daily","2001","no degree/no degree yet","East Germany","","","",""
"Min 1x per week","2001","lower secondary degree","West Germany","","","",""
"Min 1x per week","2001","lower secondary degree","East Germany","","","",""
"Min 1x per week","2001","secondary school degree","West Germany","","","",""
"Min 1x per week","2001","secondary school degree","East Germany","","","",""
"Min 1x per week","2001","college entrance qualification","West Germany","","","",""
"Min 1x per week","2001","college entrance qualification","East Germany","","","",""
"Min 1x per week","2001","Other degree","West Germany","","","",""
"Min 1x per week","2001","Other degree","East Germany","","","",""
"Min 1x per week","2001","no degree/no degree yet","West Germany","","","",""
"Min 1x per week","2001","no degree/no degree yet","East Germany","","","",""
"Min 1x per month","2001","lower secondary degree","West Germany","","","",""
"Min 1x per month","2001","lower secondary degree","East Germany","","","",""
"Min 1x per month","2001","secondary school degree","West Germany","","","",""
"Min 1x per month","2001","secondary school degree","East Germany","","","",""
"Min 1x per month","2001","college entrance qualification","West Germany","","","",""
"Min 1x per month","2001","college entrance qualification","East Germany","","","",""
"Min 1x per month","2001","Other degree","West Germany","","","",""
"Min 1x per month","2001","Other degree","East Germany","","","",""
"Min 1x per month","2001","no degree/no degree yet","West Germany","","","",""
"Min 1x per month","2001","no degree/no degree yet","East Germany","","","",""
"Rarely","2001","lower secondary degree","West Germany","","","",""
"Rarely","2001","lower secondary degree","East Germany","","","",""
"Rarely","2001","secondary school degree","West Germany","","","",""
"Rarely","2001","secondary school degree","East Germany","","","",""
"Rarely","2001","college entrance qualification","West Germany","","","",""
"Rarely","2001","college entrance qualification","East Germany","","","",""
"Rarely","2001","Other degree","West Germany","","","",""
"Rarely","2001","Other degree","East Germany","","","",""
"Rarely","2001","no degree/no degree yet","West Germany","","","",""
"Rarely","2001","no degree/no degree yet","East Germany","","","",""
"Never","2001","lower secondary degree","West Germany","","","",""
"Never","2001","lower secondary degree","East Germany","","","",""
"Never","2001","secondary school degree","West Germany","","","",""
"Never","2001","secondary school degree","East Germany","","","",""
"Never","2001","college entrance qualification","West Germany","","","",""
"Never","2001","college entrance qualification","East Germany","","","",""
"Never","2001","Other degree","West Germany","","","",""
"Never","2001","Other degree","East Germany","","","",""
"Never","2001","no degree/no degree yet","West Germany","","","",""
"Never","2001","no degree/no degree yet","East Germany","","","",""
"Daily","2002","lower secondary degree","West Germany","","","",""
"Daily","2002","lower secondary degree","East Germany","","","",""
"Daily","2002","secondary school degree","West Germany","","","",""
"Daily","2002","secondary school degree","East Germany","","","",""
"Daily","2002","college entrance qualification","West Germany","","","",""
"Daily","2002","college entrance qualification","East Germany","","","",""
"Daily","2002","Other degree","West Germany","","","",""
"Daily","2002","Other degree","East Germany","","","",""
"Daily","2002","no degree/no degree yet","West Germany","","","",""
"Daily","2002","no degree/no degree yet","East Germany","","","",""
"Min 1x per week","2002","lower secondary degree","West Germany","","","",""
"Min 1x per week","2002","lower secondary degree","East Germany","","","",""
"Min 1x per week","2002","secondary school degree","West Germany","","","",""
"Min 1x per week","2002","secondary school degree","East Germany","","","",""
"Min 1x per week","2002","college entrance qualification","West Germany","","","",""
"Min 1x per week","2002","college entrance qualification","East Germany","","","",""
"Min 1x per week","2002","Other degree","West Germany","","","",""
"Min 1x per week","2002","Other degree","East Germany","","","",""
"Min 1x per week","2002","no degree/no degree yet","West Germany","","","",""
"Min 1x per week","2002","no degree/no degree yet","East Germany","","","",""
"Min 1x per month","2002","lower secondary degree","West Germany","","","",""
"Min 1x per month","2002","lower secondary degree","East Germany","","","",""
"Min 1x per month","2002","secondary school degree","West Germany","","","",""
"Min 1x per month","2002","secondary school degree","East Germany","","","",""
"Min 1x per month","2002","college entrance qualification","West Germany","","","",""
"Min 1x per month","2002","college entrance qualification","East Germany","","","",""
"Min 1x per month","2002","Other degree","West Germany","","","",""
"Min 1x per month","2002","Other degree","East Germany","","","",""
"Min 1x per month","2002","no degree/no degree yet","West Germany","","","",""
"Min 1x per month","2002","no degree/no degree yet","East Germany","","","",""
"Rarely","2002","lower secondary degree","West Germany","","","",""
"Rarely","2002","lower secondary degree","East Germany","","","",""
"Rarely","2002","secondary school degree","West Germany","","","",""
"Rarely","2002","secondary school degree","East Germany","","","",""
"Rarely","2002","college entrance qualification","West Germany","","","",""
"Rarely","2002","college entrance qualification","East Germany","","","",""
"Rarely","2002","Other degree","West Germany","","","",""
"Rarely","2002","Other degree","East Germany","","","",""
"Rarely","2002","no degree/no degree yet","West Germany","","","",""
"Rarely","2002","no degree/no degree yet","East Germany","","","",""
"Never","2002","lower secondary degree","West Germany","","","",""
"Never","2002","lower secondary degree","East Germany","","","",""
"Never","2002","secondary school degree","West Germany","","","",""
"Never","2002","secondary school degree","East Germany","","","",""
"Never","2002","college entrance qualification","West Germany","","","",""
"Never","2002","college entrance qualification","East Germany","","","",""
"Never","2002","Other degree","West Germany","","","",""
"Never","2002","Other degree","East Germany","","","",""
"Never","2002","no degree/no degree yet","West Germany","","","",""
"Never","2002","no degree/no degree yet","East Germany","","","",""
"Daily","2003","lower secondary degree","West Germany","559","0.0898655928015007","0.0828386467770583","0.0968925388259431"
"Daily","2003","lower secondary degree","East Germany","161","0.105210334177101","0.089906011180318","0.120514657173884"
"Daily","2003","secondary school degree","West Germany","264","0.0578802675526261","0.0506768758489173","0.0650836592563348"
"Daily","2003","secondary school degree","East Germany","154","0.0588157778689115","0.0493772095620229","0.0682543461758001"
"Daily","2003","college entrance qualification","West Germany","194","0.0496348581914926","0.0431424919562967","0.0561272244266885"
"Daily","2003","college entrance qualification","East Germany","44","0.0445661931338582","0.0325082036460888","0.0566241826216276"
"Daily","2003","Other degree","West Germany","115","0.0709054278276384","0.0563773485245528","0.085433507130724"
"Daily","2003","Other degree","East Germany","1","","",""
"Daily","2003","no degree/no degree yet","West Germany","70","0.0902818145327428","0.0692017228952869","0.111361906170199"
"Daily","2003","no degree/no degree yet","East Germany","13","","",""
"Min 1x per week","2003","lower secondary degree","West Germany","2695","0.408892707235812","0.396813040005436","0.420972374466188"
"Min 1x per week","2003","lower secondary degree","East Germany","577","0.368485035172447","0.344423341487674","0.39254672885722"
"Min 1x per week","2003","secondary school degree","West Germany","1614","0.400535022056269","0.385419579324892","0.415650464787645"
"Min 1x per week","2003","secondary school degree","East Germany","963","0.415339630649846","0.395571054225991","0.4351082070737"
"Min 1x per week","2003","college entrance qualification","West Germany","1507","0.347118906143183","0.332888393385631","0.361349418900735"
"Min 1x per week","2003","college entrance qualification","East Germany","450","0.377496474580741","0.349169565572234","0.405823383589249"
"Min 1x per week","2003","Other degree","West Germany","554","0.451273431676655","0.423106705196654","0.479440158156655"
"Min 1x per week","2003","Other degree","East Germany","17","","",""
"Min 1x per week","2003","no degree/no degree yet","West Germany","247","0.343042905745099","0.308123918349613","0.377961893140584"
"Min 1x per week","2003","no degree/no degree yet","East Germany","46","0.258529126519853","0.195267410717512","0.321790842322194"
"Min 1x per month","2003","lower secondary degree","West Germany","1767","0.269646223361496","0.258742346456505","0.280550100266486"
"Min 1x per month","2003","lower secondary degree","East Germany","453","0.287239608472182","0.264670293113966","0.309808923830398"
"Min 1x per month","2003","secondary school degree","West Germany","1255","0.305370565543494","0.291163352460286","0.319577778626701"
"Min 1x per month","2003","secondary school degree","East Germany","859","0.342940059041796","0.323897141545813","0.361982976537779"
"Min 1x per month","2003","college entrance qualification","West Germany","1490","0.343441231905805","0.329246493678932","0.357635970132678"
"Min 1x per month","2003","college entrance qualification","East Germany","421","0.367927130222158","0.339747433736869","0.396106826707447"
"Min 1x per month","2003","Other degree","West Germany","250","0.203026239373768","0.180257625287324","0.225794853460213"
"Min 1x per month","2003","Other degree","East Germany","15","","",""
"Min 1x per month","2003","no degree/no degree yet","West Germany","178","0.25518632637897","0.223118358705531","0.287254294052408"
"Min 1x per month","2003","no degree/no degree yet","East Germany","81","0.399946249031338","0.329162253916936","0.470730244145739"
"Rarely","2003","lower secondary degree","West Germany","1168","0.199597663706783","0.189776814788746","0.20941851262482"
"Rarely","2003","lower secondary degree","East Germany","302","0.196867085915717","0.177033341535043","0.216700830296392"
"Rarely","2003","secondary school degree","West Germany","820","0.208920517082091","0.196379887998355","0.221461146165827"
"Rarely","2003","secondary school degree","East Germany","393","0.170938259221998","0.155836242147115","0.186040276296881"
"Rarely","2003","college entrance qualification","West Germany","1022","0.230903139442203","0.218306061785616","0.24350021709879"
"Rarely","2003","college entrance qualification","East Germany","203","0.197273064812705","0.174019494477296","0.220526635148115"
"Rarely","2003","Other degree","West Germany","205","0.194461605930487","0.172058999157369","0.216864212703606"
"Rarely","2003","Other degree","East Germany","9","","",""
"Rarely","2003","no degree/no degree yet","West Germany","185","0.249525204824185","0.217694651917166","0.281355757731204"
"Rarely","2003","no degree/no degree yet","East Germany","38","0.233072361702034","0.171983538026079","0.294161185377989"
"Never","2003","lower secondary degree","West Germany","174","0.0319978128944084","0.0276735165757","0.0363221092131169"
"Never","2003","lower secondary degree","East Germany","51","0.0421979362625532","0.032170083857649","0.0522257886674575"
"Never","2003","secondary school degree","West Germany","84","0.0272936277655206","0.0222674224058058","0.0323198331252354"
"Never","2003","secondary school degree","East Germany","18","","",""
"Never","2003","college entrance qualification","West Germany","86","0.0289018643173166","0.0238939273083647","0.0339098013262684"
"Never","2003","college entrance qualification","East Germany","7","","",""
"Never","2003","Other degree","West Germany","75","0.080333295191451","0.0649481527245196","0.0957184376583824"
"Never","2003","Other degree","East Germany","4","","",""
"Never","2003","no degree/no degree yet","West Germany","30","0.061963748519004","0.0442301215288906","0.0796973755091174"
"Never","2003","no degree/no degree yet","East Germany","6","","",""
"Daily","2004","lower secondary degree","West Germany","","","",""
"Daily","2004","lower secondary degree","East Germany","","","",""
"Daily","2004","secondary school degree","West Germany","","","",""
"Daily","2004","secondary school degree","East Germany","","","",""
"Daily","2004","college entrance qualification","West Germany","","","",""
"Daily","2004","college entrance qualification","East Germany","","","",""
"Daily","2004","Other degree","West Germany","","","",""
"Daily","2004","Other degree","East Germany","","","",""
"Daily","2004","no degree/no degree yet","West Germany","","","",""
"Daily","2004","no degree/no degree yet","East Germany","","","",""
"Min 1x per week","2004","lower secondary degree","West Germany","","","",""
"Min 1x per week","2004","lower secondary degree","East Germany","","","",""
"Min 1x per week","2004","secondary school degree","West Germany","","","",""
"Min 1x per week","2004","secondary school degree","East Germany","","","",""
"Min 1x per week","2004","college entrance qualification","West Germany","","","",""
"Min 1x per week","2004","college entrance qualification","East Germany","","","",""
"Min 1x per week","2004","Other degree","West Germany","","","",""
"Min 1x per week","2004","Other degree","East Germany","","","",""
"Min 1x per week","2004","no degree/no degree yet","West Germany","","","",""
"Min 1x per week","2004","no degree/no degree yet","East Germany","","","",""
"Min 1x per month","2004","lower secondary degree","West Germany","","","",""
"Min 1x per month","2004","lower secondary degree","East Germany","","","",""
"Min 1x per month","2004","secondary school degree","West Germany","","","",""
"Min 1x per month","2004","secondary school degree","East Germany","","","",""
"Min 1x per month","2004","college entrance qualification","West Germany","","","",""
"Min 1x per month","2004","college entrance qualification","East Germany","","","",""
"Min 1x per month","2004","Other degree","West Germany","","","",""
"Min 1x per month","2004","Other degree","East Germany","","","",""
"Min 1x per month","2004","no degree/no degree yet","West Germany","","","",""
"Min 1x per month","2004","no degree/no degree yet","East Germany","","","",""
"Rarely","2004","lower secondary degree","West Germany","","","",""
"Rarely","2004","lower secondary degree","East Germany","","","",""
"Rarely","2004","secondary school degree","West Germany","","","",""
"Rarely","2004","secondary school degree","East Germany","","","",""
"Rarely","2004","college entrance qualification","West Germany","","","",""
"Rarely","2004","college entrance qualification","East Germany","","","",""
"Rarely","2004","Other degree","West Germany","","","",""
"Rarely","2004","Other degree","East Germany","","","",""
"Rarely","2004","no degree/no degree yet","West Germany","","","",""
"Rarely","2004","no degree/no degree yet","East Germany","","","",""
"Never","2004","lower secondary degree","West Germany","","","",""
"Never","2004","lower secondary degree","East Germany","","","",""
"Never","2004","secondary school degree","West Germany","","","",""
"Never","2004","secondary school degree","East Germany","","","",""
"Never","2004","college entrance qualification","West Germany","","","",""
"Never","2004","college entrance qualification","East Germany","","","",""
"Never","2004","Other degree","West Germany","","","",""
"Never","2004","Other degree","East Germany","","","",""
"Never","2004","no degree/no degree yet","West Germany","","","",""
"Never","2004","no degree/no degree yet","East Germany","","","",""
"Daily","2005","lower secondary degree","West Germany","","","",""
"Daily","2005","lower secondary degree","East Germany","","","",""
"Daily","2005","secondary school degree","West Germany","","","",""
"Daily","2005","secondary school degree","East Germany","","","",""
"Daily","2005","college entrance qualification","West Germany","","","",""
"Daily","2005","college entrance qualification","East Germany","","","",""
"Daily","2005","Other degree","West Germany","","","",""
"Daily","2005","Other degree","East Germany","","","",""
"Daily","2005","no degree/no degree yet","West Germany","","","",""
"Daily","2005","no degree/no degree yet","East Germany","","","",""
"Min 1x per week","2005","lower secondary degree","West Germany","","","",""
"Min 1x per week","2005","lower secondary degree","East Germany","","","",""
"Min 1x per week","2005","secondary school degree","West Germany","","","",""
"Min 1x per week","2005","secondary school degree","East Germany","","","",""
"Min 1x per week","2005","college entrance qualification","West Germany","","","",""
"Min 1x per week","2005","college entrance qualification","East Germany","","","",""
"Min 1x per week","2005","Other degree","West Germany","","","",""
"Min 1x per week","2005","Other degree","East Germany","","","",""
"Min 1x per week","2005","no degree/no degree yet","West Germany","","","",""
"Min 1x per week","2005","no degree/no degree yet","East Germany","","","",""
"Min 1x per month","2005","lower secondary degree","West Germany","","","",""
"Min 1x per month","2005","lower secondary degree","East Germany","","","",""
"Min 1x per month","2005","secondary school degree","West Germany","","","",""
"Min 1x per month","2005","secondary school degree","East Germany","","","",""
"Min 1x per month","2005","college entrance qualification","West Germany","","","",""
"Min 1x per month","2005","college entrance qualification","East Germany","","","",""
"Min 1x per month","2005","Other degree","West Germany","","","",""
"Min 1x per month","2005","Other degree","East Germany","","","",""
"Min 1x per month","2005","no degree/no degree yet","West Germany","","","",""
"Min 1x per month","2005","no degree/no degree yet","East Germany","","","",""
"Rarely","2005","lower secondary degree","West Germany","","","",""
"Rarely","2005","lower secondary degree","East Germany","","","",""
"Rarely","2005","secondary school degree","West Germany","","","",""
"Rarely","2005","secondary school degree","East Germany","","","",""
"Rarely","2005","college entrance qualification","West Germany","","","",""
"Rarely","2005","college entrance qualification","East Germany","","","",""
"Rarely","2005","Other degree","West Germany","","","",""
"Rarely","2005","Other degree","East Germany","","","",""
"Rarely","2005","no degree/no degree yet","West Germany","","","",""
"Rarely","2005","no degree/no degree yet","East Germany","","","",""
"Never","2005","lower secondary degree","West Germany","","","",""
"Never","2005","lower secondary degree","East Germany","","","",""
"Never","2005","secondary school degree","West Germany","","","",""
"Never","2005","secondary school degree","East Germany","","","",""
"Never","2005","college entrance qualification","West Germany","","","",""
"Never","2005","college entrance qualification","East Germany","","","",""
"Never","2005","Other degree","West Germany","","","",""
"Never","2005","Other degree","East Germany","","","",""
"Never","2005","no degree/no degree yet","West Germany","","","",""
"Never","2005","no degree/no degree yet","East Germany","","","",""
"Daily","2006","lower secondary degree","West Germany","","","",""
"Daily","2006","lower secondary degree","East Germany","","","",""
"Daily","2006","secondary school degree","West Germany","","","",""
"Daily","2006","secondary school degree","East Germany","","","",""
"Daily","2006","college entrance qualification","West Germany","","","",""
"Daily","2006","college entrance qualification","East Germany","","","",""
"Daily","2006","Other degree","West Germany","","","",""
"Daily","2006","Other degree","East Germany","","","",""
"Daily","2006","no degree/no degree yet","West Germany","","","",""
"Daily","2006","no degree/no degree yet","East Germany","","","",""
"Min 1x per week","2006","lower secondary degree","West Germany","","","",""
"Min 1x per week","2006","lower secondary degree","East Germany","","","",""
"Min 1x per week","2006","secondary school degree","West Germany","","","",""
"Min 1x per week","2006","secondary school degree","East Germany","","","",""
"Min 1x per week","2006","college entrance qualification","West Germany","","","",""
"Min 1x per week","2006","college entrance qualification","East Germany","","","",""
"Min 1x per week","2006","Other degree","West Germany","","","",""
"Min 1x per week","2006","Other degree","East Germany","","","",""
"Min 1x per week","2006","no degree/no degree yet","West Germany","","","",""
"Min 1x per week","2006","no degree/no degree yet","East Germany","","","",""
"Min 1x per month","2006","lower secondary degree","West Germany","","","",""
"Min 1x per month","2006","lower secondary degree","East Germany","","","",""
"Min 1x per month","2006","secondary school degree","West Germany","","","",""
"Min 1x per month","2006","secondary school degree","East Germany","","","",""
"Min 1x per month","2006","college entrance qualification","West Germany","","","",""
"Min 1x per month","2006","college entrance qualification","East Germany","","","",""
"Min 1x per month","2006","Other degree","West Germany","","","",""
"Min 1x per month","2006","Other degree","East Germany","","","",""
"Min 1x per month","2006","no degree/no degree yet","West Germany","","","",""
"Min 1x per month","2006","no degree/no degree yet","East Germany","","","",""
"Rarely","2006","lower secondary degree","West Germany","","","",""
"Rarely","2006","lower secondary degree","East Germany","","","",""
"Rarely","2006","secondary school degree","West Germany","","","",""
"Rarely","2006","secondary school degree","East Germany","","","",""
"Rarely","2006","college entrance qualification","West Germany","","","",""
"Rarely","2006","college entrance qualification","East Germany","","","",""
"Rarely","2006","Other degree","West Germany","","","",""
"Rarely","2006","Other degree","East Germany","","","",""
"Rarely","2006","no degree/no degree yet","West Germany","","","",""
"Rarely","2006","no degree/no degree yet","East Germany","","","",""
"Never","2006","lower secondary degree","West Germany","","","",""
"Never","2006","lower secondary degree","East Germany","","","",""
"Never","2006","secondary school degree","West Germany","","","",""
"Never","2006","secondary school degree","East Germany","","","",""
"Never","2006","college entrance qualification","West Germany","","","",""
"Never","2006","college entrance qualification","East Germany","","","",""
"Never","2006","Other degree","West Germany","","","",""
"Never","2006","Other degree","East Germany","","","",""
"Never","2006","no degree/no degree yet","West Germany","","","",""
"Never","2006","no degree/no degree yet","East Germany","","","",""
"Daily","2007","lower secondary degree","West Germany","","","",""
"Daily","2007","lower secondary degree","East Germany","","","",""
"Daily","2007","secondary school degree","West Germany","","","",""
"Daily","2007","secondary school degree","East Germany","","","",""
"Daily","2007","college entrance qualification","West Germany","","","",""
"Daily","2007","college entrance qualification","East Germany","","","",""
"Daily","2007","Other degree","West Germany","","","",""
"Daily","2007","Other degree","East Germany","","","",""
"Daily","2007","no degree/no degree yet","West Germany","","","",""
"Daily","2007","no degree/no degree yet","East Germany","","","",""
"Min 1x per week","2007","lower secondary degree","West Germany","","","",""
"Min 1x per week","2007","lower secondary degree","East Germany","","","",""
"Min 1x per week","2007","secondary school degree","West Germany","","","",""
"Min 1x per week","2007","secondary school degree","East Germany","","","",""
"Min 1x per week","2007","college entrance qualification","West Germany","","","",""
"Min 1x per week","2007","college entrance qualification","East Germany","","","",""
"Min 1x per week","2007","Other degree","West Germany","","","",""
"Min 1x per week","2007","Other degree","East Germany","","","",""
"Min 1x per week","2007","no degree/no degree yet","West Germany","","","",""
"Min 1x per week","2007","no degree/no degree yet","East Germany","","","",""
"Min 1x per month","2007","lower secondary degree","West Germany","","","",""
"Min 1x per month","2007","lower secondary degree","East Germany","","","",""
"Min 1x per month","2007","secondary school degree","West Germany","","","",""
"Min 1x per month","2007","secondary school degree","East Germany","","","",""
"Min 1x per month","2007","college entrance qualification","West Germany","","","",""
"Min 1x per month","2007","college entrance qualification","East Germany","","","",""
"Min 1x per month","2007","Other degree","West Germany","","","",""
"Min 1x per month","2007","Other degree","East Germany","","","",""
"Min 1x per month","2007","no degree/no degree yet","West Germany","","","",""
"Min 1x per month","2007","no degree/no degree yet","East Germany","","","",""
"Rarely","2007","lower secondary degree","West Germany","","","",""
"Rarely","2007","lower secondary degree","East Germany","","","",""
"Rarely","2007","secondary school degree","West Germany","","","",""
"Rarely","2007","secondary school degree","East Germany","","","",""
"Rarely","2007","college entrance qualification","West Germany","","","",""
"Rarely","2007","college entrance qualification","East Germany","","","",""
"Rarely","2007","Other degree","West Germany","","","",""
"Rarely","2007","Other degree","East Germany","","","",""
"Rarely","2007","no degree/no degree yet","West Germany","","","",""
"Rarely","2007","no degree/no degree yet","East Germany","","","",""
"Never","2007","lower secondary degree","West Germany","","","",""
"Never","2007","lower secondary degree","East Germany","","","",""
"Never","2007","secondary school degree","West Germany","","","",""
"Never","2007","secondary school degree","East Germany","","","",""
"Never","2007","college entrance qualification","West Germany","","","",""
"Never","2007","college entrance qualification","East Germany","","","",""
"Never","2007","Other degree","West Germany","","","",""
"Never","2007","Other degree","East Germany","","","",""
"Never","2007","no degree/no degree yet","West Germany","","","",""
"Never","2007","no degree/no degree yet","East Germany","","","",""
"Daily","2008","lower secondary degree","West Germany","523","0.0968643730514936","0.0888160271983844","0.104912718904603"
"Daily","2008","lower secondary degree","East Germany","117","0.101500412295775","0.0849888042232292","0.118012020368321"
"Daily","2008","secondary school degree","West Germany","278","0.0648853370552236","0.0568876460151341","0.0728830280953131"
