"pli0081","year","e11102","education","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","1998","Not Employed","lower secondary degree","726","0.262369689962967","0.245840178111483","0.27889920181445"
"Min 1x per month","1998","Not Employed","secondary school degree","258","0.285719078749262","0.256351354408215","0.315086803090309"
"Min 1x per month","1998","Not Employed","college entrance qualification","187","0.333788862147183","0.294766951921329","0.372810772373038"
"Min 1x per month","1998","Not Employed","Other degree","65","0.17036111722534","0.132054216363746","0.208668018086933"
"Min 1x per month","1998","Not Employed","no degree/no degree yet","146","0.278628630232152","0.241628703857466","0.315628556606838"
"Min 1x per month","1998","Employed","lower secondary degree","839","0.298586138286634","0.281912866835971","0.315259409737298"
"Min 1x per month","1998","Employed","secondary school degree","967","0.322645847269883","0.305796100922079","0.339495593617687"
"Min 1x per month","1998","Employed","college entrance qualification","633","0.372759253184708","0.349420958926375","0.39609754744304"
"Min 1x per month","1998","Employed","Other degree","120","0.178096033181523","0.148101248839729","0.208090817523317"
"Min 1x per month","1998","Employed","no degree/no degree yet","48","0.227994280877667","0.175460666212382","0.280527895542953"
"Rarely","1998","Not Employed","lower secondary degree","430","0.174917289565931","0.160643183057768","0.189191396074094"
"Rarely","1998","Not Employed","secondary school degree","163","0.19793931977896","0.172037170660886","0.223841468897034"
"Rarely","1998","Not Employed","college entrance qualification","125","0.242071937365936","0.206627109055269","0.277516765676603"
"Rarely","1998","Not Employed","Other degree","42","0.131327532477143","0.0969121064870647","0.165742958467221"
"Rarely","1998","Not Employed","no degree/no degree yet","94","0.19673785104286","0.163929745600548","0.229545956485172"
"Rarely","1998","Employed","lower secondary degree","567","0.222345699462768","0.20719591397241","0.237495484953127"
"Rarely","1998","Employed","secondary school degree","555","0.197254405856835","0.182911909433682","0.211596902279989"
"Rarely","1998","Employed","college entrance qualification","377","0.25630785854959","0.235235394556214","0.277380322542967"
"Rarely","1998","Employed","Other degree","111","0.236726684199661","0.203401563605613","0.270051804793708"
"Rarely","1998","Employed","no degree/no degree yet","48","0.233959825023018","0.180949378042631","0.286970272003404"
"Never","1998","Not Employed","lower secondary degree","49","0.0253045058652375","0.0194036197930612","0.0312053919374139"
"Never","1998","Not Employed","secondary school degree","29","","",""
"Never","1998","Not Employed","college entrance qualification","14","","",""
"Never","1998","Not Employed","Other degree","13","","",""
"Never","1998","Not Employed","no degree/no degree yet","20","","",""
"Never","1998","Employed","lower secondary degree","37","0.0162957645101787","0.0116829236892327","0.0209086053311248"
"Never","1998","Employed","secondary school degree","18","","",""
"Never","1998","Employed","college entrance qualification","15","","",""
"Never","1998","Employed","Other degree","35","0.0649654116470767","0.0456429249100604","0.0842878983840929"
"Never","1998","Employed","no degree/no degree yet","9","","",""
"Daily","1999","Not Employed","lower secondary degree","","","",""
"Daily","1999","Not Employed","secondary school degree","","","",""
"Daily","1999","Not Employed","college entrance qualification","","","",""
"Daily","1999","Not Employed","Other degree","","","",""
"Daily","1999","Not Employed","no degree/no degree yet","","","",""
"Daily","1999","Employed","lower secondary degree","","","",""
"Daily","1999","Employed","secondary school degree","","","",""
"Daily","1999","Employed","college entrance qualification","","","",""
"Daily","1999","Employed","Other degree","","","",""
"Daily","1999","Employed","no degree/no degree yet","","","",""
"Min 1x per week","1999","Not Employed","lower secondary degree","","","",""
"Min 1x per week","1999","Not Employed","secondary school degree","","","",""
"Min 1x per week","1999","Not Employed","college entrance qualification","","","",""
"Min 1x per week","1999","Not Employed","Other degree","","","",""
"Min 1x per week","1999","Not Employed","no degree/no degree yet","","","",""
"Min 1x per week","1999","Employed","lower secondary degree","","","",""
"Min 1x per week","1999","Employed","secondary school degree","","","",""
"Min 1x per week","1999","Employed","college entrance qualification","","","",""
"Min 1x per week","1999","Employed","Other degree","","","",""
"Min 1x per week","1999","Employed","no degree/no degree yet","","","",""
"Min 1x per month","1999","Not Employed","lower secondary degree","","","",""
"Min 1x per month","1999","Not Employed","secondary school degree","","","",""
"Min 1x per month","1999","Not Employed","college entrance qualification","","","",""
"Min 1x per month","1999","Not Employed","Other degree","","","",""
"Min 1x per month","1999","Not Employed","no degree/no degree yet","","","",""
"Min 1x per month","1999","Employed","lower secondary degree","","","",""
"Min 1x per month","1999","Employed","secondary school degree","","","",""
"Min 1x per month","1999","Employed","college entrance qualification","","","",""
"Min 1x per month","1999","Employed","Other degree","","","",""
"Min 1x per month","1999","Employed","no degree/no degree yet","","","",""
"Rarely","1999","Not Employed","lower secondary degree","","","",""
"Rarely","1999","Not Employed","secondary school degree","","","",""
"Rarely","1999","Not Employed","college entrance qualification","","","",""
"Rarely","1999","Not Employed","Other degree","","","",""
"Rarely","1999","Not Employed","no degree/no degree yet","","","",""
"Rarely","1999","Employed","lower secondary degree","","","",""
"Rarely","1999","Employed","secondary school degree","","","",""
"Rarely","1999","Employed","college entrance qualification","","","",""
"Rarely","1999","Employed","Other degree","","","",""
"Rarely","1999","Employed","no degree/no degree yet","","","",""
"Never","1999","Not Employed","lower secondary degree","","","",""
"Never","1999","Not Employed","secondary school degree","","","",""
"Never","1999","Not Employed","college entrance qualification","","","",""
"Never","1999","Not Employed","Other degree","","","",""
"Never","1999","Not Employed","no degree/no degree yet","","","",""
"Never","1999","Employed","lower secondary degree","","","",""
"Never","1999","Employed","secondary school degree","","","",""
"Never","1999","Employed","college entrance qualification","","","",""
"Never","1999","Employed","Other degree","","","",""
"Never","1999","Employed","no degree/no degree yet","","","",""
"Daily","2000","Not Employed","lower secondary degree","","","",""
"Daily","2000","Not Employed","secondary school degree","","","",""
"Daily","2000","Not Employed","college entrance qualification","","","",""
"Daily","2000","Not Employed","Other degree","","","",""
"Daily","2000","Not Employed","no degree/no degree yet","","","",""
"Daily","2000","Employed","lower secondary degree","","","",""
"Daily","2000","Employed","secondary school degree","","","",""
"Daily","2000","Employed","college entrance qualification","","","",""
"Daily","2000","Employed","Other degree","","","",""
"Daily","2000","Employed","no degree/no degree yet","","","",""
"Min 1x per week","2000","Not Employed","lower secondary degree","","","",""
"Min 1x per week","2000","Not Employed","secondary school degree","","","",""
"Min 1x per week","2000","Not Employed","college entrance qualification","","","",""
"Min 1x per week","2000","Not Employed","Other degree","","","",""
"Min 1x per week","2000","Not Employed","no degree/no degree yet","","","",""
"Min 1x per week","2000","Employed","lower secondary degree","","","",""
"Min 1x per week","2000","Employed","secondary school degree","","","",""
"Min 1x per week","2000","Employed","college entrance qualification","","","",""
"Min 1x per week","2000","Employed","Other degree","","","",""
"Min 1x per week","2000","Employed","no degree/no degree yet","","","",""
"Min 1x per month","2000","Not Employed","lower secondary degree","","","",""
"Min 1x per month","2000","Not Employed","secondary school degree","","","",""
"Min 1x per month","2000","Not Employed","college entrance qualification","","","",""
"Min 1x per month","2000","Not Employed","Other degree","","","",""
"Min 1x per month","2000","Not Employed","no degree/no degree yet","","","",""
"Min 1x per month","2000","Employed","lower secondary degree","","","",""
"Min 1x per month","2000","Employed","secondary school degree","","","",""
"Min 1x per month","2000","Employed","college entrance qualification","","","",""
"Min 1x per month","2000","Employed","Other degree","","","",""
"Min 1x per month","2000","Employed","no degree/no degree yet","","","",""
"Rarely","2000","Not Employed","lower secondary degree","","","",""
"Rarely","2000","Not Employed","secondary school degree","","","",""
"Rarely","2000","Not Employed","college entrance qualification","","","",""
"Rarely","2000","Not Employed","Other degree","","","",""
"Rarely","2000","Not Employed","no degree/no degree yet","","","",""
"Rarely","2000","Employed","lower secondary degree","","","",""
"Rarely","2000","Employed","secondary school degree","","","",""
"Rarely","2000","Employed","college entrance qualification","","","",""
"Rarely","2000","Employed","Other degree","","","",""
"Rarely","2000","Employed","no degree/no degree yet","","","",""
"Never","2000","Not Employed","lower secondary degree","","","",""
"Never","2000","Not Employed","secondary school degree","","","",""
"Never","2000","Not Employed","college entrance qualification","","","",""
"Never","2000","Not Employed","Other degree","","","",""
"Never","2000","Not Employed","no degree/no degree yet","","","",""
"Never","2000","Employed","lower secondary degree","","","",""
"Never","2000","Employed","secondary school degree","","","",""
"Never","2000","Employed","college entrance qualification","","","",""
"Never","2000","Employed","Other degree","","","",""
"Never","2000","Employed","no degree/no degree yet","","","",""
"Daily","2001","Not Employed","lower secondary degree","","","",""
"Daily","2001","Not Employed","secondary school degree","","","",""
"Daily","2001","Not Employed","college entrance qualification","","","",""
"Daily","2001","Not Employed","Other degree","","","",""
"Daily","2001","Not Employed","no degree/no degree yet","","","",""
"Daily","2001","Employed","lower secondary degree","","","",""
"Daily","2001","Employed","secondary school degree","","","",""
"Daily","2001","Employed","college entrance qualification","","","",""
"Daily","2001","Employed","Other degree","","","",""
"Daily","2001","Employed","no degree/no degree yet","","","",""
"Min 1x per week","2001","Not Employed","lower secondary degree","","","",""
"Min 1x per week","2001","Not Employed","secondary school degree","","","",""
"Min 1x per week","2001","Not Employed","college entrance qualification","","","",""
"Min 1x per week","2001","Not Employed","Other degree","","","",""
"Min 1x per week","2001","Not Employed","no degree/no degree yet","","","",""
"Min 1x per week","2001","Employed","lower secondary degree","","","",""
"Min 1x per week","2001","Employed","secondary school degree","","","",""
"Min 1x per week","2001","Employed","college entrance qualification","","","",""
"Min 1x per week","2001","Employed","Other degree","","","",""
"Min 1x per week","2001","Employed","no degree/no degree yet","","","",""
"Min 1x per month","2001","Not Employed","lower secondary degree","","","",""
"Min 1x per month","2001","Not Employed","secondary school degree","","","",""
"Min 1x per month","2001","Not Employed","college entrance qualification","","","",""
"Min 1x per month","2001","Not Employed","Other degree","","","",""
"Min 1x per month","2001","Not Employed","no degree/no degree yet","","","",""
"Min 1x per month","2001","Employed","lower secondary degree","","","",""
"Min 1x per month","2001","Employed","secondary school degree","","","",""
"Min 1x per month","2001","Employed","college entrance qualification","","","",""
"Min 1x per month","2001","Employed","Other degree","","","",""
"Min 1x per month","2001","Employed","no degree/no degree yet","","","",""
"Rarely","2001","Not Employed","lower secondary degree","","","",""
"Rarely","2001","Not Employed","secondary school degree","","","",""
"Rarely","2001","Not Employed","college entrance qualification","","","",""
"Rarely","2001","Not Employed","Other degree","","","",""
"Rarely","2001","Not Employed","no degree/no degree yet","","","",""
"Rarely","2001","Employed","lower secondary degree","","","",""
"Rarely","2001","Employed","secondary school degree","","","",""
"Rarely","2001","Employed","college entrance qualification","","","",""
"Rarely","2001","Employed","Other degree","","","",""
"Rarely","2001","Employed","no degree/no degree yet","","","",""
"Never","2001","Not Employed","lower secondary degree","","","",""
"Never","2001","Not Employed","secondary school degree","","","",""
"Never","2001","Not Employed","college entrance qualification","","","",""
"Never","2001","Not Employed","Other degree","","","",""
"Never","2001","Not Employed","no degree/no degree yet","","","",""
"Never","2001","Employed","lower secondary degree","","","",""
"Never","2001","Employed","secondary school degree","","","",""
"Never","2001","Employed","college entrance qualification","","","",""
"Never","2001","Employed","Other degree","","","",""
"Never","2001","Employed","no degree/no degree yet","","","",""
"Daily","2002","Not Employed","lower secondary degree","","","",""
"Daily","2002","Not Employed","secondary school degree","","","",""
"Daily","2002","Not Employed","college entrance qualification","","","",""
"Daily","2002","Not Employed","Other degree","","","",""
"Daily","2002","Not Employed","no degree/no degree yet","","","",""
"Daily","2002","Employed","lower secondary degree","","","",""
"Daily","2002","Employed","secondary school degree","","","",""
"Daily","2002","Employed","college entrance qualification","","","",""
"Daily","2002","Employed","Other degree","","","",""
"Daily","2002","Employed","no degree/no degree yet","","","",""
"Min 1x per week","2002","Not Employed","lower secondary degree","","","",""
"Min 1x per week","2002","Not Employed","secondary school degree","","","",""
"Min 1x per week","2002","Not Employed","college entrance qualification","","","",""
"Min 1x per week","2002","Not Employed","Other degree","","","",""
"Min 1x per week","2002","Not Employed","no degree/no degree yet","","","",""
"Min 1x per week","2002","Employed","lower secondary degree","","","",""
"Min 1x per week","2002","Employed","secondary school degree","","","",""
"Min 1x per week","2002","Employed","college entrance qualification","","","",""
"Min 1x per week","2002","Employed","Other degree","","","",""
"Min 1x per week","2002","Employed","no degree/no degree yet","","","",""
"Min 1x per month","2002","Not Employed","lower secondary degree","","","",""
"Min 1x per month","2002","Not Employed","secondary school degree","","","",""
"Min 1x per month","2002","Not Employed","college entrance qualification","","","",""
"Min 1x per month","2002","Not Employed","Other degree","","","",""
"Min 1x per month","2002","Not Employed","no degree/no degree yet","","","",""
"Min 1x per month","2002","Employed","lower secondary degree","","","",""
"Min 1x per month","2002","Employed","secondary school degree","","","",""
"Min 1x per month","2002","Employed","college entrance qualification","","","",""
"Min 1x per month","2002","Employed","Other degree","","","",""
"Min 1x per month","2002","Employed","no degree/no degree yet","","","",""
"Rarely","2002","Not Employed","lower secondary degree","","","",""
"Rarely","2002","Not Employed","secondary school degree","","","",""
"Rarely","2002","Not Employed","college entrance qualification","","","",""
"Rarely","2002","Not Employed","Other degree","","","",""
"Rarely","2002","Not Employed","no degree/no degree yet","","","",""
"Rarely","2002","Employed","lower secondary degree","","","",""
"Rarely","2002","Employed","secondary school degree","","","",""
"Rarely","2002","Employed","college entrance qualification","","","",""
"Rarely","2002","Employed","Other degree","","","",""
"Rarely","2002","Employed","no degree/no degree yet","","","",""
"Never","2002","Not Employed","lower secondary degree","","","",""
"Never","2002","Not Employed","secondary school degree","","","",""
"Never","2002","Not Employed","college entrance qualification","","","",""
"Never","2002","Not Employed","Other degree","","","",""
"Never","2002","Not Employed","no degree/no degree yet","","","",""
"Never","2002","Employed","lower secondary degree","","","",""
"Never","2002","Employed","secondary school degree","","","",""
"Never","2002","Employed","college entrance qualification","","","",""
"Never","2002","Employed","Other degree","","","",""
"Never","2002","Employed","no degree/no degree yet","","","",""
"Daily","2003","Not Employed","lower secondary degree","433","0.109202100526045","0.099634199391859","0.118770001660231"
"Daily","2003","Not Employed","secondary school degree","119","0.0721328642853188","0.0592949261948911","0.0849708023757464"
"Daily","2003","Not Employed","college entrance qualification","69","0.0661688190391059","0.0523665672063585","0.0799710708718533"
"Daily","2003","Not Employed","Other degree","72","0.0977031816841771","0.0718838318953913","0.123522531472963"
"Daily","2003","Not Employed","no degree/no degree yet","57","0.0862441438103815","0.0648757823714676","0.107612505249295"
"Daily","2003","Employed","lower secondary degree","287","0.0722410798807106","0.0640367700048932","0.080445389756528"
"Daily","2003","Employed","secondary school degree","299","0.0527710187791734","0.0464878816862599","0.0590541558720869"
"Daily","2003","Employed","college entrance qualification","169","0.0424095783306843","0.0362989517189559","0.0485202049424127"
"Daily","2003","Employed","Other degree","44","0.0518096973467031","0.035807941878222","0.0678114528151842"
"Daily","2003","Employed","no degree/no degree yet","26","","",""
"Min 1x per week","2003","Not Employed","lower secondary degree","1636","0.395447365775704","0.380447996642525","0.410446734908883"
"Min 1x per week","2003","Not Employed","secondary school degree","635","0.405652372948141","0.381286438650417","0.430018307245865"
"Min 1x per week","2003","Not Employed","college entrance qualification","462","0.351647455107764","0.325135093218397","0.378159816997131"
"Min 1x per week","2003","Not Employed","Other degree","234","0.449107754460672","0.405853897332619","0.492361611588724"
"Min 1x per week","2003","Not Employed","no degree/no degree yet","208","0.306586720361551","0.271490198914822","0.341683241808281"
"Min 1x per week","2003","Employed","lower secondary degree","1636","0.411347774239128","0.39575345781012","0.426942090668136"
"Min 1x per week","2003","Employed","secondary school degree","1942","0.404900515478595","0.39110556137947","0.41869546957772"
"Min 1x per week","2003","Employed","college entrance qualification","1495","0.351978107108987","0.337496507424412","0.366459706793562"
"Min 1x per week","2003","Employed","Other degree","337","0.445934559591794","0.410048114135372","0.481821005048217"
"Min 1x per week","2003","Employed","no degree/no degree yet","85","0.399790444664735","0.336620607328577","0.462960282000893"
"Min 1x per month","2003","Not Employed","lower secondary degree","1101","0.256807006323544","0.243405123134478","0.270208889512609"
"Min 1x per month","2003","Not Employed","secondary school degree","460","0.285392387368533","0.262982441718613","0.307802333018454"
"Min 1x per month","2003","Not Employed","college entrance qualification","421","0.329410884911786","0.303314142878018","0.355507626945554"
"Min 1x per month","2003","Not Employed","Other degree","97","0.195068037790153","0.160610132029481","0.229525943550825"
"Min 1x per month","2003","Not Employed","no degree/no degree yet","203","0.295056785187523","0.260341463234587","0.329772107140459"
"Min 1x per month","2003","Employed","lower secondary degree","1119","0.290504035943003","0.276116599400664","0.304891472485341"
"Min 1x per month","2003","Employed","secondary school degree","1654","0.329193034093585","0.315986908957343","0.342399159229827"
"Min 1x per month","2003","Employed","college entrance qualification","1490","0.353917564955003","0.33941786889041","0.368417261019597"
"Min 1x per month","2003","Employed","Other degree","168","0.215219255826803","0.185548467930974","0.244890043722631"
"Min 1x per month","2003","Employed","no degree/no degree yet","56","0.22366769341725","0.16993141810793","0.277403968726569"
"Rarely","2003","Not Employed","lower secondary degree","756","0.19458612671994","0.182441698268748","0.206730555171132"
"Rarely","2003","Not Employed","secondary school degree","296","0.194687832369491","0.175038973774339","0.214336690964643"
"Rarely","2003","Not Employed","college entrance qualification","250","0.198110224346761","0.175979284751133","0.220241163942389"
"Rarely","2003","Not Employed","Other degree","73","0.185783880889384","0.151962596348238","0.21960516543053"
"Rarely","2003","Not Employed","no degree/no degree yet","165","0.244703353858342","0.211979076432554","0.27742763128413"
"Rarely","2003","Employed","lower secondary degree","714","0.204576232198151","0.191792453583965","0.217360010812336"
"Rarely","2003","Employed","secondary school degree","917","0.198147258861066","0.186945334100118","0.209349183622014"
"Rarely","2003","Employed","college entrance qualification","975","0.235829962267341","0.222957596648847","0.248702327885835"
"Rarely","2003","Employed","Other degree","141","0.200883330277489","0.171957129788897","0.22980953076608"
"Rarely","2003","Employed","no degree/no degree yet","58","0.253952252523552","0.197821424677956","0.310083080369149"
"Never","2003","Not Employed","lower secondary degree","156","0.0439574006547677","0.0376686233718806","0.0502461779376547"
"Never","2003","Not Employed","secondary school degree","50","0.0421345430285163","0.0321654145789239","0.0521036714781088"
"Never","2003","Not Employed","college entrance qualification","44","0.0546626165945824","0.0420406305861404","0.0672846026030244"
"Never","2003","Not Employed","Other degree","32","0.0723371451756143","0.0498107343156785","0.0948635560355502"
"Never","2003","Not Employed","no degree/no degree yet","30","0.067408996782202","0.0483238339591503","0.0864941596052536"
"Never","2003","Employed","lower secondary degree","69","0.021330877739008","0.0167520460729236","0.0259097094050925"
"Never","2003","Employed","secondary school degree","52","0.0149881727875808","0.0115735213667256","0.018402824208436"
"Never","2003","Employed","college entrance qualification","49","0.0158647873379841","0.0120759288377984","0.0196536458381698"
"Never","2003","Employed","Other degree","47","0.0861531569572113","0.0658956193835547","0.106410694530868"
"Never","2003","Employed","no degree/no degree yet","6","","",""
"Daily","2004","Not Employed","lower secondary degree","","","",""
"Daily","2004","Not Employed","secondary school degree","","","",""
"Daily","2004","Not Employed","college entrance qualification","","","",""
"Daily","2004","Not Employed","Other degree","","","",""
"Daily","2004","Not Employed","no degree/no degree yet","","","",""
"Daily","2004","Employed","lower secondary degree","","","",""
"Daily","2004","Employed","secondary school degree","","","",""
"Daily","2004","Employed","college entrance qualification","","","",""
"Daily","2004","Employed","Other degree","","","",""
"Daily","2004","Employed","no degree/no degree yet","","","",""
"Min 1x per week","2004","Not Employed","lower secondary degree","","","",""
"Min 1x per week","2004","Not Employed","secondary school degree","","","",""
"Min 1x per week","2004","Not Employed","college entrance qualification","","","",""
"Min 1x per week","2004","Not Employed","Other degree","","","",""
"Min 1x per week","2004","Not Employed","no degree/no degree yet","","","",""
"Min 1x per week","2004","Employed","lower secondary degree","","","",""
"Min 1x per week","2004","Employed","secondary school degree","","","",""
"Min 1x per week","2004","Employed","college entrance qualification","","","",""
"Min 1x per week","2004","Employed","Other degree","","","",""
"Min 1x per week","2004","Employed","no degree/no degree yet","","","",""
"Min 1x per month","2004","Not Employed","lower secondary degree","","","",""
"Min 1x per month","2004","Not Employed","secondary school degree","","","",""
"Min 1x per month","2004","Not Employed","college entrance qualification","","","",""
"Min 1x per month","2004","Not Employed","Other degree","","","",""
"Min 1x per month","2004","Not Employed","no degree/no degree yet","","","",""
"Min 1x per month","2004","Employed","lower secondary degree","","","",""
"Min 1x per month","2004","Employed","secondary school degree","","","",""
"Min 1x per month","2004","Employed","college entrance qualification","","","",""
"Min 1x per month","2004","Employed","Other degree","","","",""
"Min 1x per month","2004","Employed","no degree/no degree yet","","","",""
"Rarely","2004","Not Employed","lower secondary degree","","","",""
"Rarely","2004","Not Employed","secondary school degree","","","",""
"Rarely","2004","Not Employed","college entrance qualification","","","",""
"Rarely","2004","Not Employed","Other degree","","","",""
"Rarely","2004","Not Employed","no degree/no degree yet","","","",""
"Rarely","2004","Employed","lower secondary degree","","","",""
"Rarely","2004","Employed","secondary school degree","","","",""
"Rarely","2004","Employed","college entrance qualification","","","",""
"Rarely","2004","Employed","Other degree","","","",""
"Rarely","2004","Employed","no degree/no degree yet","","","",""
"Never","2004","Not Employed","lower secondary degree","","","",""
"Never","2004","Not Employed","secondary school degree","","","",""
"Never","2004","Not Employed","college entrance qualification","","","",""
"Never","2004","Not Employed","Other degree","","","",""
"Never","2004","Not Employed","no degree/no degree yet","","","",""
"Never","2004","Employed","lower secondary degree","","","",""
"Never","2004","Employed","secondary school degree","","","",""
"Never","2004","Employed","college entrance qualification","","","",""
"Never","2004","Employed","Other degree","","","",""
"Never","2004","Employed","no degree/no degree yet","","","",""
"Daily","2005","Not Employed","lower secondary degree","","","",""
"Daily","2005","Not Employed","secondary school degree","","","",""
"Daily","2005","Not Employed","college entrance qualification","","","",""
"Daily","2005","Not Employed","Other degree","","","",""
"Daily","2005","Not Employed","no degree/no degree yet","","","",""
"Daily","2005","Employed","lower secondary degree","","","",""
"Daily","2005","Employed","secondary school degree","","","",""
"Daily","2005","Employed","college entrance qualification","","","",""
"Daily","2005","Employed","Other degree","","","",""
"Daily","2005","Employed","no degree/no degree yet","","","",""
"Min 1x per week","2005","Not Employed","lower secondary degree","","","",""
"Min 1x per week","2005","Not Employed","secondary school degree","","","",""
"Min 1x per week","2005","Not Employed","college entrance qualification","","","",""
"Min 1x per week","2005","Not Employed","Other degree","","","",""
"Min 1x per week","2005","Not Employed","no degree/no degree yet","","","",""
"Min 1x per week","2005","Employed","lower secondary degree","","","",""
"Min 1x per week","2005","Employed","secondary school degree","","","",""
"Min 1x per week","2005","Employed","college entrance qualification","","","",""
"Min 1x per week","2005","Employed","Other degree","","","",""
"Min 1x per week","2005","Employed","no degree/no degree yet","","","",""
"Min 1x per month","2005","Not Employed","lower secondary degree","","","",""
"Min 1x per month","2005","Not Employed","secondary school degree","","","",""
"Min 1x per month","2005","Not Employed","college entrance qualification","","","",""
"Min 1x per month","2005","Not Employed","Other degree","","","",""
"Min 1x per month","2005","Not Employed","no degree/no degree yet","","","",""
"Min 1x per month","2005","Employed","lower secondary degree","","","",""
"Min 1x per month","2005","Employed","secondary school degree","","","",""
"Min 1x per month","2005","Employed","college entrance qualification","","","",""
"Min 1x per month","2005","Employed","Other degree","","","",""
"Min 1x per month","2005","Employed","no degree/no degree yet","","","",""
"Rarely","2005","Not Employed","lower secondary degree","","","",""
"Rarely","2005","Not Employed","secondary school degree","","","",""
"Rarely","2005","Not Employed","college entrance qualification","","","",""
"Rarely","2005","Not Employed","Other degree","","","",""
"Rarely","2005","Not Employed","no degree/no degree yet","","","",""
"Rarely","2005","Employed","lower secondary degree","","","",""
"Rarely","2005","Employed","secondary school degree","","","",""
"Rarely","2005","Employed","college entrance qualification","","","",""
"Rarely","2005","Employed","Other degree","","","",""
"Rarely","2005","Employed","no degree/no degree yet","","","",""
"Never","2005","Not Employed","lower secondary degree","","","",""
"Never","2005","Not Employed","secondary school degree","","","",""
"Never","2005","Not Employed","college entrance qualification","","","",""
"Never","2005","Not Employed","Other degree","","","",""
"Never","2005","Not Employed","no degree/no degree yet","","","",""
"Never","2005","Employed","lower secondary degree","","","",""
"Never","2005","Employed","secondary school degree","","","",""
"Never","2005","Employed","college entrance qualification","","","",""
"Never","2005","Employed","Other degree","","","",""
"Never","2005","Employed","no degree/no degree yet","","","",""
"Daily","2006","Not Employed","lower secondary degree","","","",""
"Daily","2006","Not Employed","secondary school degree","","","",""
"Daily","2006","Not Employed","college entrance qualification","","","",""
"Daily","2006","Not Employed","Other degree","","","",""
"Daily","2006","Not Employed","no degree/no degree yet","","","",""
"Daily","2006","Employed","lower secondary degree","","","",""
"Daily","2006","Employed","secondary school degree","","","",""
"Daily","2006","Employed","college entrance qualification","","","",""
"Daily","2006","Employed","Other degree","","","",""
"Daily","2006","Employed","no degree/no degree yet","","","",""
"Min 1x per week","2006","Not Employed","lower secondary degree","","","",""
"Min 1x per week","2006","Not Employed","secondary school degree","","","",""
"Min 1x per week","2006","Not Employed","college entrance qualification","","","",""
"Min 1x per week","2006","Not Employed","Other degree","","","",""
"Min 1x per week","2006","Not Employed","no degree/no degree yet","","","",""
"Min 1x per week","2006","Employed","lower secondary degree","","","",""
"Min 1x per week","2006","Employed","secondary school degree","","","",""
"Min 1x per week","2006","Employed","college entrance qualification","","","",""
"Min 1x per week","2006","Employed","Other degree","","","",""
"Min 1x per week","2006","Employed","no degree/no degree yet","","","",""
"Min 1x per month","2006","Not Employed","lower secondary degree","","","",""
"Min 1x per month","2006","Not Employed","secondary school degree","","","",""
"Min 1x per month","2006","Not Employed","college entrance qualification","","","",""
"Min 1x per month","2006","Not Employed","Other degree","","","",""
"Min 1x per month","2006","Not Employed","no degree/no degree yet","","","",""
"Min 1x per month","2006","Employed","lower secondary degree","","","",""
"Min 1x per month","2006","Employed","secondary school degree","","","",""
"Min 1x per month","2006","Employed","college entrance qualification","","","",""
"Min 1x per month","2006","Employed","Other degree","","","",""
"Min 1x per month","2006","Employed","no degree/no degree yet","","","",""
"Rarely","2006","Not Employed","lower secondary degree","","","",""
"Rarely","2006","Not Employed","secondary school degree","","","",""
"Rarely","2006","Not Employed","college entrance qualification","","","",""
"Rarely","2006","Not Employed","Other degree","","","",""
"Rarely","2006","Not Employed","no degree/no degree yet","","","",""
"Rarely","2006","Employed","lower secondary degree","","","",""
"Rarely","2006","Employed","secondary school degree","","","",""
"Rarely","2006","Employed","college entrance qualification","","","",""
"Rarely","2006","Employed","Other degree","","","",""
"Rarely","2006","Employed","no degree/no degree yet","","","",""
"Never","2006","Not Employed","lower secondary degree","","","",""
"Never","2006","Not Employed","secondary school degree","","","",""
"Never","2006","Not Employed","college entrance qualification","","","",""
"Never","2006","Not Employed","Other degree","","","",""
"Never","2006","Not Employed","no degree/no degree yet","","","",""
"Never","2006","Employed","lower secondary degree","","","",""
"Never","2006","Employed","secondary school degree","","","",""
"Never","2006","Employed","college entrance qualification","","","",""
"Never","2006","Employed","Other degree","","","",""
"Never","2006","Employed","no degree/no degree yet","","","",""
"Daily","2007","Not Employed","lower secondary degree","","","",""
"Daily","2007","Not Employed","secondary school degree","","","",""
"Daily","2007","Not Employed","college entrance qualification","","","",""
"Daily","2007","Not Employed","Other degree","","","",""
"Daily","2007","Not Employed","no degree/no degree yet","","","",""
"Daily","2007","Employed","lower secondary degree","","","",""
"Daily","2007","Employed","secondary school degree","","","",""
"Daily","2007","Employed","college entrance qualification","","","",""
"Daily","2007","Employed","Other degree","","","",""
"Daily","2007","Employed","no degree/no degree yet","","","",""
"Min 1x per week","2007","Not Employed","lower secondary degree","","","",""
"Min 1x per week","2007","Not Employed","secondary school degree","","","",""
"Min 1x per week","2007","Not Employed","college entrance qualification","","","",""
"Min 1x per week","2007","Not Employed","Other degree","","","",""
"Min 1x per week","2007","Not Employed","no degree/no degree yet","","","",""
"Min 1x per week","2007","Employed","lower secondary degree","","","",""
"Min 1x per week","2007","Employed","secondary school degree","","","",""
"Min 1x per week","2007","Employed","college entrance qualification","","","",""
"Min 1x per week","2007","Employed","Other degree","","","",""
"Min 1x per week","2007","Employed","no degree/no degree yet","","","",""
"Min 1x per month","2007","Not Employed","lower secondary degree","","","",""
"Min 1x per month","2007","Not Employed","secondary school degree","","","",""
"Min 1x per month","2007","Not Employed","college entrance qualification","","","",""
