"pli0081","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per month","1996","Not Employed","in school","","","","","3"
"Min 1x per month","1996","Not Employed","inadequately","","","","","3"
"Min 1x per month","1996","Not Employed","general elemantary","","","","","3"
"Min 1x per month","1996","Not Employed","middle vocational","","","","","3"
"Min 1x per month","1996","Not Employed","vocational + Abi","","","","","3"
"Min 1x per month","1996","Not Employed","higher vocational","","","","","3"
"Min 1x per month","1996","Not Employed","higher education","","","","","3"
"Min 1x per month","1996","Employed","in school","","","","","3"
"Min 1x per month","1996","Employed","inadequately","","","","","3"
"Min 1x per month","1996","Employed","general elemantary","","","","","3"
"Min 1x per month","1996","Employed","middle vocational","","","","","3"
"Min 1x per month","1996","Employed","vocational + Abi","","","","","3"
"Min 1x per month","1996","Employed","higher vocational","","","","","3"
"Min 1x per month","1996","Employed","higher education","","","","","3"
"Min 1x per week","1996","Not Employed","in school","","","","","2"
"Min 1x per week","1996","Not Employed","inadequately","","","","","2"
"Min 1x per week","1996","Not Employed","general elemantary","","","","","2"
"Min 1x per week","1996","Not Employed","middle vocational","","","","","2"
"Min 1x per week","1996","Not Employed","vocational + Abi","","","","","2"
"Min 1x per week","1996","Not Employed","higher vocational","","","","","2"
"Min 1x per week","1996","Not Employed","higher education","","","","","2"
"Min 1x per week","1996","Employed","in school","","","","","2"
"Min 1x per week","1996","Employed","inadequately","","","","","2"
"Min 1x per week","1996","Employed","general elemantary","","","","","2"
"Min 1x per week","1996","Employed","middle vocational","","","","","2"
"Min 1x per week","1996","Employed","vocational + Abi","","","","","2"
"Min 1x per week","1996","Employed","higher vocational","","","","","2"
"Min 1x per week","1996","Employed","higher education","","","","","2"
"Never","1996","Not Employed","in school","","","","","5"
"Never","1996","Not Employed","inadequately","","","","","5"
"Never","1996","Not Employed","general elemantary","","","","","5"
"Never","1996","Not Employed","middle vocational","","","","","5"
"Never","1996","Not Employed","vocational + Abi","","","","","5"
"Never","1996","Not Employed","higher vocational","","","","","5"
"Never","1996","Not Employed","higher education","","","","","5"
"Never","1996","Employed","in school","","","","","5"
"Never","1996","Employed","inadequately","","","","","5"
"Never","1996","Employed","general elemantary","","","","","5"
"Never","1996","Employed","middle vocational","","","","","5"
"Never","1996","Employed","vocational + Abi","","","","","5"
"Never","1996","Employed","higher vocational","","","","","5"
"Never","1996","Employed","higher education","","","","","5"
"Rarely","1996","Not Employed","in school","","","","","4"
"Rarely","1996","Not Employed","inadequately","","","","","4"
"Rarely","1996","Not Employed","general elemantary","","","","","4"
"Rarely","1996","Not Employed","middle vocational","","","","","4"
"Rarely","1996","Not Employed","vocational + Abi","","","","","4"
"Rarely","1996","Not Employed","higher vocational","","","","","4"
"Rarely","1996","Not Employed","higher education","","","","","4"
"Rarely","1996","Employed","in school","","","","","4"
"Rarely","1996","Employed","inadequately","","","","","4"
"Rarely","1996","Employed","general elemantary","","","","","4"
"Rarely","1996","Employed","middle vocational","","","","","4"
"Rarely","1996","Employed","vocational + Abi","","","","","4"
"Rarely","1996","Employed","higher vocational","","","","","4"
"Rarely","1996","Employed","higher education","","","","","4"
"Daily","1997","Not Employed","in school","","","","","1"
"Daily","1997","Not Employed","inadequately","","","","","1"
"Daily","1997","Not Employed","general elemantary","","","","","1"
"Daily","1997","Not Employed","middle vocational","","","","","1"
"Daily","1997","Not Employed","vocational + Abi","","","","","1"
"Daily","1997","Not Employed","higher vocational","","","","","1"
"Daily","1997","Not Employed","higher education","","","","","1"
"Daily","1997","Employed","in school","","","","","1"
"Daily","1997","Employed","inadequately","","","","","1"
"Daily","1997","Employed","general elemantary","","","","","1"
"Daily","1997","Employed","middle vocational","","","","","1"
"Daily","1997","Employed","vocational + Abi","","","","","1"
"Daily","1997","Employed","higher vocational","","","","","1"
"Daily","1997","Employed","higher education","","","","","1"
"Min 1x per month","1997","Employed","general elemantary","","","","","3"
"Min 1x per month","1997","Employed","middle vocational","","","","","3"
"Min 1x per month","1997","Employed","vocational + Abi","","","","","3"
"Min 1x per month","1997","Employed","higher vocational","","","","","3"
"Min 1x per month","1997","Employed","higher education","","","","","3"
"Min 1x per month","1997","Not Employed","in school","","","","","3"
"Min 1x per month","1997","Not Employed","inadequately","","","","","3"
"Min 1x per month","1997","Not Employed","general elemantary","","","","","3"
"Min 1x per month","1997","Not Employed","middle vocational","","","","","3"
"Min 1x per month","1997","Not Employed","vocational + Abi","","","","","3"
"Min 1x per month","1997","Not Employed","higher vocational","","","","","3"
"Min 1x per month","1997","Not Employed","higher education","","","","","3"
"Min 1x per month","1997","Employed","in school","","","","","3"
"Min 1x per month","1997","Employed","inadequately","","","","","3"
"Min 1x per week","1997","Employed","general elemantary","","","","","2"
"Min 1x per week","1997","Employed","middle vocational","","","","","2"
"Min 1x per week","1997","Employed","vocational + Abi","","","","","2"
"Min 1x per week","1997","Employed","higher vocational","","","","","2"
"Min 1x per week","1997","Employed","higher education","","","","","2"
"Min 1x per week","1997","Not Employed","in school","","","","","2"
"Min 1x per week","1997","Not Employed","inadequately","","","","","2"
"Min 1x per week","1997","Not Employed","general elemantary","","","","","2"
"Min 1x per week","1997","Not Employed","middle vocational","","","","","2"
"Min 1x per week","1997","Not Employed","vocational + Abi","","","","","2"
"Min 1x per week","1997","Not Employed","higher vocational","","","","","2"
"Min 1x per week","1997","Not Employed","higher education","","","","","2"
"Min 1x per week","1997","Employed","in school","","","","","2"
"Min 1x per week","1997","Employed","inadequately","","","","","2"
"Never","1997","Not Employed","in school","","","","","5"
"Never","1997","Not Employed","inadequately","","","","","5"
"Never","1997","Not Employed","general elemantary","","","","","5"
"Never","1997","Not Employed","middle vocational","","","","","5"
"Never","1997","Not Employed","vocational + Abi","","","","","5"
"Never","1997","Not Employed","higher vocational","","","","","5"
"Never","1997","Not Employed","higher education","","","","","5"
"Never","1997","Employed","in school","","","","","5"
"Never","1997","Employed","inadequately","","","","","5"
"Never","1997","Employed","general elemantary","","","","","5"
"Never","1997","Employed","middle vocational","","","","","5"
"Never","1997","Employed","vocational + Abi","","","","","5"
"Never","1997","Employed","higher vocational","","","","","5"
"Never","1997","Employed","higher education","","","","","5"
"Rarely","1997","Employed","general elemantary","","","","","4"
"Rarely","1997","Employed","middle vocational","","","","","4"
"Rarely","1997","Employed","vocational + Abi","","","","","4"
"Rarely","1997","Employed","higher vocational","","","","","4"
"Rarely","1997","Employed","higher education","","","","","4"
"Rarely","1997","Not Employed","in school","","","","","4"
"Rarely","1997","Not Employed","inadequately","","","","","4"
"Rarely","1997","Not Employed","general elemantary","","","","","4"
"Rarely","1997","Not Employed","middle vocational","","","","","4"
"Rarely","1997","Not Employed","vocational + Abi","","","","","4"
"Rarely","1997","Not Employed","higher vocational","","","","","4"
"Rarely","1997","Not Employed","higher education","","","","","4"
"Rarely","1997","Employed","in school","","","","","4"
"Rarely","1997","Employed","inadequately","","","","","4"
"Daily","1998","Not Employed","in school","14","","","","1"
"Daily","1998","Not Employed","inadequately","63","0.255961367422882","0.200165875145955","0.311756859699808","1"
"Daily","1998","Not Employed","general elemantary","192","0.128261968261279","0.110405061128458","0.146118875394099","1"
"Daily","1998","Not Employed","middle vocational","252","0.0884350707731343","0.0772852651787312","0.0995848763675374","1"
"Daily","1998","Not Employed","vocational + Abi","12","","","","1"
"Daily","1998","Not Employed","higher vocational","19","","","","1"
"Daily","1998","Not Employed","higher education","29","","","","1"
"Daily","1998","Employed","in school","1","","","","1"
"Daily","1998","Employed","inadequately","29","","","","1"
"Daily","1998","Employed","general elemantary","120","0.0887120631922912","0.0726048589223926","0.10481926746219","1"
"Daily","1998","Employed","middle vocational","355","0.0733670716407198","0.0657624855399175","0.0809716577415222","1"
"Daily","1998","Employed","vocational + Abi","19","","","","1"
"Daily","1998","Employed","higher vocational","27","","","","1"
"Daily","1998","Employed","higher education","61","0.0322040236163828","0.0234010211514281","0.0410070260813375","1"
"Min 1x per month","1998","Employed","general elemantary","294","0.267127329231465","0.242061940733617","0.292192717729313","3"
"Min 1x per month","1998","Employed","middle vocational","1350","0.298752463408389","0.285403038823742","0.312101887993036","3"
"Min 1x per month","1998","Employed","vocational + Abi","127","0.329916799633195","0.283011596727983","0.376822002538407","3"
"Min 1x per month","1998","Employed","higher vocational","215","0.353994330898732","0.316352688512222","0.391635973285241","3"
"Min 1x per month","1998","Employed","higher education","611","0.381414902325427","0.357194441356951","0.405635363293904","3"
"Min 1x per month","1998","Not Employed","in school","110","0.353246407882276","0.300629325620471","0.405863490144081","3"
"Min 1x per month","1998","Not Employed","inadequately","33","0.15393982740419","0.107798478849876","0.200081175958505","3"
"Min 1x per month","1998","Not Employed","general elemantary","308","0.240245862080671","0.217430425248799","0.263061298912544","3"
"Min 1x per month","1998","Not Employed","middle vocational","708","0.276812363640028","0.259242051960539","0.294382675319516","3"
"Min 1x per month","1998","Not Employed","vocational + Abi","34","0.331536511034069","0.249337357454474","0.413735664613663","3"
"Min 1x per month","1998","Not Employed","higher vocational","64","0.275422408277875","0.213817616861118","0.337027199694632","3"
"Min 1x per month","1998","Not Employed","higher education","135","0.321223627333317","0.27714007786725","0.365307176799384","3"
"Min 1x per month","1998","Employed","in school","3","","","","3"
"Min 1x per month","1998","Employed","inadequately","44","0.265288004359185","0.20557680213582","0.32499920658255","3"
"Min 1x per week","1998","Employed","general elemantary","522","0.416927253694746","0.388995864938234","0.444858642451258","2"
"Min 1x per week","1998","Employed","middle vocational","1897","0.3981268220661","0.383849908249239","0.412403735882961","2"
"Min 1x per week","1998","Employed","vocational + Abi","168","0.415894452416552","0.36672541933649","0.465063485496614","2"
"Min 1x per week","1998","Employed","higher vocational","252","0.404008042406155","0.365383135011102","0.442632949801208","2"
"Min 1x per week","1998","Employed","higher education","498","0.300909650314101","0.278039524135282","0.323779776492919","2"
"Min 1x per week","1998","Not Employed","in school","109","0.310194913288799","0.25927367078689","0.361116155790709","2"
"Min 1x per week","1998","Not Employed","inadequately","107","0.427248247151096","0.364001598445389","0.490494895856803","2"
"Min 1x per week","1998","Not Employed","general elemantary","598","0.43179515196189","0.405343326917356","0.458246977006423","2"
"Min 1x per week","1998","Not Employed","middle vocational","1082","0.42405148256129","0.404644306197372","0.443458658925208","2"
"Min 1x per week","1998","Not Employed","vocational + Abi","54","0.376452462475842","0.291855908234664","0.461049016717021","2"
"Min 1x per week","1998","Not Employed","higher vocational","75","0.358371560774646","0.292244232260772","0.42449888928852","2"
"Min 1x per week","1998","Not Employed","higher education","168","0.357225021709004","0.311986347081533","0.402463696336475","2"
"Min 1x per week","1998","Employed","in school","5","","","","2"
"Min 1x per week","1998","Employed","inadequately","100","0.412079378895167","0.345507895951598","0.478650861838736","2"
"Never","1998","Not Employed","in school","8","","","","5"
"Never","1998","Not Employed","inadequately","12","","","","5"
"Never","1998","Not Employed","general elemantary","41","0.033041462913732","0.0234959811354296","0.0425869446920344","5"
"Never","1998","Not Employed","middle vocational","42","0.0238414768751932","0.0178506333029182","0.0298323204474683","5"
"Never","1998","Not Employed","vocational + Abi","2","","","","5"
"Never","1998","Not Employed","higher vocational","7","","","","5"
"Never","1998","Not Employed","higher education","13","","","","5"
"Never","1998","Employed","in school","","","","","5"
"Never","1998","Employed","inadequately","5","","","","5"
"Never","1998","Employed","general elemantary","23","","","","5"
"Never","1998","Employed","middle vocational","62","0.0161691581461842","0.0124906218525384","0.0198476944398301","5"
"Never","1998","Employed","vocational + Abi","5","","","","5"
"Never","1998","Employed","higher vocational","2","","","","5"
"Never","1998","Employed","higher education","18","","","","5"
"Rarely","1998","Employed","general elemantary","238","0.21173940892421","0.188595496816967","0.234883321031453","4"
"Rarely","1998","Employed","middle vocational","852","0.213584484738607","0.20163134458773","0.225537624889483","4"
"Rarely","1998","Employed","vocational + Abi","67","0.202426132169716","0.162341935416544","0.242510328922888","4"
"Rarely","1998","Employed","higher vocational","124","0.202478263573173","0.170847278703946","0.234109248442399","4"
"Rarely","1998","Employed","higher education","357","0.268174362543148","0.246084333468978","0.290264391617319","4"
"Rarely","1998","Not Employed","in school","76","0.265253654633501","0.216655714093527","0.313851595173475","4"
"Rarely","1998","Not Employed","inadequately","20","","","","4"
"Rarely","1998","Not Employed","general elemantary","208","0.166655554782428","0.146754024927116","0.186557084637741","4"
"Rarely","1998","Not Employed","middle vocational","407","0.186859606150355","0.171552196325701","0.202167015975008","4"
"Rarely","1998","Not Employed","vocational + Abi","24","","","","4"
"Rarely","1998","Not Employed","higher vocational","37","0.21703707590006","0.16018975923359","0.273884392566529","4"
"Rarely","1998","Not Employed","higher education","86","0.207206181550162","0.168942131378976","0.245470231721347","4"
"Rarely","1998","Employed","in school","8","","","","4"
"Rarely","1998","Employed","inadequately","32","0.198539105683502","0.144587715145448","0.252490496221557","4"
"Daily","1999","Not Employed","in school","","","","","1"
"Daily","1999","Not Employed","inadequately","","","","","1"
"Daily","1999","Not Employed","general elemantary","","","","","1"
"Daily","1999","Not Employed","middle vocational","","","","","1"
"Daily","1999","Not Employed","vocational + Abi","","","","","1"
"Daily","1999","Not Employed","higher vocational","","","","","1"
"Daily","1999","Not Employed","higher education","","","","","1"
"Daily","1999","Employed","in school","","","","","1"
"Daily","1999","Employed","inadequately","","","","","1"
"Daily","1999","Employed","general elemantary","","","","","1"
"Daily","1999","Employed","middle vocational","","","","","1"
"Daily","1999","Employed","vocational + Abi","","","","","1"
"Daily","1999","Employed","higher vocational","","","","","1"
"Daily","1999","Employed","higher education","","","","","1"
"Min 1x per month","1999","Not Employed","in school","","","","","3"
"Min 1x per month","1999","Not Employed","inadequately","","","","","3"
"Min 1x per month","1999","Not Employed","general elemantary","","","","","3"
"Min 1x per month","1999","Not Employed","middle vocational","","","","","3"
"Min 1x per month","1999","Not Employed","vocational + Abi","","","","","3"
"Min 1x per month","1999","Not Employed","higher vocational","","","","","3"
"Min 1x per month","1999","Not Employed","higher education","","","","","3"
"Min 1x per month","1999","Employed","in school","","","","","3"
"Min 1x per month","1999","Employed","inadequately","","","","","3"
"Min 1x per month","1999","Employed","general elemantary","","","","","3"
"Min 1x per month","1999","Employed","middle vocational","","","","","3"
"Min 1x per month","1999","Employed","vocational + Abi","","","","","3"
"Min 1x per month","1999","Employed","higher vocational","","","","","3"
"Min 1x per month","1999","Employed","higher education","","","","","3"
"Min 1x per week","1999","Not Employed","in school","","","","","2"
"Min 1x per week","1999","Not Employed","inadequately","","","","","2"
"Min 1x per week","1999","Not Employed","general elemantary","","","","","2"
"Min 1x per week","1999","Not Employed","middle vocational","","","","","2"
"Min 1x per week","1999","Not Employed","vocational + Abi","","","","","2"
"Min 1x per week","1999","Not Employed","higher vocational","","","","","2"
"Min 1x per week","1999","Not Employed","higher education","","","","","2"
"Min 1x per week","1999","Employed","in school","","","","","2"
"Min 1x per week","1999","Employed","inadequately","","","","","2"
"Min 1x per week","1999","Employed","general elemantary","","","","","2"
"Min 1x per week","1999","Employed","middle vocational","","","","","2"
"Min 1x per week","1999","Employed","vocational + Abi","","","","","2"
"Min 1x per week","1999","Employed","higher vocational","","","","","2"
"Min 1x per week","1999","Employed","higher education","","","","","2"
"Never","1999","Not Employed","in school","","","","","5"
"Never","1999","Not Employed","inadequately","","","","","5"
"Never","1999","Not Employed","general elemantary","","","","","5"
"Never","1999","Not Employed","middle vocational","","","","","5"
"Never","1999","Not Employed","vocational + Abi","","","","","5"
"Never","1999","Not Employed","higher vocational","","","","","5"
"Never","1999","Not Employed","higher education","","","","","5"
"Never","1999","Employed","in school","","","","","5"
"Never","1999","Employed","inadequately","","","","","5"
"Never","1999","Employed","general elemantary","","","","","5"
"Never","1999","Employed","middle vocational","","","","","5"
"Never","1999","Employed","vocational + Abi","","","","","5"
"Never","1999","Employed","higher vocational","","","","","5"
"Never","1999","Employed","higher education","","","","","5"
"Rarely","1999","Not Employed","in school","","","","","4"
"Rarely","1999","Not Employed","inadequately","","","","","4"
"Rarely","1999","Not Employed","general elemantary","","","","","4"
"Rarely","1999","Not Employed","middle vocational","","","","","4"
"Rarely","1999","Not Employed","vocational + Abi","","","","","4"
"Rarely","1999","Not Employed","higher vocational","","","","","4"
"Rarely","1999","Not Employed","higher education","","","","","4"
"Rarely","1999","Employed","in school","","","","","4"
"Rarely","1999","Employed","inadequately","","","","","4"
"Rarely","1999","Employed","general elemantary","","","","","4"
"Rarely","1999","Employed","middle vocational","","","","","4"
"Rarely","1999","Employed","vocational + Abi","","","","","4"
"Rarely","1999","Employed","higher vocational","","","","","4"
"Rarely","1999","Employed","higher education","","","","","4"
"Daily","2000","Not Employed","in school","","","","","1"
"Daily","2000","Not Employed","inadequately","","","","","1"
"Daily","2000","Not Employed","general elemantary","","","","","1"
"Daily","2000","Not Employed","middle vocational","","","","","1"
"Daily","2000","Not Employed","vocational + Abi","","","","","1"
"Daily","2000","Not Employed","higher vocational","","","","","1"
"Daily","2000","Not Employed","higher education","","","","","1"
"Daily","2000","Employed","in school","","","","","1"
"Daily","2000","Employed","inadequately","","","","","1"
"Daily","2000","Employed","general elemantary","","","","","1"
"Daily","2000","Employed","middle vocational","","","","","1"
"Daily","2000","Employed","vocational + Abi","","","","","1"
"Daily","2000","Employed","higher vocational","","","","","1"
"Daily","2000","Employed","higher education","","","","","1"
"Min 1x per month","2000","Not Employed","in school","","","","","3"
"Min 1x per month","2000","Not Employed","inadequately","","","","","3"
"Min 1x per month","2000","Not Employed","general elemantary","","","","","3"
"Min 1x per month","2000","Not Employed","middle vocational","","","","","3"
"Min 1x per month","2000","Not Employed","vocational + Abi","","","","","3"
"Min 1x per month","2000","Not Employed","higher vocational","","","","","3"
"Min 1x per month","2000","Not Employed","higher education","","","","","3"
"Min 1x per month","2000","Employed","in school","","","","","3"
"Min 1x per month","2000","Employed","inadequately","","","","","3"
"Min 1x per month","2000","Employed","general elemantary","","","","","3"
"Min 1x per month","2000","Employed","middle vocational","","","","","3"
"Min 1x per month","2000","Employed","vocational + Abi","","","","","3"
"Min 1x per month","2000","Employed","higher vocational","","","","","3"
"Min 1x per month","2000","Employed","higher education","","","","","3"
"Min 1x per week","2000","Not Employed","in school","","","","","2"
"Min 1x per week","2000","Not Employed","inadequately","","","","","2"
"Min 1x per week","2000","Not Employed","general elemantary","","","","","2"
"Min 1x per week","2000","Not Employed","middle vocational","","","","","2"
"Min 1x per week","2000","Not Employed","vocational + Abi","","","","","2"
"Min 1x per week","2000","Not Employed","higher vocational","","","","","2"
"Min 1x per week","2000","Not Employed","higher education","","","","","2"
"Min 1x per week","2000","Employed","in school","","","","","2"
"Min 1x per week","2000","Employed","inadequately","","","","","2"
"Min 1x per week","2000","Employed","general elemantary","","","","","2"
"Min 1x per week","2000","Employed","middle vocational","","","","","2"
"Min 1x per week","2000","Employed","vocational + Abi","","","","","2"
"Min 1x per week","2000","Employed","higher vocational","","","","","2"
"Min 1x per week","2000","Employed","higher education","","","","","2"
"Never","2000","Not Employed","in school","","","","","5"
"Never","2000","Not Employed","inadequately","","","","","5"
"Never","2000","Not Employed","general elemantary","","","","","5"
"Never","2000","Not Employed","middle vocational","","","","","5"
"Never","2000","Not Employed","vocational + Abi","","","","","5"
"Never","2000","Not Employed","higher vocational","","","","","5"
"Never","2000","Not Employed","higher education","","","","","5"
"Never","2000","Employed","in school","","","","","5"
"Never","2000","Employed","inadequately","","","","","5"
"Never","2000","Employed","general elemantary","","","","","5"
"Never","2000","Employed","middle vocational","","","","","5"
"Never","2000","Employed","vocational + Abi","","","","","5"
"Never","2000","Employed","higher vocational","","","","","5"
"Never","2000","Employed","higher education","","","","","5"
"Rarely","2000","Not Employed","in school","","","","","4"
"Rarely","2000","Not Employed","inadequately","","","","","4"
"Rarely","2000","Not Employed","general elemantary","","","","","4"
"Rarely","2000","Not Employed","middle vocational","","","","","4"
"Rarely","2000","Not Employed","vocational + Abi","","","","","4"
"Rarely","2000","Not Employed","higher vocational","","","","","4"
"Rarely","2000","Not Employed","higher education","","","","","4"
"Rarely","2000","Employed","in school","","","","","4"
"Rarely","2000","Employed","inadequately","","","","","4"
"Rarely","2000","Employed","general elemantary","","","","","4"
"Rarely","2000","Employed","middle vocational","","","","","4"
"Rarely","2000","Employed","vocational + Abi","","","","","4"
"Rarely","2000","Employed","higher vocational","","","","","4"
"Rarely","2000","Employed","higher education","","","","","4"
"Daily","2001","Not Employed","in school","","","","","1"
"Daily","2001","Not Employed","inadequately","","","","","1"
"Daily","2001","Not Employed","general elemantary","","","","","1"
"Daily","2001","Not Employed","middle vocational","","","","","1"
"Daily","2001","Not Employed","vocational + Abi","","","","","1"
"Daily","2001","Not Employed","higher vocational","","","","","1"
"Daily","2001","Not Employed","higher education","","","","","1"
"Daily","2001","Employed","in school","","","","","1"
"Daily","2001","Employed","inadequately","","","","","1"
"Daily","2001","Employed","general elemantary","","","","","1"
"Daily","2001","Employed","middle vocational","","","","","1"
"Daily","2001","Employed","vocational + Abi","","","","","1"
"Daily","2001","Employed","higher vocational","","","","","1"
"Daily","2001","Employed","higher education","","","","","1"
"Min 1x per month","2001","Not Employed","in school","","","","","3"
"Min 1x per month","2001","Not Employed","inadequately","","","","","3"
"Min 1x per month","2001","Not Employed","general elemantary","","","","","3"
"Min 1x per month","2001","Not Employed","middle vocational","","","","","3"
"Min 1x per month","2001","Not Employed","vocational + Abi","","","","","3"
"Min 1x per month","2001","Not Employed","higher vocational","","","","","3"
"Min 1x per month","2001","Not Employed","higher education","","","","","3"
"Min 1x per month","2001","Employed","in school","","","","","3"
"Min 1x per month","2001","Employed","inadequately","","","","","3"
"Min 1x per month","2001","Employed","general elemantary","","","","","3"
"Min 1x per month","2001","Employed","middle vocational","","","","","3"
"Min 1x per month","2001","Employed","vocational + Abi","","","","","3"
"Min 1x per month","2001","Employed","higher vocational","","","","","3"
"Min 1x per month","2001","Employed","higher education","","","","","3"
"Min 1x per week","2001","Employed","in school","","","","","2"
"Min 1x per week","2001","Employed","inadequately","","","","","2"
"Min 1x per week","2001","Employed","general elemantary","","","","","2"
"Min 1x per week","2001","Employed","middle vocational","","","","","2"
"Min 1x per week","2001","Employed","vocational + Abi","","","","","2"
"Min 1x per week","2001","Employed","higher vocational","","","","","2"
"Min 1x per week","2001","Employed","higher education","","","","","2"
"Min 1x per week","2001","Not Employed","in school","","","","","2"
"Min 1x per week","2001","Not Employed","inadequately","","","","","2"
"Min 1x per week","2001","Not Employed","general elemantary","","","","","2"
"Min 1x per week","2001","Not Employed","middle vocational","","","","","2"
"Min 1x per week","2001","Not Employed","vocational + Abi","","","","","2"
"Min 1x per week","2001","Not Employed","higher vocational","","","","","2"
"Min 1x per week","2001","Not Employed","higher education","","","","","2"
"Never","2001","Not Employed","in school","","","","","5"
"Never","2001","Not Employed","inadequately","","","","","5"
"Never","2001","Not Employed","general elemantary","","","","","5"
"Never","2001","Not Employed","middle vocational","","","","","5"
"Never","2001","Not Employed","vocational + Abi","","","","","5"
"Never","2001","Not Employed","higher vocational","","","","","5"
"Never","2001","Not Employed","higher education","","","","","5"
"Never","2001","Employed","in school","","","","","5"
"Never","2001","Employed","inadequately","","","","","5"
"Never","2001","Employed","general elemantary","","","","","5"
"Never","2001","Employed","middle vocational","","","","","5"
"Never","2001","Employed","vocational + Abi","","","","","5"
"Never","2001","Employed","higher vocational","","","","","5"
"Never","2001","Employed","higher education","","","","","5"
"Rarely","2001","Not Employed","in school","","","","","4"
"Rarely","2001","Not Employed","inadequately","","","","","4"
"Rarely","2001","Not Employed","general elemantary","","","","","4"
"Rarely","2001","Not Employed","middle vocational","","","","","4"
"Rarely","2001","Not Employed","vocational + Abi","","","","","4"
"Rarely","2001","Not Employed","higher vocational","","","","","4"
"Rarely","2001","Not Employed","higher education","","","","","4"
"Rarely","2001","Employed","in school","","","","","4"
"Rarely","2001","Employed","inadequately","","","","","4"
"Rarely","2001","Employed","general elemantary","","","","","4"
"Rarely","2001","Employed","middle vocational","","","","","4"
"Rarely","2001","Employed","vocational + Abi","","","","","4"
"Rarely","2001","Employed","higher vocational","","","","","4"
"Rarely","2001","Employed","higher education","","","","","4"
"Daily","2002","Not Employed","in school","","","","","1"
"Daily","2002","Not Employed","inadequately","","","","","1"
"Daily","2002","Not Employed","general elemantary","","","","","1"
"Daily","2002","Not Employed","middle vocational","","","","","1"
"Daily","2002","Not Employed","vocational + Abi","","","","","1"
"Daily","2002","Not Employed","higher vocational","","","","","1"
"Daily","2002","Not Employed","higher education","","","","","1"
"Daily","2002","Employed","in school","","","","","1"
"Daily","2002","Employed","inadequately","","","","","1"
"Daily","2002","Employed","general elemantary","","","","","1"
"Daily","2002","Employed","middle vocational","","","","","1"
"Daily","2002","Employed","vocational + Abi","","","","","1"
"Daily","2002","Employed","higher vocational","","","","","1"
"Daily","2002","Employed","higher education","","","","","1"
"Min 1x per month","2002","Not Employed","inadequately","","","","","3"
"Min 1x per month","2002","Not Employed","general elemantary","","","","","3"
"Min 1x per month","2002","Not Employed","middle vocational","","","","","3"
"Min 1x per month","2002","Not Employed","vocational + Abi","","","","","3"
"Min 1x per month","2002","Not Employed","higher vocational","","","","","3"
"Min 1x per month","2002","Not Employed","higher education","","","","","3"
"Min 1x per month","2002","Employed","in school","","","","","3"
"Min 1x per month","2002","Employed","inadequately","","","","","3"
"Min 1x per month","2002","Employed","general elemantary","","","","","3"
"Min 1x per month","2002","Not Employed","in school","","","","","3"
"Min 1x per month","2002","Employed","middle vocational","","","","","3"
"Min 1x per month","2002","Employed","vocational + Abi","","","","","3"
"Min 1x per month","2002","Employed","higher vocational","","","","","3"
"Min 1x per month","2002","Employed","higher education","","","","","3"
"Min 1x per week","2002","Not Employed","in school","","","","","2"
"Min 1x per week","2002","Not Employed","inadequately","","","","","2"
"Min 1x per week","2002","Not Employed","general elemantary","","","","","2"
"Min 1x per week","2002","Not Employed","middle vocational","","","","","2"
"Min 1x per week","2002","Not Employed","vocational + Abi","","","","","2"
"Min 1x per week","2002","Not Employed","higher vocational","","","","","2"
"Min 1x per week","2002","Not Employed","higher education","","","","","2"
"Min 1x per week","2002","Employed","in school","","","","","2"
"Min 1x per week","2002","Employed","inadequately","","","","","2"
"Min 1x per week","2002","Employed","general elemantary","","","","","2"
"Min 1x per week","2002","Employed","middle vocational","","","","","2"
"Min 1x per week","2002","Employed","vocational + Abi","","","","","2"
"Min 1x per week","2002","Employed","higher vocational","","","","","2"
"Min 1x per week","2002","Employed","higher education","","","","","2"
"Never","2002","Not Employed","in school","","","","","5"
"Never","2002","Not Employed","inadequately","","","","","5"
"Never","2002","Not Employed","general elemantary","","","","","5"
"Never","2002","Not Employed","middle vocational","","","","","5"
"Never","2002","Not Employed","vocational + Abi","","","","","5"
"Never","2002","Not Employed","higher vocational","","","","","5"
"Never","2002","Not Employed","higher education","","","","","5"
"Never","2002","Employed","in school","","","","","5"
"Never","2002","Employed","inadequately","","","","","5"
"Never","2002","Employed","general elemantary","","","","","5"
"Never","2002","Employed","middle vocational","","","","","5"
"Never","2002","Employed","vocational + Abi","","","","","5"
"Never","2002","Employed","higher vocational","","","","","5"
"Never","2002","Employed","higher education","","","","","5"
"Rarely","2002","Not Employed","in school","","","","","4"
"Rarely","2002","Not Employed","inadequately","","","","","4"
"Rarely","2002","Not Employed","general elemantary","","","","","4"
"Rarely","2002","Not Employed","middle vocational","","","","","4"
"Rarely","2002","Not Employed","vocational + Abi","","","","","4"
"Rarely","2002","Not Employed","higher vocational","","","","","4"
"Rarely","2002","Not Employed","higher education","","","","","4"
"Rarely","2002","Employed","in school","","","","","4"
"Rarely","2002","Employed","inadequately","","","","","4"
"Rarely","2002","Employed","general elemantary","","","","","4"
"Rarely","2002","Employed","middle vocational","","","","","4"
"Rarely","2002","Employed","vocational + Abi","","","","","4"
"Rarely","2002","Employed","higher vocational","","","","","4"
"Rarely","2002","Employed","higher education","","","","","4"
