"pli0081","year","age_gr","sex","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per week","2004","16-34 y.","Female","","","","","2"
"Min 1x per week","2004","35-65 y.","Female","","","","","2"
"Min 1x per week","2004","66 and older","Male","","","","","2"
"Min 1x per week","2004","66 and older","Female","","","","","2"
"Never","2004","16-34 y.","Male","","","","","5"
"Never","2004","16-34 y.","Female","","","","","5"
"Never","2004","35-65 y.","Male","","","","","5"
"Never","2004","35-65 y.","Female","","","","","5"
"Never","2004","66 and older","Male","","","","","5"
"Never","2004","66 and older","Female","","","","","5"
"Rarely","2004","16-34 y.","Male","","","","","4"
"Rarely","2004","16-34 y.","Female","","","","","4"
"Rarely","2004","35-65 y.","Male","","","","","4"
"Rarely","2004","35-65 y.","Female","","","","","4"
"Rarely","2004","66 and older","Female","","","","","4"
"Rarely","2004","66 and older","Male","","","","","4"
"Daily","2005","16-34 y.","Male","","","","","1"
"Daily","2005","16-34 y.","Female","","","","","1"
"Daily","2005","35-65 y.","Male","","","","","1"
"Daily","2005","35-65 y.","Female","","","","","1"
"Daily","2005","66 and older","Male","","","","","1"
"Daily","2005","66 and older","Female","","","","","1"
"Min 1x per month","2005","16-34 y.","Male","","","","","3"
"Min 1x per month","2005","16-34 y.","Female","","","","","3"
"Min 1x per month","2005","35-65 y.","Male","","","","","3"
"Min 1x per month","2005","35-65 y.","Female","","","","","3"
"Min 1x per month","2005","66 and older","Male","","","","","3"
"Min 1x per month","2005","66 and older","Female","","","","","3"
"Min 1x per week","2005","16-34 y.","Female","","","","","2"
"Min 1x per week","2005","16-34 y.","Male","","","","","2"
"Min 1x per week","2005","35-65 y.","Male","","","","","2"
"Min 1x per week","2005","35-65 y.","Female","","","","","2"
"Min 1x per week","2005","66 and older","Male","","","","","2"
"Min 1x per week","2005","66 and older","Female","","","","","2"
"Never","2005","16-34 y.","Male","","","","","5"
"Never","2005","35-65 y.","Male","","","","","5"
"Never","2005","16-34 y.","Female","","","","","5"
"Never","2005","35-65 y.","Female","","","","","5"
"Never","2005","66 and older","Male","","","","","5"
"Never","2005","66 and older","Female","","","","","5"
"Rarely","2005","16-34 y.","Male","","","","","4"
"Rarely","2005","16-34 y.","Female","","","","","4"
"Rarely","2005","35-65 y.","Male","","","","","4"
"Rarely","2005","66 and older","Male","","","","","4"
"Rarely","2005","35-65 y.","Female","","","","","4"
"Rarely","2005","66 and older","Female","","","","","4"
"Daily","2006","16-34 y.","Male","","","","","1"
"Daily","2006","16-34 y.","Female","","","","","1"
"Daily","2006","35-65 y.","Male","","","","","1"
"Daily","2006","35-65 y.","Female","","","","","1"
"Daily","2006","66 and older","Male","","","","","1"
"Daily","2006","66 and older","Female","","","","","1"
"Min 1x per month","2006","16-34 y.","Male","","","","","3"
"Min 1x per month","2006","16-34 y.","Female","","","","","3"
"Min 1x per month","2006","35-65 y.","Male","","","","","3"
"Min 1x per month","2006","35-65 y.","Female","","","","","3"
"Min 1x per month","2006","66 and older","Male","","","","","3"
"Min 1x per month","2006","66 and older","Female","","","","","3"
"Min 1x per week","2006","16-34 y.","Female","","","","","2"
"Min 1x per week","2006","16-34 y.","Male","","","","","2"
"Min 1x per week","2006","35-65 y.","Male","","","","","2"
"Min 1x per week","2006","35-65 y.","Female","","","","","2"
"Min 1x per week","2006","66 and older","Male","","","","","2"
"Min 1x per week","2006","66 and older","Female","","","","","2"
"Never","2006","16-34 y.","Male","","","","","5"
"Never","2006","16-34 y.","Female","","","","","5"
"Never","2006","35-65 y.","Male","","","","","5"
"Never","2006","35-65 y.","Female","","","","","5"
"Never","2006","66 and older","Male","","","","","5"
"Never","2006","66 and older","Female","","","","","5"
"Rarely","2006","16-34 y.","Female","","","","","4"
"Rarely","2006","16-34 y.","Male","","","","","4"
"Rarely","2006","35-65 y.","Male","","","","","4"
"Rarely","2006","35-65 y.","Female","","","","","4"
"Rarely","2006","66 and older","Female","","","","","4"
"Rarely","2006","66 and older","Male","","","","","4"
"Daily","2007","16-34 y.","Male","","","","","1"
"Daily","2007","16-34 y.","Female","","","","","1"
"Daily","2007","35-65 y.","Male","","","","","1"
"Daily","2007","35-65 y.","Female","","","","","1"
"Daily","2007","66 and older","Male","","","","","1"
"Daily","2007","66 and older","Female","","","","","1"
"Min 1x per month","2007","16-34 y.","Male","","","","","3"
"Min 1x per month","2007","16-34 y.","Female","","","","","3"
"Min 1x per month","2007","35-65 y.","Male","","","","","3"
"Min 1x per month","2007","35-65 y.","Female","","","","","3"
"Min 1x per month","2007","66 and older","Male","","","","","3"
"Min 1x per month","2007","66 and older","Female","","","","","3"
"Min 1x per week","2007","16-34 y.","Male","","","","","2"
"Min 1x per week","2007","16-34 y.","Female","","","","","2"
"Min 1x per week","2007","35-65 y.","Male","","","","","2"
"Min 1x per week","2007","35-65 y.","Female","","","","","2"
"Min 1x per week","2007","66 and older","Male","","","","","2"
"Min 1x per week","2007","66 and older","Female","","","","","2"
"Never","2007","16-34 y.","Female","","","","","5"
"Never","2007","16-34 y.","Male","","","","","5"
"Never","2007","35-65 y.","Male","","","","","5"
"Never","2007","35-65 y.","Female","","","","","5"
"Never","2007","66 and older","Male","","","","","5"
"Never","2007","66 and older","Female","","","","","5"
"Rarely","2007","16-34 y.","Female","","","","","4"
"Rarely","2007","16-34 y.","Male","","","","","4"
"Rarely","2007","35-65 y.","Male","","","","","4"
"Rarely","2007","35-65 y.","Female","","","","","4"
"Rarely","2007","66 and older","Male","","","","","4"
"Rarely","2007","66 and older","Female","","","","","4"
"Daily","2008","16-34 y.","Male","141","0.0719429760775253","0.0608304863259775","0.0830554658290732","1"
"Daily","2008","16-34 y.","Female","226","0.0886287655928591","0.0769706020343024","0.100286929151416","1"
"Daily","2008","35-65 y.","Male","281","0.0503738029351362","0.0443711709806154","0.0563764348896571","1"
"Daily","2008","35-65 y.","Female","480","0.0819425433107304","0.074726630943476","0.0891584556779849","1"
"Daily","2008","66 and older","Female","259","0.114043328871054","0.101052844127905","0.127033813614202","1"
"Daily","2008","66 and older","Male","173","0.0825981613283367","0.0706499066473791","0.0945464160092943","1"
"Min 1x per month","2008","16-34 y.","Male","686","0.343311081044142","0.322891181678599","0.363730980409685","3"
"Min 1x per month","2008","16-34 y.","Female","644","0.277438993828626","0.259072927602974","0.295805060054277","3"
"Min 1x per month","2008","35-65 y.","Male","1673","0.311715391242034","0.299003032057191","0.324427750426878","3"
"Min 1x per month","2008","35-65 y.","Female","1682","0.294175845315886","0.28218766234361","0.306164028288161","3"
"Min 1x per month","2008","66 and older","Male","608","0.289730769029566","0.270040652409103","0.309420885650028","3"
"Min 1x per month","2008","66 and older","Female","620","0.254803307009807","0.236995019335956","0.272611594683658","3"
"Min 1x per week","2008","16-34 y.","Male","780","0.360309434743187","0.339662640367147","0.380956229119226","2"
"Min 1x per week","2008","35-65 y.","Male","1797","0.347172230396118","0.334106466600447","0.360237994191788","2"
"Min 1x per week","2008","16-34 y.","Female","990","0.435758000542536","0.415418020383608","0.456097980701464","2"
"Min 1x per week","2008","35-65 y.","Female","2113","0.375069318589605","0.362332138397836","0.387806498781374","2"
"Min 1x per week","2008","66 and older","Male","769","0.361360674809175","0.340509153265818","0.382212196352532","2"
"Min 1x per week","2008","66 and older","Female","913","0.38264563604608","0.362782408553738","0.402508863538423","2"
"Never","2008","16-34 y.","Female","29","","","","5"
"Never","2008","16-34 y.","Male","31","0.0179334189543647","0.0122261037791096","0.0236407341296198","5"
"Never","2008","35-65 y.","Male","127","0.0314878818277897","0.0266951044583711","0.0362806591972083","5"
"Never","2008","35-65 y.","Female","94","0.022219343245618","0.018341520718805","0.0260971657724311","5"
"Never","2008","66 and older","Male","72","0.0493131915691011","0.0399150979359116","0.0587112852022905","5"
"Never","2008","66 and older","Female","73","0.0433396007414086","0.0350180258797718","0.0516611756030455","5"
"Rarely","2008","16-34 y.","Male","439","0.206503089180782","0.18909441330808","0.223911765053483","4"
"Rarely","2008","16-34 y.","Female","394","0.182879136544376","0.16702216063954","0.198736112449212","4"
"Rarely","2008","35-65 y.","Male","1222","0.259250693598922","0.247223658089593","0.271277729108251","4"
"Rarely","2008","35-65 y.","Female","1181","0.226592949538161","0.215579360702056","0.237606538374266","4"
"Rarely","2008","66 and older","Female","435","0.20516812733165","0.188664600742683","0.221671653920618","4"
"Rarely","2008","66 and older","Male","417","0.216997203263822","0.199105643517543","0.234888763010101","4"
"Daily","2009","16-34 y.","Male","","","","","1"
"Daily","2009","16-34 y.","Female","","","","","1"
"Daily","2009","35-65 y.","Male","","","","","1"
"Daily","2009","35-65 y.","Female","","","","","1"
"Daily","2009","66 and older","Male","","","","","1"
"Daily","2009","66 and older","Female","","","","","1"
"Min 1x per month","2009","16-34 y.","Male","","","","","3"
"Min 1x per month","2009","16-34 y.","Female","","","","","3"
"Min 1x per month","2009","35-65 y.","Male","","","","","3"
"Min 1x per month","2009","35-65 y.","Female","","","","","3"
"Min 1x per month","2009","66 and older","Male","","","","","3"
"Min 1x per month","2009","66 and older","Female","","","","","3"
"Min 1x per week","2009","16-34 y.","Male","","","","","2"
"Min 1x per week","2009","16-34 y.","Female","","","","","2"
"Min 1x per week","2009","35-65 y.","Male","","","","","2"
"Min 1x per week","2009","35-65 y.","Female","","","","","2"
"Min 1x per week","2009","66 and older","Male","","","","","2"
"Min 1x per week","2009","66 and older","Female","","","","","2"
"Never","2009","16-34 y.","Male","","","","","5"
"Never","2009","16-34 y.","Female","","","","","5"
"Never","2009","35-65 y.","Male","","","","","5"
"Never","2009","35-65 y.","Female","","","","","5"
"Never","2009","66 and older","Male","","","","","5"
"Never","2009","66 and older","Female","","","","","5"
"Rarely","2009","16-34 y.","Male","","","","","4"
"Rarely","2009","16-34 y.","Female","","","","","4"
"Rarely","2009","35-65 y.","Male","","","","","4"
"Rarely","2009","35-65 y.","Female","","","","","4"
"Rarely","2009","66 and older","Male","","","","","4"
"Rarely","2009","66 and older","Female","","","","","4"
"Daily","2010","16-34 y.","Male","","","","","1"
"Daily","2010","16-34 y.","Female","","","","","1"
"Daily","2010","35-65 y.","Male","","","","","1"
"Daily","2010","35-65 y.","Female","","","","","1"
"Daily","2010","66 and older","Female","","","","","1"
"Daily","2010","66 and older","Male","","","","","1"
"Min 1x per month","2010","16-34 y.","Female","","","","","3"
"Min 1x per month","2010","16-34 y.","Male","","","","","3"
"Min 1x per month","2010","35-65 y.","Male","","","","","3"
"Min 1x per month","2010","35-65 y.","Female","","","","","3"
"Min 1x per month","2010","66 and older","Male","","","","","3"
"Min 1x per month","2010","66 and older","Female","","","","","3"
"Min 1x per week","2010","16-34 y.","Male","","","","","2"
"Min 1x per week","2010","16-34 y.","Female","","","","","2"
"Min 1x per week","2010","35-65 y.","Male","","","","","2"
"Min 1x per week","2010","35-65 y.","Female","","","","","2"
"Min 1x per week","2010","66 and older","Male","","","","","2"
"Min 1x per week","2010","66 and older","Female","","","","","2"
"Never","2010","16-34 y.","Female","","","","","5"
"Never","2010","16-34 y.","Male","","","","","5"
"Never","2010","35-65 y.","Male","","","","","5"
"Never","2010","35-65 y.","Female","","","","","5"
"Never","2010","66 and older","Male","","","","","5"
"Never","2010","66 and older","Female","","","","","5"
"Rarely","2010","16-34 y.","Female","","","","","4"
"Rarely","2010","16-34 y.","Male","","","","","4"
"Rarely","2010","35-65 y.","Male","","","","","4"
"Rarely","2010","35-65 y.","Female","","","","","4"
"Rarely","2010","66 and older","Male","","","","","4"
"Rarely","2010","66 and older","Female","","","","","4"
"Daily","2011","16-34 y.","Male","","","","","1"
"Daily","2011","16-34 y.","Female","","","","","1"
"Daily","2011","35-65 y.","Male","","","","","1"
"Daily","2011","35-65 y.","Female","","","","","1"
"Daily","2011","66 and older","Male","","","","","1"
"Daily","2011","66 and older","Female","","","","","1"
"Min 1x per month","2011","16-34 y.","Female","","","","","3"
"Min 1x per month","2011","16-34 y.","Male","","","","","3"
"Min 1x per month","2011","35-65 y.","Male","","","","","3"
"Min 1x per month","2011","35-65 y.","Female","","","","","3"
"Min 1x per month","2011","66 and older","Male","","","","","3"
"Min 1x per month","2011","66 and older","Female","","","","","3"
"Min 1x per week","2011","16-34 y.","Female","","","","","2"
"Min 1x per week","2011","16-34 y.","Male","","","","","2"
"Min 1x per week","2011","35-65 y.","Male","","","","","2"
"Min 1x per week","2011","35-65 y.","Female","","","","","2"
"Min 1x per week","2011","66 and older","Male","","","","","2"
"Min 1x per week","2011","66 and older","Female","","","","","2"
"Never","2011","16-34 y.","Female","","","","","5"
"Never","2011","16-34 y.","Male","","","","","5"
"Never","2011","35-65 y.","Male","","","","","5"
"Never","2011","35-65 y.","Female","","","","","5"
"Never","2011","66 and older","Male","","","","","5"
"Never","2011","66 and older","Female","","","","","5"
"Rarely","2011","16-34 y.","Male","","","","","4"
"Rarely","2011","16-34 y.","Female","","","","","4"
"Rarely","2011","35-65 y.","Male","","","","","4"
"Rarely","2011","35-65 y.","Female","","","","","4"
"Rarely","2011","66 and older","Male","","","","","4"
"Rarely","2011","66 and older","Female","","","","","4"
"Daily","2012","16-34 y.","Male","","","","","1"
"Daily","2012","16-34 y.","Female","","","","","1"
"Daily","2012","35-65 y.","Male","","","","","1"
"Daily","2012","35-65 y.","Female","","","","","1"
"Daily","2012","66 and older","Male","","","","","1"
"Daily","2012","66 and older","Female","","","","","1"
"Min 1x per month","2012","16-34 y.","Male","","","","","3"
"Min 1x per month","2012","16-34 y.","Female","","","","","3"
"Min 1x per month","2012","35-65 y.","Male","","","","","3"
"Min 1x per month","2012","35-65 y.","Female","","","","","3"
"Min 1x per month","2012","66 and older","Male","","","","","3"
"Min 1x per month","2012","66 and older","Female","","","","","3"
"Min 1x per week","2012","16-34 y.","Male","","","","","2"
"Min 1x per week","2012","16-34 y.","Female","","","","","2"
"Min 1x per week","2012","35-65 y.","Male","","","","","2"
"Min 1x per week","2012","66 and older","Male","","","","","2"
"Min 1x per week","2012","35-65 y.","Female","","","","","2"
"Min 1x per week","2012","66 and older","Female","","","","","2"
"Never","2012","16-34 y.","Male","","","","","5"
"Never","2012","16-34 y.","Female","","","","","5"
"Never","2012","35-65 y.","Male","","","","","5"
"Never","2012","35-65 y.","Female","","","","","5"
"Never","2012","66 and older","Male","","","","","5"
"Never","2012","66 and older","Female","","","","","5"
"Rarely","2012","16-34 y.","Female","","","","","4"
"Rarely","2012","16-34 y.","Male","","","","","4"
"Rarely","2012","35-65 y.","Male","","","","","4"
"Rarely","2012","35-65 y.","Female","","","","","4"
"Rarely","2012","66 and older","Male","","","","","4"
"Rarely","2012","66 and older","Female","","","","","4"
"Daily","2013","16-34 y.","Male","189","0.069397848124762","0.0593554932167824","0.0794402030327415","1"
"Daily","2013","16-34 y.","Female","334","0.0844535273807545","0.074778278428453","0.094128776333056","1"
"Daily","2013","35-65 y.","Male","385","0.0604844394801069","0.0547666097065208","0.0662022692536929","1"
"Daily","2013","35-65 y.","Female","702","0.0822025884887301","0.0762694403186265","0.0881357366588337","1"
"Daily","2013","66 and older","Male","169","0.0649631601766292","0.0551274126574822","0.0747989076957762","1"
"Daily","2013","66 and older","Female","262","0.104953877739944","0.0931295613740611","0.116778194105827","1"
"Min 1x per month","2013","16-34 y.","Male","824","0.346434862219122","0.327631488786951","0.365238235651292","3"
"Min 1x per month","2013","16-34 y.","Female","898","0.301064869646799","0.285103816972008","0.31702592232159","3"
"Min 1x per month","2013","35-65 y.","Male","2161","0.328583625742246","0.317317455075976","0.339849796408516","3"
"Min 1x per month","2013","35-65 y.","Female","2431","0.299626817791001","0.289731628001489","0.309522007580512","3"
"Min 1x per month","2013","66 and older","Male","751","0.300507211414139","0.282210269504534","0.318804153323745","3"
"Min 1x per month","2013","66 and older","Female","692","0.248047051123504","0.231385460626236","0.264708641620772","3"
"Min 1x per week","2013","16-34 y.","Male","896","0.353712313807443","0.334818546266005","0.372606081348881","2"
"Min 1x per week","2013","16-34 y.","Female","1361","0.413686928740307","0.396550759505386","0.430823097975228","2"
"Min 1x per week","2013","35-65 y.","Male","2410","0.325644351349423","0.314404160704344","0.336884541994502","2"
"Min 1x per week","2013","35-65 y.","Female","3188","0.373630417343445","0.363180677566154","0.384080157120737","2"
"Min 1x per week","2013","66 and older","Female","1020","0.387001893557594","0.368211312919111","0.405792474196078","2"
"Min 1x per week","2013","66 and older","Male","830","0.334517105906295","0.315687681124348","0.353346530688242","2"
"Never","2013","16-34 y.","Male","48","0.0190038795919592","0.0136083346113577","0.0243994245725607","5"
"Never","2013","16-34 y.","Female","46","0.0107065979172533","0.00712562234979179","0.0142875734847148","5"
"Never","2013","35-65 y.","Male","187","0.0384577521327274","0.0338452823254647","0.0430702219399901","5"
"Never","2013","35-65 y.","Female","208","0.0320895003154983","0.028282629748954","0.0358963708820425","5"
"Never","2013","66 and older","Male","105","0.053393639941777","0.0444216472204528","0.0623656326631013","5"
"Never","2013","66 and older","Female","84","0.0354611584705103","0.0283262170961112","0.0425960998449093","5"
"Rarely","2013","16-34 y.","Male","503","0.211451096256714","0.195314949906246","0.227587242607182","4"
"Rarely","2013","35-65 y.","Male","1534","0.246829831295497","0.236487873020881","0.257171789570113","4"
"Rarely","2013","16-34 y.","Female","534","0.190088076314886","0.176435664210276","0.203740488419496","4"
"Rarely","2013","35-65 y.","Female","1704","0.212450676061326","0.203615057201279","0.221286294921373","4"
"Rarely","2013","66 and older","Male","557","0.246618882561159","0.229416841991873","0.263820923130445","4"
"Rarely","2013","66 and older","Female","523","0.224536019108447","0.208437797070209","0.240634241146686","4"
"Daily","2014","16-34 y.","Male","","","","","1"
"Daily","2014","16-34 y.","Female","","","","","1"
"Daily","2014","35-65 y.","Male","","","","","1"
"Daily","2014","35-65 y.","Female","","","","","1"
"Daily","2014","66 and older","Male","","","","","1"
"Daily","2014","66 and older","Female","","","","","1"
"Min 1x per month","2014","16-34 y.","Male","","","","","3"
"Min 1x per month","2014","16-34 y.","Female","","","","","3"
"Min 1x per month","2014","35-65 y.","Male","","","","","3"
"Min 1x per month","2014","35-65 y.","Female","","","","","3"
"Min 1x per month","2014","66 and older","Male","","","","","3"
"Min 1x per month","2014","66 and older","Female","","","","","3"
"Min 1x per week","2014","16-34 y.","Male","","","","","2"
"Min 1x per week","2014","16-34 y.","Female","","","","","2"
"Min 1x per week","2014","35-65 y.","Male","","","","","2"
"Min 1x per week","2014","35-65 y.","Female","","","","","2"
"Min 1x per week","2014","66 and older","Female","","","","","2"
"Min 1x per week","2014","66 and older","Male","","","","","2"
"Never","2014","16-34 y.","Male","","","","","5"
"Never","2014","16-34 y.","Female","","","","","5"
"Never","2014","35-65 y.","Male","","","","","5"
"Never","2014","35-65 y.","Female","","","","","5"
"Never","2014","66 and older","Male","","","","","5"
"Never","2014","66 and older","Female","","","","","5"
"Rarely","2014","16-34 y.","Male","","","","","4"
"Rarely","2014","16-34 y.","Female","","","","","4"
"Rarely","2014","35-65 y.","Male","","","","","4"
"Rarely","2014","35-65 y.","Female","","","","","4"
"Rarely","2014","66 and older","Male","","","","","4"
"Rarely","2014","66 and older","Female","","","","","4"
"Daily","2015","16-34 y.","Male","","","","","1"
"Daily","2015","16-34 y.","Female","","","","","1"
"Daily","2015","35-65 y.","Male","","","","","1"
"Daily","2015","35-65 y.","Female","","","","","1"
"Daily","2015","66 and older","Male","","","","","1"
"Daily","2015","66 and older","Female","","","","","1"
"Min 1x per month","2015","16-34 y.","Female","","","","","3"
"Min 1x per month","2015","16-34 y.","Male","","","","","3"
"Min 1x per month","2015","35-65 y.","Male","","","","","3"
"Min 1x per month","2015","35-65 y.","Female","","","","","3"
"Min 1x per month","2015","66 and older","Female","","","","","3"
"Min 1x per month","2015","66 and older","Male","","","","","3"
"Min 1x per week","2015","16-34 y.","Male","","","","","2"
"Min 1x per week","2015","16-34 y.","Female","","","","","2"
"Min 1x per week","2015","35-65 y.","Female","","","","","2"
"Min 1x per week","2015","35-65 y.","Male","","","","","2"
"Min 1x per week","2015","66 and older","Female","","","","","2"
"Min 1x per week","2015","66 and older","Male","","","","","2"
"Never","2015","16-34 y.","Male","","","","","5"
"Never","2015","16-34 y.","Female","","","","","5"
"Never","2015","35-65 y.","Male","","","","","5"
"Never","2015","35-65 y.","Female","","","","","5"
"Never","2015","66 and older","Male","","","","","5"
"Never","2015","66 and older","Female","","","","","5"
"Rarely","2015","16-34 y.","Female","","","","","4"
"Rarely","2015","16-34 y.","Male","","","","","4"
"Rarely","2015","35-65 y.","Male","","","","","4"
"Rarely","2015","35-65 y.","Female","","","","","4"
"Rarely","2015","66 and older","Male","","","","","4"
"Rarely","2015","66 and older","Female","","","","","4"
"Daily","2016","16-34 y.","Male","","","","","1"
"Daily","2016","16-34 y.","Female","","","","","1"
"Daily","2016","35-65 y.","Male","","","","","1"
"Daily","2016","35-65 y.","Female","","","","","1"
"Daily","2016","66 and older","Male","","","","","1"
"Daily","2016","66 and older","Female","","","","","1"
"Min 1x per month","2016","16-34 y.","Male","","","","","3"
"Min 1x per month","2016","16-34 y.","Female","","","","","3"
"Min 1x per month","2016","35-65 y.","Male","","","","","3"
"Min 1x per month","2016","35-65 y.","Female","","","","","3"
"Min 1x per month","2016","66 and older","Male","","","","","3"
"Min 1x per month","2016","66 and older","Female","","","","","3"
"Min 1x per week","2016","16-34 y.","Male","","","","","2"
"Min 1x per week","2016","16-34 y.","Female","","","","","2"
"Min 1x per week","2016","35-65 y.","Male","","","","","2"
"Min 1x per week","2016","35-65 y.","Female","","","","","2"
"Min 1x per week","2016","66 and older","Male","","","","","2"
"Min 1x per week","2016","66 and older","Female","","","","","2"
"Never","2016","16-34 y.","Male","","","","","5"
"Never","2016","16-34 y.","Female","","","","","5"
"Never","2016","35-65 y.","Male","","","","","5"
"Never","2016","35-65 y.","Female","","","","","5"
"Never","2016","66 and older","Male","","","","","5"
"Never","2016","66 and older","Female","","","","","5"
"Rarely","2016","16-34 y.","Male","","","","","4"
"Rarely","2016","16-34 y.","Female","","","","","4"
"Rarely","2016","35-65 y.","Male","","","","","4"
"Rarely","2016","35-65 y.","Female","","","","","4"
"Rarely","2016","66 and older","Male","","","","","4"
"Rarely","2016","66 and older","Female","","","","","4"
"Daily","2017","16-34 y.","Male","","","","","1"
"Daily","2017","16-34 y.","Female","","","","","1"
"Daily","2017","35-65 y.","Male","","","","","1"
"Daily","2017","35-65 y.","Female","","","","","1"
"Daily","2017","66 and older","Male","","","","","1"
"Daily","2017","66 and older","Female","","","","","1"
"Min 1x per month","2017","16-34 y.","Male","","","","","3"
"Min 1x per month","2017","16-34 y.","Female","","","","","3"
"Min 1x per month","2017","35-65 y.","Male","","","","","3"
"Min 1x per month","2017","35-65 y.","Female","","","","","3"
"Min 1x per month","2017","66 and older","Female","","","","","3"
"Min 1x per month","2017","66 and older","Male","","","","","3"
"Min 1x per week","2017","16-34 y.","Male","","","","","2"
"Min 1x per week","2017","16-34 y.","Female","","","","","2"
"Min 1x per week","2017","35-65 y.","Male","","","","","2"
"Min 1x per week","2017","35-65 y.","Female","","","","","2"
"Min 1x per week","2017","66 and older","Male","","","","","2"
"Min 1x per week","2017","66 and older","Female","","","","","2"
"Never","2017","16-34 y.","Male","","","","","5"
"Never","2017","16-34 y.","Female","","","","","5"
"Never","2017","35-65 y.","Male","","","","","5"
"Never","2017","35-65 y.","Female","","","","","5"
"Never","2017","66 and older","Male","","","","","5"
"Never","2017","66 and older","Female","","","","","5"
"Rarely","2017","16-34 y.","Male","","","","","4"
"Rarely","2017","35-65 y.","Male","","","","","4"
"Rarely","2017","16-34 y.","Female","","","","","4"
"Rarely","2017","66 and older","Male","","","","","4"
"Rarely","2017","35-65 y.","Female","","","","","4"
"Rarely","2017","66 and older","Female","","","","","4"
"Daily","2018","16-34 y.","Male","","","","","1"
"Daily","2018","16-34 y.","Female","","","","","1"
"Daily","2018","35-65 y.","Male","","","","","1"
"Daily","2018","35-65 y.","Female","","","","","1"
"Daily","2018","66 and older","Male","","","","","1"
"Daily","2018","66 and older","Female","","","","","1"
"Min 1x per month","2018","16-34 y.","Male","","","","","3"
"Min 1x per month","2018","16-34 y.","Female","","","","","3"
"Min 1x per month","2018","35-65 y.","Male","","","","","3"
"Min 1x per month","2018","35-65 y.","Female","","","","","3"
"Min 1x per month","2018","66 and older","Female","","","","","3"
"Min 1x per month","2018","66 and older","Male","","","","","3"
"Min 1x per week","2018","16-34 y.","Male","","","","","2"
"Min 1x per week","2018","16-34 y.","Female","","","","","2"
"Min 1x per week","2018","35-65 y.","Male","","","","","2"
"Min 1x per week","2018","35-65 y.","Female","","","","","2"
"Min 1x per week","2018","66 and older","Female","","","","","2"
"Min 1x per week","2018","66 and older","Male","","","","","2"
"Never","2018","16-34 y.","Male","","","","","5"
"Never","2018","16-34 y.","Female","","","","","5"
"Never","2018","35-65 y.","Male","","","","","5"
"Never","2018","35-65 y.","Female","","","","","5"
"Never","2018","66 and older","Male","","","","","5"
"Never","2018","66 and older","Female","","","","","5"
"Rarely","2018","16-34 y.","Male","","","","","4"
"Rarely","2018","16-34 y.","Female","","","","","4"
"Rarely","2018","35-65 y.","Male","","","","","4"
"Rarely","2018","35-65 y.","Female","","","","","4"
"Rarely","2018","66 and older","Male","","","","","4"
"Rarely","2018","66 and older","Female","","","","","4"
"Daily","2019","16-34 y.","Male","167","0.0639532425617302","0.0545304796241253","0.073376005499335","1"
"Daily","2019","16-34 y.","Female","217","0.0777569806252754","0.0679220685656255","0.0875918926849254","1"
"Daily","2019","35-65 y.","Male","417","0.0577814905792639","0.0523495323347537","0.0632134488237742","1"
"Daily","2019","35-65 y.","Female","584","0.0631639824249738","0.0578480604036314","0.0684799044463163","1"
"Daily","2019","66 and older","Male","165","0.0603979564495956","0.0513056068745955","0.0694903060245958","1"
"Daily","2019","66 and older","Female","238","0.0998481737028515","0.088304545491918","0.111391801913785","1"
"Min 1x per month","2019","16-34 y.","Male","816","0.319547481857009","0.301589198430162","0.337505765283857","3"
"Min 1x per month","2019","16-34 y.","Female","870","0.30999142508156","0.293005852839437","0.326976997323684","3"
"Min 1x per month","2019","35-65 y.","Male","2272","0.319059659474513","0.308208485735947","0.329910833213078","3"
"Min 1x per month","2019","35-65 y.","Female","2425","0.30031141207469","0.29029411915477","0.310328704994609","3"
"Min 1x per month","2019","66 and older","Female","740","0.270697109801843","0.253588679640149","0.287805539963537","3"
"Min 1x per month","2019","66 and older","Male","781","0.271422813727744","0.254449994551942","0.288395632903547","3"
"Min 1x per week","2019","16-34 y.","Male","890","0.336645168759489","0.31844575702669","0.354844580492288","2"
"Min 1x per week","2019","35-65 y.","Male","2464","0.331823746252007","0.320861855076947","0.342785637427068","2"
"Min 1x per week","2019","16-34 y.","Female","1157","0.414808448401842","0.396713767912046","0.432903128891638","2"
"Min 1x per week","2019","66 and older","Female","1003","0.383580438700317","0.364857206802604","0.40230367059803","2"
"Min 1x per week","2019","35-65 y.","Female","3055","0.376132105308647","0.365546185961837","0.386718024655457","2"
"Min 1x per week","2019","66 and older","Male","912","0.325075696061562","0.307197948099961","0.342953444023163","2"
"Never","2019","16-34 y.","Male","108","0.0365581244944715","0.02933037782769","0.043785871161253","5"
"Never","2019","16-34 y.","Female","68","0.0198293419063406","0.0147091870299645","0.0249494967827166","5"
"Never","2019","35-65 y.","Male","240","0.0360795572016485","0.0317380809326985","0.0404210334705985","5"
"Never","2019","35-65 y.","Female","279","0.0389430380544296","0.0347153635865639","0.0431707125222953","5"
"Never","2019","66 and older","Male","125","0.0549050824908734","0.0462107345938181","0.0635994303879287","5"
"Never","2019","66 and older","Female","88","0.040627672299009","0.0330258283761612","0.0482295162218568","5"
"Rarely","2019","16-34 y.","Male","609","0.2432959823273","0.226771468245479","0.25982049640912","4"
"Rarely","2019","16-34 y.","Female","536","0.177613803984981","0.163577448378829","0.191650159591133","4"
