"pli0081","year","bula_h","migback","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per week","1996","Schleswig-Holstein","direct migration background","","","","","2"
"Min 1x per week","1996","Schleswig-Holstein","indirect migration background","","","","","2"
"Min 1x per week","1996","Hamburg","no migration background","","","","","2"
"Min 1x per week","1996","Hamburg","direct migration background","","","","","2"
"Min 1x per week","1996","Hamburg","indirect migration background","","","","","2"
"Min 1x per week","1996","Lower Saxony","no migration background","","","","","2"
"Min 1x per week","1996","Lower Saxony","direct migration background","","","","","2"
"Min 1x per week","1996","Saxony-Anhalt","indirect migration background","","","","","2"
"Min 1x per week","1996","Thuringia","no migration background","","","","","2"
"Min 1x per week","1996","Rhineland-Palatinate,Saarland","direct migration background","","","","","2"
"Min 1x per week","1996","Rhineland-Palatinate,Saarland","indirect migration background","","","","","2"
"Min 1x per week","1996","Baden-Württemberg","no migration background","","","","","2"
"Min 1x per week","1996","Berlin","no migration background","","","","","2"
"Min 1x per week","1996","Berlin","direct migration background","","","","","2"
"Min 1x per week","1996","Berlin","indirect migration background","","","","","2"
"Min 1x per week","1996","Brandenburg","no migration background","","","","","2"
"Min 1x per week","1996","Brandenburg","direct migration background","","","","","2"
"Min 1x per week","1996","Schleswig-Holstein","no migration background","","","","","2"
"Min 1x per week","1996","Lower Saxony","indirect migration background","","","","","2"
"Min 1x per week","1996","Bremen","no migration background","","","","","2"
"Min 1x per week","1996","Bremen","direct migration background","","","","","2"
"Min 1x per week","1996","Bremen","indirect migration background","","","","","2"
"Min 1x per week","1996","North Rhine-Westphalia","no migration background","","","","","2"
"Min 1x per week","1996","Baden-Württemberg","direct migration background","","","","","2"
"Min 1x per week","1996","Baden-Württemberg","indirect migration background","","","","","2"
"Min 1x per week","1996","Bavaria","no migration background","","","","","2"
"Min 1x per week","1996","Bavaria","direct migration background","","","","","2"
"Min 1x per week","1996","Bavaria","indirect migration background","","","","","2"
"Never","1996","Brandenburg","indirect migration background","","","","","5"
"Never","1996","Mecklenburg-Western Pomerania","no migration background","","","","","5"
"Never","1996","Mecklenburg-Western Pomerania","direct migration background","","","","","5"
"Never","1996","Thuringia","direct migration background","","","","","5"
"Never","1996","Thuringia","indirect migration background","","","","","5"
"Never","1996","Schleswig-Holstein","no migration background","","","","","5"
"Never","1996","Schleswig-Holstein","direct migration background","","","","","5"
"Never","1996","Schleswig-Holstein","indirect migration background","","","","","5"
"Never","1996","Hamburg","no migration background","","","","","5"
"Never","1996","Hamburg","direct migration background","","","","","5"
"Never","1996","Hamburg","indirect migration background","","","","","5"
"Never","1996","Lower Saxony","no migration background","","","","","5"
"Never","1996","Lower Saxony","direct migration background","","","","","5"
"Never","1996","Lower Saxony","indirect migration background","","","","","5"
"Never","1996","Bremen","no migration background","","","","","5"
"Never","1996","Bremen","direct migration background","","","","","5"
"Never","1996","Bremen","indirect migration background","","","","","5"
"Never","1996","North Rhine-Westphalia","no migration background","","","","","5"
"Never","1996","North Rhine-Westphalia","direct migration background","","","","","5"
"Never","1996","North Rhine-Westphalia","indirect migration background","","","","","5"
"Never","1996","Hesse","no migration background","","","","","5"
"Never","1996","Hesse","direct migration background","","","","","5"
"Never","1996","Hesse","indirect migration background","","","","","5"
"Never","1996","Rhineland-Palatinate,Saarland","no migration background","","","","","5"
"Never","1996","Rhineland-Palatinate,Saarland","direct migration background","","","","","5"
"Never","1996","Rhineland-Palatinate,Saarland","indirect migration background","","","","","5"
"Never","1996","Baden-Württemberg","no migration background","","","","","5"
"Never","1996","Baden-Württemberg","direct migration background","","","","","5"
"Never","1996","Baden-Württemberg","indirect migration background","","","","","5"
"Never","1996","Bavaria","no migration background","","","","","5"
"Never","1996","Bavaria","direct migration background","","","","","5"
"Never","1996","Bavaria","indirect migration background","","","","","5"
"Never","1996","Berlin","no migration background","","","","","5"
"Never","1996","Berlin","direct migration background","","","","","5"
"Never","1996","Berlin","indirect migration background","","","","","5"
"Never","1996","Brandenburg","no migration background","","","","","5"
"Never","1996","Brandenburg","direct migration background","","","","","5"
"Never","1996","Mecklenburg-Western Pomerania","indirect migration background","","","","","5"
"Never","1996","Saxony","no migration background","","","","","5"
"Never","1996","Saxony","direct migration background","","","","","5"
"Never","1996","Saxony","indirect migration background","","","","","5"
"Never","1996","Saxony-Anhalt","no migration background","","","","","5"
"Never","1996","Saxony-Anhalt","direct migration background","","","","","5"
"Never","1996","Saxony-Anhalt","indirect migration background","","","","","5"
"Never","1996","Thuringia","no migration background","","","","","5"
"Rarely","1996","Brandenburg","indirect migration background","","","","","4"
"Rarely","1996","Thuringia","direct migration background","","","","","4"
"Rarely","1996","Mecklenburg-Western Pomerania","no migration background","","","","","4"
"Rarely","1996","Mecklenburg-Western Pomerania","direct migration background","","","","","4"
"Rarely","1996","Mecklenburg-Western Pomerania","indirect migration background","","","","","4"
"Rarely","1996","Saxony","no migration background","","","","","4"
"Rarely","1996","Thuringia","indirect migration background","","","","","4"
"Rarely","1996","Saxony","direct migration background","","","","","4"
"Rarely","1996","Saxony","indirect migration background","","","","","4"
"Rarely","1996","Saxony-Anhalt","no migration background","","","","","4"
"Rarely","1996","Saxony-Anhalt","direct migration background","","","","","4"
"Rarely","1996","Saxony-Anhalt","indirect migration background","","","","","4"
"Rarely","1996","Thuringia","no migration background","","","","","4"
"Rarely","1996","North Rhine-Westphalia","direct migration background","","","","","4"
"Rarely","1996","North Rhine-Westphalia","indirect migration background","","","","","4"
"Rarely","1996","Hesse","no migration background","","","","","4"
"Rarely","1996","Hesse","direct migration background","","","","","4"
"Rarely","1996","Hesse","indirect migration background","","","","","4"
"Rarely","1996","Rhineland-Palatinate,Saarland","no migration background","","","","","4"
"Rarely","1996","Rhineland-Palatinate,Saarland","direct migration background","","","","","4"
"Rarely","1996","Rhineland-Palatinate,Saarland","indirect migration background","","","","","4"
"Rarely","1996","Baden-Württemberg","no migration background","","","","","4"
"Rarely","1996","Baden-Württemberg","direct migration background","","","","","4"
"Rarely","1996","Baden-Württemberg","indirect migration background","","","","","4"
"Rarely","1996","Bavaria","no migration background","","","","","4"
"Rarely","1996","Bavaria","direct migration background","","","","","4"
"Rarely","1996","Bavaria","indirect migration background","","","","","4"
"Rarely","1996","Berlin","no migration background","","","","","4"
"Rarely","1996","Berlin","direct migration background","","","","","4"
"Rarely","1996","Berlin","indirect migration background","","","","","4"
"Rarely","1996","Brandenburg","no migration background","","","","","4"
"Rarely","1996","Brandenburg","direct migration background","","","","","4"
"Rarely","1996","Schleswig-Holstein","direct migration background","","","","","4"
"Rarely","1996","Schleswig-Holstein","indirect migration background","","","","","4"
"Rarely","1996","Hamburg","no migration background","","","","","4"
"Rarely","1996","Lower Saxony","indirect migration background","","","","","4"
"Rarely","1996","Bremen","no migration background","","","","","4"
"Rarely","1996","Hamburg","direct migration background","","","","","4"
"Rarely","1996","Hamburg","indirect migration background","","","","","4"
"Rarely","1996","Lower Saxony","no migration background","","","","","4"
"Rarely","1996","Lower Saxony","direct migration background","","","","","4"
"Rarely","1996","Bremen","direct migration background","","","","","4"
"Rarely","1996","North Rhine-Westphalia","no migration background","","","","","4"
"Rarely","1996","Schleswig-Holstein","no migration background","","","","","4"
"Rarely","1996","Bremen","indirect migration background","","","","","4"
"Daily","1997","North Rhine-Westphalia","direct migration background","","","","","1"
"Daily","1997","North Rhine-Westphalia","indirect migration background","","","","","1"
"Daily","1997","Hesse","no migration background","","","","","1"
"Daily","1997","Hesse","direct migration background","","","","","1"
"Daily","1997","Hesse","indirect migration background","","","","","1"
"Daily","1997","Rhineland-Palatinate,Saarland","no migration background","","","","","1"
"Daily","1997","Rhineland-Palatinate,Saarland","direct migration background","","","","","1"
"Daily","1997","Rhineland-Palatinate,Saarland","indirect migration background","","","","","1"
"Daily","1997","Baden-Württemberg","no migration background","","","","","1"
"Daily","1997","Baden-Württemberg","direct migration background","","","","","1"
"Daily","1997","Baden-Württemberg","indirect migration background","","","","","1"
"Daily","1997","Bavaria","no migration background","","","","","1"
"Daily","1997","Bavaria","direct migration background","","","","","1"
"Daily","1997","Bavaria","indirect migration background","","","","","1"
"Daily","1997","Berlin","no migration background","","","","","1"
"Daily","1997","Berlin","direct migration background","","","","","1"
"Daily","1997","Berlin","indirect migration background","","","","","1"
"Daily","1997","Brandenburg","no migration background","","","","","1"
"Daily","1997","Brandenburg","direct migration background","","","","","1"
"Daily","1997","Brandenburg","indirect migration background","","","","","1"
"Daily","1997","Mecklenburg-Western Pomerania","no migration background","","","","","1"
"Daily","1997","Mecklenburg-Western Pomerania","direct migration background","","","","","1"
"Daily","1997","Mecklenburg-Western Pomerania","indirect migration background","","","","","1"
"Daily","1997","Saxony","no migration background","","","","","1"
"Daily","1997","Saxony","direct migration background","","","","","1"
"Daily","1997","Saxony","indirect migration background","","","","","1"
"Daily","1997","Saxony-Anhalt","no migration background","","","","","1"
"Daily","1997","Saxony-Anhalt","direct migration background","","","","","1"
"Daily","1997","Saxony-Anhalt","indirect migration background","","","","","1"
"Daily","1997","Thuringia","no migration background","","","","","1"
"Daily","1997","Thuringia","direct migration background","","","","","1"
"Daily","1997","Thuringia","indirect migration background","","","","","1"
"Daily","1997","Schleswig-Holstein","no migration background","","","","","1"
"Daily","1997","Schleswig-Holstein","direct migration background","","","","","1"
"Daily","1997","Schleswig-Holstein","indirect migration background","","","","","1"
"Daily","1997","Hamburg","no migration background","","","","","1"
"Daily","1997","Hamburg","direct migration background","","","","","1"
"Daily","1997","Hamburg","indirect migration background","","","","","1"
"Daily","1997","Lower Saxony","no migration background","","","","","1"
"Daily","1997","Lower Saxony","direct migration background","","","","","1"
"Daily","1997","Lower Saxony","indirect migration background","","","","","1"
"Daily","1997","Bremen","no migration background","","","","","1"
"Daily","1997","Bremen","direct migration background","","","","","1"
"Daily","1997","North Rhine-Westphalia","no migration background","","","","","1"
"Daily","1997","Bremen","indirect migration background","","","","","1"
"Min 1x per month","1997","Brandenburg","indirect migration background","","","","","3"
"Min 1x per month","1997","Mecklenburg-Western Pomerania","no migration background","","","","","3"
"Min 1x per month","1997","Mecklenburg-Western Pomerania","direct migration background","","","","","3"
"Min 1x per month","1997","Mecklenburg-Western Pomerania","indirect migration background","","","","","3"
"Min 1x per month","1997","Saxony","no migration background","","","","","3"
"Min 1x per month","1997","Saxony","direct migration background","","","","","3"
"Min 1x per month","1997","Schleswig-Holstein","no migration background","","","","","3"
"Min 1x per month","1997","Schleswig-Holstein","direct migration background","","","","","3"
"Min 1x per month","1997","Schleswig-Holstein","indirect migration background","","","","","3"
"Min 1x per month","1997","Hamburg","no migration background","","","","","3"
"Min 1x per month","1997","Hamburg","direct migration background","","","","","3"
"Min 1x per month","1997","Hamburg","indirect migration background","","","","","3"
"Min 1x per month","1997","North Rhine-Westphalia","direct migration background","","","","","3"
"Min 1x per month","1997","North Rhine-Westphalia","indirect migration background","","","","","3"
"Min 1x per month","1997","Hesse","no migration background","","","","","3"
"Min 1x per month","1997","Hesse","direct migration background","","","","","3"
"Min 1x per month","1997","Baden-Württemberg","indirect migration background","","","","","3"
"Min 1x per month","1997","Bavaria","no migration background","","","","","3"
"Min 1x per month","1997","Bavaria","direct migration background","","","","","3"
"Min 1x per month","1997","Bavaria","indirect migration background","","","","","3"
"Min 1x per month","1997","Berlin","no migration background","","","","","3"
"Min 1x per month","1997","Berlin","direct migration background","","","","","3"
"Min 1x per month","1997","Berlin","indirect migration background","","","","","3"
"Min 1x per month","1997","Brandenburg","no migration background","","","","","3"
"Min 1x per month","1997","Brandenburg","direct migration background","","","","","3"
"Min 1x per month","1997","Saxony","indirect migration background","","","","","3"
"Min 1x per month","1997","Saxony-Anhalt","no migration background","","","","","3"
"Min 1x per month","1997","Saxony-Anhalt","direct migration background","","","","","3"
"Min 1x per month","1997","Saxony-Anhalt","indirect migration background","","","","","3"
"Min 1x per month","1997","Thuringia","no migration background","","","","","3"
"Min 1x per month","1997","Thuringia","direct migration background","","","","","3"
"Min 1x per month","1997","Thuringia","indirect migration background","","","","","3"
"Min 1x per month","1997","Lower Saxony","no migration background","","","","","3"
"Min 1x per month","1997","Lower Saxony","direct migration background","","","","","3"
"Min 1x per month","1997","Lower Saxony","indirect migration background","","","","","3"
"Min 1x per month","1997","Bremen","no migration background","","","","","3"
"Min 1x per month","1997","Bremen","direct migration background","","","","","3"
"Min 1x per month","1997","Bremen","indirect migration background","","","","","3"
"Min 1x per month","1997","North Rhine-Westphalia","no migration background","","","","","3"
"Min 1x per month","1997","Hesse","indirect migration background","","","","","3"
"Min 1x per month","1997","Rhineland-Palatinate,Saarland","no migration background","","","","","3"
"Min 1x per month","1997","Rhineland-Palatinate,Saarland","direct migration background","","","","","3"
"Min 1x per month","1997","Rhineland-Palatinate,Saarland","indirect migration background","","","","","3"
"Min 1x per month","1997","Baden-Württemberg","no migration background","","","","","3"
"Min 1x per month","1997","Baden-Württemberg","direct migration background","","","","","3"
"Min 1x per week","1997","North Rhine-Westphalia","direct migration background","","","","","2"
"Min 1x per week","1997","North Rhine-Westphalia","indirect migration background","","","","","2"
"Min 1x per week","1997","Hesse","no migration background","","","","","2"
"Min 1x per week","1997","Hesse","direct migration background","","","","","2"
"Min 1x per week","1997","Hesse","indirect migration background","","","","","2"
"Min 1x per week","1997","Rhineland-Palatinate,Saarland","no migration background","","","","","2"
"Min 1x per week","1997","Brandenburg","indirect migration background","","","","","2"
"Min 1x per week","1997","Mecklenburg-Western Pomerania","no migration background","","","","","2"
"Min 1x per week","1997","Mecklenburg-Western Pomerania","direct migration background","","","","","2"
"Min 1x per week","1997","Mecklenburg-Western Pomerania","indirect migration background","","","","","2"
"Min 1x per week","1997","Saxony","no migration background","","","","","2"
"Min 1x per week","1997","Saxony","direct migration background","","","","","2"
"Min 1x per week","1997","Saxony","indirect migration background","","","","","2"
"Min 1x per week","1997","Saxony-Anhalt","no migration background","","","","","2"
"Min 1x per week","1997","Saxony-Anhalt","direct migration background","","","","","2"
"Min 1x per week","1997","Saxony-Anhalt","indirect migration background","","","","","2"
"Min 1x per week","1997","Thuringia","no migration background","","","","","2"
"Min 1x per week","1997","Thuringia","direct migration background","","","","","2"
"Min 1x per week","1997","Thuringia","indirect migration background","","","","","2"
"Min 1x per week","1997","Schleswig-Holstein","direct migration background","","","","","2"
"Min 1x per week","1997","Schleswig-Holstein","indirect migration background","","","","","2"
"Min 1x per week","1997","Hamburg","no migration background","","","","","2"
"Min 1x per week","1997","Hamburg","direct migration background","","","","","2"
"Min 1x per week","1997","Hamburg","indirect migration background","","","","","2"
"Min 1x per week","1997","Lower Saxony","no migration background","","","","","2"
"Min 1x per week","1997","Lower Saxony","direct migration background","","","","","2"
"Min 1x per week","1997","Baden-Württemberg","indirect migration background","","","","","2"
"Min 1x per week","1997","Bavaria","no migration background","","","","","2"
"Min 1x per week","1997","Bavaria","direct migration background","","","","","2"
"Min 1x per week","1997","Bavaria","indirect migration background","","","","","2"
"Min 1x per week","1997","Berlin","no migration background","","","","","2"
"Min 1x per week","1997","Berlin","direct migration background","","","","","2"
"Min 1x per week","1997","Berlin","indirect migration background","","","","","2"
"Min 1x per week","1997","Brandenburg","no migration background","","","","","2"
"Min 1x per week","1997","Brandenburg","direct migration background","","","","","2"
"Min 1x per week","1997","Rhineland-Palatinate,Saarland","direct migration background","","","","","2"
"Min 1x per week","1997","Rhineland-Palatinate,Saarland","indirect migration background","","","","","2"
"Min 1x per week","1997","Baden-Württemberg","no migration background","","","","","2"
"Min 1x per week","1997","Bremen","indirect migration background","","","","","2"
"Min 1x per week","1997","Schleswig-Holstein","no migration background","","","","","2"
"Min 1x per week","1997","Lower Saxony","indirect migration background","","","","","2"
"Min 1x per week","1997","Bremen","direct migration background","","","","","2"
"Min 1x per week","1997","North Rhine-Westphalia","no migration background","","","","","2"
"Min 1x per week","1997","Baden-Württemberg","direct migration background","","","","","2"
"Min 1x per week","1997","Bremen","no migration background","","","","","2"
"Never","1997","Mecklenburg-Western Pomerania","no migration background","","","","","5"
"Never","1997","Brandenburg","indirect migration background","","","","","5"
"Never","1997","Mecklenburg-Western Pomerania","direct migration background","","","","","5"
"Never","1997","Mecklenburg-Western Pomerania","indirect migration background","","","","","5"
"Never","1997","Saxony","no migration background","","","","","5"
"Never","1997","Saxony","direct migration background","","","","","5"
"Never","1997","Saxony","indirect migration background","","","","","5"
"Never","1997","Saxony-Anhalt","no migration background","","","","","5"
"Never","1997","Saxony-Anhalt","direct migration background","","","","","5"
"Never","1997","Saxony-Anhalt","indirect migration background","","","","","5"
"Never","1997","Thuringia","no migration background","","","","","5"
"Never","1997","Thuringia","direct migration background","","","","","5"
"Never","1997","Thuringia","indirect migration background","","","","","5"
"Never","1997","Schleswig-Holstein","no migration background","","","","","5"
"Never","1997","Schleswig-Holstein","direct migration background","","","","","5"
"Never","1997","Schleswig-Holstein","indirect migration background","","","","","5"
"Never","1997","Hamburg","no migration background","","","","","5"
"Never","1997","Hamburg","direct migration background","","","","","5"
"Never","1997","Hamburg","indirect migration background","","","","","5"
"Never","1997","Lower Saxony","no migration background","","","","","5"
"Never","1997","Lower Saxony","direct migration background","","","","","5"
"Never","1997","Lower Saxony","indirect migration background","","","","","5"
"Never","1997","Bremen","no migration background","","","","","5"
"Never","1997","Bremen","direct migration background","","","","","5"
"Never","1997","Bremen","indirect migration background","","","","","5"
"Never","1997","North Rhine-Westphalia","no migration background","","","","","5"
"Never","1997","North Rhine-Westphalia","direct migration background","","","","","5"
"Never","1997","North Rhine-Westphalia","indirect migration background","","","","","5"
"Never","1997","Hesse","no migration background","","","","","5"
"Never","1997","Hesse","direct migration background","","","","","5"
"Never","1997","Hesse","indirect migration background","","","","","5"
"Never","1997","Rhineland-Palatinate,Saarland","no migration background","","","","","5"
"Never","1997","Rhineland-Palatinate,Saarland","direct migration background","","","","","5"
"Never","1997","Rhineland-Palatinate,Saarland","indirect migration background","","","","","5"
"Never","1997","Baden-Württemberg","no migration background","","","","","5"
"Never","1997","Baden-Württemberg","direct migration background","","","","","5"
"Never","1997","Baden-Württemberg","indirect migration background","","","","","5"
"Never","1997","Bavaria","no migration background","","","","","5"
"Never","1997","Bavaria","direct migration background","","","","","5"
"Never","1997","Bavaria","indirect migration background","","","","","5"
"Never","1997","Berlin","no migration background","","","","","5"
"Never","1997","Berlin","direct migration background","","","","","5"
"Never","1997","Berlin","indirect migration background","","","","","5"
"Never","1997","Brandenburg","no migration background","","","","","5"
"Never","1997","Brandenburg","direct migration background","","","","","5"
"Rarely","1997","Brandenburg","indirect migration background","","","","","4"
"Rarely","1997","Mecklenburg-Western Pomerania","no migration background","","","","","4"
"Rarely","1997","Mecklenburg-Western Pomerania","direct migration background","","","","","4"
"Rarely","1997","Mecklenburg-Western Pomerania","indirect migration background","","","","","4"
"Rarely","1997","Saxony","no migration background","","","","","4"
"Rarely","1997","Saxony","direct migration background","","","","","4"
"Rarely","1997","Saxony","indirect migration background","","","","","4"
"Rarely","1997","Saxony-Anhalt","no migration background","","","","","4"
"Rarely","1997","Saxony-Anhalt","direct migration background","","","","","4"
"Rarely","1997","Saxony-Anhalt","indirect migration background","","","","","4"
"Rarely","1997","Thuringia","no migration background","","","","","4"
"Rarely","1997","Thuringia","direct migration background","","","","","4"
"Rarely","1997","Thuringia","indirect migration background","","","","","4"
"Rarely","1997","Baden-Württemberg","indirect migration background","","","","","4"
"Rarely","1997","Bavaria","no migration background","","","","","4"
"Rarely","1997","Bavaria","direct migration background","","","","","4"
"Rarely","1997","Bavaria","indirect migration background","","","","","4"
"Rarely","1997","Berlin","no migration background","","","","","4"
"Rarely","1997","Berlin","direct migration background","","","","","4"
"Rarely","1997","Berlin","indirect migration background","","","","","4"
"Rarely","1997","Brandenburg","no migration background","","","","","4"
"Rarely","1997","Brandenburg","direct migration background","","","","","4"
"Rarely","1997","Schleswig-Holstein","direct migration background","","","","","4"
"Rarely","1997","Schleswig-Holstein","indirect migration background","","","","","4"
"Rarely","1997","North Rhine-Westphalia","direct migration background","","","","","4"
"Rarely","1997","North Rhine-Westphalia","indirect migration background","","","","","4"
"Rarely","1997","Hesse","no migration background","","","","","4"
"Rarely","1997","Hesse","direct migration background","","","","","4"
"Rarely","1997","Hesse","indirect migration background","","","","","4"
"Rarely","1997","Rhineland-Palatinate,Saarland","no migration background","","","","","4"
"Rarely","1997","Rhineland-Palatinate,Saarland","direct migration background","","","","","4"
"Rarely","1997","Rhineland-Palatinate,Saarland","indirect migration background","","","","","4"
"Rarely","1997","Baden-Württemberg","no migration background","","","","","4"
"Rarely","1997","Baden-Württemberg","direct migration background","","","","","4"
"Rarely","1997","Hamburg","no migration background","","","","","4"
"Rarely","1997","Lower Saxony","direct migration background","","","","","4"
"Rarely","1997","Bremen","no migration background","","","","","4"
"Rarely","1997","Bremen","direct migration background","","","","","4"
"Rarely","1997","Bremen","indirect migration background","","","","","4"
"Rarely","1997","North Rhine-Westphalia","no migration background","","","","","4"
"Rarely","1997","Hamburg","direct migration background","","","","","4"
"Rarely","1997","Hamburg","indirect migration background","","","","","4"
"Rarely","1997","Schleswig-Holstein","no migration background","","","","","4"
"Rarely","1997","Lower Saxony","no migration background","","","","","4"
"Rarely","1997","Lower Saxony","indirect migration background","","","","","4"
"Daily","1998","North Rhine-Westphalia","direct migration background","94","0.132576570479029","0.105487206418278","0.159665934539779","1"
"Daily","1998","North Rhine-Westphalia","indirect migration background","42","0.224719924673308","0.161975703626205","0.28746414572041","1"
"Daily","1998","Hesse","no migration background","50","0.0799846569461952","0.0586147001180907","0.1013546137743","1"
"Daily","1998","Hesse","direct migration background","27","","","","1"
"Daily","1998","Hesse","indirect migration background","10","","","","1"
"Daily","1998","Rhineland-Palatinate,Saarland","no migration background","69","0.103781804334363","0.0796588001336474","0.127904808535079","1"
"Daily","1998","Rhineland-Palatinate,Saarland","direct migration background","8","","","","1"
"Daily","1998","Rhineland-Palatinate,Saarland","indirect migration background","2","","","","1"
"Daily","1998","Baden-Württemberg","no migration background","102","0.0954329314108209","0.0778036179500043","0.113062244871638","1"
"Daily","1998","Baden-Württemberg","direct migration background","138","0.170468238615241","0.14022744982519","0.200709027405292","1"
"Daily","1998","Baden-Württemberg","indirect migration background","40","0.223002678770452","0.157044724636703","0.2889606329042","1"
"Daily","1998","Bavaria","no migration background","85","0.0593364045167871","0.0471042550944237","0.0715685539391505","1"
"Daily","1998","Bavaria","direct migration background","26","","","","1"
"Daily","1998","Bavaria","indirect migration background","9","","","","1"
"Daily","1998","Berlin","no migration background","15","","","","1"
"Daily","1998","Berlin","direct migration background","8","","","","1"
"Daily","1998","Berlin","indirect migration background","4","","","","1"
"Daily","1998","Brandenburg","no migration background","41","0.075948409428299","0.0547863808605341","0.0971104379960638","1"
"Daily","1998","Brandenburg","direct migration background","2","","","","1"
"Daily","1998","Brandenburg","indirect migration background","","","","","1"
"Daily","1998","Mecklenburg-Western Pomerania","no migration background","37","0.109643252688346","0.0789087761879068","0.140377729188785","1"
"Daily","1998","Mecklenburg-Western Pomerania","direct migration background","3","","","","1"
"Daily","1998","Mecklenburg-Western Pomerania","indirect migration background","","","","","1"
"Daily","1998","Saxony","no migration background","60","0.0467659356823788","0.0345257060152072","0.0590061653495504","1"
"Daily","1998","Saxony","direct migration background","2","","","","1"
"Daily","1998","Saxony","indirect migration background","","","","","1"
"Daily","1998","Saxony-Anhalt","no migration background","52","0.0733644908396483","0.0533663821894825","0.093362599489814","1"
"Daily","1998","Saxony-Anhalt","direct migration background","4","","","","1"
"Daily","1998","Saxony-Anhalt","indirect migration background","","","","","1"
"Daily","1998","Thuringia","no migration background","75","0.111359113125826","0.0881710533298863","0.134547172921766","1"
"Daily","1998","Thuringia","direct migration background","","","","","1"
"Daily","1998","Thuringia","indirect migration background","","","","","1"
"Daily","1998","Schleswig-Holstein","no migration background","19","","","","1"
"Daily","1998","Schleswig-Holstein","direct migration background","1","","","","1"
"Daily","1998","Hamburg","indirect migration background","2","","","","1"
"Daily","1998","Lower Saxony","no migration background","65","0.0663035792932784","0.050613293230077","0.0819938653564799","1"
"Daily","1998","Bremen","direct migration background","","","","","1"
"Daily","1998","Lower Saxony","direct migration background","7","","","","1"
"Daily","1998","Lower Saxony","indirect migration background","3","","","","1"
"Daily","1998","Hamburg","direct migration background","2","","","","1"
"Daily","1998","Bremen","no migration background","4","","","","1"
"Daily","1998","Bremen","indirect migration background","","","","","1"
"Daily","1998","North Rhine-Westphalia","no migration background","165","0.0807425636993429","0.0689891753038433","0.0924959520948426","1"
"Daily","1998","Hamburg","no migration background","5","","","","1"
"Daily","1998","Schleswig-Holstein","indirect migration background","","","","","1"
"Min 1x per month","1998","Brandenburg","indirect migration background","2","","","","3"
"Min 1x per month","1998","Mecklenburg-Western Pomerania","no migration background","139","0.35125507256778","0.304297987720485","0.398212157415075","3"
"Min 1x per month","1998","Mecklenburg-Western Pomerania","direct migration background","2","","","","3"
"Min 1x per month","1998","Mecklenburg-Western Pomerania","indirect migration background","2","","","","3"
"Min 1x per month","1998","Saxony","no migration background","464","0.37840452493278","0.350288296799142","0.406520753066418","3"
"Min 1x per month","1998","Saxony","direct migration background","9","","","","3"
"Min 1x per month","1998","Schleswig-Holstein","no migration background","114","0.357731248703623","0.304543987260721","0.410918510146524","3"
"Min 1x per month","1998","Schleswig-Holstein","direct migration background","10","","","","3"
"Min 1x per month","1998","Schleswig-Holstein","indirect migration background","4","","","","3"
"Min 1x per month","1998","Hamburg","no migration background","37","0.313576758350446","0.231586272794852","0.395567243906039","3"
"Min 1x per month","1998","Hamburg","direct migration background","3","","","","3"
"Min 1x per month","1998","Hamburg","indirect migration background","4","","","","3"
"Min 1x per month","1998","North Rhine-Westphalia","direct migration background","115","0.210557331132316","0.177989013348895","0.243125648915737","3"
"Min 1x per month","1998","North Rhine-Westphalia","indirect migration background","16","","","","3"
"Min 1x per month","1998","Hesse","no migration background","189","0.306499748562591","0.270180141672338","0.342819355452844","3"
"Min 1x per month","1998","Hesse","direct migration background","45","0.173201743797278","0.127639924198458","0.218763563396098","3"
"Min 1x per month","1998","Baden-Württemberg","indirect migration background","32","0.289806916371024","0.217920808902546","0.361693023839501","3"
"Min 1x per month","1998","Bavaria","no migration background","422","0.290117897104144","0.266621278374089","0.313614515834198","3"
"Min 1x per month","1998","Bavaria","direct migration background","66","0.211947382380373","0.169192455367351","0.254702309393396","3"
"Min 1x per month","1998","Bavaria","indirect migration background","17","","","","3"
"Min 1x per month","1998","Berlin","no migration background","183","0.392405390179124","0.347539443995826","0.437271336362422","3"
"Min 1x per month","1998","Berlin","direct migration background","10","","","","3"
"Min 1x per month","1998","Berlin","indirect migration background","3","","","","3"
"Min 1x per month","1998","Brandenburg","no migration background","219","0.34287398984038","0.304956337108955","0.380791642571806","3"
"Min 1x per month","1998","Brandenburg","direct migration background","7","","","","3"
"Min 1x per month","1998","Saxony","indirect migration background","4","","","","3"
"Min 1x per month","1998","Saxony-Anhalt","no migration background","219","0.322496686821408","0.286644979637574","0.358348394005242","3"
"Min 1x per month","1998","Saxony-Anhalt","direct migration background","8","","","","3"
"Min 1x per month","1998","Saxony-Anhalt","indirect migration background","2","","","","3"
"Min 1x per month","1998","Thuringia","no migration background","220","0.296397005228251","0.262735066170961","0.330058944285541","3"
"Min 1x per month","1998","Thuringia","direct migration background","5","","","","3"
"Min 1x per month","1998","Thuringia","indirect migration background","","","","","3"
"Min 1x per month","1998","Lower Saxony","direct migration background","41","0.266408490386058","0.202876450796701","0.329940529975414","3"
"Min 1x per month","1998","Lower Saxony","no migration background","312","0.324064336785047","0.294550353422945","0.35357832014715","3"
"Min 1x per month","1998","Lower Saxony","indirect migration background","15","","","","3"
"Min 1x per month","1998","Bremen","no migration background","27","","","","3"
"Min 1x per month","1998","Bremen","direct migration background","2","","","","3"
