"pli0081","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","1995","(1b) general elementary school","Female","333","0.250084790751442","0.226958072249881","0.273211509253002"
"Min 1x per month","1995","(1c) basic vocational qualification","Male","639","0.29504115908902","0.276288316379468","0.313794001798572"
"Min 1x per month","1995","(1c) basic vocational qualification","Female","508","0.28089393643446","0.260188877970445","0.301598994898476"
"Min 1x per month","1995","(2b) intermediate general qualification","Male","47","0.251882035234404","0.187008508785148","0.31675556168366"
"Min 1x per month","1995","(2b) intermediate general qualification","Female","77","0.244999002349859","0.196249698579381","0.293748306120336"
"Min 1x per month","1995","(2a) intermediate vocational","Male","392","0.341897241675451","0.314991771753746","0.368802711597156"
"Min 1x per month","1995","(2a) intermediate vocational","Female","417","0.276632538195099","0.253551994179372","0.299713082210826"
"Min 1x per month","1995","(2c_gen) general maturity certificate","Male","92","0.367101429612774","0.306867578280426","0.427335280945122"
"Min 1x per month","1995","(2c_gen) general maturity certificate","Female","65","0.313061991464601","0.251921926011619","0.374202056917582"
"Min 1x per month","1995","(2c_voc) vocational maturity certificate","Male","93","0.31328805132171","0.262066582054378","0.364509520589042"
"Min 1x per month","1995","(2c_voc) vocational maturity certificate","Female","83","0.268411309949404","0.217409805246972","0.319412814651835"
"Min 1x per month","1995","(3a) lower tertiary education","Male","149","0.335319844387393","0.290061784316383","0.380577904458403"
"Min 1x per month","1995","(3a) lower tertiary education","Female","165","0.345879096179557","0.301735080899311","0.390023111459802"
"Min 1x per month","1995","(3b) higher tertiary education","Male","198","0.355097680005879","0.314735733897032","0.395459626114726"
"Min 1x per month","1995","(3b) higher tertiary education","Female","119","0.328159532875625","0.279246786097854","0.377072279653396"
"Rarely","1995","(0) in school","Male","38","0.304624675269593","0.226109554523507","0.383139796015679"
"Rarely","1995","(0) in school","Female","27","","",""
"Rarely","1995","(1a) inadequately completed","Male","38","0.152313317625199","0.108467834781061","0.196158800469338"
"Rarely","1995","(1a) inadequately completed","Female","39","0.130426962154067","0.095295400074722","0.165558524233413"
"Rarely","1995","(1b) general elementary school","Male","127","0.198091773942623","0.16869218248903","0.227491365396216"
"Rarely","1995","(1b) general elementary school","Female","218","0.182529971902699","0.161901488219382","0.203158455586015"
"Rarely","1995","(1c) basic vocational qualification","Male","465","0.225742622680264","0.208551929592959","0.24293331576757"
"Rarely","1995","(1c) basic vocational qualification","Female","310","0.176575449729207","0.159008924258187","0.194141975200226"
"Rarely","1995","(2b) intermediate general qualification","Male","40","0.279621405786867","0.212548136588397","0.346694674985337"
"Rarely","1995","(2b) intermediate general qualification","Female","73","0.265621803519454","0.215560258993083","0.315683348045824"
"Rarely","1995","(2a) intermediate vocational","Male","267","0.230008959653098","0.20613848030206","0.253879439004136"
"Rarely","1995","(2a) intermediate vocational","Female","254","0.195577325809948","0.175112109986087","0.216042541633809"
"Rarely","1995","(2c_gen) general maturity certificate","Male","66","0.299143316718662","0.241925036634079","0.356361596803245"
"Rarely","1995","(2c_gen) general maturity certificate","Female","46","0.267573167316321","0.209207781979246","0.325938552653395"
"Rarely","1995","(2c_voc) vocational maturity certificate","Male","65","0.225003196647799","0.178888738091398","0.2711176552042"
"Rarely","1995","(2c_voc) vocational maturity certificate","Female","69","0.262173302779552","0.211553493162132","0.312793112396972"
"Rarely","1995","(3a) lower tertiary education","Male","89","0.226790236156228","0.186646222517984","0.266934249794473"
"Rarely","1995","(3a) lower tertiary education","Female","74","0.195697682660205","0.158877735309316","0.232517630011093"
"Rarely","1995","(3b) higher tertiary education","Male","136","0.274231738033533","0.236603918241896","0.31185955782517"
"Rarely","1995","(3b) higher tertiary education","Female","100","0.310107452196683","0.261924513049384","0.358290391343983"
"Never","1995","(0) in school","Male","4","","",""
"Never","1995","(0) in school","Female","7","","",""
"Never","1995","(1a) inadequately completed","Male","22","","",""
"Never","1995","(1a) inadequately completed","Female","28","","",""
"Never","1995","(1b) general elementary school","Male","39","0.0541020163007266","0.0374151565502633","0.0707888760511899"
"Never","1995","(1b) general elementary school","Female","57","0.0336873521885175","0.0240522447080632","0.0433224596689719"
"Never","1995","(1c) basic vocational qualification","Male","54","0.0270737175509869","0.0204001533604183","0.0337472817415554"
"Never","1995","(1c) basic vocational qualification","Female","48","0.0237504603059046","0.0167354996404676","0.0307654209713417"
"Never","1995","(2b) intermediate general qualification","Male","11","","",""
"Never","1995","(2b) intermediate general qualification","Female","9","","",""
"Never","1995","(2a) intermediate vocational","Male","21","","",""
"Never","1995","(2a) intermediate vocational","Female","19","","",""
"Never","1995","(2c_gen) general maturity certificate","Male","11","","",""
"Never","1995","(2c_gen) general maturity certificate","Female","6","","",""
"Never","1995","(2c_voc) vocational maturity certificate","Male","9","","",""
"Never","1995","(2c_voc) vocational maturity certificate","Female","8","","",""
"Never","1995","(3a) lower tertiary education","Male","8","","",""
"Never","1995","(3a) lower tertiary education","Female","8","","",""
"Never","1995","(3b) higher tertiary education","Male","13","","",""
"Never","1995","(3b) higher tertiary education","Female","7","","",""
"Daily","1996","(0) in school","Male","","","",""
"Daily","1996","(0) in school","Female","","","",""
"Daily","1996","(1a) inadequately completed","Male","","","",""
"Daily","1996","(1a) inadequately completed","Female","","","",""
"Daily","1996","(1b) general elementary school","Male","","","",""
"Daily","1996","(1b) general elementary school","Female","","","",""
"Daily","1996","(1c) basic vocational qualification","Male","","","",""
"Daily","1996","(1c) basic vocational qualification","Female","","","",""
"Daily","1996","(2b) intermediate general qualification","Male","","","",""
"Daily","1996","(2b) intermediate general qualification","Female","","","",""
"Daily","1996","(2a) intermediate vocational","Male","","","",""
"Daily","1996","(2a) intermediate vocational","Female","","","",""
"Daily","1996","(2c_gen) general maturity certificate","Male","","","",""
"Daily","1996","(2c_gen) general maturity certificate","Female","","","",""
"Daily","1996","(2c_voc) vocational maturity certificate","Male","","","",""
"Daily","1996","(2c_voc) vocational maturity certificate","Female","","","",""
"Daily","1996","(3a) lower tertiary education","Male","","","",""
"Daily","1996","(3a) lower tertiary education","Female","","","",""
"Daily","1996","(3b) higher tertiary education","Male","","","",""
"Daily","1996","(3b) higher tertiary education","Female","","","",""
"Min 1x per week","1996","(0) in school","Male","","","",""
"Min 1x per week","1996","(0) in school","Female","","","",""
"Min 1x per week","1996","(1a) inadequately completed","Male","","","",""
"Min 1x per week","1996","(1a) inadequately completed","Female","","","",""
"Min 1x per week","1996","(1b) general elementary school","Male","","","",""
"Min 1x per week","1996","(1b) general elementary school","Female","","","",""
"Min 1x per week","1996","(1c) basic vocational qualification","Male","","","",""
"Min 1x per week","1996","(1c) basic vocational qualification","Female","","","",""
"Min 1x per week","1996","(2b) intermediate general qualification","Male","","","",""
"Min 1x per week","1996","(2b) intermediate general qualification","Female","","","",""
"Min 1x per week","1996","(2a) intermediate vocational","Male","","","",""
"Min 1x per week","1996","(2a) intermediate vocational","Female","","","",""
"Min 1x per week","1996","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per week","1996","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per week","1996","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per week","1996","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per week","1996","(3a) lower tertiary education","Male","","","",""
"Min 1x per week","1996","(3a) lower tertiary education","Female","","","",""
"Min 1x per week","1996","(3b) higher tertiary education","Male","","","",""
"Min 1x per week","1996","(3b) higher tertiary education","Female","","","",""
"Min 1x per month","1996","(0) in school","Male","","","",""
"Min 1x per month","1996","(0) in school","Female","","","",""
"Min 1x per month","1996","(1a) inadequately completed","Male","","","",""
"Min 1x per month","1996","(1a) inadequately completed","Female","","","",""
"Min 1x per month","1996","(1b) general elementary school","Male","","","",""
"Min 1x per month","1996","(1b) general elementary school","Female","","","",""
"Min 1x per month","1996","(1c) basic vocational qualification","Male","","","",""
"Min 1x per month","1996","(1c) basic vocational qualification","Female","","","",""
"Min 1x per month","1996","(2b) intermediate general qualification","Male","","","",""
"Min 1x per month","1996","(2b) intermediate general qualification","Female","","","",""
"Min 1x per month","1996","(2a) intermediate vocational","Male","","","",""
"Min 1x per month","1996","(2a) intermediate vocational","Female","","","",""
"Min 1x per month","1996","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per month","1996","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per month","1996","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per month","1996","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per month","1996","(3a) lower tertiary education","Male","","","",""
"Min 1x per month","1996","(3a) lower tertiary education","Female","","","",""
"Min 1x per month","1996","(3b) higher tertiary education","Male","","","",""
"Min 1x per month","1996","(3b) higher tertiary education","Female","","","",""
"Rarely","1996","(0) in school","Male","","","",""
"Rarely","1996","(0) in school","Female","","","",""
"Rarely","1996","(1a) inadequately completed","Male","","","",""
"Rarely","1996","(1a) inadequately completed","Female","","","",""
"Rarely","1996","(1b) general elementary school","Male","","","",""
"Rarely","1996","(1b) general elementary school","Female","","","",""
"Rarely","1996","(1c) basic vocational qualification","Male","","","",""
"Rarely","1996","(1c) basic vocational qualification","Female","","","",""
"Rarely","1996","(2b) intermediate general qualification","Male","","","",""
"Rarely","1996","(2b) intermediate general qualification","Female","","","",""
"Rarely","1996","(2a) intermediate vocational","Male","","","",""
"Rarely","1996","(2a) intermediate vocational","Female","","","",""
"Rarely","1996","(2c_gen) general maturity certificate","Male","","","",""
"Rarely","1996","(2c_gen) general maturity certificate","Female","","","",""
"Rarely","1996","(2c_voc) vocational maturity certificate","Male","","","",""
"Rarely","1996","(2c_voc) vocational maturity certificate","Female","","","",""
"Rarely","1996","(3a) lower tertiary education","Male","","","",""
"Rarely","1996","(3a) lower tertiary education","Female","","","",""
"Rarely","1996","(3b) higher tertiary education","Male","","","",""
"Rarely","1996","(3b) higher tertiary education","Female","","","",""
"Never","1996","(0) in school","Male","","","",""
"Never","1996","(0) in school","Female","","","",""
"Never","1996","(1a) inadequately completed","Male","","","",""
"Never","1996","(1a) inadequately completed","Female","","","",""
"Never","1996","(1b) general elementary school","Male","","","",""
"Never","1996","(1b) general elementary school","Female","","","",""
"Never","1996","(1c) basic vocational qualification","Male","","","",""
"Never","1996","(1c) basic vocational qualification","Female","","","",""
"Never","1996","(2b) intermediate general qualification","Male","","","",""
"Never","1996","(2b) intermediate general qualification","Female","","","",""
"Never","1996","(2a) intermediate vocational","Male","","","",""
"Never","1996","(2a) intermediate vocational","Female","","","",""
"Never","1996","(2c_gen) general maturity certificate","Male","","","",""
"Never","1996","(2c_gen) general maturity certificate","Female","","","",""
"Never","1996","(2c_voc) vocational maturity certificate","Male","","","",""
"Never","1996","(2c_voc) vocational maturity certificate","Female","","","",""
"Never","1996","(3a) lower tertiary education","Male","","","",""
"Never","1996","(3a) lower tertiary education","Female","","","",""
"Never","1996","(3b) higher tertiary education","Male","","","",""
"Never","1996","(3b) higher tertiary education","Female","","","",""
"Daily","1997","(0) in school","Male","","","",""
"Daily","1997","(0) in school","Female","","","",""
"Daily","1997","(1a) inadequately completed","Male","","","",""
"Daily","1997","(1a) inadequately completed","Female","","","",""
"Daily","1997","(1b) general elementary school","Male","","","",""
"Daily","1997","(1b) general elementary school","Female","","","",""
"Daily","1997","(1c) basic vocational qualification","Male","","","",""
"Daily","1997","(1c) basic vocational qualification","Female","","","",""
"Daily","1997","(2b) intermediate general qualification","Male","","","",""
"Daily","1997","(2b) intermediate general qualification","Female","","","",""
"Daily","1997","(2a) intermediate vocational","Male","","","",""
"Daily","1997","(2a) intermediate vocational","Female","","","",""
"Daily","1997","(2c_gen) general maturity certificate","Male","","","",""
"Daily","1997","(2c_gen) general maturity certificate","Female","","","",""
"Daily","1997","(2c_voc) vocational maturity certificate","Male","","","",""
"Daily","1997","(2c_voc) vocational maturity certificate","Female","","","",""
"Daily","1997","(3a) lower tertiary education","Male","","","",""
"Daily","1997","(3a) lower tertiary education","Female","","","",""
"Daily","1997","(3b) higher tertiary education","Male","","","",""
"Daily","1997","(3b) higher tertiary education","Female","","","",""
"Min 1x per week","1997","(0) in school","Male","","","",""
"Min 1x per week","1997","(0) in school","Female","","","",""
"Min 1x per week","1997","(1a) inadequately completed","Male","","","",""
"Min 1x per week","1997","(1a) inadequately completed","Female","","","",""
"Min 1x per week","1997","(1b) general elementary school","Male","","","",""
"Min 1x per week","1997","(1b) general elementary school","Female","","","",""
"Min 1x per week","1997","(1c) basic vocational qualification","Male","","","",""
"Min 1x per week","1997","(1c) basic vocational qualification","Female","","","",""
"Min 1x per week","1997","(2b) intermediate general qualification","Male","","","",""
"Min 1x per week","1997","(2b) intermediate general qualification","Female","","","",""
"Min 1x per week","1997","(2a) intermediate vocational","Male","","","",""
"Min 1x per week","1997","(2a) intermediate vocational","Female","","","",""
"Min 1x per week","1997","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per week","1997","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per week","1997","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per week","1997","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per week","1997","(3a) lower tertiary education","Male","","","",""
"Min 1x per week","1997","(3a) lower tertiary education","Female","","","",""
"Min 1x per week","1997","(3b) higher tertiary education","Male","","","",""
"Min 1x per week","1997","(3b) higher tertiary education","Female","","","",""
"Min 1x per month","1997","(0) in school","Male","","","",""
"Min 1x per month","1997","(0) in school","Female","","","",""
"Min 1x per month","1997","(1a) inadequately completed","Male","","","",""
"Min 1x per month","1997","(1a) inadequately completed","Female","","","",""
"Min 1x per month","1997","(1b) general elementary school","Male","","","",""
"Min 1x per month","1997","(1b) general elementary school","Female","","","",""
"Min 1x per month","1997","(1c) basic vocational qualification","Male","","","",""
"Min 1x per month","1997","(1c) basic vocational qualification","Female","","","",""
"Min 1x per month","1997","(2b) intermediate general qualification","Male","","","",""
"Min 1x per month","1997","(2b) intermediate general qualification","Female","","","",""
"Min 1x per month","1997","(2a) intermediate vocational","Male","","","",""
"Min 1x per month","1997","(2a) intermediate vocational","Female","","","",""
"Min 1x per month","1997","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per month","1997","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per month","1997","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per month","1997","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per month","1997","(3a) lower tertiary education","Male","","","",""
"Min 1x per month","1997","(3a) lower tertiary education","Female","","","",""
"Min 1x per month","1997","(3b) higher tertiary education","Male","","","",""
"Min 1x per month","1997","(3b) higher tertiary education","Female","","","",""
"Rarely","1997","(0) in school","Male","","","",""
"Rarely","1997","(0) in school","Female","","","",""
"Rarely","1997","(1a) inadequately completed","Male","","","",""
"Rarely","1997","(1a) inadequately completed","Female","","","",""
"Rarely","1997","(1b) general elementary school","Male","","","",""
"Rarely","1997","(1b) general elementary school","Female","","","",""
"Rarely","1997","(1c) basic vocational qualification","Male","","","",""
"Rarely","1997","(1c) basic vocational qualification","Female","","","",""
"Rarely","1997","(2b) intermediate general qualification","Male","","","",""
"Rarely","1997","(2b) intermediate general qualification","Female","","","",""
"Rarely","1997","(2a) intermediate vocational","Male","","","",""
"Rarely","1997","(2a) intermediate vocational","Female","","","",""
"Rarely","1997","(2c_gen) general maturity certificate","Male","","","",""
"Rarely","1997","(2c_gen) general maturity certificate","Female","","","",""
"Rarely","1997","(2c_voc) vocational maturity certificate","Male","","","",""
"Rarely","1997","(2c_voc) vocational maturity certificate","Female","","","",""
"Rarely","1997","(3a) lower tertiary education","Male","","","",""
"Rarely","1997","(3a) lower tertiary education","Female","","","",""
"Rarely","1997","(3b) higher tertiary education","Male","","","",""
"Rarely","1997","(3b) higher tertiary education","Female","","","",""
"Never","1997","(0) in school","Male","","","",""
"Never","1997","(0) in school","Female","","","",""
"Never","1997","(1a) inadequately completed","Male","","","",""
"Never","1997","(1a) inadequately completed","Female","","","",""
"Never","1997","(1b) general elementary school","Male","","","",""
"Never","1997","(1b) general elementary school","Female","","","",""
"Never","1997","(1c) basic vocational qualification","Male","","","",""
"Never","1997","(1c) basic vocational qualification","Female","","","",""
"Never","1997","(2b) intermediate general qualification","Male","","","",""
"Never","1997","(2b) intermediate general qualification","Female","","","",""
"Never","1997","(2a) intermediate vocational","Male","","","",""
"Never","1997","(2a) intermediate vocational","Female","","","",""
"Never","1997","(2c_gen) general maturity certificate","Male","","","",""
"Never","1997","(2c_gen) general maturity certificate","Female","","","",""
"Never","1997","(2c_voc) vocational maturity certificate","Male","","","",""
"Never","1997","(2c_voc) vocational maturity certificate","Female","","","",""
"Never","1997","(3a) lower tertiary education","Male","","","",""
"Never","1997","(3a) lower tertiary education","Female","","","",""
"Never","1997","(3b) higher tertiary education","Male","","","",""
"Never","1997","(3b) higher tertiary education","Female","","","",""
"Daily","1998","(0) in school","Male","5","","",""
"Daily","1998","(0) in school","Female","10","","",""
"Daily","1998","(1a) inadequately completed","Male","34","0.146214521338326","0.0981985123974965","0.194230530279156"
"Daily","1998","(1a) inadequately completed","Female","64","0.247734473469602","0.197615234990503","0.297853711948701"
"Daily","1998","(1b) general elementary school","Male","93","0.111646284273457","0.088753638723071","0.134538929823842"
"Daily","1998","(1b) general elementary school","Female","181","0.128020664474055","0.109948554406444","0.146092774541667"
"Daily","1998","(1c) basic vocational qualification","Male","205","0.0783852152223188","0.0673816713712126","0.0893887590734249"
"Daily","1998","(1c) basic vocational qualification","Female","198","0.100709160448635","0.0870655907798925","0.114352730117377"
"Daily","1998","(2b) intermediate general qualification","Male","9","","",""
"Daily","1998","(2b) intermediate general qualification","Female","33","0.0902527627077825","0.0589551811150013","0.121550344300564"
"Daily","1998","(2a) intermediate vocational","Male","76","0.0523455382336867","0.0402290829044322","0.0644619935629412"
"Daily","1998","(2a) intermediate vocational","Female","107","0.0663314989970259","0.0539143644329146","0.0787486335611372"
"Daily","1998","(2c_gen) general maturity certificate","Male","15","","",""
"Daily","1998","(2c_gen) general maturity certificate","Female","18","","",""
"Daily","1998","(2c_voc) vocational maturity certificate","Male","14","","",""
"Daily","1998","(2c_voc) vocational maturity certificate","Female","24","","",""
"Daily","1998","(3a) lower tertiary education","Male","21","","",""
"Daily","1998","(3a) lower tertiary education","Female","37","0.0748011744775965","0.0513158634164285","0.0982864855387644"
"Daily","1998","(3b) higher tertiary education","Male","19","","",""
"Daily","1998","(3b) higher tertiary education","Female","13","","",""
"Min 1x per week","1998","(0) in school","Male","58","0.287106849542507","0.217224234067846","0.356989465017168"
"Min 1x per week","1998","(0) in school","Female","54","0.310918177509545","0.241542300008317","0.380294055010774"
"Min 1x per week","1998","(1a) inadequately completed","Male","104","0.453040941066263","0.38539175763619","0.520690124496335"
"Min 1x per week","1998","(1a) inadequately completed","Female","126","0.388600164207152","0.332010149112177","0.445190179302126"
"Min 1x per week","1998","(1b) general elementary school","Male","310","0.393432628002496","0.357922225481638","0.428943030523354"
"Min 1x per week","1998","(1b) general elementary school","Female","605","0.446800569309036","0.419909167054835","0.473691971563237"
"Min 1x per week","1998","(1c) basic vocational qualification","Male","971","0.394396818993041","0.374388916604652","0.414404721381431"
"Min 1x per week","1998","(1c) basic vocational qualification","Female","798","0.416040935740588","0.393694787546567","0.438387083934609"
"Min 1x per week","1998","(2b) intermediate general qualification","Male","71","0.324810475219314","0.262358083250335","0.387262867188294"
"Min 1x per week","1998","(2b) intermediate general qualification","Female","144","0.430961924324645","0.376872760261563","0.485051088387727"
"Min 1x per week","1998","(2a) intermediate vocational","Male","512","0.396658962927919","0.370045535224332","0.423272390631507"
"Min 1x per week","1998","(2a) intermediate vocational","Female","715","0.443273346374791","0.418486461815657","0.468060230933925"
"Min 1x per week","1998","(2c_gen) general maturity certificate","Male","74","0.330226349453342","0.270850551313005","0.389602147593678"
"Min 1x per week","1998","(2c_gen) general maturity certificate","Female","107","0.426660378947316","0.364474455323683","0.48884630257095"
"Min 1x per week","1998","(2c_voc) vocational maturity certificate","Male","138","0.410149213088087","0.356509202766278","0.463789223409896"
"Min 1x per week","1998","(2c_voc) vocational maturity certificate","Female","146","0.396890331940785","0.345634005848583","0.448146658032987"
"Min 1x per week","1998","(3a) lower tertiary education","Male","171","0.332202026305161","0.290240710588337","0.374163342021985"
"Min 1x per week","1998","(3a) lower tertiary education","Female","193","0.377117037115925","0.333849131413231","0.420384942818618"
"Min 1x per week","1998","(3b) higher tertiary education","Male","178","0.276605107499537","0.24081275182547","0.312397463173603"
"Min 1x per week","1998","(3b) higher tertiary education","Female","124","0.297913015236365","0.2536443566529","0.34218167381983"
"Min 1x per month","1998","(0) in school","Male","53","0.341579691098905","0.26832544842809","0.41483393376972"
"Min 1x per month","1998","(0) in school","Female","60","0.345036700379235","0.273785667492053","0.416287733266417"
"Min 1x per month","1998","(1a) inadequately completed","Male","35","0.223339495573213","0.16673970825696","0.279939282889465"
"Min 1x per month","1998","(1a) inadequately completed","Female","51","0.189985817768996","0.144441671695366","0.235529963842626"
"Min 1x per month","1998","(1b) general elementary school","Male","164","0.269843262718694","0.237577292865681","0.302109232571707"
"Min 1x per month","1998","(1b) general elementary school","Female","290","0.226369688222693","0.203734109470639","0.249005266974748"
"Min 1x per month","1998","(1c) basic vocational qualification","Male","666","0.295446683040235","0.27676838609098","0.314124979989489"
"Min 1x per month","1998","(1c) basic vocational qualification","Female","517","0.266473462410803","0.246429741914348","0.286517182907257"
"Min 1x per month","1998","(2b) intermediate general qualification","Male","75","0.322803468580391","0.260451858256307","0.385155078904475"
"Min 1x per month","1998","(2b) intermediate general qualification","Female","84","0.291792793448901","0.242140695107542","0.34144489179026"
"Min 1x per month","1998","(2a) intermediate vocational","Male","440","0.341534714984649","0.31573620560958","0.367333224359717"
"Min 1x per month","1998","(2a) intermediate vocational","Female","445","0.281184568855822","0.258752487802147","0.303616649909497"
"Min 1x per month","1998","(2c_gen) general maturity certificate","Male","96","0.386386269216565","0.324911352830004","0.447861185603126"
"Min 1x per month","1998","(2c_gen) general maturity certificate","Female","61","0.234072223558608","0.180835195349209","0.287309251768006"
"Min 1x per month","1998","(2c_voc) vocational maturity certificate","Male","113","0.328324250243208","0.277111494604391","0.379537005882025"
"Min 1x per month","1998","(2c_voc) vocational maturity certificate","Female","110","0.321867865330305","0.272922672809144","0.370813057851467"
"Min 1x per month","1998","(3a) lower tertiary education","Male","181","0.367731257689156","0.324773506352877","0.410689009025434"
"Min 1x per month","1998","(3a) lower tertiary education","Female","169","0.362455820897706","0.319541005003673","0.405370636791739"
"Min 1x per month","1998","(3b) higher tertiary education","Male","243","0.384597370387259","0.34566997960303","0.423524761171488"
"Min 1x per month","1998","(3b) higher tertiary education","Female","153","0.340394902149417","0.294529026625458","0.386260777673376"
"Rarely","1998","(0) in school","Male","42","0.306142564837111","0.234950410643358","0.377334719030863"
"Rarely","1998","(0) in school","Female","42","0.257116670401994","0.19161151821548","0.322621822588508"
"Rarely","1998","(1a) inadequately completed","Male","24","","",""
"Rarely","1998","(1a) inadequately completed","Female","34","0.143633501752559","0.10291578941709","0.184351214088028"
"Rarely","1998","(1b) general elementary school","Male","138","0.195438286811681","0.166613547382373","0.224263026240989"
"Rarely","1998","(1b) general elementary school","Female","206","0.170553871649329","0.150209671895673","0.190898071402985"
"Rarely","1998","(1c) basic vocational qualification","Male","412","0.209071638482876","0.192423835781828","0.225719441183924"
"Rarely","1998","(1c) basic vocational qualification","Female","328","0.197698569694691","0.179642883955458","0.215754255433925"
"Rarely","1998","(2b) intermediate general qualification","Male","57","0.309412782348898","0.247767533681121","0.371058031016675"
"Rarely","1998","(2b) intermediate general qualification","Female","53","0.164538691156205","0.124042204641362","0.205035177671049"
"Rarely","1998","(2a) intermediate vocational","Male","255","0.191368486650149","0.169968116400751","0.212768856899547"
"Rarely","1998","(2a) intermediate vocational","Female","262","0.195505250089788","0.175717065755448","0.215293434424128"
"Rarely","1998","(2c_gen) general maturity certificate","Male","49","0.208542010097252","0.157249933606309","0.259834086588194"
"Rarely","1998","(2c_gen) general maturity certificate","Female","53","0.249753104077699","0.195327594352319","0.304178613803079"
"Rarely","1998","(2c_voc) vocational maturity certificate","Male","54","0.210490772475356","0.166033586865246","0.254947958085465"
"Rarely","1998","(2c_voc) vocational maturity certificate","Female","66","0.216878492456233","0.173703040989207","0.26005394392326"
"Rarely","1998","(3a) lower tertiary education","Male","101","0.228210799381747","0.190821885021417","0.265599713742077"
"Rarely","1998","(3a) lower tertiary education","Female","79","0.168084054523937","0.134700886066885","0.201467222980988"
"Rarely","1998","(3b) higher tertiary education","Male","152","0.288318498975926","0.2520732106718","0.324563787280052"
"Rarely","1998","(3b) higher tertiary education","Female","111","0.303258404262612","0.2587647111734","0.347752097351824"
"Never","1998","(0) in school","Male","3","","",""
"Never","1998","(0) in school","Female","5","","",""
"Never","1998","(1a) inadequately completed","Male","11","","",""
"Never","1998","(1a) inadequately completed","Female","10","","",""
"Never","1998","(1b) general elementary school","Male","22","","",""
"Never","1998","(1b) general elementary school","Female","31","0.0282552063448861","0.0192924605111277","0.0372179521786446"
"Never","1998","(1c) basic vocational qualification","Male","38","0.0226996442615293","0.0166019683459958","0.0287973201770628"
"Never","1998","(1c) basic vocational qualification","Female","28","","",""
"Never","1998","(2b) intermediate general qualification","Male","4","","",""
"Never","1998","(2b) intermediate general qualification","Female","8","","",""
"Never","1998","(2a) intermediate vocational","Male","15","","",""
"Never","1998","(2a) intermediate vocational","Female","14","","",""
"Never","1998","(2c_gen) general maturity certificate","Male","7","","",""
"Never","1998","(2c_gen) general maturity certificate","Female","4","","",""
"Never","1998","(2c_voc) vocational maturity certificate","Male","4","","",""
"Never","1998","(2c_voc) vocational maturity certificate","Female","4","","",""
"Never","1998","(3a) lower tertiary education","Male","10","","",""
"Never","1998","(3a) lower tertiary education","Female","4","","",""
"Never","1998","(3b) higher tertiary education","Male","8","","",""
"Never","1998","(3b) higher tertiary education","Female","9","","",""
"Daily","1999","(0) in school","Male","","","",""
"Daily","1999","(0) in school","Female","","","",""
"Daily","1999","(1a) inadequately completed","Male","","","",""
"Daily","1999","(1a) inadequately completed","Female","","","",""
"Daily","1999","(1b) general elementary school","Male","","","",""
"Daily","1999","(1b) general elementary school","Female","","","",""
"Daily","1999","(1c) basic vocational qualification","Male","","","",""
"Daily","1999","(1c) basic vocational qualification","Female","","","",""
"Daily","1999","(2b) intermediate general qualification","Male","","","",""
"Daily","1999","(2b) intermediate general qualification","Female","","","",""
"Daily","1999","(2a) intermediate vocational","Male","","","",""
"Daily","1999","(2a) intermediate vocational","Female","","","",""
"Daily","1999","(2c_gen) general maturity certificate","Male","","","",""
"Daily","1999","(2c_gen) general maturity certificate","Female","","","",""
"Daily","1999","(2c_voc) vocational maturity certificate","Male","","","",""
"Daily","1999","(2c_voc) vocational maturity certificate","Female","","","",""
"Daily","1999","(3a) lower tertiary education","Male","","","",""
"Daily","1999","(3a) lower tertiary education","Female","","","",""
"Daily","1999","(3b) higher tertiary education","Male","","","",""
"Daily","1999","(3b) higher tertiary education","Female","","","",""
"Min 1x per week","1999","(0) in school","Male","","","",""
"Min 1x per week","1999","(0) in school","Female","","","",""
"Min 1x per week","1999","(1a) inadequately completed","Male","","","",""
"Min 1x per week","1999","(1a) inadequately completed","Female","","","",""
"Min 1x per week","1999","(1b) general elementary school","Male","","","",""
"Min 1x per week","1999","(1b) general elementary school","Female","","","",""
"Min 1x per week","1999","(1c) basic vocational qualification","Male","","","",""
"Min 1x per week","1999","(1c) basic vocational qualification","Female","","","",""
"Min 1x per week","1999","(2b) intermediate general qualification","Male","","","",""
"Min 1x per week","1999","(2b) intermediate general qualification","Female","","","",""
"Min 1x per week","1999","(2a) intermediate vocational","Male","","","",""
"Min 1x per week","1999","(2a) intermediate vocational","Female","","","",""
