"pli0081","year","e11102","migback","n","percent","lower_confidence","upper_confidence","value"
"Rarely","2003","Employed","indirect migration background","97","0.180906834880093","0.148349032193423","0.213464637566764","4"
"Rarely","2003","Employed","direct migration background","297","0.218665334389258","0.198199846210107","0.239130822568408","4"
"Daily","2004","Not Employed","no migration background","","","","","1"
"Daily","2004","Not Employed","direct migration background","","","","","1"
"Daily","2004","Not Employed","indirect migration background","","","","","1"
"Daily","2004","Employed","direct migration background","","","","","1"
"Daily","2004","Employed","no migration background","","","","","1"
"Daily","2004","Employed","indirect migration background","","","","","1"
"Min 1x per month","2004","Not Employed","no migration background","","","","","3"
"Min 1x per month","2004","Not Employed","direct migration background","","","","","3"
"Min 1x per month","2004","Not Employed","indirect migration background","","","","","3"
"Min 1x per month","2004","Employed","no migration background","","","","","3"
"Min 1x per month","2004","Employed","direct migration background","","","","","3"
"Min 1x per month","2004","Employed","indirect migration background","","","","","3"
"Min 1x per week","2004","Not Employed","no migration background","","","","","2"
"Min 1x per week","2004","Not Employed","indirect migration background","","","","","2"
"Min 1x per week","2004","Not Employed","direct migration background","","","","","2"
"Min 1x per week","2004","Employed","no migration background","","","","","2"
"Min 1x per week","2004","Employed","direct migration background","","","","","2"
"Min 1x per week","2004","Employed","indirect migration background","","","","","2"
"Never","2004","Not Employed","no migration background","","","","","5"
"Never","2004","Not Employed","direct migration background","","","","","5"
"Never","2004","Not Employed","indirect migration background","","","","","5"
"Never","2004","Employed","no migration background","","","","","5"
"Never","2004","Employed","direct migration background","","","","","5"
"Never","2004","Employed","indirect migration background","","","","","5"
"Rarely","2004","Not Employed","no migration background","","","","","4"
"Rarely","2004","Not Employed","direct migration background","","","","","4"
"Rarely","2004","Not Employed","indirect migration background","","","","","4"
"Rarely","2004","Employed","no migration background","","","","","4"
"Rarely","2004","Employed","indirect migration background","","","","","4"
"Rarely","2004","Employed","direct migration background","","","","","4"
"Daily","2005","Not Employed","no migration background","","","","","1"
"Daily","2005","Not Employed","direct migration background","","","","","1"
"Daily","2005","Not Employed","indirect migration background","","","","","1"
"Daily","2005","Employed","no migration background","","","","","1"
"Daily","2005","Employed","direct migration background","","","","","1"
"Daily","2005","Employed","indirect migration background","","","","","1"
"Min 1x per month","2005","Not Employed","no migration background","","","","","3"
"Min 1x per month","2005","Not Employed","direct migration background","","","","","3"
"Min 1x per month","2005","Not Employed","indirect migration background","","","","","3"
"Min 1x per month","2005","Employed","no migration background","","","","","3"
"Min 1x per month","2005","Employed","direct migration background","","","","","3"
"Min 1x per month","2005","Employed","indirect migration background","","","","","3"
"Min 1x per week","2005","Not Employed","direct migration background","","","","","2"
"Min 1x per week","2005","Not Employed","no migration background","","","","","2"
"Min 1x per week","2005","Not Employed","indirect migration background","","","","","2"
"Min 1x per week","2005","Employed","no migration background","","","","","2"
"Min 1x per week","2005","Employed","direct migration background","","","","","2"
"Min 1x per week","2005","Employed","indirect migration background","","","","","2"
"Never","2005","Not Employed","no migration background","","","","","5"
"Never","2005","Not Employed","indirect migration background","","","","","5"
"Never","2005","Not Employed","direct migration background","","","","","5"
"Never","2005","Employed","no migration background","","","","","5"
"Never","2005","Employed","direct migration background","","","","","5"
"Never","2005","Employed","indirect migration background","","","","","5"
"Rarely","2005","Not Employed","no migration background","","","","","4"
"Rarely","2005","Not Employed","direct migration background","","","","","4"
"Rarely","2005","Not Employed","indirect migration background","","","","","4"
"Rarely","2005","Employed","direct migration background","","","","","4"
"Rarely","2005","Employed","no migration background","","","","","4"
"Rarely","2005","Employed","indirect migration background","","","","","4"
"Daily","2006","Not Employed","no migration background","","","","","1"
"Daily","2006","Not Employed","direct migration background","","","","","1"
"Daily","2006","Not Employed","indirect migration background","","","","","1"
"Daily","2006","Employed","no migration background","","","","","1"
"Daily","2006","Employed","direct migration background","","","","","1"
"Daily","2006","Employed","indirect migration background","","","","","1"
"Min 1x per month","2006","Not Employed","no migration background","","","","","3"
"Min 1x per month","2006","Not Employed","direct migration background","","","","","3"
"Min 1x per month","2006","Not Employed","indirect migration background","","","","","3"
"Min 1x per month","2006","Employed","no migration background","","","","","3"
"Min 1x per month","2006","Employed","direct migration background","","","","","3"
"Min 1x per month","2006","Employed","indirect migration background","","","","","3"
"Min 1x per week","2006","Not Employed","direct migration background","","","","","2"
"Min 1x per week","2006","Not Employed","no migration background","","","","","2"
"Min 1x per week","2006","Not Employed","indirect migration background","","","","","2"
"Min 1x per week","2006","Employed","no migration background","","","","","2"
"Min 1x per week","2006","Employed","direct migration background","","","","","2"
"Min 1x per week","2006","Employed","indirect migration background","","","","","2"
"Never","2006","Not Employed","no migration background","","","","","5"
"Never","2006","Not Employed","direct migration background","","","","","5"
"Never","2006","Not Employed","indirect migration background","","","","","5"
"Never","2006","Employed","no migration background","","","","","5"
"Never","2006","Employed","direct migration background","","","","","5"
"Never","2006","Employed","indirect migration background","","","","","5"
"Rarely","2006","Not Employed","direct migration background","","","","","4"
"Rarely","2006","Not Employed","no migration background","","","","","4"
"Rarely","2006","Not Employed","indirect migration background","","","","","4"
"Rarely","2006","Employed","no migration background","","","","","4"
"Rarely","2006","Employed","indirect migration background","","","","","4"
"Rarely","2006","Employed","direct migration background","","","","","4"
"Daily","2007","Not Employed","no migration background","","","","","1"
"Daily","2007","Not Employed","direct migration background","","","","","1"
"Daily","2007","Not Employed","indirect migration background","","","","","1"
"Daily","2007","Employed","no migration background","","","","","1"
"Daily","2007","Employed","direct migration background","","","","","1"
"Daily","2007","Employed","indirect migration background","","","","","1"
"Min 1x per month","2007","Not Employed","no migration background","","","","","3"
"Min 1x per month","2007","Not Employed","direct migration background","","","","","3"
"Min 1x per month","2007","Not Employed","indirect migration background","","","","","3"
"Min 1x per month","2007","Employed","no migration background","","","","","3"
"Min 1x per month","2007","Employed","direct migration background","","","","","3"
"Min 1x per month","2007","Employed","indirect migration background","","","","","3"
"Min 1x per week","2007","Not Employed","no migration background","","","","","2"
"Min 1x per week","2007","Not Employed","direct migration background","","","","","2"
"Min 1x per week","2007","Not Employed","indirect migration background","","","","","2"
"Min 1x per week","2007","Employed","no migration background","","","","","2"
"Min 1x per week","2007","Employed","direct migration background","","","","","2"
"Min 1x per week","2007","Employed","indirect migration background","","","","","2"
"Never","2007","Not Employed","direct migration background","","","","","5"
"Never","2007","Not Employed","no migration background","","","","","5"
"Never","2007","Not Employed","indirect migration background","","","","","5"
"Never","2007","Employed","no migration background","","","","","5"
"Never","2007","Employed","direct migration background","","","","","5"
"Never","2007","Employed","indirect migration background","","","","","5"
"Rarely","2007","Not Employed","direct migration background","","","","","4"
"Rarely","2007","Not Employed","no migration background","","","","","4"
"Rarely","2007","Not Employed","indirect migration background","","","","","4"
"Rarely","2007","Employed","no migration background","","","","","4"
"Rarely","2007","Employed","direct migration background","","","","","4"
"Rarely","2007","Employed","indirect migration background","","","","","4"
"Daily","2008","Not Employed","no migration background","631","0.0979483784539573","0.0906993505780651","0.105197406329849","1"
"Daily","2008","Not Employed","direct migration background","105","0.0971153405142829","0.0766216127595512","0.117609068269015","1"
"Daily","2008","Not Employed","indirect migration background","18","","","","1"
"Daily","2008","Employed","no migration background","667","0.0620835695152282","0.0574040709663652","0.0667630680640911","1"
"Daily","2008","Employed","indirect migration background","47","0.0836491457668663","0.0607185294738598","0.106579762059873","1"
"Daily","2008","Employed","direct migration background","92","0.0741487012053752","0.0587140551489128","0.0895833472618376","1"
"Min 1x per month","2008","Not Employed","no migration background","1862","0.273939448746658","0.263063199338779","0.284815698154538","3"
"Min 1x per month","2008","Not Employed","direct migration background","171","0.214564265278916","0.186152714981515","0.242975815576317","3"
"Min 1x per month","2008","Not Employed","indirect migration background","50","0.22023203294698","0.163642329261738","0.276821736632221","3"
"Min 1x per month","2008","Employed","no migration background","3412","0.330447830189398","0.321326197738623","0.339569462640174","3"
"Min 1x per month","2008","Employed","direct migration background","278","0.250691956824497","0.225160553991506","0.276223359657488","3"
"Min 1x per month","2008","Employed","indirect migration background","140","0.287979102935301","0.250474814095599","0.325483391775003","3"
"Min 1x per week","2008","Not Employed","no migration background","2432","0.365805096055394","0.354058779559681","0.377551412551108","2"
"Min 1x per week","2008","Not Employed","indirect migration background","79","0.403140120246086","0.336154947008288","0.470125293483885","2"
"Min 1x per week","2008","Not Employed","direct migration background","340","0.420320034137765","0.386157891805058","0.454482176470471","2"
"Min 1x per week","2008","Employed","no migration background","3724","0.356060293028602","0.346774622270948","0.365345963786255","2"
"Min 1x per week","2008","Employed","direct migration background","514","0.443108254029652","0.41384554081669","0.472370967242614","2"
"Min 1x per week","2008","Employed","indirect migration background","273","0.439762049370021","0.398651884946328","0.480872213793714","2"
"Never","2008","Not Employed","direct migration background","39","0.0597306986341258","0.0433291131169141","0.0761322841513376","5"
"Never","2008","Not Employed","no migration background","195","0.0408124470446755","0.0359872668837346","0.0456376272056164","5"
"Never","2008","Not Employed","indirect migration background","8","","","","5"
"Never","2008","Employed","no migration background","142","0.0170489671249021","0.0145385615893548","0.0195593726604493","5"
"Never","2008","Employed","direct migration background","34","0.0391127119551726","0.0276926234578928","0.0505328004524524","5"
"Never","2008","Employed","indirect migration background","8","","","","5"
"Rarely","2008","Not Employed","no migration background","1339","0.221494629699315","0.211367698590511","0.231621560808118","4"
"Rarely","2008","Not Employed","direct migration background","147","0.208269661434911","0.180166022578055","0.236373300291767","4"
"Rarely","2008","Not Employed","indirect migration background","51","0.266627901659708","0.20624284617358","0.327012957145837","4"
"Rarely","2008","Employed","no migration background","2270","0.23435934014187","0.226144813674661","0.242573866609079","4"
"Rarely","2008","Employed","indirect migration background","92","0.170599944564132","0.139445102757633","0.201754786370631","4"
"Rarely","2008","Employed","direct migration background","189","0.192938375985304","0.169692980556629","0.216183771413978","4"
"Daily","2009","Not Employed","no migration background","","","","","1"
"Daily","2009","Not Employed","direct migration background","","","","","1"
"Daily","2009","Not Employed","indirect migration background","","","","","1"
"Daily","2009","Employed","no migration background","","","","","1"
"Daily","2009","Employed","direct migration background","","","","","1"
"Daily","2009","Employed","indirect migration background","","","","","1"
"Min 1x per month","2009","Not Employed","no migration background","","","","","3"
"Min 1x per month","2009","Not Employed","direct migration background","","","","","3"
"Min 1x per month","2009","Not Employed","indirect migration background","","","","","3"
"Min 1x per month","2009","Employed","no migration background","","","","","3"
"Min 1x per month","2009","Employed","direct migration background","","","","","3"
"Min 1x per month","2009","Employed","indirect migration background","","","","","3"
"Min 1x per week","2009","Not Employed","no migration background","","","","","2"
"Min 1x per week","2009","Not Employed","direct migration background","","","","","2"
"Min 1x per week","2009","Not Employed","indirect migration background","","","","","2"
"Min 1x per week","2009","Employed","no migration background","","","","","2"
"Min 1x per week","2009","Employed","direct migration background","","","","","2"
"Min 1x per week","2009","Employed","indirect migration background","","","","","2"
"Never","2009","Not Employed","no migration background","","","","","5"
"Never","2009","Not Employed","direct migration background","","","","","5"
"Never","2009","Not Employed","indirect migration background","","","","","5"
"Never","2009","Employed","no migration background","","","","","5"
"Never","2009","Employed","direct migration background","","","","","5"
"Never","2009","Employed","indirect migration background","","","","","5"
"Rarely","2009","Not Employed","no migration background","","","","","4"
"Rarely","2009","Not Employed","direct migration background","","","","","4"
"Rarely","2009","Not Employed","indirect migration background","","","","","4"
"Rarely","2009","Employed","no migration background","","","","","4"
"Rarely","2009","Employed","direct migration background","","","","","4"
"Rarely","2009","Employed","indirect migration background","","","","","4"
"Daily","2010","Not Employed","no migration background","","","","","1"
"Daily","2010","Not Employed","direct migration background","","","","","1"
"Daily","2010","Not Employed","indirect migration background","","","","","1"
"Daily","2010","Employed","no migration background","","","","","1"
"Daily","2010","Employed","indirect migration background","","","","","1"
"Daily","2010","Employed","direct migration background","","","","","1"
"Min 1x per month","2010","Not Employed","direct migration background","","","","","3"
"Min 1x per month","2010","Not Employed","no migration background","","","","","3"
"Min 1x per month","2010","Not Employed","indirect migration background","","","","","3"
"Min 1x per month","2010","Employed","no migration background","","","","","3"
"Min 1x per month","2010","Employed","direct migration background","","","","","3"
"Min 1x per month","2010","Employed","indirect migration background","","","","","3"
"Min 1x per week","2010","Not Employed","no migration background","","","","","2"
"Min 1x per week","2010","Not Employed","direct migration background","","","","","2"
"Min 1x per week","2010","Not Employed","indirect migration background","","","","","2"
"Min 1x per week","2010","Employed","no migration background","","","","","2"
"Min 1x per week","2010","Employed","direct migration background","","","","","2"
"Min 1x per week","2010","Employed","indirect migration background","","","","","2"
"Never","2010","Not Employed","direct migration background","","","","","5"
"Never","2010","Not Employed","no migration background","","","","","5"
"Never","2010","Not Employed","indirect migration background","","","","","5"
"Never","2010","Employed","no migration background","","","","","5"
"Never","2010","Employed","direct migration background","","","","","5"
"Never","2010","Employed","indirect migration background","","","","","5"
"Rarely","2010","Not Employed","direct migration background","","","","","4"
"Rarely","2010","Not Employed","no migration background","","","","","4"
"Rarely","2010","Not Employed","indirect migration background","","","","","4"
"Rarely","2010","Employed","no migration background","","","","","4"
"Rarely","2010","Employed","direct migration background","","","","","4"
"Rarely","2010","Employed","indirect migration background","","","","","4"
"Daily","2011","Not Employed","no migration background","","","","","1"
"Daily","2011","Not Employed","direct migration background","","","","","1"
"Daily","2011","Not Employed","indirect migration background","","","","","1"
"Daily","2011","Employed","no migration background","","","","","1"
"Daily","2011","Employed","direct migration background","","","","","1"
"Daily","2011","Employed","indirect migration background","","","","","1"
"Min 1x per month","2011","Not Employed","direct migration background","","","","","3"
"Min 1x per month","2011","Not Employed","no migration background","","","","","3"
"Min 1x per month","2011","Not Employed","indirect migration background","","","","","3"
"Min 1x per month","2011","Employed","no migration background","","","","","3"
"Min 1x per month","2011","Employed","direct migration background","","","","","3"
"Min 1x per month","2011","Employed","indirect migration background","","","","","3"
"Min 1x per week","2011","Not Employed","direct migration background","","","","","2"
"Min 1x per week","2011","Not Employed","no migration background","","","","","2"
"Min 1x per week","2011","Not Employed","indirect migration background","","","","","2"
"Min 1x per week","2011","Employed","no migration background","","","","","2"
"Min 1x per week","2011","Employed","direct migration background","","","","","2"
"Min 1x per week","2011","Employed","indirect migration background","","","","","2"
"Never","2011","Not Employed","direct migration background","","","","","5"
"Never","2011","Not Employed","no migration background","","","","","5"
"Never","2011","Not Employed","indirect migration background","","","","","5"
"Never","2011","Employed","no migration background","","","","","5"
"Never","2011","Employed","direct migration background","","","","","5"
"Never","2011","Employed","indirect migration background","","","","","5"
"Rarely","2011","Not Employed","no migration background","","","","","4"
"Rarely","2011","Not Employed","direct migration background","","","","","4"
"Rarely","2011","Not Employed","indirect migration background","","","","","4"
"Rarely","2011","Employed","no migration background","","","","","4"
"Rarely","2011","Employed","direct migration background","","","","","4"
"Rarely","2011","Employed","indirect migration background","","","","","4"
"Daily","2012","Not Employed","no migration background","","","","","1"
"Daily","2012","Not Employed","direct migration background","","","","","1"
"Daily","2012","Not Employed","indirect migration background","","","","","1"
"Daily","2012","Employed","no migration background","","","","","1"
"Daily","2012","Employed","direct migration background","","","","","1"
"Daily","2012","Employed","indirect migration background","","","","","1"
"Min 1x per month","2012","Not Employed","no migration background","","","","","3"
"Min 1x per month","2012","Not Employed","direct migration background","","","","","3"
"Min 1x per month","2012","Not Employed","indirect migration background","","","","","3"
"Min 1x per month","2012","Employed","no migration background","","","","","3"
"Min 1x per month","2012","Employed","direct migration background","","","","","3"
"Min 1x per month","2012","Employed","indirect migration background","","","","","3"
"Min 1x per week","2012","Not Employed","no migration background","","","","","2"
"Min 1x per week","2012","Not Employed","direct migration background","","","","","2"
"Min 1x per week","2012","Not Employed","indirect migration background","","","","","2"
"Min 1x per week","2012","Employed","direct migration background","","","","","2"
"Min 1x per week","2012","Employed","no migration background","","","","","2"
"Min 1x per week","2012","Employed","indirect migration background","","","","","2"
"Never","2012","Not Employed","no migration background","","","","","5"
"Never","2012","Not Employed","direct migration background","","","","","5"
"Never","2012","Not Employed","indirect migration background","","","","","5"
"Never","2012","Employed","no migration background","","","","","5"
"Never","2012","Employed","direct migration background","","","","","5"
"Never","2012","Employed","indirect migration background","","","","","5"
"Rarely","2012","Not Employed","direct migration background","","","","","4"
"Rarely","2012","Not Employed","no migration background","","","","","4"
"Rarely","2012","Not Employed","indirect migration background","","","","","4"
"Rarely","2012","Employed","no migration background","","","","","4"
"Rarely","2012","Employed","direct migration background","","","","","4"
"Rarely","2012","Employed","indirect migration background","","","","","4"
"Daily","2013","Not Employed","no migration background","680","0.0889286654698054","0.0825047191129186","0.0953526118266923","1"
"Daily","2013","Not Employed","direct migration background","92","0.0836173777160357","0.0660056614909613","0.10122909394111","1"
"Daily","2013","Not Employed","indirect migration background","32","0.100066191408549","0.0666608270388684","0.13347155577823","1"
"Daily","2013","Employed","no migration background","1035","0.068588729971724","0.0644243375214259","0.0727531224220221","1"
"Daily","2013","Employed","direct migration background","126","0.0753835247458902","0.0628776163062696","0.0878894331855107","1"
"Daily","2013","Employed","indirect migration background","76","0.0738844127835715","0.0565224485014273","0.0912463770657158","1"
"Min 1x per month","2013","Not Employed","no migration background","2139","0.270114464110651","0.260093578010118","0.280135350211184","3"
"Min 1x per month","2013","Not Employed","direct migration background","186","0.191747425443568","0.16670056454443","0.216794286342705","3"
"Min 1x per month","2013","Not Employed","indirect migration background","91","0.29391592197158","0.243204357380928","0.344627486562232","3"
"Min 1x per month","2013","Employed","no migration background","4636","0.334156078126612","0.326384388861142","0.341927767392083","3"
"Min 1x per month","2013","Employed","direct migration background","458","0.300004338207474","0.278296946029454","0.321711730385493","3"
"Min 1x per month","2013","Employed","indirect migration background","247","0.324368360677355","0.293296727503535","0.355439993851175","3"
"Min 1x per week","2013","Not Employed","no migration background","2773","0.361195085334777","0.350354321897127","0.372035848772427","2"
"Min 1x per week","2013","Not Employed","direct migration background","400","0.41859309782487","0.38720600383581","0.449980191813931","2"
"Min 1x per week","2013","Not Employed","indirect migration background","116","0.380473895989198","0.326428403087881","0.434519388890514","2"
"Min 1x per week","2013","Employed","no migration background","5342","0.352786196398105","0.344913306042506","0.360659086753704","2"
"Min 1x per week","2013","Employed","indirect migration background","361","0.367092830452156","0.335100357789781","0.399085303114532","2"
"Min 1x per week","2013","Employed","direct migration background","713","0.387769355733188","0.364689106977767","0.41084960448861","2"
"Never","2013","Not Employed","no migration background","289","0.0428277898456757","0.0382583527925616","0.0473972268987898","5"
"Never","2013","Not Employed","direct migration background","64","0.0846797003718757","0.0669667384841085","0.102392662259643","5"
"Never","2013","Not Employed","indirect migration background","7","","","","5"
"Never","2013","Employed","no migration background","238","0.0222939087595475","0.0198614146588481","0.0247264028602469","5"
"Never","2013","Employed","direct migration background","60","0.0486806730019512","0.0384868366418774","0.058874509362025","5"
"Never","2013","Employed","indirect migration background","20","","","","5"
"Rarely","2013","Not Employed","no migration background","1661","0.23693399523909","0.22733778909758","0.246530201380601","4"
"Rarely","2013","Not Employed","indirect migration background","64","0.195200258301987","0.151078648222004","0.239321868381969","4"
"Rarely","2013","Not Employed","direct migration background","207","0.221362398643651","0.19494837288018","0.247776424407121","4"
"Rarely","2013","Employed","no migration background","2900","0.222175086744011","0.215325834994211","0.229024338493811","4"
"Rarely","2013","Employed","direct migration background","355","0.188162108311497","0.169648249177752","0.206675967445241","4"
"Rarely","2013","Employed","indirect migration background","168","0.210743443269637","0.183674208196795","0.23781267834248","4"
"Daily","2014","Not Employed","no migration background","","","","","1"
"Daily","2014","Not Employed","direct migration background","","","","","1"
"Daily","2014","Not Employed","indirect migration background","","","","","1"
"Daily","2014","Employed","no migration background","","","","","1"
"Daily","2014","Employed","direct migration background","","","","","1"
"Daily","2014","Employed","indirect migration background","","","","","1"
"Min 1x per month","2014","Not Employed","no migration background","","","","","3"
"Min 1x per month","2014","Not Employed","direct migration background","","","","","3"
"Min 1x per month","2014","Not Employed","indirect migration background","","","","","3"
"Min 1x per month","2014","Employed","no migration background","","","","","3"
"Min 1x per month","2014","Employed","direct migration background","","","","","3"
"Min 1x per month","2014","Employed","indirect migration background","","","","","3"
"Min 1x per week","2014","Not Employed","no migration background","","","","","2"
"Min 1x per week","2014","Not Employed","direct migration background","","","","","2"
"Min 1x per week","2014","Not Employed","indirect migration background","","","","","2"
"Min 1x per week","2014","Employed","no migration background","","","","","2"
"Min 1x per week","2014","Employed","indirect migration background","","","","","2"
"Min 1x per week","2014","Employed","direct migration background","","","","","2"
"Never","2014","Not Employed","no migration background","","","","","5"
"Never","2014","Not Employed","direct migration background","","","","","5"
"Never","2014","Not Employed","indirect migration background","","","","","5"
"Never","2014","Employed","no migration background","","","","","5"
"Never","2014","Employed","direct migration background","","","","","5"
"Never","2014","Employed","indirect migration background","","","","","5"
"Rarely","2014","Not Employed","no migration background","","","","","4"
"Rarely","2014","Not Employed","direct migration background","","","","","4"
"Rarely","2014","Not Employed","indirect migration background","","","","","4"
"Rarely","2014","Employed","no migration background","","","","","4"
"Rarely","2014","Employed","direct migration background","","","","","4"
"Rarely","2014","Employed","indirect migration background","","","","","4"
"Daily","2015","Not Employed","no migration background","","","","","1"
"Daily","2015","Not Employed","direct migration background","","","","","1"
"Daily","2015","Not Employed","indirect migration background","","","","","1"
"Daily","2015","Employed","no migration background","","","","","1"
"Daily","2015","Employed","direct migration background","","","","","1"
"Daily","2015","Employed","indirect migration background","","","","","1"
"Min 1x per month","2015","Not Employed","direct migration background","","","","","3"
"Min 1x per month","2015","Not Employed","no migration background","","","","","3"
"Min 1x per month","2015","Not Employed","indirect migration background","","","","","3"
"Min 1x per month","2015","Employed","no migration background","","","","","3"
"Min 1x per month","2015","Employed","indirect migration background","","","","","3"
"Min 1x per month","2015","Employed","direct migration background","","","","","3"
"Min 1x per week","2015","Not Employed","no migration background","","","","","2"
"Min 1x per week","2015","Not Employed","direct migration background","","","","","2"
"Min 1x per week","2015","Employed","no migration background","","","","","2"
"Min 1x per week","2015","Not Employed","indirect migration background","","","","","2"
"Min 1x per week","2015","Employed","indirect migration background","","","","","2"
"Min 1x per week","2015","Employed","direct migration background","","","","","2"
"Never","2015","Not Employed","no migration background","","","","","5"
"Never","2015","Not Employed","direct migration background","","","","","5"
"Never","2015","Not Employed","indirect migration background","","","","","5"
"Never","2015","Employed","no migration background","","","","","5"
"Never","2015","Employed","direct migration background","","","","","5"
"Never","2015","Employed","indirect migration background","","","","","5"
"Rarely","2015","Not Employed","direct migration background","","","","","4"
"Rarely","2015","Not Employed","no migration background","","","","","4"
"Rarely","2015","Not Employed","indirect migration background","","","","","4"
"Rarely","2015","Employed","no migration background","","","","","4"
"Rarely","2015","Employed","direct migration background","","","","","4"
"Rarely","2015","Employed","indirect migration background","","","","","4"
"Daily","2016","Not Employed","no migration background","","","","","1"
"Daily","2016","Not Employed","direct migration background","","","","","1"
"Daily","2016","Not Employed","indirect migration background","","","","","1"
"Daily","2016","Employed","no migration background","","","","","1"
"Daily","2016","Employed","direct migration background","","","","","1"
"Daily","2016","Employed","indirect migration background","","","","","1"
"Min 1x per month","2016","Not Employed","no migration background","","","","","3"
"Min 1x per month","2016","Not Employed","direct migration background","","","","","3"
"Min 1x per month","2016","Not Employed","indirect migration background","","","","","3"
"Min 1x per month","2016","Employed","no migration background","","","","","3"
"Min 1x per month","2016","Employed","direct migration background","","","","","3"
"Min 1x per month","2016","Employed","indirect migration background","","","","","3"
"Min 1x per week","2016","Not Employed","no migration background","","","","","2"
"Min 1x per week","2016","Not Employed","direct migration background","","","","","2"
"Min 1x per week","2016","Not Employed","indirect migration background","","","","","2"
"Min 1x per week","2016","Employed","no migration background","","","","","2"
"Min 1x per week","2016","Employed","direct migration background","","","","","2"
"Min 1x per week","2016","Employed","indirect migration background","","","","","2"
"Never","2016","Not Employed","no migration background","","","","","5"
"Never","2016","Not Employed","direct migration background","","","","","5"
"Never","2016","Not Employed","indirect migration background","","","","","5"
"Never","2016","Employed","no migration background","","","","","5"
"Never","2016","Employed","direct migration background","","","","","5"
"Never","2016","Employed","indirect migration background","","","","","5"
"Rarely","2016","Not Employed","no migration background","","","","","4"
"Rarely","2016","Not Employed","direct migration background","","","","","4"
"Rarely","2016","Not Employed","indirect migration background","","","","","4"
"Rarely","2016","Employed","no migration background","","","","","4"
"Rarely","2016","Employed","direct migration background","","","","","4"
"Rarely","2016","Employed","indirect migration background","","","","","4"
"Daily","2017","Not Employed","no migration background","","","","","1"
"Daily","2017","Not Employed","direct migration background","","","","","1"
"Daily","2017","Not Employed","indirect migration background","","","","","1"
"Daily","2017","Employed","no migration background","","","","","1"
"Daily","2017","Employed","direct migration background","","","","","1"
"Daily","2017","Employed","indirect migration background","","","","","1"
"Min 1x per month","2017","Not Employed","no migration background","","","","","3"
"Min 1x per month","2017","Not Employed","direct migration background","","","","","3"
"Min 1x per month","2017","Not Employed","indirect migration background","","","","","3"
"Min 1x per month","2017","Employed","no migration background","","","","","3"
"Min 1x per month","2017","Employed","indirect migration background","","","","","3"
"Min 1x per month","2017","Employed","direct migration background","","","","","3"
"Min 1x per week","2017","Not Employed","no migration background","","","","","2"
"Min 1x per week","2017","Not Employed","direct migration background","","","","","2"
"Min 1x per week","2017","Not Employed","indirect migration background","","","","","2"
"Min 1x per week","2017","Employed","no migration background","","","","","2"
"Min 1x per week","2017","Employed","direct migration background","","","","","2"
"Min 1x per week","2017","Employed","indirect migration background","","","","","2"
"Never","2017","Not Employed","no migration background","","","","","5"
"Never","2017","Not Employed","direct migration background","","","","","5"
"Never","2017","Not Employed","indirect migration background","","","","","5"
"Never","2017","Employed","no migration background","","","","","5"
"Never","2017","Employed","direct migration background","","","","","5"
"Never","2017","Employed","indirect migration background","","","","","5"
"Rarely","2017","Not Employed","no migration background","","","","","4"
"Rarely","2017","Not Employed","indirect migration background","","","","","4"
"Rarely","2017","Not Employed","direct migration background","","","","","4"
"Rarely","2017","Employed","direct migration background","","","","","4"
"Rarely","2017","Employed","no migration background","","","","","4"
"Rarely","2017","Employed","indirect migration background","","","","","4"
"Daily","2018","Not Employed","no migration background","","","","","1"
"Daily","2018","Not Employed","direct migration background","","","","","1"
"Daily","2018","Not Employed","indirect migration background","","","","","1"
"Daily","2018","Employed","no migration background","","","","","1"
"Daily","2018","Employed","direct migration background","","","","","1"
"Daily","2018","Employed","indirect migration background","","","","","1"
"Min 1x per month","2018","Not Employed","no migration background","","","","","3"
"Min 1x per month","2018","Not Employed","direct migration background","","","","","3"
"Min 1x per month","2018","Not Employed","indirect migration background","","","","","3"
"Min 1x per month","2018","Employed","no migration background","","","","","3"
"Min 1x per month","2018","Employed","indirect migration background","","","","","3"
"Min 1x per month","2018","Employed","direct migration background","","","","","3"
"Min 1x per week","2018","Not Employed","no migration background","","","","","2"
"Min 1x per week","2018","Not Employed","direct migration background","","","","","2"
"Min 1x per week","2018","Not Employed","indirect migration background","","","","","2"
"Min 1x per week","2018","Employed","no migration background","","","","","2"
"Min 1x per week","2018","Employed","indirect migration background","","","","","2"
"Min 1x per week","2018","Employed","direct migration background","","","","","2"
"Never","2018","Not Employed","no migration background","","","","","5"
"Never","2018","Not Employed","direct migration background","","","","","5"
"Never","2018","Not Employed","indirect migration background","","","","","5"
"Never","2018","Employed","no migration background","","","","","5"
"Never","2018","Employed","direct migration background","","","","","5"
"Never","2018","Employed","indirect migration background","","","","","5"
"Rarely","2018","Not Employed","no migration background","","","","","4"
"Rarely","2018","Not Employed","direct migration background","","","","","4"
"Rarely","2018","Not Employed","indirect migration background","","","","","4"
"Rarely","2018","Employed","no migration background","","","","","4"
"Rarely","2018","Employed","direct migration background","","","","","4"
"Rarely","2018","Employed","indirect migration background","","","","","4"
"Daily","2019","Not Employed","no migration background","484","0.0780734433257736","0.0715851369566482","0.084561749694899","1"
"Daily","2019","Not Employed","direct migration background","141","0.111522083571847","0.09318506884353","0.129859098300164","1"
"Daily","2019","Not Employed","indirect migration background","31","0.0748627085585497","0.0488107175768041","0.100914699540295","1"
