"pli0081","year","education","migback","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","1996","secondary school degree","indirect migration background","","","",""
"Min 1x per month","1996","college entrance qualification","no migration background","","","",""
"Min 1x per month","1996","college entrance qualification","direct migration background","","","",""
"Min 1x per month","1996","college entrance qualification","indirect migration background","","","",""
"Min 1x per month","1996","Other degree","no migration background","","","",""
"Min 1x per month","1996","Other degree","direct migration background","","","",""
"Min 1x per month","1996","Other degree","indirect migration background","","","",""
"Min 1x per month","1996","no degree/no degree yet","no migration background","","","",""
"Min 1x per month","1996","no degree/no degree yet","direct migration background","","","",""
"Min 1x per month","1996","no degree/no degree yet","indirect migration background","","","",""
"Rarely","1996","lower secondary degree","no migration background","","","",""
"Rarely","1996","lower secondary degree","direct migration background","","","",""
"Rarely","1996","lower secondary degree","indirect migration background","","","",""
"Rarely","1996","secondary school degree","no migration background","","","",""
"Rarely","1996","secondary school degree","direct migration background","","","",""
"Rarely","1996","secondary school degree","indirect migration background","","","",""
"Rarely","1996","college entrance qualification","no migration background","","","",""
"Rarely","1996","college entrance qualification","direct migration background","","","",""
"Rarely","1996","college entrance qualification","indirect migration background","","","",""
"Rarely","1996","Other degree","no migration background","","","",""
"Rarely","1996","Other degree","direct migration background","","","",""
"Rarely","1996","Other degree","indirect migration background","","","",""
"Rarely","1996","no degree/no degree yet","no migration background","","","",""
"Rarely","1996","no degree/no degree yet","direct migration background","","","",""
"Rarely","1996","no degree/no degree yet","indirect migration background","","","",""
"Never","1996","lower secondary degree","no migration background","","","",""
"Never","1996","lower secondary degree","direct migration background","","","",""
"Never","1996","lower secondary degree","indirect migration background","","","",""
"Never","1996","secondary school degree","no migration background","","","",""
"Never","1996","secondary school degree","direct migration background","","","",""
"Never","1996","secondary school degree","indirect migration background","","","",""
"Never","1996","college entrance qualification","no migration background","","","",""
"Never","1996","college entrance qualification","direct migration background","","","",""
"Never","1996","college entrance qualification","indirect migration background","","","",""
"Never","1996","Other degree","no migration background","","","",""
"Never","1996","Other degree","direct migration background","","","",""
"Never","1996","Other degree","indirect migration background","","","",""
"Never","1996","no degree/no degree yet","no migration background","","","",""
"Never","1996","no degree/no degree yet","direct migration background","","","",""
"Never","1996","no degree/no degree yet","indirect migration background","","","",""
"Daily","1997","lower secondary degree","no migration background","","","",""
"Daily","1997","lower secondary degree","direct migration background","","","",""
"Daily","1997","lower secondary degree","indirect migration background","","","",""
"Daily","1997","secondary school degree","no migration background","","","",""
"Daily","1997","secondary school degree","direct migration background","","","",""
"Daily","1997","secondary school degree","indirect migration background","","","",""
"Daily","1997","college entrance qualification","no migration background","","","",""
"Daily","1997","college entrance qualification","direct migration background","","","",""
"Daily","1997","college entrance qualification","indirect migration background","","","",""
"Daily","1997","Other degree","no migration background","","","",""
"Daily","1997","Other degree","direct migration background","","","",""
"Daily","1997","Other degree","indirect migration background","","","",""
"Daily","1997","no degree/no degree yet","no migration background","","","",""
"Daily","1997","no degree/no degree yet","direct migration background","","","",""
"Daily","1997","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","1997","lower secondary degree","no migration background","","","",""
"Min 1x per week","1997","lower secondary degree","direct migration background","","","",""
"Min 1x per week","1997","lower secondary degree","indirect migration background","","","",""
"Min 1x per week","1997","secondary school degree","no migration background","","","",""
"Min 1x per week","1997","secondary school degree","direct migration background","","","",""
"Min 1x per week","1997","secondary school degree","indirect migration background","","","",""
"Min 1x per week","1997","college entrance qualification","no migration background","","","",""
"Min 1x per week","1997","college entrance qualification","direct migration background","","","",""
"Min 1x per week","1997","college entrance qualification","indirect migration background","","","",""
"Min 1x per week","1997","Other degree","no migration background","","","",""
"Min 1x per week","1997","Other degree","direct migration background","","","",""
"Min 1x per week","1997","Other degree","indirect migration background","","","",""
"Min 1x per week","1997","no degree/no degree yet","no migration background","","","",""
"Min 1x per week","1997","no degree/no degree yet","direct migration background","","","",""
"Min 1x per week","1997","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per month","1997","lower secondary degree","no migration background","","","",""
"Min 1x per month","1997","lower secondary degree","direct migration background","","","",""
"Min 1x per month","1997","lower secondary degree","indirect migration background","","","",""
"Min 1x per month","1997","secondary school degree","no migration background","","","",""
"Min 1x per month","1997","secondary school degree","direct migration background","","","",""
"Min 1x per month","1997","secondary school degree","indirect migration background","","","",""
"Min 1x per month","1997","college entrance qualification","no migration background","","","",""
"Min 1x per month","1997","college entrance qualification","direct migration background","","","",""
"Min 1x per month","1997","college entrance qualification","indirect migration background","","","",""
"Min 1x per month","1997","Other degree","no migration background","","","",""
"Min 1x per month","1997","Other degree","direct migration background","","","",""
"Min 1x per month","1997","Other degree","indirect migration background","","","",""
"Min 1x per month","1997","no degree/no degree yet","no migration background","","","",""
"Min 1x per month","1997","no degree/no degree yet","direct migration background","","","",""
"Min 1x per month","1997","no degree/no degree yet","indirect migration background","","","",""
"Rarely","1997","lower secondary degree","no migration background","","","",""
"Rarely","1997","lower secondary degree","direct migration background","","","",""
"Rarely","1997","lower secondary degree","indirect migration background","","","",""
"Rarely","1997","secondary school degree","no migration background","","","",""
"Rarely","1997","secondary school degree","direct migration background","","","",""
"Rarely","1997","secondary school degree","indirect migration background","","","",""
"Rarely","1997","college entrance qualification","no migration background","","","",""
"Rarely","1997","college entrance qualification","direct migration background","","","",""
"Rarely","1997","college entrance qualification","indirect migration background","","","",""
"Rarely","1997","Other degree","no migration background","","","",""
"Rarely","1997","Other degree","direct migration background","","","",""
"Rarely","1997","Other degree","indirect migration background","","","",""
"Rarely","1997","no degree/no degree yet","no migration background","","","",""
"Rarely","1997","no degree/no degree yet","direct migration background","","","",""
"Rarely","1997","no degree/no degree yet","indirect migration background","","","",""
"Never","1997","lower secondary degree","no migration background","","","",""
"Never","1997","lower secondary degree","direct migration background","","","",""
"Never","1997","lower secondary degree","indirect migration background","","","",""
"Never","1997","secondary school degree","no migration background","","","",""
"Never","1997","secondary school degree","direct migration background","","","",""
"Never","1997","secondary school degree","indirect migration background","","","",""
"Never","1997","college entrance qualification","no migration background","","","",""
"Never","1997","college entrance qualification","direct migration background","","","",""
"Never","1997","college entrance qualification","indirect migration background","","","",""
"Never","1997","Other degree","no migration background","","","",""
"Never","1997","Other degree","direct migration background","","","",""
"Never","1997","Other degree","indirect migration background","","","",""
"Never","1997","no degree/no degree yet","no migration background","","","",""
"Never","1997","no degree/no degree yet","direct migration background","","","",""
"Never","1997","no degree/no degree yet","indirect migration background","","","",""
"Daily","1998","lower secondary degree","no migration background","464","0.0931863329667063","0.0849840533264265","0.101388612606986"
"Daily","1998","lower secondary degree","direct migration background","68","0.111158573849026","0.0855333422814322","0.13678380541662"
"Daily","1998","lower secondary degree","indirect migration background","54","0.244395583658725","0.186549484030262","0.302241683287188"
"Daily","1998","secondary school degree","no migration background","224","0.0589367520831953","0.0511984153333883","0.0666750888330023"
"Daily","1998","secondary school degree","direct migration background","12","","",""
"Daily","1998","secondary school degree","indirect migration background","19","","",""
"Daily","1998","college entrance qualification","no migration background","76","0.0378827398711978","0.0293895659575615","0.0463759137848341"
"Daily","1998","college entrance qualification","direct migration background","17","","",""
"Daily","1998","college entrance qualification","indirect migration background","8","","",""
"Daily","1998","Other degree","no migration background","9","","",""
"Daily","1998","Other degree","direct migration background","107","0.0989585833984406","0.0793517097204937","0.118565457076387"
"Daily","1998","Other degree","indirect migration background","4","","",""
"Daily","1998","no degree/no degree yet","no migration background","19","","",""
"Daily","1998","no degree/no degree yet","direct migration background","83","0.185649306489669","0.148812785439921","0.222485827539418"
"Daily","1998","no degree/no degree yet","indirect migration background","8","","",""
"Min 1x per week","1998","lower secondary degree","no migration background","1993","0.405547929607143","0.391693809497784","0.419402049716502"
"Min 1x per week","1998","lower secondary degree","direct migration background","299","0.425457174560524","0.385150840452867","0.465763508668181"
"Min 1x per week","1998","lower secondary degree","indirect migration background","89","0.345376257614306","0.281370023381073","0.409382491847539"
"Min 1x per week","1998","secondary school degree","no migration background","1480","0.409572918707602","0.393414685561556","0.425731151853648"
"Min 1x per week","1998","secondary school degree","direct migration background","84","0.493270981935723","0.417670577035872","0.568871386835575"
"Min 1x per week","1998","secondary school degree","indirect migration background","57","0.415188648328866","0.333565243732897","0.496812052924835"
"Min 1x per week","1998","college entrance qualification","no migration background","659","0.327276292058261","0.306402038092421","0.348150546024102"
"Min 1x per week","1998","college entrance qualification","direct migration background","68","0.388998347356082","0.318363726761685","0.45963296795048"
"Min 1x per week","1998","college entrance qualification","indirect migration background","31","0.205491338952329","0.120093880766971","0.290888797137687"
"Min 1x per week","1998","Other degree","no migration background","38","0.464685397021027","0.361066934147163","0.568303859894891"
"Min 1x per week","1998","Other degree","direct migration background","446","0.467478680594921","0.434717567913022","0.50023979327682"
"Min 1x per week","1998","Other degree","indirect migration background","5","","",""
"Min 1x per week","1998","no degree/no degree yet","no migration background","83","0.23234110672793","0.184709877542559","0.279972335913301"
"Min 1x per week","1998","no degree/no degree yet","direct migration background","214","0.496126361603759","0.448758565655604","0.543494157551914"
"Min 1x per week","1998","no degree/no degree yet","indirect migration background","37","0.51790257743423","0.407716686812993","0.628088468055467"
"Min 1x per month","1998","lower secondary degree","no migration background","1414","0.282775279281116","0.270068140379926","0.295482418182306"
"Min 1x per month","1998","lower secondary degree","direct migration background","116","0.256124963901329","0.220540525257156","0.291709402545502"
"Min 1x per month","1998","lower secondary degree","indirect migration background","35","0.191964117227141","0.138948293678378","0.244979940775904"
"Min 1x per month","1998","secondary school degree","no migration background","1163","0.323197838557426","0.307830091225093","0.33856558588976"
"Min 1x per month","1998","secondary school degree","direct migration background","33","0.195857086778403","0.135846245534323","0.255867928022482"
"Min 1x per month","1998","secondary school degree","indirect migration background","29","","",""
"Min 1x per month","1998","college entrance qualification","no migration background","745","0.370852128351196","0.349363332642678","0.392340924059714"
"Min 1x per month","1998","college entrance qualification","direct migration background","47","0.266414641821259","0.202363493811459","0.330465789831059"
"Min 1x per month","1998","college entrance qualification","indirect migration background","28","","",""
"Min 1x per month","1998","Other degree","no migration background","25","","",""
"Min 1x per month","1998","Other degree","direct migration background","156","0.167365207529016","0.142853751703567","0.191876663354464"
"Min 1x per month","1998","Other degree","indirect migration background","4","","",""
"Min 1x per month","1998","no degree/no degree yet","no migration background","113","0.372468820001795","0.317942368451668","0.426995271551923"
"Min 1x per month","1998","no degree/no degree yet","direct migration background","66","0.155795264943761","0.121437316359893","0.190153213527628"
"Min 1x per month","1998","no degree/no degree yet","indirect migration background","15","","",""
"Rarely","1998","lower secondary degree","no migration background","876","0.196751666851772","0.185534490212764","0.207968843490779"
"Rarely","1998","lower secondary degree","direct migration background","90","0.189715908846006","0.157752381261092","0.221679436430921"
"Rarely","1998","lower secondary degree","indirect migration background","31","0.201917514995794","0.147880537800797","0.25595449219079"
"Rarely","1998","secondary school degree","no migration background","652","0.191988178568312","0.179046481774748","0.204929875361875"
"Rarely","1998","secondary school degree","direct migration background","37","0.229938972124126","0.166308914679005","0.293569029569248"
"Rarely","1998","secondary school degree","indirect migration background","29","","",""
"Rarely","1998","college entrance qualification","no migration background","441","0.24914838898481","0.229906778294593","0.268389999675026"
"Rarely","1998","college entrance qualification","direct migration background","43","0.265886354063778","0.201875706751039","0.329897001376518"
"Rarely","1998","college entrance qualification","indirect migration background","18","","",""
"Rarely","1998","Other degree","no migration background","13","","",""
"Rarely","1998","Other degree","direct migration background","138","0.201679828231999","0.175332958634681","0.228026697829317"
"Rarely","1998","Other degree","indirect migration background","2","","",""
"Rarely","1998","no degree/no degree yet","no migration background","79","0.285230804767113","0.234306425167305","0.336155184366921"
"Rarely","1998","no degree/no degree yet","direct migration background","47","0.122511598472299","0.0914491631301906","0.153574033814407"
"Rarely","1998","no degree/no degree yet","indirect migration background","16","","",""
"Never","1998","lower secondary degree","no migration background","78","0.0217387912932629","0.0176240309553038","0.025853551631222"
"Never","1998","lower secondary degree","direct migration background","5","","",""
"Never","1998","lower secondary degree","indirect migration background","3","","",""
"Never","1998","secondary school degree","no migration background","39","0.0163043120834643","0.0121430339648947","0.0204655902020339"
"Never","1998","secondary school degree","direct migration background","2","","",""
"Never","1998","secondary school degree","indirect migration background","6","","",""
"Never","1998","college entrance qualification","no migration background","20","","",""
"Never","1998","college entrance qualification","direct migration background","8","","",""
"Never","1998","college entrance qualification","indirect migration background","1","","",""
"Never","1998","Other degree","no migration background","4","","",""
"Never","1998","Other degree","direct migration background","44","0.0645177002456241","0.0483865080541602","0.0806488924370881"
"Never","1998","Other degree","indirect migration background","","","",""
"Never","1998","no degree/no degree yet","no migration background","8","","",""
"Never","1998","no degree/no degree yet","direct migration background","18","","",""
"Never","1998","no degree/no degree yet","indirect migration background","3","","",""
"Daily","1999","lower secondary degree","no migration background","","","",""
"Daily","1999","lower secondary degree","direct migration background","","","",""
"Daily","1999","lower secondary degree","indirect migration background","","","",""
"Daily","1999","secondary school degree","no migration background","","","",""
"Daily","1999","secondary school degree","direct migration background","","","",""
"Daily","1999","secondary school degree","indirect migration background","","","",""
"Daily","1999","college entrance qualification","no migration background","","","",""
"Daily","1999","college entrance qualification","direct migration background","","","",""
"Daily","1999","college entrance qualification","indirect migration background","","","",""
"Daily","1999","Other degree","no migration background","","","",""
"Daily","1999","Other degree","direct migration background","","","",""
"Daily","1999","Other degree","indirect migration background","","","",""
"Daily","1999","no degree/no degree yet","no migration background","","","",""
"Daily","1999","no degree/no degree yet","direct migration background","","","",""
"Daily","1999","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","1999","lower secondary degree","no migration background","","","",""
"Min 1x per week","1999","lower secondary degree","direct migration background","","","",""
"Min 1x per week","1999","lower secondary degree","indirect migration background","","","",""
"Min 1x per week","1999","secondary school degree","no migration background","","","",""
"Min 1x per week","1999","secondary school degree","direct migration background","","","",""
"Min 1x per week","1999","secondary school degree","indirect migration background","","","",""
"Min 1x per week","1999","college entrance qualification","no migration background","","","",""
"Min 1x per week","1999","college entrance qualification","direct migration background","","","",""
"Min 1x per week","1999","college entrance qualification","indirect migration background","","","",""
"Min 1x per week","1999","Other degree","no migration background","","","",""
"Min 1x per week","1999","Other degree","direct migration background","","","",""
"Min 1x per week","1999","Other degree","indirect migration background","","","",""
"Min 1x per week","1999","no degree/no degree yet","no migration background","","","",""
"Min 1x per week","1999","no degree/no degree yet","direct migration background","","","",""
"Min 1x per week","1999","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per month","1999","lower secondary degree","no migration background","","","",""
"Min 1x per month","1999","lower secondary degree","direct migration background","","","",""
"Min 1x per month","1999","lower secondary degree","indirect migration background","","","",""
"Min 1x per month","1999","secondary school degree","no migration background","","","",""
"Min 1x per month","1999","secondary school degree","direct migration background","","","",""
"Min 1x per month","1999","secondary school degree","indirect migration background","","","",""
"Min 1x per month","1999","college entrance qualification","no migration background","","","",""
"Min 1x per month","1999","college entrance qualification","direct migration background","","","",""
"Min 1x per month","1999","college entrance qualification","indirect migration background","","","",""
"Min 1x per month","1999","Other degree","no migration background","","","",""
"Min 1x per month","1999","Other degree","direct migration background","","","",""
"Min 1x per month","1999","Other degree","indirect migration background","","","",""
"Min 1x per month","1999","no degree/no degree yet","no migration background","","","",""
"Min 1x per month","1999","no degree/no degree yet","direct migration background","","","",""
"Min 1x per month","1999","no degree/no degree yet","indirect migration background","","","",""
"Rarely","1999","lower secondary degree","no migration background","","","",""
"Rarely","1999","lower secondary degree","direct migration background","","","",""
"Rarely","1999","lower secondary degree","indirect migration background","","","",""
"Rarely","1999","secondary school degree","no migration background","","","",""
"Rarely","1999","secondary school degree","direct migration background","","","",""
"Rarely","1999","secondary school degree","indirect migration background","","","",""
"Rarely","1999","college entrance qualification","no migration background","","","",""
"Rarely","1999","college entrance qualification","direct migration background","","","",""
"Rarely","1999","college entrance qualification","indirect migration background","","","",""
"Rarely","1999","Other degree","no migration background","","","",""
"Rarely","1999","Other degree","direct migration background","","","",""
"Rarely","1999","Other degree","indirect migration background","","","",""
"Rarely","1999","no degree/no degree yet","no migration background","","","",""
"Rarely","1999","no degree/no degree yet","direct migration background","","","",""
"Rarely","1999","no degree/no degree yet","indirect migration background","","","",""
"Never","1999","lower secondary degree","no migration background","","","",""
"Never","1999","lower secondary degree","direct migration background","","","",""
"Never","1999","lower secondary degree","indirect migration background","","","",""
"Never","1999","secondary school degree","no migration background","","","",""
"Never","1999","secondary school degree","direct migration background","","","",""
"Never","1999","secondary school degree","indirect migration background","","","",""
"Never","1999","college entrance qualification","no migration background","","","",""
"Never","1999","college entrance qualification","direct migration background","","","",""
"Never","1999","college entrance qualification","indirect migration background","","","",""
"Never","1999","Other degree","no migration background","","","",""
"Never","1999","Other degree","direct migration background","","","",""
"Never","1999","Other degree","indirect migration background","","","",""
"Never","1999","no degree/no degree yet","no migration background","","","",""
"Never","1999","no degree/no degree yet","direct migration background","","","",""
"Never","1999","no degree/no degree yet","indirect migration background","","","",""
"Daily","2000","lower secondary degree","no migration background","","","",""
"Daily","2000","lower secondary degree","direct migration background","","","",""
"Daily","2000","lower secondary degree","indirect migration background","","","",""
"Daily","2000","secondary school degree","no migration background","","","",""
"Daily","2000","secondary school degree","direct migration background","","","",""
"Daily","2000","secondary school degree","indirect migration background","","","",""
"Daily","2000","college entrance qualification","no migration background","","","",""
"Daily","2000","college entrance qualification","direct migration background","","","",""
"Daily","2000","college entrance qualification","indirect migration background","","","",""
"Daily","2000","Other degree","no migration background","","","",""
"Daily","2000","Other degree","direct migration background","","","",""
"Daily","2000","Other degree","indirect migration background","","","",""
"Daily","2000","no degree/no degree yet","no migration background","","","",""
"Daily","2000","no degree/no degree yet","direct migration background","","","",""
"Daily","2000","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","2000","lower secondary degree","no migration background","","","",""
"Min 1x per week","2000","lower secondary degree","direct migration background","","","",""
"Min 1x per week","2000","lower secondary degree","indirect migration background","","","",""
"Min 1x per week","2000","secondary school degree","no migration background","","","",""
"Min 1x per week","2000","secondary school degree","direct migration background","","","",""
"Min 1x per week","2000","secondary school degree","indirect migration background","","","",""
"Min 1x per week","2000","college entrance qualification","no migration background","","","",""
"Min 1x per week","2000","college entrance qualification","direct migration background","","","",""
"Min 1x per week","2000","college entrance qualification","indirect migration background","","","",""
"Min 1x per week","2000","Other degree","no migration background","","","",""
"Min 1x per week","2000","Other degree","direct migration background","","","",""
"Min 1x per week","2000","Other degree","indirect migration background","","","",""
"Min 1x per week","2000","no degree/no degree yet","no migration background","","","",""
"Min 1x per week","2000","no degree/no degree yet","direct migration background","","","",""
"Min 1x per week","2000","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per month","2000","lower secondary degree","no migration background","","","",""
"Min 1x per month","2000","lower secondary degree","direct migration background","","","",""
"Min 1x per month","2000","lower secondary degree","indirect migration background","","","",""
"Min 1x per month","2000","secondary school degree","no migration background","","","",""
"Min 1x per month","2000","secondary school degree","direct migration background","","","",""
"Min 1x per month","2000","secondary school degree","indirect migration background","","","",""
"Min 1x per month","2000","college entrance qualification","no migration background","","","",""
"Min 1x per month","2000","college entrance qualification","direct migration background","","","",""
"Min 1x per month","2000","college entrance qualification","indirect migration background","","","",""
"Min 1x per month","2000","Other degree","no migration background","","","",""
"Min 1x per month","2000","Other degree","direct migration background","","","",""
"Min 1x per month","2000","Other degree","indirect migration background","","","",""
"Min 1x per month","2000","no degree/no degree yet","no migration background","","","",""
"Min 1x per month","2000","no degree/no degree yet","direct migration background","","","",""
"Min 1x per month","2000","no degree/no degree yet","indirect migration background","","","",""
"Rarely","2000","lower secondary degree","no migration background","","","",""
"Rarely","2000","lower secondary degree","direct migration background","","","",""
"Rarely","2000","lower secondary degree","indirect migration background","","","",""
"Rarely","2000","secondary school degree","no migration background","","","",""
"Rarely","2000","secondary school degree","direct migration background","","","",""
"Rarely","2000","secondary school degree","indirect migration background","","","",""
"Rarely","2000","college entrance qualification","no migration background","","","",""
"Rarely","2000","college entrance qualification","direct migration background","","","",""
"Rarely","2000","college entrance qualification","indirect migration background","","","",""
"Rarely","2000","Other degree","no migration background","","","",""
"Rarely","2000","Other degree","direct migration background","","","",""
"Rarely","2000","Other degree","indirect migration background","","","",""
"Rarely","2000","no degree/no degree yet","no migration background","","","",""
"Rarely","2000","no degree/no degree yet","direct migration background","","","",""
"Rarely","2000","no degree/no degree yet","indirect migration background","","","",""
"Never","2000","lower secondary degree","no migration background","","","",""
"Never","2000","lower secondary degree","direct migration background","","","",""
"Never","2000","lower secondary degree","indirect migration background","","","",""
"Never","2000","secondary school degree","no migration background","","","",""
"Never","2000","secondary school degree","direct migration background","","","",""
"Never","2000","secondary school degree","indirect migration background","","","",""
"Never","2000","college entrance qualification","no migration background","","","",""
"Never","2000","college entrance qualification","direct migration background","","","",""
"Never","2000","college entrance qualification","indirect migration background","","","",""
"Never","2000","Other degree","no migration background","","","",""
"Never","2000","Other degree","direct migration background","","","",""
"Never","2000","Other degree","indirect migration background","","","",""
"Never","2000","no degree/no degree yet","no migration background","","","",""
"Never","2000","no degree/no degree yet","direct migration background","","","",""
"Never","2000","no degree/no degree yet","indirect migration background","","","",""
"Daily","2001","lower secondary degree","no migration background","","","",""
"Daily","2001","lower secondary degree","direct migration background","","","",""
"Daily","2001","lower secondary degree","indirect migration background","","","",""
"Daily","2001","secondary school degree","no migration background","","","",""
"Daily","2001","secondary school degree","direct migration background","","","",""
"Daily","2001","secondary school degree","indirect migration background","","","",""
"Daily","2001","college entrance qualification","no migration background","","","",""
"Daily","2001","college entrance qualification","direct migration background","","","",""
"Daily","2001","college entrance qualification","indirect migration background","","","",""
"Daily","2001","Other degree","no migration background","","","",""
"Daily","2001","Other degree","direct migration background","","","",""
"Daily","2001","Other degree","indirect migration background","","","",""
"Daily","2001","no degree/no degree yet","no migration background","","","",""
"Daily","2001","no degree/no degree yet","direct migration background","","","",""
"Daily","2001","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","2001","lower secondary degree","no migration background","","","",""
"Min 1x per week","2001","lower secondary degree","direct migration background","","","",""
"Min 1x per week","2001","lower secondary degree","indirect migration background","","","",""
"Min 1x per week","2001","secondary school degree","no migration background","","","",""
"Min 1x per week","2001","secondary school degree","direct migration background","","","",""
"Min 1x per week","2001","secondary school degree","indirect migration background","","","",""
"Min 1x per week","2001","college entrance qualification","no migration background","","","",""
"Min 1x per week","2001","college entrance qualification","direct migration background","","","",""
"Min 1x per week","2001","college entrance qualification","indirect migration background","","","",""
"Min 1x per week","2001","Other degree","no migration background","","","",""
"Min 1x per week","2001","Other degree","direct migration background","","","",""
"Min 1x per week","2001","Other degree","indirect migration background","","","",""
"Min 1x per week","2001","no degree/no degree yet","no migration background","","","",""
"Min 1x per week","2001","no degree/no degree yet","direct migration background","","","",""
"Min 1x per week","2001","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per month","2001","lower secondary degree","no migration background","","","",""
"Min 1x per month","2001","lower secondary degree","direct migration background","","","",""
"Min 1x per month","2001","lower secondary degree","indirect migration background","","","",""
"Min 1x per month","2001","secondary school degree","no migration background","","","",""
"Min 1x per month","2001","secondary school degree","direct migration background","","","",""
"Min 1x per month","2001","secondary school degree","indirect migration background","","","",""
"Min 1x per month","2001","college entrance qualification","no migration background","","","",""
"Min 1x per month","2001","college entrance qualification","direct migration background","","","",""
"Min 1x per month","2001","college entrance qualification","indirect migration background","","","",""
"Min 1x per month","2001","Other degree","no migration background","","","",""
"Min 1x per month","2001","Other degree","direct migration background","","","",""
"Min 1x per month","2001","Other degree","indirect migration background","","","",""
"Min 1x per month","2001","no degree/no degree yet","no migration background","","","",""
"Min 1x per month","2001","no degree/no degree yet","direct migration background","","","",""
"Min 1x per month","2001","no degree/no degree yet","indirect migration background","","","",""
"Rarely","2001","lower secondary degree","no migration background","","","",""
"Rarely","2001","lower secondary degree","direct migration background","","","",""
"Rarely","2001","lower secondary degree","indirect migration background","","","",""
"Rarely","2001","secondary school degree","no migration background","","","",""
"Rarely","2001","secondary school degree","direct migration background","","","",""
"Rarely","2001","secondary school degree","indirect migration background","","","",""
"Rarely","2001","college entrance qualification","no migration background","","","",""
"Rarely","2001","college entrance qualification","direct migration background","","","",""
"Rarely","2001","college entrance qualification","indirect migration background","","","",""
"Rarely","2001","Other degree","no migration background","","","",""
"Rarely","2001","Other degree","direct migration background","","","",""
"Rarely","2001","Other degree","indirect migration background","","","",""
"Rarely","2001","no degree/no degree yet","no migration background","","","",""
"Rarely","2001","no degree/no degree yet","direct migration background","","","",""
"Rarely","2001","no degree/no degree yet","indirect migration background","","","",""
"Never","2001","lower secondary degree","no migration background","","","",""
"Never","2001","lower secondary degree","direct migration background","","","",""
"Never","2001","lower secondary degree","indirect migration background","","","",""
"Never","2001","secondary school degree","no migration background","","","",""
"Never","2001","secondary school degree","direct migration background","","","",""
"Never","2001","secondary school degree","indirect migration background","","","",""
"Never","2001","college entrance qualification","no migration background","","","",""
"Never","2001","college entrance qualification","direct migration background","","","",""
"Never","2001","college entrance qualification","indirect migration background","","","",""
"Never","2001","Other degree","no migration background","","","",""
"Never","2001","Other degree","direct migration background","","","",""
"Never","2001","Other degree","indirect migration background","","","",""
"Never","2001","no degree/no degree yet","no migration background","","","",""
"Never","2001","no degree/no degree yet","direct migration background","","","",""
"Never","2001","no degree/no degree yet","indirect migration background","","","",""
"Daily","2002","lower secondary degree","no migration background","","","",""
"Daily","2002","lower secondary degree","direct migration background","","","",""
"Daily","2002","lower secondary degree","indirect migration background","","","",""
"Daily","2002","secondary school degree","no migration background","","","",""
"Daily","2002","secondary school degree","direct migration background","","","",""
"Daily","2002","secondary school degree","indirect migration background","","","",""
"Daily","2002","college entrance qualification","no migration background","","","",""
"Daily","2002","college entrance qualification","direct migration background","","","",""
"Daily","2002","college entrance qualification","indirect migration background","","","",""
"Daily","2002","Other degree","no migration background","","","",""
"Daily","2002","Other degree","direct migration background","","","",""
"Daily","2002","Other degree","indirect migration background","","","",""
"Daily","2002","no degree/no degree yet","no migration background","","","",""
"Daily","2002","no degree/no degree yet","direct migration background","","","",""
"Daily","2002","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","2002","lower secondary degree","no migration background","","","",""
"Min 1x per week","2002","lower secondary degree","direct migration background","","","",""
"Min 1x per week","2002","lower secondary degree","indirect migration background","","","",""
"Min 1x per week","2002","secondary school degree","no migration background","","","",""
"Min 1x per week","2002","secondary school degree","direct migration background","","","",""
"Min 1x per week","2002","secondary school degree","indirect migration background","","","",""
"Min 1x per week","2002","college entrance qualification","no migration background","","","",""
"Min 1x per week","2002","college entrance qualification","direct migration background","","","",""
"Min 1x per week","2002","college entrance qualification","indirect migration background","","","",""
"Min 1x per week","2002","Other degree","no migration background","","","",""
"Min 1x per week","2002","Other degree","direct migration background","","","",""
"Min 1x per week","2002","Other degree","indirect migration background","","","",""
"Min 1x per week","2002","no degree/no degree yet","no migration background","","","",""
"Min 1x per week","2002","no degree/no degree yet","direct migration background","","","",""
"Min 1x per week","2002","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per month","2002","lower secondary degree","no migration background","","","",""
"Min 1x per month","2002","lower secondary degree","direct migration background","","","",""
"Min 1x per month","2002","lower secondary degree","indirect migration background","","","",""
"Min 1x per month","2002","secondary school degree","no migration background","","","",""
"Min 1x per month","2002","secondary school degree","direct migration background","","","",""
"Min 1x per month","2002","secondary school degree","indirect migration background","","","",""
"Min 1x per month","2002","college entrance qualification","no migration background","","","",""
"Min 1x per month","2002","college entrance qualification","direct migration background","","","",""
"Min 1x per month","2002","college entrance qualification","indirect migration background","","","",""
"Min 1x per month","2002","Other degree","no migration background","","","",""
"Min 1x per month","2002","Other degree","direct migration background","","","",""
"Min 1x per month","2002","Other degree","indirect migration background","","","",""
"Min 1x per month","2002","no degree/no degree yet","no migration background","","","",""
