"pli0081","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","1998","no degree/no degree yet","in school","113","0.345704636818116","0.29446882548911","0.396940448147122"
"Min 1x per month","1998","no degree/no degree yet","inadequately","66","0.1940166733005","0.155598789193223","0.232434557407777"
"Min 1x per month","1998","no degree/no degree yet","general elemantary","","","",""
"Min 1x per month","1998","no degree/no degree yet","middle vocational","15","","",""
"Min 1x per month","1998","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per month","1998","no degree/no degree yet","higher vocational","","","",""
"Min 1x per month","1998","no degree/no degree yet","higher education","","","",""
"Rarely","1998","lower secondary degree","in school","","","",""
"Rarely","1998","lower secondary degree","inadequately","","","",""
"Rarely","1998","lower secondary degree","general elemantary","287","0.183089067251439","0.164227386582569","0.201950747920308"
"Rarely","1998","lower secondary degree","middle vocational","630","0.202504763596922","0.189342590401659","0.215666936792185"
"Rarely","1998","lower secondary degree","vocational + Abi","3","","",""
"Rarely","1998","lower secondary degree","higher vocational","54","0.187194463885751","0.141828645707329","0.232560282064173"
"Rarely","1998","lower secondary degree","higher education","23","","",""
"Rarely","1998","secondary school degree","in school","","","",""
"Rarely","1998","secondary school degree","inadequately","","","",""
"Rarely","1998","secondary school degree","general elemantary","108","0.215992623057213","0.181155263569615","0.25082998254481"
"Rarely","1998","secondary school degree","middle vocational","438","0.192768014048268","0.177179769688599","0.208356258407938"
"Rarely","1998","secondary school degree","vocational + Abi","","","",""
"Rarely","1998","secondary school degree","higher vocational","77","0.214067790892239","0.171697148548978","0.2564384332355"
"Rarely","1998","secondary school degree","higher education","95","0.193560981089556","0.159102424976966","0.228019537202146"
"Rarely","1998","college entrance qualification","in school","","","",""
"Rarely","1998","college entrance qualification","inadequately","","","",""
"Rarely","1998","college entrance qualification","general elemantary","","","",""
"Rarely","1998","college entrance qualification","middle vocational","93","0.240145011131492","0.199046490759849","0.281243531503135"
"Rarely","1998","college entrance qualification","vocational + Abi","74","0.184144342570847","0.146348566826054","0.221940118315641"
"Rarely","1998","college entrance qualification","higher vocational","28","","",""
"Rarely","1998","college entrance qualification","higher education","307","0.281219633130883","0.256124617274917","0.30631464898685"
"Rarely","1998","Other degree","in school","","","",""
"Rarely","1998","Other degree","inadequately","8","","",""
"Rarely","1998","Other degree","general elemantary","51","0.113868576426623","0.0824632848265915","0.145273868026655"
"Rarely","1998","Other degree","middle vocational","67","0.222709122880825","0.181040466852465","0.264377778909184"
"Rarely","1998","Other degree","vocational + Abi","14","","",""
"Rarely","1998","Other degree","higher vocational","1","","",""
"Rarely","1998","Other degree","higher education","12","","",""
"Rarely","1998","no degree/no degree yet","in school","84","0.282390386921555","0.233894693636688","0.330886080206423"
"Rarely","1998","no degree/no degree yet","inadequately","44","0.129537474215208","0.0969144935811743","0.162160454849241"
"Rarely","1998","no degree/no degree yet","general elemantary","","","",""
"Rarely","1998","no degree/no degree yet","middle vocational","13","","",""
"Rarely","1998","no degree/no degree yet","vocational + Abi","","","",""
"Rarely","1998","no degree/no degree yet","higher vocational","1","","",""
"Rarely","1998","no degree/no degree yet","higher education","","","",""
"Never","1998","lower secondary degree","in school","","","",""
"Never","1998","lower secondary degree","inadequately","","","",""
"Never","1998","lower secondary degree","general elemantary","37","0.027301851511309","0.0193540516479431","0.0352496513746749"
"Never","1998","lower secondary degree","middle vocational","44","0.017579297268056","0.0132750675814606","0.0218835269546514"
"Never","1998","lower secondary degree","vocational + Abi","","","",""
"Never","1998","lower secondary degree","higher vocational","4","","",""
"Never","1998","lower secondary degree","higher education","1","","",""
"Never","1998","secondary school degree","in school","","","",""
"Never","1998","secondary school degree","inadequately","","","",""
"Never","1998","secondary school degree","general elemantary","12","","",""
"Never","1998","secondary school degree","middle vocational","25","","",""
"Never","1998","secondary school degree","vocational + Abi","","","",""
"Never","1998","secondary school degree","higher vocational","4","","",""
"Never","1998","secondary school degree","higher education","6","","",""
"Never","1998","college entrance qualification","in school","","","",""
"Never","1998","college entrance qualification","inadequately","","","",""
"Never","1998","college entrance qualification","general elemantary","","","",""
"Never","1998","college entrance qualification","middle vocational","6","","",""
"Never","1998","college entrance qualification","vocational + Abi","3","","",""
"Never","1998","college entrance qualification","higher vocational","1","","",""
"Never","1998","college entrance qualification","higher education","19","","",""
"Never","1998","Other degree","in school","","","",""
"Never","1998","Other degree","inadequately","1","","",""
"Never","1998","Other degree","general elemantary","15","","",""
"Never","1998","Other degree","middle vocational","23","","",""
"Never","1998","Other degree","vocational + Abi","4","","",""
"Never","1998","Other degree","higher vocational","","","",""
"Never","1998","Other degree","higher education","5","","",""
"Never","1998","no degree/no degree yet","in school","8","","",""
"Never","1998","no degree/no degree yet","inadequately","16","","",""
"Never","1998","no degree/no degree yet","general elemantary","","","",""
"Never","1998","no degree/no degree yet","middle vocational","5","","",""
"Never","1998","no degree/no degree yet","vocational + Abi","","","",""
"Never","1998","no degree/no degree yet","higher vocational","","","",""
"Never","1998","no degree/no degree yet","higher education","","","",""
"Daily","1999","lower secondary degree","in school","","","",""
"Daily","1999","lower secondary degree","inadequately","","","",""
"Daily","1999","lower secondary degree","general elemantary","","","",""
"Daily","1999","lower secondary degree","middle vocational","","","",""
"Daily","1999","lower secondary degree","vocational + Abi","","","",""
"Daily","1999","lower secondary degree","higher vocational","","","",""
"Daily","1999","lower secondary degree","higher education","","","",""
"Daily","1999","secondary school degree","in school","","","",""
"Daily","1999","secondary school degree","inadequately","","","",""
"Daily","1999","secondary school degree","general elemantary","","","",""
"Daily","1999","secondary school degree","middle vocational","","","",""
"Daily","1999","secondary school degree","vocational + Abi","","","",""
"Daily","1999","secondary school degree","higher vocational","","","",""
"Daily","1999","secondary school degree","higher education","","","",""
"Daily","1999","college entrance qualification","in school","","","",""
"Daily","1999","college entrance qualification","inadequately","","","",""
"Daily","1999","college entrance qualification","general elemantary","","","",""
"Daily","1999","college entrance qualification","middle vocational","","","",""
"Daily","1999","college entrance qualification","vocational + Abi","","","",""
"Daily","1999","college entrance qualification","higher vocational","","","",""
"Daily","1999","college entrance qualification","higher education","","","",""
"Daily","1999","Other degree","in school","","","",""
"Daily","1999","Other degree","inadequately","","","",""
"Daily","1999","Other degree","general elemantary","","","",""
"Daily","1999","Other degree","middle vocational","","","",""
"Daily","1999","Other degree","vocational + Abi","","","",""
"Daily","1999","Other degree","higher vocational","","","",""
"Daily","1999","Other degree","higher education","","","",""
"Daily","1999","no degree/no degree yet","in school","","","",""
"Daily","1999","no degree/no degree yet","inadequately","","","",""
"Daily","1999","no degree/no degree yet","general elemantary","","","",""
"Daily","1999","no degree/no degree yet","middle vocational","","","",""
"Daily","1999","no degree/no degree yet","vocational + Abi","","","",""
"Daily","1999","no degree/no degree yet","higher vocational","","","",""
"Daily","1999","no degree/no degree yet","higher education","","","",""
"Min 1x per week","1999","lower secondary degree","in school","","","",""
"Min 1x per week","1999","lower secondary degree","inadequately","","","",""
"Min 1x per week","1999","lower secondary degree","general elemantary","","","",""
"Min 1x per week","1999","lower secondary degree","middle vocational","","","",""
"Min 1x per week","1999","lower secondary degree","vocational + Abi","","","",""
"Min 1x per week","1999","lower secondary degree","higher vocational","","","",""
"Min 1x per week","1999","lower secondary degree","higher education","","","",""
"Min 1x per week","1999","secondary school degree","in school","","","",""
"Min 1x per week","1999","secondary school degree","inadequately","","","",""
"Min 1x per week","1999","secondary school degree","general elemantary","","","",""
"Min 1x per week","1999","secondary school degree","middle vocational","","","",""
"Min 1x per week","1999","secondary school degree","vocational + Abi","","","",""
"Min 1x per week","1999","secondary school degree","higher vocational","","","",""
"Min 1x per week","1999","secondary school degree","higher education","","","",""
"Min 1x per week","1999","college entrance qualification","in school","","","",""
"Min 1x per week","1999","college entrance qualification","inadequately","","","",""
"Min 1x per week","1999","college entrance qualification","general elemantary","","","",""
"Min 1x per week","1999","college entrance qualification","middle vocational","","","",""
"Min 1x per week","1999","college entrance qualification","vocational + Abi","","","",""
"Min 1x per week","1999","college entrance qualification","higher vocational","","","",""
"Min 1x per week","1999","college entrance qualification","higher education","","","",""
"Min 1x per week","1999","Other degree","in school","","","",""
"Min 1x per week","1999","Other degree","inadequately","","","",""
"Min 1x per week","1999","Other degree","general elemantary","","","",""
"Min 1x per week","1999","Other degree","middle vocational","","","",""
"Min 1x per week","1999","Other degree","vocational + Abi","","","",""
"Min 1x per week","1999","Other degree","higher vocational","","","",""
"Min 1x per week","1999","Other degree","higher education","","","",""
"Min 1x per week","1999","no degree/no degree yet","in school","","","",""
"Min 1x per week","1999","no degree/no degree yet","inadequately","","","",""
"Min 1x per week","1999","no degree/no degree yet","general elemantary","","","",""
"Min 1x per week","1999","no degree/no degree yet","middle vocational","","","",""
"Min 1x per week","1999","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per week","1999","no degree/no degree yet","higher vocational","","","",""
"Min 1x per week","1999","no degree/no degree yet","higher education","","","",""
"Min 1x per month","1999","lower secondary degree","in school","","","",""
"Min 1x per month","1999","lower secondary degree","inadequately","","","",""
"Min 1x per month","1999","lower secondary degree","general elemantary","","","",""
"Min 1x per month","1999","lower secondary degree","middle vocational","","","",""
"Min 1x per month","1999","lower secondary degree","vocational + Abi","","","",""
"Min 1x per month","1999","lower secondary degree","higher vocational","","","",""
"Min 1x per month","1999","lower secondary degree","higher education","","","",""
"Min 1x per month","1999","secondary school degree","in school","","","",""
"Min 1x per month","1999","secondary school degree","inadequately","","","",""
"Min 1x per month","1999","secondary school degree","general elemantary","","","",""
"Min 1x per month","1999","secondary school degree","middle vocational","","","",""
"Min 1x per month","1999","secondary school degree","vocational + Abi","","","",""
"Min 1x per month","1999","secondary school degree","higher vocational","","","",""
"Min 1x per month","1999","secondary school degree","higher education","","","",""
"Min 1x per month","1999","college entrance qualification","in school","","","",""
"Min 1x per month","1999","college entrance qualification","inadequately","","","",""
"Min 1x per month","1999","college entrance qualification","general elemantary","","","",""
"Min 1x per month","1999","college entrance qualification","middle vocational","","","",""
"Min 1x per month","1999","college entrance qualification","vocational + Abi","","","",""
"Min 1x per month","1999","college entrance qualification","higher vocational","","","",""
"Min 1x per month","1999","college entrance qualification","higher education","","","",""
"Min 1x per month","1999","Other degree","in school","","","",""
"Min 1x per month","1999","Other degree","inadequately","","","",""
"Min 1x per month","1999","Other degree","general elemantary","","","",""
"Min 1x per month","1999","Other degree","middle vocational","","","",""
"Min 1x per month","1999","Other degree","vocational + Abi","","","",""
"Min 1x per month","1999","Other degree","higher vocational","","","",""
"Min 1x per month","1999","Other degree","higher education","","","",""
"Min 1x per month","1999","no degree/no degree yet","in school","","","",""
"Min 1x per month","1999","no degree/no degree yet","inadequately","","","",""
"Min 1x per month","1999","no degree/no degree yet","general elemantary","","","",""
"Min 1x per month","1999","no degree/no degree yet","middle vocational","","","",""
"Min 1x per month","1999","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per month","1999","no degree/no degree yet","higher vocational","","","",""
"Min 1x per month","1999","no degree/no degree yet","higher education","","","",""
"Rarely","1999","lower secondary degree","in school","","","",""
"Rarely","1999","lower secondary degree","inadequately","","","",""
"Rarely","1999","lower secondary degree","general elemantary","","","",""
"Rarely","1999","lower secondary degree","middle vocational","","","",""
"Rarely","1999","lower secondary degree","vocational + Abi","","","",""
"Rarely","1999","lower secondary degree","higher vocational","","","",""
"Rarely","1999","lower secondary degree","higher education","","","",""
"Rarely","1999","secondary school degree","in school","","","",""
"Rarely","1999","secondary school degree","inadequately","","","",""
"Rarely","1999","secondary school degree","general elemantary","","","",""
"Rarely","1999","secondary school degree","middle vocational","","","",""
"Rarely","1999","secondary school degree","vocational + Abi","","","",""
"Rarely","1999","secondary school degree","higher vocational","","","",""
"Rarely","1999","secondary school degree","higher education","","","",""
"Rarely","1999","college entrance qualification","in school","","","",""
"Rarely","1999","college entrance qualification","inadequately","","","",""
"Rarely","1999","college entrance qualification","general elemantary","","","",""
"Rarely","1999","college entrance qualification","middle vocational","","","",""
"Rarely","1999","college entrance qualification","vocational + Abi","","","",""
"Rarely","1999","college entrance qualification","higher vocational","","","",""
"Rarely","1999","college entrance qualification","higher education","","","",""
"Rarely","1999","Other degree","in school","","","",""
"Rarely","1999","Other degree","inadequately","","","",""
"Rarely","1999","Other degree","general elemantary","","","",""
"Rarely","1999","Other degree","middle vocational","","","",""
"Rarely","1999","Other degree","vocational + Abi","","","",""
"Rarely","1999","Other degree","higher vocational","","","",""
"Rarely","1999","Other degree","higher education","","","",""
"Rarely","1999","no degree/no degree yet","in school","","","",""
"Rarely","1999","no degree/no degree yet","inadequately","","","",""
"Rarely","1999","no degree/no degree yet","general elemantary","","","",""
"Rarely","1999","no degree/no degree yet","middle vocational","","","",""
"Rarely","1999","no degree/no degree yet","vocational + Abi","","","",""
"Rarely","1999","no degree/no degree yet","higher vocational","","","",""
"Rarely","1999","no degree/no degree yet","higher education","","","",""
"Never","1999","lower secondary degree","in school","","","",""
"Never","1999","lower secondary degree","inadequately","","","",""
"Never","1999","lower secondary degree","general elemantary","","","",""
"Never","1999","lower secondary degree","middle vocational","","","",""
"Never","1999","lower secondary degree","vocational + Abi","","","",""
"Never","1999","lower secondary degree","higher vocational","","","",""
"Never","1999","lower secondary degree","higher education","","","",""
"Never","1999","secondary school degree","in school","","","",""
"Never","1999","secondary school degree","inadequately","","","",""
"Never","1999","secondary school degree","general elemantary","","","",""
"Never","1999","secondary school degree","middle vocational","","","",""
"Never","1999","secondary school degree","vocational + Abi","","","",""
"Never","1999","secondary school degree","higher vocational","","","",""
"Never","1999","secondary school degree","higher education","","","",""
"Never","1999","college entrance qualification","in school","","","",""
"Never","1999","college entrance qualification","inadequately","","","",""
"Never","1999","college entrance qualification","general elemantary","","","",""
"Never","1999","college entrance qualification","middle vocational","","","",""
"Never","1999","college entrance qualification","vocational + Abi","","","",""
"Never","1999","college entrance qualification","higher vocational","","","",""
"Never","1999","college entrance qualification","higher education","","","",""
"Never","1999","Other degree","in school","","","",""
"Never","1999","Other degree","inadequately","","","",""
"Never","1999","Other degree","general elemantary","","","",""
"Never","1999","Other degree","middle vocational","","","",""
"Never","1999","Other degree","vocational + Abi","","","",""
"Never","1999","Other degree","higher vocational","","","",""
"Never","1999","Other degree","higher education","","","",""
"Never","1999","no degree/no degree yet","in school","","","",""
"Never","1999","no degree/no degree yet","inadequately","","","",""
"Never","1999","no degree/no degree yet","general elemantary","","","",""
"Never","1999","no degree/no degree yet","middle vocational","","","",""
"Never","1999","no degree/no degree yet","vocational + Abi","","","",""
"Never","1999","no degree/no degree yet","higher vocational","","","",""
"Never","1999","no degree/no degree yet","higher education","","","",""
"Daily","2000","lower secondary degree","in school","","","",""
"Daily","2000","lower secondary degree","inadequately","","","",""
"Daily","2000","lower secondary degree","general elemantary","","","",""
"Daily","2000","lower secondary degree","middle vocational","","","",""
"Daily","2000","lower secondary degree","vocational + Abi","","","",""
"Daily","2000","lower secondary degree","higher vocational","","","",""
"Daily","2000","lower secondary degree","higher education","","","",""
"Daily","2000","secondary school degree","in school","","","",""
"Daily","2000","secondary school degree","inadequately","","","",""
"Daily","2000","secondary school degree","general elemantary","","","",""
"Daily","2000","secondary school degree","middle vocational","","","",""
"Daily","2000","secondary school degree","vocational + Abi","","","",""
"Daily","2000","secondary school degree","higher vocational","","","",""
"Daily","2000","secondary school degree","higher education","","","",""
"Daily","2000","college entrance qualification","in school","","","",""
"Daily","2000","college entrance qualification","inadequately","","","",""
"Daily","2000","college entrance qualification","general elemantary","","","",""
"Daily","2000","college entrance qualification","middle vocational","","","",""
"Daily","2000","college entrance qualification","vocational + Abi","","","",""
"Daily","2000","college entrance qualification","higher vocational","","","",""
"Daily","2000","college entrance qualification","higher education","","","",""
"Daily","2000","Other degree","in school","","","",""
"Daily","2000","Other degree","inadequately","","","",""
"Daily","2000","Other degree","general elemantary","","","",""
"Daily","2000","Other degree","middle vocational","","","",""
"Daily","2000","Other degree","vocational + Abi","","","",""
"Daily","2000","Other degree","higher vocational","","","",""
"Daily","2000","Other degree","higher education","","","",""
"Daily","2000","no degree/no degree yet","in school","","","",""
"Daily","2000","no degree/no degree yet","inadequately","","","",""
"Daily","2000","no degree/no degree yet","general elemantary","","","",""
"Daily","2000","no degree/no degree yet","middle vocational","","","",""
"Daily","2000","no degree/no degree yet","vocational + Abi","","","",""
"Daily","2000","no degree/no degree yet","higher vocational","","","",""
"Daily","2000","no degree/no degree yet","higher education","","","",""
"Min 1x per week","2000","lower secondary degree","in school","","","",""
"Min 1x per week","2000","lower secondary degree","inadequately","","","",""
"Min 1x per week","2000","lower secondary degree","general elemantary","","","",""
"Min 1x per week","2000","lower secondary degree","middle vocational","","","",""
"Min 1x per week","2000","lower secondary degree","vocational + Abi","","","",""
"Min 1x per week","2000","lower secondary degree","higher vocational","","","",""
"Min 1x per week","2000","lower secondary degree","higher education","","","",""
"Min 1x per week","2000","secondary school degree","in school","","","",""
"Min 1x per week","2000","secondary school degree","inadequately","","","",""
"Min 1x per week","2000","secondary school degree","general elemantary","","","",""
"Min 1x per week","2000","secondary school degree","middle vocational","","","",""
"Min 1x per week","2000","secondary school degree","vocational + Abi","","","",""
"Min 1x per week","2000","secondary school degree","higher vocational","","","",""
"Min 1x per week","2000","secondary school degree","higher education","","","",""
"Min 1x per week","2000","college entrance qualification","in school","","","",""
"Min 1x per week","2000","college entrance qualification","inadequately","","","",""
"Min 1x per week","2000","college entrance qualification","general elemantary","","","",""
"Min 1x per week","2000","college entrance qualification","middle vocational","","","",""
"Min 1x per week","2000","college entrance qualification","vocational + Abi","","","",""
"Min 1x per week","2000","college entrance qualification","higher vocational","","","",""
"Min 1x per week","2000","college entrance qualification","higher education","","","",""
"Min 1x per week","2000","Other degree","in school","","","",""
"Min 1x per week","2000","Other degree","inadequately","","","",""
"Min 1x per week","2000","Other degree","general elemantary","","","",""
"Min 1x per week","2000","Other degree","middle vocational","","","",""
"Min 1x per week","2000","Other degree","vocational + Abi","","","",""
"Min 1x per week","2000","Other degree","higher vocational","","","",""
"Min 1x per week","2000","Other degree","higher education","","","",""
"Min 1x per week","2000","no degree/no degree yet","in school","","","",""
"Min 1x per week","2000","no degree/no degree yet","inadequately","","","",""
"Min 1x per week","2000","no degree/no degree yet","general elemantary","","","",""
"Min 1x per week","2000","no degree/no degree yet","middle vocational","","","",""
"Min 1x per week","2000","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per week","2000","no degree/no degree yet","higher vocational","","","",""
"Min 1x per week","2000","no degree/no degree yet","higher education","","","",""
"Min 1x per month","2000","lower secondary degree","in school","","","",""
"Min 1x per month","2000","lower secondary degree","inadequately","","","",""
"Min 1x per month","2000","lower secondary degree","general elemantary","","","",""
"Min 1x per month","2000","lower secondary degree","middle vocational","","","",""
"Min 1x per month","2000","lower secondary degree","vocational + Abi","","","",""
"Min 1x per month","2000","lower secondary degree","higher vocational","","","",""
"Min 1x per month","2000","lower secondary degree","higher education","","","",""
"Min 1x per month","2000","secondary school degree","in school","","","",""
"Min 1x per month","2000","secondary school degree","inadequately","","","",""
"Min 1x per month","2000","secondary school degree","general elemantary","","","",""
"Min 1x per month","2000","secondary school degree","middle vocational","","","",""
"Min 1x per month","2000","secondary school degree","vocational + Abi","","","",""
"Min 1x per month","2000","secondary school degree","higher vocational","","","",""
"Min 1x per month","2000","secondary school degree","higher education","","","",""
"Min 1x per month","2000","college entrance qualification","in school","","","",""
"Min 1x per month","2000","college entrance qualification","inadequately","","","",""
"Min 1x per month","2000","college entrance qualification","general elemantary","","","",""
"Min 1x per month","2000","college entrance qualification","middle vocational","","","",""
"Min 1x per month","2000","college entrance qualification","vocational + Abi","","","",""
"Min 1x per month","2000","college entrance qualification","higher vocational","","","",""
"Min 1x per month","2000","college entrance qualification","higher education","","","",""
"Min 1x per month","2000","Other degree","in school","","","",""
"Min 1x per month","2000","Other degree","inadequately","","","",""
"Min 1x per month","2000","Other degree","general elemantary","","","",""
"Min 1x per month","2000","Other degree","middle vocational","","","",""
"Min 1x per month","2000","Other degree","vocational + Abi","","","",""
"Min 1x per month","2000","Other degree","higher vocational","","","",""
"Min 1x per month","2000","Other degree","higher education","","","",""
"Min 1x per month","2000","no degree/no degree yet","in school","","","",""
"Min 1x per month","2000","no degree/no degree yet","inadequately","","","",""
"Min 1x per month","2000","no degree/no degree yet","general elemantary","","","",""
"Min 1x per month","2000","no degree/no degree yet","middle vocational","","","",""
"Min 1x per month","2000","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per month","2000","no degree/no degree yet","higher vocational","","","",""
"Min 1x per month","2000","no degree/no degree yet","higher education","","","",""
"Rarely","2000","lower secondary degree","in school","","","",""
"Rarely","2000","lower secondary degree","inadequately","","","",""
"Rarely","2000","lower secondary degree","general elemantary","","","",""
"Rarely","2000","lower secondary degree","middle vocational","","","",""
"Rarely","2000","lower secondary degree","vocational + Abi","","","",""
"Rarely","2000","lower secondary degree","higher vocational","","","",""
"Rarely","2000","lower secondary degree","higher education","","","",""
"Rarely","2000","secondary school degree","in school","","","",""
"Rarely","2000","secondary school degree","inadequately","","","",""
"Rarely","2000","secondary school degree","general elemantary","","","",""
"Rarely","2000","secondary school degree","middle vocational","","","",""
"Rarely","2000","secondary school degree","vocational + Abi","","","",""
"Rarely","2000","secondary school degree","higher vocational","","","",""
"Rarely","2000","secondary school degree","higher education","","","",""
"Rarely","2000","college entrance qualification","in school","","","",""
"Rarely","2000","college entrance qualification","inadequately","","","",""
"Rarely","2000","college entrance qualification","general elemantary","","","",""
"Rarely","2000","college entrance qualification","middle vocational","","","",""
"Rarely","2000","college entrance qualification","vocational + Abi","","","",""
"Rarely","2000","college entrance qualification","higher vocational","","","",""
"Rarely","2000","college entrance qualification","higher education","","","",""
"Rarely","2000","Other degree","in school","","","",""
"Rarely","2000","Other degree","inadequately","","","",""
"Rarely","2000","Other degree","general elemantary","","","",""
"Rarely","2000","Other degree","middle vocational","","","",""
"Rarely","2000","Other degree","vocational + Abi","","","",""
"Rarely","2000","Other degree","higher vocational","","","",""
"Rarely","2000","Other degree","higher education","","","",""
"Rarely","2000","no degree/no degree yet","in school","","","",""
"Rarely","2000","no degree/no degree yet","inadequately","","","",""
"Rarely","2000","no degree/no degree yet","general elemantary","","","",""
"Rarely","2000","no degree/no degree yet","middle vocational","","","",""
"Rarely","2000","no degree/no degree yet","vocational + Abi","","","",""
"Rarely","2000","no degree/no degree yet","higher vocational","","","",""
"Rarely","2000","no degree/no degree yet","higher education","","","",""
"Never","2000","lower secondary degree","in school","","","",""
"Never","2000","lower secondary degree","inadequately","","","",""
"Never","2000","lower secondary degree","general elemantary","","","",""
"Never","2000","lower secondary degree","middle vocational","","","",""
"Never","2000","lower secondary degree","vocational + Abi","","","",""
"Never","2000","lower secondary degree","higher vocational","","","",""
"Never","2000","lower secondary degree","higher education","","","",""
"Never","2000","secondary school degree","in school","","","",""
"Never","2000","secondary school degree","inadequately","","","",""
"Never","2000","secondary school degree","general elemantary","","","",""
"Never","2000","secondary school degree","middle vocational","","","",""
"Never","2000","secondary school degree","vocational + Abi","","","",""
"Never","2000","secondary school degree","higher vocational","","","",""
"Never","2000","secondary school degree","higher education","","","",""
"Never","2000","college entrance qualification","in school","","","",""
"Never","2000","college entrance qualification","inadequately","","","",""
"Never","2000","college entrance qualification","general elemantary","","","",""
"Never","2000","college entrance qualification","middle vocational","","","",""
"Never","2000","college entrance qualification","vocational + Abi","","","",""
"Never","2000","college entrance qualification","higher vocational","","","",""
"Never","2000","college entrance qualification","higher education","","","",""
"Never","2000","Other degree","in school","","","",""
"Never","2000","Other degree","inadequately","","","",""
"Never","2000","Other degree","general elemantary","","","",""
"Never","2000","Other degree","middle vocational","","","",""
"Never","2000","Other degree","vocational + Abi","","","",""
"Never","2000","Other degree","higher vocational","","","",""
"Never","2000","Other degree","higher education","","","",""
"Never","2000","no degree/no degree yet","in school","","","",""
"Never","2000","no degree/no degree yet","inadequately","","","",""
"Never","2000","no degree/no degree yet","general elemantary","","","",""
"Never","2000","no degree/no degree yet","middle vocational","","","",""
"Never","2000","no degree/no degree yet","vocational + Abi","","","",""
"Never","2000","no degree/no degree yet","higher vocational","","","",""
"Never","2000","no degree/no degree yet","higher education","","","",""
"Daily","2001","lower secondary degree","in school","","","",""
"Daily","2001","lower secondary degree","inadequately","","","",""
"Daily","2001","lower secondary degree","general elemantary","","","",""
"Daily","2001","lower secondary degree","middle vocational","","","",""
"Daily","2001","lower secondary degree","vocational + Abi","","","",""
"Daily","2001","lower secondary degree","higher vocational","","","",""
"Daily","2001","lower secondary degree","higher education","","","",""
"Daily","2001","secondary school degree","in school","","","",""
"Daily","2001","secondary school degree","inadequately","","","",""
"Daily","2001","secondary school degree","general elemantary","","","",""
"Daily","2001","secondary school degree","middle vocational","","","",""
"Daily","2001","secondary school degree","vocational + Abi","","","",""
"Daily","2001","secondary school degree","higher vocational","","","",""
"Daily","2001","secondary school degree","higher education","","","",""
"Daily","2001","college entrance qualification","in school","","","",""
"Daily","2001","college entrance qualification","inadequately","","","",""
"Daily","2001","college entrance qualification","general elemantary","","","",""
"Daily","2001","college entrance qualification","middle vocational","","","",""
"Daily","2001","college entrance qualification","vocational + Abi","","","",""
"Daily","2001","college entrance qualification","higher vocational","","","",""
"Daily","2001","college entrance qualification","higher education","","","",""
"Daily","2001","Other degree","in school","","","",""
"Daily","2001","Other degree","inadequately","","","",""
"Daily","2001","Other degree","general elemantary","","","",""
"Daily","2001","Other degree","middle vocational","","","",""
"Daily","2001","Other degree","vocational + Abi","","","",""
"Daily","2001","Other degree","higher vocational","","","",""
"Daily","2001","Other degree","higher education","","","",""
"Daily","2001","no degree/no degree yet","in school","","","",""
"Daily","2001","no degree/no degree yet","inadequately","","","",""
"Daily","2001","no degree/no degree yet","general elemantary","","","",""
"Daily","2001","no degree/no degree yet","middle vocational","","","",""
"Daily","2001","no degree/no degree yet","vocational + Abi","","","",""
"Daily","2001","no degree/no degree yet","higher vocational","","","",""
"Daily","2001","no degree/no degree yet","higher education","","","",""
"Min 1x per week","2001","lower secondary degree","in school","","","",""
"Min 1x per week","2001","lower secondary degree","inadequately","","","",""
"Min 1x per week","2001","lower secondary degree","general elemantary","","","",""
"Min 1x per week","2001","lower secondary degree","middle vocational","","","",""
"Min 1x per week","2001","lower secondary degree","vocational + Abi","","","",""
"Min 1x per week","2001","lower secondary degree","higher vocational","","","",""
"Min 1x per week","2001","lower secondary degree","higher education","","","",""
"Min 1x per week","2001","secondary school degree","in school","","","",""
"Min 1x per week","2001","secondary school degree","inadequately","","","",""
"Min 1x per week","2001","secondary school degree","general elemantary","","","",""
"Min 1x per week","2001","secondary school degree","middle vocational","","","",""
"Min 1x per week","2001","secondary school degree","vocational + Abi","","","",""
"Min 1x per week","2001","secondary school degree","higher vocational","","","",""
"Min 1x per week","2001","secondary school degree","higher education","","","",""
"Min 1x per week","2001","college entrance qualification","in school","","","",""
"Min 1x per week","2001","college entrance qualification","inadequately","","","",""
"Min 1x per week","2001","college entrance qualification","general elemantary","","","",""
"Min 1x per week","2001","college entrance qualification","middle vocational","","","",""
"Min 1x per week","2001","college entrance qualification","vocational + Abi","","","",""
"Min 1x per week","2001","college entrance qualification","higher vocational","","","",""
"Min 1x per week","2001","college entrance qualification","higher education","","","",""
"Min 1x per week","2001","Other degree","in school","","","",""
"Min 1x per week","2001","Other degree","inadequately","","","",""
"Min 1x per week","2001","Other degree","general elemantary","","","",""
"Min 1x per week","2001","Other degree","middle vocational","","","",""
"Min 1x per week","2001","Other degree","vocational + Abi","","","",""
"Min 1x per week","2001","Other degree","higher vocational","","","",""
"Min 1x per week","2001","Other degree","higher education","","","",""
"Min 1x per week","2001","no degree/no degree yet","in school","","","",""
"Min 1x per week","2001","no degree/no degree yet","inadequately","","","",""
