"pli0081","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","1996","lower secondary degree","1-pers.-HH","","","",""
"Min 1x per month","1996","lower secondary degree","(Married) couple without C. ","","","",""
"Min 1x per month","1996","lower secondary degree","Single parent ","","","",""
"Min 1x per month","1996","lower secondary degree","Couple + C. LE 16 ","","","",""
"Min 1x per month","1996","lower secondary degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","1996","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1996","secondary school degree","1-pers.-HH","","","",""
"Min 1x per month","1996","secondary school degree","(Married) couple without C. ","","","",""
"Min 1x per month","1996","secondary school degree","Single parent ","","","",""
"Min 1x per month","1996","secondary school degree","Couple + C. LE 16 ","","","",""
"Min 1x per month","1996","secondary school degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","1996","secondary school degree","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1996","college entrance qualification","1-pers.-HH","","","",""
"Min 1x per month","1996","college entrance qualification","(Married) couple without C. ","","","",""
"Min 1x per month","1996","college entrance qualification","Single parent ","","","",""
"Min 1x per month","1996","college entrance qualification","Couple + C. LE 16 ","","","",""
"Min 1x per month","1996","college entrance qualification","Couple + C. GT 16 ","","","",""
"Min 1x per month","1996","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1996","Other degree","1-pers.-HH","","","",""
"Min 1x per month","1996","Other degree","(Married) couple without C. ","","","",""
"Min 1x per month","1996","Other degree","Single parent ","","","",""
"Min 1x per month","1996","Other degree","Couple + C. LE 16 ","","","",""
"Min 1x per month","1996","Other degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","1996","Other degree","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1996","no degree/no degree yet","1-pers.-HH","","","",""
"Min 1x per month","1996","no degree/no degree yet","(Married) couple without C. ","","","",""
"Min 1x per month","1996","no degree/no degree yet","Single parent ","","","",""
"Min 1x per month","1996","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Min 1x per month","1996","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Min 1x per month","1996","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Rarely","1996","lower secondary degree","1-pers.-HH","","","",""
"Rarely","1996","lower secondary degree","(Married) couple without C. ","","","",""
"Rarely","1996","lower secondary degree","Single parent ","","","",""
"Rarely","1996","lower secondary degree","Couple + C. LE 16 ","","","",""
"Rarely","1996","lower secondary degree","Couple + C. GT 16 ","","","",""
"Rarely","1996","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Rarely","1996","secondary school degree","1-pers.-HH","","","",""
"Rarely","1996","secondary school degree","(Married) couple without C. ","","","",""
"Rarely","1996","secondary school degree","Single parent ","","","",""
"Rarely","1996","secondary school degree","Couple + C. LE 16 ","","","",""
"Rarely","1996","secondary school degree","Couple + C. GT 16 ","","","",""
"Rarely","1996","secondary school degree","Couple + C. LE and GT 16","","","",""
"Rarely","1996","college entrance qualification","1-pers.-HH","","","",""
"Rarely","1996","college entrance qualification","(Married) couple without C. ","","","",""
"Rarely","1996","college entrance qualification","Single parent ","","","",""
"Rarely","1996","college entrance qualification","Couple + C. LE 16 ","","","",""
"Rarely","1996","college entrance qualification","Couple + C. GT 16 ","","","",""
"Rarely","1996","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Rarely","1996","Other degree","1-pers.-HH","","","",""
"Rarely","1996","Other degree","(Married) couple without C. ","","","",""
"Rarely","1996","Other degree","Single parent ","","","",""
"Rarely","1996","Other degree","Couple + C. LE 16 ","","","",""
"Rarely","1996","Other degree","Couple + C. GT 16 ","","","",""
"Rarely","1996","Other degree","Couple + C. LE and GT 16","","","",""
"Rarely","1996","no degree/no degree yet","1-pers.-HH","","","",""
"Rarely","1996","no degree/no degree yet","(Married) couple without C. ","","","",""
"Rarely","1996","no degree/no degree yet","Single parent ","","","",""
"Rarely","1996","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Rarely","1996","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Rarely","1996","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Never","1996","lower secondary degree","1-pers.-HH","","","",""
"Never","1996","lower secondary degree","(Married) couple without C. ","","","",""
"Never","1996","lower secondary degree","Single parent ","","","",""
"Never","1996","lower secondary degree","Couple + C. LE 16 ","","","",""
"Never","1996","lower secondary degree","Couple + C. GT 16 ","","","",""
"Never","1996","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Never","1996","secondary school degree","1-pers.-HH","","","",""
"Never","1996","secondary school degree","(Married) couple without C. ","","","",""
"Never","1996","secondary school degree","Single parent ","","","",""
"Never","1996","secondary school degree","Couple + C. LE 16 ","","","",""
"Never","1996","secondary school degree","Couple + C. GT 16 ","","","",""
"Never","1996","secondary school degree","Couple + C. LE and GT 16","","","",""
"Never","1996","college entrance qualification","1-pers.-HH","","","",""
"Never","1996","college entrance qualification","(Married) couple without C. ","","","",""
"Never","1996","college entrance qualification","Single parent ","","","",""
"Never","1996","college entrance qualification","Couple + C. LE 16 ","","","",""
"Never","1996","college entrance qualification","Couple + C. GT 16 ","","","",""
"Never","1996","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Never","1996","Other degree","1-pers.-HH","","","",""
"Never","1996","Other degree","(Married) couple without C. ","","","",""
"Never","1996","Other degree","Single parent ","","","",""
"Never","1996","Other degree","Couple + C. LE 16 ","","","",""
"Never","1996","Other degree","Couple + C. GT 16 ","","","",""
"Never","1996","Other degree","Couple + C. LE and GT 16","","","",""
"Never","1996","no degree/no degree yet","1-pers.-HH","","","",""
"Never","1996","no degree/no degree yet","(Married) couple without C. ","","","",""
"Never","1996","no degree/no degree yet","Single parent ","","","",""
"Never","1996","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Never","1996","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Never","1996","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Daily","1997","lower secondary degree","1-pers.-HH","","","",""
"Daily","1997","lower secondary degree","(Married) couple without C. ","","","",""
"Daily","1997","lower secondary degree","Single parent ","","","",""
"Daily","1997","lower secondary degree","Couple + C. LE 16 ","","","",""
"Daily","1997","lower secondary degree","Couple + C. GT 16 ","","","",""
"Daily","1997","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Daily","1997","secondary school degree","1-pers.-HH","","","",""
"Daily","1997","secondary school degree","(Married) couple without C. ","","","",""
"Daily","1997","secondary school degree","Single parent ","","","",""
"Daily","1997","secondary school degree","Couple + C. LE 16 ","","","",""
"Daily","1997","secondary school degree","Couple + C. GT 16 ","","","",""
"Daily","1997","secondary school degree","Couple + C. LE and GT 16","","","",""
"Daily","1997","college entrance qualification","1-pers.-HH","","","",""
"Daily","1997","college entrance qualification","(Married) couple without C. ","","","",""
"Daily","1997","college entrance qualification","Single parent ","","","",""
"Daily","1997","college entrance qualification","Couple + C. LE 16 ","","","",""
"Daily","1997","college entrance qualification","Couple + C. GT 16 ","","","",""
"Daily","1997","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Daily","1997","Other degree","1-pers.-HH","","","",""
"Daily","1997","Other degree","(Married) couple without C. ","","","",""
"Daily","1997","Other degree","Single parent ","","","",""
"Daily","1997","Other degree","Couple + C. LE 16 ","","","",""
"Daily","1997","Other degree","Couple + C. GT 16 ","","","",""
"Daily","1997","Other degree","Couple + C. LE and GT 16","","","",""
"Daily","1997","no degree/no degree yet","1-pers.-HH","","","",""
"Daily","1997","no degree/no degree yet","(Married) couple without C. ","","","",""
"Daily","1997","no degree/no degree yet","Single parent ","","","",""
"Daily","1997","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Daily","1997","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Daily","1997","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1997","lower secondary degree","1-pers.-HH","","","",""
"Min 1x per week","1997","lower secondary degree","(Married) couple without C. ","","","",""
"Min 1x per week","1997","lower secondary degree","Single parent ","","","",""
"Min 1x per week","1997","lower secondary degree","Couple + C. LE 16 ","","","",""
"Min 1x per week","1997","lower secondary degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","1997","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1997","secondary school degree","1-pers.-HH","","","",""
"Min 1x per week","1997","secondary school degree","(Married) couple without C. ","","","",""
"Min 1x per week","1997","secondary school degree","Single parent ","","","",""
"Min 1x per week","1997","secondary school degree","Couple + C. LE 16 ","","","",""
"Min 1x per week","1997","secondary school degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","1997","secondary school degree","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1997","college entrance qualification","1-pers.-HH","","","",""
"Min 1x per week","1997","college entrance qualification","(Married) couple without C. ","","","",""
"Min 1x per week","1997","college entrance qualification","Single parent ","","","",""
"Min 1x per week","1997","college entrance qualification","Couple + C. LE 16 ","","","",""
"Min 1x per week","1997","college entrance qualification","Couple + C. GT 16 ","","","",""
"Min 1x per week","1997","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1997","Other degree","1-pers.-HH","","","",""
"Min 1x per week","1997","Other degree","(Married) couple without C. ","","","",""
"Min 1x per week","1997","Other degree","Single parent ","","","",""
"Min 1x per week","1997","Other degree","Couple + C. LE 16 ","","","",""
"Min 1x per week","1997","Other degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","1997","Other degree","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1997","no degree/no degree yet","1-pers.-HH","","","",""
"Min 1x per week","1997","no degree/no degree yet","(Married) couple without C. ","","","",""
"Min 1x per week","1997","no degree/no degree yet","Single parent ","","","",""
"Min 1x per week","1997","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Min 1x per week","1997","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Min 1x per week","1997","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1997","lower secondary degree","1-pers.-HH","","","",""
"Min 1x per month","1997","lower secondary degree","(Married) couple without C. ","","","",""
"Min 1x per month","1997","lower secondary degree","Single parent ","","","",""
"Min 1x per month","1997","lower secondary degree","Couple + C. LE 16 ","","","",""
"Min 1x per month","1997","lower secondary degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","1997","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1997","secondary school degree","1-pers.-HH","","","",""
"Min 1x per month","1997","secondary school degree","(Married) couple without C. ","","","",""
"Min 1x per month","1997","secondary school degree","Single parent ","","","",""
"Min 1x per month","1997","secondary school degree","Couple + C. LE 16 ","","","",""
"Min 1x per month","1997","secondary school degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","1997","secondary school degree","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1997","college entrance qualification","1-pers.-HH","","","",""
"Min 1x per month","1997","college entrance qualification","(Married) couple without C. ","","","",""
"Min 1x per month","1997","college entrance qualification","Single parent ","","","",""
"Min 1x per month","1997","college entrance qualification","Couple + C. LE 16 ","","","",""
"Min 1x per month","1997","college entrance qualification","Couple + C. GT 16 ","","","",""
"Min 1x per month","1997","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1997","Other degree","1-pers.-HH","","","",""
"Min 1x per month","1997","Other degree","(Married) couple without C. ","","","",""
"Min 1x per month","1997","Other degree","Single parent ","","","",""
"Min 1x per month","1997","Other degree","Couple + C. LE 16 ","","","",""
"Min 1x per month","1997","Other degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","1997","Other degree","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1997","no degree/no degree yet","1-pers.-HH","","","",""
"Min 1x per month","1997","no degree/no degree yet","(Married) couple without C. ","","","",""
"Min 1x per month","1997","no degree/no degree yet","Single parent ","","","",""
"Min 1x per month","1997","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Min 1x per month","1997","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Min 1x per month","1997","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Rarely","1997","lower secondary degree","1-pers.-HH","","","",""
"Rarely","1997","lower secondary degree","(Married) couple without C. ","","","",""
"Rarely","1997","lower secondary degree","Single parent ","","","",""
"Rarely","1997","lower secondary degree","Couple + C. LE 16 ","","","",""
"Rarely","1997","lower secondary degree","Couple + C. GT 16 ","","","",""
"Rarely","1997","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Rarely","1997","secondary school degree","1-pers.-HH","","","",""
"Rarely","1997","secondary school degree","(Married) couple without C. ","","","",""
"Rarely","1997","secondary school degree","Single parent ","","","",""
"Rarely","1997","secondary school degree","Couple + C. LE 16 ","","","",""
"Rarely","1997","secondary school degree","Couple + C. GT 16 ","","","",""
"Rarely","1997","secondary school degree","Couple + C. LE and GT 16","","","",""
"Rarely","1997","college entrance qualification","1-pers.-HH","","","",""
"Rarely","1997","college entrance qualification","(Married) couple without C. ","","","",""
"Rarely","1997","college entrance qualification","Single parent ","","","",""
"Rarely","1997","college entrance qualification","Couple + C. LE 16 ","","","",""
"Rarely","1997","college entrance qualification","Couple + C. GT 16 ","","","",""
"Rarely","1997","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Rarely","1997","Other degree","1-pers.-HH","","","",""
"Rarely","1997","Other degree","(Married) couple without C. ","","","",""
"Rarely","1997","Other degree","Single parent ","","","",""
"Rarely","1997","Other degree","Couple + C. LE 16 ","","","",""
"Rarely","1997","Other degree","Couple + C. GT 16 ","","","",""
"Rarely","1997","Other degree","Couple + C. LE and GT 16","","","",""
"Rarely","1997","no degree/no degree yet","1-pers.-HH","","","",""
"Rarely","1997","no degree/no degree yet","(Married) couple without C. ","","","",""
"Rarely","1997","no degree/no degree yet","Single parent ","","","",""
"Rarely","1997","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Rarely","1997","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Rarely","1997","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Never","1997","lower secondary degree","1-pers.-HH","","","",""
"Never","1997","lower secondary degree","(Married) couple without C. ","","","",""
"Never","1997","lower secondary degree","Single parent ","","","",""
"Never","1997","lower secondary degree","Couple + C. LE 16 ","","","",""
"Never","1997","lower secondary degree","Couple + C. GT 16 ","","","",""
"Never","1997","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Never","1997","secondary school degree","1-pers.-HH","","","",""
"Never","1997","secondary school degree","(Married) couple without C. ","","","",""
"Never","1997","secondary school degree","Single parent ","","","",""
"Never","1997","secondary school degree","Couple + C. LE 16 ","","","",""
"Never","1997","secondary school degree","Couple + C. GT 16 ","","","",""
"Never","1997","secondary school degree","Couple + C. LE and GT 16","","","",""
"Never","1997","college entrance qualification","1-pers.-HH","","","",""
"Never","1997","college entrance qualification","(Married) couple without C. ","","","",""
"Never","1997","college entrance qualification","Single parent ","","","",""
"Never","1997","college entrance qualification","Couple + C. LE 16 ","","","",""
"Never","1997","college entrance qualification","Couple + C. GT 16 ","","","",""
"Never","1997","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Never","1997","Other degree","1-pers.-HH","","","",""
"Never","1997","Other degree","(Married) couple without C. ","","","",""
"Never","1997","Other degree","Single parent ","","","",""
"Never","1997","Other degree","Couple + C. LE 16 ","","","",""
"Never","1997","Other degree","Couple + C. GT 16 ","","","",""
"Never","1997","Other degree","Couple + C. LE and GT 16","","","",""
"Never","1997","no degree/no degree yet","1-pers.-HH","","","",""
"Never","1997","no degree/no degree yet","(Married) couple without C. ","","","",""
"Never","1997","no degree/no degree yet","Single parent ","","","",""
"Never","1997","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Never","1997","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Never","1997","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Daily","1998","lower secondary degree","1-pers.-HH","122","0.137173675887504","0.113554411459303","0.160792940315705"
"Daily","1998","lower secondary degree","(Married) couple without C. ","178","0.0754998126232285","0.0642001654688283","0.0867994597776286"
"Daily","1998","lower secondary degree","Single parent ","30","0.0964099847347731","0.0612042892943215","0.131615680175225"
"Daily","1998","lower secondary degree","Couple + C. LE 16 ","114","0.109060843533743","0.0891549769447943","0.128966710122693"
"Daily","1998","lower secondary degree","Couple + C. GT 16 ","81","0.0798202104070867","0.061984966192505","0.0976554546216683"
"Daily","1998","lower secondary degree","Couple + C. LE and GT 16","23","","",""
"Daily","1998","secondary school degree","1-pers.-HH","33","0.0612030651760744","0.0384407878933076","0.0839653424588412"
"Daily","1998","secondary school degree","(Married) couple without C. ","57","0.0611736128308733","0.045285691396971","0.0770615342647757"
"Daily","1998","secondary school degree","Single parent ","22","","",""
"Daily","1998","secondary school degree","Couple + C. LE 16 ","79","0.0591232579194671","0.0454976472824851","0.0727488685564491"
"Daily","1998","secondary school degree","Couple + C. GT 16 ","37","0.0552920228301678","0.0379473862449378","0.0726366594153978"
"Daily","1998","secondary school degree","Couple + C. LE and GT 16","18","","",""
"Daily","1998","college entrance qualification","1-pers.-HH","13","","",""
"Daily","1998","college entrance qualification","(Married) couple without C. ","31","0.0435988430159054","0.0274863390343128","0.059711346997498"
"Daily","1998","college entrance qualification","Single parent ","10","","",""
"Daily","1998","college entrance qualification","Couple + C. LE 16 ","27","","",""
"Daily","1998","college entrance qualification","Couple + C. GT 16 ","15","","",""
"Daily","1998","college entrance qualification","Couple + C. LE and GT 16","3","","",""
"Daily","1998","Other degree","1-pers.-HH","12","","",""
"Daily","1998","Other degree","(Married) couple without C. ","22","","",""
"Daily","1998","Other degree","Single parent ","3","","",""
"Daily","1998","Other degree","Couple + C. LE 16 ","33","0.137573573690992","0.095378995896143","0.179768151485841"
"Daily","1998","Other degree","Couple + C. GT 16 ","30","0.0978835897901053","0.0596460154563875","0.136121164123823"
"Daily","1998","Other degree","Couple + C. LE and GT 16","11","","",""
"Daily","1998","no degree/no degree yet","1-pers.-HH","7","","",""
"Daily","1998","no degree/no degree yet","(Married) couple without C. ","19","","",""
"Daily","1998","no degree/no degree yet","Single parent ","6","","",""
"Daily","1998","no degree/no degree yet","Couple + C. LE 16 ","14","","",""
"Daily","1998","no degree/no degree yet","Couple + C. GT 16 ","37","0.116865552609177","0.0774348358272539","0.1562962693911"
"Daily","1998","no degree/no degree yet","Couple + C. LE and GT 16","12","","",""
"Min 1x per week","1998","lower secondary degree","1-pers.-HH","350","0.406145503690137","0.372428409745201","0.439862597635073"
"Min 1x per week","1998","lower secondary degree","(Married) couple without C. ","934","0.430880867060362","0.409701223753226","0.452060510367499"
"Min 1x per week","1998","lower secondary degree","Single parent ","107","0.369388475278614","0.311819455950983","0.426957494606246"
"Min 1x per week","1998","lower secondary degree","Couple + C. LE 16 ","464","0.433576577468933","0.401930043765955","0.465223111171911"
"Min 1x per week","1998","lower secondary degree","Couple + C. GT 16 ","332","0.376499544397476","0.344614509534224","0.408384579260729"
"Min 1x per week","1998","lower secondary degree","Couple + C. LE and GT 16","104","0.358337751381935","0.304959201583108","0.411716301180761"
"Min 1x per week","1998","secondary school degree","1-pers.-HH","195","0.41834899241908","0.371506079096747","0.465191905741414"
"Min 1x per week","1998","secondary school degree","(Married) couple without C. ","416","0.445875560618628","0.412921960955872","0.478829160281383"
"Min 1x per week","1998","secondary school degree","Single parent ","83","0.404241299932391","0.337063357479157","0.471419242385625"
"Min 1x per week","1998","secondary school degree","Couple + C. LE 16 ","533","0.447436692985991","0.418711216022587","0.476162169949396"
"Min 1x per week","1998","secondary school degree","Couple + C. GT 16 ","224","0.333163652778179","0.29739326786256","0.368934037693799"
"Min 1x per week","1998","secondary school degree","Couple + C. LE and GT 16","113","0.306889814398144","0.26021046063597","0.353569168160318"
"Min 1x per week","1998","college entrance qualification","1-pers.-HH","113","0.354915906823308","0.301391754018833","0.408440059627782"
"Min 1x per week","1998","college entrance qualification","(Married) couple without C. ","236","0.347652797343987","0.310076171945017","0.385229422742957"
"Min 1x per week","1998","college entrance qualification","Single parent ","34","0.350475820236936","0.256962218812507","0.443989421661365"
"Min 1x per week","1998","college entrance qualification","Couple + C. LE 16 ","181","0.328845026597689","0.289184292012837","0.368505761182541"
"Min 1x per week","1998","college entrance qualification","Couple + C. GT 16 ","119","0.301652953492225","0.255924970054578","0.347380936929871"
"Min 1x per week","1998","college entrance qualification","Couple + C. LE and GT 16","41","0.226914892874245","0.162418453786583","0.291411331961907"
"Min 1x per week","1998","Other degree","1-pers.-HH","17","","",""
"Min 1x per week","1998","Other degree","(Married) couple without C. ","112","0.413741994058746","0.350092732731742","0.477391255385749"
"Min 1x per week","1998","Other degree","Single parent ","15","","",""
"Min 1x per week","1998","Other degree","Couple + C. LE 16 ","147","0.594400964095948","0.534253638996116","0.654548289195779"
"Min 1x per week","1998","Other degree","Couple + C. GT 16 ","105","0.434279427400658","0.370498664012633","0.498060190788683"
"Min 1x per week","1998","Other degree","Couple + C. LE and GT 16","62","0.52653305939504","0.436445516956243","0.616620601833837"
"Min 1x per week","1998","no degree/no degree yet","1-pers.-HH","7","","",""
"Min 1x per week","1998","no degree/no degree yet","(Married) couple without C. ","47","0.395796350216413","0.302702129011693","0.488890571421134"
"Min 1x per week","1998","no degree/no degree yet","Single parent ","19","","",""
"Min 1x per week","1998","no degree/no degree yet","Couple + C. LE 16 ","37","0.433205349380864","0.317124962255703","0.549285736506025"
"Min 1x per week","1998","no degree/no degree yet","Couple + C. GT 16 ","103","0.368316231820437","0.309113971414259","0.427518492226616"
"Min 1x per week","1998","no degree/no degree yet","Couple + C. LE and GT 16","89","0.395675057614311","0.331205223762954","0.460144891465668"
"Min 1x per month","1998","lower secondary degree","1-pers.-HH","174","0.219501119380404","0.191084409159453","0.247917829601355"
"Min 1x per month","1998","lower secondary degree","(Married) couple without C. ","625","0.300432080639949","0.280824385804892","0.320039775475006"
"Min 1x per month","1998","lower secondary degree","Single parent ","71","0.271008134566838","0.217990699462423","0.324025569671253"
"Min 1x per month","1998","lower secondary degree","Couple + C. LE 16 ","223","0.266184103176624","0.237960838071696","0.294407368281553"
"Min 1x per month","1998","lower secondary degree","Couple + C. GT 16 ","276","0.312267744694948","0.281770574652431","0.342764914737465"
"Min 1x per month","1998","lower secondary degree","Couple + C. LE and GT 16","100","0.306725138487952","0.255392373693718","0.358057903282186"
"Min 1x per month","1998","secondary school degree","1-pers.-HH","102","0.244231879098061","0.203433890579666","0.285029867616456"
"Min 1x per month","1998","secondary school degree","(Married) couple without C. ","254","0.300591964850544","0.270193869913486","0.330990059787602"
"Min 1x per month","1998","secondary school degree","Single parent ","58","0.27657420887339","0.21534283643143","0.33780558131535"
"Min 1x per month","1998","secondary school degree","Couple + C. LE 16 ","371","0.342333424508385","0.314921598494213","0.369745250522557"
"Min 1x per month","1998","secondary school degree","Couple + C. GT 16 ","233","0.339231617210402","0.303301555547375","0.375161678873428"
"Min 1x per month","1998","secondary school degree","Couple + C. LE and GT 16","144","0.381568131123156","0.332402181102288","0.430734081144023"
"Min 1x per month","1998","college entrance qualification","1-pers.-HH","86","0.308135388968522","0.256486587090031","0.359784190847012"
"Min 1x per month","1998","college entrance qualification","(Married) couple without C. ","223","0.347746654581981","0.310167660821409","0.385325648342553"
"Min 1x per month","1998","college entrance qualification","Single parent ","32","0.299833352146712","0.210030781063459","0.389635923229966"
"Min 1x per month","1998","college entrance qualification","Couple + C. LE 16 ","223","0.429269549260327","0.387483215203234","0.47105588331742"
"Min 1x per month","1998","college entrance qualification","Couple + C. GT 16 ","162","0.397060663517469","0.348312545952084","0.445808781082855"
"Min 1x per month","1998","college entrance qualification","Couple + C. LE and GT 16","66","0.403743203864984","0.328188785377686","0.479297622352282"
"Min 1x per month","1998","Other degree","1-pers.-HH","12","","",""
"Min 1x per month","1998","Other degree","(Married) couple without C. ","39","0.19425949031904","0.143129831477204","0.245389149160877"
"Min 1x per month","1998","Other degree","Single parent ","2","","",""
"Min 1x per month","1998","Other degree","Couple + C. LE 16 ","45","0.167338209673002","0.121612549389559","0.213063869956445"
"Min 1x per month","1998","Other degree","Couple + C. GT 16 ","52","0.20431385159273","0.15243099222371","0.25619671096175"
"Min 1x per month","1998","Other degree","Couple + C. LE and GT 16","29","","",""
"Min 1x per month","1998","no degree/no degree yet","1-pers.-HH","5","","",""
"Min 1x per month","1998","no degree/no degree yet","(Married) couple without C. ","23","","",""
"Min 1x per month","1998","no degree/no degree yet","Single parent ","18","","",""
"Min 1x per month","1998","no degree/no degree yet","Couple + C. LE 16 ","11","","",""
"Min 1x per month","1998","no degree/no degree yet","Couple + C. GT 16 ","61","0.241689097657037","0.189144244714358","0.294233950599715"
"Min 1x per month","1998","no degree/no degree yet","Couple + C. LE and GT 16","65","0.307988069284954","0.247121938921351","0.368854199648557"
"Rarely","1998","lower secondary degree","1-pers.-HH","141","0.194957947916809","0.167759191824621","0.222156704008997"
"Rarely","1998","lower secondary degree","(Married) couple without C. ","345","0.178467106866284","0.162090270348708","0.194843943383859"
"Rarely","1998","lower secondary degree","Single parent ","54","0.239721202846332","0.188799153606997","0.290643252085667"
"Rarely","1998","lower secondary degree","Couple + C. LE 16 ","135","0.185854073201317","0.16101360320833","0.210694543194304"
"Rarely","1998","lower secondary degree","Couple + C. GT 16 ","181","0.213683985622604","0.186708403259165","0.240659567986043"
"Rarely","1998","lower secondary degree","Couple + C. LE and GT 16","81","0.272571368981382","0.22300323647103","0.322139501491733"
"Rarely","1998","secondary school degree","1-pers.-HH","82","0.227928985272024","0.188093354880938","0.267764615663111"
"Rarely","1998","secondary school degree","(Married) couple without C. ","137","0.178591160869464","0.153198860848782","0.203983460890145"
"Rarely","1998","secondary school degree","Single parent ","38","0.190063406726472","0.136354547796743","0.2437722656562"
"Rarely","1998","secondary school degree","Couple + C. LE 16 ","166","0.149590049854521","0.128984891849193","0.170195207859848"
"Rarely","1998","secondary school degree","Couple + C. GT 16 ","163","0.260053811210494","0.226763576713482","0.293344045707506"
"Rarely","1998","secondary school degree","Couple + C. LE and GT 16","95","0.2653099877527","0.22062503275728","0.309994942748121"
"Rarely","1998","college entrance qualification","1-pers.-HH","85","0.274436922853348","0.224521154471846","0.32435269123485"
"Rarely","1998","college entrance qualification","(Married) couple without C. ","123","0.250922477772433","0.216713611971528","0.285131343573337"
"Rarely","1998","college entrance qualification","Single parent ","21","","",""
"Rarely","1998","college entrance qualification","Couple + C. LE 16 ","104","0.202383021919073","0.16846442010829","0.236301623729856"
"Rarely","1998","college entrance qualification","Couple + C. GT 16 ","87","0.237249476759043","0.194866983923726","0.27963196959436"
"Rarely","1998","college entrance qualification","Couple + C. LE and GT 16","50","0.345098991224574","0.271892387626304","0.418305594822844"
"Rarely","1998","Other degree","1-pers.-HH","14","","",""
"Rarely","1998","Other degree","(Married) couple without C. ","46","0.262053467237295","0.205221645646135","0.318885288828455"
"Rarely","1998","Other degree","Single parent ","8","","",""
"Rarely","1998","Other degree","Couple + C. LE 16 ","23","","",""
"Rarely","1998","Other degree","Couple + C. GT 16 ","36","0.23052320257355","0.176328206995774","0.284718198151326"
"Rarely","1998","Other degree","Couple + C. LE and GT 16","13","","",""
"Rarely","1998","no degree/no degree yet","1-pers.-HH","9","","",""
"Rarely","1998","no degree/no degree yet","(Married) couple without C. ","16","","",""
"Rarely","1998","no degree/no degree yet","Single parent ","12","","",""
"Rarely","1998","no degree/no degree yet","Couple + C. LE 16 ","7","","",""
"Rarely","1998","no degree/no degree yet","Couple + C. GT 16 ","38","0.214627661440665","0.1642360034145","0.26501931946683"
"Rarely","1998","no degree/no degree yet","Couple + C. LE and GT 16","50","0.20857293963021","0.155007289171509","0.26213859008891"
"Never","1998","lower secondary degree","1-pers.-HH","28","","",""
"Never","1998","lower secondary degree","(Married) couple without C. ","18","","",""
