"pli0081","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per month","1997","Bremen","West Germany","","","","","3"
"Min 1x per month","1997","Lower Saxony","West Germany","","","","","3"
"Min 1x per week","1997","Brandenburg","East Germany","","","","","2"
"Min 1x per week","1997","Mecklenburg-Western Pomerania","West Germany","","","","","2"
"Min 1x per week","1997","Mecklenburg-Western Pomerania","East Germany","","","","","2"
"Min 1x per week","1997","Saxony","West Germany","","","","","2"
"Min 1x per week","1997","Saxony","East Germany","","","","","2"
"Min 1x per week","1997","Saxony-Anhalt","West Germany","","","","","2"
"Min 1x per week","1997","Saxony-Anhalt","East Germany","","","","","2"
"Min 1x per week","1997","Thuringia","West Germany","","","","","2"
"Min 1x per week","1997","Thuringia","East Germany","","","","","2"
"Min 1x per week","1997","North Rhine-Westphalia","West Germany","","","","","2"
"Min 1x per week","1997","North Rhine-Westphalia","East Germany","","","","","2"
"Min 1x per week","1997","Hesse","West Germany","","","","","2"
"Min 1x per week","1997","Hesse","East Germany","","","","","2"
"Min 1x per week","1997","Schleswig-Holstein","West Germany","","","","","2"
"Min 1x per week","1997","Schleswig-Holstein","East Germany","","","","","2"
"Min 1x per week","1997","Hamburg","West Germany","","","","","2"
"Min 1x per week","1997","Baden-Württemberg","West Germany","","","","","2"
"Min 1x per week","1997","Baden-Württemberg","East Germany","","","","","2"
"Min 1x per week","1997","Bavaria","West Germany","","","","","2"
"Min 1x per week","1997","Bavaria","East Germany","","","","","2"
"Min 1x per week","1997","Berlin","West Germany","","","","","2"
"Min 1x per week","1997","Rhineland-Palatinate,Saarland","West Germany","","","","","2"
"Min 1x per week","1997","Brandenburg","West Germany","","","","","2"
"Min 1x per week","1997","Bremen","West Germany","","","","","2"
"Min 1x per week","1997","Rhineland-Palatinate,Saarland","East Germany","","","","","2"
"Min 1x per week","1997","Lower Saxony","East Germany","","","","","2"
"Min 1x per week","1997","Lower Saxony","West Germany","","","","","2"
"Min 1x per week","1997","Bremen","East Germany","","","","","2"
"Min 1x per week","1997","Berlin","East Germany","","","","","2"
"Min 1x per week","1997","Hamburg","East Germany","","","","","2"
"Never","1997","Mecklenburg-Western Pomerania","East Germany","","","","","5"
"Never","1997","Thuringia","West Germany","","","","","5"
"Never","1997","Mecklenburg-Western Pomerania","West Germany","","","","","5"
"Never","1997","Saxony","West Germany","","","","","5"
"Never","1997","Thuringia","East Germany","","","","","5"
"Never","1997","Brandenburg","East Germany","","","","","5"
"Never","1997","Saxony","East Germany","","","","","5"
"Never","1997","Saxony-Anhalt","West Germany","","","","","5"
"Never","1997","Saxony-Anhalt","East Germany","","","","","5"
"Never","1997","Schleswig-Holstein","West Germany","","","","","5"
"Never","1997","Schleswig-Holstein","East Germany","","","","","5"
"Never","1997","Hamburg","West Germany","","","","","5"
"Never","1997","Hamburg","East Germany","","","","","5"
"Never","1997","Lower Saxony","West Germany","","","","","5"
"Never","1997","Lower Saxony","East Germany","","","","","5"
"Never","1997","Bremen","West Germany","","","","","5"
"Never","1997","Bremen","East Germany","","","","","5"
"Never","1997","North Rhine-Westphalia","West Germany","","","","","5"
"Never","1997","North Rhine-Westphalia","East Germany","","","","","5"
"Never","1997","Hesse","West Germany","","","","","5"
"Never","1997","Hesse","East Germany","","","","","5"
"Never","1997","Rhineland-Palatinate,Saarland","West Germany","","","","","5"
"Never","1997","Rhineland-Palatinate,Saarland","East Germany","","","","","5"
"Never","1997","Baden-Württemberg","West Germany","","","","","5"
"Never","1997","Baden-Württemberg","East Germany","","","","","5"
"Never","1997","Bavaria","West Germany","","","","","5"
"Never","1997","Bavaria","East Germany","","","","","5"
"Never","1997","Berlin","West Germany","","","","","5"
"Never","1997","Berlin","East Germany","","","","","5"
"Never","1997","Brandenburg","West Germany","","","","","5"
"Rarely","1997","Thuringia","East Germany","","","","","4"
"Rarely","1997","Schleswig-Holstein","West Germany","","","","","4"
"Rarely","1997","Schleswig-Holstein","East Germany","","","","","4"
"Rarely","1997","Hamburg","West Germany","","","","","4"
"Rarely","1997","Hamburg","East Germany","","","","","4"
"Rarely","1997","Lower Saxony","West Germany","","","","","4"
"Rarely","1997","Lower Saxony","East Germany","","","","","4"
"Rarely","1997","Bremen","West Germany","","","","","4"
"Rarely","1997","Bremen","East Germany","","","","","4"
"Rarely","1997","North Rhine-Westphalia","West Germany","","","","","4"
"Rarely","1997","Mecklenburg-Western Pomerania","East Germany","","","","","4"
"Rarely","1997","Saxony","West Germany","","","","","4"
"Rarely","1997","Saxony","East Germany","","","","","4"
"Rarely","1997","Saxony-Anhalt","West Germany","","","","","4"
"Rarely","1997","Saxony-Anhalt","East Germany","","","","","4"
"Rarely","1997","Thuringia","West Germany","","","","","4"
"Rarely","1997","North Rhine-Westphalia","East Germany","","","","","4"
"Rarely","1997","Hesse","West Germany","","","","","4"
"Rarely","1997","Hesse","East Germany","","","","","4"
"Rarely","1997","Rhineland-Palatinate,Saarland","West Germany","","","","","4"
"Rarely","1997","Rhineland-Palatinate,Saarland","East Germany","","","","","4"
"Rarely","1997","Baden-Württemberg","West Germany","","","","","4"
"Rarely","1997","Baden-Württemberg","East Germany","","","","","4"
"Rarely","1997","Bavaria","West Germany","","","","","4"
"Rarely","1997","Brandenburg","East Germany","","","","","4"
"Rarely","1997","Mecklenburg-Western Pomerania","West Germany","","","","","4"
"Rarely","1997","Brandenburg","West Germany","","","","","4"
"Rarely","1997","Bavaria","East Germany","","","","","4"
"Rarely","1997","Berlin","West Germany","","","","","4"
"Rarely","1997","Berlin","East Germany","","","","","4"
"Daily","1998","Schleswig-Holstein","West Germany","20","","","","1"
"Daily","1998","Schleswig-Holstein","East Germany","","","","","1"
"Daily","1998","Hamburg","West Germany","9","","","","1"
"Daily","1998","Hamburg","East Germany","","","","","1"
"Daily","1998","Lower Saxony","West Germany","75","0.061123246304795","0.0475636737731767","0.0746828188364133","1"
"Daily","1998","Lower Saxony","East Germany","","","","","1"
"Daily","1998","Bremen","West Germany","4","","","","1"
"Daily","1998","Bremen","East Germany","","","","","1"
"Daily","1998","North Rhine-Westphalia","West Germany","301","0.0939725977701971","0.0832335379761654","0.104711657564229","1"
"Daily","1998","North Rhine-Westphalia","East Germany","","","","","1"
"Daily","1998","Hesse","West Germany","87","0.0937866824821977","0.0752287440592149","0.11234462090518","1"
"Daily","1998","Hesse","East Germany","","","","","1"
"Daily","1998","Rhineland-Palatinate,Saarland","West Germany","79","0.0934428375813239","0.0733120426764061","0.113573632486242","1"
"Daily","1998","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Daily","1998","Baden-Württemberg","West Germany","280","0.116612903509228","0.101842978859179","0.131382828159277","1"
"Daily","1998","Baden-Württemberg","East Germany","","","","","1"
"Daily","1998","Bavaria","West Germany","120","0.0589692684266746","0.0482838703701771","0.069654666483172","1"
"Daily","1998","Bavaria","East Germany","","","","","1"
"Daily","1998","Berlin","West Germany","22","","","","1"
"Daily","1998","Berlin","East Germany","5","","","","1"
"Daily","1998","Brandenburg","West Germany","","","","","1"
"Daily","1998","Brandenburg","East Germany","43","0.079663988858357","0.0584017839335301","0.100926193783184","1"
"Daily","1998","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Daily","1998","Mecklenburg-Western Pomerania","East Germany","40","0.115630009692578","0.0846387865838467","0.14662123280131","1"
"Daily","1998","Saxony","West Germany","","","","","1"
"Daily","1998","Saxony","East Germany","62","0.0462598420551696","0.0343055777430322","0.058214106367307","1"
"Daily","1998","Saxony-Anhalt","West Germany","","","","","1"
"Daily","1998","Saxony-Anhalt","East Germany","56","0.0751264348284761","0.0554441254892977","0.0948087441676545","1"
"Daily","1998","Thuringia","West Germany","","","","","1"
"Daily","1998","Thuringia","East Germany","75","0.104599360396125","0.0824746478902914","0.126724072901959","1"
"Min 1x per month","1998","Schleswig-Holstein","East Germany","","","","","3"
"Min 1x per month","1998","Hamburg","West Germany","44","0.311893150461387","0.238486867293192","0.385299433629581","3"
"Min 1x per month","1998","Hamburg","East Germany","","","","","3"
"Min 1x per month","1998","Schleswig-Holstein","West Germany","128","0.357591714199014","0.307379039082231","0.407804389315797","3"
"Min 1x per month","1998","Lower Saxony","West Germany","368","0.31646030268121","0.290134598921507","0.342786006440912","3"
"Min 1x per month","1998","Lower Saxony","East Germany","","","","","3"
"Min 1x per month","1998","Bremen","West Germany","30","0.286846538435408","0.198199466541651","0.375493610329165","3"
"Min 1x per month","1998","Bremen","East Germany","","","","","3"
"Min 1x per month","1998","North Rhine-Westphalia","West Germany","750","0.273874406133122","0.257461836769937","0.290286975496308","3"
"Min 1x per month","1998","North Rhine-Westphalia","East Germany","","","","","3"
"Min 1x per month","1998","Hesse","West Germany","251","0.273517440863042","0.24514158099063","0.301893300735455","3"
"Min 1x per month","1998","Hesse","East Germany","","","","","3"
"Min 1x per month","1998","Rhineland-Palatinate,Saarland","West Germany","198","0.250414467060907","0.220448339482207","0.280380594639607","3"
"Min 1x per month","1998","Rhineland-Palatinate,Saarland","East Germany","","","","","3"
"Min 1x per month","1998","Baden-Württemberg","West Germany","415","0.268665577170593","0.248267300858581","0.289063853482604","3"
"Min 1x per month","1998","Baden-Württemberg","East Germany","","","","","3"
"Min 1x per month","1998","Bavaria","West Germany","505","0.275589351130166","0.255321880091664","0.295856822168667","3"
"Min 1x per month","1998","Bavaria","East Germany","","","","","3"
"Min 1x per month","1998","Berlin","West Germany","95","0.327280546777856","0.273826655651488","0.380734437904224","3"
"Min 1x per month","1998","Berlin","East Germany","101","0.422684882564152","0.359391984009878","0.485977781118426","3"
"Min 1x per month","1998","Brandenburg","West Germany","","","","","3"
"Min 1x per month","1998","Brandenburg","East Germany","228","0.342597694114637","0.305331769850105","0.379863618379169","3"
"Min 1x per month","1998","Mecklenburg-Western Pomerania","West Germany","","","","","3"
"Min 1x per month","1998","Mecklenburg-Western Pomerania","East Germany","143","0.349408806884834","0.303201841156075","0.395615772613594","3"
"Min 1x per month","1998","Saxony","West Germany","","","","","3"
"Min 1x per month","1998","Saxony","East Germany","477","0.377062011066571","0.34947945278557","0.404644569347572","3"
"Min 1x per month","1998","Saxony-Anhalt","West Germany","","","","","3"
"Min 1x per month","1998","Saxony-Anhalt","East Germany","229","0.313237823546194","0.278605728629956","0.347869918462433","3"
"Min 1x per month","1998","Thuringia","West Germany","","","","","3"
"Min 1x per month","1998","Thuringia","East Germany","225","0.297925518773714","0.264861939389394","0.330989098158034","3"
"Min 1x per week","1998","Schleswig-Holstein","East Germany","","","","","2"
"Min 1x per week","1998","Schleswig-Holstein","West Germany","132","0.378347011352557","0.32753887846066","0.429155144244453","2"
"Min 1x per week","1998","Bremen","West Germany","37","0.284073012739419","0.195684170268013","0.372461855210826","2"
"Min 1x per week","1998","Lower Saxony","East Germany","","","","","2"
"Min 1x per week","1998","Hesse","East Germany","","","","","2"
"Min 1x per week","1998","Rhineland-Palatinate,Saarland","West Germany","367","0.428743009567867","0.394513190130758","0.462972829004975","2"
"Min 1x per week","1998","Hamburg","West Germany","49","0.257526606678792","0.188239268721576","0.326813944636009","2"
"Min 1x per week","1998","Hamburg","East Germany","","","","","2"
"Min 1x per week","1998","Lower Saxony","West Germany","454","0.356518551424088","0.329407423794568","0.383629679053609","2"
"Min 1x per week","1998","Hesse","West Germany","374","0.371886838835992","0.341121034512576","0.402652643159408","2"
"Min 1x per week","1998","Bremen","East Germany","","","","","2"
"Min 1x per week","1998","North Rhine-Westphalia","West Germany","1267","0.431483692882706","0.413255289341515","0.449712096423897","2"
"Min 1x per week","1998","North Rhine-Westphalia","East Germany","","","","","2"
"Min 1x per week","1998","Rhineland-Palatinate,Saarland","East Germany","","","","","2"
"Min 1x per week","1998","Baden-Württemberg","West Germany","807","0.411579713822287","0.388933257786136","0.434226169858437","2"
"Min 1x per week","1998","Baden-Württemberg","East Germany","","","","","2"
"Min 1x per week","1998","Bavaria","West Germany","783","0.39394698639053","0.37178288486245","0.416111087918609","2"
"Min 1x per week","1998","Bavaria","East Germany","","","","","2"
"Min 1x per week","1998","Berlin","West Germany","94","0.276456444703493","0.225506005207451","0.327406884199534","2"
"Min 1x per week","1998","Berlin","East Germany","73","0.330208065396698","0.269951557703457","0.390464573089939","2"
"Min 1x per week","1998","Brandenburg","West Germany","","","","","2"
"Min 1x per week","1998","Brandenburg","East Germany","248","0.408968810598728","0.370362850118367","0.447574771079089","2"
"Min 1x per week","1998","Mecklenburg-Western Pomerania","West Germany","","","","","2"
"Min 1x per week","1998","Mecklenburg-Western Pomerania","East Germany","156","0.352333770279386","0.306038225494013","0.39862931506476","2"
"Min 1x per week","1998","Saxony","West Germany","","","","","2"
"Min 1x per week","1998","Saxony","East Germany","428","0.380044203425326","0.352419147528109","0.407669259322543","2"
"Min 1x per week","1998","Saxony-Anhalt","West Germany","","","","","2"
"Min 1x per week","1998","Saxony-Anhalt","East Germany","296","0.456878272892838","0.419683036676532","0.494073509109144","2"
"Min 1x per week","1998","Thuringia","West Germany","","","","","2"
"Min 1x per week","1998","Thuringia","East Germany","304","0.422396559535491","0.38668741112642","0.458105707944561","2"
"Never","1998","Thuringia","East Germany","1","","","","5"
"Never","1998","Thuringia","West Germany","","","","","5"
"Never","1998","Mecklenburg-Western Pomerania","East Germany","4","","","","5"
"Never","1998","Saxony","West Germany","","","","","5"
"Never","1998","Saxony","East Germany","13","","","","5"
"Never","1998","Saxony-Anhalt","West Germany","","","","","5"
"Never","1998","Saxony-Anhalt","East Germany","4","","","","5"
"Never","1998","Mecklenburg-Western Pomerania","West Germany","","","","","5"
"Never","1998","Schleswig-Holstein","West Germany","4","","","","5"
"Never","1998","Schleswig-Holstein","East Germany","","","","","5"
"Never","1998","North Rhine-Westphalia","West Germany","64","0.0252669292158819","0.0194911037643653","0.0310427546673985","5"
"Never","1998","Hamburg","West Germany","2","","","","5"
"Never","1998","Hamburg","East Germany","","","","","5"
"Never","1998","Lower Saxony","West Germany","28","","","","5"
"Never","1998","Lower Saxony","East Germany","","","","","5"
"Never","1998","Bremen","West Germany","7","","","","5"
"Never","1998","Bremen","East Germany","","","","","5"
"Never","1998","North Rhine-Westphalia","East Germany","","","","","5"
"Never","1998","Hesse","West Germany","33","0.0323570317639196","0.0210932083714542","0.043620855156385","5"
"Never","1998","Hesse","East Germany","","","","","5"
"Never","1998","Rhineland-Palatinate,Saarland","West Germany","12","","","","5"
"Never","1998","Rhineland-Palatinate,Saarland","East Germany","","","","","5"
"Never","1998","Baden-Württemberg","West Germany","29","","","","5"
"Never","1998","Baden-Württemberg","East Germany","","","","","5"
"Never","1998","Bavaria","West Germany","19","","","","5"
"Never","1998","Bavaria","East Germany","","","","","5"
"Never","1998","Berlin","West Germany","12","","","","5"
"Never","1998","Berlin","East Germany","9","","","","5"
"Never","1998","Brandenburg","West Germany","","","","","5"
"Never","1998","Brandenburg","East Germany","9","","","","5"
"Rarely","1998","North Rhine-Westphalia","East Germany","","","","","4"
"Rarely","1998","Hesse","West Germany","203","0.228452006054849","0.201726687929139","0.255177324180558","4"
"Rarely","1998","Baden-Württemberg","East Germany","","","","","4"
"Rarely","1998","Bavaria","West Germany","440","0.256385030702958","0.23657905115089","0.276191010255026","4"
"Rarely","1998","Schleswig-Holstein","East Germany","","","","","4"
"Rarely","1998","Hamburg","West Germany","49","0.366100488826894","0.289767417239573","0.442433560414215","4"
"Rarely","1998","Schleswig-Holstein","West Germany","66","0.190868589393306","0.149697644799357","0.232039533987255","4"
"Rarely","1998","Hamburg","East Germany","","","","","4"
"Rarely","1998","Lower Saxony","West Germany","274","0.244457181069999","0.220131251765202","0.268783110374797","4"
"Rarely","1998","North Rhine-Westphalia","West Germany","454","0.175402373998092","0.161405413035241","0.189399334960944","4"
"Rarely","1998","Hesse","East Germany","","","","","4"
"Rarely","1998","Rhineland-Palatinate,Saarland","West Germany","147","0.214892826325411","0.186483185040973","0.243302467609848","4"
"Rarely","1998","Rhineland-Palatinate,Saarland","East Germany","","","","","4"
"Rarely","1998","Baden-Württemberg","West Germany","283","0.188225491864782","0.170237347075654","0.20621363665391","4"
"Rarely","1998","Lower Saxony","East Germany","","","","","4"
"Rarely","1998","Bremen","West Germany","22","","","","4"
"Rarely","1998","Bremen","East Germany","","","","","4"
"Rarely","1998","Thuringia","East Germany","130","0.1691793922327","0.142075492512075","0.196283291953326","4"
"Rarely","1998","Mecklenburg-Western Pomerania","East Germany","66","0.164932293365028","0.12896563162145","0.200898955108605","4"
"Rarely","1998","Saxony","West Germany","","","","","4"
"Rarely","1998","Saxony","East Germany","206","0.183151512132997","0.161138384303158","0.205164639962836","4"
"Rarely","1998","Saxony-Anhalt","West Germany","","","","","4"
"Rarely","1998","Saxony-Anhalt","East Germany","104","0.145151918168253","0.118849581009104","0.171454255327402","4"
"Rarely","1998","Thuringia","West Germany","","","","","4"
"Rarely","1998","Bavaria","East Germany","","","","","4"
"Rarely","1998","Berlin","West Germany","73","0.257137865033124","0.207348181782021","0.306927548284227","4"
"Rarely","1998","Berlin","East Germany","46","0.167011215346952","0.119221707549343","0.214800723144562","4"
"Rarely","1998","Brandenburg","West Germany","","","","","4"
"Rarely","1998","Brandenburg","East Germany","95","0.147803033632868","0.119934396320545","0.175671670945191","4"
"Rarely","1998","Mecklenburg-Western Pomerania","West Germany","","","","","4"
"Daily","1999","Schleswig-Holstein","West Germany","","","","","1"
"Daily","1999","Schleswig-Holstein","East Germany","","","","","1"
"Daily","1999","Hamburg","West Germany","","","","","1"
"Daily","1999","Hamburg","East Germany","","","","","1"
"Daily","1999","Lower Saxony","West Germany","","","","","1"
"Daily","1999","Lower Saxony","East Germany","","","","","1"
"Daily","1999","Bremen","West Germany","","","","","1"
"Daily","1999","Bremen","East Germany","","","","","1"
"Daily","1999","North Rhine-Westphalia","West Germany","","","","","1"
"Daily","1999","North Rhine-Westphalia","East Germany","","","","","1"
"Daily","1999","Hesse","West Germany","","","","","1"
"Daily","1999","Hesse","East Germany","","","","","1"
"Daily","1999","Rhineland-Palatinate,Saarland","West Germany","","","","","1"
"Daily","1999","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Daily","1999","Baden-Württemberg","West Germany","","","","","1"
"Daily","1999","Baden-Württemberg","East Germany","","","","","1"
"Daily","1999","Bavaria","West Germany","","","","","1"
"Daily","1999","Bavaria","East Germany","","","","","1"
"Daily","1999","Berlin","West Germany","","","","","1"
"Daily","1999","Berlin","East Germany","","","","","1"
"Daily","1999","Brandenburg","West Germany","","","","","1"
"Daily","1999","Brandenburg","East Germany","","","","","1"
"Daily","1999","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Daily","1999","Mecklenburg-Western Pomerania","East Germany","","","","","1"
"Daily","1999","Saxony","West Germany","","","","","1"
"Daily","1999","Saxony","East Germany","","","","","1"
"Daily","1999","Saxony-Anhalt","West Germany","","","","","1"
"Daily","1999","Saxony-Anhalt","East Germany","","","","","1"
"Daily","1999","Thuringia","West Germany","","","","","1"
"Daily","1999","Thuringia","East Germany","","","","","1"
"Min 1x per month","1999","Schleswig-Holstein","East Germany","","","","","3"
"Min 1x per month","1999","Hamburg","East Germany","","","","","3"
"Min 1x per month","1999","Hamburg","West Germany","","","","","3"
"Min 1x per month","1999","Schleswig-Holstein","West Germany","","","","","3"
"Min 1x per month","1999","Lower Saxony","West Germany","","","","","3"
"Min 1x per month","1999","Lower Saxony","East Germany","","","","","3"
"Min 1x per month","1999","Bremen","West Germany","","","","","3"
"Min 1x per month","1999","Bremen","East Germany","","","","","3"
"Min 1x per month","1999","North Rhine-Westphalia","West Germany","","","","","3"
"Min 1x per month","1999","North Rhine-Westphalia","East Germany","","","","","3"
"Min 1x per month","1999","Hesse","West Germany","","","","","3"
"Min 1x per month","1999","Hesse","East Germany","","","","","3"
"Min 1x per month","1999","Rhineland-Palatinate,Saarland","West Germany","","","","","3"
"Min 1x per month","1999","Rhineland-Palatinate,Saarland","East Germany","","","","","3"
"Min 1x per month","1999","Baden-Württemberg","West Germany","","","","","3"
"Min 1x per month","1999","Baden-Württemberg","East Germany","","","","","3"
"Min 1x per month","1999","Bavaria","West Germany","","","","","3"
"Min 1x per month","1999","Bavaria","East Germany","","","","","3"
"Min 1x per month","1999","Berlin","West Germany","","","","","3"
"Min 1x per month","1999","Berlin","East Germany","","","","","3"
"Min 1x per month","1999","Brandenburg","West Germany","","","","","3"
"Min 1x per month","1999","Brandenburg","East Germany","","","","","3"
"Min 1x per month","1999","Mecklenburg-Western Pomerania","West Germany","","","","","3"
"Min 1x per month","1999","Mecklenburg-Western Pomerania","East Germany","","","","","3"
"Min 1x per month","1999","Saxony","West Germany","","","","","3"
"Min 1x per month","1999","Saxony","East Germany","","","","","3"
"Min 1x per month","1999","Saxony-Anhalt","West Germany","","","","","3"
"Min 1x per month","1999","Saxony-Anhalt","East Germany","","","","","3"
"Min 1x per month","1999","Thuringia","West Germany","","","","","3"
"Min 1x per month","1999","Thuringia","East Germany","","","","","3"
"Min 1x per week","1999","Hesse","West Germany","","","","","2"
"Min 1x per week","1999","Schleswig-Holstein","West Germany","","","","","2"
"Min 1x per week","1999","Hesse","East Germany","","","","","2"
"Min 1x per week","1999","Rhineland-Palatinate,Saarland","West Germany","","","","","2"
"Min 1x per week","1999","Bremen","West Germany","","","","","2"
"Min 1x per week","1999","Hamburg","West Germany","","","","","2"
"Min 1x per week","1999","North Rhine-Westphalia","East Germany","","","","","2"
"Min 1x per week","1999","Schleswig-Holstein","East Germany","","","","","2"
"Min 1x per week","1999","Hamburg","East Germany","","","","","2"
"Min 1x per week","1999","Lower Saxony","West Germany","","","","","2"
"Min 1x per week","1999","Lower Saxony","East Germany","","","","","2"
"Min 1x per week","1999","Bremen","East Germany","","","","","2"
"Min 1x per week","1999","North Rhine-Westphalia","West Germany","","","","","2"
"Min 1x per week","1999","Rhineland-Palatinate,Saarland","East Germany","","","","","2"
"Min 1x per week","1999","Baden-Württemberg","West Germany","","","","","2"
"Min 1x per week","1999","Baden-Württemberg","East Germany","","","","","2"
"Min 1x per week","1999","Bavaria","West Germany","","","","","2"
"Min 1x per week","1999","Bavaria","East Germany","","","","","2"
"Min 1x per week","1999","Berlin","West Germany","","","","","2"
"Min 1x per week","1999","Berlin","East Germany","","","","","2"
"Min 1x per week","1999","Brandenburg","West Germany","","","","","2"
"Min 1x per week","1999","Brandenburg","East Germany","","","","","2"
"Min 1x per week","1999","Mecklenburg-Western Pomerania","West Germany","","","","","2"
"Min 1x per week","1999","Mecklenburg-Western Pomerania","East Germany","","","","","2"
"Min 1x per week","1999","Saxony","West Germany","","","","","2"
"Min 1x per week","1999","Saxony","East Germany","","","","","2"
"Min 1x per week","1999","Saxony-Anhalt","West Germany","","","","","2"
"Min 1x per week","1999","Saxony-Anhalt","East Germany","","","","","2"
"Min 1x per week","1999","Thuringia","West Germany","","","","","2"
"Min 1x per week","1999","Thuringia","East Germany","","","","","2"
"Never","1999","Schleswig-Holstein","East Germany","","","","","5"
"Never","1999","Schleswig-Holstein","West Germany","","","","","5"
"Never","1999","Mecklenburg-Western Pomerania","West Germany","","","","","5"
"Never","1999","Mecklenburg-Western Pomerania","East Germany","","","","","5"
"Never","1999","Saxony","West Germany","","","","","5"
"Never","1999","Saxony","East Germany","","","","","5"
"Never","1999","Saxony-Anhalt","West Germany","","","","","5"
"Never","1999","Saxony-Anhalt","East Germany","","","","","5"
"Never","1999","Thuringia","West Germany","","","","","5"
"Never","1999","Thuringia","East Germany","","","","","5"
"Never","1999","Hamburg","West Germany","","","","","5"
"Never","1999","Hamburg","East Germany","","","","","5"
"Never","1999","Lower Saxony","West Germany","","","","","5"
"Never","1999","Lower Saxony","East Germany","","","","","5"
"Never","1999","Bremen","West Germany","","","","","5"
"Never","1999","Bremen","East Germany","","","","","5"
"Never","1999","North Rhine-Westphalia","West Germany","","","","","5"
"Never","1999","North Rhine-Westphalia","East Germany","","","","","5"
"Never","1999","Hesse","West Germany","","","","","5"
"Never","1999","Hesse","East Germany","","","","","5"
"Never","1999","Rhineland-Palatinate,Saarland","West Germany","","","","","5"
"Never","1999","Rhineland-Palatinate,Saarland","East Germany","","","","","5"
"Never","1999","Baden-Württemberg","West Germany","","","","","5"
"Never","1999","Baden-Württemberg","East Germany","","","","","5"
"Never","1999","Bavaria","West Germany","","","","","5"
"Never","1999","Bavaria","East Germany","","","","","5"
"Never","1999","Berlin","West Germany","","","","","5"
"Never","1999","Berlin","East Germany","","","","","5"
"Never","1999","Brandenburg","West Germany","","","","","5"
"Never","1999","Brandenburg","East Germany","","","","","5"
"Rarely","1999","Schleswig-Holstein","East Germany","","","","","4"
"Rarely","1999","Hamburg","West Germany","","","","","4"
"Rarely","1999","Bremen","East Germany","","","","","4"
"Rarely","1999","North Rhine-Westphalia","West Germany","","","","","4"
"Rarely","1999","North Rhine-Westphalia","East Germany","","","","","4"
"Rarely","1999","Hesse","West Germany","","","","","4"
"Rarely","1999","Baden-Württemberg","East Germany","","","","","4"
"Rarely","1999","Bavaria","West Germany","","","","","4"
"Rarely","1999","Schleswig-Holstein","West Germany","","","","","4"
"Rarely","1999","Hamburg","East Germany","","","","","4"
"Rarely","1999","Lower Saxony","West Germany","","","","","4"
"Rarely","1999","Lower Saxony","East Germany","","","","","4"
"Rarely","1999","Bremen","West Germany","","","","","4"
"Rarely","1999","Hesse","East Germany","","","","","4"
"Rarely","1999","Rhineland-Palatinate,Saarland","West Germany","","","","","4"
"Rarely","1999","Rhineland-Palatinate,Saarland","East Germany","","","","","4"
"Rarely","1999","Baden-Württemberg","West Germany","","","","","4"
"Rarely","1999","Thuringia","East Germany","","","","","4"
"Rarely","1999","Mecklenburg-Western Pomerania","East Germany","","","","","4"
"Rarely","1999","Bavaria","East Germany","","","","","4"
"Rarely","1999","Berlin","West Germany","","","","","4"
"Rarely","1999","Thuringia","West Germany","","","","","4"
"Rarely","1999","Brandenburg","East Germany","","","","","4"
"Rarely","1999","Berlin","East Germany","","","","","4"
"Rarely","1999","Brandenburg","West Germany","","","","","4"
"Rarely","1999","Mecklenburg-Western Pomerania","West Germany","","","","","4"
"Rarely","1999","Saxony","West Germany","","","","","4"
"Rarely","1999","Saxony","East Germany","","","","","4"
"Rarely","1999","Saxony-Anhalt","West Germany","","","","","4"
"Rarely","1999","Saxony-Anhalt","East Germany","","","","","4"
"Daily","2000","North Rhine-Westphalia","West Germany","","","","","1"
"Daily","2000","North Rhine-Westphalia","East Germany","","","","","1"
"Daily","2000","Hesse","West Germany","","","","","1"
"Daily","2000","Hesse","East Germany","","","","","1"
"Daily","2000","Rhineland-Palatinate,Saarland","West Germany","","","","","1"
"Daily","2000","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Daily","2000","Baden-Württemberg","West Germany","","","","","1"
"Daily","2000","Baden-Württemberg","East Germany","","","","","1"
"Daily","2000","Bavaria","West Germany","","","","","1"
"Daily","2000","Bavaria","East Germany","","","","","1"
"Daily","2000","Berlin","West Germany","","","","","1"
"Daily","2000","Berlin","East Germany","","","","","1"
"Daily","2000","Brandenburg","West Germany","","","","","1"
"Daily","2000","Schleswig-Holstein","West Germany","","","","","1"
"Daily","2000","Schleswig-Holstein","East Germany","","","","","1"
"Daily","2000","Hamburg","West Germany","","","","","1"
"Daily","2000","Hamburg","East Germany","","","","","1"
"Daily","2000","Lower Saxony","West Germany","","","","","1"
"Daily","2000","Lower Saxony","East Germany","","","","","1"
"Daily","2000","Bremen","West Germany","","","","","1"
"Daily","2000","Bremen","East Germany","","","","","1"
"Daily","2000","Brandenburg","East Germany","","","","","1"
"Daily","2000","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Daily","2000","Mecklenburg-Western Pomerania","East Germany","","","","","1"
"Daily","2000","Saxony","West Germany","","","","","1"
"Daily","2000","Saxony","East Germany","","","","","1"
