"pli0081","year","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per week","2004","higher education","","","","","2"
"Min 1x per week","2004","inadequately","","","","","2"
"Min 1x per week","2004","general elemantary","","","","","2"
"Min 1x per week","2004","in school","","","","","2"
"Never","2004","higher education","","","","","5"
"Never","2004","middle vocational","","","","","5"
"Never","2004","vocational + Abi","","","","","5"
"Never","2004","higher vocational","","","","","5"
"Never","2004","in school","","","","","5"
"Never","2004","inadequately","","","","","5"
"Never","2004","general elemantary","","","","","5"
"Rarely","2004","higher education","","","","","4"
"Rarely","2004","vocational + Abi","","","","","4"
"Rarely","2004","higher vocational","","","","","4"
"Rarely","2004","middle vocational","","","","","4"
"Rarely","2004","inadequately","","","","","4"
"Rarely","2004","general elemantary","","","","","4"
"Rarely","2004","in school","","","","","4"
"Daily","2005","vocational + Abi","","","","","1"
"Daily","2005","higher vocational","","","","","1"
"Daily","2005","higher education","","","","","1"
"Daily","2005","inadequately","","","","","1"
"Daily","2005","general elemantary","","","","","1"
"Daily","2005","middle vocational","","","","","1"
"Daily","2005","in school","","","","","1"
"Min 1x per month","2005","vocational + Abi","","","","","3"
"Min 1x per month","2005","higher education","","","","","3"
"Min 1x per month","2005","inadequately","","","","","3"
"Min 1x per month","2005","middle vocational","","","","","3"
"Min 1x per month","2005","higher vocational","","","","","3"
"Min 1x per month","2005","in school","","","","","3"
"Min 1x per month","2005","general elemantary","","","","","3"
"Min 1x per week","2005","higher education","","","","","2"
"Min 1x per week","2005","vocational + Abi","","","","","2"
"Min 1x per week","2005","higher vocational","","","","","2"
"Min 1x per week","2005","middle vocational","","","","","2"
"Min 1x per week","2005","inadequately","","","","","2"
"Min 1x per week","2005","general elemantary","","","","","2"
"Min 1x per week","2005","in school","","","","","2"
"Never","2005","higher education","","","","","5"
"Never","2005","middle vocational","","","","","5"
"Never","2005","vocational + Abi","","","","","5"
"Never","2005","higher vocational","","","","","5"
"Never","2005","in school","","","","","5"
"Never","2005","inadequately","","","","","5"
"Never","2005","general elemantary","","","","","5"
"Rarely","2005","higher education","","","","","4"
"Rarely","2005","vocational + Abi","","","","","4"
"Rarely","2005","higher vocational","","","","","4"
"Rarely","2005","in school","","","","","4"
"Rarely","2005","middle vocational","","","","","4"
"Rarely","2005","general elemantary","","","","","4"
"Rarely","2005","inadequately","","","","","4"
"Daily","2006","vocational + Abi","","","","","1"
"Daily","2006","higher vocational","","","","","1"
"Daily","2006","higher education","","","","","1"
"Daily","2006","inadequately","","","","","1"
"Daily","2006","general elemantary","","","","","1"
"Daily","2006","middle vocational","","","","","1"
"Daily","2006","in school","","","","","1"
"Min 1x per month","2006","vocational + Abi","","","","","3"
"Min 1x per month","2006","inadequately","","","","","3"
"Min 1x per month","2006","higher vocational","","","","","3"
"Min 1x per month","2006","higher education","","","","","3"
"Min 1x per month","2006","middle vocational","","","","","3"
"Min 1x per month","2006","in school","","","","","3"
"Min 1x per month","2006","general elemantary","","","","","3"
"Min 1x per week","2006","vocational + Abi","","","","","2"
"Min 1x per week","2006","higher vocational","","","","","2"
"Min 1x per week","2006","middle vocational","","","","","2"
"Min 1x per week","2006","higher education","","","","","2"
"Min 1x per week","2006","inadequately","","","","","2"
"Min 1x per week","2006","general elemantary","","","","","2"
"Min 1x per week","2006","in school","","","","","2"
"Never","2006","middle vocational","","","","","5"
"Never","2006","vocational + Abi","","","","","5"
"Never","2006","higher vocational","","","","","5"
"Never","2006","higher education","","","","","5"
"Never","2006","in school","","","","","5"
"Never","2006","inadequately","","","","","5"
"Never","2006","general elemantary","","","","","5"
"Rarely","2006","higher vocational","","","","","4"
"Rarely","2006","higher education","","","","","4"
"Rarely","2006","vocational + Abi","","","","","4"
"Rarely","2006","middle vocational","","","","","4"
"Rarely","2006","inadequately","","","","","4"
"Rarely","2006","in school","","","","","4"
"Rarely","2006","general elemantary","","","","","4"
"Daily","2007","vocational + Abi","","","","","1"
"Daily","2007","higher vocational","","","","","1"
"Daily","2007","higher education","","","","","1"
"Daily","2007","inadequately","","","","","1"
"Daily","2007","in school","","","","","1"
"Daily","2007","general elemantary","","","","","1"
"Daily","2007","middle vocational","","","","","1"
"Min 1x per month","2007","vocational + Abi","","","","","3"
"Min 1x per month","2007","inadequately","","","","","3"
"Min 1x per month","2007","higher vocational","","","","","3"
"Min 1x per month","2007","higher education","","","","","3"
"Min 1x per month","2007","middle vocational","","","","","3"
"Min 1x per month","2007","in school","","","","","3"
"Min 1x per month","2007","general elemantary","","","","","3"
"Min 1x per week","2007","vocational + Abi","","","","","2"
"Min 1x per week","2007","middle vocational","","","","","2"
"Min 1x per week","2007","higher vocational","","","","","2"
"Min 1x per week","2007","higher education","","","","","2"
"Min 1x per week","2007","inadequately","","","","","2"
"Min 1x per week","2007","general elemantary","","","","","2"
"Min 1x per week","2007","in school","","","","","2"
"Never","2007","middle vocational","","","","","5"
"Never","2007","vocational + Abi","","","","","5"
"Never","2007","higher vocational","","","","","5"
"Never","2007","higher education","","","","","5"
"Never","2007","in school","","","","","5"
"Never","2007","inadequately","","","","","5"
"Never","2007","general elemantary","","","","","5"
"Rarely","2007","higher vocational","","","","","4"
"Rarely","2007","vocational + Abi","","","","","4"
"Rarely","2007","higher education","","","","","4"
"Rarely","2007","middle vocational","","","","","4"
"Rarely","2007","inadequately","","","","","4"
"Rarely","2007","in school","","","","","4"
"Rarely","2007","general elemantary","","","","","4"
"Daily","2008","vocational + Abi","63","0.0541297110466176","0.0407275547692603","0.0675318673239748","1"
"Daily","2008","higher vocational","105","0.0704510474168969","0.0571267896459296","0.0837753051878642","1"
"Daily","2008","higher education","221","0.0404752734364229","0.0345131414290229","0.0464374054438229","1"
"Daily","2008","inadequately","32","0.138289416636646","0.088812517476687","0.187766315796605","1"
"Daily","2008","general elemantary","245","0.112066425997488","0.0983474679206101","0.125785384074365","1"
"Daily","2008","middle vocational","835","0.0833120958972824","0.0778230067198441","0.0888011850747207","1"
"Daily","2008","in school","20","","","","1"
"Min 1x per month","2008","vocational + Abi","337","0.301243272273192","0.274068700385862","0.328417844160522","3"
"Min 1x per month","2008","inadequately","34","0.235675230616736","0.174844473046339","0.296505988187133","3"
"Min 1x per month","2008","middle vocational","2839","0.28772221252798","0.278730407070054","0.296714017985907","3"
"Min 1x per month","2008","higher vocational","469","0.333855569722445","0.309301319377785","0.358409820067105","3"
"Min 1x per month","2008","higher education","1513","0.359041972251298","0.344528677599454","0.373555266903142","3"
"Min 1x per month","2008","in school","134","0.344632230339433","0.294914073753237","0.394350386925628","3"
"Min 1x per month","2008","general elemantary","490","0.226992186384856","0.208774613101574","0.245209759668137","3"
"Min 1x per week","2008","vocational + Abi","446","0.410241233519281","0.381107382926749","0.439375084111813","2"
"Min 1x per week","2008","inadequately","75","0.356398572297569","0.287754385418982","0.425042759176156","2"
"Min 1x per week","2008","middle vocational","3863","0.384916767115306","0.375252123033703","0.394581411196908","2"
"Min 1x per week","2008","higher vocational","524","0.366251668697077","0.34116682574807","0.391336511646084","2"
"Min 1x per week","2008","higher education","1392","0.315312232361701","0.30125514640239","0.329369318321011","2"
"Min 1x per week","2008","general elemantary","835","0.400403271530189","0.379093854670736","0.421712688389642","2"
"Min 1x per week","2008","in school","99","0.31077536180597","0.26235832346837","0.359192400143571","2"
"Never","2008","middle vocational","204","0.0253082416217775","0.0221886328057769","0.028427850437778","5"
"Never","2008","vocational + Abi","25","","","","5"
"Never","2008","higher vocational","28","","","","5"
"Never","2008","higher education","65","0.023708122867493","0.0191053766578022","0.0283108690771837","5"
"Never","2008","in school","5","","","","5"
"Never","2008","inadequately","15","","","","5"
"Never","2008","general elemantary","69","0.0453576752758258","0.0363078776881719","0.0544074728634797","5"
"Rarely","2008","vocational + Abi","224","0.202530480042969","0.178726845499982","0.226334114585956","4"
"Rarely","2008","higher vocational","291","0.203244494956727","0.1822920312084","0.224196958705054","4"
"Rarely","2008","higher education","1006","0.261462399083085","0.248167974859151","0.27475682330702","4"
"Rarely","2008","in school","93","0.284947482887791","0.237725315626102","0.33216965014948","4"
"Rarely","2008","middle vocational","1996","0.218740682837654","0.210529648040259","0.226951717635049","4"
"Rarely","2008","inadequately","31","0.18637808616968","0.130565000911225","0.242191171428135","4"
"Rarely","2008","general elemantary","392","0.215180440811642","0.197308182419679","0.233052699203605","4"
"Daily","2009","vocational + Abi","","","","","1"
"Daily","2009","higher vocational","","","","","1"
"Daily","2009","higher education","","","","","1"
"Daily","2009","inadequately","","","","","1"
"Daily","2009","general elemantary","","","","","1"
"Daily","2009","middle vocational","","","","","1"
"Daily","2009","in school","","","","","1"
"Min 1x per month","2009","vocational + Abi","","","","","3"
"Min 1x per month","2009","inadequately","","","","","3"
"Min 1x per month","2009","middle vocational","","","","","3"
"Min 1x per month","2009","higher vocational","","","","","3"
"Min 1x per month","2009","higher education","","","","","3"
"Min 1x per month","2009","general elemantary","","","","","3"
"Min 1x per month","2009","in school","","","","","3"
"Min 1x per week","2009","vocational + Abi","","","","","2"
"Min 1x per week","2009","higher vocational","","","","","2"
"Min 1x per week","2009","inadequately","","","","","2"
"Min 1x per week","2009","general elemantary","","","","","2"
"Min 1x per week","2009","middle vocational","","","","","2"
"Min 1x per week","2009","higher education","","","","","2"
"Min 1x per week","2009","in school","","","","","2"
"Never","2009","middle vocational","","","","","5"
"Never","2009","vocational + Abi","","","","","5"
"Never","2009","higher vocational","","","","","5"
"Never","2009","higher education","","","","","5"
"Never","2009","in school","","","","","5"
"Never","2009","inadequately","","","","","5"
"Never","2009","general elemantary","","","","","5"
"Rarely","2009","higher education","","","","","4"
"Rarely","2009","higher vocational","","","","","4"
"Rarely","2009","vocational + Abi","","","","","4"
"Rarely","2009","middle vocational","","","","","4"
"Rarely","2009","inadequately","","","","","4"
"Rarely","2009","in school","","","","","4"
"Rarely","2009","general elemantary","","","","","4"
"Daily","2010","vocational + Abi","","","","","1"
"Daily","2010","higher vocational","","","","","1"
"Daily","2010","higher education","","","","","1"
"Daily","2010","inadequately","","","","","1"
"Daily","2010","in school","","","","","1"
"Daily","2010","general elemantary","","","","","1"
"Daily","2010","middle vocational","","","","","1"
"Min 1x per month","2010","vocational + Abi","","","","","3"
"Min 1x per month","2010","higher vocational","","","","","3"
"Min 1x per month","2010","inadequately","","","","","3"
"Min 1x per month","2010","middle vocational","","","","","3"
"Min 1x per month","2010","higher education","","","","","3"
"Min 1x per month","2010","general elemantary","","","","","3"
"Min 1x per month","2010","in school","","","","","3"
"Min 1x per week","2010","higher vocational","","","","","2"
"Min 1x per week","2010","vocational + Abi","","","","","2"
"Min 1x per week","2010","inadequately","","","","","2"
"Min 1x per week","2010","general elemantary","","","","","2"
"Min 1x per week","2010","middle vocational","","","","","2"
"Min 1x per week","2010","higher education","","","","","2"
"Min 1x per week","2010","in school","","","","","2"
"Never","2010","middle vocational","","","","","5"
"Never","2010","vocational + Abi","","","","","5"
"Never","2010","higher vocational","","","","","5"
"Never","2010","higher education","","","","","5"
"Never","2010","in school","","","","","5"
"Never","2010","inadequately","","","","","5"
"Never","2010","general elemantary","","","","","5"
"Rarely","2010","higher vocational","","","","","4"
"Rarely","2010","higher education","","","","","4"
"Rarely","2010","vocational + Abi","","","","","4"
"Rarely","2010","middle vocational","","","","","4"
"Rarely","2010","inadequately","","","","","4"
"Rarely","2010","in school","","","","","4"
"Rarely","2010","general elemantary","","","","","4"
"Daily","2011","vocational + Abi","","","","","1"
"Daily","2011","higher vocational","","","","","1"
"Daily","2011","higher education","","","","","1"
"Daily","2011","inadequately","","","","","1"
"Daily","2011","general elemantary","","","","","1"
"Daily","2011","middle vocational","","","","","1"
"Daily","2011","in school","","","","","1"
"Min 1x per month","2011","vocational + Abi","","","","","3"
"Min 1x per month","2011","inadequately","","","","","3"
"Min 1x per month","2011","middle vocational","","","","","3"
"Min 1x per month","2011","higher vocational","","","","","3"
"Min 1x per month","2011","higher education","","","","","3"
"Min 1x per month","2011","in school","","","","","3"
"Min 1x per month","2011","general elemantary","","","","","3"
"Min 1x per week","2011","vocational + Abi","","","","","2"
"Min 1x per week","2011","inadequately","","","","","2"
"Min 1x per week","2011","middle vocational","","","","","2"
"Min 1x per week","2011","higher vocational","","","","","2"
"Min 1x per week","2011","higher education","","","","","2"
"Min 1x per week","2011","general elemantary","","","","","2"
"Min 1x per week","2011","in school","","","","","2"
"Never","2011","higher vocational","","","","","5"
"Never","2011","higher education","","","","","5"
"Never","2011","middle vocational","","","","","5"
"Never","2011","vocational + Abi","","","","","5"
"Never","2011","in school","","","","","5"
"Never","2011","inadequately","","","","","5"
"Never","2011","general elemantary","","","","","5"
"Rarely","2011","vocational + Abi","","","","","4"
"Rarely","2011","middle vocational","","","","","4"
"Rarely","2011","higher vocational","","","","","4"
"Rarely","2011","higher education","","","","","4"
"Rarely","2011","inadequately","","","","","4"
"Rarely","2011","general elemantary","","","","","4"
"Rarely","2011","in school","","","","","4"
"Daily","2012","vocational + Abi","","","","","1"
"Daily","2012","higher vocational","","","","","1"
"Daily","2012","higher education","","","","","1"
"Daily","2012","inadequately","","","","","1"
"Daily","2012","general elemantary","","","","","1"
"Daily","2012","middle vocational","","","","","1"
"Daily","2012","in school","","","","","1"
"Min 1x per month","2012","vocational + Abi","","","","","3"
"Min 1x per month","2012","inadequately","","","","","3"
"Min 1x per month","2012","middle vocational","","","","","3"
"Min 1x per month","2012","higher vocational","","","","","3"
"Min 1x per month","2012","higher education","","","","","3"
"Min 1x per month","2012","in school","","","","","3"
"Min 1x per month","2012","general elemantary","","","","","3"
"Min 1x per week","2012","vocational + Abi","","","","","2"
"Min 1x per week","2012","higher vocational","","","","","2"
"Min 1x per week","2012","inadequately","","","","","2"
"Min 1x per week","2012","general elemantary","","","","","2"
"Min 1x per week","2012","middle vocational","","","","","2"
"Min 1x per week","2012","higher education","","","","","2"
"Min 1x per week","2012","in school","","","","","2"
"Never","2012","higher vocational","","","","","5"
"Never","2012","higher education","","","","","5"
"Never","2012","middle vocational","","","","","5"
"Never","2012","vocational + Abi","","","","","5"
"Never","2012","in school","","","","","5"
"Never","2012","inadequately","","","","","5"
"Never","2012","general elemantary","","","","","5"
"Rarely","2012","vocational + Abi","","","","","4"
"Rarely","2012","higher vocational","","","","","4"
"Rarely","2012","middle vocational","","","","","4"
"Rarely","2012","higher education","","","","","4"
"Rarely","2012","inadequately","","","","","4"
"Rarely","2012","general elemantary","","","","","4"
"Rarely","2012","in school","","","","","4"
"Daily","2013","vocational + Abi","118","0.0536570559492274","0.0431799322525038","0.064134179645951","1"
"Daily","2013","higher vocational","115","0.0655089871661431","0.0536636046194672","0.077354369712819","1"
"Daily","2013","higher education","302","0.0480643614345062","0.0425698716281894","0.053558851240823","1"
"Daily","2013","inadequately","46","0.134914684755738","0.0980551200138403","0.171774249497636","1"
"Daily","2013","general elemantary","284","0.0984693037937302","0.0870101431125968","0.109928464474864","1"
"Daily","2013","middle vocational","1100","0.085980708470324","0.0810512914486416","0.0909101254920064","1"
"Daily","2013","in school","28","","","","1"
"Min 1x per month","2013","vocational + Abi","551","0.314761930261546","0.293168769474959","0.336355091048133","3"
"Min 1x per month","2013","inadequately","70","0.216450759372871","0.172017944724653","0.260883574021089","3"
"Min 1x per month","2013","in school","166","0.376690475320538","0.331669770815946","0.421711179825131","3"
"Min 1x per month","2013","general elemantary","636","0.254162662722531","0.237417473771953","0.27090785167311","3"
"Min 1x per month","2013","middle vocational","3549","0.292107577520662","0.284111584378599","0.300103570662726","3"
"Min 1x per month","2013","higher vocational","541","0.330632458286016","0.308109981314968","0.353154935257064","3"
"Min 1x per month","2013","higher education","2125","0.357801880579176","0.345488769010118","0.370114992148235","3"
"Min 1x per week","2013","higher vocational","667","0.37712662619409","0.35392306921465","0.400330183173531","2"
"Min 1x per week","2013","inadequately","119","0.338246265242813","0.287200957481261","0.389291573004366","2"
"Min 1x per week","2013","general elemantary","1028","0.398823140603525","0.379990838240005","0.417655442967045","2"
"Min 1x per week","2013","vocational + Abi","727","0.390060495253273","0.367382025731543","0.412738964775003","2"
"Min 1x per week","2013","in school","130","0.27338313964216","0.231973001010271","0.314793278274048","2"
"Min 1x per week","2013","middle vocational","4921","0.366460260359533","0.357987640069253","0.374932880649813","2"
"Min 1x per week","2013","higher education","1923","0.316264846799663","0.304319977388406","0.328209716210919","2"
"Never","2013","in school","6","","","","5"
"Never","2013","inadequately","28","","","","5"
"Never","2013","general elemantary","117","0.0433389790300446","0.03550773975124","0.0511702183088493","5"
"Never","2013","middle vocational","349","0.0356313547261541","0.03237182401066","0.0388908854416481","5"
"Never","2013","vocational + Abi","38","0.0301591264663063","0.0222073530221077","0.0381108999105049","5"
"Never","2013","higher vocational","30","0.029395574619367","0.0213088399387244","0.0374823093000096","5"
"Never","2013","higher education","95","0.0190278975383153","0.0155184745147216","0.0225373205619089","5"
"Rarely","2013","vocational + Abi","343","0.211361392069648","0.192378768985602","0.230344015153693","4"
"Rarely","2013","inadequately","67","0.185430211090548","0.143498216913625","0.227362205267472","4"
"Rarely","2013","general elemantary","532","0.205205913850169","0.189673664069813","0.220738163630525","4"
"Rarely","2013","middle vocational","2505","0.219820098923327","0.212538136256229","0.227102061590425","4"
"Rarely","2013","higher vocational","323","0.197336353734384","0.178282561278499","0.216390146190269","4"
"Rarely","2013","higher education","1377","0.258841013648339","0.247590192373233","0.270091834923446","4"
"Rarely","2013","in school","115","0.3042186805597","0.261472491033964","0.346964870085435","4"
"Daily","2014","vocational + Abi","","","","","1"
"Daily","2014","higher vocational","","","","","1"
"Daily","2014","higher education","","","","","1"
"Daily","2014","middle vocational","","","","","1"
"Daily","2014","general elemantary","","","","","1"
"Daily","2014","inadequately","","","","","1"
"Daily","2014","in school","","","","","1"
"Min 1x per month","2014","vocational + Abi","","","","","3"
"Min 1x per month","2014","inadequately","","","","","3"
"Min 1x per month","2014","in school","","","","","3"
"Min 1x per month","2014","middle vocational","","","","","3"
"Min 1x per month","2014","higher education","","","","","3"
"Min 1x per month","2014","general elemantary","","","","","3"
"Min 1x per month","2014","higher vocational","","","","","3"
"Min 1x per week","2014","general elemantary","","","","","2"
"Min 1x per week","2014","higher vocational","","","","","2"
"Min 1x per week","2014","inadequately","","","","","2"
"Min 1x per week","2014","vocational + Abi","","","","","2"
"Min 1x per week","2014","higher education","","","","","2"
"Min 1x per week","2014","in school","","","","","2"
"Min 1x per week","2014","middle vocational","","","","","2"
"Never","2014","in school","","","","","5"
"Never","2014","inadequately","","","","","5"
"Never","2014","general elemantary","","","","","5"
"Never","2014","middle vocational","","","","","5"
"Never","2014","vocational + Abi","","","","","5"
"Never","2014","higher vocational","","","","","5"
"Never","2014","higher education","","","","","5"
"Rarely","2014","vocational + Abi","","","","","4"
"Rarely","2014","inadequately","","","","","4"
"Rarely","2014","general elemantary","","","","","4"
"Rarely","2014","middle vocational","","","","","4"
"Rarely","2014","higher vocational","","","","","4"
"Rarely","2014","higher education","","","","","4"
"Rarely","2014","in school","","","","","4"
"Daily","2015","vocational + Abi","","","","","1"
"Daily","2015","higher vocational","","","","","1"
"Daily","2015","higher education","","","","","1"
"Daily","2015","inadequately","","","","","1"
"Daily","2015","general elemantary","","","","","1"
"Daily","2015","middle vocational","","","","","1"
"Daily","2015","in school","","","","","1"
"Min 1x per month","2015","inadequately","","","","","3"
"Min 1x per month","2015","vocational + Abi","","","","","3"
"Min 1x per month","2015","middle vocational","","","","","3"
"Min 1x per month","2015","in school","","","","","3"
"Min 1x per month","2015","general elemantary","","","","","3"
"Min 1x per month","2015","higher vocational","","","","","3"
"Min 1x per month","2015","higher education","","","","","3"
"Min 1x per week","2015","general elemantary","","","","","2"
"Min 1x per week","2015","higher vocational","","","","","2"
"Min 1x per week","2015","inadequately","","","","","2"
"Min 1x per week","2015","vocational + Abi","","","","","2"
"Min 1x per week","2015","higher education","","","","","2"
"Min 1x per week","2015","middle vocational","","","","","2"
"Min 1x per week","2015","in school","","","","","2"
"Never","2015","in school","","","","","5"
"Never","2015","inadequately","","","","","5"
"Never","2015","general elemantary","","","","","5"
"Never","2015","middle vocational","","","","","5"
"Never","2015","vocational + Abi","","","","","5"
"Never","2015","higher vocational","","","","","5"
"Never","2015","higher education","","","","","5"
"Rarely","2015","vocational + Abi","","","","","4"
"Rarely","2015","inadequately","","","","","4"
"Rarely","2015","general elemantary","","","","","4"
"Rarely","2015","middle vocational","","","","","4"
"Rarely","2015","higher vocational","","","","","4"
"Rarely","2015","higher education","","","","","4"
"Rarely","2015","in school","","","","","4"
"Daily","2016","vocational + Abi","","","","","1"
"Daily","2016","higher vocational","","","","","1"
"Daily","2016","higher education","","","","","1"
"Daily","2016","inadequately","","","","","1"
"Daily","2016","general elemantary","","","","","1"
"Daily","2016","middle vocational","","","","","1"
"Daily","2016","in school","","","","","1"
"Min 1x per month","2016","inadequately","","","","","3"
"Min 1x per month","2016","vocational + Abi","","","","","3"
"Min 1x per month","2016","higher vocational","","","","","3"
"Min 1x per month","2016","higher education","","","","","3"
"Min 1x per month","2016","middle vocational","","","","","3"
"Min 1x per month","2016","general elemantary","","","","","3"
"Min 1x per month","2016","in school","","","","","3"
"Min 1x per week","2016","general elemantary","","","","","2"
"Min 1x per week","2016","higher vocational","","","","","2"
"Min 1x per week","2016","inadequately","","","","","2"
"Min 1x per week","2016","vocational + Abi","","","","","2"
"Min 1x per week","2016","middle vocational","","","","","2"
"Min 1x per week","2016","higher education","","","","","2"
"Min 1x per week","2016","in school","","","","","2"
"Never","2016","in school","","","","","5"
"Never","2016","inadequately","","","","","5"
"Never","2016","general elemantary","","","","","5"
"Never","2016","middle vocational","","","","","5"
"Never","2016","vocational + Abi","","","","","5"
"Never","2016","higher vocational","","","","","5"
"Never","2016","higher education","","","","","5"
"Rarely","2016","vocational + Abi","","","","","4"
"Rarely","2016","inadequately","","","","","4"
"Rarely","2016","general elemantary","","","","","4"
"Rarely","2016","middle vocational","","","","","4"
"Rarely","2016","higher vocational","","","","","4"
"Rarely","2016","higher education","","","","","4"
"Rarely","2016","in school","","","","","4"
"Daily","2017","vocational + Abi","","","","","1"
"Daily","2017","higher vocational","","","","","1"
"Daily","2017","higher education","","","","","1"
"Daily","2017","inadequately","","","","","1"
"Daily","2017","general elemantary","","","","","1"
"Daily","2017","middle vocational","","","","","1"
"Daily","2017","in school","","","","","1"
"Min 1x per month","2017","inadequately","","","","","3"
"Min 1x per month","2017","in school","","","","","3"
"Min 1x per month","2017","vocational + Abi","","","","","3"
"Min 1x per month","2017","higher vocational","","","","","3"
"Min 1x per month","2017","higher education","","","","","3"
"Min 1x per month","2017","middle vocational","","","","","3"
"Min 1x per month","2017","general elemantary","","","","","3"
"Min 1x per week","2017","inadequately","","","","","2"
"Min 1x per week","2017","general elemantary","","","","","2"
"Min 1x per week","2017","vocational + Abi","","","","","2"
"Min 1x per week","2017","higher vocational","","","","","2"
"Min 1x per week","2017","middle vocational","","","","","2"
"Min 1x per week","2017","higher education","","","","","2"
"Min 1x per week","2017","in school","","","","","2"
"Never","2017","in school","","","","","5"
"Never","2017","inadequately","","","","","5"
"Never","2017","general elemantary","","","","","5"
"Never","2017","middle vocational","","","","","5"
"Never","2017","vocational + Abi","","","","","5"
"Never","2017","higher vocational","","","","","5"
"Never","2017","higher education","","","","","5"
"Rarely","2017","vocational + Abi","","","","","4"
"Rarely","2017","inadequately","","","","","4"
"Rarely","2017","general elemantary","","","","","4"
"Rarely","2017","middle vocational","","","","","4"
"Rarely","2017","higher vocational","","","","","4"
"Rarely","2017","higher education","","","","","4"
"Rarely","2017","in school","","","","","4"
"Daily","2018","vocational + Abi","","","","","1"
"Daily","2018","higher vocational","","","","","1"
"Daily","2018","higher education","","","","","1"
"Daily","2018","inadequately","","","","","1"
"Daily","2018","general elemantary","","","","","1"
"Daily","2018","middle vocational","","","","","1"
"Daily","2018","in school","","","","","1"
"Min 1x per month","2018","inadequately","","","","","3"
"Min 1x per month","2018","vocational + Abi","","","","","3"
"Min 1x per month","2018","higher vocational","","","","","3"
"Min 1x per month","2018","higher education","","","","","3"
"Min 1x per month","2018","general elemantary","","","","","3"
"Min 1x per month","2018","in school","","","","","3"
"Min 1x per month","2018","middle vocational","","","","","3"
"Min 1x per week","2018","general elemantary","","","","","2"
"Min 1x per week","2018","higher vocational","","","","","2"
"Min 1x per week","2018","inadequately","","","","","2"
"Min 1x per week","2018","vocational + Abi","","","","","2"
"Min 1x per week","2018","higher education","","","","","2"
"Min 1x per week","2018","in school","","","","","2"
"Min 1x per week","2018","middle vocational","","","","","2"
"Never","2018","in school","","","","","5"
"Never","2018","inadequately","","","","","5"
"Never","2018","general elemantary","","","","","5"
"Never","2018","middle vocational","","","","","5"
"Never","2018","vocational + Abi","","","","","5"
"Never","2018","higher vocational","","","","","5"
"Never","2018","higher education","","","","","5"
"Rarely","2018","vocational + Abi","","","","","4"
"Rarely","2018","inadequately","","","","","4"
"Rarely","2018","in school","","","","","4"
"Rarely","2018","general elemantary","","","","","4"
"Rarely","2018","middle vocational","","","","","4"
"Rarely","2018","higher vocational","","","","","4"
"Rarely","2018","higher education","","","","","4"
"Daily","2019","vocational + Abi","133","0.070795425023398","0.0600090268749052","0.0815818231718908","1"
"Daily","2019","higher vocational","130","0.0692381370524261","0.0570371787319482","0.0814390953729039","1"
"Daily","2019","higher education","317","0.0352182756511608","0.0309028996775049","0.0395336516248167","1"
"Daily","2019","inadequately","46","0.112159463929683","0.0808409436325796","0.143477984226786","1"
"Daily","2019","general elemantary","229","0.102253479256292","0.0901771247016358","0.114329833810948","1"
"Daily","2019","middle vocational","850","0.0742881021886799","0.0694085272469712","0.0791676771303887","1"
"Daily","2019","in school","18","","","","1"
"Min 1x per month","2019","inadequately","82","0.196693175131059","0.157242797807667","0.236143552454451","3"
"Min 1x per month","2019","vocational + Abi","667","0.293084714021682","0.273942223046409","0.312227204996954","3"
"Min 1x per month","2019","higher vocational","503","0.283500691077606","0.261839271468079","0.305162110687133","3"
"Min 1x per month","2019","higher education","2469","0.367531045537251","0.356243833534296","0.378818257540205","3"
"Min 1x per month","2019","in school","107","0.315467665269221","0.265329835599704","0.365605494938739","3"
"Min 1x per month","2019","general elemantary","624","0.251921221238645","0.234618038804474","0.269224403672815","3"
"Min 1x per month","2019","middle vocational","3259","0.286667817618219","0.278253482265861","0.295082152970577","3"
"Min 1x per week","2019","general elemantary","917","0.381504856354128","0.362143395383177","0.400866317325078","2"
"Min 1x per week","2019","higher vocational","657","0.377961090912665","0.354656886081441","0.40126529574389","2"
"Min 1x per week","2019","inadequately","137","0.406864519620526","0.358109689352103","0.455619349888948","2"
"Min 1x per week","2019","vocational + Abi","837","0.366398139859557","0.346135173079038","0.386661106640077","2"
"Min 1x per week","2019","higher education","2325","0.316705441894923","0.305814841951427","0.327596041838418","2"
"Min 1x per week","2019","middle vocational","4259","0.372966430759077","0.363968042955992","0.381964818562162","2"
"Min 1x per week","2019","in school","101","0.319519490699738","0.269210263760514","0.369828717638961","2"
"Never","2019","in school","17","","","","5"
"Never","2019","inadequately","41","0.112160929953496","0.0808422308337522","0.143479629073239","5"
"Never","2019","general elemantary","122","0.0521286973024082","0.0432687106777872","0.0609886839270292","5"
"Never","2019","middle vocational","428","0.0418491000528292","0.0381230862857709","0.0455751138198875","5"
"Never","2019","vocational + Abi","65","0.0282523818142361","0.0212841521443241","0.0352206114841482","5"
"Never","2019","higher vocational","34","0.0164604480827772","0.0103451348396764","0.022575761325878","5"
"Never","2019","higher education","163","0.0266118516212089","0.0228439406319706","0.0303797626104471","5"
"Rarely","2019","inadequately","84","0.172121911365237","0.134657659734849","0.209586162995625","4"
"Rarely","2019","vocational + Abi","470","0.241469339281127","0.223470862690122","0.259467815872131","4"
"Rarely","2019","higher education","1735","0.253933385295457","0.243743512431313","0.264123258159601","4"
