"pli0081","year","age_gr","e11103","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per month","1999","16-34 y.","Full Time","","","","","3"
"Min 1x per month","1999","16-34 y.","Part Time","","","","","3"
"Min 1x per month","1999","16-34 y.","Not Working","","","","","3"
"Min 1x per month","1999","35-65 y.","Full Time","","","","","3"
"Min 1x per month","1999","35-65 y.","Part Time","","","","","3"
"Min 1x per month","1999","66 and older","Not Working","","","","","3"
"Min 1x per month","1999","66 and older","Part Time","","","","","3"
"Min 1x per month","1999","66 and older","Full Time","","","","","3"
"Min 1x per month","1999","35-65 y.","Not Working","","","","","3"
"Min 1x per week","1999","16-34 y.","Full Time","","","","","2"
"Min 1x per week","1999","16-34 y.","Not Working","","","","","2"
"Min 1x per week","1999","35-65 y.","Full Time","","","","","2"
"Min 1x per week","1999","35-65 y.","Part Time","","","","","2"
"Min 1x per week","1999","35-65 y.","Not Working","","","","","2"
"Min 1x per week","1999","66 and older","Part Time","","","","","2"
"Min 1x per week","1999","66 and older","Not Working","","","","","2"
"Min 1x per week","1999","16-34 y.","Part Time","","","","","2"
"Min 1x per week","1999","66 and older","Full Time","","","","","2"
"Never","1999","16-34 y.","Full Time","","","","","5"
"Never","1999","16-34 y.","Part Time","","","","","5"
"Never","1999","16-34 y.","Not Working","","","","","5"
"Never","1999","35-65 y.","Full Time","","","","","5"
"Never","1999","35-65 y.","Part Time","","","","","5"
"Never","1999","66 and older","Full Time","","","","","5"
"Never","1999","66 and older","Part Time","","","","","5"
"Never","1999","66 and older","Not Working","","","","","5"
"Never","1999","35-65 y.","Not Working","","","","","5"
"Rarely","1999","16-34 y.","Full Time","","","","","4"
"Rarely","1999","16-34 y.","Not Working","","","","","4"
"Rarely","1999","35-65 y.","Full Time","","","","","4"
"Rarely","1999","35-65 y.","Part Time","","","","","4"
"Rarely","1999","35-65 y.","Not Working","","","","","4"
"Rarely","1999","66 and older","Not Working","","","","","4"
"Rarely","1999","16-34 y.","Part Time","","","","","4"
"Rarely","1999","66 and older","Part Time","","","","","4"
"Rarely","1999","66 and older","Full Time","","","","","4"
"Daily","2000","16-34 y.","Full Time","","","","","1"
"Daily","2000","16-34 y.","Part Time","","","","","1"
"Daily","2000","16-34 y.","Not Working","","","","","1"
"Daily","2000","35-65 y.","Full Time","","","","","1"
"Daily","2000","35-65 y.","Part Time","","","","","1"
"Daily","2000","66 and older","Part Time","","","","","1"
"Daily","2000","66 and older","Full Time","","","","","1"
"Daily","2000","66 and older","Not Working","","","","","1"
"Daily","2000","35-65 y.","Not Working","","","","","1"
"Min 1x per month","2000","16-34 y.","Full Time","","","","","3"
"Min 1x per month","2000","16-34 y.","Part Time","","","","","3"
"Min 1x per month","2000","16-34 y.","Not Working","","","","","3"
"Min 1x per month","2000","35-65 y.","Full Time","","","","","3"
"Min 1x per month","2000","35-65 y.","Part Time","","","","","3"
"Min 1x per month","2000","66 and older","Not Working","","","","","3"
"Min 1x per month","2000","66 and older","Part Time","","","","","3"
"Min 1x per month","2000","35-65 y.","Not Working","","","","","3"
"Min 1x per month","2000","66 and older","Full Time","","","","","3"
"Min 1x per week","2000","16-34 y.","Full Time","","","","","2"
"Min 1x per week","2000","16-34 y.","Part Time","","","","","2"
"Min 1x per week","2000","16-34 y.","Not Working","","","","","2"
"Min 1x per week","2000","35-65 y.","Full Time","","","","","2"
"Min 1x per week","2000","35-65 y.","Part Time","","","","","2"
"Min 1x per week","2000","35-65 y.","Not Working","","","","","2"
"Min 1x per week","2000","66 and older","Part Time","","","","","2"
"Min 1x per week","2000","66 and older","Not Working","","","","","2"
"Min 1x per week","2000","66 and older","Full Time","","","","","2"
"Never","2000","16-34 y.","Full Time","","","","","5"
"Never","2000","16-34 y.","Part Time","","","","","5"
"Never","2000","16-34 y.","Not Working","","","","","5"
"Never","2000","35-65 y.","Full Time","","","","","5"
"Never","2000","35-65 y.","Part Time","","","","","5"
"Never","2000","66 and older","Full Time","","","","","5"
"Never","2000","66 and older","Part Time","","","","","5"
"Never","2000","66 and older","Not Working","","","","","5"
"Never","2000","35-65 y.","Not Working","","","","","5"
"Rarely","2000","16-34 y.","Full Time","","","","","4"
"Rarely","2000","16-34 y.","Part Time","","","","","4"
"Rarely","2000","16-34 y.","Not Working","","","","","4"
"Rarely","2000","35-65 y.","Full Time","","","","","4"
"Rarely","2000","35-65 y.","Part Time","","","","","4"
"Rarely","2000","35-65 y.","Not Working","","","","","4"
"Rarely","2000","66 and older","Not Working","","","","","4"
"Rarely","2000","66 and older","Part Time","","","","","4"
"Rarely","2000","66 and older","Full Time","","","","","4"
"Daily","2001","16-34 y.","Full Time","","","","","1"
"Daily","2001","16-34 y.","Part Time","","","","","1"
"Daily","2001","16-34 y.","Not Working","","","","","1"
"Daily","2001","35-65 y.","Full Time","","","","","1"
"Daily","2001","35-65 y.","Part Time","","","","","1"
"Daily","2001","35-65 y.","Not Working","","","","","1"
"Daily","2001","66 and older","Full Time","","","","","1"
"Daily","2001","66 and older","Part Time","","","","","1"
"Daily","2001","66 and older","Not Working","","","","","1"
"Min 1x per month","2001","16-34 y.","Full Time","","","","","3"
"Min 1x per month","2001","16-34 y.","Not Working","","","","","3"
"Min 1x per month","2001","35-65 y.","Full Time","","","","","3"
"Min 1x per month","2001","16-34 y.","Part Time","","","","","3"
"Min 1x per month","2001","35-65 y.","Part Time","","","","","3"
"Min 1x per month","2001","35-65 y.","Not Working","","","","","3"
"Min 1x per month","2001","66 and older","Full Time","","","","","3"
"Min 1x per month","2001","66 and older","Part Time","","","","","3"
"Min 1x per month","2001","66 and older","Not Working","","","","","3"
"Min 1x per week","2001","16-34 y.","Full Time","","","","","2"
"Min 1x per week","2001","35-65 y.","Full Time","","","","","2"
"Min 1x per week","2001","35-65 y.","Part Time","","","","","2"
"Min 1x per week","2001","16-34 y.","Part Time","","","","","2"
"Min 1x per week","2001","16-34 y.","Not Working","","","","","2"
"Min 1x per week","2001","35-65 y.","Not Working","","","","","2"
"Min 1x per week","2001","66 and older","Full Time","","","","","2"
"Min 1x per week","2001","66 and older","Part Time","","","","","2"
"Min 1x per week","2001","66 and older","Not Working","","","","","2"
"Never","2001","16-34 y.","Full Time","","","","","5"
"Never","2001","16-34 y.","Part Time","","","","","5"
"Never","2001","16-34 y.","Not Working","","","","","5"
"Never","2001","35-65 y.","Full Time","","","","","5"
"Never","2001","35-65 y.","Part Time","","","","","5"
"Never","2001","35-65 y.","Not Working","","","","","5"
"Never","2001","66 and older","Full Time","","","","","5"
"Never","2001","66 and older","Part Time","","","","","5"
"Never","2001","66 and older","Not Working","","","","","5"
"Rarely","2001","35-65 y.","Part Time","","","","","4"
"Rarely","2001","16-34 y.","Full Time","","","","","4"
"Rarely","2001","16-34 y.","Part Time","","","","","4"
"Rarely","2001","16-34 y.","Not Working","","","","","4"
"Rarely","2001","35-65 y.","Full Time","","","","","4"
"Rarely","2001","35-65 y.","Not Working","","","","","4"
"Rarely","2001","66 and older","Full Time","","","","","4"
"Rarely","2001","66 and older","Part Time","","","","","4"
"Rarely","2001","66 and older","Not Working","","","","","4"
"Daily","2002","16-34 y.","Full Time","","","","","1"
"Daily","2002","16-34 y.","Part Time","","","","","1"
"Daily","2002","16-34 y.","Not Working","","","","","1"
"Daily","2002","35-65 y.","Full Time","","","","","1"
"Daily","2002","66 and older","Part Time","","","","","1"
"Daily","2002","66 and older","Not Working","","","","","1"
"Daily","2002","35-65 y.","Part Time","","","","","1"
"Daily","2002","35-65 y.","Not Working","","","","","1"
"Daily","2002","66 and older","Full Time","","","","","1"
"Min 1x per month","2002","16-34 y.","Full Time","","","","","3"
"Min 1x per month","2002","35-65 y.","Full Time","","","","","3"
"Min 1x per month","2002","16-34 y.","Not Working","","","","","3"
"Min 1x per month","2002","16-34 y.","Part Time","","","","","3"
"Min 1x per month","2002","66 and older","Part Time","","","","","3"
"Min 1x per month","2002","66 and older","Not Working","","","","","3"
"Min 1x per month","2002","35-65 y.","Part Time","","","","","3"
"Min 1x per month","2002","35-65 y.","Not Working","","","","","3"
"Min 1x per month","2002","66 and older","Full Time","","","","","3"
"Min 1x per week","2002","16-34 y.","Full Time","","","","","2"
"Min 1x per week","2002","35-65 y.","Full Time","","","","","2"
"Min 1x per week","2002","35-65 y.","Part Time","","","","","2"
"Min 1x per week","2002","16-34 y.","Not Working","","","","","2"
"Min 1x per week","2002","16-34 y.","Part Time","","","","","2"
"Min 1x per week","2002","66 and older","Part Time","","","","","2"
"Min 1x per week","2002","35-65 y.","Not Working","","","","","2"
"Min 1x per week","2002","66 and older","Full Time","","","","","2"
"Min 1x per week","2002","66 and older","Not Working","","","","","2"
"Never","2002","16-34 y.","Full Time","","","","","5"
"Never","2002","16-34 y.","Part Time","","","","","5"
"Never","2002","16-34 y.","Not Working","","","","","5"
"Never","2002","35-65 y.","Full Time","","","","","5"
"Never","2002","35-65 y.","Part Time","","","","","5"
"Never","2002","35-65 y.","Not Working","","","","","5"
"Never","2002","66 and older","Full Time","","","","","5"
"Never","2002","66 and older","Part Time","","","","","5"
"Never","2002","66 and older","Not Working","","","","","5"
"Rarely","2002","35-65 y.","Part Time","","","","","4"
"Rarely","2002","16-34 y.","Not Working","","","","","4"
"Rarely","2002","16-34 y.","Full Time","","","","","4"
"Rarely","2002","16-34 y.","Part Time","","","","","4"
"Rarely","2002","35-65 y.","Full Time","","","","","4"
"Rarely","2002","35-65 y.","Not Working","","","","","4"
"Rarely","2002","66 and older","Full Time","","","","","4"
"Rarely","2002","66 and older","Part Time","","","","","4"
"Rarely","2002","66 and older","Not Working","","","","","4"
"Daily","2003","16-34 y.","Full Time","180","0.0673226667271213","0.0574942132503405","0.0771511202039022","1"
"Daily","2003","16-34 y.","Part Time","120","0.066722332085369","0.05490869220779","0.0785359719629479","1"
"Daily","2003","16-34 y.","Not Working","144","0.0866633514047797","0.0730553389900014","0.100271363819558","1"
"Daily","2003","35-65 y.","Full Time","293","0.0449790232565709","0.0398781276236246","0.0500799188895171","1"
"Daily","2003","66 and older","Part Time","9","","","","1"
"Daily","2003","66 and older","Not Working","338","0.100145388667437","0.0901572398351131","0.110133537499761","1"
"Daily","2003","35-65 y.","Part Time","236","0.0692964465461825","0.0605505610819769","0.0780423320103881","1"
"Daily","2003","35-65 y.","Not Working","276","0.0879119899605333","0.0778675178415006","0.0979564620795661","1"
"Daily","2003","66 and older","Full Time","3","","","","1"
"Min 1x per month","2003","16-34 y.","Full Time","760","0.314079267336372","0.295874068801246","0.332284465871498","3"
"Min 1x per month","2003","35-65 y.","Full Time","2246","0.342317497940345","0.330639788491076","0.353995207389614","3"
"Min 1x per month","2003","16-34 y.","Part Time","482","0.27468758750751","0.253556358598142","0.295818816416878","3"
"Min 1x per month","2003","16-34 y.","Not Working","486","0.286562030408799","0.264692022153239","0.308432038664359","3"
"Min 1x per month","2003","66 and older","Part Time","38","0.195191366164431","0.134158017453095","0.256224714875767","3"
"Min 1x per month","2003","66 and older","Not Working","993","0.270525648003219","0.255745030101179","0.285306265905258","3"
"Min 1x per month","2003","35-65 y.","Part Time","992","0.289462462781018","0.273844216868608","0.305080708693427","3"
"Min 1x per month","2003","35-65 y.","Not Working","831","0.265093454795901","0.249436754112181","0.280750155479621","3"
"Min 1x per month","2003","66 and older","Full Time","20","","","","3"
"Min 1x per week","2003","16-34 y.","Full Time","1128","0.435362675589148","0.415915828107456","0.454809523070841","2"
"Min 1x per week","2003","16-34 y.","Part Time","783","0.442651198602608","0.419136628666122","0.466165768539094","2"
"Min 1x per week","2003","16-34 y.","Not Working","601","0.350260633824954","0.327186427618101","0.373334840031807","2"
"Min 1x per week","2003","35-65 y.","Full Time","2267","0.360861901371832","0.349042299670115","0.372681503073549","2"
"Min 1x per week","2003","35-65 y.","Part Time","1284","0.397039290854985","0.380189137150702","0.413889444559268","2"
"Min 1x per week","2003","66 and older","Part Time","78","0.502939364360371","0.425946037910101","0.57993269081064","2"
"Min 1x per week","2003","35-65 y.","Not Working","1217","0.383603027021935","0.366354343641054","0.400851710402816","2"
"Min 1x per week","2003","66 and older","Full Time","13","","","","2"
"Min 1x per week","2003","66 and older","Not Working","1394","0.402130328546375","0.38581596899077","0.41844468810198","2"
"Never","2003","16-34 y.","Full Time","24","","","","5"
"Never","2003","35-65 y.","Full Time","101","0.0202808716417787","0.0168116737476583","0.0237500695358991","5"
"Never","2003","35-65 y.","Part Time","73","0.0302041721591434","0.0243100892410038","0.036098255077283","5"
"Never","2003","16-34 y.","Not Working","49","0.0382705764733544","0.0289911642439351","0.0475499887027737","5"
"Never","2003","16-34 y.","Part Time","23","","","","5"
"Never","2003","35-65 y.","Not Working","113","0.0492087792191","0.0415360730683487","0.0568814853698513","5"
"Never","2003","66 and older","Full Time","3","","","","5"
"Never","2003","66 and older","Part Time","","","","","5"
"Never","2003","66 and older","Not Working","156","0.0507790080015157","0.0434741945944796","0.0580838214085518","5"
"Rarely","2003","16-34 y.","Full Time","405","0.162869617909789","0.148386721956552","0.177352513863026","4"
"Rarely","2003","35-65 y.","Full Time","1435","0.231560705789474","0.22117891705977","0.241942494519178","4"
"Rarely","2003","35-65 y.","Part Time","654","0.213997627658672","0.199873584860781","0.228121670456562","4"
"Rarely","2003","16-34 y.","Not Working","362","0.238243407888113","0.217638054292118","0.258848761484109","4"
"Rarely","2003","16-34 y.","Part Time","306","0.201494581163026","0.182505091139197","0.220484071186855","4"
"Rarely","2003","35-65 y.","Not Working","616","0.214182749002531","0.199630245503966","0.228735252501095","4"
"Rarely","2003","66 and older","Full Time","8","","","","4"
"Rarely","2003","66 and older","Part Time","37","0.255663459920075","0.188488164592828","0.322838755247323","4"
"Rarely","2003","66 and older","Not Working","589","0.176419626781454","0.16373698291969","0.189102270643217","4"
"Daily","2004","16-34 y.","Full Time","","","","","1"
"Daily","2004","16-34 y.","Part Time","","","","","1"
"Daily","2004","16-34 y.","Not Working","","","","","1"
"Daily","2004","35-65 y.","Full Time","","","","","1"
"Daily","2004","35-65 y.","Part Time","","","","","1"
"Daily","2004","35-65 y.","Not Working","","","","","1"
"Daily","2004","66 and older","Full Time","","","","","1"
"Daily","2004","66 and older","Part Time","","","","","1"
"Daily","2004","66 and older","Not Working","","","","","1"
"Min 1x per month","2004","16-34 y.","Not Working","","","","","3"
"Min 1x per month","2004","35-65 y.","Full Time","","","","","3"
"Min 1x per month","2004","16-34 y.","Full Time","","","","","3"
"Min 1x per month","2004","16-34 y.","Part Time","","","","","3"
"Min 1x per month","2004","35-65 y.","Part Time","","","","","3"
"Min 1x per month","2004","66 and older","Part Time","","","","","3"
"Min 1x per month","2004","66 and older","Not Working","","","","","3"
"Min 1x per month","2004","35-65 y.","Not Working","","","","","3"
"Min 1x per month","2004","66 and older","Full Time","","","","","3"
"Min 1x per week","2004","16-34 y.","Full Time","","","","","2"
"Min 1x per week","2004","16-34 y.","Not Working","","","","","2"
"Min 1x per week","2004","35-65 y.","Full Time","","","","","2"
"Min 1x per week","2004","16-34 y.","Part Time","","","","","2"
"Min 1x per week","2004","35-65 y.","Part Time","","","","","2"
"Min 1x per week","2004","35-65 y.","Not Working","","","","","2"
"Min 1x per week","2004","66 and older","Full Time","","","","","2"
"Min 1x per week","2004","66 and older","Part Time","","","","","2"
"Min 1x per week","2004","66 and older","Not Working","","","","","2"
"Never","2004","16-34 y.","Full Time","","","","","5"
"Never","2004","16-34 y.","Not Working","","","","","5"
"Never","2004","35-65 y.","Full Time","","","","","5"
"Never","2004","35-65 y.","Part Time","","","","","5"
"Never","2004","16-34 y.","Part Time","","","","","5"
"Never","2004","35-65 y.","Not Working","","","","","5"
"Never","2004","66 and older","Full Time","","","","","5"
"Never","2004","66 and older","Part Time","","","","","5"
"Never","2004","66 and older","Not Working","","","","","5"
"Rarely","2004","16-34 y.","Full Time","","","","","4"
"Rarely","2004","16-34 y.","Not Working","","","","","4"
"Rarely","2004","35-65 y.","Full Time","","","","","4"
"Rarely","2004","35-65 y.","Part Time","","","","","4"
"Rarely","2004","16-34 y.","Part Time","","","","","4"
"Rarely","2004","66 and older","Part Time","","","","","4"
"Rarely","2004","66 and older","Not Working","","","","","4"
"Rarely","2004","35-65 y.","Not Working","","","","","4"
"Rarely","2004","66 and older","Full Time","","","","","4"
"Daily","2005","16-34 y.","Full Time","","","","","1"
"Daily","2005","16-34 y.","Part Time","","","","","1"
"Daily","2005","16-34 y.","Not Working","","","","","1"
"Daily","2005","35-65 y.","Full Time","","","","","1"
"Daily","2005","66 and older","Part Time","","","","","1"
"Daily","2005","35-65 y.","Part Time","","","","","1"
"Daily","2005","35-65 y.","Not Working","","","","","1"
"Daily","2005","66 and older","Full Time","","","","","1"
"Daily","2005","66 and older","Not Working","","","","","1"
"Min 1x per month","2005","16-34 y.","Not Working","","","","","3"
"Min 1x per month","2005","35-65 y.","Full Time","","","","","3"
"Min 1x per month","2005","16-34 y.","Full Time","","","","","3"
"Min 1x per month","2005","16-34 y.","Part Time","","","","","3"
"Min 1x per month","2005","35-65 y.","Part Time","","","","","3"
"Min 1x per month","2005","66 and older","Part Time","","","","","3"
"Min 1x per month","2005","66 and older","Not Working","","","","","3"
"Min 1x per month","2005","35-65 y.","Not Working","","","","","3"
"Min 1x per month","2005","66 and older","Full Time","","","","","3"
"Min 1x per week","2005","16-34 y.","Not Working","","","","","2"
"Min 1x per week","2005","35-65 y.","Full Time","","","","","2"
"Min 1x per week","2005","16-34 y.","Full Time","","","","","2"
"Min 1x per week","2005","16-34 y.","Part Time","","","","","2"
"Min 1x per week","2005","66 and older","Part Time","","","","","2"
"Min 1x per week","2005","35-65 y.","Part Time","","","","","2"
"Min 1x per week","2005","35-65 y.","Not Working","","","","","2"
"Min 1x per week","2005","66 and older","Full Time","","","","","2"
"Min 1x per week","2005","66 and older","Not Working","","","","","2"
"Never","2005","16-34 y.","Full Time","","","","","5"
"Never","2005","16-34 y.","Part Time","","","","","5"
"Never","2005","16-34 y.","Not Working","","","","","5"
"Never","2005","35-65 y.","Full Time","","","","","5"
"Never","2005","35-65 y.","Part Time","","","","","5"
"Never","2005","35-65 y.","Not Working","","","","","5"
"Never","2005","66 and older","Full Time","","","","","5"
"Never","2005","66 and older","Part Time","","","","","5"
"Never","2005","66 and older","Not Working","","","","","5"
"Rarely","2005","16-34 y.","Full Time","","","","","4"
"Rarely","2005","16-34 y.","Part Time","","","","","4"
"Rarely","2005","16-34 y.","Not Working","","","","","4"
"Rarely","2005","35-65 y.","Full Time","","","","","4"
"Rarely","2005","35-65 y.","Part Time","","","","","4"
"Rarely","2005","66 and older","Part Time","","","","","4"
"Rarely","2005","35-65 y.","Not Working","","","","","4"
"Rarely","2005","66 and older","Full Time","","","","","4"
"Rarely","2005","66 and older","Not Working","","","","","4"
"Daily","2006","16-34 y.","Full Time","","","","","1"
"Daily","2006","16-34 y.","Part Time","","","","","1"
"Daily","2006","16-34 y.","Not Working","","","","","1"
"Daily","2006","35-65 y.","Full Time","","","","","1"
"Daily","2006","66 and older","Part Time","","","","","1"
"Daily","2006","66 and older","Full Time","","","","","1"
"Daily","2006","35-65 y.","Part Time","","","","","1"
"Daily","2006","35-65 y.","Not Working","","","","","1"
"Daily","2006","66 and older","Not Working","","","","","1"
"Min 1x per month","2006","16-34 y.","Not Working","","","","","3"
"Min 1x per month","2006","35-65 y.","Full Time","","","","","3"
"Min 1x per month","2006","35-65 y.","Part Time","","","","","3"
"Min 1x per month","2006","16-34 y.","Full Time","","","","","3"
"Min 1x per month","2006","16-34 y.","Part Time","","","","","3"
"Min 1x per month","2006","66 and older","Full Time","","","","","3"
"Min 1x per month","2006","66 and older","Part Time","","","","","3"
"Min 1x per month","2006","35-65 y.","Not Working","","","","","3"
"Min 1x per month","2006","66 and older","Not Working","","","","","3"
"Min 1x per week","2006","16-34 y.","Full Time","","","","","2"
"Min 1x per week","2006","16-34 y.","Part Time","","","","","2"
"Min 1x per week","2006","16-34 y.","Not Working","","","","","2"
"Min 1x per week","2006","35-65 y.","Full Time","","","","","2"
"Min 1x per week","2006","66 and older","Part Time","","","","","2"
"Min 1x per week","2006","66 and older","Full Time","","","","","2"
"Min 1x per week","2006","35-65 y.","Part Time","","","","","2"
"Min 1x per week","2006","35-65 y.","Not Working","","","","","2"
"Min 1x per week","2006","66 and older","Not Working","","","","","2"
"Never","2006","16-34 y.","Not Working","","","","","5"
"Never","2006","35-65 y.","Full Time","","","","","5"
"Never","2006","35-65 y.","Part Time","","","","","5"
"Never","2006","16-34 y.","Full Time","","","","","5"
"Never","2006","16-34 y.","Part Time","","","","","5"
"Never","2006","35-65 y.","Not Working","","","","","5"
"Never","2006","66 and older","Full Time","","","","","5"
"Never","2006","66 and older","Part Time","","","","","5"
"Never","2006","66 and older","Not Working","","","","","5"
"Rarely","2006","16-34 y.","Full Time","","","","","4"
"Rarely","2006","16-34 y.","Not Working","","","","","4"
"Rarely","2006","35-65 y.","Full Time","","","","","4"
"Rarely","2006","16-34 y.","Part Time","","","","","4"
"Rarely","2006","35-65 y.","Part Time","","","","","4"
"Rarely","2006","35-65 y.","Not Working","","","","","4"
"Rarely","2006","66 and older","Full Time","","","","","4"
"Rarely","2006","66 and older","Part Time","","","","","4"
"Rarely","2006","66 and older","Not Working","","","","","4"
"Daily","2007","16-34 y.","Full Time","","","","","1"
"Daily","2007","16-34 y.","Part Time","","","","","1"
"Daily","2007","16-34 y.","Not Working","","","","","1"
"Daily","2007","35-65 y.","Full Time","","","","","1"
"Daily","2007","35-65 y.","Part Time","","","","","1"
"Daily","2007","35-65 y.","Not Working","","","","","1"
"Daily","2007","66 and older","Full Time","","","","","1"
"Daily","2007","66 and older","Part Time","","","","","1"
"Daily","2007","66 and older","Not Working","","","","","1"
"Min 1x per month","2007","16-34 y.","Not Working","","","","","3"
"Min 1x per month","2007","35-65 y.","Full Time","","","","","3"
"Min 1x per month","2007","35-65 y.","Part Time","","","","","3"
"Min 1x per month","2007","16-34 y.","Full Time","","","","","3"
"Min 1x per month","2007","16-34 y.","Part Time","","","","","3"
"Min 1x per month","2007","66 and older","Part Time","","","","","3"
"Min 1x per month","2007","66 and older","Full Time","","","","","3"
"Min 1x per month","2007","35-65 y.","Not Working","","","","","3"
"Min 1x per month","2007","66 and older","Not Working","","","","","3"
"Min 1x per week","2007","16-34 y.","Full Time","","","","","2"
"Min 1x per week","2007","16-34 y.","Part Time","","","","","2"
"Min 1x per week","2007","16-34 y.","Not Working","","","","","2"
"Min 1x per week","2007","35-65 y.","Full Time","","","","","2"
"Min 1x per week","2007","35-65 y.","Not Working","","","","","2"
"Min 1x per week","2007","66 and older","Part Time","","","","","2"
"Min 1x per week","2007","66 and older","Not Working","","","","","2"
"Min 1x per week","2007","66 and older","Full Time","","","","","2"
"Min 1x per week","2007","35-65 y.","Part Time","","","","","2"
"Never","2007","16-34 y.","Not Working","","","","","5"
"Never","2007","35-65 y.","Full Time","","","","","5"
"Never","2007","35-65 y.","Part Time","","","","","5"
"Never","2007","16-34 y.","Full Time","","","","","5"
"Never","2007","16-34 y.","Part Time","","","","","5"
"Never","2007","35-65 y.","Not Working","","","","","5"
"Never","2007","66 and older","Full Time","","","","","5"
"Never","2007","66 and older","Part Time","","","","","5"
"Never","2007","66 and older","Not Working","","","","","5"
"Rarely","2007","16-34 y.","Full Time","","","","","4"
"Rarely","2007","16-34 y.","Not Working","","","","","4"
"Rarely","2007","35-65 y.","Full Time","","","","","4"
"Rarely","2007","16-34 y.","Part Time","","","","","4"
"Rarely","2007","66 and older","Part Time","","","","","4"
"Rarely","2007","66 and older","Full Time","","","","","4"
"Rarely","2007","35-65 y.","Part Time","","","","","4"
"Rarely","2007","35-65 y.","Not Working","","","","","4"
"Rarely","2007","66 and older","Not Working","","","","","4"
"Daily","2008","16-34 y.","Full Time","140","0.0708206578046667","0.0591501741104302","0.0824911414989031","1"
"Daily","2008","16-34 y.","Part Time","120","0.100261918876293","0.0839850720625569","0.116538765690029","1"
"Daily","2008","16-34 y.","Not Working","107","0.0733881487579318","0.0586091710952348","0.0881671264206289","1"
"Daily","2008","35-65 y.","Full Time","312","0.052660392526301","0.0467910635203626","0.0585297215322394","1"
"Daily","2008","35-65 y.","Part Time","213","0.0651523640070428","0.0561201540619411","0.0741845739521445","1"
"Daily","2008","35-65 y.","Not Working","236","0.100014728004024","0.0875317237015538","0.112497732306494","1"
"Daily","2008","66 and older","Full Time","6","","","","1"
"Daily","2008","66 and older","Part Time","15","","","","1"
"Daily","2008","66 and older","Not Working","411","0.102292057095068","0.0929616227171749","0.111622491472961","1"
"Min 1x per month","2008","16-34 y.","Full Time","565","0.316769996160548","0.295605175650747","0.337934816670349","3"
"Min 1x per month","2008","16-34 y.","Part Time","396","0.321049538254958","0.295747862385262","0.346351214124653","3"
"Min 1x per month","2008","16-34 y.","Not Working","369","0.288589143929786","0.262909869990933","0.31426841786864","3"
"Min 1x per month","2008","35-65 y.","Full Time","1900","0.323599715320673","0.311305536736797","0.335893893904549","3"
"Min 1x per month","2008","35-65 y.","Part Time","882","0.302780336805765","0.285964938273159","0.31959573533837","3"
"Min 1x per month","2008","66 and older","Part Time","74","0.404154127477242","0.340596039075167","0.467712215879316","3"
"Min 1x per month","2008","35-65 y.","Not Working","573","0.252913382243762","0.234827453175895","0.270999311311629","3"
"Min 1x per month","2008","66 and older","Full Time","13","","","","3"
"Min 1x per month","2008","66 and older","Not Working","1141","0.26335118835145","0.2497895780627","0.2769127986402","3"
"Min 1x per week","2008","16-34 y.","Full Time","813","0.414086884323617","0.391677937167193","0.43649583148004","2"
"Min 1x per week","2008","16-34 y.","Part Time","539","0.393852584859943","0.367373669107667","0.420331500612219","2"
"Min 1x per week","2008","16-34 y.","Not Working","418","0.372096044099373","0.344701969301834","0.399490118896912","2"
"Min 1x per week","2008","35-65 y.","Full Time","1920","0.34393095193677","0.331448383192155","0.356413520681385","2"
"Min 1x per week","2008","35-65 y.","Not Working","854","0.369755672693651","0.349670233370744","0.389841112016559","2"
"Min 1x per week","2008","66 and older","Full Time","20","","","","2"
"Min 1x per week","2008","66 and older","Part Time","83","0.305503875545284","0.245845197589347","0.365162553501221","2"
"Min 1x per week","2008","66 and older","Not Working","1579","0.377347712810133","0.362422964102102","0.392272461518163","2"
"Min 1x per week","2008","35-65 y.","Part Time","1136","0.387863526192408","0.37003062033061","0.405696432054207","2"
"Never","2008","16-34 y.","Full Time","13","","","","5"
"Never","2008","16-34 y.","Part Time","20","","","","5"
"Never","2008","16-34 y.","Not Working","27","","","","5"
"Never","2008","35-65 y.","Full Time","98","0.0207335703046903","0.0169891806105555","0.024477959998825","5"
"Never","2008","35-65 y.","Part Time","49","0.0260803328031559","0.0202475386481934","0.0319131269581184","5"
"Never","2008","35-65 y.","Not Working","74","0.0428498444051039","0.0344235990319491","0.0512760897782586","5"
"Never","2008","66 and older","Full Time","","","","","5"
"Never","2008","66 and older","Part Time","4","","","","5"
"Never","2008","66 and older","Not Working","141","0.0471089989759511","0.040585404993732","0.0536325929581702","5"
"Rarely","2008","16-34 y.","Full Time","325","0.189447680672733","0.171620023340215","0.207275338005252","4"
"Rarely","2008","16-34 y.","Part Time","233","0.16653786240674","0.146347521598902","0.186728203214578","4"
"Rarely","2008","16-34 y.","Not Working","275","0.237437146215292","0.213321735878948","0.261552556551636","4"
"Rarely","2008","35-65 y.","Full Time","1333","0.259075369911566","0.247562233761204","0.270588506061928","4"
"Rarely","2008","66 and older","Full Time","19","","","","4"
"Rarely","2008","66 and older","Part Time","53","0.19510996506599","0.143783855025916","0.246436075106064","4"
"Rarely","2008","35-65 y.","Part Time","588","0.218123440191628","0.203009462266467","0.233237418116789","4"
"Rarely","2008","35-65 y.","Not Working","482","0.234466372653459","0.216838826578063","0.252093918728855","4"
